項目	値
事業の内容	３【事業の内容】　当社の企業集団は当社と子会社21社、関連会社２社で構成され、電子部品等の製造・販売を主たる業務としております。当社の企業集団の事業に係わる位置付けは次のとおりであります。また、各事業毎の会社数は、複数事業を営んでいる会社をそれぞれ含めて記載しております。 　(コンデンサ)　国内において子会社であるケミコン東日本㈱、ケミコン山形㈱が製造しており、当社が仕入・販売をしております。海外では、United Chemi-Con,Inc.、P.T. Indonesia Chemi-Con、貴弥功（無錫）有限公司、他２社及び関連会社１社が製造・販売等をしており、Europe Chemi-Con (Deutschland)GmbH、Hong Kong Chemi-Con Ltd.他５社が販売しております。また、コンデンサ用材料につきましては、当社が製造・販売するほか、国内ではケミコン東日本マテリアル㈱、海外ではChemi-Con Materials Corporation 他１社にて製造しており、国内、海外ともにＫＤＫ販売㈱が販売しております。　(その他)　国内子会社のケミコン長岡㈱他２社、海外子会社１社が製造しており、当社が仕入・販売しております。 ［事業系統図］　以上述べた事項を事業系統図によって示すと次のとおりであります。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （1）会社の経営の基本方針　当社は「環境と人にやさしい技術への貢献」を企業理念に掲げ、研究開発から生産活動などの企業活動の全域にわたり地球環境の保全に取り組んでおります。　当社はこの企業理念のもと、各電子部品の開発・供給を通じてエレクトロニクス産業の発展に寄与することが、企業価値ひいては株主共同の利益の向上につながると考え、基本方針として推進してまいります。 （2）目標とする経営指標　当社グループにおきましては、企業価値の向上を図るため資産効率の改善に継続的に取り組んでおり、自己資本利益率（ＲＯＥ）及び投下資本利益率（ＲＯＩＣ）を重要な指標として位置づけております。 （3）適応力強化による質の高い成長 ― レジリエンス経営の実践　新型コロナウイルス感染症の世界的大流行やロシアによるウクライナ侵攻など、われわれを取り巻く環境は大きく変化しております。このように、変動性、不確実性、複雑性、曖昧性の４つのキーワードで特徴づけられる「ＶＵＣＡの時代」が到来する中、2023年４月より、「Create Next Value：次の価値を創造しよう、次世代の価値（企業価値、製品価値、新事業）を創造する」を長期目標とし、「困難な環境・状況に直面してもそれに適応し、乗り越え、自ら成長し、希望をもって将来の目標に対して積極的に立ち向かう力をつけていくこと」を中期基本方針とする第10次中期経営計画をスタートいたしました。　適応力強化による質の高い成長を目標とする「レジリエンス経営」を実践し、第10次中期経営計画の達成のために全社一丸となって邁進してまいります。 重点施策１．　社会から信頼され求められ続けるためのサステナブル経営の実践２．　創造性と実践力を兼ね備えた革新的人財の育成３．　マーケットインとプロダクトアウトの融合による顧客潜在要求の提供４．　最適ポートフォリオ（再構成・標準化）とスマートファクトリーによる生産構造改革①　ＥＳＧ経営の実践②　人財戦略の強化③　商品企画力強化と技術の連動による収益力の向上④　最適な生産体制の構築⑤　生産性改善によるコスト競争力強化 （4）優先的に対処すべき事業上及び財務上の課題今後の見通しにつきましては、中国ではゼロコロナ政策の終了を機に内需主導での景気回復が見込まれているものの、欧米地域ではインフレ圧力や金融引き締めの影響による景気の減速が懸念されるなど、当社グループを取り巻く経営環境は先行き不透明な状況が続くものと予想されます。加えて、世界的に気候変動リスクへの関心が高まる中でカーボンニュートラルを始めとする環境負荷の低減に関する取組みの重要性が高まっております。また、日本国内の労働人口の減少に伴い人材の確保が困難となることが予想されます。このような状況のもと、当社グループは2023年４月から、基本方針を「適応力（レジリエンス）強化による質の高い成長」とする第10次中期経営計画（2023年度～2025年度）をスタートいたしました。困難な環境・状況に柔軟に対応し、持続的な成長を続けるための各種重点施策を定め、これらを着実に実行してまいります。販売面では、引き続き営業部門と開発部門の連携により顧客の潜在的なニーズに応える高付加価値な新製品の開発を加速してまいります。また、生産面では、スマートファクトリー構想を始めとする生産体制の合理化や省人化を更に推し進め、生産性の向上によるコスト競争力の強化を図ってまいります。また、創業100周年に向け、10年後を担う人財の育成にも一層注力してまいります。データツールを活用することで従業員のスキルや経歴を可視化し、効果的なスキルアップやキャリア形成のための研修・教育環境を整備してまいります。
事業等のリスク	３【事業等のリスク】　当社では、リスクマネジメントを経営が関与する最上位の規格に位置づけております。当社は「リスクマネジメント基本方針」に基づきリスクマネジメント委員会を設立し、グループのリスクを横断的・総括的に管理しております。現に存在するリスクや将来考慮すべき各種リスクを「戦略リスク」「財務リスク」「ハザードリスク」「オペレーショナルリスク」「気候関連リスク」に分類し、年２回リスクマネジメント委員会でとりまとめ、経営委員会及び取締役会に報告しております。　このようにして特定・報告されたリスクのうち、連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性のある主要なリスクには以下のようなものがあります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）経済状況について　当社グループは、コンデンサ及びその他の電子部品の製造・販売を主たる事業としており、事業活動を日本、米州、欧州、アジア等グローバルに展開しております。そのため、当社グループの製品が販売されている国、地域の経済状況の変動は、当社グループの業績及び財政状態に影響を及ぼす可能性があります。(2）為替レートの変動　当社グループの製品は日本国内のほか米州、欧州、アジア等の地域に販売されており、連結売上高に占める海外売上高の割合は、2022年３月期80.6％、2023年３月期80.8％となっております。このため為替予約等によりリスクヘッジを行っておりますが、全てをカバーできる保証はなく、当社グループの業績及び財政状態は為替変動の影響を受ける可能性があります。　また、連結財務諸表を作成するにあたって在外子会社の財務諸表を円換算しておりますが、換算時の為替レートにより、現地通貨における価値に変動がなくても、円換算後の価値が影響を受け、業績及び財政状態が変動する可能性があります。(3）価格競争　当社グループの主力製品であるアルミ電解コンデンサにおいて、国内外の競合他社との間に生じる価格競争が当社グループの業績及び財政状態に影響を及ぼすリスクがあります。当社グループは、多様な国と市場において事業活動を行っておりますので、そのような国・市場ごとの個別の要因に応じて価格競争リスクに対応する必要があります。国・地域ごとの生産販売コストの変動、材料費の高騰、生産技術のイノベーションなどは係るリスクの要因となります。海外売上比率が高い当社グループは常に国際的な競争に晒されており、価格競争の激化は収益の押し下げのみならず世界シェアの低下を引き起こす可能性があります。当社グループといたしましては、材料開発から製品販売まで一貫した生産体制という強みを活かし、生産システムの効率化等によるコストダウンを推進する一方、高付加価値で高収益な製品の開発や重点市場への拡販により競争力強化を図っております。上記の事業戦略を踏まえ当社グループはリスク対応を実施しておりますが、価格競争の激化は当社グループの業績及び財政状態に影響を及ぼす可能性があります。(4）原材料等の価格変動と調達について　アルミ箔や重油をはじめとした原材料等の仕入価格上昇によるコストアップの影響や原材料等の調達困難による製品出荷の停滞等は当社グループの業績及び財政状態に影響を及ぼす可能性があります。　当社グループでは、海外製造会社における現地調達の推進や生産性向上等によるコストダウンの継続や複数社からの購買、サプライヤーの定期的な与信管理を行うなど、リスク回避対策に取り組んでおりますが、急激な原材料等の価格高騰と災害等による広範な原材料不足は、当社グループの業績及び財政状態に影響を及ぼす可能性があります。　ウイグル強制労働防止法及びロシア制裁などの米国経済安全保障規制などにより新たな調達リスクが顕在化しております。更には不採算改善などによる製造中止（ＥＯＬ）も増えており、安定調達を喫緊の課題としてサプライチェーンの強化に取り組んでおります。(5）製品の欠陥　当社グループは、世界各拠点で、世界的に認められている品質管理基準（ＵＬ規格、ＡＥＣ-Ｑ２００など）に従って製造を行っております。　しかし、将来にわたり全ての製品において欠陥が発生しないという保証はありません。また、生産物賠償責任保険に加入しておりますが、この保険が賠償額を十分にカバーできるという保証はありません。　また、当社は全生産拠点にてＩＳＯ９００１、ＩＡＴＦ１６９４９の認証を取得し品質管理の強化を図っておりますが、大規模な製品の欠陥の発生は当社グループの業績及び財政状態に影響を及ぼす可能性があります。なお、欠陥の発生の際はその影響を最小限に抑えるべく迅速に対応する体制を構築しております。 (6）法令その他の公的規制等に関するリスク　当社グループが、事業を展開する国内外での進出先における法令その他の公的規制等及びその重要な変更、特に、当該規制等を遵守するための費用負担や当該規制等に違反したと判断された場合における刑事処分、課徴金等の行政処分または損害賠償請求は、当社グループの業績及び財政状態に影響を及ぼす可能性があります。　また、当社グループの事業は環境法令の適用を受けており、法令等の制定または重要な変更によっては環境責任のリスクを抱える可能性があります。　当社グループは、アルミ電解コンデンサ等の取引に関して、各国競争法当局からの制裁金に関する決定等を受け、その一部については裁判所における対応等を行っております。また、本件に関しましては、上記のほか、米国、カナダ等において、当社及び当社子会社に対する民事訴訟が提起されております。　なお、このうち、米国での民事訴訟に関しまして、当社及び当社の子会社であるUnited Chemi-Con, Inc.（以下「当社ら」といいます）は、電解コンデンサ及びフィルムコンデンサの取引に関して、米国で提起された集団民事訴訟のクラス原告（直接購入者型・間接購入者型）と和解しておりますが、別途、クラス原告（直接購入者型）に参加しない複数の原告との間で民事訴訟が係属しております。2022年７月、当社らは、損害賠償等の責任を認めておりませんが、諸般の事情を総合的に勘案した結果、当該原告の一部の者との間で和解金31.5百万米ドルを支払うことに合意しました。更に、2023年５月、クラス原告（直接購入者型）に参加していない原告のうちAvnet, Inc.との民事訴訟で、米国カリフォルニア州北部地区連邦地方裁判所において、陪審から当社らに対し、89.2百万米ドルの損害を認定する評決が出されました。同年６月には、同裁判所において、評決によって認定された上述の損害につき法定の３倍賠償の金額を計算した後に当該民事訴訟における他の被告の和解金額の合計を控除した金額である、150.677百万米ドルの支払を当社らに命じる旨の判決が出されました。なお、当社らが負担すべき原告の弁護士費用の負担額は、今後決定されることになります。また、本訴訟につきましては、今後控訴することも含めて検討し、別途適切に対応してまいります。　一方、カナダの各州（オンタリオ、ケベック、ブリティッシュ・コロンビア）での民事訴訟に関しまして、当社らは、電解コンデンサ及びフィルムコンデンサに関する競争法違反等について損害賠償等を求める集団民事訴訟の提起を受けております。2023年５月、当社らは、損害賠償等の責任を認めておりませんが、諸般の事情を総合的に勘案した結果、カナダにおける全ての集団訴訟原告団（直接購入者型、間接購入者型その他一切を含む。ただし、集団民事訴訟の提起後に、原告団に参加しないこととした複数の原告を除く。）との間で和解金として21.3百万カナダドルを支払うことに合意しました。本和解は、裁判所の承認手続を経て、正式に効力が発生いたします。　これらの法的手続において当社に不利な判断がなされた場合または和解により和解金額を支払う義務を負った場合、当社グループの業績及び財政状態等に影響を及ぼす可能性があります。(7）自然災害や突発的事象発生のリスク　地震等の自然災害や突発的事象に起因する、設備の破損、電力・水道の供給困難等による生産の停止は、当社グループの業績及び財政状態に影響を及ぼす可能性があります。また、感染症の拡大・長期化は市場の減退を引き起こす可能性があるだけでなく、各国政府の方針により休業を求められるなど事業継続に影響を及ぼす可能性があります。当社グループは従業員やステークホルダーの皆様の安全・健康を第一に考え、情報収集や行政との連携に努めながら、在宅勤務や時差勤務等各種感染予防対策の実施に加えてリモートワークツール等の活用により、業務遂行の継続に努めてまいります。(8）気候関連リスク　地球温暖化に由来する気候関連リスクは、当社グループの業績及び財政状態に影響を及ぼす可能性があります。現在、主要国において炭素税やカーボンプライシング・排出量取引制度の導入が進められております。係る制度導入により中期的に大きな影響を与える可能性があり、直接的・間接的に追加費用（原材料高騰による追加費用含む）が生じるリスクがあります。また、気候変動への対応に係る顧客要求（環境性能やサステナビリティに係るサプライヤー選定基準等）を当社グループが十分に満たすことができない場合、製品の市場競争力の低下等により、短～中期的に当社売上の減少に影響を与える可能性があります。さらに、自然災害の激甚化や頻度の高まりは、短～長期的にサプライチェーン全体を含む当社グループの生産活動等の事業継続の中断や臨時の追加費用の発生を生じさせるリスクがあります。係るリスクに対応するため、当社グループは省エネルギー対策小委員会主導のもと、グループ全体での省エネやカーボンニュートラルに向けたロードマップを基にしたＣＯ２削減に取り組んでおります。また、事業継続計画の見直しや自然災害による事業活動への影響が大きい事業所の防災設備等を優先的に拡充し、さらに調達・研究開発の面からも顧客要求を充足させる取組みを行うこととしております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ（当社、連結子会社及び持分法適用会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 （1）経営成績当期における世界経済は、ウクライナ情勢の長期化に伴う資源価格の高騰や欧米諸国での政策金利の引き上げに伴う急激な為替変動の影響等が見られたものの、新型コロナウイルス感染症対策の緩和に伴う経済活動の正常化が進展したことなどにより、景気は回復基調で推移いたしました。また、日本国内におきましても、個人消費や設備投資が持ち直すなど景気は総じて底堅く推移いたしました。当社グループを取り巻く市場環境につきましては、自動車関連市場は半導体等の供給制約により自動車の生産が影響を受けたものの、電動化や電子化の進展により一台当たりの電子部品点数が増加したことなどから総じて堅調に推移いたしました。また、産業機器関連市場はコロナ禍により抑制されていた設備投資需要の回復により堅調に推移いたしました。一方、ＩＣＴ関連市場はパソコン等の需要が減退したことなどにより総じて低調となりました。このような経営環境のもと、当社グループは第９次中期経営計画に定めた収益体質改善のための諸施策を実行してまいりました。構造改革では、スマートファクトリー化やＴＰＭ活動（Total Productive Management）の推進により生産工程の徹底した合理化に取り組んでまいりました。採算性の低い少量小口受注品の統廃合を進めたほか、製品の設計や使用する材料の見直しを図るなど、製販技が一体となって原価低減を推し進めてまいりました。これにより構造改革の目標であったＯＥＥ（設備総合効率）、ＴＥＥＰ（設備機器総合有効生産力）、パーヘッド（従業員一人当たりの生産性）等の生産性を示す指標が改善いたしました。商品企画改革では最重要戦略市場と位置付ける車載市場、産業機器市場、ＩＣＴ市場に向けた高付加価値な新製品の開発を強化してまいりました。特に車載市場に対しては、日本国内の営業ブロックごとに「車載グループ」を設置し、同グループが新商品企画に直接参画することで市場ニーズの変化に素早く対応する体制を構築いたしました。また、これらの改革に加え、原材料やエネルギー価格の高騰に対応するための価格是正についても引き続き取り組んでまいりました。なお、当期の新製品開発については、スイッチング電源や汎用インバータ等の小型・長寿命化に貢献する基板自立形アルミ電解コンデンサ「ＫＨＵシリーズ」、「ＬＨＵシリーズ」を新たに開発いたしました。また、５Ｇ通信基地局での使用をターゲットに高耐熱、高耐湿、長寿命を実現したチップ形導電性高分子アルミ固体電解コンデンサ「ＰＮＡシリーズ」を開発いたしました。これらの結果、当期の連結業績につきましては、売上高は1,618億81百万円（前期比15.4％増）となり、営業利益は129億39百万円（前期比47.1％増）、経常利益は109億94百万円（前期比36.8％増）となりました。また、親会社株主に帰属する当期純利益は、競争法に関連した米国での民事訴訟及びカナダの集団民事訴訟に関する和解金を独占禁止法関連損失として計上したことなどにより22億73百万円（前期親会社株主に帰属する当期純損失121億24百万円）となりました。 セグメントごとの経営成績は、次のとおりであります。（コンデンサ）　車載・産業機器関連の需要が増加したことなどにより、売上高は1,550億40百万円（前期比14.9％増）、セグメント利益は120億43百万円（前期比45.8％増）となりました。（その他）　アモルファスチョークコイル及びＣＭＯＳカメラモジュールの売上増加などにより、売上高は68億41百万円（前期比27.4％増）、セグメント利益は８億96百万円（前期比65.9％増）となりました。 　生産、受注及び販売の実績は、次のとおりであります。①　生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高（百万円）前年同期比（％）コンデンサ151,26512.6その他4,54740.4合計155,81213.3（注）金額は販売価格によっております。 ②　受注実績当連結会計年度における受注状況をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高（百万円）前年同期比（％）受注残高（百万円）前年同期比（％）コンデンサ137,054△20.877,777△18.8その他6,396△1.11,631△21.5合計143,450△20.179,409△18.8 ③　販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高（百万円）前年同期比（％）コンデンサ155,04014.9その他6,84127.4合計161,88115.4（注）総販売実績に対して10％以上に該当する得意先はありません。 (2）財政状態　当連結会計年度末における総資産は、前連結会計年度末（以下前期末）比66億１百万円増加し、1,627億41百万円となりました。　流動資産は、受取手形及び売掛金の増加を主な要因として、前期末比13億24百万円増加し、977億58百万円となりました。　固定資産は、有形固定資産が前期末比27億98百万円増加したことを主な要因として、649億83百万円となりました。　当連結会計年度末の負債の合計は、前期末比６億37百万円増加し、1,120億62百万円となりました。　流動負債は前期末比100億42百万円減少し591億81百万円、固定負債は前期末比106億80百万円増加し、528億81百万円となりました。　有利子負債（短期借入金、長期借入金及びリース債務の合計額）は前期末比118億１百万円増加し、702億９百万円となりました。　当連結会計年度末の純資産の合計は、親会社株主に帰属する当期純利益の計上、為替換算調整勘定の増加などにより、前期末比59億63百万円増加し、506億78百万円となりました。　これらの結果、自己資本比率は前期末28.4％から30.9％となり、１株当たり純資産額は2,190円33銭から2,478円43銭となりました。 （3）キャッシュ・フロー　当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べ13億81百万円増加し、261億35百万円となりました。 （営業活動によるキャッシュ・フロー）　営業活動によるキャッシュ・フローは、48億62百万円の支出となりました。　主な収入は税金等調整前当期純利益45億28百万円及び減価償却費63億32百万円であり、主な支出は独占禁止法関連支払額211億40百万円であります。 （投資活動によるキャッシュ・フロー）　投資活動によるキャッシュ・フローは、68億34百万円の支出となりました。　主な支出は、有形固定資産の取得による支出62億57百万円であります。 （財務活動によるキャッシュ・フロー）　財務活動によるキャッシュ・フローは、120億49百万円の収入となりました。　主な収支は、借入金による収入113億20百万円などによるものであります。 　当社グループの資本の財源及び資金の流動性については、短期運転資金は自己資金及び金融機関からの短期借入を基本としており、設備投資や長期運転資金の調達につきましては、金融機関からの長期借入を基本としております。なお、当連結会計年度末における借入金及びリース債務を含む有利子負債の残高は702億９百万円となっております。 （4）重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたっては、期末時点の状況をもとに、各種の見積りと仮定を用いております。実際の結果につきましては、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。連結財務諸表の作成にあたって用いた会計上の見積りと仮定のうち、重要なものは以下のとおりであります。 （繰延税金資産）　当社グループは、繰延税金資産について、将来の課税所得見積額と実行可能なタックス・プランニングを考慮し、繰延税金資産を計上しております。繰延税金資産の回収可能性は将来の課税所得の見積りに依存するため、その見積額の前提とした条件や仮定に変更が生じ減少した場合は、繰延税金資産を取崩し、税金費用が計上される可能性があります。
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。  
研究開発活動	６【研究開発活動】　当連結会計年度における当社グループの研究開発活動は、社会起点の視座に立ち、環境問題などの社会課題の解決につながる技術開発に重点を置き、材料から製品までの一貫した開発体制による高付加価値製品の開発や、より高い品質レベルの追求、生産技術開発等による環境負荷の更なる低減、新規事業の創出に向けた基礎研究などに取り組みました。全社技術プラットフォームを駆使し、ＣＯ２排出削減などカーボンニュートラルの実現に対して原材料削減や生産エネルギー削減に寄与する製品開発を推進したほか、自動車の電動化及び自動運転化を見据えた製品の開発や、ビッグデータと常時つながる社会を支えるインフラ向けに製品の長寿命化を推進いたしました。　当連結会計年度の研究開発費の総額は4,383百万円であり、主な研究開発活動は次のとおりであります。 （コンデンサ）　アルミ電解コンデンサを中心に、積層セラミックコンデンサや電気二重層キャパシタ等の電子部品のほか、製品を構成する材料の研究開発を行いました。　自動車市場に向けましては、静電容量を最大50％高容量化し、電子基板の小型化、高密度実装化に対応したチップ形アルミ電解コンデンサ「ＭＺＴシリーズ」を開発いたしました。また、近年市場が拡大しているチップ形導電性高分子ハイブリッドアルミ電解コンデンサにおきましても、「ＨＸＦシリーズ」及び「ＨＸＪシリーズ」に新規サイズを追加いたしました。　一方、産機用汎用インバータや太陽光発電システムのパワーコンディショナーに向けましては、従来品から最大60％高容量化した基板自立形アルミ電解コンデンサ「ＫＨＵシリーズ」及び「ＬＨＵシリーズ」を開発いたしました。　更に、ＩＣＴ市場に向けましては、第５世代移動通信システム（５Ｇ）の通信基地局に最適な製品として、高耐熱、高耐湿、長寿命を実現したチップ形導電性高分子アルミ固体電解コンデンサ「ＰＮＡシリーズ」を開発いたしました。業界最長寿命と最高水準の耐湿性により、通信基地局の耐候性向上やメンテナンスフリーに貢献してまいります。　このほか、電気二重層キャパシタ「ＤＬＣＡＰ™」の新製品として、リード形「ＤＫＨシリーズ」を開発いたしました。定格電圧を3.0Ｖに高電圧化することに成功し、員数削減によるシステムの小型・軽量化を実現する製品として、電動ドアロックや電動パワーステアリングなど車載機器の緊急時におけるバックアップ電源用途に提案してまいります。　また、電子部品用材料開発におきましては、基礎研究センターを中心に製品の性能向上や新たなデバイスの開発を実現する材料開発に継続して取り組みました。コンデンサ用材料の研究開発におきましては、アルミニウム電極箔、封口ゴム、電解質など、主要材料の更なる高性能化を進めました。特に、コア技術のアルミニウム電極箔の開発では、高耐電圧化、高容量化、品質の安定化、生産性向上のための技術開発等を積極的に推進いたしました。　当連結会計年度における研究開発費の金額は4,032百万円であります。 （その他）　車載機器や産業機器に使われるインダクタ（コイル）の小形軽量化、高インピーダンス化、独自技術による表面実装化などに取り組みました。　また、ドライブレコーダーや産業機器等に使われるＣＭＯＳカメラモジュールでは、小型化や高性能化、高機能化などに引き続き取り組みました。更に、赤外光を使って距離を計測する「ＴｏＦカメラモジュール」の開発に成功し、３Ｄセンシングの需要が期待される無人搬送車（ＡＧＶ）や自律走行搬送ロボット（ＡＭＲ）、非接触インターフェイス市場などに提案を開始いたしました。　当連結会計年度における研究開発費の金額は350百万円であります。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度の設備投資総額は7,704百万円であります。　セグメント別の設備投資については、次のとおりであります。　コンデンサにおいては、アルミ電解コンデンサ用電極箔の生産設備及びアルミ電解コンデンサの生産設備の増強などにより7,558百万円、その他においては、145百万円の投資を実施いたしました。　なお、上記投資金額には、有形固定資産に加え無形固定資産の金額を含めて記載しております。 
主要な設備の状況	２【主要な設備の状況】(1）提出会社2023年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計高萩工場（茨城県　高萩市）コンデンサコンデンサ用電極箔生産設備1,3061,634682(39,192)[(13,808)]2091613,993216新潟工場（新潟県　聖籠町）コンデンサコンデンサ用電極箔生産設備1,2101,013788(55,291)1733,086111福島事業所（福島県　矢吹町）コンデンサ研究開発設備99388437(57,818)《(47,365)》81331,067145その他コンデンサその他統括事業設備3,9201,6564,397(306,028)《(277,033)》8246410,522477（注）１　帳簿価額のうち「その他」は、工具、器具及び備品等であり、建設仮勘定は含んでおりません。２　上記中の［　］内は、連結会社以外からの賃借中のもので、外数であります。３　上記中の《　》内は、連結会社への貸与中のもので、内数であります。４　事業所その他の建物の主なものは、独身寮用の建物（神奈川県川崎市）で金額625百万円であります。５　連結会社以外からの主要な賃借設備の内容は、下記のとおりであります。事業所名（所在地）セグメントの名称設備の内容年間リース料（百万円）リース契約残高（百万円）高萩工場（茨城県高萩市）コンデンサ発電・受変電設備4989高萩工場（茨城県高萩市）コンデンサＬＮＧサテライト15177本社（東京都品川区）コンデンサ、その他ネットワーク・サーバー機器5758 (2）国内子会社2023年３月31日現在 会社名所在地セグメントの名称設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）その他合計ケミコン東日本株式会社宮城県 大崎市他コンデンサコンデンサ生産設備313,47024{(157,952)}3333,860731ケミコン東日本マテリアル株式会社福島県 喜多方市他コンデンサコンデンサ用電極箔生産設備910852893{(91,309)}1712,827109ケミコン山形株式会社山形県 長井市他コンデンサコンデンサ生産設備－313－{(75,137)}5319269（注）１　帳簿価額のうち「その他」は、工具、器具及び備品等であり、建設仮勘定は含んでおりません。２　上記中の｛　｝内は、提出会社からの賃借中のもので、外数であります。 (3）在外子会社2023年３月31日現在 会社名所在地セグメントの名称設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）その他合計Chemi-ConMaterialsCorporationMoses Lake,Washington,U.S.A.コンデンサコンデンサ用電極箔生産設備251715－[(7,551)]4171,38469Chemi-Con(Malaysia)Sdn.Bhd.Kuala Langat,Selangor DarulEhsan,Malaysiaコンデンサコンデンサ生産設備867940－(36,030)271,835591台湾佳美工股份有限公司南投県台湾コンデンサコンデンサ生産設備143785231(9,786)2041,364366United Chemi-Con, Inc.RollingMeadows,Illinois,U.S.A.コンデンサコンデンサ生産設備1854089(179,328)7611195P.T.IndonesiaChemi-ConCikarangSelatan,Bekasi,Indonesiaコンデンサコンデンサ生産設備7421,136－[(52,555)]571,9351,696貴弥功（無錫）有限公司江蘇省無錫市中華人民共和国コンデンサコンデンサ生産設備7001,133－[(56,546)]1862,019633（注）１　帳簿価額のうち「その他」は、工具、器具及び備品等であり、建設仮勘定は含んでおりません。２　上記中の［　］内は、連結会社以外からの賃借中のもので、外数であります。  
株式の総数	①【株式の総数】種類発行可能株式総数(株)普通株式39,613,200計39,613,200
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)（2023年３月31日）提出日現在発行数(株)（2023年６月29日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式20,314,83320,314,833東京証券取引所プライム市場単元株式数は100株であります。計20,314,83320,314,833－－  
