項目	値
事業の内容	３ 【事業の内容】当社は、銀行その他銀行法により子会社とすることができる会社の経営管理及びこれに附帯関連する業務を行う予定であります。また、当社の完全子会社となる京都銀行の2023年３月期連結会計年度末日(2023年３月31日)時点における事業の内容は以下のとおりであります。 京都銀行グループは、京都銀行、連結子会社７社等で構成され、銀行業務を中心に、リース業務、クレジットカード業務、証券業務等の金融サービスに係る事業を主として行っております。 京都銀行の本店ほか支店等においては、預金業務、貸出業務、商品有価証券売買業務、有価証券投資業務、内国為替業務、外国為替業務、信託業務等を行い、地域に密着した営業活動を推進し、グループの中心的部門と位置づけております。 また、連結子会社の烏丸商事株式会社において不動産管理・賃貸業務、ＥＣモールの運営等、京都信用保証サービス株式会社において信用保証業務、京銀リース・キャピタル株式会社においてリース業務、投資業務、京都クレジットサービス株式会社・京銀カードサービス株式会社においてクレジットカード業務、株式会社京都総合経済研究所において経済調査、経営相談業務等、京銀証券株式会社において証券業務を行っております。  以上述べた事項を事業系統図によって示すと次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社は新設会社であるため、該当事項はありません。なお、当社の完全子会社となる京都銀行の経営方針、経営環境及び対処すべき課題等につきましては、同行の有価証券報告書(2022年６月30日提出)をご参照ください。 
事業等のリスク	２ 【事業等のリスク】当社は本届出書提出日現在において設立されておりませんが、当社は本株式移転により京都銀行の完全親会社となるため、当社の設立後は、本届出書提出日現在における京都銀行の事業等のリスクが当社グループの事業等のリスクとなり得ることが想定されます。京都銀行の事業等のリスクを踏まえた当社グループの事業等のリスクは以下のとおりです。なお、本項においては将来に関する事項が含まれておりますが、当該事項は別段の記載がない限り、本届出書提出日現在において京都銀行が判断したものです。当社グループは、業務において保有するすべてのリスクを的確に把握し、当社グループの安全かつ健全な経営基盤を確立するため、「統合的リスク管理規程」を定め、総体的に捉えたリスクを当社グループの経営体力(自己資本)と比較・対照する、自己管理型のリスク管理態勢を整備してまいります。当社はリスクの種類ごとに主管部を定め、これらが組織横断的に所管するリスクの管理を行うとともに、これらのリスクを経営管理部が統合的に管理することとし、リスク管理の一層の強化、充実をはかってまいります。また、当社グループは、主要なリスク(信用リスク、市場リスク、オペレーショナル・リスク)の計量化を進め、これらに対する資本配賦を行ってまいります。リスク量については、半期ごとに見直しを行うリスク管理方針に基づき、配賦資本額をその限度額として管理することとし、算出したリスク量を当社は四半期ごとの統合的リスク会議において経営へ報告する体制とする予定です。加えて、リスク包括的なシナリオに基づき、各種リスクが同時に顕在化した場合を想定した統合ストレステストを実施してまいります。  (1) 信用リスク当社グループは、資産の健全性確保を経営上の最重要課題と認識し、６ヵ月毎の自己査定の実施により、資産の正確な実態把握を行い、現在想定される全ての不良資産について適正な処理を行ってまいります。しかし、わが国の景気の動向、不動産価格の変動、当社グループ融資先の経営状況、及び世界の経済環境の変動等によっては、当社グループの不良債権及び与信関係費用は想定以上に増加する恐れがあります。具体的には、実際の貸倒れが貸倒引当金計上時点における前提及び見積りと乖離し、貸倒引当金を大幅に超過する可能性があります。また、経済情勢全般の悪化、担保価値の下落、その他の予期せざる理由により、貸倒引当金の計上にあたり設定していた前提及び見積りを変更せざるを得なくなり、後日、貸倒引当金の積み増しが必要となる可能性があります。 (2) 市場リスク当社グループは、預金等による調達資金を主な原資として、貸出金・国債・株式・外貨建資産をはじめとする様々な金融商品等を対象に広範な投融資活動を継続的に行う予定ですが、かかる活動に伴うリスクを管理する必要があります。本投融資活動に伴う主要なリスクとしては、特に、金利、株価、為替等の相場の変動が挙げられます。例えば、①景気回復等に伴い市場金利が上昇した場合には、当社グループの貸出金・債券ポートフォリオ(特に中長期の固定金利運用)等の価値が減少(評価損の発生、資金利鞘の縮小等)、②景気悪化等に伴い株価が大幅に下落した場合には、当社グループの株式ポートフォリオ等の価値が減少(減損処理、評価損の発生等)することとなります。また、③外貨建資産・負債について、ネット・ベースで資産超または負債超のポジションが造成されていた場合に、為替相場が変動した場合には、外貨建資産・負債の財務諸表上の価値が減少(円貨建収益の減少等)する可能性があります。 (3) 流動性リスク京都銀行は、預金等の相対的に期間の短い資金で調達を行う一方で、貸出金、有価証券等の相対的に期間の長い資金で運用を行っています。このため、万一においては当社グループの財務内容の悪化等により必要な資金が確保できなくなる場合や、資金の確保に通常よりも著しく高い金利で資金調達を余儀なくされることにより損失を被るリスク(資金繰りリスク)が発生する可能性があります。また、当社グループには直接の責務がない場合においても、何らかの事由による市場の混乱等のため、市場において取引が出来なくなったり、通常よりも著しく不利な価格での取引を余儀なくされることにより損失を被るリスク(市場流動性リスク)が発生する可能性があります。 (4) オペレーショナル・リスク当社グループは、オペレーショナル・リスク管理が重要な経営課題の一つであると位置付け、オペレーショナル・リスクに係る問題点等を一元的に把握・分析し、対応策を組織横断的に協議する体制を整備してまいります。しかしながら、以下のようなリスクが発生する可能性があります。 ①　法務リスク当社グループは、コンプライアンスを経営の最重要課題の一つと位置付け、取締役会で決定する基本方針、コンプライアンス・プログラム等に基づき、適切な法令等遵守態勢の構築に努めてまいります。しかしながら、業務の遂行に際して、顧客に対する過失による義務違反及び不適切なビジネス・マーケット慣行等から生じる損失(監督上の措置並びに和解等により生じる罰金、違約金及び損害賠償金等を含む)を被る可能性があります。  ②　事務リスク当社グループは、諸規程を遵守した正確な事務取扱を徹底するとともに、事務処理の自動化・システム化によるチェック機能の強化を図る等、強固な事務処理体制の構築を進めてまいります。しかしながら、役職員が正確な事務を怠る、あるいは不正を行う等により損失を被るリスクが発生する可能性があります。 ③　情報セキュリティリスク当社グループは、お客さまに関する情報を含め多くの情報を保有することが想定されます。また情報を取得、蓄積する仕組みとして、かつ蓄積された膨大な情報を有効に活用するため、各種の情報システムを構築する予定です。これらの情報資産(情報と情報システム)を適切に保護し管理することは当社グループの社会的責任であり、お客さまの保護及び利便性向上の観点から極めて重要となっております。これらの状況に対応するため、情報資産の保護に向けての安全対策に関する基本方針として「情報セキュリティポリシー」を、また、より具体的な安全対策基準として「情報セキュリティスタンダード」を制定し、当社グループ各社の本部・営業店に情報セキュリティ管理責任者を設置する予定であるなど、万全の管理体制を構築するとともに、お客さまに関する情報の管理の徹底に努めてまいります。しかしながら、以下のようなリスクが発生する可能性があります。 イ．情報リスク当社グループでは、保有する膨大な情報を適切に管理するため、保護すべき情報を重要度に応じて分類し、重要度が高い情報に対してはその重要度に応じた管理方法を定める予定であるなど、情報保護の徹底に努め、安全管理対策を積極的に実施してまいります。しかしながら、「情報」の喪失・改ざん・不正使用・外部への漏洩等により損失を被るリスクが発生する可能性があります。 ロ．システムリスク当社グループにとってコンピュータシステムは、業務の多様化・高度化や取引量の増加に伴い欠くことのできない存在となり、さまざまな金融サービスを提供するうえで重要な役割を担うことになります。このため当社グループでは、コンピュータセンターの被災に備えたバックアップセンターを整備するほか、システム障害発生時の詳細な対応方法やサイバー攻撃等のコンピュータ犯罪・事故を未然に防止するためのルールを規程化するなどの諸施策を講じてまいります。しかしながら、予期せぬコンピュータシステムのダウンや誤作動等、「情報システム」の不備やコンピュータシステムが不正に使用されることによって損失を被るリスクが発生する可能性があります。 ④　人的リスク当社グループは、働きやすい職場環境の確保と健全な職場環境の維持に努めてまいります。しかしながら、予期せぬ人事管理上の問題、不適切な職場労働環境、差別的な行為等により損失を被るリスクが発生する可能性があります。 ⑤　有形資産リスク当社グループは、様々な事故や災害等に備え、「非常事態対策本部設置規程」及び「災害等危機管理規程」等を整備し、有形資産リスクの顕在化防止に努めてまいります。しかしながら、自然災害、社会インフラの停止、感染症の感染拡大、テロ等の外部事象が発生した結果、または業務上の有形資産の毀損等により、当社グループの業務運営や業績及び財務状況に悪影響を及ぼす可能性があります。  (5) マネー・ローンダリング等リスク当社グループは、マネー・ローンダリング、テロ資金供与、拡散金融防止を経営の最重要課題の一つと位置付け、取締役会で決定する基本方針、運営方針等に基づき、マネー・ローンダリング等対策の高度化に取り組んでまいります。しかしながら、マネー・ローンダリング等対策の不備等を契機として、当社グループで行う業務がマネー・ローンダリング等に利用され、内外の金融当局から制裁等が科せられる、あるいは取引先や金融機関等から取引を解消され、当社グループの業務運営や業績及び財務状況に悪影響を及ぼす可能性があります。 (6) 評判リスク当社グループは、積極的な情報開示を進めるとともに、評判リスクの顕在化につながるまたはその恐れがあるリスク情報の早期収集や顕在化防止のための対応体制を構築してまいります。また、万一リスクが顕在化した場合や顕在化の恐れがある場合の対応策を定め、評判リスクの抑止・極小化に努めてまいります。しかしながら、マスコミ報道やインターネットを通じた情報等がきっかけとなり、市場やお客さまの間で事実と異なる風説・風評が流布し、当社グループの評判が悪化することにより損害を被るリスクが発生する可能性があります。 (7) 自己資本比率当社グループ及び京都銀行は、現在、海外営業拠点を有しておりませんので、銀行法第52条の25及び銀行法第14条の２の規定等に基づき、連結及び単体の自己資本比率を国内基準(４％)以上に維持しなければなりません。当社グループの自己資本比率が求められている水準を下回った場合には、金融庁長官から、業務の全部または一部の停止等を含む様々な命令を受けることとなります。尚、当社グループの自己資本比率に影響を与える要因には、以下のものが含まれます。 ・不良債権の処理や債務者の信用力の悪化に際して生じうる与信関係費用や信用リスクアセットの増加・金利の上昇や株価の下落を起因とした資金利鞘の悪化並びに減損処理の発生・為替レートの不利益な変動・当社グループが将来の課税所得の予測・仮定に基づき計上している繰延税金資産の額を変更せざるを得ないと判断し、減額した場合・自己資本比率の基準及び算定方法の変更、並びに会計上の諸法令等の変更・その他、本項記載の当社グループにとって不利益な事象が顕在化した場合 (8) 当社グループの業績等に影響しうる他の要因①　競争に伴うリスク近年の金融制度の規制緩和に伴い、業態を超えた競争が激化してきております。当社グループがこうした競争的な事業環境において競争優位を得られない場合、当社グループの事業、業績等に悪影響を及ぼす可能性があります。 ②　当社グループの営業戦略が奏功しないリスク当社グループは、収益力強化のために様々な営業戦略を実施してまいりますが、以下のような要因が生じた場合には、これらの戦略が功を奏しないか、当初想定していた結果をもたらさない可能性があります。・貸出金の量の増大が進まないこと・既存の貸出金についての利鞘拡大が進まないこと・手数料収入の増加が期待通りの結果とならないこと・経営の効率化を図る戦略が期待通りに進まないこと  ③　特定地域の経済動向に影響を受けるリスク当社グループは特定の地域(京都府)を主な営業基盤とする予定であるため、これに起因する地域特性に係るリスクが想定されます。 ④　格付け低下のリスク外部格付け機関が当社グループの格付けを引き下げた場合、当社グループの資本・資金調達等において不利な条件を承諾せざるを得なくなったり、一定の取引を行うことが出来なくなる可能性があります。 ⑤　退職給付債務に係るリスク当社グループの退職給付費用及び債務は、年金数理計算上設定される前提条件に基づき算出いたします。これらの前提、仮定等に変更があった場合や、実際の年金資産の時価が下落した場合などには、当社グループの業績及び財務状況に悪影響を及ぼす可能性があります。 ⑥　固定資産の減損会計に係るリスク当社グループは、固定資産の減損に係る会計基準及びその適用指針を適用する予定であり、所有する固定資産の収益性の低下や価格の下落等により、減損損失が発生した場合には、当社グループの業績に悪影響を及ぼす可能性があります。 ⑦　各種規制の変更に伴うリスク将来における規制、法律、政策、実務慣行、解釈等の変更ならびにそれらによって発生する事態が、当社グループの事業や業績等に悪影響を及ぼす可能性があります。 ⑧　感染症の流行に係るリスク感染症の流行によって当社グループ役職員の感染者が増加する等により、業務継続に支障をきたす可能性があります。万一、当社グループの業務の全部又は一部が停止した場合は、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。また、感染症の影響が経済・市場全体に波及し、当社グループの信用リスク、市場リスク、流動性リスクが増加する、あるいは当該リスクが顕在化することにより当社グループの業績に影響を及ぼす可能性があります。 ⑨　気候変動に関するリスク当社グループの気候変動に関するリスクとしては、水害等の自然災害の発生により取引先や当社グループの資産が毀損する「物理的リスク」と、脱炭素社会への移行において法規制の変更や需給バランスの変化等により、取引先の業績が悪化する「移行リスク」があります。これらのリスクが顕在化した場合、与信関係費用の増加や営業活動の縮小等を通じて当社グループの業績や財務状況等に悪影響を及ぼす可能性があります。また、京都銀行は「気候関連財務情報開示タスクフォース(TCFD)」提言への賛同を表明しており、当社グループではサステナビリティ経営のもと事業活動を通じた社会課題・環境問題の解決に取り組んでまいりますが、当社グループの気候変動に関する取組みや情報開示が不十分と見做された場合には、当社グループの企業価値の毀損に繋がる可能性があります。 ⑩　持株会社体制への移行に関するリスク京都銀行は2023年10月に当社を設立する予定でありますが、今後、本件に関わり、予期せぬ損失及び費用が発生した場合、当社グループの業績及び財務状態に悪影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ３ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当社は新設会社であるため、該当事項はありません。なお、当社の完全子会社となる京都銀行の経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析につきましては、同行の有価証券報告書(2022年６月30日提出)及び四半期報告書(2022年８月５日、2022年11月29日及び2023年２月８日提出)をご参照ください。 
経営上の重要な契約等	４ 【経営上の重要な契約等】当社は新設会社であるため、該当事項はありません。なお、当社の完全子会社となる京都銀行の経営上の重要な契約等につきましては、同行の有価証券報告書(2022年６月30日提出)及び四半期報告書(2022年８月５日、2022年11月29日及び2023年２月８日提出)をご参照ください。また、本株式移転に係る株式移転計画、株式移転の目的、条件等につきましては、前記「第二部　組織再編成、株式交付又は公開買付けに関する情報　第１　組織再編成、株式交付又は公開買付けの概要　３　組織再編成、株式交付又は公開買付けに係る契約等」をご参照ください。 
研究開発活動	５ 【研究開発活動】当社は新設会社であるため、該当事項はありません。なお、当社の完全子会社となる京都銀行においても、該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】(1) 当社当社は新設会社であるため、該当事項はありません。 (2) 連結会社当社の完全子会社となる京都銀行の設備投資等の概要につきましては、同行の有価証券報告書(2022年６月30日提出)をご参照ください。 
主要な設備の状況	２ 【主要な設備の状況】(1) 当社当社は新設会社であるため、該当事項はありません。 (2) 連結会社当社の完全子会社となる京都銀行の主要な設備の状況につきましては、同行の有価証券報告書(2022年６月30日提出)をご参照ください。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式200,000,000計200,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類発行数(株)上場金融商品取引所名又は 登録認可金融商品取引業協会名内容普通株式75,840,688東京証券取引所プライム市場完全議決権株式であり、剰余金の配当に関する請求権その他の権利内容に何ら限定のない、当社における標準となる株式であります。普通株式は振替株式であり、単元株式数は100株であります。(注)４(注) １、２、３計75,840,688―― (注) １　普通株式は、銀行法その他の法令に定める関係官庁の許認可等を条件として、本株式移転に伴い発行する予定であります。２　京都銀行の発行済株式総数75,840,688株(2023年３月31日時点)に基づいて記載しており、実際に株式移転設立完全親会社(持株会社)となる当社が交付する新株式数は変動することがあります。なお、本株式移転の効力発生時点において京都銀行が保有する自己株式１株に対して、その同数の当社の普通株式が割当交付されることになります。これに伴い、京都銀行は一時的に当社の普通株式を保有することになりますが、法令の定めに従い速やかに処分いたします。３　京都銀行は、当社の普通株式について、東京証券取引所に新規上場申請を行う予定であります。４　振替機関の名称及び住所は、以下のとおりであります。名称　　株式会社証券保管振替機構住所　　東京都中央区日本橋兜町７番１号 
