項目	値
事業の内容	 ３ 【事業の内容】当グループ(当社及び当社の関係会社)は、当社、子会社23社及び関連会社１社で構成され、日用品の企画・製造・販売を主な内容として事業活動を展開しております。事業区分の方法につきましては、「日用雑貨衣料品事業」の単一セグメントであるため、セグメント情報の記載を省略しております。事業の系統図は次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】   文中における将来に関する事項は、当連結会計年度末現在において当グループが判断したものであります。(1) 経営方針当グループは、日用品業界において「全世界の消費者から最も賞賛される生活用品メーカーとなり、世界の文化の発展に貢献することである」という理念のもと、『お客様が感動する製品を一生懸命開発する』を当グループ共通のスローガンとし、お客様本位の製品を開発し提供することを経営の基本方針としております。本理念を徹底的に追求していくことは、株主価値の拡大、また社会への貢献につながるものと確信しており、今後もお客様に満足していただける製品を提供し続けてまいります。(2) 経営環境当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の感染急拡大はあったものの行動制限が緩和されたことから、概ね回復基調で推移いたしました。一方、エネルギー・原材料価格の高騰や円安の進行、世界的なインフレ圧力下での金融引締めが進む中での金融資本市場の変動等、先行き不透明な状況で推移いたしました。当グループの属する日用品業界におきましては、諸物価の上昇等により実質賃金がマイナスとなっていること等から消費者の節約志向は高まり、経営環境は厳しい状況で推移いたしました。(3) 経営戦略及び優先的に対処すべき事業上及び財務上の課題今後の経済状況は、コロナ禍から正常な社会経済活動への転換により回復基調で推移していくものと思われますが、ウクライナ情勢をはじめとする地政学リスクの高まり、それに伴う世界的なインフレの進行や各国の金融引締めによる景気停滞懸念等、不透明な状況が継続するものと見込まれます。また、原燃料価格等の高騰や為替市場における円安の進行等により諸コストは上昇しておりますが、消費者の節約志向は継続しており、経営環境は厳しくなるものと思われます。このような状況下、以下のとおり対処すべき課題を認識し、諸施策を速やかに実行することにより、持続的な成長と企業価値の向上に努めてまいります。① 新製品開発の強化当グループでは、企画開発部門を最重要部門と認識し、人員の拡充や社内教育等により、当該部門の能力強化に注力してまいりました。少子高齢化やグローバル化等、社会環境の変化に伴い価値観やライフスタイルは多様化し、消費者ニーズも多様化しております。これらに対応し、機能や品質、デザイン性等にこだわった新製品を迅速に開発できる体制を構築してまいります。また、研究開発やＭ＆Ａ等により、継続成長の新たな核となる製品群の開発に注力してまいります。② 営業体制当グループでは、顧客及び取引形態の多様化、取扱品目の多様化に対応可能な営業体制を迅速かつ柔軟に構築してまいりました。今後は、顧客対応の最前線にて各種ニーズと市場動向を把握・分析し、新製品開発に反映させるとともに、科学的データ・予測に基づいた営業提案活動により顧客との信頼関係を更に厚くしてまいります。また、当グループならではのイベント開催等、顧客と連携した販促活動により業容の拡大を図るとともに、収益を生み出す営業体制を構築してまいります。③ 生産体制当グループでは、自社グループ工場及び協力工場が協調して生産性や品質の向上に努めるとともに、徹底した防災対策の構築を大前提に、コスト及び環境に配慮した効率的な生産体制の強化に取り組んでまいりました。原燃料をはじめとする諸コストが高騰し、消費者の節約志向が継続する厳しい環境下で、消費者ニーズの多様化に伴う多品種化が求められることから、協力工場の新規開拓や自社グループ工場における生産設備の導入等により、柔軟な生産体制の構築及び生産性向上に努めてまいります。  ④ 物流体制の効率化当グループでは、ベンダー能力を有するメーカーとして、物流体制の強化に努めてまいりました。原燃料の高騰等に伴う運送コストの上昇や労働人口の減少に伴う人手不足等により、物流関連コストは引続き増大するものと見込まれます。このような状況に対応するため、物流拠点の再編や省人化等による効率化を進め、当グループの強みである物流体制の更なる強化に努めてまいります。⑤ コーポレート・ガバナンスの推進企業の持続的な成長と中長期的な企業価値の向上のためには、コーポレート・ガバナンスの強化は必要不可欠であると認識しております。経営の効率性及びリスク管理能力を高め、全てのステークホルダーからの信頼に応えられる透明性と健全性そして遵法性を確保することを目的に、コーポレート・ガバナンス体制の強化に取り組んでまいります。⑥ ＳＤＧｓへの取り組み当グループでは、持続可能な社会の実現に向けた取組みとして、研究開発や製品企画段階から環境への負荷を低減することを意識した製品開発を行っております。また、公平な評価・処遇制度の充実や健康経営を通じて従業員にとって働きやすい職場環境の整備に取り組んでまいります。(4) 経営上の目標の達成状況を判断するための客観的な指標等当グループは、持続的に成長することを目標とし、その基盤となる利益率の向上に努めております。また、成長のためにグローバル化を進め、海外販売比率の向上に努めてまいります。 
事業等のリスク	 ３ 【事業等のリスク】当グループの業績は、今後起こりうる様々な要因により大きな影響を受ける可能性があります。以下において、当グループの事業展開上のリスク要因となる可能性があると考えられる主な事項を記載しております。当グループは、これらのリスク発生の可能性を認識した上で、発生の予防及び発生した場合の対応に努める方針であります。なお、文中における将来に関する事項は、当連結会計年度末現在において当グループが判断したものであります。(1) 中国における生産体制について当グループでは、コスト削減のため生産の多くを中国の協力工場及び製造子会社にて行っております。日用品業界における価格競争は厳しく、今後も同国での生産を継続する方針であり、部品・製品調達に支障をきたすような同国の政治及び経済体制の変化が生じた場合には、当グループの今後の財政状態及び経営成績に影響を及ぼす可能性があります。(2) 為替変動の影響について上記「(1)中国における生産体制について」に記載した取引をはじめとする輸入取引は主として米ドル建で行っており、為替相場の変動リスクを軽減するために、為替予約等によりリスクをヘッジしておりますが、予測不能な紛争等の発生等により為替相場が急変した場合には、当グループの財政状態及び経営成績に影響を及ぼす可能性があります。(3) 災害・疫病の影響について当グループの事業拠点において、大規模な台風や地震等の天変地異による災害、火災及び疫病の流行等が発生した場合には、その程度によっては当グループの財政状態及び経営成績に影響を及ぼす可能性があります。(4) 原材料・外注加工製品等の価格高騰及び入手難について当グループは製品の製造のため外部から原材料、部品、外注加工製品等を購入しており、世界経済の状況や原料産出国の環境等により価格の高騰や入手が困難となった場合には、当グループの財政状態及び経営成績に影響を及ぼす可能性があります。(5) 消費者の嗜好の変化について当グループは、日用品事業において多種多様な製品を扱っており、消費者の嗜好及び需要に対応するため企画開発に注力し、魅力ある新製品を市場投入しておりますが、消費者の嗜好及び需要は絶えず変化していることから、市場動向に対応できなかった場合には、当グループの財政状態及び経営成績に影響を及ぼす可能性があります。(6) 製造物責任について当グループは、製品の企画段階から製造、販売までのあらゆる過程において、厳格な品質管理を行い、欠陥製品の発生を防ぐ体制を構築するとともに、万一の場合に備えて製造物責任賠償に係る保険に加入しておりますが、製品の欠陥が理由で事故が生じ、製造物責任法により損害賠償問題が発生した場合には、当グループの財政状態及び経営成績に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要及び経営者の視点による当グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において当グループが判断したものであります。(1) 経営成績の状況① 経営成績の概要当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の感染急拡大はあったものの行動制限が緩和されたことから、概ね回復基調で推移いたしました。一方、エネルギー・原材料価格の高騰や円安の進行、世界的なインフレ圧力下での金融引締めが進む中での金融資本市場の変動等、先行き不透明な状況で推移いたしました。当グループの属する日用品業界におきましては、諸物価の上昇等により実質賃金がマイナスとなっていること等から消費者の節約志向は高まり、経営環境は厳しい状況で推移いたしました。このような環境の中、当グループでは、消費者ニーズの多様化に対応した新製品の開発に注力するとともに、新製品発表会や得意先と連携した販促イベントの開催等の多様な販促活動により、業容の拡大を図ってまいりました。また、円安の進行や原材料高等による調達コストの上昇や物流コストをはじめとする諸経費も上昇していることから、製品のリニューアル及びコスト削減による価格競争力の強化に努めてまいりました。以上の結果、当グループの当連結会計年度の経営成績等について、売上高は、前連結会計年度に比べ4,038百万円増加し55,461百万円(前年同期比7.9％増)となりました。これは主に、中国のロックダウンによる製品の供給遅滞による売上減少要因はありましたが、製品リニューアルによるシェアアップや新製品の発売等によるものであります。売上総利益は、前連結会計年度に比べ2,123百万円減少し14,597百万円(前年同期比12.7％減)となり、売上総利益率は、前連結会計年度に比べ6.2％減少し、26.3％となりました。これは主に、為替市場における急激な円安や原燃料・輸入諸経費をはじめとする諸コストの上昇等によるものであります。営業利益は、前連結会計年度に比べ2,295百万円減少し911百万円(前年同期比71.6％減)となり、営業利益率は、前連結会計年度に比べ4.6％減少し1.6％となりました。これは主に、売上高の増加や運賃単価の上昇等による運賃荷造費の増加等により販売費及び一般管理費が前連結会計年度に比べ172百万円増加し13,686百万円(前年同期比1.3％増)となったことに加え、売上総利益率の低下に伴い売上総利益が減少したこと等によるものであります。経常利益は、前連結会計年度に比べ2,223百万円減少し1,082百万円(前年同期比67.3％減)となりました。これは主に、営業減益となったこと等によるものであります。親会社株主に帰属する当期純利益は、前連結会計年度に比べ1,339百万円減少し942百万円(前年同期比58.7％減)となりました。これは主に、経常減益となったこと、工場の建設・稼働による自治体からの補助金収入564百万円が発生したこと及び連結子会社の清算結了に伴い為替換算調整勘定取崩益249百万円が発生したこと等によるものであります。② 経営成績に重要な影響を与える要因について経営成績に重要な影響を与える要因については、「第２ 事業の状況 ３ 事業等のリスク」に記載のとおりであります。③ 経営方針・経営戦略、経営上の目標の達成の状況を判断するための客観的な指標等当グループでは、「第２ 事業の状況 １ 経営方針、経営環境及び対処すべき課題等」に記載のとおり、経営上の諸課題を克服し、業容を持続的に拡大し続けるとともに、利益率の向上に努めております。当連結会計年度におきましては、① 経営成績の概要に記載のとおり、売上高営業利益率は前連結会計年度に比べ4.6％減少し1.6％となりました。 (2) 財政状態の状況当連結会計年度末における総資産は前連結会計年度末に比べ9,714百万円増加し、84,316百万円となりました。流動資産は、前連結会計年度末に比べ10,480百万円増加し、52,185百万円となりました。これは主に、現金及び預金の増加5,299百万円、有価証券の増加1,802百万円、受取手形及び売掛金の増加1,658百万円及び商品及び製品の増加1,579百万円によるものであります。固定資産は、前連結会計年度末に比べ766百万円減少し、32,130百万円となりました。主な増加は投資その他の資産の増加259百万円であり、主な減少は有形固定資産の減少756百万円によるものであります。負債は、前連結会計年度末に比べ9,188百万円増加し、48,037百万円となりました。流動負債は、前連結会計年度末に比べ581百万円減少し、11,479百万円となりました。これは主に、1年内返済予定の長期借入金の減少978百万円によるものであります。固定負債は、前連結会計年度末に比べ9,769百万円増加し、36,558百万円となりました。これは主に、長期借入金の増加8,851百万円によるものであります。純資産は、前連結会計年度末に比べ525百万円増加し、36,279百万円となりました。これは主に、その他の包括利益累計額の増加215百万円及び自己株式の減少133百万円によるものであります。自己資本比率については、上記要因により前連結会計年度末に比べ4.7％減少し、40.8％となっております。(3) キャッシュ・フローの状況① キャッシュ・フローの分析当連結会計年度末における現金及び現金同等物(以下、「資金」という。)は、前連結会計年度末に比べ2,922百万円増加し、14,405百万円となりました。各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）営業活動により増加した資金は3,370百万円(前年同期は3,349百万円の増加)となりました。主な増加は減価償却費4,713百万円及び税金等調整前当期純利益1,796百万円であり、主な減少は棚卸資産の増加額1,939百万円及び売上債権の増加額1,633百万円によるものであります。（投資活動によるキャッシュ・フロー）投資活動により減少した資金は7,420百万円(前年同期は9,586百万円の減少)となりました。これは主に、有形固定資産の取得による支出2,685百万円、定期預金の純増加額2,384百万円及び有価証券及び投資有価証券の取得による支出2,288百万円による減少であります。（財務活動によるキャッシュ・フロー）財務活動により増加した資金は6,850百万円(前年同期は3,553百万円の増加)となりました。主な増加は長期借入れによる収入14,250百万円であり、主な減少は長期借入金の返済による支出6,376百万円によるものであります。② 資金の財源及び資金の流動性についての分析  イ 資金需要当グループの資金需要の主なものは、設備投資・出資などの長期資金需要と製品製造のための材料及び部品購入のほか、製造費用、販売費及び一般管理費等の運転資金需要であります。また、株主還元については財務の健全性に留意しつつ、配当政策の基本方針に基づき実施してまいります。  ロ 財務政策当グループは、事業活動のための適切な資金調達、適切な流動性の維持及び財務構造の安定化を図ることを財務方針としております。設備投資・出資などの長期資金需要については、内部留保、長期借入債務及び社債の発行等により、運転資金需要については内部留保及び短期借入債務等により対応しております。株主還元については、内部留保の充実を勘案した上で、連結配当性向20％を目処として剰余金の配当を行う方針でおります。借入債務については、主に金融機関からの借入によって調達しております。また、その一部はグループ内資金の効率化を目的としグループ会社間で融資を行っております。  (4) 生産、受注及び販売の実績当グループの事業は、「日用雑貨衣料品事業」の単一セグメントであるため、品目別区分で記載しております。① 生産実績 当連結会計年度における生産実績を品目別に示すと、次のとおりであります。 品目の名称生産高(百万円)前年同期比(％)家庭用日用雑貨品24,344＋12.9清掃・衛生用消耗品22,765＋6.2その他9,861＋1.3合計56,970＋8.1 (注) 金額は、販売価格によっております。　② 受注実績当グループは受注生産を行っていないため、該当事項はありません。　③ 販売実績 当連結会計年度における販売実績を品目別に示すと、次のとおりであります。 品目の名称販売高(百万円)前年同期比(％)家庭用日用雑貨品24,328＋7.2清掃・衛生用消耗品21,494＋9.5その他9,638＋6.0合計55,461＋7.9 (注) 主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)㈱大創産業13,85226.915,76028.4㈱セリア6,47312.66,60611.9   (5) 重要な会計上の見積り及び当該見積りに用いた仮定当グループの連結財務諸表は、わが国において一般に公正妥当と認められる企業会計の基準に準拠して作成しております。その作成には経営者による会計方針の選択・適用、資産・負債や収益・費用の報告金額及び開示に影響を与える見積りを必要とします。経営者は、これらの見積りについて、過去の実績等を勘案し合理的に判断しておりますが、実際の結果は見積り特有の不確実性があるため、これらの見積りと異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものは「第５ 経理の状況 １ 連結財務諸表等 (1) 連結財務諸表 注記事項 (重要な会計上の見積り)」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当グループは、日用品の分野で実用品をより良く、より安く、よりアイデア溢れる製品として、より多くの人に夢のある製品を供給したいと考え、そのために売れ筋の情報をスピーディーに分析し、今までに蓄積したアイデア、技術を基に新しい切り口で消費者に製品を提供するよう企画開発部門を設置し、研究開発体制を充実させております。研究開発体制は、企画開発部門を本社、静岡企画部及び静岡事業所に置き、研究及び企画開発活動を行っております。当連結会計年度における当グループの研究開発費は、1,300百万円であり、主要な成果としては、清掃・衛生消耗品(品目区分は主として清掃用品及びその他)、バルサンブランド関連製品(品目区分は主としてその他)及びコスメ製品(品目区分は主としてその他)等の新製品開発及び既存製品の改良があります。　
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度においては、新製品の発売、生産設備の増強及び物流設備の拡充を目的とした設備投資を行っております。当連結会計年度の設備投資は総額4,050百万円であり、その主なものは、新製品関係金型1,695百万円、リース資産1,008百万円及び機械装置493百万円であります。当グループの事業は、「日用雑貨衣料品事業」の単一セグメントであるため、セグメントごとの記載を省略しております。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計本社事務所・東京支店(東京都中央区)日用雑貨衣料品事業本社・開発・営業・事務設備9510――62169244[1]富士裾野工場(静岡県裾野市)日用雑貨衣料品事業生産・物流設備2,8472,1151,206(77,262.01)14676,25063[86]静岡第二工場(静岡県榛原郡吉田町)日用雑貨衣料品事業生産・物流設備616304――692719[29]四国工場(香川県三豊市)日用雑貨衣料品事業生産・物流設備2,0571,730552(47,094.38)9761205,436100[66]第三倉庫(静岡県榛原郡吉田町)日用雑貨衣料品事業物流設備21―426643739[48]静岡第一工場及び第五倉庫(静岡県榛原郡吉田町)日用雑貨衣料品事業生産・物流設備6871405(723.00)―583831[20] (注) １  帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定は含んでおりません。２  上記中土地欄の〈外書〉は、連結会社以外からの賃借土地面積(㎡)であります。３  上記中従業員数欄の［外書］は、臨時従業員の在籍者数であります。４  現在休止中の主要な設備はありません。  (2) 国内子会社2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計バルサン㈱本社倉庫工場(福島県西白河郡矢吹町）日用雑貨衣料品事業本社・物流・生産設備563687342(49,985.53)51,59962[10] (注) １  帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定は含んでおりません。２  上記中従業員数欄の［外書］は、臨時従業員の在籍者数であります。３  現在休止中の主要な設備はありません。 (3) 在外子会社2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計上海駿河日用品有限公司本社倉庫工場(中華人民共和国上海市）日用雑貨衣料品事業本社・物流・生産設備318276ー4764282 (注) １  帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定は含んでおりません。２  上記中土地欄の〈外書〉は、連結会社以外からの賃借土地面積(㎡)であります。３  現在休止中の主要な設備はありません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式115,565,360計115,565,360  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月28日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式38,165,34038,165,340東京証券取引所プライム市場単元株式数は100株であります。計38,165,34038,165,340――  
