項目	値
事業の内容	３【事業の内容】　当社グループは、当社、子会社１社で構成されており、鋳造関連事業を主な事業内容としております。　なお、JFEスチール㈱は当社の議決権36.2％を所有しており、その他の関係会社にあたります。又、当社の重要な販売先であると共に銑鉄、鋼屑等原材料の仕入先でもあります。　その事業内容と当社グループの分担は次のとおりであります。　なお、当社グループは「鋳造関連事業」の単一セグメントであるため、品種等の区分により記載しております。事業内容品種分担会社鋳造関連事業鋳鋼品、鋳鉄品当社鋼構造品、景観当社、㈱ダット加工品、その他当社 　事業の系統図は次のとおりであります。　（注）※　JFEスチール㈱はその他の関係会社であります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】（１）経営方針　当社は、日本鋳造グループのすべての役員・社員が共有し、あらゆる活動の拠り所となる経営の基本原則として、経営理念と行動規範を以下のとおり定めています。 経営理念　日本鋳造は、自ら培った技術により、より高い価値・サービスを社会に提供し、貢献していきます。また、それを実行するために社員全員がプライドを持って努力し続けていきます。行動規範　①　うそをつかない　②　手を抜かない　③　まわりの人に配慮し思いやりの気持ちを持とう　④　お互い協力しあって仕事しよう　⑤　奉仕と感謝 　経営指標としては、ROS(売上高経常利益率)10％以上、ROE(自己資本利益率)10％以上を目標としております。 （２）経営環境　当連結会計年度においては、素形材関連では鉱山機械向け鋳鋼品やEV用工作機械向け鋳鉄品の受注が増加しましたが、半導体製造装置向け鋳鋼品は中国経済の失速を受けて半導体需要が減少し、受注も減少しました。販売価格につきましては、顧客への値上げ交渉を継続的に実施しており一部の製品について価格改定を実現しました。　エンジニアリング関連では、高速道路向け及びモノレール軌道向け支承の受注が好調に推移し、建築用柱脚も物流、商業施設などの建築市況が好調なことにより受注が増加しました。 （３）対処すべき課題　当社グループとしての強みを活かしそれを深化させることが、会社の今後の継続的な発展につながると認識しております。そのために次の施策を着実に実行してまいります。 （課題の骨子）① 素形材事業　・販売・受注減に対する生産体制の見直しや更なる生産効率の向上　・DX化推進（溶接補修ロボット、押湯切断ロボット、砂型3Dプリンター、金属3Dプリンター、電力・ガス使用　　量のIoT管理システム導入）　・工場動線解析の適用場所の運用拡大（自動造型ライン）に加えてAI適用による作業分析の自動化・高度化② エンジニアリング事業　・鋼製支承、ゴム支承の拡販対応のための経営資源の投入（エンジニアの採用・育成、システム）③ システム刷新による業務効率化　・営業システム、生産管理システム、出荷システム、経理システム、購買システムの刷新④ サステナビリティに関する取り組み（カーボンニュートラルへの挑戦含む）⑤ 人材確保および育成 　2024年度は、ウクライナ戦況の膠着や中東情勢が緊迫化する中、米国ではインフレが高止まりし、日米の金利差から円安が進み、輸入物価へ影響しています。　当社は、事業環境の見極め・迅速な環境変化への対応を行い、事業の持続的発展を目指していきます。 
事業等のリスク	３【事業等のリスク】　当社グループが展開しております事業及びサステナビリティに関する主なリスクは次のとおりです。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものです。 リスク項目リスクシナリオリスク対策①世界的な情勢不安及び労務費の価格転嫁等による需給環境の急激な変化   ・当社グループが調達している原材料（銑鉄・鋼屑・非鉄金属・合金及び鋼材・ゴム等）の価格が、世界的・地域的需給や投機的動向により高騰し、販売市場価格に転嫁できない可能性・民間設備投資や公共関連事業の動向が当社グループの各需要家（鉄鋼・プラント・産業機械・建設機械・橋梁・建築・自動車等）の経営環境にマイナスの影響を与え、販売量の減少や販売価格が低下する可能性・原単位の削減・安価原料への切替・販売価格改善・設備投資や作業工程見直し、海外OEMによる調達等コスト削減による競争力の確保・金属3D積層造形品など高機能化・高付加価値を主体とした新商品開発推進による優位性の確保②為替レートの変動・海外OEM品の調達価格の上昇の可能性・外貨入金を支払に充て、為替影響を軽減・円安への対応③金利の変動 ・金利上昇による負担増の可能性・借入金の削減、借入先の分散・金利負担と安定資金の確保を考慮した借入金に占める長期借入金の比率の最適化・棚卸資産圧縮④保有固定資産及び保有株式等の資産価値の変動・保有株式・土地の時価下落の可能性・収益性低下による固定資産の減損の可能性・保有目的および保有メリットを勘案し保有対象を厳選⑤退職給付債務計算の前提条件の変動 ・退職給付債務計算の前提条件の変動により、退職給付費用が増加する可能性・前提条件の変動による影響の適時、適切な把握⑥カントリーリスク・中国との関係悪化に伴う貿易（輸入）制限、関税上乗せ、中国からの輸出ストップ・懸念のあるお客様へは国内調達への転換提案・日本国内生産への体制準備・合金、資材調達先調査・海外渡航、出張の禁止又は制限⑦法令・公的規制   ・「環境」、「労働・安全衛生」、「租税」、「独占禁止法等の経済法規」、「建設業法等の事業関連法規」、その他法令・公的規制が改正もしくは変更され、業績に影響を及ぼす可能性・法令・公的規制の改正動向および変更内容の適時把握⑧品質リスク   ・重大クレーム（品質クレーム・納期遅延）発生やクレーム頻発等により信頼性が低下し、大幅なシェアダウンにより業績に影響を及ぼす可能性・試験機更新等による検査データの改ざん防止・全社QA教育の実施等や、不良品撲滅に向けたPDCA活動の推進⑨情報管理リスク・コンピュータ－ウイルス、サイバーテロにより重要情報や機密情報が漏えいもしくは消失する可能性・脆弱性の再点検とセキュリティ体制の強化・コンピューターウイルス・サイバーテロ対策の教育訓練強化・外部との情報授受についてBOXを利用
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 （１）経営成績等の状況の概要①財政状態及び経営成績の状況　上記に示した経営環境を反映して、当連結会計年度の売上高は15,992百万円（前年度比8.0％増）となり、営業利益は1,287百万円（前年度比82.0％増）、経常利益は1,277百万円（前年度比82.0％増）、親会社株主に帰属する当期純利益は651百万円（前年度比14.7％増）となりました。 ②キャッシュ・フローの状況・資本の財源及び資金の流動性　当連結会計年度における営業活動によるキャッシュ・フローは、税金等調整前当期純利益882百万円を計上し、棚卸資産の減少や未払消費税等の増加等により1,806百万円の収入となりました。投資活動によるキャッシュ・フローは、老朽更新等を目的とした有形固定資産の取得による591百万円の支出や営業システムの更新など無形固定資産の取得による118百万円の支出等で717百万円の支出となり、これらを合計したフリー・キャッシュ・フローは1,089百万円の収入となりました。　フリー・キャッシュ・フローの収入に対応して700百万円の長期借入れの実行と600百万円の短期借入金および485百万円の長期借入金の返済を行った結果、有利子負債は4,125百万円から3,740百万円と385百万円減少しました。財務活動によるキャッシュ・フローは配当金の支払144百万円等と合わせて529百万円の支出となりました。　以上の結果、現金及び現金同等物の当連結会計年度末残高は前連結会計年度末に比べ560百万円増加し1,121百万円となりました。　資金調達の方法については、主として金融機関からの借り入れにより行っております。長期借入金(一年内返済長期借入金含む)と短期借入金の比率は、当連結会計年度末で47％：53％となっております。 ③生産、受注及び販売の実績　当社グループは「鋳造関連事業」の単一セグメントであります。　当連結会計年度における実績を品種別に示すと、次のとおりであります。 a．品種別製品生産実績　　　　　　　　　　　　　                              　　 （百万円）品種別当連結会計年度 前年同期比（％） 素形材7,518△6.6エンジニアリング5,321△2.9その他290△62.4合計13,130△8.2　　（注）金額は、製造原価によっております。 b．品種別製品受注実績　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　         （百万円）品種別当連結会計年度受注高前年同期比（％）受注残高前年同期比（％）素形材7,719△6.32,620△24.5エンジニアリング8,97625.75,64347.4その他214△57.724△65.4合計16,9106.48,28712.5　　（注）金額は、販売価格によっております。 c．品種別販売実績　　　　　　　　　　　　　　　　　　　　　　　　　　　　        （百万円）品種別当連結会計年度前年同期比（％）素形材8,5709.5エンジニアリング7,16110.4その他259△48.0合計15,9928.0　　（注）最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前連結会計年度（自  2022年４月１日至  2023年３月31日）当連結会計年度（自  2023年４月１日至  2024年３月31日）金額（百万円）割合（％）金額（百万円）割合（％）日立建機株式会社1,0927.41,84311.5   （２）経営者の視点による経営成績等の状況に関する分析・検討内容 　経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。 ①当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容および資金需要の動向　当連結会計年度の売上高は15,992百万円（前年度比8.0％増）となり、営業利益は1,287百万円（前年度比82.0％増）、経常利益は1,277百万円（前年度比82.0％増）、親会社株主に帰属する当期純利益は651百万円（前年度比14.7％増）となりました。　素形材部門に於きましては、第２ １（２）経営環境で示した通り、鉱山機械向け鋳鋼品やEV用工作機械向け鋳鉄品の受注が増加しましたが、半導体製造装置向け鋳鋼品は中国経済の失速を受けて半導体需要が減少しました。販売価格につきましては、顧客への値上げ交渉を継続的に実施しており一部の製品について価格改定を実現しました。その結果、売上高は8,570百万円（前年度比9.5％増）となりました。　エンジニアリング部門に於きましては、高速道路向け及びモノレール軌道向け支承の受注が好調に推移し、建築用柱脚も物流、商業施設などの建築市況が好調なことにより受注が増加すると共に売上が大きく伸長し7,161百万円（前年度比10.4％増）となりました。　これらの結果、当連結会計年度の売上高は15,992百万円（前年度比8.0％増）となりました。経常利益は原材料価格、電力料等が横ばいで推移したことにより1,277百万円（同82.0％増）となりました。なお、池上地区での操業を2023年9月に終了し「固定資産の減損に係る会計基準」を適用した結果、減損損失227百万円が発生し、棚卸資産評価減等その他の損失と合わせ工場再編損失として特別損失286百万円を計上しました。　以上の結果、親会社株主に帰属する当期純利益は651百万円（同14.7％増）となりました。　中期経営計画の財務目標（連結売上高150億円、経常利益16億円）に対しては売上高については目標を達成しましたが、利益水準はエネルギー高騰によるコスト増加の影響を受けて未達成となりました。　資金需要につきましては、営業活動によるキャッシュ・フローと投資活動によるキャッシュ・フローを合計したフリー・キャッシュ・フローは1,089百万円の収入となり、実質有利子負債を945百万円削減しました。　今後も安定して利益を計上することに加えて出荷までの製造リードタイム短縮により棚卸資産在庫等の運転資金の増加を抑制し、借入金総額を削減する計画です。 ②重要な会計方針及び見積り　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。　なお、当社グループの連結財務諸表で採用する重要な会計方針は、第５(経理の状況)の連結財務諸表の「連結財務諸表作成のための基本となる重要な事項」に記載しております。 
経営上の重要な契約等	５【経営上の重要な契約等】 当社が技術援助を受けている契約技術導入先国籍内容対価契約期間フリードリッヒマウラーゼーネドイツ橋梁用伸縮装置の製造技術売上高に対するランニングロイヤルティ1985年３月１日より2025年12月31日まで （注）契約期間満了の12ヶ月前までに当事者の一方が解約通知しない限り、２年間ずつ自動延長となっております。  
研究開発活動	６【研究開発活動】　当連結会計年度の主な研究開発の内容は次のとおりであり、研究開発費の総額は357百万円であります。 １．素形材関連開発（１）商品開発　低熱膨張材料LEX®（Low Thermal EXpansion Material）のラインナップの増強のために、半導体用セラミック基板と—100℃～600℃までの広範囲の温度域において同等の熱膨張率を有する低熱膨張材料の開発に成功し、お客様に試作品をご提供し試験中であります。　金属3Dプリンターで製造する低熱膨張材料LEX®に関し、JAXA様や早稲田大学様と共同研究を重ね、その成果の一端として、本年８月頃に北海道・大樹町より当社の金属3Dプリンター製品を搭載した衛星の発射実験が採択されました。さらに、民間企業様からの航空宇宙部品のご注文が増加しており、今後とも、当社の金属3Dプリンター技術の開発に磨きをかけてまいります。 （２）プロセス開発　当社は、我が国で素形材事業を継続するために、スマートファクトリーを実現し、生産性の向上を目指しております。　その実現のために、これまで熟練工に頼っていた作業をいち早くロボット化・3Dプリンター化・AI化を進めております。　2023年度末には高温作業として厳しい環境の「押し湯切断作業のロボット」を実用化いたしました。　2024年度は、「砂型3Dプリンター」「自動溶接ロボット」の技術開発を進め、スマートファクトリーの実現を目指してまいります。 ２．エンジニアリング関連研究開発（１）支承部耐震補強のための簡易的な移動制限装置の開発　橋梁支承部の耐震補強に用いる移動制限装置において、従来製品にエネルギー吸収性能を付加することで、地震時における桁の移動量を抑制するとともに、復旧性を高める装置の開発を行っています。今後も、ニーズとシーズの両視点から、環境に配慮した製品ラインナップの充実を図るとともに、より高い価値とサービスを社会に提供できるよう努めてまいります。 （２）既設支承に対する応急的な補強構造の開発　橋梁支承部の耐震補強において、構造上等の制約から既設支承を現在の耐震基準に見合った支承に取替える、あるいは水平力分担装置などを設置するまでに時間を要することがあります。そのような場合において、既設支承部の保有耐力を応急的に向上させる装置の開発を行っています。今後も、顧客の様々なご要望に対応するとともに、当社のノウハウを生かした製品の開発に努め、持続可能な社会の実現に向けソリューションビジネスを展開してまいります。 （３）高性能型高減衰ゴム支承（HDReX）の拡販　HDReXは、次世代の免震ゴム支承であり、大規模橋梁の新設工事などで採用の多い免震形式への提案に努めています。引き続きHDReXを橋梁へ適用した場合の優位性を解析的に検証しながら、拡販に向けてHDReX の提案と実適用を図ってまいります。 （４）独自技術を生かした水平力分担装置（DCストッパー）の拡販　当社の高じん性鋳鋼を用いたDCストッパーは、橋梁支承部に設置する水平力分担装置です。DCストッパーは、橋梁の耐震性向上のみならず、想定を上回る地震動が生じた場合でも橋梁の危機耐性向上にも寄与できることから、耐震補強への提案に努め、引き合いをいただいております。今後は、付加価値のあるDCストッパーをより積極的に提案するとともに、更なる高機能化・高付加価値化を目指し、商品開発に尽力してまいります。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度の設備投資については、合理化を含む老朽更新等を中心に実施し、設備の取得価額は676百万円であります。　このほか、生産能力に重要な影響を及ぼす設備の異動はありません。　また、当社グループは「鋳造関連事業」の単一セグメントであるため、セグメント別の記載を省略しております。 
主要な設備の状況	２【主要な設備の状況】提出会社2024年３月31日現在 事業所名(所在地)設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)リース資産その他合計本社川崎工場(注)１(神奈川県川崎市川崎区)鋳造関連製造設備1,7091,0517,006(70)―1529,920230池上工場(注)１,２(神奈川県川崎市川崎区)鋳造関連製造設備231―(―)――24―福山製造所(注)１,２(広島県福山市)鋳造関連製造設備248232―(―)―3051152その他(注)１,３その他設備138―177(5)―53208　（注）１　帳簿価額のうち「その他」は、工具、器具及び備品の合計で建設仮勘定は除いております。２　土地の全部を賃借しております。年間賃借料は70百万円であります。３　その他の主なものは、厚生施設にかかるものであります。４　当社は単一セグメントであるため、「セグメントの名称」の記載を省略しております。５　当連結会計年度において減損損失227百万円を計上しております。減損損失の内容につきましては、「第５　経理の状況　１連結財務諸表等　注記事項　（連結損益計算書関係）※５　工場再編損失」に記載のとおりであります。 
株式の総数	①【株式の総数】種類発行可能株式総数(株)普通株式15,000,000計15,000,000  
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月19日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式4,825,0504,825,050東京証券取引所スタンダード市場権利内容に何ら限定のない当社における標準となる株式。なお、単元株式数は100株であります。計4,825,0504,825,050――  
