項目	値
事業の内容	 ３ 【事業の内容】当社グループは、提出会社である当社と連結子会社である４社(明徳産業株式会社、シーケー商事株式会社、シーケークリーンアド株式会社、シーケー物流株式会社)で構成されております。事業内容別には鉄鋼関連事業、レンタル事業、物流事業及びエンジニアリング事業に大別され、各企業の事業及び関連は下記のとおりであります。なお、セグメントと同一の区分であります。○鉄鋼関連事業………………………当社とシーケー商事株式会社で構成されており、主原料の鉄スクラップを仕入れ、電気炉による厚板鉄鋼製品の製造、販売をしております。○レンタル事業………………………シーケークリーンアド株式会社で構成されており、業務用厨房向グリスフィルターのレンタル事業及び広告看板事業を行っております。○物流事業……………………………シーケー物流株式会社で構成されており、運送・荷役事業と危険物倉庫事業を行っております。○エンジニアリング事業…………… 明徳産業株式会社で構成されており、鉄鋼関連設備を中心とするプラントの設計・施工及び設備保全に関するエンジニアリング事業を行っております。   
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、有価証券報告書提出日現在において、当社グループが判断したものであります。 (1) 会社の経営の基本方針当社は、「資源リサイクル」による鉄づくりを原点として、新たなる社会的価値の創出に挑戦することを存在理念とし、また、トータル・テクノロジーを基盤とし、市場を見つめた経営を実践することを経営理念としております。当社の電気炉による厚板の製造は、ユーザーニーズに対応したタイムリーな基礎資材の供給とともに、資源の有効活用、省エネルギー等を通して、近時、社会的要請となっている環境の保全、循環型社会の構築にも寄与できるものと考えております。経営にあたっては、株主・取引先・従業員・地域社会など当社にかかわる全ての人々に受入れられ、期待される会社となるよう、経営基盤の強化と持続的な成長を目指して企業活動を行っております。 (2) 経営環境、中長期的な会社の経営戦略及び優先的に対処すべき事業上及び財務上の課題次期のわが国経済につきましては、個人消費や設備投資等の内需回復が期待される一方で、原材料及びエネルギー価格の高騰による物価上昇や、日銀の金融政策変更による金利上昇、ウクライナや中東地域の情勢が国内景気に与える影響などもあり、景気の先行きは不透明な状況が続くと見込まれます。国内厚板市場につきましては、資材価格高騰や人手不足による需要への影響が継続しているものの、国土強靭化対策による土木建築向け需要に下支えされ、鋼材需要は底堅く推移することが見込まれます。一方、主原料である鉄スクラップにつきまして、国内相場は昨年度から引き続き高値水準で推移しており、国内・海外相場や為替の影響を受け変動することから、その動向には注視する必要があります。また、エネルギー・諸資材価格についても高騰しており、物流業界の2024年問題に起因する物流コストの上昇も見込まれるため、厳しい経営環境が継続すると予想されます。そのような諸コストの上昇を受け、メイン・サプライヤーである高炉メーカーをはじめ各社は継続的に販売価格の値上げを進めており、厚板市況につきましては高値水準で推移することが見込まれます。このような環境のもと、当社及び当社グループは、資源リサイクルにより製造した環境にやさしい高品質な製品を市場に安定的に供給することで、事業のさらなる発展と循環型社会構築への貢献を目指すとともに、2024年度よりスタートする24中期経営計画に基づき、新電気炉の完成・立上げと、カーボンニュートラルに向けたＣＯ２排出量の削減に取り組み、効率的な操業とコストダウン、品質のさらなる向上も進め、お客様の多様なニーズに真摯に向き合うことで、企業価値の向上に努めてまいります。  ＜24中期経営計画(2024～2026年度)について＞　当社を取り巻く外部環境や社会からのニーズの変化を踏まえ、24中期経営計画の目標を「時価総額1,000億円を目指す」と定め、「鉄鋼製品80万トンの販売」、「脱炭素対応」、「持続可能な基盤整備」の３つの基本方針に従って、諸施策を㈱中山製鋼所との業務提携を有効に活用しつつ推進してまいります。 (※) 付加価値労働生産性は「(経常利益＋減価償却費＋人件費)÷従業員数」で算出 ・鉄鋼製品80万トンの販売　高炉メーカーの構造改革で生産設備の集約が進むことによる厚板供給量減少の代替に加え、今後さらに高まると予想されるユーザーの脱炭素需要に応えるため、鉄鋼製品の販売量を80万トンまで高めるべく製造、販売両面での体制強化に努めます。　新電気炉への更新(2024年秋予定)による生産性向上を最大限発揮するため、ＣＣ(連続鋳造設備)の生産性向上やスクラップヤード・製品ヤードの拡張などに３ヶ年で約120億円規模の戦略投資を計画しています。さらなる省エネ化や増産によるコスト競争力強化、新電気炉稼働に伴うＣＯ２排出量削減効果に基づくグリーンスチールの開発などを進め、積極的な営業活動により新規ユーザーの獲得を目指します。   ・脱炭素対応　当社は「2050年カーボンニュートラル」に向け、2030年度において温室効果ガス46％削減(2013年度比)を目指すため、新電気炉による省エネルギー効果に加え、省エネ設備投資や再生可能エネルギー確保等を実施することで、ＣＯ２排出量削減を進めます。また、ＧＸリーグや気候関連財務情報開示タスクフォース(ＴＣＦＤ)の提言に沿った情報開示の充実にも努めてまいります。 項目主な取り組み省エネ設備投資の推進・新電気炉効果の発揮により溶解電力を削減・製鋼圧延直結化により加熱炉の燃料使用量を削減・社内炭素価格(インターナルカーボンプライシング)の設定による省エネ投資の促進再生可能エネルギーの確保・オフサイトＰＰＡの導入、拡大・ＣＯ２フリー電力の購入    ・持続可能な基盤整備　成長を支える基盤として最も重要な従業員の活力向上を実現するため、人的資本戦略をさらに充実させるほか、業務効率化に向けたＤＸ戦略、ガバナンス・リスク管理・コンプライアンスの強化、効率的なバランスシート運営、環境・防災・ＢＣＰ、子会社戦略等の各種施策を進め、長期的な成長の実現に向けた企業基盤の構築を加速します。 ・株主還元について　24中期における配当の考え方をＤＯＥ(自己資本配当率)3.5％以上とし、業績のブレに影響されない安定的な株主還元を実施、業績上振れ局面では自社株買いの実施も検討します。23年度の配当方針(配当性向35％もしくは一株当り60円のいずれか高い方)と比較すると、より安定配当重視に舵を切るとともに、還元水準を切り上げる計画としています(24年度予想配当性向は44.8％)。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。また、当該リスクが顕在化する可能性の程度や時期、当該リスクが顕在化した場合に当社グループの経営成績等の状況に与える影響につきましては、合理的に予見することが困難であるため、記載しておりません。 (1) 製品市況及び競業当社グループの主力事業である国内厚板市場は、国内高炉メーカーがメインプレイヤーであり高炉各社の生産動向や価格政策に大きな影響を受けます。また、国内電炉大手との厳しい競合、設備増強の進んだ中国をはじめアジア近隣諸国からの余剰品の流入、国内景気低迷による国内需要の減退、競合他社の輸出不振による国内向け供給増加などをきっかけに厳しい価格競争となり、製品市況の下落に繋がることが懸念されます。その場合、当社グループの経営成績に影響を及ぼす可能性があります。 (2) 原材料価格の変動当社グループの主力製品である厚板の主要原材料は鉄スクラップです。鉄スクラップの購入価格は国内需給の影響のみならず、世界鉄鋼生産の動向による国際的な市況の影響を受けて大きく変動する懸念があります。原材料価格の上昇に連動した当社製品への価格転嫁が適切に行えない場合には、鉄スクラップの価格高騰が収益を圧迫し当社グループの経営成績に影響を及ぼす可能性があります。 (3) エネルギー単価の高騰当社グループの主力製品である厚板の製造には電力及びＬＮＧ等のエネルギーを大量に消費します。極力単価の安い深夜帯を利用しての電力消費を行う等、コスト削減努力を行っておりますものの、為替レート、原油価格の変動、政府のエネルギー政策等によりエネルギー単価が高騰した場合には製造コストが上昇し、当社グループの経営成績に影響を及ぼす可能性があります。 (4) 品質保証当社グループは、ＩＳＯ９００１に基づく品質マネジメントシステムを運用するとともに、ＪＩＳ規格以上に厳格な社内規定を定め、安定的に高品質な鋼板を製造・販売しておりますが、製品やサービスに品質問題が生じた場合は、顧客等への補償や製造・品質管理オペレーションの見直しのほか、当社グループの製品やサービスへの信頼低下による売上減少等、当社グループの経営成績に影響を及ぼす可能性があります。 (5) 設備投資装置産業である鉄鋼事業は継続的に多額の設備投資及び設備修繕支出を必要とします。当社グループは現在、主要設備である電気炉の更新投資をはじめとして多くの設備投資、設備改修に取り組んでおります。これらの投資が当初想定していた効果を発揮しない場合、あるいは、工事遂行に伴い予定していた生産量を確保できない場合等、当社グループの経営成績に影響を及ぼす可能性があります。 (6) 重大な災害、事故、感染症等当社グループは、主力製品の厚板製造工場を含め、その大半が愛知県名古屋市及びその近郊に立地しております。このため当地域が、地震、津波、台風といった大規模な自然災害、感染症の流行、あるいはテロ活動などに見舞われた場合、操業が停止する可能性があり、これが長期にわたる場合には、当社グループの経営成績に影響を及ぼす可能性があります。また、設備事故、労働災害等の重大な災害、環境問題、品質問題等が発生した場合、事業活動の停止・制約等により、経営成績に影響を及ぼす可能性があります。 (7) 環境規制及び法的規制当社グループの主力製品である厚板の製造工程においては、大量のエネルギー及び資材を消費し、廃棄物、副産物等が発生します。また、事業に関連する様々な法令・公的規制の適用を受けており、その遵守に努めております。今後、より厳格な規制導入や法令の運用厳格化などにより、これらに関わる事業上の制約や新たに必要となる対策費用が当社グループの経営成績に影響を及ぼす可能性があります。 (8) カーボンニュートラルへの対応当社グループは、温暖化ガス排出量の相対的に少ない電気炉製鋼法により循環型社会へ貢献することを掲げ、気候変動問題を経営の重要課題と捉え、2050年度のカーボンニュートラル達成に向けて取組を強化しています。しかし今後、炭素税や排出権取引制度といった温室効果ガスの排出規制が導入された場合、原材料価格や電力料金等の操業コストが高騰し、収益性が低下する可能性があります。  (9) 情報漏洩、サイバーセキュリティ当社グループは事業遂行過程において顧客情報や個人情報、営業上・技術上の秘密情報を保有しております。当社グループはこれら機密情報に対する不正アクセスや情報漏洩等を防ぐため、管理体制を構築し適切な安全措置を講じております。しかし、顧客情報・個人情報等の漏洩や滅失等の事故が発生した場合には、損害賠償や当社グループの社会的信用の低下等により、当社グループの経営成績に影響を及ぼす可能性があります。 (10) 人材確保当社グループは、人材マネジメント基本方針に基づき、有能な人材の確保と育成に努めております。今後、少子化や人材の流動化の加速、また労働市場の需給バランスの変化などによって人材確保が計画通り進まない場合、当社グループの事業活動、経営成績に影響を及ぼす可能性があります。 (11) 投資有価証券の価値変動上場株式の株価変動などに伴う投資有価証券の価値変動は、当社グループの経営成績に影響を及ぼします。また、年金資産を構成する上場株式の株価変動により、退職給付会計における数理計算上の差異(前提と実績の乖離)が生じた場合、当社グループの経営成績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) 経営成績当連結会計年度におけるわが国経済は、緩やかな回復基調で推移したものの、国際情勢は不確実性を増しており、資源価格の変動や為替市場の動向、中国・欧州経済の減速等、景気の先行きは依然として不透明な状況となっております。国内鉄鋼需要につきましては、自動車向け需要が回復した一方で、当社の主需要先である産業機械・建設機械向け需要、建築・土木向け需要は、海外景気減速による設備投資の減少、慢性的な人手不足や資材高による建築案件の工期遅延等により低調に推移しました。このような環境のもと、当社グループは今期が最終年度となる21中期経営計画の達成に向けて、諸施策の着実な実行と積極的な営業活動に努めてまいりました。その結果、当連結会計年度における連結業績は、売上高につきましては677億８千５百万円となり、前連結会計年度に比べ85億３千５百万円、11.2％の減収となりました。経常利益につきましては、102億２千８百万円となり、前連結会計年度に比べ21億円、17.0％の減益となり、親会社株主に帰属する当期純利益は71億３千３百万円と前連結会計年度に比べ14億４千３百万円、16.8％の減益となりました。 セグメントごとの経営成績は、次のとおりであります。 (鉄鋼関連事業)鉄鋼関連事業につきましては、主要製品である厚板の需要が落ち込んだこと及び第２四半期の大型設備工事に伴う操業休止により、販売数量が減少し、販売価格も下期にかけてやや下落しました。コストについては、減産の影響等はあったものの、鉄スクラップをはじめとする原材料・諸資材価格が前期を下回ったことによりやや低減しました。その結果、売上高は650億２千万円と前連結会計年度に比べ83億６千４百万円の減収、セグメント利益(営業利益)は100億１千９百万円と前連結会計年度に比べ17億８千１百万円の減益となりました。 (レンタル事業)レンタル事業につきましては、広告看板の受注が減少した一方、厨房用グリスフィルターのレンタル枚数は順調に増加し、売上高は６億８千５百万円と前連結会計年度に比べ１千１百万円の増収、諸コストの上昇により、セグメント利益(営業利益)は６千３百万円と前連結会計年度に比べ５百万円の減益となりました。 (物流事業)物流事業につきましては、需要先の生産活動が回復し危険物倉庫の取扱量が増加したことから、売上高は５億７千２百万円と前連結会計年度に比べ３千２百万円の増収、セグメント利益(営業利益)は２億８百万円と前連結会計年度に比べ３千６百万円の増益となりました。 (エンジニアリング事業)エンジニアリング事業につきましては、金属加工の受注が減少したことにより、売上高は15億６百万円と前連結会計年度に比べ２億１千３百万円の減収、セグメント利益(営業利益)は５千９百万円と前連結会計年度に比べ８千７百万円の減益となりました。 (2) 生産、受注及び販売の実績① 生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称生産高(百万円)前期比(％)鉄鋼関連事業51,349△11.0エンジニアリング事業1,941△5.9合計53,291△10.9  (注) １セグメント間取引については、相殺消去しておりません。 ２生産高の記載は、製造原価によっております。  ② 受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称受注高(百万円)前期比(％)受注残高(百万円)前期比(％)鉄鋼関連事業63,257△13.15,661△23.4エンジニアリング事業1,7263.346291.3合計64,984△12.76,123△19.8  (注) １セグメント間取引については、相殺消去しております。 ２当連結会計年度において、鉄鋼関連事業及びエンジニアリング事業の受注残高に著しい変動がありました。これは、鉄鋼関連事業において、主に産業機械及び建築向け需要が減少し、販売価格も下期にかけて下落したこと及びエンジニアリング事業において、大型案件を受注したことによるものであります。  ③ 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高(百万円)前期比(％)鉄鋼関連事業65,020△11.4レンタル事業6851.7物流事業5725.9エンジニアリング事業1,506△12.4合計67,785△11.2  (注) １セグメント間取引については、相殺消去しております。 ２主な相手先別の販売実績及び総販売実績に対する割合は、次のとおりであります。  相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)株式会社メタルワン11,08314.59,36013.8日鉄物産株式会社－－7,99911.8阪和興業株式会社7,70210.17,00810.3 (注)前連結会計年度における日鉄物産株式会社の販売実績は、総販売実績に対する割合が10％未満のため記載を省略しております。 主要な原材料価格の変動については、「第２  事業の状況　４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績」に記載しております。 (3) 財政状態(資産の部)流動資産は612億９千２百万円で、前連結会計年度末より７億１千８百万円の増加となりました。その主な要因は、有価証券が減少したものの、現金及び預金、受取手形及び売掛金、電子記録債権が増加したことによるものです。固定資産は322億５千６百万円で、前連結会計年度末より47億３千５百万円の増加となりました。その主な要因は、有形固定資産において減価償却は進んだものの、機械、運搬具及び工具器具備品、投資有価証券が増加したことによるものです。　(負債の部)流動負債は149億９千万円で、前連結会計年度末より16億６千２百万円の増加となりました。その主な要因は、未払金が増加したことによるものです。固定負債は10億６千３百万円で、前連結会計年度末より１千５百万円の増加となりました。その主な要因は、退職給付に係る負債が減少したものの、繰延税金負債、その他固定負債が増加したことによるものです。　(純資産の部)純資産は774億９千４百万円で、前連結会計年度末より37億７千４百万円の増加となりました。その主な要因は、親会社株主に帰属する当期純利益の計上により利益剰余金が増加したことによるものです。 (4) キャッシュ・フロー当連結会計年度末における現金及び現金同等物は120億１千６百万円となり、前連結会計年度末より３億８千９百万円の減少となりました。各キャッシュ・フローの状況とそれらの要因は次のとおりであります。　(営業活動によるキャッシュ・フロー)営業活動による収入は38億７千２百万円(前期は101億３千３百万円の収入)となりました。主として、売上債権の増加55億２千万円、法人税等の支払42億４千８百万円などの支出があったものの、税金等調整前当期純利益103億９千４百万円、減価償却費の計上21億４百万円などの収入があったことによるものです。　(投資活動によるキャッシュ・フロー)投資活動による収入は２億８千５百万円(前期は90億８千４百万円の支出)となりました。主として、有価証券の取得145億円、定期預金の預入100億円、投資有価証券の取得32億１千２百万円、有形固定資産の取得27億７千２百万円などの支出があったものの、有価証券及び投資有価証券の売却及び償還179億９千８百万円、定期預金の払戻130億円などの収入があったことによるものです。　(財務活動によるキャッシュ・フロー)財務活動による支出は45億４千８百万円(前期は19億５千３百万円の支出)となりました。主として、配当金の支払31億４千７百万円、自己株式の取得による支出12億９千９百万円などの支出があったことによるものです。 (5) 資本の財源及び資金の流動性当社グループの事業活動における主な運転資金需要は、原材料等の仕入、販売費及び一般管理費等の営業費用であります。また、投資を目的とした資金需要は、設備投資等によるものです。現在、これらの資金需要につきましては自己資金による充当を基本とし、設備投資の一部につきましてはリース契約により調達しております。また、手許の運転資金につきましては、当社及び国内連結子会社においてＣＭＳ(キャッシュ・マネジメント・サービス)を導入することにより、各社における余剰資金を当社へ集中し、一元管理を行うことで、資金効率の向上を図っております。 (6) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表及び財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表及び財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表及び財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項　(重要な会計上の見積り)」及び「第５　経理の状況　２　財務諸表等　(1) 財務諸表　注記事項　(重要な会計上の見積り)」に記載しております。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】研究開発活動は、鉄鋼関連事業において需要家ニーズに即した新商品開発に取り組んでおります。また生産技術・設備技術並びに操業プロセスにおける自動化技術など現事業分野における市場競争力の強化に資する問題に取り組んでおります。なお、研究開発費総額は、32百万円であります。
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資は、300ｔレードルクレーン更新を主な目的とした投資を実施しております。なお、有形固定資産の他、無形固定資産への投資を含めて記載しております。当連結会計年度の設備投資の総額は、4,679百万円であります。 セグメントの主な設備投資は、以下のとおりであります。(鉄鋼関連事業)総投資額        4,685百万円(セグメント間取引消去前)であります。主な設備投資    300ｔレードルクレーン更新(1,240百万円) 上記以外のセグメントにおきましては、主な設備投資はありません。 
主要な設備の状況	２ 【主要な設備の状況】当企業集団(当社及び連結子会社)における主要な設備は、以下のとおりであります。(1) 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械、運搬具及び工具器具備品土地(面積㎡)その他合計本社・工場(名古屋市中川区)鉄鋼関連事業鋼板製造及び加工設備5,51211,4041,241(242,886)－18,158372(賃貸)シーケー商事株式会社(名古屋市港区)鉄鋼関連事業本社22067(690)－90－(賃貸)シーケー物流株式会社(愛知県半田市)物流事業危険物倉庫635106329(19,833)－1,071－(賃貸)シーケークリーンアド株式会社(名古屋市港区)レンタル事業本社及び工場1600168(2,628)－330－ (注)現在休止中の主要な設備はありません。    (2) 国内子会社2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械、運搬具及び工具器具備品土地(面積㎡)その他合計明徳産業株式会社本社(名古屋市中川区)エンジニアリング事業機械設備の製作512－－1853明徳産業株式会社豊橋事業所(愛知県豊橋市)エンジニアリング事業機械設備の製作392275(12,382)－3178シーケー物流株式会社本社(愛知県半田市)物流事業危険物倉庫777472(1,800)－22412  (注) １明徳産業株式会社豊橋事業所の帳簿価額には、賃貸中の建物及び構築物0百万円、機械、運搬具及び工具器具備品0百万円、土地58百万円(6,795㎡)を含んでおります。 ２現在休止中の主要な設備はありません。    
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式99,600,000計99,600,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式30,200,00030,200,000東京証券取引所プライム市場名古屋証券取引所プレミア市場単元株式数は100株であります。計30,200,00030,200,000－－   
