項目	値
事業の内容	３【事業の内容】(1）　当社グループは、当社（KYCOMホールディングス㈱）、子会社10社、関連会社２社で構成され、情報処理事業（ソフトウエア開発、コンピュータ関連サービス、データエントリー業務等）、不動産事業、レンタカー事業を行っております。　当社グループの事業内容及び主要子会社の位置付け及びセグメントとの関係は、次のとおりであります。なお、以下に示す区分は、セグメントと同一の区分であります。 セグメントの名称事業内容主要子会社情報処理事業（ソフトウエア開発、コンピュータ関連サービス、データエントリー業務等）情報システムのコンサルティング、企画、設計、開発、保守等の業務ヘルプデスク、コンピュータ運用業務経理及び人事・労務等のアウトソーシング受託業務文字データ及びイメージデータのエントリー業務指紋認証システムの開発及び販売、コンピュータ機器等オフィス設備のリース業等無線設備の設置工事・修理・点検・保守、無線通信ソリューション共同コンピュータ㈱（東京）共同コンピュータ㈱（福井）㈱共栄システムズ㈱九州共栄システムズ㈱共栄データセンターGISコンサルティング㈱㈱KYCOMネクスト㈱綿引無線不動産事業社員寮と兼用したマンション経営、太陽光発電事業共同コンピュータ㈱（東京）㈱共栄システムズ㈱共栄データセンターサムソン総合ファイナンス㈱レンタカー事業北陸エリアを中心としたレンタカー事業北陸エリア・レンタカー㈱　当社は有価証券の取引等の規制に関する内閣府令第49条第２項に規定する特定上場会社等に該当しており、これにより、インサイダー取引規制の重要事実の軽微基準については連結ベースの数値に基づいて判断することとなります。 　事業部門の系統図は次のとおりであります。2024年３月31日現在 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、主に当連結会計年度末現在において当社グループが判断したものであります。 (1)経営方針　当社は1968年に地域企業によるコンピュータの共同利用を目的として創立され、情報産業の発展とともにその業容を拡大し、第57期を迎えております。当社グループの経営の基本方針は次の三つであり、これらに基づいて経営戦略を立案、実行しております。①　収益拡大と経費節減②　企業リスクの管理③　新規分野への挑戦　即ち、経営にあたっては、株主各位、お客様、お取引先、地域社会ならびに従業員に利益を還元すべく収益拡大に努めコスト管理を徹底し、遵法精神を貫いて業務に精励し、常に業務に潜むリスクを回避すべく万全を期し、更にお客様始めステークホルダーへの貢献を増大すべく新規分野に挑戦努力することを経営理念としております。 (2)経営環境　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症による行動制限が緩和され、経済社会活動の正常化が進み、景気は緩やかに持ち直しました。一方で、世界的な金融引締めが進む中での金融資本市場の変動による急激な円安のほか、ウクライナ情勢の長期化等による原材料価格の高騰に伴う物価の上昇など、依然として先行き不透明な状況が続きました。　このような環境のなかで当社グループは、事業の柱であるＩＴ関連分野において、ソフトウエア開発及び関連業務では、よりユーザーに近い立場での開発業務ができるようにグループ会社間で連携を取りながら企業体質の強化をしてまいりました。また、コンピュータ関連サービス分野におきましても、サービスの質の向上に取り組み、ユーザーからも評価していただけるような提案営業の強化をしてまいりました。 (3)中長期的な会社の経営戦略　当社グループの中核事業であるソフトウエア開発業務、運用管理、サポート業務については、IT人材の需給逼迫が継続しており、要員確保は大きな課題であると認識しています。また、人材が当社グループにおける最も重要な経営資本であり、適切な賃上げの実施をすることで、更なる業務の受注価格を維持向上のためにも技術者の付加価値を不断に向上させることが必要です。また、ニーズの高まるニアショア市場（国内での開発回帰）やDX（デジタルトランスフォーメーション））、生成AIなどの関連技術に対応するために、組織体制の構築や必要とされる技術教育の機会拡大など、社員への投資がより一層必要と考えております。この対策として、当社グループは、①　技術者の技術力の向上を行います。特に若年技術者には資格取得の推進を図るとともに、経験を積んだ技術者に対しては、付加価値の高い新しい技術の習得機会を増やし、引き続きお客様に信頼されるサービスを提供するよう努めます。②　優秀な人材確保のため、通年中途採用を実施します。③　積極的な新卒採用を実施します。具体的には、毎月グループ全体でリクルート委員会を開催しており、採用戦略の協議や学生の動向の情報交換を実施しております。④　従業員満足度や定着率の向上を目指して、従業員が成長を実感できるような人事制度や研修制度の充実を推進して参ります。⑤　営業力及び技術力強化のために社内外から適切な要員を登用し、新規顧客の獲得に努めます。⑥　更なる収益重視とコスト削減により、高収益体質への転換を図り、本業以外の事業拡大に挑戦するための原資を確保し、次世代事業の育成を図るべく、新たな事業の企画、調査、検討、実行の推進に努めます。　以上の諸施策を実行し、更に業績向上に努める所存であります。 (4)優先的に処理すべき事業上及び財務上の課題　当社グループは、組織の活性化と人事制度の強化拡充を進め、常に変化し、成長し続ける企業体質の構築が必要であると考えております。また、スピードを意識して、開発の推進、将来に向けた積極的な成長投資等を実行してまいります。 (5)目標とする経営指標　当社グループは、中期計画において次のとおり目標を設定いたしております。①　売上高経常利益率　目標　６％②　株主資本利益率（ROE）　目標　15％
事業等のリスク	３【事業等のリスク】　当社グループの事業に関する主なリスクとして、株主各位の判断に影響すると考えられるものを次に記します。当社グループは、これらのリスクを認識し、その防止と回避に努めるものであり、発生時には真摯に対応に取り組む所存でおります。なお、これらの事態は必ずしも発生するものではなく、積極的な情報開示という観点から当社グループの事業に内包するリスクを公表するものであります。なお、文中の将来に関する事項は、主に当連結会計年度末現在において当社グループが判断したものであります。①　子会社と密接に連動するリスク：　当社は純粋持株会社であり、売上高の大部分は連結子会社から得られる経営指導料であります。この経営指導料は子会社の売上高及び営業外収益の一定割合として算出しますので、当社の業績は子会社の業績と密接に連動するというリスクがあります。②　お客様におけるリスク：　子会社の重要なお客様の動向は、子会社の業績に多大な影響を及ぼします。現在、子会社は、公共関連事業、通信事業、電力事業、旅行事業等の案件を受注しておりますが、発注元であるお客様は、景気の動向、競合による業績の変動、原油価格高騰の長期化、為替の動向、金利の変動、不慮の災害等のリスクを抱えるものであり、お客様にかかるリスクが発生した場合は、当社グループの業績に影響を及ぼす可能性があります。③　価格競争によるリスク：　情報サービス業界においては非常に競争が激しく、製品やサービスの価格の下落を招いております。当社グループでは新規顧客の開拓及び更なる経費節減に努めておりますが、想定を超える受注価格の下落が発生した場合は、当社グループの業績に影響を及ぼす可能性があります。④　規制、法制によるリスク：　公的規制、政策や税制が業績に影響を及ぼす可能性があります。例えば、当社グループには、労働者派遣事業法に基づき、資格ある優秀な技術者の派遣を事業としている子会社がありますが、労働条件や租税等に関する法令の変動により対応コストが増加し利益が減少する等、当社グループの業績に影響を及ぼす可能性があります。その他退職給付債務、関税、消費税、環境リサイクル法等による規制も当社グループの業績に影響を及ぼす可能性があります。⑤　情報セキュリティのリスク：　当社グループが保有する機密情報及び個人情報については、「情報機密保護規程」及び「個人情報保護規程」を制定し、かつ情報開示にあたっては常に機密保持契約を交わし、その保護に万全を期しております。更にプライバシーマーク（JIS規格）認証及びISO9001等を取得し、データセンター事業の運営においてセキュリティ及び品質管理を徹底している子会社もありますが、予期し得ない不正アクセスにより情報漏洩等が発生する場合があります。この場合には、当社グループの業績に影響を及ぼす可能性があります。⑥　新規事業及び海外投資におけるリスク：　新規事業及び海外投資には、相当の体制及び環境を整備し知識と情報を集約しても、経験不足によって潜在リスクを認識できず、対応が遅れる場合があります。この場合は、新規事業及び海外への投資額が大きいとき、当社グループの業績に影響を及ぼす可能性があります。また、海外投資において著しい為替変動が生じた場合は、当社グループの業績に影響を及ぼす可能性があります。⑦　他社との業務提携、合弁事業、戦略的投資によるリスク：　子会社がお客様のニーズに対応するため、また、当社グループ発展のために必要と判断し、国内外の他社との業務提携、合弁事業、戦略的投資を行うことが考えられますが、当事者間の利害の不一致、交渉期間の延長、適切な人材の配置が困難等により、計画どおりの成果が得られない場合があります。この場合には、当社グループの業績に影響を及ぼす可能性があります。⑧　訴訟等の法的手続きによるリスク：　当社グループが自己の認識あるいは責任の有無にかかわらず、第三者の権利や利益を侵害したという理由で損害賠償等の訴訟を提起された場合には、当社グループの業績に影響を及ぼす可能性があります。また、現在は当社グループの労使関係は良好ですが、何らかの理由で労使関係に変化が生じ訴訟に発展した場合には、当社グループの業績に影響を及ぼす可能性があります。⑨　その他のリスク：　製品やサービスの欠陥、自然災害、テロ、ストライキ等のリスク、人材確保と育成が計画どおりに進まなかった場合のリスク等が、当社グループの業績に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の５類感染症への移行により経済社会活動の正常化が進み、景気は緩やかな回復基調で推移しました。一方で、世界的な金融引締めが続く中での金融資本市場の変動による海外景気の下押し懸念のほか、ウクライナ情勢の長期化や中東情勢の緊迫化等による原材料・エネルギー価格の高止まりを背景とした物価の上昇など、依然として先行き不透明な状況が続きました。　このような環境の中で当社グループは、事業の柱であるＩＴ関連分野において、ソフトウエア開発及び関連業務では、よりユーザーに近い立場での開発業務ができるようにグループ会社間で連携を取りながら企業体質の強化をしてまいりました。また、コンピュータ関連サービス分野におきましても、教育機会を増やしサービスの質の向上、高度化に取り組み、ユーザーからも評価していただけるような提案営業の強化をしてまいりました。さらに昨年度より、今後ITニーズの拡大が期待される防災関連分野を営む会社を連結子会社化しております。　当連結会計年度の売上高は60億91百万円（前年同期比6.9％増）、営業利益は５億39百万円（前年同期比8.5％増）、経常利益は５億75百万円（前年同期比7.5％増）となりました。これに、関係会社株式売却益23百万円、減損損失36百万円等の特別損益の計上及び税金費用等を加味した結果、親会社株主に帰属する当期純利益は４億19百万円（前年同期比16.4％増）となりました。　当連結会計年度におけるセグメントの業績は次のとおりです。　当社グループの報告セグメントは、業績の評価、事業戦略の構築、経営資源の配分等を行ううえで重要性に基づいて決定しており、「情報処理事業」、「不動産事業」、「レンタカー事業」の３つで構成されています。　当連結会計年度におけるセグメントの業績は、情報処理事業では、ＤＸ関連需要が引き続き旺盛であることや、稼働人員の増加により、売上高58億16百万円（前年同期比7.0％増）となりました。その一方、必要とされる技術教育の機会拡大や従業員の待遇改善による人件費の増加等もあり、営業利益４億49百万円（前年同期比1.1％増）となりました。不動産事業では、昨年末に太陽光発電所のケーブル盗難被害があり、発電停止の影響により、売上高２億23百万円（前年同期比3.5％減）、営業利益73百万円（前年同期比8.2％減）となりました。レンタカー事業では、コロナ禍前の水準には及ばないものの客足の回復が見られ、売上高１億31百万円（前年同期比23.8％増）、営業利益４百万円（前年同期は13百万円の営業損失）となりました。　また、「第２　事業の状況、１　経営方針、経営環境及び対処すべき課題等、(3)中長期的な会社の経営戦略」に記載しました各種施策に取り組んでおります。経営指標につきましては売上高経常利益率9.4％、ＲＯＥ11.0％となり、中期計画において目標としておりました売上高経常利益率６％は達成したものの、ＲＯＥにつきましては目標としておりました15％を下回る結果となりました。 ②キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物（以下「資金」という）は21億48百万円で、前連結会計年度末に比べて３億円増加しました。　当連結会計年度末における各キャッシュ・フローの状況は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果、増加した資金は６億59百万円（前年同期は５億６百万円の増加）となりました。主な増加の内訳は、税金等調整前当期純利益５億82百万円、減価償却費１億33百万円であります。主な減少の内訳は、法人税等の支払額１億80百万円等であります。（投資活動によるキャッシュ・フロー）　投資活動の結果、減少した資金は４億69百万円（前年同期は４億６百万円の減少）となりました。主な減少の内訳は、有形固定資産の取得による支出３億15百万円、投資有価証券の取得による支出１億52百万円であります。（財務活動によるキャッシュ・フロー）　財務活動の結果、増加した資金は１億６百万円（前年同期は２億23百万円の増加）となりました。増加の内訳は、短期借入れによる収入12億円、長期借入による収入３億46百万円であります。減少の内訳は、短期借入金の返済による支出11億10百万円、長期借入金の返済による支出３億１百万円、配当金の支払額25百万円及びファイナンス・リース債務の返済による支出２百万円であります。 ③生産、受注及び販売の実績ａ．生産実績　当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高（千円）前期比（％）情報処理事業5,821,641107.1不動産事業－－レンタカー事業－－　報告セグメント計5,821,641107.1その他－－合計5,821,641107.1（注）金額は販売価格によっており、セグメント間の取引については相殺消去前の数値によっております。 ｂ．受注実績　当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高（千円）前期比（％）情報処理事業5,865,603105.6不動産事業－－レンタカー事業－－　報告セグメント計5,865,603105.6その他－－合計5,865,603105.6（注）金額は販売価格によっており、セグメント間の取引については相殺消去前の数値によっております。 ｃ．販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高（千円）前期比（％）情報処理事業5,816,827107.0不動産事業223,22696.5レンタカー事業131,741123.8　報告セグメント計6,171,795106.9その他△80,243－合計6,091,551106.9（注）１．セグメント間の取引については相殺消去前の数値によっております。なお、「その他」の欄には、報告セグメントに含まれない事業セグメントの販売高とセグメント間の内部売上高消去額の合計を記載しております。２．最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前連結会計年度当連結会計年度販売高（千円）割合（％）販売高（千円）割合（％）㈱日立システムズ724,45912.7763,47012.5㈱日立製作所618,10210.8699,02611.5㈱日立システムズエンジニアリングサービス588,46210.3671,53811.0  (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①重要な会計上の見積り及び当該見積りに用いた仮定　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、第５　経理の状況　１ 連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）に記載のとおりであります。 ②当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容ａ．財政状態の分析（資産）　当連結会計年度末の総資産は77億17百万円となり、前連結会計年度末に比べ９億46百万円の増加となりました。　流動資産は31億36百万円となり、３億62百万円増加いたしました。これは主に現金及び預金が３億円増加したことによるものであります。　固定資産は45億81百万円となり、５億84百万円増加いたしました。これは主に有形固定資産の建物及び構築物（純額）が59百万円、土地が１億43百万円、投資その他の資産の投資有価証券が４億32百万円増加したこと等によるものであります。　なお、建物及び構築物並びに土地の増加は、不動産事業において、グループ各社の社員寮としても利用する賃貸用物件を取得したことによるものでありますが、土地につきましては遊休地の再評価による減損損失35百万円も発生しております。（負債）　当連結会計年度末の負債は36億20百万円となり、前連結会計年度末に比べ３億56百万円の増加となりました。　流動負債は16億34百万円となり、２億40百万円増加いたしました。これは主に短期借入金が90百万円増加したこと等によるものであります。　固定負債は19億86百万円となり、１億16百万円増加いたしました。これは主に繰延税金負債が91百万円増加したことによるものであります。 ｂ．経営成績の分析（売上高）　売上高は、60億91百万円（前年同期比6.9％増）となりました。セグメント別の内訳は、情報処理事業では、ＤＸ関連需要が引き続き旺盛であることや、稼働人員の増加により、58億16百万円（前年同期比7.0％増）、不動産事業では、２億23百万円（前年同期比3.5％減）、レンタカー事業では、コロナ禍前の水準には及ばないものの客足の回復が見られ、１億31百万円（前年同期比23.8％増）となりました。（売上原価、販売費及び一般管理費）　売上原価は47億48百万円（前年同期比7.8％増）、販売費及び一般管理費は８億３百万円（前年同期比0.5％増）となりました。（営業利益）　上記の結果、営業利益は５億39百万円（前年同期比8.5％増）となりました。（営業外損益、経常利益）　営業利益に営業外損益を加味した結果、経常利益は５億75百万円（前年同期比7.5％増）となりました。（特別損益、法人税等合計、親会社株主に帰属する当期純利益）　経常利益に関係会社株式売却益23百万円、減損損失36百万円等の特別損益の計上及び税金費用等を加味した結果、親会社株主に帰属する当期純利益は４億19百万円（前年同期比16.4％増）となりました。 
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６【研究開発活動】該当事項はありません。
設備投資等の概要	１【設備投資等の概要】　当連結会計年度における設備投資額は319百万円となりました。その主なものは、不動産事業における賃貸用マンションの取得171百万円、賃貸用土地の取得79百万円であります。なお、所要資金は主に金融機関からの借入れにより調達しております。 
主要な設備の状況	２【主要な設備の状況】(1）提出会社該当事項はありません。 (2）国内子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数(名)建物及び構築物機械装置及び運搬具土地（面積㎡）その他合計共同コンピュータ㈱本社別館（淡路町サニービル）（東京都千代田区）情報処理事業ソフトウエア開発設備他2,028－－1,2193,248266共同コンピュータ㈱福井ビル（福井県福井市）不動産事業賃貸不動産等194,914－－0194,914－共同コンピュータ㈱賃貸不動産等（神奈川県藤沢市）不動産事業賃貸不動産等37,537－47,781(217.62)4385,361－㈱共栄システムズ本社（淡路町サニービル）（東京都千代田区）情報処理事業コンピュータ関連サービス設備他3,463－－6904,154326㈱共栄システムズ太陽光発電所（富山県富山市）不動産事業太陽光発電設備1,710117,545431,275(20,390.24)－550,532－㈱共栄システムズ太陽光発電所（福島県耶麻郡猪苗代町）不動産事業太陽光発電設備－253,14775,000(44,706)－328,147－㈱共栄システムズ賃貸不動産等（東京都江戸川区）不動産事業賃貸不動産等13,423－50,241(99.17)－63,665－㈱共栄システムズ施設建設用地（福井県坂井市）情報処理事業施設建築用土地－－49,500(17,340.83)－49,500－サムソン総合ファイナンス㈱賃貸不動産等（神奈川県川崎市）不動産事業賃貸不動産等126,926－377,502(639.26)－504,429－サムソン総合ファイナンス㈱賃貸不動産等（神奈川県横浜市）不動産事業賃貸不動産等90,514－306,973(663.67)－397,487－サムソン総合ファイナンス㈱賃貸不動産等（神奈川県川崎市）不動産事業賃貸不動産等83,457－158,451(117.87)－241,909－サムソン総合ファイナンス㈱賃貸不動産等（神奈川県横浜市）不動産事業賃貸不動産等82,342－88,782(271.44)－171,125－㈱共栄データセンター本店（福井県福井市）情報処理事業データエントリー設備他2,725－71,860(1,947.11)－74,58511共同コンピュータ㈱福井福井南館（福井県福井市）情報処理事業コンピュータ関連サービス設備他25,485－－－25,485111㈱綿引無線本社（茨城県水戸市）情報処理事業無線設備の設置工事他7,5996,676－1,07115,34715（注）１　「その他」の内容は、主として工具、器具及び備品であります。２　上記の他、主要な設備のうち連結会社以外から賃借している設備の内容は、下記のとおりであります。  会社名事業所名（所在地）セグメントの名称設備の内容年間賃借料（千円）共同コンピュータ㈱本社別館（淡路町サニービル）（東京都千代田区）情報処理事業本社別館建物34,680共同コンピュータ㈱本店（東京都千代田区）情報処理事業本店建物9,555共同コンピュータ㈱中部営業所（名古屋市中区）情報処理事業中部営業所建物4,047 (3）在外子会社該当事項はありません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式16,000,000計16,000,000
発行済株式、株式の総数等	②【発行済株式】 種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月25日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,115,4925,115,492東京証券取引所スタンダード単元株式数は100株であります。計5,115,4925,115,492－－
