項目	値
事業の内容	 ３ 【事業の内容】当企業集団は、当社、連結子会社８社(ムトーベトナムCO.,LTD.、ムトーシンガポールPTE LTD、大英エレクトロニクス㈱、豊武光電(蘇州)有限公司、ムトーテクノロジーハノイCO.,LTD、武藤香港有限公司、タチバナ精機㈱及びムトー(タイランド)CO.,LTD.)で構成され、事業としてプラスチック成形用金型及びプラスチック精密部品の製造・販売、各種設計業務並びに技術支援等のサービス業務、プリント配線基板の設計・検査・販売及び音響機器、映像機器、光学機器、コンピュータ関連機器等の精密プレス部品製造・販売を行っております。当社及び当社の関係会社の事業における当社及び関係会社の位置づけ及びセグメントとの関連は、次のとおりであります。なお、以下に示す区分は、セグメントと同一の区分であります。　プラスチック成形事業当事業においては、デジタルカメラ・ビデオカメラ等のデジタル家電、カーナビゲーション・エアコン・オーディオを含むセンターパネルユニット、ＥＴＣ等の自動車関連機器及び電子ペンの製造・販売、それに伴う金型の製造・販売及び各種設計業務並びに技術支援等のサービス業務を行っております。　(主な関係会社)当社、ムトーベトナムCO.,LTD.、ムトーシンガポールPTE LTD、豊武光電(蘇州)有限公司、ムトーテクノロジーハノイCO.,LTD、武藤香港有限公司及びムトー(タイランド)CO.,LTD.　精密プレス部品事業当事業においては、音響機器、映像機器、光学機器、コンピュータ関連機器等の精密プレス部品の製造・販売を行っております。　(主な関係会社)タチバナ精機㈱　プリント基板事業当事業においては、プリント配線基板の設計・検査・販売を行っております。　(主な関係会社)大英エレクトロニクス㈱　事業の系統図は、次のとおりであります。 　上記の販売会社及び製造・販売会社は、全て連結子会社であります。
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社グループは、「お客様第一」を基本に、より精密で高機能のプラスチック部品を供給することにより社会に貢献できる企業を目指しております。高度に変化するお客様の要望に柔軟に対応し、常に最新の技術を取り入れ、様々なニーズに最適な「もの作り」を提供することにより、企業価値の増大を図ることを会社経営の基本方針としております。当社グループでは、金型及びプラスチック部品を中心としたメカニカルパーツの分野で構築した、技術力とノウハウを最大限に活用し、従来のデジタル家電・自動車関連機器のみならず、ゲーム機器、情報通信、精密機器などの幅広い分野での受注を増大させ事業の拡大・成長を目指します。より高度化するお客様からの品質、価格、納期及び環境などに対する要求を満たすために様々な施策を実施してまいります。特に下記の５点を重要課題として取り組んでおります。(1) 一貫生産体制による業務の効率化金型設計・製造から、組立ライン設計・治具工具製作・試作・検査・成形・組立・二次加工までの一貫生産体制を活かし、設計期間の短縮や最適なコスト技術を提案することにより受注を拡大してまいります。(2) 生産、調達の国際化製造のグローバル化に対処し、日本・ベトナム・中国及びタイの４ヶ国の生産拠点から、ワールドワイドに最適な製品供給体制を確立します。海外生産拠点の技術力の向上を図り、海外企業間の直接取引を拡大し、連結業績の向上を目指します。(3) 国内生産体制の強化国内の生産体制は、今後の激化が予想される国際競争に打ち勝つ生産性の向上を目指して見直し、プラスチック成形だけでなく、塗装・印刷や電子部品及びプレス部品の組込み等、製品のユニット化を推進し、付加価値の増大を図ってまいります。(4) 環境保全への取組今後、プラスチック業界は環境への一層の配慮が求められる時代になるものと考えます。当社グループは、生産性の向上、より高度な製品の製造をするに当たり、環境への配慮などを目的とした技術研究開発を進めてまいります。(5) 自然災害、ウイルス感染等への取組日本における地震をはじめとした自然災害やウイルスの感染拡大などは、生産活動や物流の停滞など、当社グループの事業全体に様々な影響を与える可能性があります。このような事態に早急に対応できるよう、事業継続活動（BCP）を常に見直し、災害等に強い生産体制を構築してまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資家の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループ(当社及び連結子会社)が判断したものであります。 (1) 当社グループの事業展開について当連結会計年度におきまして、当社グループの製品売上高の55.3％は、海外の生産拠点であるムトーベトナムCO.,LTD.、ムトーテクノロジーハノイCO.,LTD、豊武光電(蘇州)有限公司及びムトー(タイランド)CO.,LTD.によって生産しております。現地法人がある各国においては外資企業への税負担の優遇などを受けておりますが、今後の各国の政策により優遇措置が受けられなくなる可能性があります。また、当社の受注から取引先への出荷までのサイクルが年々短縮されているため、ある程度の見込みによる生産も必要となってまいります。そのため、受注高と見込生産高との差が長期の滞留在庫となる可能性があります。そのうえ、顧客からの新商品の受注によりプラスチック精密部品やその製造に用いる金型の販売取引が拡大する場合、金型の設計から販売まで一定期間を要することから、予期されない経済情勢の変動等により、製造開始時期が当社グループの想定した期間よりも遅れる場合には当社グループの業績に影響を与える可能性があります。更に、国内及び海外会社における自然災害、陸上・海上輸送中の事故等、不測の事態に伴う生産能力低下に備え、緊急時の外注生産ルートの確保等、生産体制を整備しておりますが、事故等の規模によっては、当社グループの経営成績に影響を与える可能性があります。(2) 外貨建取引について当社グループ内の取引は、基本的に米ドルによる取引であり、国内得意先においても当社グループの海外生産のものは米ドルによる取引を行っております。当社は米ドル債権債務のバランスをとり、為替の変動に伴うリスクを最小限にとどめるようにしておりますが、このことにより当該リスクを完全に回避できる保証はなく、今後の為替動向によっては、当社グループの経営成績に影響を与える可能性があります。(3) 自然災害、ウイルス感染、戦争等による事業活動への影響について地震・暴風雨等の自然災害やウイルスの感染拡大などの大規模災害が発生した場合、当社グループの製造拠点や製造委託先等の被災、自然災害等に起因する経済活動の停滞やサプライチェーンの停止、電力不足に伴う工場稼動への制約等により、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。また、戦争等による世界情勢の緊迫化を背景に、原材料やエネルギーの価格高騰が続いております。今後、事態が長期化・悪化する場合には、当社グループの経営成績及び財政状態にさらに影響を与える可能性があります。(4) 特定の販売先への集中当社グループの売上高のうち主要販売先上位３社の占める割合は、29.9％（2024年３月期）となっております。当社グループと主要販売先との取引関係は長年にわたり安定的に継続しており、今後とも良好な関係を維持していく予定ですが、何らかの理由により当該会社との関係に変化が生じた場合、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 (5) 原材料の価格変動当社グループでは、継続的なコストダウンや安定した原材料の供給確保に努めておりますが、原材料価格が高騰し、製品価格に転嫁できない場合、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。(6) 人材の確保当社グループの継続的な成長を実現するためには、優秀な人材を確保し、育成することが重要な要素の一つでありますが、著しい人材採用環境の悪化や人材流出の増加が継続した場合は、当社グループの人材確保が計画通りに進まず、将来の成長に影響がおよび、中・長期的に当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 (7) 減損会計適用の影響当社グループは事業用の設備、不動産などの様々な固定資産を所有しております。こうした資産が、期待どおりのキャッシュ・フローを生み出さない状況になるなど、その収益性の低下により投資額の回収が見込めなくなることにより減損処理が必要となる場合には、減損損失を計上し、当社グループの財政状態及び経営成績に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要は次のとおりであります。①財政状態及び経営成績の状況当連結会計年度における国内外の経済は、新型コロナウイルスの感染拡大に伴う制約緩和による影響が薄れ、米国を中心に景気は持ち直しつつあります。また、日本においては訪日観光客の増加による消費の回復が見られるなど、経済活動の活性化が進んでおります。しかしながら、世界情勢の緊迫化や中国経済の後退、急激な円相場の変動、原材料やエネルギーの価格高騰などが続いており、依然として先行き不透明な状況が続いております。当社を取り巻く業界におきましては、家電分野では、デジタルカメラカテゴリーにおいて付加価値の高いミラーレスカメラの需要が好調で、当社ではタイでデジタルカメラ部品の受注が増加を続けております。自動車関連部品では、半導体不足等を背景とした得意先の生産調整による減産が解消され、需要・受注は増加傾向にあります。プリンター部品におきましては、前期の新型コロナウイルスの感染拡大に伴う受注増加からの反動により、得意先からの受注は減少を続けております。電子ペン部品では、テレワークや在宅勤務の定着を背景に増加傾向にあった需要が落ち着き、受注は減少に転じました。医療機器関連では、高齢化社会を背景とした医療ニーズの高まりに伴い需要は拡大傾向にあり、得意先から安定的に受注を獲得しております。その結果、当連結会計年度における業績は、売上高は263億１千５百万円と前年同期と比べ１億４千６百万円(0.6％)の増収、省人化・省力化を図り、固定費をはじめとした経費削減に努めたことにより、営業利益は18億２千７百万円と前年同期と比べ８千万円(4.6％)の増益、円安の進行に伴い為替差益が１億６千９百万円増加したことなどにより、経常利益は24億３千３百万円と前年同期と比べ２億９千３百万円(13.7％)の増益、法人税等が２億６百万円増加したものの、前年度に計上した過年度決算訂正関連費用２億５千４百万円や退職給付制度終了損１億４千９百万円が無くなったことなどにより、親会社株主に帰属する当期純利益は17億７千３百万円と前年同期と比べ４億７千２百万円(36.3％)の増益となりました。　セグメントの経営成績を示すと、次のとおりであります。プラスチック成形事業当セグメントにおきましては、前期の新型コロナウイルスの感染拡大に伴う受注増加からの反動や世界情勢の緊迫化などを背景に、プリンター部品や電子ペン部品、金型では受注が減少しましたが、デジタルカメラ部品や自動車関連部品は得意先からの受注が増加傾向にあり、売上高は増収となりました。また、省人化・省力化を図り、固定費をはじめとした経費削減に努めたことにより、増益となりました。その結果、当連結会計年度において、売上高はセグメント間の内部売上高を含めて250億８百万円と前年同期と比べ６千１百万円(0.2％)の増収となり、セグメント利益(営業利益)は17億６千４百万円と前年同期と比べ１億２千万円(7.3％)の増益となりました。精密プレス部品事業当セグメントにおきましては、医療機器部品の売上高は好調に推移しております。デジタルカメラ部品では、受注は回復の兆しがあるものの、売上高は依然低調に推移いたしました。自動車関連部品においては、受注回復に時間を要しております。また、原材料の値上がりにより続いていた付加価値の圧迫は、価格交渉がまとまり軽減いたしました。その結果、当連結会計年度において、売上高はセグメント間の内部売上高を含めて10億６千４百万円と前年同期と比べ１億７千１百万円(19.3％)の増収となり、セグメント損失(営業損失)は０百万円(前年同期はセグメント損失(営業損失)２千７百万円)となりました。プリント基板事業当セグメントにおきましては、設計部門では、半導体基板の得意先からの受注が減少しており、前期に好調だった設計業務の売上高は減収となりました。検査部門におきましても、セラミック基板の得意先からの受注減少に伴い減収となりました。その結果、当連結会計年度において、売上高は３億３千２百万円と前年同期と比べ６千５百万円(16.5％)の減収となり、セグメント利益(営業利益)は６千３百万円と前年同期と比べ６千６百万円(51.0％)の減益となりました。  当連結会計年度末における総資産は、294億７千８百万円と前連結会計年度末と比べ35億３千８百万円(13.6％)の増加となりました。流動資産は196億６千８百万円と前連結会計年度末と比べ16億７千１百万円(9.3％)の増加となり、固定資産は98億９百万円と前連結会計年度末と比べ18億６千６百万円(23.5％)の増加となりました。負債につきましては、105億６千５百万円と前連結会計年度末と比べ８億４千７百万円(8.7％)の増加となりました。流動負債は74億８千２百万円と前連結会計年度末と比べ１億６千４百万円(2.1％)の減少となり、固定負債は30億８千２百万円と前連結会計年度末と比べ10億１千１百万円(48.9％)の増加となりました。純資産につきましては、189億１千３百万円と前連結会計年度末と比べ26億９千万円(16.6％)の増加となりました。 ②キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物は83億３千４百万円と前連結会計年度末と比べ３億８百万円(3.8％)の増加となりました。各キャッシュ・フローの状況は、次のとおりです。営業活動によるキャッシュ・フローにつきましては、税金等調整前当期純利益24億２千９百万円(前連結会計年度は税金等調整前当期純利益17億４千１百万円)、非資金費用である減価償却費14億２千７百万円、売上債権の減少額３億４千７百万円及び関係会社整理損失引当金の減少額２億３千６百万円、法人税等の支払額４億５千５百万円等により、営業活動全体として38億５千９百万円の収入となり、前連結会計年度と比べ収入が12億７千１百万円(49.1％)の増加となりました。投資活動によるキャッシュ・フローにつきましては、定期預金の預入による支出19億９千７百万円、有形固定資産の取得による支出27億７千２百万円及び定期預金の払戻による収入７億８千８百万円等により、投資活動全体として40億１百万円の支出となり、前連結会計年度と比べ支出が30億８千２百万円(335.6％)の増加となりました。財務活動によるキャッシュ・フローにつきましては、短期借入金の純減額６億６千２百万円、長期借入金の返済による支出11億８千５百万円、配当金の支払額５億５千万円及び長期借入れによる収入22億円等により、財務活動全体として２億３千７百万円の支出となり、前連結会計年度と比べ支出が５億９百万円(68.3％)の減少となりました。  ③生産、受注及び販売の実績a．生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称生産高(千円)前年同期比(％)プラスチック成形事業25,045,794＋1.9精密プレス部品事業983,410＋24.9プリント基板事業330,978△17.2合計26,360,184＋2.3 (注) １．セグメント間取引については、相殺消去しております。２．金額は、販売価格によっております。 b．受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)プラスチック成形事業25,222,278△0.92,519,679＋3.5精密プレス部品事業887,780＋18.3102,343＋71.4プリント基板事業326,695△18.16,863△46.2合計26,436,754△0.62,628,886＋4.8 (注) セグメント間取引については、相殺消去しております。 c．販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高(千円)前年同期比(％)プラスチック成形事業24,985,624＋0.2精密プレス部品事業997,691＋18.0プリント基板事業332,599△16.5合計26,315,915＋0.6 (注) １．セグメント間取引については、相殺消去しております。２．主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合相手先前連結会計年度当連結会計年度販売高(千円)割合(％)販売高(千円)割合(％)Sony Technology Thailand Co., Ltd.2,757,03410.54,039,56615.4Canon Vietnam Co., Ltd.4,023,05715.42,464,7699.4   (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①財政状態及び経営成績の状況に関する認識及び分析・検討内容  財政状態(流動資産)当連結会計年度の財政状態は、流動資産につきましては、前連結会計年度末に比べ16億７千１百万円増加し、196億６千８百万円となりました。現金及び預金が14億９千８百万円、原材料及び貯蔵品が２億９千５百万円それぞれ増加したことなどが主な要因です。(固定資産)固定資産につきましては、前連結会計年度末に比べ18億６千６百万円増加し、98億９百万円となりました。有形固定資産が17億１千４百万円増加したことなどが主な要因です。(流動負債)流動負債につきましては、前連結会計年度末に比べ１億６千４百万円減少し、74億８千２百万円となりました。支払手形及び買掛金が２億９千６百万円、短期借入金が６億２千８百万円それぞれ減少し、電子記録債務が５億１千３百万円増加したことなどが主な要因です。(固定負債)固定負債につきましては、前連結会計年度末に比べ10億１千１百万円増加し、30億８千２百万円となりました。長期借入金が９億２千７百万円増加したことなどが主な要因です。(純資産)純資産につきましては、前連結会計年度末に比べ26億９千万円増加し、189億１千３百万円となりました。利益剰余金が12億２千３百万円、為替換算調整勘定が12億９千８百万円それぞれ増加したことなどが主な要因です。   経営成績(概要)当連結会計年度における経営成績等に関する概要につきましては、「第２　事業の状況　４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載のとおりであります。各損益項目の概要は、以下のとおりであります。(売上高及び売上原価)当連結会計年度におきましては、新型コロナウイルスの感染拡大による影響が薄れ、米国を中心に景気は持ち直しつつあり、日本においては訪日観光客の増加による消費の回復が見られるなど、経済活動の活性化が進んでおります。しかしながら、世界情勢の緊迫化や原材料の価格高騰などが続いており、依然として先行き不透明な状況が続いております。当社におきましては、前期の新型コロナウイルスの感染拡大に伴う受注増加からの反動や世界情勢の緊迫化などを背景にプリンター部品などの受注が減少しましたが、デジタルカメラ部品や自動車関連部品は得意先からの受注が増加傾向にあり、売上高は増加いたしました。また、省人化・省力化を図り、固定費をはじめとした経費削減に努めました。その結果、売上高は263億１千５百万円と前年同期と比べ１億４千６百万円(0.6％)の増収となり、売上原価は210億３千３百万円と前年同期と比べ１億２千１百万円(0.6％)の減少となりました。以上の結果、当連結会計年度における売上総利益は52億８千２百万円と前年同期と比べ２億６千７百万円(5.3％)の増益となりました。 (販売費及び一般管理費)当連結会計年度における販売費及び一般管理費は34億５千４百万円と前年同期と比べ１億８千６百万円(5.7％)の増加となりました。これは、報酬及び給料手当が８千９百万円、福利厚生費が７千３百万円それぞれ増加したことなどが主な要因です。その結果、当連結会計年度における営業利益は18億２千７百万円と前年同期と比べ８千万円(4.6％)の増益となりました。(営業外損益)当連結会計年度における営業外収益は６億４千２百万円と前年同期と比べ２億１千１百万円(49.1％)の増加となりました。為替差益が１億６千９百万円増加したことが主な要因です。また、営業外費用は３千６百万円と前年同期と比べ０百万円(2.0％)の減少となりました。支払利息が１百万円減少し、その他(営業外費用)が１百万円増加したことが主な要因です。その結果、当連結会計年度における経常利益は24億３千３百万円と前年同期と比べ２億９千３百万円(13.7％)の増益となりました。(特別損益)当連結会計年度において、特別利益として、関係会社清算益３千万円、固定資産売却益２百万円、補助金収入３百万円を計上しております。また、特別損失として、固定資産売却損３百万円、固定資産除却損１千３百万円、固定資産圧縮損３百万円、関係会社整理損失引当金繰入額２千万円を計上しております。その結果、当連結会計年度における税金等調整前当期純利益は24億２千９百万円と前年同期と比べ６億８千８百万円(39.5％)の増益となりました。(親会社株主に帰属する当期純損益)当連結会計年度において、法人税等及び法人税等調整額５億４千７百万円、非支配株主に帰属する当期純利益１億９百万円を計上し、親会社株主に帰属する当期純利益は17億７千３百万円と前年同期と比べ４億７千２百万円(36.3％)の増益となりました。   経営成績に重要な影響を与える要因について当社グループの取り扱い品目は、デジタルカメラ、ビデオカメラ、カーナビゲーション部品等、個人消費の動向をはじめ全般的な景気動向が当社グループの業績に影響を与える可能性があります。また、当社グループ内の取引は、基本的に米ドルによる取引であるため為替の動向次第では当社グループの業績に影響を与える可能性があります。   セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容につきましては、「第２　事業の状況　４  経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載のとおりであります。   経営成績等の状況に関する認識及び分析・検討内容経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等につきましては、特に定めておりませんが、当連結会計年度における売上高、営業利益、経常利益、親会社株主に帰属する当期純利益の計画に対する達成状況は、以下のとおりであります。 2024年３月期2024年３月期2024年３月期 (計画)(実績)(計画比)売上高26,200百万円26,315百万円115百万円増　( 0.4％増)営業利益1,800百万円1,827百万円27百万円増　( 1.5％増)経常利益2,100百万円2,433百万円333百万円増　(15.9％増)親会社株主に帰属する当期純利益1,550百万円1,773百万円223百万円増　(14.4％増)     経営者の問題認識と今後の方針について当社グループでは、各部署からの最新の情報等を入手し、今後の事業展開の判断材料となるよう毎週取締役及び各部署長による会議を開催しております。また、経営環境の変化に速やかに対応できるよう、主要な部署に取締役を配置しております。今後におきましても、取引先の要求に対して、高技術化、スピード化で対応できるよう、当社グループ全体で機敏な営業展開に努めるとともに、積極的に新規分野への進出を視野に入れ事業活動を展開してまいります。特に、主力のデジタル家電機器関連、自動車関連部品を中心とした受注及び収益力の拡大を図り、更なる新事業を開拓するため、設備投資等による新技術の開発や業務の効率化を図ります。また、製造のグローバル化に対応するため海外企業間の直接取引を拡大し、連結業績の向上に努めてまいります。 ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報キャッシュ・フローの状況につきましては、「第２　事業の状況　４  経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。   資本の財源及び資金の流動性について当社グループは、現在、運転資金及び設備投資資金は、内部留保資金及び借入金により調達することと考えております。今後におきましては、国内、ベトナム、中国及びタイへの設備投資を中心に、当社グループの営業活動によるキャッシュ・フローを源泉とし、内部留保資金を優先した財務政策を考えております。 ③重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。この連結財務諸表の作成にあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。・関係会社整理損失引当金関係会社整理損失引当金における重要な会計上の見積りにつきましては、「第５　経理の状況　１　連結財務諸表等　(１) 連結財務諸表　注記事項　(重要な会計上の見積り)」に記載しております。・固定資産の減損当社グループは、事業用資産を投資の意思決定単位である各社の事業別に資産のグルーピングを行い、事業単位で割引前将来キャッシュ・フローを見積っております。割引前将来キャッシュ・フローが帳簿価額を下回った場合、帳簿価額を回収可能価額まで減額しております。割引前将来キャッシュ・フロー及び回収可能価額の見積りは合理的であると考えておりますが、事業計画や経営環境等の前提条件の変化により、割引前将来キャッシュ・フローや回収可能価額が減少した場合、減損損失が発生し、損益に影響を与えることがあります。・繰延税金資産の回収可能性の評価当社グループは繰延税金資産の回収可能性を評価する際、将来の課税所得を合理的に見積っております。繰延税金資産の全部又は一部を将来回収できないと判断した場合は、評価性引当額を計上しております。繰延税金資産の回収可能性は将来の課税所得の見積りに依存するため、その見積り額が減少した場合、繰延税金資産の減額又は評価性引当額を計上することにより税金費用が増額する可能性があります。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当連結会計年度の主な研究開発活動の概要は、次のとおりであります。当社グループにおけるセグメント別の研究開発活動は、プラスチック成形事業における当社が所有する金型の設計・加工、プラスチックの成形・組立・加飾の技術開発であります。当連結会計年度におきましては、案件ごとに個別プロジェクトを発足し、各部署が連携して技術開発を進めております。プロジェクトの体系では、独立した組織ではなく、費用区分が困難なため、研究開発費としての算出をしておりません。なお、特許出願件数は２件であります。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、生産設備の増強、生産合理化・作業効率化などを目的とした設備投資を継続的に実施しております。加えて、新工場や倉庫の建設に関連した設備投資を実施いたしました。なお、有形固定資産の他、無形固定資産への投資を含めて記載しております。 当連結会計年度の設備投資の総額は2,880百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。 (1) プラスチック成形事業当連結会計年度の主な設備投資は、自動車関連部品、プリンター関連部品及び医療関連製品の量産受注に伴う生産能力の拡充、並びに金型生産能力の増強のため、ムトーベトナムCO.,LTD.、ムトーテクノロジーハノイCO.,LTD、豊武光電(蘇州)有限公司及びムトー(タイランド)CO.,LTD.の各海外生産拠点において工場及び倉庫の新設費用、射出成形機、マシニングセンター、測定機、周辺機器等981百万円及びムトー精工株式会社において新工場の建設関連費用1,453百万円を含む総額2,794百万円の投資を実施しました。　なお、重要な設備の除却又は売却はありません。 (2) 精密プレス部品事業当連結会計年度の主な設備投資は、プレス機、自動外観検査装置を含む総額53百万円の投資を実施しました。　なお、重要な設備の除却又は売却はありません。 (3) プリント基板事業当連結会計年度の主な設備投資は、検査機を含む32百万円の投資を実施しました。　なお、重要な設備の除却又は売却はありません。 
主要な設備の状況	 ２ 【主要な設備の状況】(1) 提出会社　2024年３月31日現在事業所名(所在地)セグメントの名称設備内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計岐阜工場(岐阜県各務原市)プラスチック成形事業プラスチック部品製造設備331,871[8,642]326,5751,245,019(33,196)[16,470]746,3712,649,83786(28)本社(岐阜県各務原市)プラスチック成形事業金型の製造、販売管理施設26,60041,223187,592(4,911)[―]195,670451,08690(1)テクニカルセンター(岐阜県岐阜市)プラスチック成形事業プラスチック部品製造設備40,62897,52686,790(6,600)[―]4,266229,21219(1) (注) １．現在休止中の主要な設備はありません。２．帳簿価額は、減損損失計上後の金額であります。３．帳簿価額のうち「その他」は、工具、器具及び備品、リース資産及び建設仮勘定の合計であります。４．建物及び土地の一部を賃借しております。(年間賃借料68,361千円)　 なお、連結会社以外からの賃借面積(㎡)は [　] で外書きしております。５．上記中、従業員数欄の(外書)は、臨時従業員数であります。 (2) 国内子会社　2024年３月31日現在会社名(所在地)セグメントの名称設備内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計大英エレクトロニクス㈱(東京都八王子市)プリント基板事業プリント配線基板設計検査設備34,60639,235217,240(1,772)3,559294,64119(―)タチバナ精機㈱(大阪府東大阪市)精密プレス部品事業精密プレス部品の製造設備12,068[2,117]58,36821,800(358)[547]2,72894,96635(20) (注) １．現在休止中の主要な設備はありません。２．帳簿価額は、減損損失計上後の金額であります。３．帳簿価額のうち「その他」は、工具、器具及び備品及びリース資産の合計であります。４．建物及び土地の一部を賃借しております。　 なお、連結会社以外からの賃借面積(㎡)は [　] で外書きしております。５．上記中、従業員数欄の(外書)は、臨時従業員数であります。  (3) 在外子会社　2024年３月31日現在会社名(所在地)セグメントの名称設備内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計ムトーベトナム　　　CO.,LTD.(ベトナムビエンホア市)プラスチック成形事業プラスチック成形部品及び金型設備425,977574,911―[52,000]153,9601,154,8481,053(38)ムトーシンガポールPTE LTD(シンガポールアンソンロード)プラスチック成形事業――[104]12,032――12,0327(―)豊武光電(蘇州)有限公司(中華人民共和国　江蘇省　太倉市)プラスチック成形事業プラスチック成形部品及び金型設備569,563956,731―[45,955]261,6141,787,909536(―)ムトーテクノロジーハノイ　　　CO.,LTD(ベトナム　ハノイ市)プラスチック成形事業プラスチック成形部品及び金型設備523,405302,248―[40,000]51,705877,3591,013(―)ムトー(タイランド)CO.,LTD.(タイランド　サラブリ県)プラスチック成形事業プラスチック成形部品及び金型設備726,934256,103301,830[53,944]148,6261,433,495266(―) (注) １．現在休止中の主要な設備はありません。２．上記の金額には消費税等は含まれておりません。３．帳簿価額のうち「その他」は、工具、器具及び備品、リース資産及び建設仮勘定の合計であります。４．建物及び土地の一部を賃借しております。　 なお、連結会社以外からの賃借面積(㎡)は [　] で外書きしております。５．上記中、従業員数欄の(外書)は、臨時従業員数であります。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式30,000,000計30,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月20日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式7,739,5487,739,548東京証券取引所スタンダード市場単元株式数は100株であります。計7,739,5487,739,548――  
