項目	値
事業の内容	３ 【事業の内容】当社はゲームソフトの企画、制作、開発及び販売を主たる業務としており、製品部門及びライセンス部門の二部門によって事業活動を展開しております。 各部門の位置づけは、以下のとおりであります。(製品部門)・主にロールプレイングゲーム(注)を中心としたゲームソフトの企画、制作、開発及び販売。・海外ゲームソフト会社からライセンスを受けたゲームソフトの制作(日本語版制作等)及び販売。・音楽ＣＤの企画、制作及び販売。 (ライセンス部門)・日本国内の各種家庭用ゲーム機ソフトの開発及び販売のライセンス許諾。・海外への当社ゲームソフトの現地語化及び現地に限定した販売ライセンス許諾。・当社のゲームソフト及びゲーム音楽を利用して、モバイル上でサービスを提供するライセンス許諾。・当社のゲームソフトをインターネット上でダウンロード販売するライセンス許諾。・書籍等についての製作及び販売のライセンス許諾。なお、ライセンス許諾は契約一時金、ランニング・ロイヤリティーの契約形態に応じてロイヤリティー収入を計上しております。  ［事業系統図］  (注)  ロールプレイングゲームロールプレイングゲームとは、物語の主人公を操作して冒険や謎解きのストーリーを進めていくゲームであり、世界観、シナリオ、グラフィックス、音楽、操作性を創り出すものであります。当社はそれらを主に自社内で制作し、販売しております。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　　 当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　　 なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1) 会社の経営の基本方針当社は個人の創造力を尊重し、その効果をチームワークによって最大限に高めることで、オリジナリティあふれるゲームコンテンツ及びサービスの創出を行います。また、これらの魅力を様々な分野・プラットフォームを通じて、世界中のお客様にお伝えすることに努め、継続して事業の裾野を広げていけるよう尽力してまいります。 (2) 目標とする経営指標当社は収益性を重視しており、高い経営効率により、既に高水準の利益率を達成しておりますが、「Nintendo Switch」向けゲームの自社展開やマルチユース・マルチプラットフォーム展開、発売タイトル数の拡大や新しいＩＰコンテンツ・ゲームの創出を進めることで、営業利益率を維持しながら持続的な成長を目指します。 (3) 経営環境ゲーム関連業界におきましては、巣ごもり需要の反動やインフレに伴う可処分所得の減少等により世界のゲーム市場規模が昨年初めて減少に転じるなか、国内ゲーム市場に関しては家庭用ゲーム機を中心にプラス成長となり、ＰＣゲームやモバイルゲームについても勢いは続いているほか、コンピュータゲームをスポーツ競技として捉えるeスポーツに注目が集まるなど、競争は厳しい一方で、優良なコンテンツの引き合いは総じて堅調に推移しております。 (4) 中長期的な会社の経営戦略創業以来、当社が培ってきたノウハウとブランドを基礎に、攻守のバランスが取れた経営基盤作りを推進します。「攻」の要としましては、家庭用ゲーム機やスマートフォンアプリ、オンラインゲームを中心とする新規分野へのチャレンジと開発技術の革新を重視します。また、「守」の要としましては、スピード、品質の更なる向上、人材育成といったテーマに取り組んでまいります。着実に足元を固めるとともに、常に成長し続けられる企業体質の実現を目指します。 (5) 優先的に対処すべき事業上及び財務上の課題① 人材育成コンテンツメーカーとしての競争力をさらに高めるためにも人材の採用及び育成に注力します。業界の中でも老舗として培ってきた多くのノウハウ、技術、価値観を着実に伝えて、組織の中核を担える創造力豊かな人材の育成に取り組みます。② スピード経営の実現企画・開発・広報・販売といった一連の業務サイクルをより的確かつスピーディーに進めることで、社内の活性化を一層促すとともに、コンテンツ及びサービスを供給するペースをさらに向上してまいります。③ ブランドの進化当社の保有するゲームコンテンツ及びサービスを、パソコン、家庭用ゲーム機、スマートフォン、オンラインゲームといった各種プラットフォームへ幅広く展開してまいります。自社開発及びライセンス許諾を国内外で効果的に行うことで、ブランドの認知度を高めるとともに収益の最大化を図ります。④ 広告・広報活動当社のコンテンツ及びサービスを広く知ってもらうべく、費用対効果を見極めながら、広告宣伝及び広報活動を強化してまいります。これにより企業としての知名度をさらに高め、ライセンス許諾、他社との提携、人材獲得といった事業展開を有利に進めるべく邁進してまいります。 
事業等のリスク	３ 【事業等のリスク】以下において、当社の事業展開その他に関してリスク要因となる可能性があると考えられる主な事項を記載しております。また、必ずしもそのようなリスク要因に該当しない事項についても、投資家の投資判断上、重要であると考えられる事項については、投資家に対する積極的な情報開示の観点から開示しております。なお、当社は、これらのリスクの発生可能性を認識した上で、発生の回避及び発生した場合の対応に努める方針でありますが、本株式に対する投資判断は、以下の記載事項及び本書中の本項以外の記載事項を、慎重に検討された上で行われる必要があります。また、以下の記載は本株式への投資に関連するリスクをすべて網羅するものではありませんので、この点ご留意ください。 (1) 自社によるもの① 開発期間の長期化について当社の場合、ゲームソフト制作の開発期間は半年から長いもので２、３年を要します。開発期間が長期にわたるため、計画段階における開発期間と実際の開発期間に差異が生じる可能性があります。また、昨今の技術革新により、製品に求められる機能が高度化した場合、開発期間が長期化し、当社の業績に影響を与える可能性があります。当社は、スケジュール管理を徹底し、開発の遅れを社内全体でカバーできる体制づくりに努め、新技術の情報収集や自社開発エンジンの構築、効率的な開発体制を整備することで、開発期間が長期化しないよう努めています。 ② 製品の販売推移の傾向について当社の製品の販売推移については、ゲームソフトの販売開始時に売上の多くが集中するため、新製品を発売した四半期に製品部門の売上高が大きく計上される傾向にあります。そのため、新製品の発売の時期により四半期ごとに業績が大幅に変動する可能性があります。 ③ 特定のタイトルへの依存について当社の業績は、「イース」シリーズや「軌跡」シリーズ等、特定のゲームソフトへの依存度が高くなる傾向にあります。シリーズ作品は固定ファンが多く、業績の安定化に寄与しますが、市場環境に変化が生じた場合は、ユーザー離れが起きたり、当社のゲームコンテンツ（ＩＰ）が陳腐化したりすることで、ライセンス許諾を含めた当社の業績に影響を与える可能性があります。当社は、引き続き既存タイトルを投入しながら、新規ＩＰの創出やゲームソフトの開発も進めてまいります。 ④ 知的財産について当社では、新規開発製品に関するもので知的財産の保護の対象となる可能性のあるものについては、必要に応じて特許権・商標権などの取得を目指しておりますが、必ずしもかかる権利を取得できるとは限りません。当社の技術、ノウハウ又はタイトルなどが特許権又は商標権などとして保護されず他社に先んじられた場合には、当社製品の開発又は販売に支障が生じ、当社の業績に影響を与える可能性があります。なお、現在において当社製品による第三者の知的財産権の侵害は存在していないと認識しておりますが、今後も知的財産権の侵害を理由とする訴訟やクレームが提起されないとは限らず、かかる事態が発生した場合には、当社の業績に影響を与える可能性があります。 ⑤ 人材の確保・育成について当社は人材戦略を事業における最重要課題のひとつとして捉えており、今後の事業拡大には既存のスタッフに加えて、特に開発の分野で十分な知識と技術を有する人材の確保・育成が不可欠であるという認識に立っておりますが、適格な人材を十分確保できなかった場合には、当社の事業拡大に制約を与える可能性があり、また、機会損失が生じるなど当社の業績その他に影響を及ぼす可能性があります。当社は、優秀な人材を確保するために、また、現在在籍している人材が退職又は転職するなどのケースを最小限に抑えるため、基本報酬について軽視せず、さらに、業績に応じた報酬プログラムを実践しております。また、人材紹介サービスなどの活用により、必要な人材の確保に努めていく方針であります。 (2) 環境によるもの① 法規制などについて健全なコンテンツの開発及び販売を業容として掲げる当社は、「Ｒ18(映画倫理規程管理委員会の規程のひとつ。18歳未満の鑑賞が不適切であることを示す。)」などで規制される事業の展開や商製品の取扱いは現在行っておりません。しかしながら、将来的にコンピュータ又はデジタルコンテンツ関連業者を対象とした法規制が強化された場合、当社の事業に影響を及ぼす可能性があります。 ② ゲームソフトの違法コピーや海賊版についてゲームソフトに関わる知的所有権を巡って発生している懸案としては、無許諾の不正コピーや海賊版に関する問題があります。違法コピーや海賊版につきましては、未だこれといった決め手が無いのが現状であるため、無許諾の不正コピーや海賊版が氾濫することにより当社の販売機会が損なわれた場合には、当社の業績に悪影響が出る可能性があります。当社は、ACCS（一般社団法人コンピュータソフトウェア著作権協会）やライセンス許諾先と情報共有を行いながら、必要に応じて対応を進めてまいります。 ③ 個人情報の取扱いについて当社は売上の一部を通信販売によっていることから、顧客の個人情報を保有しております。また、今後当社ホームページを通じた通信販売の増加も予想され、個人情報については社内管理体制を整備し、情報管理への意識を高めるとともに、アクセス権を制限する等個人情報が漏洩することの無いように、取扱いには留意しております。しかしながら、外部からのハッキングなど、不測の事態により、万が一、個人情報が外部に漏洩するような事態となった場合には当社の信用失墜による売上の減少、又は損害賠償による費用の発生等が起こることも考えられ、当社の業績に影響を及ぼす可能性があります。 ④ 感染症について新型コロナウイルスやインフルエンザ等の感染症に関しては、現時点において開発スケジュールや販売スケジュールに大きな影響はないものの、想定以上の感染拡大により職場内において感染者が発生し、開発・販売をはじめとする各種事業活動を停止せざるを得ない状況に陥った場合、当社の業績に影響を与える可能性があります。当社は感染症対策を徹底することはもちろん、オフィスフロアを増床し従業員同士の座席間隔を確保したり、一部在宅勤務を併用することで、感染症の影響を最小限に抑えることに努めています。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当事業年度における当社の財政状態、経営成績及びキャッシュ・フローの状況の概要は次のとおりであります。 ① 財政状態及び経営成績の状況当事業年度のゲーム関連業界におきましては、巣ごもり需要の反動やインフレに伴う可処分所得の減少等により世界のゲーム市場規模が昨年初めて減少に転じるなか、国内ゲーム市場に関しては家庭用ゲーム機を中心にプラス成長となり、ＰＣゲームやモバイルゲームについても勢いは続いているほか、コンピュータゲームをスポーツ競技として捉えるeスポーツに注目が集まるなど、競争は厳しい一方で、優良なコンテンツの引き合いは総じて堅調に推移しております。当社におきましては、ユーザーの方々に喜んでいただけるゲームコンテンツ・ゲームソフトづくりにこだわり、その制作に邁進してまいりました。その結果、当事業年度は音楽アルバム「英雄伝説 黎（くろ）の軌跡 SUPER ULTIMATE」や「英雄伝説 黎の軌跡Ⅱ-CRIMSON SiN（クリムゾン・シン）-オリジナルサウンドトラック上巻・下巻」を、Nintendo Switch向けには「イース・メモワール -フェルガナの誓い-」や「東亰ザナドゥeX+（エクスプラス）for Nintendo Switch」を発売しました。そして、「イース」シリーズ最新作「イースⅩ（テン）-NORDICS-(ノーディクス)」をPlayStation５／PlayStation４／Nintendo Switch向けに発売しました。引き続き、グローバルに当社ゲームコンテンツ（ＩＰ）を活用し、北米・欧州・アジア地域への展開やスマートフォン向けアプリのほか、アニメなどのメディア展開や他社コンテンツとのコラボレーション企画、各種イベントを開催するなど、様々な展開を推し進めております。 ａ．財政状態当事業年度末の資産合計は、前事業年度末と比較して437百万円増加し、10,128百万円となりました。　当事業年度末の負債合計は、前事業年度末と比較して267百万円減少し、595百万円となりました。当事業年度末の純資産合計は、前事業年度末と比較して705百万円増加し、9,532百万円となりました。 ｂ．経営成績当社の当事業年度の売上高は2,473百万円（前期比2.4％減）、営業利益は1,328百万円（同9.0％減）、経常利益は1,344百万円（同14.6％減）、当期純利益は911百万円（同11.3％減）となりました。 部門別の概況は以下のとおりであります。当事業年度は、主に日本ファルコム創立40周年記念タイトル「英雄伝説 黎の軌跡」や「英雄伝説 黎の軌跡Ⅱ-CRIMSON SiN-」、「英雄伝説 閃(せん)の軌跡」シリーズや「イースⅧ-Lacrimosa of DANA-(ラクリモサ・オブ・ダーナ)スーパープライス」「イースⅨ-Monstrum NOX-(モンストルム・ノクス)スーパープライス」を販売したほか、2022年12月には音楽アルバム「英雄伝説 黎の軌跡 SUPER ULTIMATE」を、2023年２月には「英雄伝説 黎の軌跡Ⅱ-CRIMSON SiN-オリジナルサウンドトラック上巻・下巻」を発売し、Nintendo Switch自社参入タイトル第二弾「イース・メモワール -フェルガナの誓い-」を2023年４月に、第三弾「東亰ザナドゥeX+ for Nintendo Switch」を2023年６月に発売しました。そして、「イース」シリーズ最新作「イースⅩ-NORDICS-」を、PlayStation５／PlayStation４／Nintendo Switch向けに、2023年９月に発売しました。以上の結果、製品部門の当事業年度の売上高は、645百万円（前期比0.8％増）となりました。 当社ＩＰの様々なプラットフォームへの展開、当社キャラクターを利用した商品へのライセンス許諾などを行うライセンス部門では、PlayStation５／PlayStation４／PC・Steam向けに「英雄伝説 黎の軌跡Ⅱ-CRIMSON SiN-」繁体字中国語版及び韓国語版、PlayStation５向けに「イースⅧ-Lacrimosa of DANA-」と「イースⅨ-Monstrum NOX-」の英仏語版、PlayStation４／Nintendo Switch／PC・Steam向けに「英雄伝説 碧（あお）の軌跡：改」英語版、PC・Steam向けに「英雄伝説 黎の軌跡」日本語版を発売しました。また、PlayStation５／PlayStation４／Nintendo Switch／PC・Steam向けに「英雄伝説 創(はじまり)の軌跡」英語版、PlayStation４／Nintendo Switch／PC・Steam向けに「那由多(なゆた)の軌跡」英語版を発売しました。Nintendo Switch向けには「イース・メモワール -フェルガナの誓い-」と「東亰ザナドゥeX+ for Nintendo Switch」の繁体字中国語版及び韓国語版、「英雄伝説 零（ぜろ）の軌跡：改」と「英雄伝説 碧の軌跡：改」の日本語版を発売しました。そして「イースⅩ-NORDICS-」繁体字中国語版及び韓国語版をPlayStation５／PlayStation４／Nintendo Switch向けに2023年９月に発売しました。その他、旧タイトルのＰＣゲーム英語版ダウンロード販売や「英雄伝説 閃の軌跡Ⅲ」「英雄伝説 閃の軌跡Ⅳ-THE END OF SAGA-」「東亰ザナドゥeX+」英語版なども引き続き展開しております。また、ＴＶアニメーション「The Legend of Heroes 閃の軌跡 Northern War」の放映を行い、スマートフォン向け新作ＲＰＧの配信も予定しております。また「英雄伝説 ガガーブトリロジー」のスマートフォン向けＲＰＧゲームアプリの配信に関する契約を締結しました。以上の結果、ライセンス部門の当事業年度の売上高は、1,828百万円（前期比3.4％減）となりました。 ② キャッシュ・フローの状況当事業年度における現金及び現金同等物（以下「資金」という。）は、前事業年度末と比較して693百万円増加し、8,901百万円となりました。　営業活動の結果増加した資金は903百万円（前期は1,239百万円の収入）となりました。投資活動の結果減少した資金は５百万円（前期は１百万円の支出）でした。財務活動の結果減少した資金は204百万円（前期は204百万円の支出）となりました。 ③ 生産、受注及び販売の状況ａ．生産実績当社は研究開発事業を主体とする会社であり、生産設備を保有していないため、該当事項はありません。 ｂ．受注状況当社は受注による生産を行っていないため、該当事項はありません。 ｃ．販売実績販売実績を事業部門別に示すと、次のとおりであります。事業部門当事業年度(自  2022年10月１日至  2023年９月30日)前期比増減率(％)製品部門(千円)645,3410.8ライセンス部門(千円)1,828,242△3.4合計(千円)2,473,584△2.4 （注）最近２事業年度の主要な販売先及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前事業年度(自  2021年10月１日至  2022年９月30日)当事業年度(自  2022年10月１日至  2023年９月30日)金額(千円)割合(％)金額(千円)割合(％)NIS America,Inc.641,14225.3576,91023.3株式会社コナミデジタルエンタテインメント525,77420.8569,53723.0株式会社クラウディッドレパードエンタテインメント368,56214.5303,08912.3株式会社ソニー・インタラクティブエンタテインメント385,02315.2274,14511.1   (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当事業年度末において当社が判断したものであります。 ① 重要な会計方針及び見積りに用いた仮定当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。詳細につきましては、「第５　経理の状況　１ 財務諸表等　(1) 財務諸表　注記事項（重要な会計方針）」に記載のとおりであります。 ② 経営成績の分析当事業年度の売上高は、前事業年度と比較して60百万円減少し、2,473百万円となりました。製品売上高は、主に「英雄伝説 黎の軌跡」「英雄伝説 黎の軌跡Ⅱ-CRIMSON SiN-」や「英雄伝説 閃の軌跡」シリーズ、「イースⅧ-Lacrimosa of DANA-スーパープライス」「イースⅨ-Monstrum NOX-スーパープライス」のほか、音楽アルバム「英雄伝説 黎の軌跡 SUPER ULTIMATE」「英雄伝説 黎の軌跡Ⅱ-CRIMSON SiN-オリジナルサウンドトラック上巻・下巻」、Nintendo Switch自社参入タイトル第二弾「イース・メモワール -フェルガナの誓い-」と第三弾「東亰ザナドゥeX+ for Nintendo Switch」、そして、PlayStation５／PlayStation４／Nintendo Switch向けに「イースⅩ-NORDICS-」を販売した結果、前事業年度と比較して４百万円増加し、645百万円となりました。ライセンス収入は、PlayStation５／PlayStation４／PC・Steam向けに「英雄伝説 黎の軌跡Ⅱ-CRIMSON SiN-」繁体字中国語版及び韓国語版、PlayStation５向けに「イースⅧ-Lacrimosa of DANA-」「イースⅨ-Monstrum NOX-」英仏語版、PlayStation４／Nintendo Switch／PC・Steam向けに「英雄伝説 碧の軌跡：改」英語版、PC・Steam向けに「英雄伝説 黎の軌跡」日本語版、PlayStation５／PlayStation４／Nintendo Switch／PC・Steam向けに「英雄伝説 創の軌跡」英語版、PlayStation４／Nintendo Switch／PC・Steam向けに「那由多の軌跡」英語版、Nintendo Switch向けに「イース・メモワール -フェルガナの誓い-」と「東亰ザナドゥeX+ for Nintendo Switch」繁体字中国語版及び韓国語版、「英雄伝説 零の軌跡：改」「英雄伝説 碧の軌跡：改」日本語版、そして「イースⅩ-NORDICS-」の繁体字中国語版及び韓国語版をPlayStation５／PlayStation４／Nintendo Switch向けに発売しました。その他、旧タイトルのＰＣゲーム英語版ダウンロード販売や「英雄伝説 閃の軌跡Ⅲ」「英雄伝説 閃の軌跡Ⅳ-THE END OF SAGA-」「東亰ザナドゥeX+」英語版等も引き続き展開し、「英雄伝説 ガガーブトリロジー」のスマートフォン向けＲＰＧゲームアプリの配信に関する契約を締結した結果、前事業年度と比較して65百万円減少し、1,828百万円となりました。売上原価は、原材料・外注コストの増加等に伴い前事業年度より15百万円増加し、239百万円となりました。販売費及び一般管理費は、主に広告宣伝費や研究開発費が60百万円増加したことから前事業年度より56百万円増加し、904百万円となりました。その結果、営業利益は前事業年度と比較して131百万円減少し、1,328百万円となりました。経常利益は、営業利益の減少と、主に為替差益が減少したことにより、前事業年度と比較して228百万円減少し1,344百万円、税引前当期純利益は前事業年度と比較して228百万円減少し1,344百万円となりました。当期純利益は、前事業年度と比較して116百万円減少し911百万円となりました。 ③ 財政状態の分析当事業年度の資産につきましては、前事業年度末と比較して437百万円増加し、10,128百万円となりました。その主な要因は、現金及び預金の増加が693百万円あったことに対して、売掛金の減少が206百万円あったことによるものであります。負債につきましては、前事業年度末と比較して267百万円減少し、595百万円となりました。その主な要因は、買掛金の減少が41百万円、未払法人税等の減少が170百万円あったことによるものであります。純資産につきましては、前事業年度末と比較して705百万円増加し、9,532百万円となりました。その要因は、剰余金の配当が205百万円あったことに対して、当期純利益が911百万円あったことによるものであります。  ④ キャッシュ・フローの分析当事業年度における現金及び現金同等物（以下「資金」という。）は、前事業年度末と比較して693百万円増加し、8,901百万円となりました。　　当事業年度における各キャッシュ・フローは、次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果増加した資金は903百万円となりました。これは主に、税引前当期純利益を1,344百万円計上したものの、法人税等の支払額が607百万円あったことによるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果減少した資金は５百万円となりました。これは、有形固定資産の取得による支出が５百万円あったためであります。（財務活動によるキャッシュ・フロー） 　財務活動の結果減少した資金は204百万円となりました。これは、主に配当金の支払いによる支出が204百万円あったためであります。  (参考)　キャッシュ・フロー関連指標の推移 2019年９月期2020年９月期2021年９月期2022年９月期2023年９月期自己資本比率（％）92.188.892.891.194.1時価ベースの自己資本比率（％）213.8187.2176.8133.0135.3キャッシュ・フロー対有利子負債比率（年）―――――インタレスト・カバレッジ・レシオ（倍）――――― （注）　自己資本比率：自己資本／総資産　　　　時価ベースの自己資本比率：株式時価総額／総資産　　　　キャッシュ・フロー対有利子負債比率：有利子負債／営業キャッシュ・フロー　　　　インタレスト・カバレッジ・レシオ：営業キャッシュ・フロー／利払い　　　　１．株式時価総額は、期末株価終値×期末発行済株式総数により算出しております。２．キャッシュ・フロー対有利子負債比率及びインタレスト・カバレッジ・レシオについては、上記いずれの期においても有利子負債が存在しないため、記載しておりません。 ⑤ 資本の財源及び資金の流動性についての分析当社の事業活動における運転資金需要の主なものは、ゲームソフトの開発費や販売費及び一般管理費等の営業費用によるものであります。これらの資金需要につきましては、自己資金により賄うことを基本方針としております。 ⑥ 経営成績に重要な影響を与える要因について当社の経営成績に重要な影響を与える要因については、「第２　事業の状況　３　事業等のリスク」をご参照ください。 ⑦ 今後の見通し次期におきましては、引き続きイース生誕35周年記念作品「イースⅩ-NORDICS-」を展開いたします。2023年10月には音楽アルバム「ADOL CHRISTIN ～イース生誕35周年音楽作品～」を発売しております。また、現在進めているNintendo Switch向けゲームソフトの自社展開に関して、次期においては「英雄伝説 黎の軌跡 for Nintendo Switch」を含めた２タイトルを発売する予定です。その他、移植タイトルや廉価版タイトルの発売を予定しております。海外地域においても、PlayStation５向けに「英雄伝説 閃の軌跡Ⅲ」英仏語版や「英雄伝説 閃の軌跡Ⅳ」英語版、PlayStation５／PlayStation４／Nintendo Switch／PC・Steam向けに「英雄伝説 黎の軌跡」英語版など、順次マルチプラットフォームで翻訳版タイトルを展開する予定です。そして、シリーズ累計700万本を超える当社代表作の１つ「軌跡」シリーズ最新作を発売いたします。引き続き、当社ゲームコンテンツを、ワールドワイドに様々なゲーム機やスマートフォンアプリ等のプラットフォームへと展開し、保有するＩＰコンテンツを積極的に活用するとともに、「軌跡」「イース」シリーズを含めた、新たなチャレンジとなる新規タイトルの制作も進めながら、今後も魅力的なゲームコンテンツを提供してまいります。現在、発売タイトル数の拡大や新しいＩＰコンテンツ・ゲームの創出を進めているため、先行して開発費用の発生を見込んでおります。2024年９月期の業績見通しにつきましては、売上高2,500百万円、営業利益1,200百万円、経常利益1,200百万円、当期純利益800百万円を見込んでおります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】 (1) 研究開発の目的及び主な内容について当社はコンテンツメーカーとして、ゲームソフトを通じてユーザーに夢と感動を与えるとともに、市場の真のニーズを把握し、ユーザーに満足していただける良質かつ高感度の製品を供給することを目的として研究開発活動を行っております。現在の研究開発活動は、これまでのゲームソフトの開発に加え、ネットワークや通信を利用したゲームソフトのための技術革新や新規製品開発にも取り組んでおります。  (2) 研究開発の体制技術革新に関する研究開発はクリエイティブユニットにおいて行われており、株式会社ソニー・インタラクティブエンタテインメントのPlayStation４やPlayStation５、任天堂株式会社のNintendo Switch、ストリーミングゲーム等のプラットフォームの他、ビジュアル機能の高度化に伴うデジタルグラフィックや３Ｄの最先端技術研究と自社製品への取り込みを行っております。また、ゲームソフトの制作を支援するツールの研究開発、さらには開発の合理化及びクオリティの向上を目的とする研究等を行い、それらの成果物を全社で共有することによって、制作の効率化、技術基盤の集約を可能としております。製品開発のプロジェクトは、当社クリエイティブユニットとデザインユニットの連携にて行われており、各々のプロジェクトについては、その進捗状況に応じた人員と経営資源の配置を行っております。　 (3) 研究開発の成果研究開発の成果といたしましては、Nintendo Switch向けゲームソフト「イース・メモワール -フェルガナの誓い-」（2023年４月27日発売）、「東亰ザナドゥeX+ for Nintendo Switch」（2023年６月29日発売）、PlayStation５／PlayStation４／Nintendo Switch向けゲームソフト「イースⅩ-NORDICS-」（2023年９月28日発売）を制作、発売しました。　 (4) 研究開発費の総額当事業年度における研究開発費の総額は、530,169千円であります。　
設備投資等の概要	１ 【設備投資等の概要】当事業年度における設備投資について、特記すべき事項はありません。 
主要な設備の状況	２ 【主要な設備の状況】当社の事業所は１ヶ所のみであり、主要な設備は以下のとおりであります。2023年９月30日現在事業所名所在地設備の内容帳簿価額従業員数(人)建物附属設備(千円)工具、器具及び備品(千円)ソフトウエア(千円)合計(千円)本社東京都立川市統括業務施設販売設備研究開発設備29,97819,45311449,54765 （注）主な賃借設備は、以下のとおりであります。本社事務所：年間賃借料　 67,491千円 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式34,800,000計34,800,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年９月30日)提出日現在発行数(株)(2023年12月18日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式10,280,00010,280,000東京証券取引所(グロース)単元株式数は100株であります。計10,280,00010,280,000――   
