項目	値
事業の内容	３【事業の内容】　当社グループ（当社及び当社の関係会社）は、当社、子会社６社で構成され、オートモティブ機器、インダストリアル機器、その他の３部門に関係する事業を主として行っており、その製品はあらゆる種類にわたっております。各事業における当社及び関係会社の位置付け等は下記表のとおりであります。なお、第５　経理の状況　１．連結財務諸表等　(1)連結財務諸表　注記事項（セグメント情報等）に掲げるとおり、当社は、製造・販売体制を基礎とした地域別のセグメントから構成されており、「日本」、「米国」、「オランダ」、「中国」、「タイ」の５つを報告セグメントとしておりますが、当社及び連結子会社は給油機器及びその関連製品の製造・販売を行っており、国内においては当社及び国内連結子会社が、海外においては米国、オランダ、中国及びタイの現地法人が、それぞれ担当しているため、以下の分類は、当社の主な部門別（市場分野別機器）の区分によっております。 （オートモティブ機器）　当部門は、ハンドポンプ、バケットポンプ、ルブリケーター等のオイル・グリースを供給する潤滑給油機器やタイヤサービス機器、排気ガス排出システム及びフロンガス関連機器等の環境整備機器であり、主な市場は自動車をはじめとする車両整備工場やガソリンスタンド等であります。当社が製造・販売するほか㈱ヤマダメタルテックがその一部を製造しております。 （インダストリアル機器）　当部門は、各種産業分野においてオイル・グリースをはじめ塗料・接着剤・インキ・化学薬品等の流体を圧送するためのエアポンプやダイアフラムポンプ及びそのシステム化製品であります。当社が製造・販売し、また海外市場向け販売にヤマダアメリカＩＮＣ．、ヤマダヨーロッパＢ．Ｖ．、ヤマダ上海ポンプ貿易有限公司及びヤマダタイランドＣＯ．，ＬＴＤ．があります。 （その他）　当部門は、上記部門に属さないサービス部品・修理等であり、当社のほか㈱ヤマダプロダクツサービスが、サービス部品の販売、修理等を行っております。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループは、2025年（第100期事業年度）を見据え、グループビジョン「yamada toward 2025」を掲げ、企業価値の向上に取り組んでまいりました。世界経済がパンデミックに巻き込まれたなか、中期経営計画を１年前倒し「Jump‼2024」とし、コロナ禍から脱出し収益を回復することを優先課題と位置付け目標達成に努めました。第100期事業年度のスタートにあたり、新たなグループビジョン「For the Next Century with YAMADA PRIDE」を掲げ、中期経営計画を３年ごとの３フェーズに区切り、次の100年を見据えて事業の持続的成長に取り組んでまいります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1)　経営の基本方針当社グループは「堅実で公正な企業活動を通じて、お客様のニーズ、社員の喜び、株主の期待、産業と社会の発展に誠実に取り組む」ことを企業理念として掲げております。新たなグループビジョンのもと、100年の間に培ったYamada Quality をさらに磨き上げ、オートモティブ産業の基盤を支えるとともに、さまざまな産業で活用されるポンプ事業を成長エンジンと位置付け、次の100年も社会に貢献し続けるグローバルカンパニーを目指します。 (2)　目標とする経営指標・企業の持続的な成長や価値向上のためには、持続的な投資が不可欠であるという認識から、投資の原資となる収益を重視し、営業利益率の適切なマネジメントに努めます。・経営効率を高め、安定した株主還元を継続することを経営上の重要事項と位置付け、株主資本利益率（ROE）の維持・向上に努めます。併せて、株価収益率や配当性向および純資産配当率の維持・向上に努めます。・施策を実行し目標を達成するためには「人」が重要な経営課題と認識しており、2023年３月に制定した「人財ビジョン」に基づき、人財の育成を促進します。また、製造業の命題である原価低減や生産性向上にも継続的に取り組んでまいります。 (3)　経営環境国内の主要事業であるオートモティブ部門は、自動車のＥＶ化などにより市場や需要が大きく変質していくことが想定されますが、当面は底堅いニーズがあると見ております。将来のニーズを予想、捕捉し変化に対応していくことが重要であると考えております。海外市場においては、地政学的リスク等の高まりもあり世界経済の動向は不透明感が増しておりますが、当社の主力製品であるダイアフラムポンプに対する多様なニーズや潜在需要を鑑みますと、更なるグローバル展開により持続的な成長を目指すことが可能と考えております。そのためには、地域毎の情勢に応じたきめ細かい事業戦略やグローバルカンパニーとしての組織力や人財力の向上が引き続き重要であると認識しております。 (4)　中長期的な経営戦略・さまざまな産業を支えるポンプ事業を成長領域と位置付け、世界のさまざまな国や地域へ製品を供給できる体制を築き、各地域で求められるQualityを提供していくことで、ダイアフラムポンプでトップブランドを目指します。・基盤を支えるオートモティブ事業を継続領域と位置付け、モビリティの進化やニーズの変化に適応し、進化に対応した商品やサービスで自動車整備産業に貢献してまいります。・当社の求める人財像を「変化」「お客様志向」「共創」の３つの価値観に明確化した「人財ビジョン」を制定しておりますが、これを実現し、社員と会社の成長を支えてまいります。・人にやさしいデジタル活用でビジョンの実現を促進してまいります。 (5)　中期経営計画PhaseⅠの基本方針グループビジョンの実現に向け、中長期的な経営戦略を踏まえて、第100期から三ヶ年の中長期経営計画をPhaseⅠとし、下記の基本方針を定めております。 i)　　・ポンプ事業の拡大　～更なるグローバル展開へ向けて～　　　・オートモティブ事業戦略の再構築ii) 　相模原工場 Next Stageへの進化　～更なるグローバル展開を支える生産体制へ～iii)　人財ビジョンの定着　～次世代組織に引き継ぐ土壌づくり～iv) 　ＤＸへの第一歩　～アナログからデジタルヘ～v)　　その他の取り組むべき課題・新型ポンプの市場投入　～より高性能のポンプを提供～・構内物流・製商品物流の再構築　～2024年問題への対応と生産性向上～・子会社戦略の再構築　～商品・サービス提供と生産体制の最適化～・ＥＳＧ経営の推進・ＢＣＰの推進 
事業等のリスク	３【事業等のリスク】　当社グループの事業の状況及び経理の状況等に関する事項のうち、リスク要因となる可能性があると考えられる主な事項及び投資者の判断に重要な影響を及ぼす可能性のある事項には次のようなものがありますが、すべてのリスクを網羅するものではありません。当社グループはこれらのリスク発生の可能性を認識したうえで、発生の回避あるいは発生した場合の対応に努める方針であります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）経済環境の変化によるリスク　当社グループの主力製品であるダイアフラムポンプ及びオートモティブ製品の業界は、国内外の景気動向・設備投資動向に大きく影響を受ける傾向にあり、さらに国又は地域の経済事情による様々なリスク要因も存在しております。このような経済環境の変化は当社グループの業績に重要な影響を及ぼす可能性があります。 (2）海外事業展開によるリスク　当社グループは成長戦略の一環として、海外事業の拡大を進めております。海外事業は、グローバル経済や為替などの動向、投資や競争などに関する法的規制、商習慣、労使関係など、様々な要因の影響を受ける可能性があります。海外事業のリスク管理は、現地のグループ会社や拠点が当社主幹組織と連携し、状況の的確な把握と速やかな対策の協議等、管理体制の向上に取り組んでおります。しかしながら、これらのリスクが予期しない形で顕在化した場合は、当社グループの事業及び業績等に重要な影響を及ぼす可能性があります。 (3）為替レートの変動によるリスク　当社グループは、外貨建ての売上、資産、負債などがあり、急激な為替レートの変動は、売上高や損益、資産や負債などの財務諸表上の円換算により、当社グループの業績及び財政状態に重要な影響を及ぼす可能性があります。 (4）製品の品質に関するリスク　当社グループの製品は、世界で認められる品質管理基準のもと、国内外で製造及び販売を行っておりますが、将来にわたり、全ての製品において欠陥が発生し得ないという保証はありません。製造物賠償責任については、保険に加入しておりますが、重大な品質問題が生じた場合、当社グループの業績に重要な影響を及ぼす可能性があります。 (5）金利変動によるリスク　当社グループは、金利変動リスクを抱える金融資産・負債を保有しており、想定を超えた金利の変動は、受取利息、支払利息及び金融資産の価値に影響を与え、当社グループの業績に重要な影響を及ぼす可能性があります。 (6）投資有価証券に関するリスク　当社グループは、投資有価証券を保有しており、その評価額の変動は当社グループの業績に重要な影響を及ぼす可能性があります。 (7）設備投資計画におけるリスク　当社グループは、成長が期待される分野に重点をおいた戦略的投資、並びに合理化及び更新のための設備投資等を実施しておりますが、グループ事業の拡大が想定通りなされなかった場合や、カントリーリスク等国内とは異なる環境に晒される海外事業については、減価償却負担の増加や投資回収の長期化など、当社グループの業績に重要な影響を及ぼす可能性があります。 (8）情報セキュリティにおけるリスク　当社グループは、当社グループ内及び取引先等の機密情報や個人情報を有しています。これらの情報について、グループ全体で管理体制を構築し、徹底した管理とセキュリティの強化、社員教育等を行っております。しかし、過失や盗難等によりこれらの情報が流出あるいは改ざんされる可能性があり、万が一、こうした事態が発生した場合には、当社の社会的信用の低下や損害賠償等の費用により、当社グループの業績に重要な影響を及ぼす可能性があります。 (9）災害・事故及び感染症等によるリスク　当社グループは、国内外に事業拠点を有しております。各拠点では不慮の自然災害、火災等の事故、感染症発生等に対する防災、事業継続性の確保に努めておりますが、想定をはるかに超えた状況が発生した場合、当社グループの業績に重要な影響を及ぼす可能性があります。 (10）固定資産の減損会計によるリスク　当社グループが保有する固定資産において、将来キャッシュ・フローにより資産の帳簿価額を回収できないと判断される場合は、帳簿価額を回収可能価額まで減額し、当該減少額を減損損失として計上する必要があります。当社グループが保有する固定資産において減損損失を計上する必要になる場合は、当社グループの業績に重要な影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。①　財政状態及び経営成績の状況当連結会計年度における世界経済の動向は、米国においては、住宅投資や在庫投資が実質ＧＤＰの成長率を押し下げた一方、設備投資の伸びが加速したほか、個人消費も株高などを背景に堅調な推移となり、堅調を維持しました。欧州においては、原材料価格下落や需要後退を受けてインフレ率は低下傾向にありましたが、消費者物価上昇率は前年比横ばいの推移となり、また、内需と輸出のいずれも低迷し、景気はほぼ横ばいの推移となりました。中国をはじめとする新興国経済は、中国においては、家計消費の改善ペースが緩慢なほか、不動産投資にも好転の兆しが見られない一方、不動産以外の投資は堅調に推移するなど、景気は足踏み状態となりました。一方、日本経済においては、設備投資は堅調に推移しましたが、鉱工業生産は一進一退の動きとなりました。個人消費は、対面型サービスを中心に回復しておりますが、物価高の影響などから全体的に弱い動きがみられるなど、足踏みも見られますが、緩やかに回復してきております。こうした中、当社グループにおいては、オートモティブ部門の売上は、フロンガス交換機を中心に好調な推移となり、また、インダストリアル部門では、当社の主力製品でありますダイアフラムポンプの売上が海外を中心に好調な推移となりました。この結果、当連結会計年度の財政状態及び経営成績は、以下のとおりとなりました。ａ．財政状態　当連結会計年度末における資産合計は19,038百万円となり、前連結会計年度末に比べ979百万円の増加となりました。これは主に棚卸資産の増加（686百万円）、繰延税金資産の増加（137百万円）、売掛金の増加（95百万円）等によるものであります。　負債合計は3,231百万円となり、前連結会計年度末に比べ1,083百万円の減少となりました。これは主に支払手形及び買掛金の減少（△720百万円）、長短借入金の減少（△452百万円）等によるものであります。　純資産合計は15,807百万円となり、前連結会計年度末に比べ2,063百万円の増加となりました。これは主に利益剰余金の増加（1,597百万円）、為替換算調整勘定の増加（409百万円）等によるものであります。　この結果、自己資本比率は81.5％となりました。ｂ．経営成績　当連結会計年度の連結売上高は14,753百万円（前年同期比1,036百万円、7.6％増）となりました。売上高を部門別にみますと、オートモティブ部門は3,736百万円（前年同期比270百万円、7.8％増）、インダストリアル部門は9,269百万円（前年同期比696百万円、8.1％増）となり、上記部門に属さないサービス部品や修理売上などのその他の部門の売上高は1,747百万円（前年同期比69百万円、4.1％増）となりました。　利益面では、売上総利益は6,573百万円（前年同期比826百万円、14.4％増）となり、営業利益は2,465百万円（前年同期比593百万円、31.7％増）、経常利益は2,553百万円（前年同期比458百万円、21.9％増）となり、親会社株主に帰属する当期純利益は1,918百万円（前年同期比424百万円、28.4％増）となりました。　当連結会計年度における報告セグメントの業績は次のとおりであります。　日本における外部顧客に対する売上高は6,389百万円（前年同期比88百万円、1.4％増）、営業利益は1,248百万円（前年同期比126百万円、11.2％増）となりました。米国における外部顧客に対する売上高は5,752百万円（前年同期比914百万円、18.9％増）、営業利益は889百万円（前年同期比287百万円、47.7％増）となりました。オランダにおける外部顧客に対する売上高は1,478百万円（前年同期比167百万円、12.8％増）、営業利益は147百万円（前年同期比84百万円、135.8％増）となりました。中国における外部顧客に対する売上高は797百万円（前年同期比△150百万円、15.9％減）、営業利益は63百万円（前年同期比△38百万円、37.5％減）となりました。タイにおける外部顧客に対する売上高は335百万円（前年同期比16百万円、5.2％増）、営業利益は74百万円（前年同期比6百万円、9.7％増）となりました。　また、当連結会計年度の連結売上高に占める海外売上高は8,847百万円（前年同期比1,044百万円、13.4％増）で、その割合は60.0％（前年同期56.9％、3.1ポイント増）となりました。 ②　キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物は4,343百万円となり、前連結会計年度末に比べ187百万円の減少となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動によるキャッシュ・フローは984百万円の純収入（前年同期は1,729百万円の純収入）となりました。これは主に法人税等の支払額737百万円、仕入債務の減少796百万円等の支出要因があったものの、税金等調整前当期純利益2,543百万円等の収入要因があったことによるものであります。（投資活動によるキャッシュ・フロー）　投資活動によるキャッシュ・フローは494百万円の純支出（前年同期は343百万円の純支出）となりました。これは主に有形固定資産の取得による454百万円等の支出要因があったことによるものであります。（財務活動によるキャッシュ・フロー）　財務活動によるキャッシュ・フローは794百万円の純支出（前年同期は463百万円の純支出）となりました。これは主に短期借入れによる170百万円等の収入要因があったものの、長短借入金の返済による622百万円、配当金の支払による319百万円等の支出要因があったことによるものであります。 ③　生産、受注及び販売の実績ａ．生産実績　当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）日本（千円）6,477,522107.9米国（千円）－－オランダ（千円）－－中国（千円）－－タイ（千円）－－合計6,477,522107.9（注）　金額は製造原価で表示しております。 ｂ．商品仕入実績　当連結会計年度の商品仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）日本（千円）858,37988.6米国（千円）1,026,725126.5オランダ（千円）322,74597.8中国（千円）－－タイ（千円）－－合計2,207,849104.7（注）１．セグメント間の取引については相殺消去しております。２．金額は仕入価格で表示しております。ｃ．受注実績　当社グループ（当社及び連結子会社）は、販売計画に基づく見込生産を行っているため、該当事項はありません。 ｄ．販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）日本（千円）6,389,661101.4米国（千円）5,752,139118.9オランダ（千円）1,478,681112.8中国（千円）797,38784.1タイ（千円）335,187105.2合計14,753,057107.6（注）　セグメント間の取引については相殺消去しております。 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。①　重要な会計方針及び見積り　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。この連結財務諸表の作成にあたり、採用している重要な会計方針は、第５　経理の状況　１．連結財務諸表等　(1）連結財務諸表　注記事項（連結財務諸表作成のための基本となる重要な事項）に記載のとおりであります。　当社グループの連結財務諸表の作成においては、経営者による会計方針の選択や適用、資産・負債及び収益・費用の報告及び開示に影響を与える見積りを必要とします。その見積りについては、過去の実績やその時点で入手可能な情報に基づく様々な要因を考慮し、合理的に判断しておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りとは異なる場合があります。 ②　当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容ａ．経営成績等１）財政状態　当連結会計年度末における資産合計は19,038百万円となり、前連結会計年度末に比べ979百万円の増加となりました。これは主に棚卸資産の増加（686百万円）、繰延税金資産の増加（137百万円）、売掛金の増加（95百万円）等によるものであります。　負債合計は3,231百万円となり、前連結会計年度末に比べ1,083百万円の減少となりました。これは主に支払手形及び買掛金の減少（△720百万円）、長短借入金の減少（△452百万円）等によるものであります。　純資産合計は15,807百万円となり、前連結会計年度末に比べ2,063百万円の増加となりました。これは主に利益剰余金の増加（1,597百万円）、為替換算調整勘定の増加（409百万円）等によるものであります。　この結果、自己資本比率は81.5％となりました。 ２）経営成績　当連結会計年度の連結売上高は14,753百万円（前年同期比1,036百万円、7.6％増）となりました。利益面では、売上総利益は6,573百万円（前年同期比826百万円、14.4％増）となり、営業利益は2,465百万円（前年同期比593百万円、31.7％増）、経常利益は2,553百万円（前年同期比458百万円、21.9％増）となり、親会社株主に帰属する当期純利益は1,918百万円（前年同期比424百万円、28.4％増）となりました。３）キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物は4,343百万円となり、前連結会計年度末に比べ187百万円の減少となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。　営業活動によるキャッシュ・フローは984百万円の純収入（前年同期は1,729百万円の純収入）となりました。これは主に法人税等の支払額737百万円、仕入債務の減少796百万円等の支出要因があったものの、税金等調整前当期純利益2,543百万円等の収入要因があったことによるものであります。　投資活動によるキャッシュ・フローは494百万円の純支出（前年同期は343百万円の純支出）となりました。これは主に有形固定資産の取得による454百万円等の支出要因があったことによるものであります。　財務活動によるキャッシュ・フローは794百万円の純支出（前年同期は463百万円の純支出）となりました。これは主に短期借入れによる170百万円等の収入要因があったものの、長短借入金の返済による622百万円、配当金の支払による319百万円等の支出要因があったことによるものであります。 （参考）キャッシュ・フロー関連指標の推移 2020年３月期2021年３月期2022年３月期2023年３月期2024年３月期自己資本比率（％）77.471.770.474.581.5時価ベースの自己資本比率（％）35.038.836.237.873.6キャッシュ・フロー対有利子負債比率（年）0.41.42.41.01.3インタレスト・カバレッジ・レシオ（倍）101.2275.6134.3580.7264.2自己資本比率：自己資本／総資産時価ベースの自己資本比率：株式時価総額／総資産キャッシュ・フロー対有利子負債比率：有利子負債／営業キャッシュ・フローインタレスト・カバレッジ・レシオ：営業キャッシュ・フロー／利払い※　各指標は、いずれも連結ベースの財務数値により計算しております。※　株式時価総額は、期末株価終値×自己株式を除く期末発行済株式数により算出しております。※　営業キャッシュ・フローは、連結キャッシュ・フロー計算書の営業活動によるキャッシュ・フローを使用しております。有利子負債は、連結貸借対照表に計上されている負債のうち、利子を支払っている全ての負債を対象としております。また、利払いについては、連結キャッシュ・フロー計算書の利息の支払額を使用しております。 ｂ．経営成績等の状況に関する認識及び分析・検討内容　当社グループは、2025年（第100期事業年度）を見据え、グループビジョン「yamada toward 2025」を掲げ、企業価値の向上に取り組んでまいりました。　世界経済がパンデミックに巻き込まれたなか、中期経営計画を１年前倒し「Jump‼2024」とし、コロナ禍から脱出し収益を回復することを優先課題と位置付け目標達成に努めました。　第100期事業年度のスタートにあたり、新たなグループビジョン「For the Next Century with YAMADA PRIDE」を掲げ、中期経営計画を三ヶ年毎、PhaseⅠ～Ⅲの三段階に区切り、次の100年を見据えて事業の持続的成長に取り組んでまいります。　当社グループの経営成績に重要な影響を与える要因として、市場動向、海外事業展開、為替動向、製品品質、金利動向、投資有価証券、設備投資計画、情報セキュリティ、災害・事故及び感染症等、固定資産の減損会計があります。　市場環境については、国内外の景気動向・設備投資動向に大きく影響を受ける傾向にあり、国又は地域の経済事情による様々なリスク要因も存在し、このような経済環境の変化は、当社グループの業績に重要な影響を及ぼす可能性があります。　海外事業展開については、成長戦略の一環として、海外事業の拡大を進めており、グローバル経済や為替などの動向、投資や競争などに関する法的規制、商習慣、労使関係など、様々な要因の影響を受ける可能性があります。海外事業のリスク管理は、現地のグループ会社や拠点が当社主幹組織と連携し、状況の的確な把握と速やかな対策の協議等、管理体制の向上に取り組んでおりますが、これらのリスクが予期しない形で顕在化した場合は、当社グループの事業及び業績等に重要な影響を及ぼす可能性があります。　為替動向については、外貨建ての売上、資産、負債などがあり、急激な為替レートの変動は、売上高や損益、資産や負債などの財務諸表上の円換算により、当社グループの業績及び財政状態に重要な影響を及ぼす可能性があります。　製品品質については、世界で認められる品質管理基準のもと、国内外で製造及び販売を行っておりますが、将来にわたり、全ての製品において欠陥が発生し得ないという保証はありません。製造物賠償責任については、保険に加入しておりますが、重大な品質問題が生じた場合、当社グループの業績に重要な影響を及ぼす可能性があります。　金利動向については、金利変動リスクを抱える金融商品・負債を保有しており、想定を超えた金利の変動は、受取利息、支払利息及び金融資産の価値に影響を与え、当社グループの業績に重要な影響を及ぼす可能性があります。　投資有価証券については、当社グループは投資有価証券を保有しており、その評価額の変動は、当社グループの業績に重要な影響を及ぼす可能性があります。　設備投資計画については、成長が期待される分野に重点をおいた戦略的投資、並びに合理化及び更新のための設備投資等を実施しておりますが、グループ事業の拡大が想定通りになされなかった場合や、カントリーリスク等国内とは異なる環境に晒される海外事業については、減価償却負担の増加や投資回収の長期化など、当社グループの業績に重要な影響を及ぼす可能性があります。　情報セキュリティについては、当社グループは、当社グループ内及び取引先等の機密情報や個人情報を有しております。これらの情報について、グループ全体で管理体制を構築し、徹底した管理とセキュリティの強化、社員教育等を行っておりますが、過失や盗難等により、これらの情報が流出あるいは改ざんされる可能性があり、万が一、こうした事態が発生した場合には、当社の社会的信用の低下や損害賠償等の費用により、当社グループの業績に重要な影響を及ぼす可能性があります。　災害・事故及び感染症等については、当社グループは国内外に拠点を有しており、各拠点では、不慮の自然災害、火災等の事故や感染症発生等に対する防災、事業継続性の確保に努めておりますが、想定をはるかに超えた状況が発生した場合、当社グループの業績に重要な影響を及ぼす可能性があります。　固定資産の減損会計については、当社グループが保有する固定資産において、将来キャッシュ・フローにより資産の帳簿価額を回収できないと判断される場合は、帳簿価額を回収可能価額まで減額し、当該減少額を減損損失として計上する必要があり、当社グループが保有する固定資産において減損損失を計上する必要になる場合は、当社グループの業績に重要な影響を及ぼす可能性があります。 ｃ．資本の財源及び資金の流動性　当社グループの運転資金需要のうち主なものは、生産活動に必要な資金（材料・外注費及び人件費等）、営業活動に係る販売費及び一般管理費等、新製品開発に係る研究開発費等の営業費用等によるものであります。投資活動については、成長期待分野に重点をおいた戦略的投資、合理化及び更新のための設備投資等が主な内容であります。　当連結会計年度における設備投資等の資金については、全て自己資金によっております。ｄ．経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、収益性を重視する観点から、売上高に占める営業利益率の向上に努めます。また、株主を重視する観点から、株主資本に対する利益率（ＲＯＥ）の向上に努めます。（参考）主要な経営指標の推移 2020年３月期2021年３月期2022年３月期2023年３月期2024年３月期売上高営業利益率（％）12.112.114.813.616.7ＲＯＥ（自己資本利益率）（％）9.68.710.211.713.2売上高営業利益率：営業利益／売上高ＲＯＥ（自己資本利益率）：親会社株主に帰属する当期純利益／（（期首自己資本＋期末自己資本）÷２）※　各指標は、いずれも連結ベースの財務数値により計算しております。 ｅ．セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容　日本における外部顧客に対する売上高は6,389百万円（前年同期比88百万円、1.4％増）、営業利益は1,248百万円（前年同期比126百万円、11.2％増）となりました。米国における外部顧客に対する売上高は5,752百万円（前年同期比914百万円、18.9％増）、営業利益は889百万円（前年同期比287百万円、47.7％増）となりました。オランダにおける外部顧客に対する売上高は1,478百万円（前年同期比167百万円、12.8％増）、営業利益は147百万円（前年同期比84百万円、135.8％増）となりました。中国における外部顧客に対する売上高は797百万円（前年同期比△150百万円、15.9％減）、営業利益は63百万円（前年同期比△38百万円、37.5％減）となりました。タイにおける外部顧客に対する売上高は335百万円（前年同期比16百万円、5.2％増）、営業利益は74百万円（前年同期比6百万円、9.7％増）となりました。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　当社グループは、空圧式駆動ポンプを主力製品として、その市場分野が広範囲にわたるため、各市場ニーズに適応した製品の開発・改良を積極的に行っており、海外子会社のヤマダアメリカＩＮＣ．、ヤマダヨーロッパＢ．Ｖ．、ヤマダ上海ポンプ貿易有限公司及びヤマダタイランドＣＯ．，ＬＴＤ．は当社製品に関連する海外のマーケティング情報を提供しております。　研究開発は主に当社の技術部によって行われており、オートモティブ部門においては、自動車自体の技術革新に対応すべく、車両整備機器及びその派生機器の開発を行っております。また、インダストリアル部門においては、世界市場の多角的なニーズ、新たなニーズに応え、さらに潜在的なニーズを掘り起こすべく、ダイアフラムポンプの開発を行っております。　当社は、製造・販売体制を基礎とした地域別のセグメントから構成されており、「日本」、「米国」、「オランダ」、「中国」、「タイ」の５つを報告セグメントとしておりますが、研究開発については、全てのセグメントに係るため、一括して表示しております。なお、当連結会計年度の研究開発費の総額は22,396千円であります。 
設備投資等の概要	１【設備投資等の概要】　当社グループは、既存市場における製品の開発、改良及び新規市場における製品の開発に重点を置くとともに、情報処理技術の向上に伴う製造・販売面における省力化、合理化及び信頼性向上のための投資を行っております。当連結会計年度の設備投資（有形固定資産受入ベース数値。）の内訳は、次のとおりであります。セグメントの名称当連結会計年度日本321,092千円米国104,070オランダ22,744中国5,025タイ1,129合計454,062１．日本の主なものは、建物及び構築物、機械装置及び運搬具、工具、器具備品によるものであります。２．米国の主なものは、機械装置及び運搬具、工具、器具備品、リース資産によるものであります。３．オランダの主なものは、建物及び構築物、機械装置及び運搬具、器具備品によるものであります。４．中国の主なものは、機械装置及び運搬具、器具備品によるものであります。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、以下のとおりであります。(1）提出会社（2024年３月31日現在） 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計相模原工場（神奈川県相模原市中央区ほか）日本生産設備・事務所・倉庫3,522,905298,48732,467(18)253,4784,107,338144(26)本社・営業本部ほか営業所日本事務所・販売設備527,48123,212355,348(2)14,694920,73774(8) (2）国内子会社（2024年３月31日現在） 会社名セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計㈱ヤマダプロダクツサービス日本修理設備7,5128,962－(－)3,61120,08525(7)㈱ヤマダメタルテック日本生産設備・事務所・倉庫53,51016,99918,056(6)10188,66827(3) (3）在外子会社（2024年３月31日現在） 会社名セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計ヤマダアメリカＩＮＣ．米国事務所・販売設備・倉庫599,19534,73265,106(8)108,829807,86440(－)ヤマダヨーロッパＢ．Ｖ．オランダ事務所・販売設備・倉庫15,9623,02174,075(8)20,398113,45721(－)ヤマダ上海ポンプ貿易有限公司中国事務所・販売設備・倉庫2,1804,110－(－)40,12246,4129(1)ヤマダタイランドＣＯ．，ＬＴＤ．タイ事務所・販売設備・倉庫1,711－－(－)2,5864,2987(－)（注）１．帳簿価額の「その他」は、工具、器具備品、リース資産及び建設仮勘定であります。２．従業員数の（　）は、臨時従業員数で外数で記載しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式9,600,000計9,600,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,400,0002,400,000東京証券取引所スタンダード市場単元株式数100株計2,400,0002,400,000－－
