項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社、連結子会社(株式会社ゴールドクレストコミュニティ、株式会社ファミリーファイナンス、株式会社ゴールドクレスト住宅販売、株式会社住販サービス、株式会社浜松町ホテルマネジメント他2社)及び非連結子会社(株式会社アドネクスト)計9社で構成されており、首都圏の人気の高いエリアを中心に不動産分譲事業を展開しております。当社グループの事業に係る位置付け及びセグメントとの関連は、次のとおりであります。また、当連結会計年度より報告セグメントの区分を変更しております。詳細は、「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項　(セグメント情報等)」に記載のとおりであります。 (1) 事業区分 セグメント区分事業の内容不動産分譲事業新築マンション等分譲事業新築分譲マンション「クレストシティ」「クレストフォルム」シリーズ等の企画、開発、販売等不動産賃貸事業オフィスビル等の賃貸事業オフィスビル、マンション等の賃貸不動産管理事業不動産管理事業当社分譲マンション等の総合管理サービスその他その他付帯事業不動産の仲介及び販売代理・ホテル運営・ローン事務・広告宣伝受託業務等  (2) 事業系統図 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】(1) 会社の経営の基本方針当社は東京、神奈川等の首都圏エリアにおいて、ファミリータイプを中心とした「クレストシティ」「クレストレジデンス」などクレストシリーズのマンションを提供しております。「ハイグレードマンション」へのこだわりを持ち、お客様の住環境をより豊かにする良質なマンションづくりを追求し、多様化するライフスタイルに合わせた上質な暮らしをご提案することが、お客様から支持され、また信頼される企業グループになるものと考えております。良質なマンションづくりのために、当社では専門の部署を通して設計・施工の各工程で積極的に関与し、品質管理を徹底しております。また、企画、販売からアフターフォローに至るまでのトータルサービスを行うことで、お客様のご意見を反映しやすい環境を作り、次のマンションづくりに生かすことで、お客様の満足度を高めるよう努力しております。そして、営業経費等を抑えた効率的な経営を追求することで、経営資源を適切に配分し、マンションの品質向上へつなげております。また、高い利益率と盤石な財務基盤を維持し、安定した経営を継続することが、アフターサービスを含めたお客様との末永いお付き合いを可能にし、信頼を勝ち得ることにつながると考えております。今後も、顧客第一主義を徹底することで、お客様に選んでいただける企業グループになるとともに、良質な住環境を継続的に提供することで、社会的責任を果たすべく、努力してまいる所存であります。　(2) 目標とする経営指標①　売上高経常利益率15％以上当社では設立以来、売上高経常利益率15％以上を維持しながら売上拡大を図ることを重要な経営課題として取り組んでおります。これは、当不動産業界の事業リスクの高さを鑑み、盤石な経営基盤の確保を図ると同時に、株主の皆様に対する安定した利益還元を可能にするためであります。　②　自己資本比率30％以上当社では、安定的な経営を行うために、自己資本比率30％以上を維持することが望ましいと考えております。 (3) 経営環境及び対処すべき課題新築分譲マンション市場におきましては、各種の住宅支援政策、住宅ローン金利の低位安定等を背景として実需層を中心に需要は堅調に推移しております。一方で、新たなマンション開発用地の仕入れは競争の厳しい状況が続いており、建築費も上昇しています。市場全体として、販売価格は緩やかに上昇しているものの、供給戸数は低水準で推移しています。このような環境の中、当社は強い需要の見込める都心及び都心近郊部に経営資源を集中し、販売費及び一般管理費を抑えた効率的な経営を行うことで収益性を高めるとともに、仕入れ競争力、商品開発力、営業力を向上させることが重要であると考えております。  
事業等のリスク	 ３ 【事業等のリスク】当社グループの事業内容その他に関するリスクについて、投資家の皆様の判断に重要な影響を及ぼす可能性があると考えられる主な事項を記載しております。また、必ずしもリスク要因に該当しない事項についても、投資家の皆様の投資判断上、重要であると考えられる事項については、投資家の皆様に対する積極的な情報開示の観点から記載しております。なお、当社グループは、これらのリスク発生の可能性を認識した上で、発生の回避及び発生した場合の対応に努める方針であります。文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 売上計上基準及び季節的変動について当社グループの主要事業である新築マンション等分譲事業におきましては、顧客への当該物件引渡しを基準として売上計上を行っております。そのため、引渡時期の集中等により、同一事業年度内においても四半期毎で財政状態及び経営成績に偏りが生じる場合があります。また、販売計画の変更や天災その他の事由による工期の遅延等によって、引渡時期に変更があった場合には、業績に影響が生じる可能性があります。 (2) 経済的要因による影響について分譲マンションの販売は、購買者の需要動向に大きく左右される傾向があります。将来、個人消費が低迷した場合や、金利が大幅に上昇した場合、マンション購入検討者の購買意欲の減退につながり、業績に影響を及ぼす可能性があります。また、土地価格及び建築資材価格がさらに上昇した場合には、それに伴って用地の仕入原価や建築原価が上昇し、販売価格への転嫁が難しい場合には売上総利益率を引き下げる場合があります。 (3) 金利変動の影響について当社グループの主要事業である新築マンション等分譲事業におきましては、用地仕入代金等、事業資金の調達が不可欠であり、その調達手段には金融機関からの借入や社債の発行等、有利子負債も含まれております。当社グループは経済情勢・金利動向等を勘案の上、資金調達をしており、現状の有利子負債の構成は、固定金利の社債が中心となりますので、金利上昇による影響は軽微ですが、将来的には、金利上昇により業績に影響が生じる可能性があります。 (4) 建築コストについて当社グループの主要事業である新築マンション等分譲事業におきましては、建築工事を外注しております。当社グループにおいて、建築コストは売上原価の主要項目であり、建築資材の価格や建築工事にかかる人件費が想定を上回って上昇した場合、工事中の事故や外注先の倒産等の予期せぬ事象が発生した場合には、当社グループの業績や財政状態に影響を及ぼす可能性があります。 (5) 当業界における法規制について当社グループの属する不動産業界は、「建築基準法」、「国土利用計画法」、「都市計画法」、「宅地建物取引業法」等、建築や不動産取引に関わる多数の法令及び各自治体で定められる建築に関する条例等の法的規制を受けており、不動産業者として、宅地建物取引業法に基づく免許を受けております。また、マンション管理業界においては、「マンションの管理の適正化の推進に関する法律」による法的規制を受けております。このため、将来におけるこれらの法規制の大幅な改廃や新法の制定により、事業計画見直しの必要が生じる等、業績に影響が生じる可能性があります。 (6) 事業エリアについて当社は、設立以来、首都圏に事業エリアを特化し、マンションを企画、開発しております。これは、経営資源の効率化を実現する上で有益ではありますが、将来、首都圏並びにその周辺において、地震、暴風雨、洪水その他の自然災害、事故、火災、戦争、暴動、テロその他の人災等が発生し、工期の遅延、消費者の購買意欲の減退、所有資産の毀損等があった場合には、当社グループの事業や財政状態に悪影響を及ぼす可能性があります。  (7) 気候変動について当社グループでは、気候変動は地球規模の重要な課題であると認識しております。中長期的に当社事業に影響を与える要因としては、建築物の環境性能の更なる向上や炭素税の導入などの税制改正、環境性能・防災に対する顧客志向の変化、自然災害の増加・甚大化が想定されます。 (8) 特定の人物への依存について当社の創業者であり、代表取締役である安川秀俊は、その企画・営業力、知識ノウハウ、経営判断能力を活かして、当社グループの経営方針や戦略の決定及び事業推進において重要な役割を果たしております。このため今後何らかの要因により、取締役としての業務執行が困難となった場合には、当社グループの業績及び今後の事業展開に影響を及ぼす可能性があります。 (9) 情報の漏洩について当社グループは、多数のお客様の個人情報をお預かりしているほか、様々な経営情報等を保有しております。これらの情報の管理については、社内の情報管理システムを強化するとともに、従業員等に対する教育・研修等により情報管理の重要性の周知徹底を行っております。しかし、これらの対策にもかかわらず重要な情報が外部に漏洩した場合には、当社グループの社会的信用等に影響を与え、業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(業績等の概要)(1) 財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症による行動制限が緩和され、経済活動の正常化が進み、緩やかな持ち直しの動きが継続しました。一方で、世界的な金融引締め等による景気の下押しリスクや物価上昇、供給面での制約、金融資本市場の変動等、依然として先行き不透明な状況が続いております。当社が事業展開する首都圏の新築分譲マンション市場におきましては、建設費の高騰などにより、販売価格が上昇しており、供給戸数は低水準で推移しておりますが、各種の住宅取得支援政策、住宅ローンの低金利の継続等を背景として実需者層を中心に需要は堅調に推移しております。このような環境の中、当社は利益の見込める用地を選別して取得することに努め、都心部を中心に高品質で競争力の高い新築分譲マンションを供給してまいりました。その結果、当連結会計年度における売上高は27,453百万円(前期比19.8％減)、営業利益は10,553百万円(前期比8.9％減)、経常利益は10,554百万円(前期比8.6％減)、親会社株主に帰属する当期純利益は7,031百万円(前期比7.4％減)となりました。セグメントの業績は、次のとおりであります。 セグメント売上高(百万円)構成比(％)不動産分譲事業20,33774.1不動産賃貸事業2,4148.8不動産管理事業2,94210.7その他1,7586.4合計27,453100.0 (注) 上記の金額には、消費税等は含まれておりません。 (不動産分譲事業)  不動産分譲事業におきましては「クレストプライムレジデンス　プロムナード七番街」(川崎市・総戸数678戸)、「クレストレジデンス横浜　SKY VIEW SHIOMIDAI」(横浜市・総戸数80戸)の引渡し等により、売上高は20,337百万円(前期比27.1％減)となりました。 (不動産賃貸事業)  不動産賃貸事業におきましては、売上高は2,414百万円(前期比9.2％減)となりました。         (不動産管理事業)  不動産管理事業におきましては、売上高は2,942百万円(前期比10.6％増)となりました。 (その他)  その他の事業におきましては、その他付帯事業売上高が1,758百万円(前期比70.5％増)となりました。   (2) キャッシュ・フローの状況当連結会計年度における現金及び現金同等物の期末残高は、前期末比5,778百万円減少し、74,709百万円となりました。 ①  営業活動によるキャッシュ・フロー当連結会計年度における営業活動によるキャッシュ・フローは、税金等調整前当期純利益10,554百万円、仕入債務の減少10,818百万円、前受金の減少2,305百万円、棚卸資産の減少2,415百万円、法人税等の支払4,392百万円を主な要因として、4,112百万円の支出(前期は18,346百万円の収入)となりました。②  投資活動によるキャッシュ・フロー当連結会計年度における投資活動によるキャッシュ・フローは、定期預金の払戻による収入2,220百万円を主な要因として、2,126百万円の収入(前期は2,329百万円の支出)となりました。③  財務活動によるキャッシュ・フロー当連結会計年度における財務活動によるキャッシュ・フローは、自己株式の取得による支出891百万円、長期借入金の返済による支出850百万円、配当金の支払2,851百万円を主な要因として、3,792百万円の支出(前年同期は4,533百万円の支出)となりました。  (販売及び契約の状況)(1) 販売実績 区分当連結会計年度(自  2022年４月１日至  2023年３月31日)前期比戸数金額(百万円)構成比(％)戸数金額(百万円)増減率(％)不動産分譲事業16320,33774.1499△7,555△27.1不動産賃貸事業―2,4148.8―△245△9.2不動産管理事業―2,94210.7―28110.6その他―1,7586.4―72670.5合計―27,453100.0―△6,791△19.8 　(注) 　主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合相手先前連結会計年度当連結会計年度金額(百万円)割合(％)金額(百万円)割合(％)御殿場特定目的会社――11,10940.5  (2) 契約実績販売不動産の契約実績は次のとおりであります。 区分当連結会計年度(自  2022年４月１日至  2023年３月31日)前期末契約残高期中契約高期末契約残高戸数金額(百万円)戸数金額(百万円)戸数金額(百万円)不動産分譲事業613,3601609,450583,582合計613,3601609,450583,582   (経営者の視点による経営成績等の状況に関する分析・検討内容)(1) 重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたっては、債権の貸倒れに関する判断等、過去の実績や期末の状況に応じ合理的と考えられる様々な要因に基づいて行った見積りを含んでおります。なお、新型コロナウイルス感染症が会計上の見積りに与える影響に関しては、「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項　(追加情報)」に記載しております。 (2) 財政状態について当連結会計年度末においては、総資産は前期末比11,239百万円減の189,235百万円となりました。負債は前期末比14,523百万円減の58,800百万円となり、純資産は前期末比3,283百万円増の130,435百万円となりました。 (3) 経営成績について当社が事業展開する新築分譲マンション市場におきましては、建設費の高騰などにより、販売価格が上昇しており、供給戸数は低水準で推移しておりますが、各種の住宅取得支援政策、住宅ローンの低金利の継続等を背景として実需者層を中心に需要は堅調に推移しております。このような環境の中、当社は利益の見込める用地を選別して取得することに努め、都心部を中心に高品質で競争力の高い新築分譲マンションを供給してまいりました。その結果、当連結会計年度における売上高は27,453百万円(前期比19.8％減)、営業利益は10,553百万円(前期比8.9％減)、経常利益は10,554百万円(前期比8.6％減)、親会社株主に帰属する当期純利益は7,031百万円(前年同期比7.4％減)となりました。セグメントの業績につきましては、不動産分譲事業における売上高は20,337百万円(前期比27.1％減)となりました。不動産賃貸事業における売上高は2,414百万円(前期比9.2％減)となりました。不動産管理事業における売上高は2,942百万円(前期比10.6％増)となりました。その他の事業におきましては、その他付帯事業売上高が1,758百万円(前期比70.5％増)となりました。当社グループの経営成績に重要な影響を与える要因としては、「第２　事業の状況　３.事業等のリスク」に記載のとおりであります。当社グループは、これらのリスクを十分認識した上で、発生の回避、または発生した場合においては、その影響を最小限にとどめるように対応する方針であります。目標とする経営指標の達成状況を判断するための客観的な指標等については、「第２　事業の状況　１.経営方針、経営環境及び対処すべき課題等　(2) 目標とする経営指標 」に記載のとおりであります。当連結会計年度末における売上高経常利益率は38.4％、自己資本比率は68.9％となっております。 (4) 資本の財源及び資金の流動性について    当社グループの主な資金需要である不動産の取得及び建築費の支払い等に対しては、内部留保のほか一部を金融  機関からの長期借入金及び社債の発行等により調達を行うことで安定的な財務基盤を確保しております。当社グループの資金状況につきましては、「第２　事業の状況　４.経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(2) キャッシュ・フローの状況 」をご参照ください。　　当社は上記の財源を基に十分な現預金を確保することで不動産の取得等における資金需要に対して機動的な対応　が可能であると考えております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】特記すべき事項はありません。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在区分事業所名所在地セグメントの名称帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具工具、器具及び備品土地合計面積(㎡)金額営業設備本店東京都千代田区不動産分譲事業70233208.272,2252,93468神奈川支社神奈川県川崎市中原区不動産分譲事業15―0――161モデルルーム神奈川県横浜市港北区他不動産分譲事業8―0257.245564―賃貸用不動産神奈川県川崎市川崎区他不動産賃貸事業10,8560529,082.1513,99524,857―小計――11,5833929,547.6616,27627,87369その他設備社宅東京都港区他―160――300.74246407―厚生施設長野県北佐久郡軽井沢町他―157―19,163.86272431―倉庫東京都世田谷区他―35―0384.37248284　―小計――354―19,848.977671,123―合計――11,93731139,396.6317,04428,99669  (2) 国内子会社金額が少ないため記載を省略しております。 (3) 在外子会社当該子会社はありません。 
株式の総数	      ① 【株式の総数】 種類発行可能株式総数(株)普通株式94,000,000計94,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式35,784,00035,784,000東京証券取引所プライム市場単元株式数は100株であります。計35,784,00035,784,000――  
