項目	値
事業の内容	３【事業の内容】　当社グループは、当社、子会社19社および関連会社１社で構成されており、ボンド事業、化成品事業および工事事業の３つの事業を基本に組織され、それぞれが国内および海外の包括的な戦略を立案し、事業活動を展開しております。　当社グループの事業内容及び当社と子会社の当該事業に係る位置づけは次のとおりであります。なお、次表の区分は、「第５　経理の状況　１　連結財務諸表等　(１）連結財務諸表　注記事項」に掲げるセグメントの区分と同一であります。 区分主要な事業の内容国内/海外主要な会社ボンド工業用接着剤、一般家庭用接着剤、建築用接着剤、土木建設用接着剤、シーリング材、ワックスおよび粘着テープの製造販売国内当社、水口化学産業㈱、ウォールボンド工業㈱、サンライズ㈱海外科昵西貿易(上海)有限公司、科陽精細化工(蘇州)有限公司、Kony Sunrise Trading Co.,Ltd.、Konishi Lemindo Vietnam Co.,Ltd.、PT.KONISHI LEMINDO INDONESIA原料の仕入販売国内ボンドケミカル商事㈱製品倉庫の管理業務請負、運送業国内ボンド物流㈱、KB LINE㈱化成品工業薬品、合成樹脂、樹脂成型品、電子部品材料、薄膜材料、医薬品原料、接着剤・シーリング材の仕入販売国内当社、丸安産業㈱海外科昵西貿易(上海)有限公司、PT.KONISHI INDONESIA、Kony Sunrise Trading Co.,Ltd.、台湾丸安股份有限公司工事事業土木建設工事の請負業国内ボンドエンジニアリング㈱、近畿鉄筋コンクリート㈱、角丸建設㈱、中信建設㈱、コニシ工営㈱その他不動産賃貸業国内当社全社プラスチックの精密成型部品の製造販売海外KF Instruments India Pvt.Ltd.（注） ㈱和泉は、2023年４月に角丸建設㈱に吸収合併されております。 　当社グループの事業に係る各社の位置づけおよび事業の系統図は次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (１) 経営の基本方針当社グループは、接着剤、シーリング材等の製造販売業であるボンド、化学品を専門に扱う商社業である化成品、補修・改修・補強工事等を請負う土木建設工事業を行う工事事業、その他の事業において、顧客のニーズにあった製品・商品の開発や製造、サービスの提供を通じて社会およびステークホルダーの信頼に応えていくとともに、株主の皆様への利益還元を図るため、収益力の向上、企業価値の増大に努めて参ります。 (２) 経営環境日本経済は、個人消費が賃金上昇により持ち直しに転じ、企業収益改善による設備投資が増加することで、景気は緩やかに回復すると見込まれています。しかしながら中国経済の不況を中心とした世界経済の減速や地政学的緊張の高まりが原油高につながる可能性もあり、依然として先行き不透明な状況が続いております。このような中、ボンド事業においては、住関連分野では建設コストの増加などが影響し、住宅需要の回復が見込めず、前年同程度の住宅着工戸数になることが予想されます。一方、土木建築分野においては、ビル・マンションなどのストック市場およびインフラ市場における補修・改修・補強は堅調に推移する見込みです。また、接着剤やシーリング材に使用される原材料価格は、「物流2024年問題」による運賃コストの上昇やエネルギーコストの上昇などにより価格の高止まりが継続していることから、先行き不透明な状況となっています。化成品事業においては、スマートフォンやパソコンなど個人消費者向け市場の減少が引き続き懸念されるものの、自動車業界や産業機器などにおいては成長が続くと予想されます。工事事業においては、国土強靭化基本計画の推進により、老朽化したインフラ整備や維持管理の需要拡大を引き続き見込んでいます。 (３) 中期的な経営戦略及び優先的に対処すべき事業上及び財務上の課題当社グループは、合成接着剤「ボンド」などを製造・販売するメーカーとしてのボンド事業、化学品を扱う専門商社としての化成品事業、社会インフラおよび建築ストック市場の補修・改修・補強を目的とした工事事業を主力の３事業として、「つなげる」ことを理念とし、事業展開を図っております。そのような中、当社グループは、2024年３月期に「中期経営計画2026」を発表しましたが、最終年である2026年３月期の営業利益目標を初年度に達成したため、改めて「中期経営計画2027」を策定いたしました。この中期経営計画では、「ボンド」「化成品」「工事事業」のそれぞれが、新規開拓の強化や成長分野への注力をさらに推進し、過去最高となる売上高・営業利益を目指して参ります。ボンド事業におきましては、住関連分野向け接着剤や土木建築用接着剤・シーリング材などのコア事業の強化だけでなく、非住宅分野の強化に取り組み、電子電機、自動車業界などの成長市場向け製品の開発、新規開拓活動を推進し、事業領域の拡大を図って参ります。化成品事業については、成長市場である自動車、電子電機分野への営業活動をさらに強化を実施し、HV、EV自動車向けや半導体関連製品の拡販を行います。また、当社材料科学研究所が進めている自社技術を活かした製品開発を推進し、市場導入を目指して参ります。工事事業においては、ボンド事業が持つ補修・改修・補強用接着剤や工法、関係会社間のネットワークを活用し、橋梁などの社会インフラ、建築ストック市場における補修・改修・補強工事事業の拡大を強化して参ります。課題である人手不足については、採用強化、雇用確保の施策を検討し、事業拡大を継続できる体制構築に努めます。また事業拡大に向けた成長投資については、生産、物流、ＤＸ関連に過去最大規模となる約150億円の設備投資を行って参ります。なお資本政策におきましては、株主還元の継続実施と資本効率の向上を目指して参ります。  「中期経営計画2027」数値目標 2027年３月期計画 (2024年３月期比)連結売上高1,500億円 (＋12.8％)連結営業利益115億円 (＋12.0％)ＥＢＩＴＤＡ145億円 (＋17.0％)ＲＯＥ9.0％設備投資額(３年累計)約150億円株主還元額(３年累計)約120億円 (４) 経営上の目標の達成状況を判断するための客観的な指標等当社グループは、事業活動の成果をあらわす経営指標として事業拡大と収益性を重視し、売上高、営業利益、営業利益率、自己資本当期純利益率(ＲＯＥ)を重点経営指標としております。当連結会計年度における売上高は1,329億69百万円(前年同期比7.8％増)、営業利益は102億86百万円(前年同期比38.6％増)、営業利益率は7.7％(前年同期は6.0％)、自己資本当期純利益率(ＲＯＥ)は9.4％(前年同期は13.8％)となりました。 
事業等のリスク	３【事業等のリスク】当社グループの事業に関する主なリスクは以下のものが考えられ、これらのリスクを低減するべく努力しております。しかし、予想を超えた事態が発生した場合は、経営成績および財政状態等に重要な影響を及ぼす可能性があります。また、これらのリスクだけに限定されるものではありません。なお、当該リスクにおける将来に関する記載内容は、当連結会計年度末現在において判断したものであります。 (1) 海外市場への進出に係るリスク　当社グループは中国、東南アジア市場での事業拡大を戦略の一つとしております。販売拠点といたしましては、中国の科昵西貿易(上海)有限公司、タイのKony Sunrise Trading Co.,Ltd. およびインドネシアのPT.KONISHI INDONESIAがあります。生産拠点といたしましては、中国の科陽精細化工(蘇州)有限公司、ベトナムのKonishi Lemindo Vietnam Co.,Ltd.、インドネシアのPT.KONISHI LEMINDO INDONESIAがあります。この内、Konishi Lemindo Vietnam Co.,Ltd.およびPT.KONISHI LEMINDO INDONESIAは、現地での販売拠点を兼ねております。　しかしながら、これら拠点での活動は、各国の法規制や金融情勢など社会的・政治的リスクをともない、当社グループの業績および財務状況に影響を及ぼす可能性があります。 (2) 貸倒れリスク当社グループでは売上債権管理として与信限度の設定、担保・保証等の取付け、引当金の設定等を行い、不測の事態に対応すべく努力しておりますが、取引先の信用不安等により予期せぬ貸倒れによる損失が発生する可能性があります。特に、化成品では、取引先の大口化と回収サイトの長期化により売上債権が増加傾向にあり、予期せぬ貸倒れにより当社グループの業績および財務状況に影響を及ぼす可能性があります。  (3) 原油価格の変動の影響当社グループで製造・販売している接着剤、シーリング材等の製品は、石油化学製品を原材料として使用しているものが多く、このため原油価格変動による原材料価格の変動の影響を大きく受けます。また、化成品では主な販売商品が石油化学製品であり、販売価格、仕入価格に大きな影響が生じる可能性があります。 (4) 知的財産権の保護当社グループは、他社製品との差別化のため独自の技術の開発と知的財産権の保護に努めております。しかし、第三者による当社グループの知的財産を使用した類似製品の製造販売を完全に防止できないことや、当社グループの製品が他社の知的財産権を侵害していると判断されることが生じた場合、当社グループの業績および財務状況に影響を及ぼす可能性があります。 (5) 事故および災害当社グループは事故および災害による製造設備の停止を防止するため、設備点検の実施、安全装置・消火設備の充実、定期的な防災訓練の実施を行っております。特に、当社では製品の安定供給のため東西２工場(滋賀・栃木)体制を取っております。しかしながら、大規模な産業事故、大規模災害等による製造設備の損壊を被ることがあります。このような事態が発生した場合、当社グループの業績および財務状況に影響を及ぼす可能性があります。 (6) 法規制等ボンドの主力製品である接着剤およびシーリング材には、その原料として石油化学物質を多く使用しております。今後、新たな法規制の施行や従来の法規制の強化、変更がなされた場合、法令遵守のためのコストや販売活動の制限を受け、当社グループの業績および財務状況に影響を及ぼす可能性があります。 (7) 製品の品質と責任当社グループは顧客に信頼されるべく品質第一に努め、顧客第一の現場主義を重視した製品開発を行い、国際的な品質管理システムＩＳＯ9001の品質管理システムに従って各種製品を設計・製造しております(2012年５月以降は自己適合宣言にて運用)。また、生産物回収費用保険・製造物責任賠償保険等に加入しておりますが、これらを超える重大な品質トラブルが発生した場合、当社グループおよび製品への信頼を損なうものであり、当社グループの業績および財務状況に影響を及ぼす可能性があります。 (8) 市況変動によるリスク化成品の主な販売商品であるＩＴ関連材、電子部品関連基材、薄膜材料等は、電子・電機産業や自動車産業の動向により、当社グループの業績に影響を及ぼす可能性があります。 (9) 工事事業に関連するリスク工事事業の多くは、事業期間が長期にわたるため、将来の事業環境が大きく変化した場合、また、人身や施工対象物などに関わる重大な事故が発生した場合は、当社グループの業績および財務状況に影響を及ぼす可能性があります。 (10) その他行動制限や隔離等を要する重度な感染症が発生した場合は、経済活動の停滞により、当社グループの事業活動や財務状況に大きな影響を及ぼす可能性があります。そのような事態が発生した場合、当社グループでは緊急対策本部を立ち上げて環境の変化や当社グループへの影響を見極めながら、必要な対応策を迅速かつ柔軟に講じて参ります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要① 財政状態および経営成績の状況当連結会計年度における日本経済は、新型コロナウイルス感染症の法的位置付けが変更されたことで、社会経済活動の正常化がより進み、景気は緩やかな回復に向かいました。一方、中東、ウクライナ情勢による資源・エネルギー価格および原材料価格の高騰、世界的な金融引き締めといった経済活動に影響を与える状況は長期化しており、依然として先行きは不透明な状況が続いております。このような事業環境の中、当社グループにおきましては、新規開拓の強化や成長分野への注力、生産・物流・ＤＸ関連への過去最大規模となる設備投資、新たな資本政策を実行することにより、さらなる事業拡大と経営の効率化を推進して参りました。また、「ボンド事業」においては接着剤等に使用される原材料価格の高騰は依然として継続しているものの、製品販売価格への転嫁や経費削減の取り組みが順調に進捗しました。「化成品事業」についても自動車用商材の販売が好調で、「工事事業」につきましても社会インフラ市場の補修・改修・補強工事の進捗が良好でありました。その結果、当連結会計年度の財政状態および経営成績は以下のとおりとなりました。 (財政状態)当連結会計年度末の総資産は、前連結会計年度末に比べ79億75百万円増加し、1,408億50百万円となりました。 a. 資産流動資産は、電子記録債権が22億91百万円、契約資産が21億53百万円増加したものの、現金及び預金が55億44百万円減少したこと等により、前連結会計年度末に比べ18億８百万円減の926億25百万円となりました。固定資産は、投資その他の資産の投資有価証券が33億18百万円、有形固定資産の建設仮勘定が25億77百万円、投資その他の資産の退職給付に係る資産が22億16百万円増加したこと等により、前連結会計年度末に比べ97億83百万円増の482億24百万円となりました。 b. 負債流動負債は、支払手形及び買掛金が32億35百万円増加したこと等により、前連結会計年度末に比べ32億88百万円増の491億44百万円となりました。固定負債は、繰延税金負債が16億８百万円増加したこと等により、前連結会計年度末に比べ14億84百万円増の70億20百万円となりました。 c. 純資産純資産は、その他有価証券評価差額金が20億75百万円、退職給付に係る調整累計額が13億90百万円増加したこと等により、前連結会計年度末に比べ32億２百万円増の846億85百万円となりました。 (経営成績)当連結会計年度における当社グループの経営成績は、売上高1,329億69百万円(前年同期比7.8％増)、営業利益102億86百万円(前年同期比38.6％増)、経常利益108億６百万円(前年同期比36.3％増)、親会社株主に帰属する当期純利益は、2023年３月期の第２四半期決算において固定資産の譲渡による固定資産売却益を計上したことから73億44百万円(前年同期比26.8％減)となりました。 セグメントの概況は次のとおりであります。 a. ボンド一般家庭用分野においては、ホームセンター向けやコンビニエンスストア向けは堅調に推移しました。住関連分野においては、建築コストの上昇による新設住宅着工戸数の減少を受け、内装工事用の販売数量は減少しました。産業資材分野においては、紙関連用途向けの水性接着剤の販売数量は減少したものの、自動車等に使用される弾性接着剤の販売数量は増加しました。建築分野および土木分野においては、改修工事案件の増加に伴い、建築・土木用シーリング材やはく落防止工法に使用される材料の売上が増加しました。接着剤やシーリング材に使用される原材料価格の高騰は依然として継続しているものの、製品販売価格への転嫁が進捗し、売上高、営業利益は伸長しました。以上の結果、売上高は716億27百万円(前年同期比3.9％増)、営業利益は66億９百万円(前年同期比45.7％増)となりました。 b. 化成品化学工業分野においては、樹脂原料の販売が減少しました。自動車分野においては、半導体不足の解消や新規採用によりハイブリッド車向け商材が好調に推移しました。電子電機向け商材は、パソコンやタブレット端末、スマートフォン等の個人消費者向け商品の需要低下の影響を受けて、関連商材の販売が減少しました。丸安産業㈱においては、コンデンサ用商材が減少しました。以上の結果、売上高は393億５百万円(前年同期比13.4％増)、営業利益は13億15百万円(前年同期比4.0％増)となりました。 c. 工事事業工事事業においては、公共事業を中心としたインフラおよびストック市場の補修・改修・補強工事が引き続き好調に推移し、工事の進捗も良好であったため、関係工事会社５社ともに売上高・営業利益が大きく伸長しました。また、2023年１月に子会社化した中信建設㈱も売上・利益の増加に寄与しました。以上の結果、売上高は218億57百万円(前年同期比12.0％増)、営業利益は22億44百万円(前年同期比39.7％増)となりました。 d. その他その他は不動産賃貸業等となります。売上高は１億78百万円(前年同期比2.0％減)、営業利益は１億24百万円(前年同期は２百万円)となりました。 ② キャッシュ・フローの状況当連結会計年度における現金及び現金同等物(以下、「資金」という。)の減少額は56億41百万円(前年同期は57億54百万円の増加)となりました。これは、営業活動によるキャッシュ・フローの増加額が81億39百万円(前年同期比35億32百万円増)、投資活動によるキャッシュ・フローの減少額が52億25百万円(前年同期は35億49百万円の増加)、財務活動によるキャッシュ・フローの減少額が86億３百万円(前年同期比61億26百万円増)となったことによるものです。この結果、当連結会計年度の資金の期末残高は、前連結会計年度に比べ56億41百万円減少し、256億27百万円となりました。 (営業活動によるキャッシュ・フロー)営業活動の結果得られた資金は、81億39百万円(前年同期比35億32百万円増)となりました。これは、売上債権及び契約資産の増加額が38億38百万円あったものの、税金等調整前当期純利益が110億41百万円あったこと等によるものです。 (投資活動によるキャッシュ・フロー)投資活動の結果使用した資金は、52億25百万円(前年同期に得られた資金は35億49百万円)となりました。これは、有形固定資産の取得による支出が51億１百万円あったこと等によるものです。 (財務活動によるキャッシュ・フロー)財務活動の結果使用した資金は、86億３百万円(前年同期比61億26百万円増)となりました。これは、自己株式の取得による支出が67億58百万円、配当金の支払額が16億76百万円あったこと等によるものです。 (2) 生産、受注及び販売の実績① 生産実績　当連結会計年度におけるセグメントごとの生産実績は、次のとおりであります。セグメントの名称当連結会計年度(自　2023年４月１日　至　2024年３月31日)生産実績(ｔ)前年同期比(％)ボンド138,786△4.0化成品－－工事事業－－その他－－合計138,786△4.0（注）１　化成品はその品種が多種多様にわたり、その数量の表示が困難であるため記載しておりません。２　工事事業およびその他については、生産実績を定義することが困難であるため記載しておりません。  ② 受注実績　当連結会計年度におけるセグメントごとの受注実績は、次のとおりであります。セグメントの名称　当連結会計年度(自　2023年４月１日　至　2024年３月31日)　当連結会計年度末(2024年３月31日) 受注高(百万円)前年同期比(％)受注残高(百万円)前年同期比(％)ボンド－－－－化成品－－－－工事事業24,50322.918,77216.9その他－－－－合計24,50322.918,77216.9（注）１　セグメント間取引については相殺消去しております。２　当社グループでは、「工事事業」セグメントの土木建設工事以外は受注生産を行っておりません。 ③ 販売実績　当連結会計年度におけるセグメントごとの販売実績は、次のとおりであります。セグメントの名称当連結会計年度(自　2023年４月１日　至　2024年３月31日)金額(百万円)前年同期比(％)ボンド71,6273.9化成品39,30513.4工事事業21,85712.0その他178△2.0合計132,9697.8（注）１　セグメント間取引については相殺消去しております。２　最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先　前連結会計年度(自  2022年４月１日　至  2023年３月31日)　当連結会計年度(自  2023年４月１日　至  2024年３月31日)金額(百万円)割合(％)金額(百万円)割合(％)株式会社デンソー17,66114.320,49315.4 (3) 経営者の視点による経営成績等の状況に関する分析・検討内容等　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ① 財政状態及び経営成績の状況に関する認識及び分析・検討内容経営成績等(財政状態)　当連結会計年度における財政状態の分析につきましては、「(1) 経営成績等の状況の概要　① 財政状態および経営成績の状況」をご参照ください。 (経営成績)　当社グループの経営成績は、当連結会計年度において売上高1,329億69百万円(前年同期比7.8％増)、営業利益102億86百万円(前年同期比38.6％増)、経常利益108億６百万円(前年同期比36.3％増)、親会社株主に帰属する当期純利益73億44百万円(前年同期比26.8％減)となりました。　以下に、連結損益計算書に重要な影響を与えた要因について分析いたします。  a. 売上高および営業利益の分析　当連結会計年度の売上高は前連結会計年度より96億29百万円増加し1,329億69百万円、営業利益は前連結会計年度より28億64百万円増加し102億86百万円となりました。　なお、当社グループでは、研究開発費を売上原価および販売費及び一般管理費として処理しております。当連結会計年度の研究開発費は16億40百万円であり、前連結会計年度と比較して0.3％減少しました。　セグメント別の詳しい内容については、「(1) 経営成績等の状況の概要　① 財政状態および経営成績の状況」をご参照ください。 b. 営業外損益の分析　当連結会計年度の営業外収益は、前連結会計年度より70百万円増加し６億61百万円となりました。主な要因は、為替差益が19百万円、受取配当金が12百万円増加したこと等によるものです。　また、営業外費用は、前連結会計年度より56百万円増加し１億41百万円となりました。主な要因は、支払手数料が46百万円増加したこと等によるものです。 c. 特別損益の分析　当連結会計年度の特別利益は、前連結会計年度より68億３百万円減少し３億81百万円となりました。主な要因は、固定資産売却益が71億81百万円減少したこと等によるものです。　また、特別損失は、前連結会計年度より86百万円増加し１億47百万円となりました。主な要因は、貸倒損失が84百万円増加したこと等によるものです。 d. 中期経営計画および達成状況　当社グループは、2024年３月期に「中期経営計画2026」を発表しましたが、最終年である2026年３月期の営業利益目標を初年度に達成したため、改めて「中期経営計画2027」を策定いたしました。この中期経営計画では、「ボンド」「化成品」「工事事業」のそれぞれが、新規開拓の強化や成長分野への注力をさらに推進し、過去最高となる売上高・営業利益を目指して参ります。　ボンド事業におきましては、住関連分野向け接着剤や土木建築用接着剤・シーリング材などのコア事業の強化だけでなく、非住宅分野の強化に取り組み、電子電機、自動車業界などの成長市場向け製品の開発、新規開拓活動を推進し、事業領域の拡大を図って参ります。　化成品事業については、成長市場である自動車、電子電機分野への営業活動をさらに強化を実施し、HV、EV自動車向けや半導体関連製品の拡販を行います。また、当社材料科学研究所が進めている自社技術を活かした製品開発を推進し、市場導入を目指して参ります。　工事事業においては、ボンド事業が持つ補修・改修・補強用接着剤や工法、関係会社間のネットワークを活用し、橋梁などの社会インフラ、建築ストック市場における補修・改修・補強工事事業の拡大を強化して参ります。課題である人手不足については、採用強化、雇用確保の施策を検討し、事業拡大を継続できる体制構築に努めます。　また事業拡大に向けた成長投資については、生産、物流、ＤＸ関連に過去最大規模となる約150億円の設備投資を行って参ります。なお資本政策におきましては、株主還元の継続実施と資本効率の向上を目指して参ります。 「中期経営計画2027」数値目標 2027年３月期計画 (2024年３月期比)連結売上高1,500億円 (＋12.8％)連結営業利益115億円 (＋12.0％)ＥＢＩＴＤＡ145億円 (＋17.0％)ＲＯＥ9.0％設備投資額(３年累計)約150億円株主還元額(３年累計)約120億円 ② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報a. キャッシュ・フローの状況の分析　当連結会計年度におけるキャッシュ・フローの分析につきましては、「(1) 経営成績等の状況の概要　② キャッシュ・フローの状況」をご参照ください。  b. 資金需要および財務政策　当社グループは、資金需要を満たすための資金として、原則として手元資金および営業活動によるキャッシュ・フローを財源としております。また、当社および国内連結子会社においてＣＭＳ(キャッシュ・マネジメント・サービス)を導入し、当社グループ内の余剰資金を当社へ集中し、資金の有効活用を図っております。　2025年３月期から2027年３月期についての設備投資は、「中期経営計画2027」に記載のとおり、生産能力の増強や生産効率の向上、ＤＸの強化を目的に、３年累計で約150億円を見込んでおります。また株主還元については、株主還元の継続実施、資本効率の向上を目的に、連結配当性向30％以上の維持と約50億円の自己株式取得を計画しております。Ｍ＆Ａ投資については、事業拡大、グループ経営の相乗効果の最大化に寄与するＭ＆Ａを積極的に行っていく予定であります。 ③ 重要な会計上の見積り及び当該見積りに用いた仮定　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１　連結財務諸表等　（１）連結財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。 
経営上の重要な契約等	５【経営上の重要な契約等】販売系列または提携契約会社名相手先国名系列または提携内容契約期間コニシ株式会社(提出会社)東亞合成株式会社日本東亞合成株式会社が生産する釣り用以外の家庭用シアノアクリレート系瞬間接着剤の日本における独占的販売権。1993年４月１日より1994年３月28日まで以後当事者間に異議がない場合１年毎自動延長 株式交換契約の締結　当社は、2024年５月22日開催の取締役会において、2024年６月30日を効力発生日として、当社の連結子会社であるサンライズ株式会社、丸安産業株式会社およびコニシ工営株式会社を完全子会社とする株式交換を行うことを決議し、同日付で株式交換契約を締結いたしました。　詳細は「第５　経理の状況　１　連結財務諸表等　注記事項（重要な後発事象）」に記載のとおりであります。 
研究開発活動	６【研究開発活動】当社グループでは『生産者が一万本作った商品でも、お客様には買った一本が全て』の品質方針のもと、顧客や社会のニーズに応えるトップ製品の開発に注力しております。当社では、既存分野での接着剤、建築用シーリング材等の製品開発を継続しているほか、新分野での製品開発を積極的に推し進めました。また、材料科学研究所では、接着剤にとらわれず、新分野、新素材の研究を進めております。環境対策面では、継続して製品個々の環境対策に取り組んでおります。セグメントごとの研究開発活動は、次のとおりであります。なお、研究開発費については、材料科学研究所で行っている各セグメントに配分できない研究費用214百万円が含まれており、当連結会計年度の研究開発費の総額は1,640百万円となっております。 (1) ボンド当社の研究開発は、『競合に打ち勝つ技術構築と市場に選ばれる新製品の開発』を基本姿勢とし、浦和研究所・大阪研究所・シーリング材研究所、材料科学研究所を中心に行っております。浦和研究所・大阪研究所では、一般家庭用、工業用および土木建築用の接着剤や補修材、両面粘着テープ、自動車用離型剤並びに業務用のワックス・洗剤、シーリング材研究所では工業用および建築用シーリング材の研究開発を行っております。当連結会計年度において、工業用接着剤の分野では、住宅・建材業界、電子・電機業界、自動車業界、包装資材業界向けに、また、土木建築用接着剤、建築用シーリング材の分野では、土木補修・建築補修業界向けに、その他の分野でもそれぞれの業界向けに新製品の導入や新規用途の開発を積極的に進めました。いずれの分野においても当社製品のシェアを拡大するために、継続的な製品の性能向上や生産性改善にも積極的に取り組みました。以上の結果、当事業に係る研究開発費は1,421百万円となりました。 (2) 化成品特記すべき事項はありません。 (3) 工事事業工法の試験等を行っており、当事業に係る研究開発費は4百万円となりました。 (4) その他特記すべき事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当社グループでは、生産性の向上を可能にする自動化・省力化製造・物流設備への投資、事業領域拡大のためのＭ＆Ａ、新基幹システム導入への投資を積極的に実施しており、今後も継続して行う予定であります。なお、有形固定資産の他、無形固定資産への投資も含めて記載しております。　当連結会計年度に実施しました設備投資の総額は6,984百万円であります。　ボンドにおいては、栃木工場の水性形接着剤製造所の建設、関係会社であるウォールボンド工業㈱の新工場の建設、サンライズ㈱の生産設備の導入など6,460百万円の設備投資を実施しました。　化成品に係る設備投資額は157百万円となりました。　工事事業に係る設備投資額は、近畿鉄筋コンクリート㈱の本社社屋の建設など364百万円となりました。　その他においては、当社の不動産賃貸事業として2百万円の設備投資を実施しました。 
主要な設備の状況	２【主要な設備の状況】(1) 提出会社2024年３月31日現在 事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)リース資産合計滋賀工場(滋賀県甲賀市)ボンド工業用・一般家庭用接着剤・シーリング材・プラスチック用離型剤製造設備679202162,675(110,276)－3,57484〔53〕滋賀物流センター(滋賀県甲賀市)〃物流倉庫1,1135118－(－)－1,182－〔－〕栃木工場(栃木県下野市)〃工業用・一般家庭用接着剤製造設備7501906545(55,251)－1,49362〔34〕栃木物流センター(栃木県下野市)〃物流倉庫99714844392(23,553)－1,582－〔－〕浦和研究所(さいたま市桜区)〃総合研究所248057－(－)－30655〔1〕大阪研究所(大阪市鶴見区)〃〃32207144(4,403)－43865〔－〕本社(大阪市中央区)ボンド化成品その他本社管理業務管内販売業務1,55751023,272(2,492)－4,937145〔1〕関東支社(さいたま市桜区)〃管内販売業務1,71184971(12,481)－1,840121〔1〕（注）１　帳簿価額は、建設仮勘定の金額を含んでおりません。２　従業員数欄の〔外書〕は、嘱託・契約社員・パートタイマーの年間平均雇用人員であります。３　滋賀物流センターの土地は、滋賀工場内に含んでおります。４　浦和研究所の土地は、関東支社内に含んでおります。５　本社の建物のうち534百万円は、連結会社以外の者に賃貸しております。 (2) 国内子会社2024年３月31日現在 会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)リース資産合計水口化学産業㈱本社・工場(滋賀県甲賀市)ボンド工業用・一般家庭用接着剤充填加工設備741572－(－)－23418〔33〕ボンドエンジニアリング㈱本社(大阪市鶴見区)工事事業本社管理業務管内販売業務109－6267(909)－38355〔4〕〃名古屋支店(名古屋市名東区)〃管内販売業務17534222(1,312)040736〔6〕ウォールボンド工業㈱本社・工場(群馬県邑楽郡邑楽町)ボンド本社管理業務管内販売業務壁紙施工用接着剤製造設備2,0163172138(9,077)－2,47444〔13〕サンライズ㈱岡山工場(岡山県勝田郡奈義町)ボンド工業用接着剤・シーリング材製造設備29116410174(22,411)－64143〔17〕〃小山工場(栃木県小山市)〃シーリング材製造設備1,2584974254(14,205)－2,0157〔1〕〃小山倉庫(栃木県小山市)〃物流倉庫38947－(－)－4001〔1〕コニシ工営㈱本社(札幌市西区)工事事業本社管理業務管内販売業務12571128(2,189)－26227〔5〕（注）１　帳簿価額は、建設仮勘定の金額を含んでおりません。２　従業員数欄の〔外書〕は、嘱託・契約社員・パートタイマーの年間平均雇用人員であります。３　サンライズ㈱の小山倉庫の土地は、小山工場内に含んでおります。  (3) 在外子会社2024年３月31日現在 会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)建物及び構築物機械装置及び運搬具工具、器具及び備品土地(面積㎡)リース資産合計科陽精細化工(蘇州)有限公司本社・工場(中華人民共和国江蘇省蘇州市)ボンド工業用接着剤・シーリング材製造設備2209125－(－)033823〔2〕Konishi Lemindo Vietnam Co.,Ltd.本社・工場(ベトナム社会主義共和国ビンズオン省)ボンド工業用接着剤製造設備117129－－(－)－24716〔－〕PT.KONISHILEMINDOINDONESIA本社・工場(インドネシア共和国ボゴール市)ボンド工業用接着剤製造設備1435315343(23,364)1557170〔58〕（注）１　帳簿価額は、建設仮勘定の金額を含んでおりません。２　従業員数欄の〔外書〕は、嘱託・契約社員・パートタイマーの年間平均雇用人員であります。 
株式の総数	①【株式の総数】種類発行可能株式総数(株)普通株式160,800,000計160,800,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月18日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式70,414,88070,414,880東京証券取引所プライム市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。１単元の株式数は100株であります。計70,414,88070,414,880－－
