項目	値
事業の内容	３【事業の内容】　当社は、銀行その他銀行法により子会社とすることができる会社の経営管理及びそれに付帯する業務を行う予定であります。　また、当社の完全子会社となる北國銀行の2021年３月期連結会計年度末日及び事業年度末日（2021年３月31日）時点（ただし、当該日よりも後の時点の事実関係であることを注記により明記した記載についてはその時点）における事業の内容は以下のとおりであります。 ［事業系統図］  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社は新設会社であるため、該当事項はありません。　なお、当社の完全子会社となる北國銀行の経営方針、経営環境及び対処すべき課題等につきましては、同行の有価証券報告書（2020年６月22日提出）及び四半期報告書（2020年８月12日、2020年11月24日及び2021年２月９日提出）をご参照ください。 
事業等のリスク	２【事業等のリスク】　当社は本届出書提出日現在において設立されておりませんが、本株式移転により北國銀行の完全親会社となるため、当社の設立後は、本届出書提出日現在における北國銀行の事業等のリスクが当社の事業等のリスクとなり得ることが想定されます。北國銀行の事業等のリスクを踏まえた当社グループの事業等のリスクは以下のとおりです。　なお、本項においては、将来に関する事項が含まれておりますが、当該事項は、別段の記載がない限り、本届出書提出日現在において北國銀行が判断したものです。 (1）信用リスク①　不良債権の状況　景気動向、不動産価格及び株価の変動、貸出先の経営状況悪化等により不良債権が増加する可能性があります。その結果、現時点の想定を上回る信用コストが発生した場合、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ②　貸倒引当金の状況　当社グループは、貸出先の状況、担保価値及び過去の貸倒実績率等に基づいて貸倒引当金を計上しております。しかしながら、貸出先の経営状況の悪化、不動産価格及び株価の下落に基づく担保価値の低下等により貸倒引当金の積み増しが必要となり、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ③　貸出先への対応　当社グループは、貸出先の経営状況が悪化した場合や債務不履行となった場合においても、債権回収の実施や法的権利を行使せずに、貸出先の再生計画等に基づき債権放棄や金融支援等を行うことがあります。しかしながら、そうした対応、支援にもかかわらず企業再生が奏功しない場合、不良債権や与信関連費用の増加に繋がり、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ④　権利行使の困難性　不動産市場における流動性の欠如、または不動産価格及び株価の下落等の事情により、担保権を設定した不動産等を換金し、または貸出先の保有する資産に対して強制執行することが事実上できない可能性があります。この場合、信用コストが増加するとともに不良債権処理が進まない可能性があります。 (2）市場リスク　市場リスクとは、金利、為替、株式等の様々な市場のリスク・ファクターの変動により、保有する資産・負債（オフ・バランスを含む）の価値及び資産・負債から生み出される収益・費用が変動し損失を被るリスクであり、要因別に次のとおりであります。①　金利リスク　当社グループの資産及び負債には主要業務である貸出金、有価証券及び預金等があり、主たる収益源は資金運用と資金調達の利鞘収入であります。これらの資産・負債には金利や期間のミスマッチが存在しており、金利が変動することで利鞘収入の低下ないし損失を被るおそれがあり、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ②　為替リスク　当社グループの資産及び負債の一部は外貨建てとなっております。これらの外貨建資産と負債の額が通貨毎に同額で相殺されない場合、または適切にヘッジされていない場合には、為替相場の不利な変動によって、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ③　価格変動リスク　当社グループは、市場性のある国債等の債券や市場価格のある株式等の有価証券を保有しており、将来、それらの価格が当社グループに不利に変動した場合、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 (3）オペレーショナルリスク①　事務リスク　当社グループでは、各種銀行取引に伴う事務を各種事務規程に則り行っておりますが、故意または過失による事故が発生した場合、経済的損失や信用失墜により、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ②　システムリスク　コンピューターシステムの停止、誤作動等が発生した場合や、コンピューターの不正使用、サイバー攻撃等により情報の破壊や流出が発生した場合、各種サービスの停止や社会的信用の失墜等により、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。当社グループではクラウドシステムに基づく基盤整備により、通常時のシステムリスク軽減に努めております。なおクラウド上の大規模障害等の場合には当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ③　情報リスク　当社グループで管理している顧客情報や経営情報の漏洩、紛失、不正利用等が発生した場合には、社会的信用の失墜等により当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 (4）コンプライアンスリスク　当社グループでは法令等遵守態勢の確立を経営の最重要課題として位置付け、法令等遵守態勢の充実と強化に取り組んでおりますが、法令等違反行為が発生した場合には、経済的損失や社会的信用失墜により、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 (5）格付低下のリスク　当社グループは外部格付機関より格付を取得しております。今後、当社グループの収益力、資産の質の悪化等により格付が引き下げられた場合、資金調達コストの上昇や資金調達が困難になる等、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 (6）競争　近年、金融制度は大幅に緩和されてきており、競争が一段と激化しております。その結果、他金融機関等との競争により当社グループが優位性を得られない場合、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 (7）自己資本比率　当社グループは、海外営業拠点を有しておりますので、連結自己資本比率及び単体自己資本比率を「銀行法第14条の２の規定に基づき、銀行がその保有する資産等に照らし自己資本の充実の状況が適当であるかどうかを判断するための基準」（平成18年金融庁告示第19号）に定められる国際統一基準以上に維持しなければなりません。（現時点におけるこれら国際統一基準は８％となっております。）当社グループの自己資本比率が要求される水準を下回った場合には、金融庁長官から、業務の全部または一部の停止等を含む様々な命令を受けることとなります。　当社グループの自己資本比率に影響を与える要因には以下のものが含まれます。・不良債権処理費用の増加に伴う与信関係費用の増加・有価証券ポートフォリオの価値の低下・繰延税金資産の回収可能性判断に基づく繰延税金資産の取崩による自己資本の減少・自己資本比率の基準及び算定方法の変更・その他の不利益な展開 (8）退職給付債務　当社グループの退職給付費用及び債務は、割引率等数理計算上で設定される前提条件に基づき算出しております。年金資産の時価下落、前提条件の変更等により、退職給付費用が増加し、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 (9）規制・制度変更リスク　当社グループは、現時点の規制（法律、規則、政策、実務慣行等）に従って業務を行っており、将来においてこれらの規制が変更となった場合、当社グループの業務遂行や業績及び財政状態等に悪影響を及ぼす可能性があります。 (10）風評リスク　当社グループに対するネガティブな風評等が発生した場合、その内容の正確性に関わらず、当社グループの株価や業績及び財政状態等に悪影響を及ぼす可能性があります。 (11）資金繰りリスク　資金繰りリスクについては、流動性リスクの一環として適切に管理しておりますが、経済的損失や社会的信用失墜により資金の調達自体が不能となる、もしくは通常より著しく不利な条件での資金調達等を余儀なくされることになった場合、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 (12）その他のリスク①　当社グループの経営戦略、事業戦略が奏功しないリスク　当社グループは2021年４月よりスタートさせた中長期経営戦略に基づき、様々な経営戦略、事業戦略を実施しておりますが、各種要因によりこれらの戦略が当初想定していた結果をもたらさず、収益性が悪化した場合、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ②　特定地域経済への依存に係るリスク　北國銀行は、石川県を主要な営業基盤としており、同地域向けの貸出の比率が総貸出金の約４分の３弱を占めております。貸出金や信用リスクの増減等は、石川県の景気動向に影響を受けるおそれがあり、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ③　災害リスク　災害リスクについては、非常時に備え体制を整え、訓練を繰り返し、改善を行っており、そのリスクを適切に管理しておりますが、大規模な災害が発生した場合、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 ④　感染症の流行リスク　新型コロナウイルス(COVID-19)や新型インフルエンザ等の感染症の流行により、当社グループの業務の全部又は一部が停止した場合、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。　なお、新型コロナウイルス感染症の拡大により経済活動が停滞し、貸出先の経営状況が悪化した場合、主に貸出金等の信用リスクに影響を及ぼす可能性があります。 ⑤　固定資産の減損会計　当社グループが保有する固定資産については、「固定資産の減損に係る会計基準」を適用しております。これにより保有する固定資産に減損損失が発生した場合には、当社グループの業績及び財政状態等に悪影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	３【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　当社は新設会社であるため、該当事項はありません。　なお、当社の完全子会社となる北國銀行の経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析につきましては、同行の有価証券報告書（2020年６月22日提出）及び四半期報告書（2020年８月12日、2020年11月24日及び2021年２月９日提出）をご参照ください。 
経営上の重要な契約等	４【経営上の重要な契約等】　当社は新設会社であるため、該当事項はありません。　なお、当社の完全子会社となる北國銀行の経営上の重要な契約等につきましては、同行の有価証券報告書（2020年６月22日提出）及び四半期報告書（2020年８月12日、2020年11月24日及び2021年２月９日提出）をご参照ください。　また、本株式移転に係る株式移転計画、株式移転の目的、条件等につきましては、前記「第二部　組織再編成（公開買付け）に関する情報　第１　組織再編成（公開買付け）の概要　３　組織再編成に係る契約」をご参照ください。 
研究開発活動	５【研究開発活動】　当社は新設会社であるため、該当事項はありません。　なお、当社の完全子会社となる北國銀行においても、該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】(1）当社　当社は新設会社であるため、該当事項はありません。 (2）連結会社　当社の完全子会社となる北國銀行の設備投資等の概要につきましては、同行の有価証券報告書（2020年６月22日提出）をご参照ください。 
主要な設備の状況	２【主要な設備の状況】(1）当社　当社は新設会社であるため、該当事項はありません。 (2）連結会社　当社の完全子会社となる北國銀行の主要な設備の状況につきましては、同行の有価証券報告書（2020年６月22日提出）をご参照ください。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式58,250,000計58,250,000
発行済株式、株式の総数等	②【発行済株式】種類発行数（株）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式28,115,197（注）１、２、３東京証券取引所市場第一部単元株式数100株（注）４計28,115,197――　（注）１　普通株式は、銀行法その他の法令に定める関係官庁の許認可等を条件として、本株式移転に伴い発行する予定であります。２　2021年３月31日時点における北國銀行の発行済株式総数に基づいて記載しております。ただし、本株式移転の効力発生に先立ち、北國銀行の発行済株式総数が変化した場合には、当社が交付する上記新株式数は変動いたします。北國銀行は、本株式移転の効力発生日までに、現時点で保有し又は今後新たに取得する自己株式のうち、実務上消却可能な範囲の株式を消却することを予定しているため、北國銀行が2021年３月31日時点で保有する自己株式である普通株式6,239株については、上記算出において、新株式交付の対象から除外しております。なお、株式交付信託分135,104株については、新株交付の対象としております。３　北國銀行は、当社の普通株式について、東京証券取引所に新規上場申請を行う予定です。４　振替機関の名称及び住所は、以下のとおりであります。名称　株式会社証券保管振替機構住所　東京都中央区日本橋茅場町二丁目１番１号 
