項目	値
事業の内容	 ２ 【事業の内容】 当第１四半期連結累計期間において、当社グループ（当社及び当社の関係会社）において営まれている事業の内容について、重要な変更はありません。　 また、主要な関係会社についても異動はありません。
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第１四半期連結累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項の発生又は前事業年度の有価証券報告書に記載した「事業等のリスク」について重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において当社グループが判断したものであります。(1) 財政状態及び経営成績の状況当第１四半期連結累計期間（2019年11月１日から2020年１月31日まで）におけるわが国経済は、設備投資は堅調に行われる一方、企業収益は高水準を維持しつつも弱含みで足踏みする状況となっております。一方、世界各国の自国優先主義の流れに加え、新型肺炎の拡大による影響もあり、先行きが不透明な状況が続いております。このような状況でも当社グループの事業領域である、プロジェクトマネジメントの分野におきましては、引き続きプロジェクトマネジメントの導入、及び全社的なプロジェクトマネジメントの導入の検討が堅調に推移してきました。このことから市場全体としては、今後も成長していくと予想しております。  当第１四半期連結累計期間においては、プロジェクトマネジメント支援に対する需要の引き続きの増加を背景に、顧客からの引き合いが前年を上回り、それに対応するために、積極的に採用活動を進めた結果、当第１四半期連結累計期間においてプロジェクトマネジメント実行支援の経験者23名を採用したことで、稼働工数が増加しております。一方で採用に係る採用教育費、今後の増員に備えた本社移転費用もあり、販売費及び一般管理費は増加する事となりました。以上の結果、当第１四半期連結累計期間の業績は、売上高は、1,176,638千円（前年同四半期比39.3％増）、営業損失は、31,743千円（前年同四半期は営業利益58,821千円）、経常損失は、32,280千円（前年同四半期は経常利益57,837千円）、親会社株主に帰属する四半期純損失は、24,884千円（前年同四半期は親会社株主に帰属する四半期純利益38,595千円）となりました。 当社グループはコンサルティング事業の単一セグメントであるため、セグメント別の業績の記載を省略しております。 ①　流動資産当第１四半期連結会計期間末における流動資産は、1,495,501千円となり、前連結会計年度末と比較して300,850千円減少しております。主な要因は、受取手形及び売掛金が30,793千円増加したものの、現金及び預金が339,557千円減少したことによるものであります。②　固定資産当第１四半期連結会計期間末における固定資産は、730,930千円となり、前連結会計年度末と比較して201,857千円増加しております。主な要因は、有形固定資産が16,885千円減少したものの、投資その他の資産の敷金及び保証金が197,663千円増加したことによるものであります。③　流動負債当第１四半期連結会計期間末における流動負債は、394,211千円となり、前連結会計年度末と比較して45,876千円減少しております。主な要因は、買掛金が16,039千円、その他が18,030千円増加したものの、未払法人税等が75,778千円減少したことによるものであります。④　固定負債当第１四半期連結会計期間末における固定負債は、176,656千円となり、前連結会計年度末と比較して29,161千円減少しております。主な要因は、長期借入金が5,001千円、社債が24,000千円減少したことによるものであります。 ⑤　純資産当第１四半期連結会計期間末における純資産は、1,655,564千円となり、前連結会計年度末と比較して23,955千円減少しております。主な要因は、当第１四半期連結累計期間における親会社株主に帰属する四半期純損失24,884千円の計上によるものであります。 (2) 経営方針・経営戦略等当第１四半期連結累計期間において、当社グループが定めている経営方針・経営戦略等について重要な変更はありません。 (3) 事業上及び財務上の対処すべき課題当第１四半期連結累計期間において、当社グループが対処すべき課題について重要な変更はありません。 (4) 研究開発活動該当事項はありません。 (5) 従業員数 ① 連結会社の状況当第１四半期連結累計期間において、当社グループは業容の拡大に伴い、23名増加しております。  なお、従業員数は、当社グループから当社グループ外への出向者を除き、当社グループ外から当社グループへの出向者を含む就業人員数であります。 ② 提出会社の状況当第１四半期累計期間において、当社は業容の拡大に伴い、22名増加しております。  なお、従業員数は、当社から他社への出向者を除き、他社から当社への出向者を含む就業人員数であります。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第１四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式15,816,000計15,816,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第１四半期会計期間末現在発行数(株)(2020年１月31日)提出日現在発行数(株)(2020年３月13日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,532,3005,537,400東京証券取引所市場第一部完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。 なお、単元株式数は100株であります。計5,532,3005,537,400―― (注）１.「提出日現在発行数」欄には2020年３月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。２．2020年２月３日を払込期日とする譲渡制限付株式報酬としての新株式発行により、発行済株式総数が5,100株増加しております。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】　　前事業年度の有価証券報告書提出後、当四半期累計期間における役員の異動はありません。
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
