項目	値
事業の内容	３【事業の内容】　当社は、ホテル・レストラン・居酒屋・事業所給食等の外食業態、病院・高齢者施設等のヘルスケアフード業態及びテイクアウト・デリバリー等の中食業態に対する食品卸売業を主な事業内容とし、更に物流及びシステム支援、Ｃ＆Ｃ（キャッシュアンドキャリー）事業等の事業活動を展開しております。その他、ＰＢ商品の開発・販売も行っております。　なお、報告セグメントは「食品卸売事業」のみであり、「倉庫業」は重要性が乏しいためセグメント別の記載を省略しております。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。(1）会社の経営の基本方針　当社は、1947年の創業以来、業務用食品卸売業を本業として、主に外食産業の発展に貢献することを使命としてまいりました。また、食の市場の変化に対応するために、給食や中食の分野、中でも特に ヘルスケアフード業態へ販路を広め事業の拡大を推し進めてまいりました。　経営の基本は、当社の経営理念（下記ご参照）に示しておりますとおり、顧客第一主義の考えを基軸とし、存在感のある企業となり、顧客の発展とともに成長し続けることであります。　企業は、安定した業績を継続することによって、ステークホルダーのご満足を得られるものであると確信しております。　なお、社会経済の環境変化はめまぐるしく、顧客のニーズも多様化し、複雑化してまいりますが、常に的確で誠意のある対応を心がけ、経営資源を最大限に有効活用する所存であります。  ［当社の経営理念］「私達は、自己の能力を啓発し、奉仕と感謝の心をもって取引先にとってなくてはならない存在となり、社員の幸福と企業の安定成長をはかり、社会と食文化の発展に貢献する」 (2）目標とする経営指標及び中長期的な会社の経営戦略　当社は長期ビジョンである「いい会社をつくろう」を標榜しており、第５次中期経営計画では、「Ｃｈａｎｇｅ！Ｃｈａｌｌｅｎｇｅ！Ｃｒｅａｔｅ！」をスローガンに掲げ、次の主要な施策により、事業基盤強化に向けた社内構造改革と、業容の拡大に邁進しております。 ①（持続可能な）収益力の強化　従来から取組んできた重点施策である「ヘルスケアフード」「中食」「ＰＢ商品」を更に強化するとともに、新たに素材品（肉・野菜・魚）の取扱いを増加させ、収益の拡大と安定化を図ります。②成長戦略の取組強化　Ｃ＆Ｃ（キャッシュアンドキャリー）事業や通信販売、海外市場への販売等の取組みに挑戦します。③経営基盤の強化　企業の持続的な成長を支えるのは社員一人ひとりの「健康」であることを再認識し、「ＯＩＥ健康宣言」の下、社員満足度等の具体的目標を掲げ取組みます。また、中核人材の育成や女性の活躍促進に向けた行動計画を策定し、実行してまいります。 (3）優先的に対処すべき事業上及び財務上の課題①経営環境への対応　当社を取り巻く経営環境は、まん延防止等重点措置の解除以降、経済活動が正常化に向かい、少しずつ回復の兆しがみえてきました。一方で足元では、世界的な資源価格の高騰によるインフレ懸念や地政学リスクの顕在化、為替相場の変動による不確実性の高まり等により、依然として先行きは不透明かつ厳しい状況が続いております。　今後の国内経済においては、物価の上昇に伴い消費者の節約志向が強まり、個人消費に大きな影響を及ぼす可能性が想定されます。　そのような厳しい環境の中、アフターコロナやウィズコロナにおける新たな時代のニーズに対応するため、お客様も新しい事業領域に活路を求めてチャレンジされています。当社は、このような変化や動きを的確に掴み、お客様の声に耳を傾けてまいります。［そのために実践すること］・重点施策（ヘルスケアフード・中食・ＰＢ商品・素材品（肉・野菜・魚））の推進・Ｃ＆Ｃ（キャッシュアンドキャリー）事業の再構築・商品開発力、調達力の強化 ②人財の確保　人財確保の難易度が増し、またコロナ禍を経て社会全体が働き方の変化への対応を迫られる中、当社では「人財」を最も重要な経営資源と認識し、長時間労働の抑制、有給休暇の計画的な取得、フレックスタイム制度や在宅勤務制度等、社員の働き甲斐を向上させるための施策に加え、ＤＸ推進による生産性向上にも取組んでまいります。また、働き方改革関連法に伴う物流の「2024年問題」へ対応するため、配送効率の向上や受注時間の適正化にも計画的に取組んでまいります。 ③持続可能な社会の実現　2015年に国連サミットにて採択された「持続可能な開発目標」（ＳＤＧｓ）は、地球上の誰ひとり　取り残さないことを目指し、先進国と途上国が一丸となって達成すべき国際社会共通の目標です。当社も、　食に関わる企業として当社独自の活動であるＳＭＩＬＥ　ＰＲＯＪＥＣＴにて、ＥＳＧの観点を切り口とした　2030年までの取組目標を掲げ、持続可能な社会の実現に貢献してまいります。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が提出会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。(1）景気が低迷するリスク　当社は、全国を商圏として外食産業等に対する飲食材料の卸売業を営んでおります。業種柄、当社の取扱品目は多岐にわたっており、特定品目又は特定取引先に依存している事実はありませんが、景気動向、個人消費動向の変化による外食産業界の業況等により当社の業績は影響を受ける可能性があります。(2）為替変動によるリスク　当社の主要取扱品目である飲食材料の一部においては、国際価格の変動並びに為替変動により仕入価格が大きく変動する場合があり、当該仕入価格の上昇を販売価格へ転嫁できない場合には、利益率が低下する等、当社の業績に影響を及ぼす可能性があります。(3）災害等リスク　当社の取扱う商品が、天災地変や戦争等により被害を受けた場合、自社倉庫・委託倉庫の保管を問わず、当社がそのリスクを負担しなければなりません。その結果、被災商品の廃棄損が業績に影響を及ぼす可能性があります。(4）感染症等リスク　感染症等が発生し、その影響が拡大・長期化した場合、飲食店の休業、訪日外国人客の減少に伴う宿泊施設の稼働率の低下や宴会等の自粛、海外工場の操業停止による商品調達の遅れ、また物流遅延やサービス停止等により当社の業績に影響を及ぼす可能性があります。(5）食品衛生に関わるリスク　当社が取扱う「食」に関する商品については、その性格上、細心の品質管理、食品衛生管理体制の確立が求められます。当社におきましても、商品の保管・配送・納品については冷凍設備と常温設備を備えた倉庫、及び配送車を全事業所に配置する等、品質保持に対応しております。また、製造委託工場の品質管理体制については、現地工場に赴き、当社独自の品質管理チェックシートによる厳正審査を実施しており、品質管理並びに食品衛生管理には万全の注意を払っております。当社では、過去において食品の安全・衛生管理上の重大な問題が発生した事例はありませんが、当社が管理し取扱う食品において、今後何らかの問題が発生した場合、当社の業績等に影響を及ぼす可能性があります。(6）取引先等の信用リスク　売上債権につきましては、取引先の財務情報等を入手・分析し、取引先の経営状況に応じた与信枠設定を行っておりますが、取引先の業績悪化等により取引額の大きい得意先や仕入先の信用状況が低下した場合、当社の業績等に影響を及ぼす可能性があります。(7）資産減損のリスク　当社では、固定資産の減損に係る会計基準に従い、定期的に固定資産の減損の兆候を判定し、兆候がある場合は保有資産の将来キャッシュ・フロー等を算定し、減損損失の認識・測定を行っています。経営環境の著しい変化や収益状況の悪化等により、対象となる資産に減損損失を計上する必要が生じた場合、当社の業績等に影響を及ぼす可能性があります。(8）保有株式の市場価格の下落に関するリスク　当社は、取引先との関係強化等を目的とした株式を保有しております。今後の経済環境や企業収益の動向により、保有する株式の時価が、帳簿価額を著しく下回ることとなった場合、当該株式の評価損を計上する必要が生じ、当社の業績等に影響を及ぼす可能性があります。(9）情報システムに関するリスク　当社は、得意先からの受注、在庫管理、仕入先への発注等の営業活動全般及び、経理処理や人事管理等、社内外のあらゆる面でコンピューターシステムを利用しております。大規模災害やコンピューターウイルス感染によりシステムが停止、崩壊した場合、事業が停滞するリスクがあります。当社では、基幹システムサーバーは災害対策が施された外部のデータセンターに保管し、随時バックアップできる体制を構築しております。また、コンピューターウイルスに対しては、対策ソフトウエアを導入するとともに、社員の対策意識向上のための教育を継続的に実施しております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況　当事業年度における我が国経済は、新型コロナウイルス感染症の拡大と収束が繰り返されたものの、行動制限の緩和等もあり、少しずつ回復の兆しが見えてきました。しかしながら、感染症に対する潜在的な不安に加え、ロシア・ウクライナ情勢に起因する原材料価格及びエネルギー費の高騰や、円安の影響による物価上昇により、消費者の購買意欲の冷え込みが懸念される等、先行き不透明な状況が続くと考えられます。　当社の主要取引先であります外食産業におきましては、夜間の外食需要及び大人数での宴会需要等、一部の業態については回復の遅れがあり、特に酒類の提供制限で大きな影響を受けた居酒屋業態はコロナ禍前の2019年度と比較し、半分以下に留まり厳しい状況が続いております。更に人手不足による売上機会のロスや、穀物や農水産物の一部で需給がひっ迫している状況は、回復途上の外食産業において深刻な課題として顕在化しております。　しかし2022年３月にはまん延防止等重点措置が全面解除されたことで徐々に客足も回復し、価格改定による客単価の上昇もあり外食産業全体の売上は前年を上回り、更にインバウンド需要の回復も見込まれます。　このような状況の下、当社は第５次中期経営計画の骨子である営業重点施策に営業資源を集中させるとともに、回復する外食市場に対して確実に商品を確保し適正な価格で提供させていただくことに注力いたしました。　ヘルスケアフード業態に対しましては、病院や高齢者施設を対象にした「やさしいメニュー提案会」を東京、大阪、名古屋、広島の４会場で開催いたしました。また、同業態向けプライベートブランド商品（以下、ＰＢ商品）として「サンホーム　ソイフルボール」「サンホーム　とろろ昆布」「サンホーム　オムレツ（リニューアル）」を発売しました。特に「サンホーム　オムレツ」は、ユニバーサルデザインフード区分の「容易にかめる」を取得したことから、食事に課題を抱える喫食者から高評価をいただきました。その結果、ヘルスケアフード業態の売上は前期比110.8％と、計画通りに伸ばすことができました。　また、2023年１月から３月には春季提案会を10会場で開催し、試食を含むリアルな提案を通じ約45,000件の新たな商談が生まれました。この取組みは、新たなユーザーとの取引に向けた施策としても効果があり、2022年４月以降、800社を超える新規ユーザーとの取引に繋がりました。特に素材品の出展を強化し、新鮮で産地を謳えるこだわり野菜を提供する仕組みについては大変好評をいただき、既に多くの採用をいただいております。　ＰＢ商品の取組みとしては上記商品のほか、「サンホーム　上白糖」「サンホーム　厚切りロースカツ」を含む計30品を発売しました。えびのプリプリとした食感が特徴の「燦宝夢　えび入り焼売」は、食べやすいサイズにカットしたことで、外食のみならずヘルスケアフードまで幅広い業態で採用に繋がり、ＰＢ商品全体の売上は前期比で133.3％と大きく伸長しました。　経費削減の取組みでは、エネルギー費の高騰や人手不足の影響が大きい配送関連経費の抑制に取組みました。自社配送費率を高め、配送回数や積載量といった配送効率の改善にも注力し、大幅に配送量が増加した当事業年度においても、売上に対する物流費比率は前期を下回ることができました。またＤＸ推進を通じ、請求書の電子化や受注業務に関する効率化、費用の削減にも取組んでおり、新たな受注方法を取り入れました。これらの取組みにより、電子受注化の比率は前期に比べ約９％改善することができました。 　以上の結果、当事業年度の業績につきましては、売上高948億33百万円（前期比34.3％増）、営業利益16億92百万円（前期は営業損失△７億48百万円）、経常利益17億60百万円（前期は経常損失△５億60百万円）、当期純利益16億33百万円（前期は当期純損失△１億14百万円）となりました。　なお、「第５ 経理の状況　１　財務諸表　(1)財務諸表　注記事項 (表示方法の変更)」に記載のとおり、当事業年度より表示方法の変更を行っており、当該表示方法の変更を反映した組替え後の前事業年度の財務諸表の数値を用いて比較しております。 （資産）　当事業年度末の総資産は、330億12百万円となり前事業年度末と比較して55億76百万円の増加となりました。　主な要因は、建物が１億95百万円減少した一方で、売掛金が39億54百万円、商品が６億34百万円、現金及び預金が８億63百万円、未収入金が４億32百万円増加したことによります。 （負債）　負債は、219億69百万円となり前事業年度末と比較して40億54百万円の増加となりました。　主な要因は、長期借入金が９億９百万円減少した一方で、買掛金が41億97百万円、未払費用が４億12百万円、未払法人税等が２億77百万円増加したことによります。 （純資産）　純資産は、110億42百万円となり前事業年度末と比較して15億22百万円の増加となりました。　主な要因は、繰越利益剰余金が14億97百万円増加したことによります。  ②キャッシュ・フローの状況　当事業年度末における現金及び現金同等物は40億76百万円（前期比26.9％増）となり、前事業年度末と比較して８億63百万円増加いたしました。各キャッシュ・フローの状況は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動による資金収支は、25億83百万円の収入（前期は５億20百万円の収入）となりました。　これは、税引前当期純利益が17億60百万円、減価償却費が６億26百万円、仕入債務の増加が41億97百万円であったことに対し、売上債権の増加が39億58百万円であったことが主たる要因であります。 （投資活動によるキャッシュ・フロー）　投資活動による資金収支は、50百万円の収入（前期は２億１百万円の収入）となりました。　これは、有形固定資産の取得による支出が22百万円、無形固定資産の取得による支出が23百万円であったことに対し、敷金及び保証金の回収による収入が98百万円であったことが主たる要因であります。 （財務活動によるキャッシュ・フロー）　財務活動による資金収支は、17億70百万円の支出（前期は４億36百万円の支出）となりました。　これは、リース債務の返済による支出が84百万円、長期借入金の返済による支出が15億50百万円、配当金の支払額が１億34百万円であったことが主たる要因であります。 ③生産、受注及び販売の実績ａ．商品別売上高商品別第63期（自　2022年４月１日至　2023年３月31日）金額（千円）前期比（％）常温食品32,498,677130.7冷蔵食品10,258,608144.2冷凍食品49,288,607135.6酒類487,659123.7非食品2,150,630124.0その他149,742103.8合計94,833,926134.3　（注）地区別売上高は、次のとおりであります。地区別第63期（自　2022年４月１日至　2023年３月31日）金額（千円）前期比（％）東日本地区30,444,627144.9中日本東部地区16,333,331129.1中日本西部地区31,737,312135.9西日本地区15,479,470120.9その他839,184106.4合計94,833,926134.3ｂ．商品別仕入高商品別第63期（自　2022年４月１日至　2023年３月31日）金額（千円）前期比（％）常温食品26,958,599127.9冷蔵食品8,404,509141.5冷凍食品40,120,969132.8酒類383,445123.2非食品2,050,262189.6その他336,493－合計78,254,280133.2  (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。①重要な会計上の見積り及び当該見積りに用いた仮定  当社の財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成されております。この財務諸表作成にあたっては、経営者による会計方針の選択・適用、期末日における資産及び負債の残高、収益及び費用等に影響を与える仮定や見積りを必要としております。経営者は、これらの見積りを過去の経験やその時点の状況として妥当と考えられる合理的見積りを行っておりますが、前提条件やその後の環境等に変化がある場合には、実際の結果がこれらの見積りと異なる可能性があります。　当社の財務諸表を作成するに当たり重要となる会計方針については、「第５ 経理の状況 １財務諸表等(1)財務諸表 注記事項（重要な会計方針）」に記載のとおりであります。なお、新型コロナウイルス感染拡大に伴う会計上の見積りに係る仮定は、「第５ 経理の状況 １財務諸表等(1)財務諸表 注記事項（重要な会計上の見積り）」に記載しております。ａ．有価証券　投資有価証券につきまして、株価の下落により帳簿価額に対し時価が50％以上下落した場合には減損処理を行い、30～50％未満下落した場合には、時価の回復可能性等を考慮して必要と認められた額について株式の減損処理を行います。市場価格のない株式等の場合は、株式の実質価額が帳簿価額の50％以上下落した場合、株式の減損処理を行います。 ｂ．棚卸資産　取得原価と正味売却価額のいずれか低い金額で棚卸資産を評価します。正味売却価額が取得原価を下回った場合、在庫の評価減を行います。 ｃ．固定資産　収益性の低下により投資額を回収する見込みが立たなくなった資産について、その帳簿価額を、一定の条件の下で回収可能性を反映させるよう、帳簿価額を減額するとともに減損損失を計上します。 ｄ．貸倒引当金　売掛債権、貸付金等の回収で多額の回収遅延や不良債権が発生した場合、貸倒引当金が増加する場合があります。 ｅ．退職給付費用　従業員の退職給付に備えるため退職給付債務及び年金資産の見込み額に基づき計上しています。　使用した数理計算上の仮定は妥当なものと判断しておりますが、仮定自体の変更により、前払年金費用、退職給付引当金及び退職給付費用に悪影響を与える可能性があります。 ｆ．繰延税金資産　当社は、繰延税金資産について、将来の事業計画に基づいた課税所得が十分に確保できることや、回収可能性があると判断した将来減算一時差異について繰延税金資産を計上しております。繰延税金資産の回収可能性は将来の課税所得の見積りに依存するため、その見積りの前提とした条件や仮定に変更が生じた場合、課税所得の見積りが変動し、回収可能な繰延税金資産の金額が変動する可能性があります。  ②財政状態及び経営成績の状況に関する認識及び分析・検討内容ａ．財政状態及び経営成績等の分析について　当社の当事業年度の財政状態及び経営成績等の詳細につきましては、「４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　①財政状態及び経営成績の状況」に記載のとおりであります。 ｂ．経営成績に重要な影響を与える要因について　当社の経営成績に重要な影響を与える要因については、「３ 事業等のリスク」に記載のとおりであります。 ｃ．キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　当社のキャッシュ・フローの状況については、「４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　②キャッシュ・フローの状況」に記載のとおりであります。　当社の運転資金及び設備投資資金は、原則として自己資金を原資としております。必要に応じ、金融機関からの借入れも検討いたします。今後も適切な資金確保、流動性の維持及び財務体質の健全性を堅持してまいります。　経営資源の配分に関しては、株主還元はもとより、将来への投資としまして、事業所の新築移転を積極的に行い、労働環境の改善及び商品の安全性追求を図ってまいります。また業務の効率化を踏まえたシステム投資も行っております。 ｄ．経営戦略の現状と今後の方針　翌事業年度につきまして、新型コロナウイルス感染症の影響は限定的となることが予想され、経済及び社会活動の正常化が想定されるものの、ウクライナ情勢や原材料価格の高騰に起因する物価上昇により消費マインドは低下することが懸念され、依然として厳しい経営環境が継続することが想定されます。　このような市場環境下、当社といたしましては企業の安定成長のために、翌事業年度から２年目を迎える第５次中期経営計画に沿って収益基盤の強化を図ってまいります。更に激しくなる競争環境や市場の変化に打ち勝つために「Ｃｈａｎｇｅ！　Ｃｈａｌｌｅｎｇｅ！　Ｃｒｅａｔｅ！」(変われ！　挑め！　創り出せ！)をスローガンとし、「収益力の強化」「成長戦略の取組強化」「経営基盤の強化」を重点戦略に掲げ、全社一丸となって目標達成に向けて邁進いたします。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】　当事業年度中における設備投資額は116百万円であり、主要なものは、サンプラザ本店（10百万円）・サンプラザ布施店（11百万円）の追加設備及び情報機器としての業務管理システム(78百万円）への投資です。　当事業年度中に重要な影響を及ぼす設備の売却はありません。　また、当社報告セグメントは「食品卸売事業」のみであり、「倉庫業」は重要性が乏しいためセグメント別の記載を省略しております。 
主要な設備の状況	２【主要な設備の状況】2023年３月31日現在 事業所名（所在地）面積(㎡)帳簿価額（千円）従業員数（人）土地土地建物建物附属設備構築物機械及び装置工具、器具及び備品計東日本地区         仙台支店（仙台市若林区）－－－944－－－94411東京支店（東京都大田区）－－－－－－－－44その他の事業所（12事業所）－－－－－－－－132営業設備小計－－－944－－－944187中日本東部地区         名古屋支店（名古屋市守山区）－－404,693242,72632,2505,9845,611691,26620京都支店（京都市久世郡）－－－69,546－4,2272,66076,43522その他の事業所（７事業所）－－159,669154,63313,84012,18710,216350,54774営業設備小計－－564,362466,90646,09022,39918,4881,118,248116中日本西部地区         大阪支店（大阪府摂津市）8,1181,077,475109,7767,2593,523231,9931,200,05137阪南支店（大阪府貝塚市）9,799644,9441,746,708526,84537,91448,9781,8223,007,21433神戸支店（神戸市東灘区）－－195,99799,81312,2822,5562,381313,03020西神戸支店（神戸市西区）－－－5,118－20505,32317その他の事業所（４事業所）－－178,663183,92713,16511,4335,233392,42356営業設備小計17,9171,722,4202,231,145822,96366,88563,19711,4304,918,043163西日本地区         広島支店（広島市西区）－－－90,945－5,1403,74299,82717福岡支店（福岡市博多区）－－－2,855－02493,10518鹿児島支店（鹿児島市）－－－00－30330320その他の事業所（10事業所）4,792174,67865,27568,1903,7384,9142,388319,185107営業設備小計4,792174,67865,275161,9913,73810,0546,684422,422162サンプラザ営業部　２店舗－－5,10811,710564－31,52448,9076営業設備小計－－5,10811,710564－31,52448,9076営業設備合計22,7091,897,0982,865,8921,464,516117,27995,65168,1276,508,566634  事業所名（所在地）面積(㎡)帳簿価額（千円）従業員数（人）土地土地建物建物附属設備構築物機械及び装置工具、器具及び備品計その他の設備         本社（大阪市北区）589114,00065,5438,2162,353－91,305281,41994社員寮（大阪社宅ほか）－55,47327,289－－－082,762－投資不動産（本社ビル東駐車場）26143,560－－－－－43,560－その他計（旧神戸支店ほか）1,614213,86852,2262,6213021,4460270,465－その他の設備計2,464426,901145,05910,8382,6551,44691,305678,20794合計25,1732,324,0003,010,9521,475,354119,93497,098159,4337,186,773728　（注）１．千円未満を切り捨てて表示しております。２．当社報告セグメントは「食品卸売事業」のみであり、「倉庫業」は重要性が乏しいためセグメント別の記載を省略しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式22,800,000計22,800,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月29日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式9,255,0009,255,000東京証券取引所スタンダード市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式単元株式数100株計9,255,0009,255,000－－
