項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社(富士製薬工業株式会社)、連結子会社１社で構成され、主要な事業として医薬品の開発・製造・販売を行っております。当社は、産婦人科領域のホルモン剤や放射線科領域の尿路・血管造影剤等の注射剤を軸とした商品構成を持ち、全国５ヶ所の支店を拠点として活動しております。当社とOLIC(Thailand)Limitedとの間で製品の売買及び資金の貸付等を行っております。なお、当社グループは、医薬品事業の単一セグメントであるため、セグメント情報を記載しておりません。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営方針当社グループは、「優れた医薬品を通じて、人々の健やかな生活に貢献する」、「富士製薬工業の成長はわたしたちの成長に正比例する」ことを経営理念としております。今後も引き続きこの経営理念の下に、良質な医薬品の開発・製造・販売を通じて、顧客、仕入先、株主、従業員、地域・社会の各ステークホルダーに対する責任を果たしつつ、さらに貢献と成長の好循環を発展させてまいりたいと考えております。 (2) 経営者の問題認識と今後の方針について経営理念の実践における大きな課題は、貢献と成長の好循環を具現化することです。その為に必要なことは、当社グループの中核事業分野の一つである女性医療領域でより大きな貢献をしていくこと、グローバル市場に進出していくこと、そして当社事業とサステナビリティを一体化していくことです。これらを着実に実行し、経営理念を実践するため、2029年９月期末の「ありたい姿」を定めた2030年ビジョンを策定し公表しました。 ①　世界の女性のwell-beingの向上に貢献している「優れた医薬品を通じて、人々の健やかな生活に貢献する」という経営理念をさらに深め、医薬品を中心にしながらもその枠を越えて、世界中の女性を肉体的・精神的・社会的にもすべてが満たされた状態にするため、当社が積極的に貢献している状態を実現します。②　薬の富山からGlobal Marketに進出している日本の薬都である富山で培ってきた、人々の健康に貢献し、そしてよりよい薬を創出するための探求心、高品質な医薬品を供給する製造技術をもとに、当社が世界の舞台で人々の健やかな生活に貢献している状態を実現します。③　世界一幸せな会社と社会貢献が一体化している富士製薬工業グループで働く社員ひとり一人が、働くことにやりがいと充実感を感じ、それが社会への貢献に繋がり、社会から感謝されることが社員ひとり一人の成長と喜びに繋がり、更に大きな社会への貢献を生み出す、このような好循環を生み出す状態、これが「世界一幸せな会社」です。 (3) 目標とする経営指標2030年ビジョンの実現を確実なものとするため、2024年９月期を終期とする５ヵ年の中期経営計画「Fujiらしくをあたらしく」を定めました。中期経営計画においては、注力分野である女性医療領域での地位向上、持続可能な造影剤事業への進化、バイオシミラー事業の確立、海外事業の強化、そしてそれらを支える経営基盤の確立を、成長シナリオと捉えております。これらの経営課題の解決への取組みを通じて、薬価改定をはじめとする社会保障費抑制の大きな流れの中で、医薬品製造販売事業者としての安定供給責任を果たし消費者課題を解決してまいります。中期経営計画の最終年度である2024年９月期は売上高500億円、営業利益50億円、自己資本利益率(ROE)8.0％の達成を計画当初から目指しており、2023年11月27日の業績予想においては、売上高489億円、営業利益49億円を見込んでおります。  (4) 対処すべき課題中期経営計画「Fujiらしくをあたらしく」において、３つの成長戦略と、そこでの９つの戦略を定義しました。この９つの戦略が、すなわち当社グループが対処すべき課題であると考えております。＜カテゴリー×モダリティ戦略＞①　女性医療：ホルモン製剤を中心とする新薬の開発、医薬品以外の周辺領域での取組み、デジタル化を通じた効率的かつ効果的な価値提供を通じて女性医療領域でのNo.１の医療プラットフォームを目指します。②　注射製剤：造影剤領域での新事業モデルを確立するとともに、グローバルに競争優位な注射剤製造ラインを構築します。③　ホルモン製剤：多品種・大量供給体制を構築し、女性ホルモンのみならず、男性ホルモン・抗がん剤等、幅広い製品を製造・販売してまいります。④　次世代技術：難易度の高い製品を開発・製造する技術を有し、優れた医薬品を開発・提供してまいります。⑤　バイオシミラー：提携先との協業等を通じて複数製品を上市し、バイオシミラー国内No.１を目指します。＜エリア戦略＞⑥　アジア：子会社であるOLIC(Thailand)Limitedを軸に、アジアのCMOとしての事業成長を成し遂げるとともに、中国・ASEANで製造販売事業を展開してまいります。⑦　北米：米国市場での505(b)(2)製品の上市を通じて、北米での事業展開を進めてまいります。＜経営基盤確立＞⑧　人財：グローバルに活躍できる多様な人財を育成し、次世代経営陣・グローバルリーダーを育ててまいります。⑨　サステナビリティ：2030年ビジョンに掲げる「世界一幸せな会社と社会貢献の一体化」を実現してまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 ①　法的規制について当社グループは医薬品医療機器等法及び関連法規の厳格な規制を受けており、各事業活動の遂行に際して以下のとおり許認可等を受けております。これらの許認可等を受けるための関連法規及び諸条件の遵守に努めており、現時点におきましては当該許認可等が取り消しとなる事由は発生しておりません。しかし、法令違反等によりその許認可等が取り消された場合等には、規制の対象となる製商品の回収、または製造並びに販売を中止することを求められる可能性等があり、これらにより当社グループの事業活動に重大な影響を及ぼす可能性があります。また、当社グループは、医薬品医療機器等法及び関連法規等に基づく許可等を受けて医療用医薬品の製造・販売を行っております。今後の関連法規改正等により当社グループの財政状態や経営成績に影響を及ぼす可能性があります。 (主たる許認可等の状況)許認可等の名称所轄官庁等有効期限主な許認可等取り消し事由備考医薬品製造業許可富山県2024年８月(５年ごとの更新)医薬品医療機器等法その他薬事に関する法令もしくはこれに基づく処分に違反する行為があったとき、または役員等が欠格条項に該当したときは許可の取消(医薬品医療機器等法第75条第１項)富山工場第一種医薬品製造販売業許可富山県2024年８月(５年ごとの更新)同上富山事業所第二種医薬品製造販売業許可富山県2024年８月(５年ごとの更新)同上富山事業所医薬品卸売販売業許可富山県2028年５月(６年ごとの更新)同上富山配送センター富山県2026年７月(６年ごとの更新)富山新庄本町配送センター富山県2028年11月(６年ごとの更新)富山水橋配送センター埼玉県2025年12月(６年ごとの更新)東日本配送センター大阪府2025年12月(６年ごとの更新)西日本配送センター  ②　医薬品の研究開発について臨床試験で期待した結果が得られないあるいは行政当局の指摘による開発計画見直しなど当社グループの研究開発での問題のみならず、共同開発先・提携先・委託先等社外関係者で生じた問題により、新規開発品その他の研究開発が計画どおりに進行せずに、計画変更に伴う費用の高騰、あるいは開発期間の延長、開発が中止・中断となる場合があり、当社グループの業績に影響を及ぼす可能性があります。対策の一つとして社外との契約においては契約条項に問題発生時の対応策を盛り込むなどリスク被害の最小化に努めています。 ③　同業他社との競合について当社グループは採算性を考慮して適正な価格で販売するよう努めておりますが、一部品目については、多数のメーカーの競合により著しく市場価格が低下、あるいは、国内新薬メーカーの市場シェア確保のための諸施策により、当社グループが計画する予算を達成できない可能性があります。対策として、原材料調達コストの低減、製造方法の見直しによるコスト削減等、集積性を確保するための施策を部門横断で実施しております。  ④　原材料の調達について当社グループは原材料を国内外より調達しており、重要製品の原材料についてはサプライチェーンの複数化を順次進めておりますが、原材料価格の高騰により製品原価に影響を及ぼす場合や、原材料の需給バランスの変動、国内外の規制または原材料メーカーによる品質問題の発生等により、原材料の入手が長期的に困難になり製品を製造・販売することができなくなる場合があり、当社グループの業績に影響を及ぼす可能性があります。 ⑤　副作用・品質について市販後の予期せぬ副作用の発生、製品に不純物が混入する等の事故、原材料や製法の変更に伴う品質変化、行政当局の規制変更等により、製品の回収又は製造あるいは販売中止を余儀なくされる可能性があります。その場合は、当社グループの業績に影響を及ぼす可能性があります。対策として品質管理のための「品質マネジメント・レビュー」を導入したほか、予期し得る品質の問題の発生の可能性については信頼性保証部門に設置した専門部署がこれを監視・確認しております。 ⑥　製品供給の遅延又は休止について技術的・規制上の問題、又は水害、火災、地震その他の人災もしくは自然災害により、製品を製造する製造施設・倉庫等において操業停止又は混乱が発生した場合、当該製品の供給が停止し、当社グループの業績に影響を及ぼす可能性があります。対策として社内にリスク管理委員会を設置し、被災時の供給代替計画並びに供給の復旧手順について策定を行っております。 ⑦　薬価基準の改定について医療用医薬品は、健康保険法の規定に基づき厚生労働大臣の定める薬価基準により薬剤費算定の基礎となる収載価格が定められております。厚生労働省では医療保険の償還価格である薬価基準価格と市場実勢価格との乖離を縮小するため、薬価調査に基づき定期的に収載価格の見直しを行っており、2021年４月以来、毎年薬価改定が実施されるなど医療用医薬品業界における事業環境はますます厳しくなっております。なお、当社製商品につきましては、医薬品の安定供給問題や急激な原材料の高騰などによる不採算品再算定により、3.6％の引き上げとなりました。 ⑧　訴訟等について後発医薬品の承認時に新薬メーカーより製法特許等の侵害を理由に訴訟が提起される可能性があります。また、製造販売後も製造物責任関連、環境関連、労務関連、その他に関する訴訟が提起される可能性があります。これらの訴訟の結果により、当社グループの業績に影響を及ぼす可能性があります。対策として特許関連については知財部門が、法規関連は法務部門がそれぞれ事前の訴訟リスクのチェックを行い、リスクが顕在化する可能性の低減に努めております。 ⑨　ITセキュリティ及び情報管理に関するリスク当社は、各種情報システムを使用しているため、システム障害やコンピューターウイルス、サイバー攻撃等により、業務が阻害される可能性があります。また、個人情報を含め多くの機密情報を保有していますが、これらが社外に漏えいした場合、損害賠償、行政処分、社会的信用の失墜等により、当社の経営成績及び財政状態に重要な影響を及ぼす可能性があります。対策として当社全社員を対象とした定期的な情報セキュリティ教育を行っております。 ⑩　人財確保に関するリスク当社では今後の業務拡大に伴う適切な人財確保が必要であると考えております。一方で人財の確保が困難となる場合や、人財の育成が順調に進まない場合、当社の業績及び財務状況等に影響を与える可能性があります。当社では、創業以来人財を大切にする企業文化を育んでまいりました。この企業文化を軸に、人財の確保や育成に注力しております。  ⑪　デジタル化に関するリスク当社ではデジタル化を進めておりますが、対応の遅れ若しくは競合対比で高コストとなり、情報セキュリティ対策が遅れた場合、事業に影響を及ぼす可能性があります。当社では、中期経営計画においてデジタル化を進めるべく、営業本部、富山工場・研究開発センター、本社コーポレート機能の３分野において、具体的な取組みを進めております。 ⑫　独占販売権及び独占販売権に係る前払金に関するリスク当社は契約に基づく独占販売権及び、独占販売権に係る前払金を計上しており、のれんと同様に定期的に減損の兆候の有無について評価が必要となります。減損が生じていると判断される場合には、減損損失の計上により、当社グループの業績、財政状態に影響を及ぼす可能性があります。当社では、契約に基づく独占販売権を「販売権」に計上しており、営業本部を当該事業所管部署とし、定期的な報告をもとに協議する機会を設け、販売計画の評価や検証を行っております。当社では、契約に基づく独占販売権の前払金を「長期前渡金」に計上しております。長期前渡金の計上に際しては、必要に応じて外部専門家による適切な評価を行っており、計上後は毎期、適切に評価を実施しております。また、事業開発部を当該事業所管部署とし、定期的な報告をもとに協議する機会を設け、開発の進捗状況や販売計画の評価、検証を行っております。 ⑬　提携先への投資に関するリスク提携先への投資について、上場株式及びデリバティブ債権については基準価格の下落等により、投資有価証券評価損を計上し、当社グループの業績、財政状態に影響を及ぼす可能性があります。当社では、デリバティブ債権などの計上に際し、必要に応じて外部専門家による適切な評価を行っており、計上後は毎期、適切に評価を実施しております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要①　経営成績の状況当連結会計年度における我が国経済は、新型コロナウイルスの感染対策と経済活動の両立が進むなか、個人消費を中心に回復の兆しを見せ始めた一方、不安定な世界情勢が続き原材料価格やエネルギー価格が高騰するなかで急激な為替変動が加わり、物価上昇が止まらないなど、先行き不透明な状況となっております。　医療用医薬品業界におきましては、社会保障費の増加に伴う薬価抑制は続き、2021年４月以来、毎年薬価改定が実施されるなどその事業環境はますます厳しくなっております。なお、当社製商品につきましては、医薬品の安定供給問題や急激な原材料の高騰などによる不採算品再算定により、3.6％の引き上げとなりました。　このような状況のもと、当社グループは2030年ビジョンとして「世界の女性のwell-beingの向上に貢献している」「薬の富山からGlobal Marketに進出している」「世界一幸せな会社と社会貢献が一体化している」を ”10年後のありたい姿”として掲げ、これを実現するための中間地点である2024年９月期に向かう道筋を示した行程表として、中期経営計画を策定しております。本中期経営計画では「Fujiらしくをあたらしく」をテーマとし、当社の強みである女性医療領域・急性期医療領域を強化しつつ、スピード感を持って、ASEANや北米といった海外事業へ積極的に参入し、その先の５年間でさらに拡大できるように新薬・バイオシミラー・ジェネリックのパイプラインを充実させるなど、2030年に向けた成長戦略にグループ全体で取り組んでおります。　そのなかで当社は、女性医療領域において、更年期障害及び卵巣欠落症状に対する卵胞ホルモン剤投与時の子宮内膜増殖症の発症抑制を効能効果とした、天然型黄体ホルモン製剤「エフメノカプセル100mg」（一般名：プロゲステロン）、不妊治療に用いられる医薬品として2022年４月に薬価基準に収載された「生殖補助医療における黄体補充」を効能・効果とする天然型黄体ホルモン製剤「ウトロゲスタン腟用カプセル200㎎」の販売に注力するとともに、ジェネリック医薬品においては、子宮内膜症治療剤「ジエノゲスト錠」、緊急避妊剤「レボノルゲストレル錠」、経口避妊剤「ファボワール錠」「ラベルフィーユ錠」を中心にシェア拡大を図っております。ホルモン錠剤の生産能力をさらに拡大し、女性のwell-beingの向上により一層貢献すると同時に安定供給への責任を果たして参ります。　また、急性期医療領域である放射線科領域においては、非イオン性尿路・血管造影剤「イオパミドール注」、非イオン性造影剤「イオヘキソール注」の更なるシェアの拡大に向け注力しております。 以上の結果、当連結会計年度の売上高は、40,889百万円(前年同期比15.4％増)となりました。利益面につきましては、女性医療領域の製剤の売上が順調に推移したことや、OLIC社の受託売上が伸長したことなどにより、営業利益は3,858百万円(同2.1％増)となり、経常利益は4,519百万円(同21.3％増)、親会社株主に帰属する当期純利益は3,435百万円(同27.4％増)となりました。なお、当社グループは、医薬品事業の単一セグメントであるため、セグメント情報は記載しておりません。 ②　財政状態の状況(資産)当連結会計年度末の総資産額は85,332百万円となり、前期末と比べ9,794百万円の増加となりました。資産の部においては、流動資産は、棚卸資産及び売掛金が増加した一方で、現金及び預金が減少したこと等により39,114百万円となり、前期末と比べ4,386百万円の増加となりました。固定資産は、建物及び構築物等の有形固定資産や投資有価証券の時価評価額の増加などにより46,218百万円となり、前期末と比べ5,407百万円の増加となりました。(負債)負債の部においては、流動負債は、前受金が減少した一方で、短期借入金や１年内返済予定の長期借入金が増加したこと等により29,771百万円となり、前期末と比べ5,795百万円の増加となりました。固定負債は社債の発行やリース債務が増加した一方で、長期借入金が減少したこと等により14,383百万円となり、前期末と比べ1,372百万円の減少となりました。(純資産)純資産の部においては、利益剰余金やその他有価証券評価差額金の増加等により41,177百万円となり、前期末と比べ5,371百万円の増加となりました。 ③　キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物(以下「資金」という。)は、前期末に比べ1,221百万円減少し、2,324百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。(営業活動によるキャッシュ・フロー)税金等調整前当期純利益4,399百万円に、減価償却費2,707百万円、のれん償却額316百万円などを加える一方、売上債権の増加額3,705百万円、棚卸資産の増加額3,395百万円があったこと等により、営業活動による収入は1,917百万円(前年同期は658百万円の支出)となりました。(投資活動によるキャッシュ・フロー)有形固定資産の取得による支出3,327百万円、長期前渡金による支出1,242百万円があったこと等により、投資活動による支出は5,240百万円(前年同期比6,031百万円の支出減)となりました。(財務活動によるキャッシュ・フロー)長期借入金の返済による支出2,440百万円、配当金の支払額899百万円などがあった一方で、短期借入金の純増3,000百万円及び社債の発行による収入2,985百万円があったこと等により財務活動による収入は1,915百万円(前年同期比3,178百万円の収入減)となりました。 (参考)　キャッシュ・フロー関連指標  2021年９月期2022年９月期2023年９月期自己資本比率(％)50.947.448.3時価ベースの自己資本比率(％)44.233.333.2キャッシュ・フロー対有利子負債比率(％)312.5―1,516.0インタレスト・カバレッジ・レシオ(倍)112.8―17.9 ・自己資本比率：自己資本／総資産・時価ベースの自己資本比率：株式時価総額／総資産・キャッシュ・フロー対有利子負債比率：有利子負債／営業キャッシュ・フロー・インタレスト・カバレッジ・レシオ：営業キャッシュ・フロー／支払利息(注) １．いずれも連結ベースの財務数値により計算しております。２．株式時価総額は、期末株価終値×期末発行済株式数(自己株式控除後)により算出しております。３．有利子負債は、連結貸借対照表上に計上されている負債のうち利子を支払っている全ての負債を対象としております。４．営業キャッシュ・フローは、連結キャッシュ・フロー計算書上に計上されている「営業活動によるキャッシュ・フロー」、支払利息は、連結損益計算書に記載されている「支払利息」を用いております。５．マイナスの場合は「―」を記載しております。  ④　生産、受注及び販売の実績(1) 生産実績当連結会計年度における生産実績は、次のとおりであります。 薬効当連結会計年度(自　2022年10月１日至　2023年９月30日)前年同期比(％)ホルモン剤(百万円)19,101130.7診断用薬(百万円)9,916112.8代謝性医薬品(百万円)2,44596.4泌尿・生殖器官系用薬(百万円)1,83797.5抗生物質及び化学療法剤(百万円)811140.2循環器官用薬(百万円)58979.5外皮用薬(百万円)44528.2体外診断用医薬品(百万円)6284.7その他(百万円)6,02873.5合計(百万円)41,238105.7 (注) １．当社グループは、医薬品事業の単一セグメントであり、セグメント情報を記載していないため、薬効分類別生産実績を記載しております。２．金額は販売価格で表示しております。 (2) 商品仕入実績当連結会計年度における商品仕入実績は、次のとおりであります。 薬効当連結会計年度(自　2022年10月１日至　2023年９月30日)前年同期比(％)組織細胞機能用医薬品(百万円)1,574－ホルモン剤(百万円)33651.1体外診断用医薬品(百万円)88100.6その他(百万円)11714.9合計(百万円)2,117137.9 (注) １．当社グループは、医薬品事業の単一セグメントであり、セグメント情報を記載していないため、薬効分類別商品仕入実績を記載しております。２．金額は仕入価格で表示しております。 (3) 受注実績当連結会計年度における受注実績は、次のとおりであります。 受注高(百万円)前年同期比(％)受注残高(百万円)前年同期比(％)11,118104.71,672127.4 (注) １．当社グループは、医薬品事業の単一セグメントであり、セグメント情報を記載しておりません。２．金額は販売価格で表示しております。  (4) 販売実績当連結会計年度における販売実績は、次のとおりであります。 薬効当連結会計年度(自　2022年10月１日至　2023年９月30日)前年同期比(％)製品  ホルモン剤(百万円)16,04732.9診断用薬(百万円)7,6723.0代謝性医薬品(百万円)2,05638.3組織細胞機能用医薬品(百万円)1,0106.5神経系及び感覚器用剤(百万円)749△18.9抗生物質及び化学療法剤(百万円)630△3.3循環器官用薬(百万円)409△26.0その他(百万円)9,8469.0小計(百万円)38,42316.0商品  ホルモン剤(百万円)925△24.6体外診断用医薬品(百万円)130△12.8その他(百万円)1,40951.4小計(百万円)2,4666.8合計(百万円)40,88915.4 (注) １．当社グループは、医薬品事業の単一セグメントであり、セグメント情報を記載していないため、薬効分類別販売実績を記載しております。２．金額は販売価格で表示しております。３．最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は，次のとおりであります。 相手先前連結会計年度(自　2021年10月１日至　2022年９月30日)当連結会計年度(自　2022年10月１日至　2023年９月30日)金額(百万円)割合(％)金額(百万円)割合(％)株式会社メディセオ8,31223.512,33330.2アルフレッサ株式会社5,56915.76,83516.7株式会社スズケン3,98911.34,37210.7   (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は以下のとおりです。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①　重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは「第５ 経理の状況 １連結財務諸表等 (1)連結財務諸表 注記情報(重要な会計上の見積り)」に記載しております。 ②　経営成績に重要な影響を与える要因について医薬品事業は医薬品関連法規等の規制を受けており、医療制度改革、後発品の使用促進及び薬価改定等の医療費適正化策の動向、及び主力品の市場における競争状況が経営成績に継続的に影響を及ぼす要因として認識しております。また、経営成績に大きな影響を与える要因となる可能性があるリスクについては、３［事業等のリスク］に記載のとおりであります。当連結会計年度は、こうした諸要因の影響も計画に織り込み、事業に取り組みました。その結果、「(1)① 経営成績の状況」に記載のとおりの経営成績となったと認識しております。 ③　資本の財源及び資金の流動性当連結会計年度におけるキャッシュ・フローの状況は上記「(1)③ キャッシュ・フローの状況」に記載のとおりであります。財務政策につきましては、当社グループの事業活動の維持拡大に必要な資金を安定的に確保するため、必要に応じて内部資金の活用及び金融機関からの借入金により資金調達を行っております。主な資金需要につきましては、運転資金として、医薬品に係る製造原価、研究開発費を含む販売費及び一般管理費等があります。また、設備資金として、医薬品に係る研究開発及び生産のための設備投資等があります。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】重要な契約等 契約先契約内容契約期間Alvotech S.A社①　複数品目のバイオシミラーの日本における商業化に関しての独占的なパートナーシップ②　長期的な関係構築を目的とした当社によるAlvotech S.A社への出資業務提携日2018年11月16日出資完了日2019年１月17日  
研究開発活動	６ 【研究開発活動】当社グループは、医療現場の要望に応えるべく、より付加価値の高い製品の開発を推進しております。研究開発本部では、高度化する技術に対応するため、東京本社を主要拠点とする開発企画部、臨床開発部と富山研究開発センターを主要拠点とする研究部の３部門体制をとり、医薬品の研究及び開発に取り組んでおります。富山研究開発センターは、注射剤の試作設備、分析設備、固形製剤試作棟を有しており、様々な医薬成分の医薬品開発を進めております。研究開発分野につきましては、女性医療、急性期医療で使用される医療用医薬品を中心に開発しております。当連結会計年度には、ジェネリック医薬品として、短時間作用型β1選択的遮断剤１成分２剤、Lotus Pharmaceutical Co.,Ltd.との共同開発品である抗造血器悪性腫瘍剤１成分２剤の承認を取得、２成分３剤について承認申請しております。新薬開発では、FSN-013（エステトロール／ドロスピレノン）は「月経困難症」「子宮内膜症に伴う疼痛」の臨床第Ⅲ相試験が終了、10月に「月経困難症」の適応にて承認申請いたしました。「子宮内膜症に伴う疼痛」に関してはデータ解析中です。FSN-014（エステトロール）は臨床第Ⅰ相試験が終了しております。バイオシミラーについては、Alvotech社と７剤で共同開発中、このうち１剤について９月に承認されました。今後も新薬、バイオシミラー、付加価値のある後発品などの新製品の早期開発及び上市を目指して参ります。なお、当連結会計年度の研究開発費総額は3,184百万円となっております。また、連結売上高に占める研究開発費の割合は7.8％であります。 主要開発品の状況(2023年９月30日現在) 開発コード(一般名)予定適応症開発段階備考FSN-013(エステトロール/ドロスピレノン、経口剤)日本：月経困難症、　　　子宮内膜症に伴う疼　　　痛(予定)海外：避妊日本：PhaseⅢ試験終了(長期投　　　与試験継続中)　　　「月経困難症」2023年10　　　月申請済み海外：承認Mithra社から導入FSN-014(エステトロール、経口剤)更年期障害日本：PhaseⅠ終了海外：US終了、EU実施中同上  
設備投資等の概要	１ 【設備投資等の概要】当社グループは、高品質な医薬品を安定して供給できる生産設備の拡充等を目的とした投資を継続的に行っております。なお、当社グループの事業は単一セグメントであるため、セグメント情報の記載は省略しております。当連結会計年度中に実施いたしました設備投資の総額は3,652百万円であります。 
主要な設備の状況	２ 【主要な設備の状況】当社グループにおける主要な設備は以下のとおりであります。なお、当社グループの事業は単一セグメントであるため、セグメント情報の記載は省略しております。 (1) 提出会社      2023年９月30日現在事業所名(所在地)設備の内容帳簿価額従業員数(人)建物及び構築物(百万円)機械装置及び運搬具(百万円)土地(百万円)(面積千㎡)リース資産(百万円)その他(百万円)合計(百万円)富山工場(富山県富山市)生産設備8,1681,381534(38)2,60439613,085436富山研究開発センター(富山県富山市)研究設備373338104(５)-17198864本社(東京都千代田区)その他設備25６--2253175その他営業所その他設備４---１６191 (注) １．帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定は含んでおりません。２．本社については建物を賃借しており、年間賃料は48百万円であり、建物面積は1,048.40㎡であります。 (2) 在外子会社       2023年９月30日現在会社名事業所名(所在地)設備の内容帳簿価額従業員数(人)建物及び構築物(百万円)機械装置及び運搬具(百万円)土地(百万円)(面積千㎡)リース資産(百万円)その他(百万円)合計(百万円)OLIC(Thailand)Limited工場(タイ王国　アユタヤ県)医薬品等の製造受託事業1,6591,507466(80)611654,310755 (注)　帳簿価額のうち「その他」は工具、器具及び備品であり、建設仮勘定は含んでおりません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式56,440,000計56,440,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年９月30日)提出日現在発行数(株)(2023年12月21日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式24,753,80024,753,800東京証券取引所プライム市場単元株式数 100株計24,753,80024,753,800――  
