項目	値
事業の内容	２ 【事業の内容】当第１四半期連結累計期間において、当社グループ（当社及び当社の関係会社）において営む事業の内容について、重要な変更はありません。また、主要な関係会社についても異動はありません。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第１四半期連結累計期間において、新たな事業等のリスクの発生、または、前連結会計年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において当社グループ（当社及び連結子会社）が判断したものであります。 (1）経営成績当第１四半期連結累計期間における世界経済は、新型コロナウイルス感染症の世界的大流行により経済活動が抑制され、急速に減速しております。日本経済も新型コロナウイルス感染症により経済活動の自粛が要請され、非常に厳しい状況になっております。当社グループにおいては、ウェーハ再生事業は顧客の需要が底堅く順調に推移しました。半導体関連装置・部材等事業は大型案件の受注等により順調に推移しています。プライムシリコンウェーハ製造販売事業は世界経済の減速影響等により、伸び悩んでおりますが、グループ全体としては事業計画対比、順調に推移しております。このような状況の中、当第１四半期連結累計期間の当社グループの業績は、売上高は6,182,334千円（前年同期比2.0％減）となり、営業利益は、1,173,267千円（前年同期比17.1％減）となりました。経常利益は、為替差益の影響もあり1,408,239千円（前年同期比2.6％増）、親会社株主に帰属する四半期純利益は826,683千円（前年同期比0.8％増）となりました。 事業のセグメント別の業績を示すと次のとおりです。なお、当社は事業内容をより適正に表示するため、従来の「ウェーハ事業」のセグメント名称を「ウェーハ再生事業」に変更しております。なお、セグメント名称変更によるセグメント情報に与える影響はありません。 （ウェーハ再生事業）ウェーハ再生事業におきましては、国内外再生市場の需要が堅調に推移したことなどから、外部顧客への売上高は2,739,042千円（前年同期比8.6％増）、セグメント利益（営業利益）は992,111千円（前年同期比9.2％増）となりました。　（プライムシリコンウェーハ製造販売事業）※プライムシリコンウェーハ製造販売事業におきましては、世界経済の減速影響等により、外部顧客への売上高は2,060,781千円（前年同期比30.6％減）、セグメント利益（営業利益）は299,677千円（前年同期比59.0％減）となりました。 ※プライムシリコンウェーハ製造販売事業には、プライムシリコンウェーハの他、新品のモニターウェーハ、ダミーウェーハ及びシリコンインゴット等の製造販売も含まれます。 （半導体関連装置・部材等）半導体関連装置・部材等におきましては、事業の安定化、大口案件の受注等により外部顧客への売上高は1,369,350千円（前年同期比69.1％増）、セグメント利益（営業利益）は113,309千円（前年同期比200.4％増）となりました。 （その他）その他におきましては、ソーラー事業及び技術コンサルティングの業績を示しており、外部顧客への売上高は13,160千円（前年同期比12.8％増）、セグメント利益（営業利益）は6,579千円（前年同期比31.2％増）となりました。  　(2）財政状態（資産）当第１四半期連結会計期間末における流動資産は34,382,644千円となり、前連結会計年度末に比べ1,622,138千円増加いたしました。これは主に現金及び預金1,554,045千円の増加によるものであります。固定資産は17,193,820千円となり、前連結会計年度末に比べ1,319,984千円増加いたしました。これは主に山東有研半導体材料有限公司の新工場建設による建設仮勘定1,801,774千円の増加によるものであります。この結果、総資産は、51,576,464千円となり、前連結会計年度末に比べ2,942,123千円増加いたしました。 （負債）当第１四半期連結会計期間末における流動負債は8,437,307千円となり、前連結会計年度末に比べ1,185,206千円増加いたしました。これは主に支払手形及び買掛金240,272千円の増加、未払金739,901千円の増加、流動負債その他323,922千円の増加によるものであります。固定負債は6,613,436千円となり、前連結会計年度末に比べ1,212,652千円増加いたしました。これは主に長期借入金294,717千円の減少、固定負債その他1,533,724千円の増加よるものであります。この結果、負債合計は、15,050,743千円となり、前連結会計年度末に比べ2,397,859千円増加いたしました。 （純資産）当第１四半期連結会計期間末における純資産合計は36,525,720千円となり、前連結会計年度末に比べ544,264千円増加いたしました。これは、親会社株主に帰属する四半期純利益による利益剰余金634,249千円の増加、為替換算調整勘定211,969千円の減少、非支配株主持分122,949千円の増加によるものであります。この結果、自己資本比率は41.1％（前連結会計年度末は42.7％）となりました。   (3）事業上及び財務上の対処すべき課題当第１四半期連結累計期間において新たに発生した事業上及び財務上の対処すべき課題はありません。 (4）研究開発活動当第１四半期連結累計期間におけるグループ全体の研究開発活動の金額は、36,334千円であります。なお、当第１四半期連結累計期間において当社グループの研究開発活動の状況に重要な変更はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第１四半期連結会計期間において、経営上の重要な契約等の決定または締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式50,000,000計50,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第１四半期会計期間末現在発行数(株)(2020年３月31日)提出日現在発行数(株)(2020年５月15日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式12,831,10012,858,700東京証券取引所（市場第一部）完全議決権株式であり、株主としての権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は100株であります。計12,831,10012,858,700―― （注）提出日現在の発行数には、2020年５月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】     該当事項はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
