項目	値
事業の内容	３【事業の内容】　当社グループは、当社、連結子会社３社、非連結持分法非適用子会社１社、持分法非適用関連会社１社で構成されております。　当社グループは、各種化学製品の製造及び販売を主たる業務としております。また、当社グループは臭素化合物を中核とした少量多品種の生産を特徴としており、当社グループ製品の用途は難燃剤、医薬、試薬、ＩＴ素材関連及び工業薬品等、あらゆる産業分野を対象としております。・連結子会社　当社は、マナック株式会社の発行済全株式を保有しております。また、マナック株式会社は、八幸通商株式会社の発行済全株式を保有しております。　当社は、マナック株式会社、八幸通商株式会社及びマナック株式会社100％出資子会社であるマナック（上海）貿易有限公司を連結の範囲に含めております。　当社は、マナック株式会社に対して、経営指導を行っております。また、マナック株式会社は、八幸通商株式会社に対して製品の製造委託を行っており、マナック（上海）貿易有限公司は、中国国内における化学品の輸出入業務を行っております。・非連結持分法非適用子会社　エムシーサービス株式会社は、マナック株式会社に対して、倉庫賃貸業務等の役務提供を行っております。・持分法非適用関連会社　ヨード・ファインケム株式会社は、ヨウ素関連製品の開発、製造、販売を事業目的とする合弁会社であります。　マナック株式会社は、ヨード・ファインケム株式会社に対して、ヨウ素関連製品の製造委託を行っております。　事業別の主な内容は次のとおりであります。なお、次の３部門は「第５　経理の状況　１　連結財務諸表等　注記事項」に掲げるセグメントの区分と同一であります。(1) ファインケミカル事業　多岐かつ特殊用途向けが多く、医薬、農薬、ハイテク分野において使用される機能性材料、電子材料及び情報関連分野の中間体として使用されております。　当該対象企業は、マナック株式会社、八幸通商株式会社及びマナック（上海）貿易有限公司であります。(2) 難燃剤事業　電気製品、ＯＡ機器、自動車部品等の産業分野において使用されております。　当該対象企業はマナック株式会社及びマナック（上海）貿易有限公司であります。(3) ヘルスサポート事業　人工透析薬剤用原料、抗菌剤原料及び試薬として使用されております。　当該対象企業はマナック株式会社及び八幸通商株式会社であります。 　事業系統図は次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （1）経営方針　「スペシャリティーケミカルをベースに社会の進化・発展に貢献する」の企業理念の下、電子・情報・医療といった先端技術産業が求めるニーズ機能を、化学技術を基にして、単に化学品を受託製造するのではなく、それらに関連した情報を組み合わせることにより、オリジナリティーのある製品を提供し、世界への貢献を行います。 （2）目標とする経営指標　当社グループは、投下資本の運用効率と収益を重視し、自己資本利益率（ＲＯＥ）を経営管理の重要指標としており、当社グループでは長期的な目標値を10％以上に設定しております。 （3）経営戦略等　当社グループは、これまでファインケミカルをベースとして主に国内市場を対象として取組んでまいりました。しかしながら、近年は海外品との競合が激化し、当社グループを取り巻く事業環境は、少子高齢化による国内需要の減少や環境コストの上昇等厳しい状況が引続いております。　こうした中で、当社グループは①新たなマーケットである国際市場を目指した環境対応とグローバル・スタンダード対応の強化、②海水化学で培った臭素化・ヨウ素化技術への自信を誇りに、新しい技術開発、新しい分野への開拓の継続、③高機能製品・高付加価値製品の提案を通じたスペシャリティーケミカルの未来の構築が必要と考えており、その実現のために必要な施策を着実に実行してまいります。 （4）経営環境　当社グループは、これまでファインケミカルをベースとして主に国内市場を対象として取組んでまいりましたが、経営環境の変化により海外品との競合が激化しております。当社グループを取り巻く事業環境は、少子高齢化による国内需要の減少や環境コストの上昇等厳しさを増しており、引続き厳しい経営環境が続くものと予想しております。 （5）優先的に対処すべき事業上及び財務上の課題、対処方針　地政学リスク、国内外の経済情勢、原材料・燃料エネルギー・設備資材等の価格高騰、物流の不透明感や為替の影響等により、当社グループの生産体制、物流体制、営業活動等の事業活動の継続に支障が生じた場合には、業績と財務状況に影響を及ぼす可能性があります。　このような経営環境のもとで当社グループは、原材料・燃料エネルギー・設備資材等の価格高騰や調達難化への対応を重要な課題と認識しております。工場の生産効率化による更なるコストダウンに取り組むとともに、製品価格への一部転嫁等の継続的な取り組みを行ってまいります。また、サプライチェーン上、調達が不安定な状況になっている、もしくはそのような状況が想定される製品については、安定的な原材料調達を行えるよう複数購買対象の拡大等、調達プロセスの改善を行ってまいります。　各セグメントにおいては以下の課題を認識しており、その課題解決に向けた施策を推進してまいります。　ファインケミカル事業につきましては、既存製品の収益性向上、グローバル展開及び医薬関連製品の安定生産及び供給体制の構築を課題として認識しております。その施策として、当社グループのマナック株式会社福山工場において安定生産及び供給のために必要な維持投資を着実に実行してまいります。　難燃剤事業につきましては、既存難燃剤の収益性向上及び新製品開発の必要性を認識しております。その施策として、中国現地法人であるマナック（上海）貿易有限公司を活用し、需要が旺盛な中国市場に向けた拡販、工場におけるコストダウン及び当社グループの各研究所において難燃不燃材料等の新製品開発活動を継続的に行ってまいります。　ヘルスサポート事業につきましては、サプライチェーンの維持に努め、顧客ニーズに合わせた人工透析用原料や抗菌剤原料等、社会に必要とされる製品を安定的且つ持続的に供給してまいります。　加えて、当社グループは、企業の社会的責任を認識し、内部統制の有効性を高め、コンプライアンスを徹底いたします。また、優秀な人材の確保・育成を図り、安全操業、環境に配慮した事業活動を行ってまいります。さらに、自然災害の発生等に備え、定期的な災害防止活動やＢＣＰの運用等、事業リスクの最小化に向けた施策を改善・継続してまいります。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （1）国内外の経済情勢・需要変動　当社グループの製品は、電気製品、ＯＡ機器、電子材料及び情報関連分野等、多岐にわたる分野で使用されております。そのため、当社グループ製品の需要は、製品を販売している様々な分野の経営状況の影響を受けることになります。従いまして、国内外の関連市場における景気後退による需要の縮小は、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、製品リストラクチャリングの実施や新製品及び新技術の研究開発等を継続的に行うことで市場環境の変化への対応力を高めております。 （2）価格競争　当社グループが事業を展開する多くの市場において国際競争が激化しております。競合先には価格面で当社グループより競争力を有している可能性があります。また、新しい競合先の市場参入に伴い、当社グループ製品が厳しい価格競争にさらされる可能性もあります。その結果、価格面での圧力、又は競争の激化によるシェアの低下により、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、これらに対応すべく、工場におけるコストダウン及び増産体制の整備に取組み、製造原価の低減に努めております。 （3）原材料の調達　当社グループは、原材料を多数の供給業者から調達しております。供給業者における災害及び事故、中国をはじめとした海外における政策や米中貿易摩擦、ウクライナにおける地政学上のリスクの高まり等により原材料調達への支障が生じた場合には、生産活動の停止等の影響が考えられ、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、売買契約及び品質保証書等により品質保証された原材料の調達を行っており、国内外の複数の調達先との取引関係を強化することで、安定的な原材料調達が行える体制構築に努めております。 （4）原材料の市況変動　当社グループの使用する原料は、直接的あるいは間接的に石油化学原料と関係しているものが多くあり、原料価格の動向は、ナフサ価格や為替相場の変動の影響を受けます。国際情勢の状況次第では、原料価格が上昇する可能性があり、また需給バランスが崩れ、供給不足の状況になった場合においても原料価格が上昇する可能性があります。今後、市況が高騰した場合には原材料費の上昇により、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、随時、市況価格や為替相場を注視し、適切な原材料調達が行える体制構築に努めております。 （5）自然災害　当社グループの主要な生産拠点であるマナック株式会社福山工場と郷分事業所の所在地は、いずれも広島県福山市であります。地震や台風等の自然災害によって、これらの生産拠点が甚大な被害を受ける可能性があり、当社グループの生産体制、物流体制、営業活動等の事業活動の継続に支障が生じた場合には、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、定期的な災害防止活動や設備点検の実施、ＢＣＰの策定等、事業リスクの最小化に向けた施策を実施しております。 （6）法的規制等　当社グループの事業の遂行にあたっては、遵守すべき各種法令等の規制があります。また、環境問題に対する世界的な意識の高まりから、環境に関する各種規制は強化される傾向にあります。これら法的規制の強化等により、事業活動の制限、追加の設備投資、費用等が発生した場合には、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、工場部門における環境保全に対する取組みの実施や、各種業界団体への加盟等により必要な情報の的確な収集を行い、各種法令等の遵守に向けた従業員教育に努めております。 （7）海外での事業活動　当社グループは、2016年3月に中国現地法人であるマナック（上海）貿易有限公司を設立し、中国をはじめとした国際市場における事業展開を行っております。しかしながら、海外において、政治体制の変動、法規制の変更、為替の急激な変動等があった場合には、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、マナック（上海）貿易有限公司を中心に、海外において事業活動を行う上で必要な情報を、迅速且つ的確に収集することに努めております。 （8）新製品及び新技術開発　当社グループが事業を展開する多くの市場においては、技術の進歩、革新的な新製品の登場等急速に変化しております。当社グループの将来の成長は、既存事業の強化に加え、新製品の開発と販売、新規事業の育成に依存すると予想しております。市場の変化への対応の遅れや開発状況の遅れ等により、新製品及び新技術を開発できない場合には、将来の成長と収益性が低下し、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、研究環境の整備と研究員の自律的成長を促すため、次世代の研究拠点のあり方を検討していきつつ、新製品及び新技術の研究開発や新規事業の育成に取組んでおります。 （9）事故　不慮の事故等により、工場周辺地域あるいは製造設備に重大な被害が生じた場合には、被害補償、設備補修等に多額の費用が発生することも考えられます。このような場合には、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、日常的及び定期的な設備の点検・保守・安全関連投資等の実施、従業員に対する労働安全衛生教育を行い、製造設備の安定操業及び安全確保に努めております。 （10）品質問題　製品に予期せぬ欠陥が生じた場合には、社会的信用の低下及び問題解決に関わる多額の費用が発生することも考えられます。このような場合には、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、製品の品質保証体制を確立し、その信頼性の向上に努めております。また、製品の不良等による万が一のトラブル発生に備え、賠償責任保険へ加入しリスク低減を図っております。 （11）訴訟等　当社グループの事業又は活動に関連して、訴訟、紛争、その他の法的手続が提起される可能性があります。現在、当社グループの業績と財政状況に重大な影響を及ぼす訴訟は提起されておりませんが、将来において、重要な訴訟等が提起された場合には、当社グループの業績と財務状況に影響を及ぼす可能性があります。　当社グループでは、企業行動憲章の制定を行い、国内外の各種法令等の遵守に努めております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。①財政状態及び経営成績の状況　当連結会計年度における国内経済は、コロナウイルス感染拡大の影響による行動制限の緩和に伴い、緩やかな景気回復の兆しが見られました。しかしながら、原材料やエネルギー価格の高騰、円安の進行、ウクライナでの地政学上のリスクに加え、物価上昇による消費マインドの低下懸念もあり、先行き不透明な状況は継続しております。　このような環境の下で当社グループは、国内外の市場における顧客への取引深耕に一体となり積極的に取組んでまいりました。　この結果、当連結会計年度の業績は、売上高11,853百万円（前期比＋1,150百万円、10.7％増）、営業利益991百万円（同＋251百万円、33.9％増）、経常利益1,179百万円（同＋297百万円、33.8％増）、親会社株主に帰属する当期純利益は821百万円（同＋108百万円、15.2％増）となりました。 　セグメントごとの経営成績は、次のとおりであります。ファインケミカル事業　ファインケミカル事業につきましては、電子材料製品や工業薬品等は安定した需要を維持いたしました。一方で、連結子会社である八幸通商株式会社における一部製品は需要が減少いたしました。　この結果、売上高4,343百万円（前期比△191百万円、4.2％減）、セグメント利益は768百万円（同＋130百万円、20.5％増）となりました。 難燃剤事業　難燃剤事業につきましては、昨年来の原燃料価格等の高騰はあったものの、電子材料部材や家電製品に使用されるプラスチック用難燃剤、各種工業薬品用無機臭化物等の需要は堅調に推移いたしました。また、円安による為替の影響も追い風になりました。　その結果、売上高は6,245百万円（同＋1,251百万円、25.1％増）、セグメント利益は1,313百万円（同＋319百万円、32.2％増）となりました。 ヘルスサポート事業　ヘルスサポート事業につきましては、主力の人工透析用原料は安定した国内需要を維持いたしましたが、各種原材料価格の高騰があり利益面に大きな影響を及ぼしました。また、広島大学と共同開発（特許取得）し製品化した固定化抗菌剤「Ｅｔａｋ®」の需要はコロナ禍の収束とともに落ち着いてまいりました。　この結果、売上高は1,264百万円（同＋90百万円、7.7％増）、セグメント利益は31百万円（同△127百万円、80.4％減）となりました。 　財政状態に関しましては、次のとおりであります。（資産、負債及び純資産の状況）　当社グループの当連結会計年度末における総資産は、前連結会計年度末に比べて1,427百万円増加し、15,012百万円となりました。これは主に、棚卸資産が1,214百万円増加したことによるものであります。　負債は、前連結会計年度末に比べて681百万円増加し、3,972百万円となりました。これは主に、原料価格高騰に連動する買掛金等が増加したことによるものであります。　純資産は、前連結会計年度末に比べて745百万円増加し、11,039百万円となりました。これは主に、利益剰余金が増加したことによるものであります。  ②キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ1,681百万円増加し、当連結会計年度末には、3,721百万円となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は1,647百万円（前年は714百万円の獲得）となりました。これは主に、税金等調整前当期純利益の増加によるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果得られた資金は199百万円（前年は422百万円の支出）となりました。これは主に、有形固定資産の売却等によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は125百万円（前年は200百万円の支出）となりました。これは主に、配当金の支払によるものであります。  ③生産、受注及び販売の実績a.生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自2022年４月１日至2023年３月31日）前年同期比（％）ファインケミカル事業（百万円）3,87594.1難燃剤事業（百万円）6,708139.5ヘルスサポート事業（百万円）68659.1合計（百万円）11,270111.7 b.商品仕入実績当連結会計年度の商品仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自2022年４月１日至2023年３月31日）前年同期比（％）ファインケミカル事業（百万円）61692.4難燃剤事業（百万円）3587.1ヘルスサポート事業（百万円）549127.1合計（百万円）1,200105.4 c.受注実績当社グループは見込み生産を行っているため、該当事項はありません。  d.販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自2022年４月１日至2023年３月31日）前年同期比（％）ファインケミカル事業（百万円）4,34395.8難燃剤事業（百万円）6,245125.1ヘルスサポート事業（百万円）1,264107.7合計（百万円）11,853110.7（注）最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。 相手先 前連結会計年度（自2021年４月１日至2022年３月31日）当連結会計年度（自2022年４月１日至2023年３月31日）金額（百万円）割合（％）金額（百万円）割合（％）第一工業製薬株式会社1,57814.72,04117.2 (2)経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、有価証券報告書提出日現在において判断したものであります。 ①重要な会計方針及び見積り　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる企業会計基準に基づき作成されております。この連結財務諸表の作成に当たり、採用している重要な会計方針は「第５　経理の状況　１．連結財務諸表等　(1)連結財務諸表注記事項　連結財務諸表作成のための基本となる重要な事項」に記載のとおりであります。　当社グループの連結財務諸表の作成において、損益又は資産の状況に影響を与える見積り及び判断は、過去の実績や当該取引の状況、入手可能な情報に基づいておりますが、見積りは不確実性を伴うため、実際の結果はこれらと異なる場合があります。　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１ 連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。 ②当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容売上高　売上高は前連結会計年度に比べ1,150百万円増加の11,853百万円（前期比10.7％増）となりました。これは、ファインケミカル事業において、電子材料製品や工業薬品等が安定した需要を維持したこと、及び難燃剤事業において、電子材料部材や家電製品に使用されるプラスチック用難燃剤、各種工業薬品用無機臭化物等の需要が堅調に推移したことが主な要因であります。営業利益　営業利益は前連結会計年度に比べ251百万円増加の991百万円（前期比33.9％増）となりました。これは各事業において原材料価格高騰に伴い、価格転嫁、製造原価低減及び経費削減に努めたことが主な要因であります。経常利益　経常利益は前連結会計年度に比べ297百万円増加の1,179百万円（前期比33.8％増）となりました。これは、営業利益と同様の要因であります。 親会社株主に帰属する当期純利益　親会社株主に帰属する当期純利益は前連結会計年度に比べ108百万円増加の821百万円（前期比15.2％増）となりました。これは、営業利益と同様の要因、及び保有する投資有価証券の一部を売却したことが主な要因であります。　当社グループの経営成績等に重要な影響を与える要因として、国内外の景気動向及び当社グループが使用する原材料の市況変動に影響を受ける可能性があります。 　資本の財源及び資金の流動性については、当社グループは事業運営上必要な資金の流動性の向上と資金の源泉を安定的に確保することを基本としております。　当社グループの運転資金需要のうち主なものは、原材料の購入費用のほか、製造費用、販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は、設備投資及び投資有価証券の取得等であります。　短期運転資金は自己資金及び金融機関からの短期借入を基本としており、設備投資等の資金調達につきましては、自己資金及び金融機関からの長期借入を基本としております。　なお、当連結会計年度末における借入金の合計残高は290百万円となっており、現金及び現金同等物の残高は3,721百万円となっております。 　経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等については、当社グループは投下資本の運用効率と収益を重視し、自己資本利益率（ＲＯＥ）を経営管理の重要指標として位置付け、長期的な目標値を10％以上に設定しております。　当連結会計年度におけるＲＯＥは7.4％（前期比0.5ポイント増）であります。これは製造原価低減及び経費削減に努めたこと等により親会社株主に帰属する当期純利益が増加したことが主な要因であります。引続き当該指標の改善に向けグループが一体となり取組んでまいります。  　セグメントごとの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。ファインケミカル事業　電子材料製品や工業薬品等は安定した需要を維持した一方で、連結子会社である八幸通商株式会社における一部製品は需要が減少したことから、前期比で減収増益となりました。難燃剤事業　昨年来の原燃料価格等の高騰はあったものの、電子材料部材や家電製品に使用されるプラスチック用難燃剤、各種工業薬品用無機臭化物等の需要は堅調に推移したことから、前期比で増収増益となりました。ヘルスサポート事業　主力の人工透析用原料は安定した国内需要を維持いたしましたが、各種原材料価格の高騰があり利益面に大きな影響を及ぼしたことから、前期比で増収減益となりました。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　当社グループの研究所では、過去から培ってきた技術の進化拡大を通し、競争力ある製品群の創出に取組んでおります。ファインケミカル事業部、マテリアル・ソリューション事業部、及びヘルスサポート事業部が一体となったマーケティング活動により顧客ニーズを的確に把握し、当社グループのコア技術である臭素化、ヨウ素化や各種有機合成技術、精製技術を駆使することで、顧客ニーズに合った製品の早期開発を行っております。一方、臭素化学懇話会やヨウ素学会等の学会活動や種々の公的研究開発法人及び国立大学法人等との共同研究を通じ、先端技術等のシーズ育成にも努めております。　また当社グループが運営する郷分ラボ、富山ラボ、湘南ラボ及び昨年開設した浜松ラボでは、事業領域の拡大と自社製品・自社技術開発の活性化を目的として、より一層活発的な開発を進めております。これら研究開発環境の整備とともに、新しい事業及び当社グループにおける強みの創出に挑戦していきます。　当連結会計年度における各セグメント別の研究の主要課題及び施策、研究成果及び研究開発費は次のとおりであります。なお、当連結会計年度の研究開発費の総額は340百万円となっております。(1) ファインケミカル事業　医薬中間体開発については、技術優位を意識したプロセス開発と工業化検討を推進し、受託品開発・自社製品開発を行っております。受託品開発においては、グローバル展開品２品目（がん関連医薬品原料、婦人科領域治験薬中間体）を中心に実機生産を繰り返し、定常生産実現に向けた開発を推進しております。また、自社製品開発においては、酸化剤として利用される超原子価ヨウ素化合物のパイロット試作を実施して課題の抽出・対策を施し、スケールアップ生産に向けた開発を推進しております。　電子材料の中間体については、新規の特殊ハロゲン化合物及びそれら誘導体の経済的プロセスの開発を推進しております。例えば、フラットパネルディスプレイ分野における有機ＥＬ部材といった、高付加価値化合物の骨格構成に有用な臭素化合物、ヨウ素化合物及び異種ハロゲン化合物の開発や、それらを利用した高次化合物の開発を積極的に進めております。また、培った開発技術については半導体分野や光学材料分野等その他分野へ展開していくことも推進しており、半導体分野の高次化合物におけるパイロット試作を実施しております。　当事業に係る研究開発費は209百万円であります。(2) 難燃剤事業　バイオマス素材を活用した材料開発においては、トクラス株式会社よりＷＰＣ（ウッド・プラスチック・コンポジット）事業を譲り受け、浜松ラボを開設しました。新設ラボとのコラボレーションにより機能性ＷＰＣの研究開発を加速させ、早期事業化に向けた活動を推進しております。また、一昨年度より参画した研究コンソーシアム「高機能リグニン」において、引き続き改質リグニン系次世代バイオベース材料の開発に取組んでおります。加えて、プラスチック用難燃剤として環境調和型ポリマータイプ難燃剤「ポリマーナ®」シリーズの市場開発も継続しており、整備した機能評価体制を活用することで先端分野における難燃・不燃化に向けた研究開発の加速に取組んでおります。これらの研究開発活動を推進するため、関連する国内研究機関への研究員派遣や大学法人・公的研究機関等と複数の共同研究・共同開発を実施しております。　当事業に係る研究開発費は118百万円であります。(3) ヘルスサポート事業　無機薬品については、「医薬用途向け無機塩化物の川下化製品」の開発活動を積極的に継続実施しております。　また、ヘルスサポート事業における新規事業展開の一環として、広島大学大学院医系科学研究科（歯）の二川浩樹教授と共同開発（特許取得）した、持続型の固定化抗菌成分「Ｅｔａｋ®」及び本成分を含有した新規の除菌・抗菌コーティング剤「Ｅｔａｋ®セーフティーコート®」の市場拡大に向けた用途開発に関して積極的に取組んでおります。　なお、「Ｅｔａｋ®」は広島大学のベンチャー企業である株式会社キャンパスメディコの登録商標です。　当事業に係る研究開発費は13百万円であります。  
設備投資等の概要	１【設備投資等の概要】当連結会計年度における、当社グループの設備投資総額は287百万円となりました。ファインケミカル事業においては、連結子会社の福山工場及び連結子会社におけるファインケミカル品製造設備の新設、更新等、62百万円の設備投資を実施いたしました。難燃剤事業においては、連結子会社の福山工場における難燃剤製造設備の更新等、101百万円の設備投資を実施いたしました。ヘルスサポート事業においては、連結子会社の郷分事業所における計測機器等、31百万円の設備投資を実施いたしました。全社に係るものとして、連結子会社の福山工場における計測機器等、91百万円の設備投資を実施いたしました。なお、当連結会計年度において重要な設備の除却、売却等はありません。 
主要な設備の状況	２【主要な設備の状況】当社グループにおける主要な設備は、次のとおりであります。（1）提出会社（株式会社マナック・ケミカル・パートナーズ）該当事項はありません。 （2）国内子会社（マナック株式会社）2023年３月31日現在 事業所名(所在地)セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物(百万円)機械装置及び運搬具(百万円)土地（百万円）(面積㎡)その他（百万円）合計（百万円）福山工場(広島県福山市)ファインケミカル事業難燃剤事業ヘルスサポート事業ファインケミカル製品、難燃剤、ヘルスサポート製品生産設備447796567(41,586)611,873119研究所(広島県福山市)ファインケミカル事業研究施設6221－8016429郷分事業所(広島県福山市)ヘルスサポート事業ヘルスサポート製品生産設備263157(14,583)912310管理部(広島県福山市)全社統括業務統括業務施設30－7（73）94711 　（注）１．帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定は含んでおりません。　　　　２．国内子会社（マナック株式会社）において、研究所、管理部は福山工場内に設置しております。
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式23,200,000計23,200,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月30日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式8,625,0008,625,000東京証券取引所スタンダード市場単元株式数100株計8,625,0008,625,000－－
