項目	値
事業の内容	３【事業の内容】　当連結会計年度末における当社グループ（当社及び当社の関係会社）は、当社及び子会社６社、関連会社２社及びその他の関係会社１社で構成されております。　当社グループのセグメントは「情報・印刷事業」、「知育事業」、及び「通信販売事業」で構成されております。なお、当連結会計年度より、従来報告セグメントに含まれない事業セグメント「その他」を構成していた「通信販売事業」について量的な重要性が増したため、報告セグメントの「通信販売事業」として記載する方法に変更しております。詳細は、「第５　経理の状況　１連結財務諸表等　(1）連結財務諸表　注記事項（セグメント情報等）」に記載の通りであります。 (1）情報・印刷事業　情報・印刷事業においては、宣伝印刷物（チラシ、フリーペーパー、カタログ、パンフレット等）、ダイレクトメール（パーソナルな販促物・告知媒体の葉書、封書等）、セールスプロモーション用品（ＰＯＰ、ポスター等）及び業務印刷物（封筒、伝票、帳票等）の商業印刷物、特殊ラベル・シールの製造・販売、商業印刷物・包装資材の販売、デジタルコンテンツの企画・制作、マルチメディア関連サービスの提供等を行っております。 (2）知育事業　知育事業においては、図書の出版並びに販売、教材の製作及び販売等を行っております。 (3）通信販売事業　通信販売事業においては、美容食品、健康補助食品等の通信販売を行っております。 当社グループ各社の事業内容及び当社と関連会社の当該事業に係る位置付けは、以下のとおりであります。 会社名報告セグメント主要な事業内容㈱ウイルコホールディングス－持株会社㈱ウイル・コーポレーション情報・印刷事業商業印刷物、特殊ラベル・シール等の製造・販売㈱日本特殊加工印刷情報・印刷事業商業印刷物の販売㈱ピーディック情報・印刷事業デジタルコンテンツの企画・制作鈴木出版㈱知育事業図書の出版・販売及び教材の製作・販売㈱アルバ知育事業書籍の編集、出版ならびに販売笹岡薬品通販㈱通信販売事業美容食品、健康補助食品等の通信販売 　その他の関係会社である㈲わかさ屋は、不動産賃貸事業を行っております。 　当社は特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの計数に基づいて判断することとなります。 ［事業系統図］　以上述べた事項の主な会社を事業系統図によって示すと次のとおりです。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）会社の経営の基本方針　当社グループは、情報発信事業（情報・印刷事業、知育事業及び通信販売事業）を通じて社会に貢献することを経営理念としております。そのために営業と技術の総合力を発揮して、お客様とそのお客様を視野に入れた製品・商品及びサービスを開発、提供することを通じお客様の信頼と要求を満たすことにより、適正な利益を確保し「100年後も評価される企業」であることを経営方針としております。引き続き、グループ各社の企業価値の総和の増大を図り、事業の持続的発展を追求してまいります。 (2）目標とする経営指標　当社グループは、継続的な収益力の基準指標として経常利益額を、成長性の観点から売上高を経営指標としている他、事業ごとの収益性の観点から売上高営業利益率、財務の安定性の観点から自己資本比率を補助指標としております。 (3）優先的に対処すべき事業上及び財務上の課題第45期決算においては227百万円の当期純損失を発生させました。ＥＣサイトの受注は底堅く推移はしましたが、これは主としてリピート客によるもので、新規顧客の獲得数は当初計画には届きませんでした。収益の柱の一つであるＥＣサイトをさらに伸ばすには、新規顧客の獲得を計画的に伸ばすことが喫緊の課題となっております。そのためには、外部コンサルタントの力も活用しながら効率を上げてまいります。また、当社製品のＰＲサイトである「賢者の販促」にアクセスをされた顧客からの問い合わせが契機となり、当社の独自商品を軸に、新規取引が始まるケースも増えてきていることから、当社の主力製品の一つである多様な形態のＤＭをより効率的に紹介するため、11月１日には、新たに「賢者のＤＭ」サイトを新設致しました。環境面においては、従来のプラスチック製ファイルに代わる半透明の紙製ファイルを開発致しましたが、これを、ドアノック商材として利用し、新規顧客開発に注力をしてまいります。また、デジタル印刷においては、新たな価格戦略により売上及び利益の拡大を図ります。更には、従来のオフセット印刷とデジタル印刷を組み合わせることにより、お客様の印刷物在庫スペースと印刷物の廃棄ロスを減らす新たな試みにも取り組んでまいります。知育事業におきましては、同業他社との差別化を図るため、従来の物販中心の事業に加えて幼保園の様々な困り事にソフトを含め対応出来る体制を早急に構築し、幼保園との紐帯強化を図ってまいります。また、知育玩具等の新商品開発のスピードアップに加え、パートナー企業との連携による新たなサービスの提供を強化してまいります。通信販売事業におきましては、現在は顧客名簿を集めるステージにありますが、これらの顧客にアピールできる新商品を開発・投入するとともに、アウトバウンドによるフォローを進め、早期に単月黒字の実現を目指します。　なお、財務上の課題につきましては、特筆すべきものはありません。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある主な事項には、以下のものがあります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）当社グループ固有のリスク①　マーケティングのリスク　当社グループの主要事業の一つである商業印刷は、景気動向の影響を受ける部分もありますが、紙からネットへの媒体変化の影響を強く受けております。中でも、従来型のチラシ等については、需要の縮小および受注単価の低下がみられます。　当社グループにおいては、引き続き、顧客の要望に沿った当社独自の製品を、より短納期で提供することにより、顧客の効率的な集客、売上の向上のための提案を積極的に展開し、従来型のチラシの構成比を下げて参ります。　しかしながら、商業印刷業界における環境変化が、想定を超えることにより、当社グループ業績に影響を及ぼす可能性があります。 ②　原材料価格のリスク　当社グループの事業である商業印刷事業においては、原価構成における原材料のうち特に紙の占める割合が高くなっております。原材料価格がさらに上昇した場合、受注価格への転嫁に時間を要する、あるいは、受注価格への十分な反映が困難な場合があり、業績に影響を及ぼす可能性があります。 ③　特定の得意先、仕入先への依存リスク　当社グループの主要事業である商業印刷事業においては、保有する印刷機及び加工機の種類・台数等により、他社よりも比較優位にある製品が存在します。顧客の必要とする製品とこの比較優位にある製品が合致すれば、当該製品を集中的に発注し、また受注することが、双方にとって経済的に合理的なことから、特定の得意先および仕入先に偏る場合があります。　しかしながら、特定の得意先および仕入先に偏った場合、リスクが高くなることから、これまでどおり一定の基準を超えないよう管理し分散を図ってまいります。 (2）一般的な事業のリスク　当社グループは、上記のほか一般的な事業のリスクとして、収益増減のリスク、費用増減のリスク、財務のリスク、訴訟のリスク、セキュリティのリスク、などを認識し各種対応を行っております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループ（当社、連結子会社及び持分法適用会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という）の状況の概要は次のとおりであります。 ①　経営成績の状況　当連結会計年度（2022年11月１日～2023年10月31日）における我が国経済は、2023年7-9月期のＧＤＰ成長率が、前期比で実質△0.7％（年率換算△2.9％）と４四半期ぶりのマイナス成長となりました。国内においては、新型コロナウイルスの分類が５類に移行されたことにより経済活動の正常化が進み、インバウンドや外食需要は回復しましたが、日米の金利差による円安を主因とするコストプッシュ型物価上昇が続いており、二人以上世帯における消費支出の実質伸び率は、今年３月以降連続して前年同月割れが続いております。また、欧米においては金融引締め策が継続され、中東地域においては10月７日にハマスによるイスラエル攻撃が始まり、地政学的リスクが一層高まり、先行きの見通しは一層難しいものとなっております。このような環境の中、情報・印刷事業におきましては、社会経済活動の正常化に伴い、顧客における販促活動は回復傾向にありますが、フリーペーパーやチラシ等が減少する傾向は依然続いております。デジタル印刷を中心とするＥＣサイトからの受注はリピートを中心に底堅く推移しましたが、フリーペーパーやチラシ等の受注減の影響が大きく、セグメント売上高は8,154百万円（前年同期比1.4％減）に止まりました。利益面においては、度重なる印刷用紙、インキ価格の値上がりや電力料金等のエネルギーコストの高騰への対応として、製品価格是正交渉を鋭意進めてまいりましたが、印刷需要が減少するという環境下での交渉であったことやコスト上昇と価格改定の間にはタイムラグが生じざるを得ないこともあり、当期中に全てのコスト増を補うまでには至らず、セグメント利益は286百万円（前年同期比29.2％減）となりました。印刷需要全体は確かに減少を続けておりますが、Ｅコマースにおいては、当社が強みを持つダイレクトメール（ＤＭ）との効率的組合せが引き続き進むものと考えております。また、ポップアップや糊も鋏も要らないペーパークラフトなどの独自製品にも底堅いニーズがあるものと考えております。当社製品のＰＲサイトである「賢者の販促」の認知度を深め、単なる価格競争には陥りにくい分野における営業を強化してまいります。知育事業につきましては、前期に続き２期連続の黒字化を目指してまいりました。出版事業においては昨年の中学の部に続き、小学校高学年の部の課題図書に児童書「５番レーン」が選定され、短期間に売上と利益を確保出来たことに加え、長年蓄積してきた絵本コンテンツの版権販売ビジネスが大きく伸長しました。しかしながら、幼保事業においてはコロナウイルス対策関連商品の需要一巡、幼保園の園児数の減少、更には、新しいヒット商品が投入出来なかったこと等により売上が大幅に減少し、両事業を合わせたセグメント売上高は884百万円（前年同期比9.4％減）、セグメント利益は133百万円の損失（前年同期は6百万円の利益）となりました。今後は、幼保事業の拡大強化のため、更に物販に注力するとともにソフト面でのサービス展開やパートナー企業との協業により新たな販路開拓を積極的に進め、安定した収益の確保を図ってまいります。報告セグメントに含まれない事業セグメント「その他」を構成していた通信販売事業は、量的な重要性が増したため、当連結会計年度より報告セグメントの通信販売事業としております。同事業におきましては、食品と化粧品の販売を進め、顧客基盤強化のための先行投資として広告宣伝費を投入するとともに販売チャネルを増やし、アウトバウンドによるフォローを強化した結果、セグメント売上高は55百万円（前年同期比460.8％増）、セグメント利益は45百万円の損失（前年同期は24百万円の損失）となりました。引き続き、アウトバウンドの活用を図りつつ、成功報酬型のインフルエンサーサービス及びＳＮＳの活用を促進させ、定期顧客継続率の向上を図るとともに、販促費を費用対効果の高い媒体に集中させ、費用の効率的配分を図ってまいります。以上の結果、当連結会計年度の売上高は8,816百万円（前年同期比2.4％減）、営業損失は214百万円（前年同期は営業利益62百万円）、経常損失は213百万円（前年同期は経常利益132百万円）、親会社株主に帰属する当期純損失は227百万円（前年同期は親会社株主に帰属する当期純利益113百万円）となりました。更に今後は当社印刷製品関連情報提供サイト「賢者の販促」からの営業リードの獲得、外部の営業支援会社の活用等を通じ、新規先との取引拡大を図ってまいります。また、生成ＡI技術を利用し、ＥＣサイトの「プリントモール」、情報発信サイトの「賢者の販促」のより効率的な運営を進めてまいります。  　　　②　財政状態の状況（資産）　流動資産は、前連結会計年度末に比べ446百万円（前連結会計年度比6.6％減）減少し、6,373百万円となりました。これは主として、現金及び預金の減少377百万円、商品及び製品の減少155百万円などによるものです。　固定資産は、前連結会計年度末に比べ10百万円（前連結会計年度比0.2％増）増加し、5,727百万円となりました。これは主として、投資有価証券の増加212百万円、ソフトウエア仮勘定（無形固定資産その他に含む）の増加64百万円、リース資産の減少219百万円などによるものです。　この結果、当連結会計年度における総資産は12,101百万円（前連結会計年度比3.5％減）となりました。 （負債）　流動負債は、前連結会計年度末に比べ16百万円（前連結会計年度比0.5％増）増加し、3,571百万円となりました。これは主として、リース債務の増加51百万円、設備手形（流動負債その他に含む）の増加30百万円、契約負債（流動負債その他に含む）の増加20百万円、１年内返済予定の長期借入金の減少92百万円などによるものです。　固定負債は、前連結会計年度末に比べ351百万円（前連結会計年度比11.8％減）減少し、2,632百万円となりました。これは主として、リース債務の減少292百万円、長期借入金の減少108百万円などによるものです。　この結果、当連結会計年度における負債合計は6,203百万円（前連結会計年度比5.1％減）となりました。 （純資産）　純資産合計は、前連結会計年度末に比べ101百万円（前連結会計年度比1.7％減）減少し、5,897百万円となりました。これは主として、利益剰余金の減少276百万円、その他有価証券評価差額金の増加165百万円などによるものです。 　③　キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ377百万円（前年同期比9.4％）減少し3,627百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は、245百万円（前連結会計年度比268百万円の減少）となりました。これは主として、減価償却費364百万円、税金等調整前当期純損失216百万円、棚卸資産の減少139百万円によるものです。 （投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は、206百万円（前連結会計年度比82百万円の増加）となりました。これは主として、有形固定資産の取得による支出130百万円、無形固定資産の取得による支出72百万円によるものです。 （財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は、416百万円（前連結会計年度比382百万円の増加）となりました。これは主として、長期借入金の返済による支出800百万円、リース債務の返済による支出166百万円、長期借入れによる収入600百万円によるものです。 ④　生産、受注及び販売の状況ａ．生産実績　当連結会計年度における生産実績を示すと、次のとおりです。セグメントの名称生産高（百万円）前年同期比（％）情報・印刷事業7,839△2.6（注）１　金額は販売価格によっております。２　知育事業及び通信販売事業は、提供するサービスの性格上、生産実績の記載になじまないため、記載を省略しております。 ｂ．商品仕入実績　当連結会計年度における商品仕入実績を示すと、次のとおりです。セグメントの名称仕入高（百万円）前年同期比（％）情報・印刷事業33△25.2通信販売事業29195.3（注）１　知育事業は提供するサービスの性格上、受注実績の記載になじまないため、記載を省略しております。２　当連結会計年度より、従来報告セグメントに含まれない事業セグメント「その他」を構成していた「通信販売事業」について量的な重要性が増したため、報告セグメントの「通信販売事業」として記載する方法に変更しております。 ｃ．受注実績　当連結会計年度における受注実績を示すと、次のとおりです。セグメントの名称受注高（百万円）前年同期比（％）受注残高（百万円）前年同期比（％）情報・印刷事業7,813△1.81,439△4.3（注）　知育事業及び通信販売事業は、提供するサービスの性格上、受注実績の記載になじまないため、記載を省略しております。 ｄ．販売実績　当連結会計年度における販売実績を示すと、次のとおりです。セグメントの名称販売高（百万円）前年同期比（％）情報・印刷事業7,876△2.1知育事業884△9.4通信販売事業55460.8合計8,816△2.4（注）１　相手先別販売実績については、総販売実績に対する割合が100分の10以上の販売先はないため、記載を省略しております。２　セグメント間取引については相殺消去しております。 (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①　財政状態及び経営成績の状況に関する認識及び分析・検討内容　売上高につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概要　①　経営成績の状況」と「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概要　④　生産、受注及び販売の状況」に記載のとおりであります。（売上原価及び売上総利益）　当連結会計年度における売上原価は、前連結会計年度に比べ107百万円（前連結会計年度比1.5％増）増加し、7,386百万円となりました。当連結会計年度における売上総利益は、前連結会計年度に比べ324百万円（前連結会計年度比18.5％減）減少し1,429百万円となり、売上高に対する売上総利益の比率は3.2ポイント悪化し16.2％となりました。 （販売費及び一般管理費及び営業利益）　当連結会計年度における販売費及び一般管理費は、前連結会計年度に比べ47百万円（前連結会計年度比2.8％減）減少し、1,644百万円となりました。主な増減は、荷造発送費の減少64百万円などによるものです。　当連結会計年度における営業損失は214百万円（前連結会計年度比445.0％減）となりました。 （営業外損益及び経常利益）　当連結会計年度における営業外収益は、前連結会計年度に比べ48百万円（前連結会計年度比38.0％減）減少し、79百万円となりました。主な増減は、持分法による投資利益の減少24百万円、補助金収入の減少27百万円などによるものです。　当連結会計年度における営業外費用は、前連結会計年度に比べ20百万円（前連結会計年度比34.9％増）増加し、78百万円となりました。主な増減は、持分法による投資損失の増加11百万円などによるものです。　当連結会計年度における経常損失は213百万円（前連結会計年度比261.8％減）となりました。 （特別損益及び親会社株主に帰属する当期純利益）　当連結会計年度における特別利益は発生しておりません（前連結会計年度は18百万円）。減少は、固定資産売却益の減少18百万円によるものです。　当連結会計年度における特別損失は、前連結会計年度に比べ7百万円（前連結会計年度比76.1％減）減少し、2百万円となりました。主な増減は、固定資産売却損の減少3百万円などによるものです。　当連結会計年度における親会社株主に帰属する当期純損失は227百万円（前連結会計年度比300.4％減）となりました。 ②　キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1）経営成績等の状況の概要　③　キャッシュ・フローの状況」に記載のとおりであります。　当社グループは、運転資金については自己資金で賄うことを基本方針としております。また、設備投資を含む投資資金については金融機関からの長期借入金で調達することを基本方針としております。緊急時の資金需要については換金性の高い普通預金で運用し流動性の確保を図っております。 ③　重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたり、見積りが必要な事項につきましては、一定の会計基準の範囲内において合理的な基準に基づき、会計上の見積りを行っております。　具体的には、「第一部　企業情報　第５　経理の状況　１　連結財務諸表等　(1）連結財務諸表　注記事項　（連結財務諸表作成のための基本となる重要な事項）」に記載しておりますが、重要なものについては、「第５　経理の状況　１　連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）」に記載の通りであります。　当社グループは連結財務諸表の作成において、過去の実績やその時点で入手可能な情報に基づいた合理的と考えられるさまざまな要因を考慮したうえで見積り及び判断を行っておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　特筆すべき事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度の設備投資等については、情報・印刷事業では機械設備の増強を中心に実施しております。　当連結会計年度の設備投資等の総額は296百万円であり、セグメントごとの設備投資については次のとおりであります。なお、設備投資の総額には無形固定資産の金額を含めております。(1）情報・印刷事業　当連結会計年度の主な設備投資額は、北國工場の印刷設備を中心に総額249百万円を実施しました。　なお、当連結会計年度において重要な設備等の除却、売却等はありません。 (2）知育事業　当連結会計年度の設備投資額はありません。　なお、当連結会計年度において重要な設備等の除却、売却等はありません。 (3）通信販売事業　当連結会計年度の設備投資額はありません。　なお、当連結会計年度において重要な設備等の除却、売却等はありません。 (4）全社共通　当連結会計年度の主な設備投資額は、本社屋上屋根及び庇塗装工事を中心に総額46百万円を実施しました。　なお、当連結会計年度において重要な設備等の除却、売却等はありません。 
主要な設備の状況	２【主要な設備の状況】(1）提出会社2023年10月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計本社（石川県白山市）－本社設備等48701,211(33,057)-171,71617ダイレクト・マーケティング工場（石川県白山市）情報・印刷事業生産設備162-443( 8,481)-0606- (2）国内子会社2023年10月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計㈱ウイル・コーポレーション北國工場（石川県白山市）情報・印刷事業生産設備20192-(  -)3297549111㈱ウイル・コーポレーション関東工場（千葉県香取郡多古町）情報・印刷事業生産設備1586-(  -)115121742㈱ウイル・コーポレーションダイレクト・マーケティング工場（石川県白山市）情報・印刷事業生産設備689-(  -)78017426㈱ウイル・コーポレーション京都工場（京都府相楽郡精華町）情報・印刷事業生産設備-11-(  -)-0115㈱ウイル・コーポレーション東京営業部（東京都千代田区）情報・印刷事業販売業務100-(  -)-61839㈱ウイル・コーポレーション関西支店ほか営業所等情報・印刷事業販売業務0--(  -)-0017鈴木出版㈱本社（東京都千代田区）ほか３支店知育事業販売業務0-25( 198)002631（注）１　帳簿価額のうち「その他」は、工具、器具及び備品並びにソフトウエアであり、建設仮勘定は含まれておりません。２　上記の他、主要な設備のうち連結会社以外から賃借しているものの内容として、以下のものがあります。 国内子会社2023年10月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容年間リース料（百万円）リース契約残高（百万円）㈱ウイル・コーポレーション北國工場（石川県白山市）情報・印刷事業生産設備21㈱ウイル・コーポレーション関東工場（千葉県香取郡多古町）情報・印刷事業生産設備11㈱ウイル・コーポレーション関西支店ほか営業所等情報・印刷事業販売設備15 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式76,600,000計76,600,000 
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年10月31日）提出日現在発行数（株）（2024年１月29日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式24,650,80024,650,800東京証券取引所スタンダード市場単元株式数は100株であります。計24,650,80024,650,800－－ 
