項目	値
事業の内容	 ３ 【事業の内容】当社グループは、三共生興株式会社（当社）及び連結子会社14社により構成されており、各種繊維製品の企画、生産、販売、海外ブランド商品の輸入販売及びライセンスビジネスを主たる事業とするほか、不動産賃貸事業、ビルメンテナンス事業等の事業活動を展開しております。事業の内容と当社グループの当該事業における位置付けならびにセグメントとの関連は、次のとおりであります。なお、以下に示す区分は、セグメントと同一の区分であります。  事業区分事業内容帰属するグループ会社ファッション関連事業ファッション製品の企画、生産、販売及び海外ブランド商品の輸入販売及びライセンスビジネス三共生興(株) 三共生興ファッションサービス(株)北陸三共生興(株)勝山衣料事業部DAKS SIMPSON LIMITEDDAKS SIMPSON GROUP LIMITEDSANKYO SEIKO (ASIA PACIFIC) CO., LTD.SANKYO SEIKO (MACAU) CO., LTD.LEONARD FASHION SASLEONARD PARFUMS SASLEONARD ITALIE S.R.LLEONARD ASIA LIMITEDLEONARD SHANGHAI LIMITED繊維関連事業繊維衣料製品のOEM事業を中心とした繊維事業全般三共生興アパレルファッション(株)不動産関連事業当社及びグループ会社所有不動産の貸オフィス、貸ホール、貸ビルを中心とした賃貸事業、ビルメンテナンス事業、内装工事事業三共生興(株) (株)サン・レッツ北陸三共生興(株)不動産事業部(株)横浜テキスタイル倶楽部   〔事業系統図〕以上の事項について事業系統図を示すと次のとおりであります。   (注) １．上記に記載の当社以外のすべての会社は、連結子会社であります。２．DAKS LIMITEDは、2022年10月25日付けで清算結了いたしました。３．DAKS SIMPSON GROUP LIMITEDは、2023年４月18日付けで清算結了いたしました。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1) 経営の基本方針当社グループは、「人の企業である」「挑戦の企業である」「共存共栄の企業である」「社会的責任の企業である」を企業理念とし、また、生活文化提案企業として、人々の生活の質の向上に寄与し、豊かな夢のある社会の実現に貢献してまいります。これまでの株主・顧客・社員の三者共生の基本方針「共生トライアングル」を発展させ、社会との共生を図る経営方針「共生NEXT100」を定め、グループを取り巻く社会のあらゆる課題に取り組むべく長期的視点でSDGs経営を推進し、持続可能な世界の実現を目指します。 (2) 中長期的な経営戦略今後も引き続き、新型コロナウイルス感染症の影響が続くものと思われます。また、原材料高、エネルギー価格の上昇などの影響を受け、物価高騰による消費マインドの冷え込みも懸念され、厳しい経営環境が続くものと想定されます。このような状況の下、当社グループは、2024年３月期を最終年度とする中期経営計画「CHALLENGE NEXT 100」に基づき、「アジア市場」「DX推進」「全社戦略」の基本戦略を軸に、長年にわたり培ってきた強みである経営資源を有効活用し、持続可能な世界の実現を目指してまいります。 セグメントごとの事業別戦略は、以下のとおりであります。 ファッション関連事業・アジア市場重視・DX活用による売上拡大・サステナビリティ繊維関連事業・アパレル商材以外への取り組み強化・チャイナプラスワン・DX活用による売上拡大不動産関連事業・保有不動産の資産価値及び収益力向上・イベントホールの稼働率向上・地域社会との共生 今後におきましても、生活文化提案企業として、人々の生活の質の向上に寄与し、豊かな夢のある社会の実現に貢献することで、より一層の企業価値向上の実現に邁進するとともに、次の100年に向け、引き続き新たな挑戦をしてまいります。 (3) 目標とする経営指標当社グループの主たる経営指標としては、売上高経常利益率の向上を重要な経営指標とし、収益性、効率性の高い経営を目指しております。なお、中期経営計画「CHALLENGE NEXT 100」において、2024年３月期に連結売上高210億円、連結経常利益30億円を定量目標としております。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中における将来に関する事項は、2023年３月31日現在において当社グループが判断したものであり、国内外の経済情勢等により影響を受ける可能性があり、事業等のリスクはこれらに限られるものではありません。 (1) ファッショントレンドの変動や消費者の嗜好の変化などによる影響当社グループの主要なセグメントであるファッション関連事業、繊維関連事業は、衣料品を中心としたファッション性の高い商品を取り扱っております。当社グループは、ファッションブランドを中心に商品企画力を高めるとともに、高品質の商品を適正価格で顧客に提供することを経営方針のひとつとしております。しかしながら、当社グループの主なターゲットは、ファッション動向に敏感で消費意欲の高い顧客層であり、同業他社との競争が最も激しく、ファッショントレンドや消費者の嗜好の短期的な変化により、当社グループの業績に影響を受ける可能性があります。 (2) 気候変動、自然災害による影響当社グループの取り扱っている衣料品等は、気候変動の影響を受けやすい商品であるため、クイックレスポンス対応を含めた生産体制の整備に取り組んでおりますが、冷夏、暖冬のような天候不順や、風水害、震災などの自然災害によっては、当社グループの業績や財政状態に影響を受ける可能性があります。 (3) ライセンスブランド契約等の状況による影響当社グループの主要な事業は、海外有名ファッションブランドの独占輸入契約やライセンス契約に基づくブランドビジネスであるため、契約更新の成否や契約条件の変更、契約ブランドの販売動向によっては、当社グループの業績に影響を与える可能性があります。また、当社グループの業績は、主力ブランドである「DAKS」に対する依存度が高いため、「DAKS」の販売の成否に大きな影響を受ける可能性があります。 (4) 取引先の信用リスクによる影響当社グループは、国内および海外の取引先に対する売掛債権等についての信用リスクを有しております。信用リスクの管理を行うため、当社の審査部門が取引先を業容面・資力面から評価し、信用限度の設定を行っております。また信用限度については、信用状態を定期的・継続的に把握し不良債権の発生が極力少なくなるよう努めております。しかしながら、特定の取引先の信用状態が悪化し当社グループに対する債務の履行に問題が生じた場合には、特定の取引先に対する債権の貸倒等により、当社グループの業績や財政状態に影響を及ぼす可能性があります。 (5) 株価変動による影響当社グループは、取引先との安定的・長期的な取引関係の維持・強化を目的として取引先の株式を長期保有しております。これらの株式については価格変動リスクがあり、今後の株価の動向、出資先の業況によっては、投資有価証券評価損が発生し、当社グループの業績や財政状態に影響を及ぼす可能性があります。なお、2023年３月末現在の投資有価証券の連結貸借対照表計上額は16,477百万円となっております。 (6) 固定資産の経済価値変動による影響当社グループのセグメントである不動産関連事業におきましては、当社グループ保有の固定資産の優良化、流動化を図っておりますが、今後、土地評価の変動、市況の変化、天災等の影響に伴い、減損処理の止むなきにいたるなど、保有固定資産の経済価値が変動する場合には、当社グループの業績や財政状態に影響を及ぼす可能性があります。  (7) 為替変動による影響当社グループは、輸出入取引等に係る為替変動リスクに対して、実需の範囲内で成約時に為替予約を行い、為替リスクのヘッジを行っておりますが、今後予測を超えた為替レートの変動があれば、当社グループの業績や財政状態に影響を及ぼす可能性があります。 (8) 個人情報の流出による影響当社グループでは、保有する個人情報や機密事項に関する情報に関しては、社内管理体制を整備して厳重な管理を行っておりますが、事故や犯罪など予期せぬ事態によりこれらの情報が漏洩した場合、当社グループの社会的信用が低下し、業績や財政状態に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要ならびに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) 経営成績当連結会計年度におけるわが国経済は、新型コロナウイルス感染症による行動制限の緩和により、経済活動の正常化が進み、景気は緩やかに持ち直しの動きが見られる一方で、ロシア・ウクライナ情勢の長期化、円安の進行、資源価格の上昇など、依然として先行きは不透明な状況が続いております。当社グループを取り巻く繊維・アパレル業界におきましては、物価上昇による消費マインドの冷え込みが懸念される一方で、行動制限の緩和に伴い人流が回復し、市場環境は回復基調にて推移いたしました。このような状況の下、当社グループは、３ヶ年の中期経営計画「CHALLENGE NEXT 100」の２年目を終え、定量目標として掲げた連結経常利益25億円を達成、３つの基本戦略である「アジア市場」「ＤＸ推進」「全社戦略」を着実に推し進めております。最終年度の2024年３月期につきましても、引き続き３つの基本戦略を中心に、経営資源を有効活用し、企業価値向上、収益拡大に取り組んでまいります。 売上高及び売上総利益売上高は前連結会計年度に比べて2,552百万円（15.1％）増の19,466百万円となり、売上総利益は前連結会計年度に比べて1,469百万円（22.1％）増の8,116百万円となりました。 営業利益及び経常利益販売費及び一般管理費の合計額が前連結会計年度に比べて974百万円増加いたしましたが、営業利益は前連結会計年度より494百万円（28.4％）増の2,237百万円となり、経常利益は前連結会計年度に比べて562百万円（24.0％）増の2,912百万円となりました。 税金等調整前当期純利益及び親会社株主に帰属する当期純利益前連結会計年度に特別利益として債務免除益など1,243百万円計上し、特別損失として商標権の減損損失など757百万円計上したことなどにより、税金等調整前当期純利益は前連結会計年度に比べて38百万円（1.4％）増の2,875百万円となり、親会社株主に帰属する当期純利益は前連結会計年度に比べて68百万円（3.2％）増の2,206百万円となりました。 また、１株当たり当期純利益は、前連結会計年度の49円19銭から2円74銭増加の51円93銭となりました。 セグメントごとの経営成績は、次のとおりであります。  ファッション関連事業基幹ブランドである「DAKS」「LEONARD」を軸に、国内をはじめ、中国・香港・マカオ・台湾・韓国・タイなどのアジア市場において、ブランド価値向上を重視し、戦略的な店舗展開を推し進め、ブランドビジネスの拡大を図っております。また、当期にLEONARD FASHION SAS（以下、LEONARD社）の全株式を取得し、LEONARD社が当社グループの傘下に入ることにより、「LEONARD」の更なるブランドステータスの向上や事業展開の拡大を図ってまいります。国内事業は、「DAKS」「LEONARD」を百貨店などに販売する国内子会社では、プロパー販売を重視し、収益体質の強化策を推し進めております。市場環境が堅調に推移し、粗利率が向上したことにより、売上高は横ばいながら、増益となりました。海外事業は、「DAKS」「LEONARD」などを展開するアジア市場において、事業展開の拡大を推し進めております。香港・中国に積極的な出店を実施し、店舗増加による売上増に加え、為替によるプラス影響もあったことから、増収増益となりました。以上の結果、当事業全体の売上高は前期比16.2％増の8,696百万円、セグメント利益（営業利益）は前期比40.9％増の2,015百万円となりました。 繊維関連事業製品OEM事業は、依然として厳しい市況が続き、受注競争が加速する中、スポーツ、アウトドア、イエナカ分野などへの取り組み強化を図り、増収となりましたが、円安や原材料価格などの製造コスト上昇により、減益となりました。以上の結果、当事業全体の売上高は前期比11.5％増の9,421百万円、セグメント利益（営業利益）は前期比16.6％減の202百万円となりました。 不動産関連事業大阪の賃貸ビルをメインとして東京・横浜・神戸などの不動産に係る賃貸事業は、稼働率が安定的に推移し、内装工事事業も工事件数が増加したことにより、増収増益となりました。以上の結果、当事業全体の売上高は前期比25.7％増の2,183百万円、セグメント利益（営業利益）は前期比12.0％増の649百万円となりました。 （注）上記のセグメント売上高には合計835百万円のセグメント間の内部売上高又は振替高が含まれております。 生産、受注及び販売の実績は、次のとおりであります。① 生産実績生産金額は僅少であるため記載を省略しております。 ② 受注実績該当事項はありません。 ③ 販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高(百万円)前年同期比(％)ファッション関連事業8,69616.2繊維関連事業9,42111.5不動産関連事業2,18325.7調整額△835―合計19,46615.1 (注) セグメント間の取引については、相殺消去前の数値であります。 (2) 財政状態① 流動資産流動資産は、前連結会計年度末に比べて1,376百万円（6.5％）減少し、19,845百万円となりました。これは、現金及び預金が2,048百万円減少した一方で、売掛金が587百万円増加したことなどによるものであります。 ② 固定資産固定資産は、前連結会計年度末に比べて3,691百万円（12.5％）増加し、33,153百万円となりました。これは、投資有価証券が1,636百万円増加、商標権が873百万円増加、使用権資産が594百万円増加したことなどによるものであります。 ③ 流動負債流動負債は、前連結会計年度末に比べて521百万円（8.4％）増加し、6,694百万円となりました。これは、未払金が104百万円増加、１年内返済予定の長期借入金が98百万円増加、未払費用が82百万円増加、リース債務が56百万円増加したことなどによるものであります。 ④ 固定負債固定負債は、前連結会計年度末に比べて1,309百万円（27.0％）増加し、6,153百万円となりました。これは、繰延税金負債が642百万円増加、リース債務が512百万円増加したことなどによるものであります。 ⑤ 純資産純資産は、前連結会計年度末に比べて484百万円（1.2％）増加し、40,150百万円となりました。これは、利益剰余金が1,138百万円増加、その他有価証券評価差額金が991百万円増加した一方で、自己株式が1,849百万円増加したことなどによるものであります。 (3) キャッシュ・フロー当連結会計年度における現金及び現金同等物は、前連結会計年度末に比べて2,072百万円減少（前連結会計年度は693百万円の減少）し、当連結会計年度末には14,341百万円（前連結会計年度末における現金及び現金同等物は、16,414百万円）となりました。 (営業活動によるキャッシュ・フロー)当連結会計年度における営業活動によるキャッシュ・フローは、税金等調整前当期純利益の計上額が2,875百万円、減価償却費の計上額が726百万円となった一方で、法人税等の支払額が532百万円、売上債権の増加額が240百万円あったことなどにより、2,770百万円の収入（前連結会計年度は2,389百万円の収入）となりました。 (投資活動によるキャッシュ・フロー)当連結会計年度における投資活動によるキャッシュ・フローは、連結の範囲の変更を伴う子会社株式の取得による支出が1,108百万円、投資有価証券の取得による支出が200百万円、有形固定資産の取得による支出が134百万円あったことなどにより、1,524百万円の支出（前連結会計年度は457百万円の支出）となりました。 (財務活動によるキャッシュ・フロー)当連結会計年度における財務活動によるキャッシュ・フローは、自己株式の取得による支出が1,849百万円、配当金の支払額が1,068百万円、リース債務の返済による支出が378百万円あったことなどにより、3,381百万円の支出（前連結会計年度は2,719百万円の支出）となりました。 (4) 資本の財源及び資金の流動性当社グループの資本の財源及び資金の流動性については、主として営業活動によるキャッシュ・フロー及び金融機関からの借入を資金の源泉としております。また、設備投資ならびに事業投資等の長期資金需要につきましては、自己資金はもとより、金融機関からの借入等、金利コストの最小化を図れるような調達方法を検討しております。 (5) 経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等当社グループは、売上高経常利益率を重要な指標として位置づけており、当連結会計年度の売上高経常利益率は15.0％（前連結会計年度比1.1％増）となりました。引き続き、当該指標を重視して経営に取り組み、2024年３月期に連結売上高210億円、連結経常利益30億円を目指しております。 (6) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。重要な会計方針については、「第５ 経理の状況　１ 連結財務諸表等　(1) 連結財務諸表　注記事項　（連結財務諸表作成のための基本となる重要な事項）」に記載しております。連結財務諸表の作成にあたっては、過去の実績や状況に応じ合理的だと考えられる様々な要因に基づき見積り及び判断を行っております。当社グループは特に下記の会計方針が重要な見積り及び判断に大きな影響を及ぼすと考えております。 ① 棚卸資産当社グループは、棚卸資産の評価基準に原価法（貸借対照表価額は収益性の低下に基づく簿価切下げの方法により算定）を採用しております。商品及び製品については、それぞれの販売可能性について推定される将来需要及び市場状況を踏まえて、販売見込額まで減額しています。当該商品及び製品に関する実際の販売価格が、販売見込額を下回った場合には追加の損失が発生する場合があります。 ② 固定資産の減損当社グループは、有形固定資産、商標権等の固定資産を保有しております。有形固定資産及び商標権等のうち、減損の兆候が認められる資産又は資産グループについては、回収可能価額（当該資産又は資産グループから得られる割引後将来キャッシュ・フローの総額もしくは当該資産又は資産グループの正味売却価額のいずれか高い方の金額）が帳簿価額を下回った場合、帳簿価額を回収可能価額まで減損し、減損した当該金額を減損損失として計上することとなります。そのため、当該資産又は資産グループが属する事業の経営環境の著しい変化や収益状況の悪化等により、見積額の前提とした条件や仮定に変更が生じ減少した場合には減損損失が発生する可能性があります。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】(1) 主要な技術受入契約該当事項はありません。 (2) 主要な賃貸契約 契約会社名相手先の名称契約内容契約期間株式会社横浜テキスタイル倶楽部(連結子会社)株式会社東横イン株式会社横浜テキスタイル倶楽部が横浜市中区に所有する建物を株式会社東横インが宿泊施設（ビジネスホテル）及びその関連施設として使用する賃貸契約。自 2003年９月１日至 2033年８月31日三共生興株式会社（当社）株式会社東横イン当社が横浜市中区に所有する建物を株式会社東横インが宿泊施設（ビジネスホテル）及びその関連施設として使用する賃貸契約。自 2006年１月23日至 2036年１月22日三共生興株式会社（当社）株式会社東横イン当社が東京都中央区に所有する建物を株式会社東横インが宿泊施設（ビジネスホテル）及びその関連施設として使用する賃貸契約。自 2010年12月15日至 2040年12月14日三共生興株式会社（当社）株式会社東横イン当社が神戸市中央区に所有する建物を株式会社東横インが宿泊施設（ビジネスホテル）及びその関連施設として使用する賃貸契約。自 2020年１月18日至 2050年１月17日  
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当社グループでは、「成長分野への経営資源の集中」を基本戦略とし、効率的な不動産の活用を図り、安定的な収益を確立するため、賃貸用不動産の設備投資を行い、また、ファッションブランド商品の販売拡大のための店舗に係る設備投資などを行っております。当連結会計年度において実施した当社グループの設備投資の総額は376百万円であります。その主な内容は、国内および海外における店舗改装費用等199百万円（ファッション関連事業）、海外の事務所契約更改・移転等に伴う事務所設備等144百万円（ファッション関連事業）であります。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物土地(面積千㎡)その他合計東京本社サンライズビル(東京)(東京都中央区)不動産関連事業及び全社事務所設備賃貸各種スペース1,127104(1)81,2403[―]大阪本社(大阪市中央区)不動産関連事業及び全社事務所設備298412(1)1572626[1]サンライズビル(大阪)(大阪市中央区)不動産関連事業事務所設備賃貸各種スペース3,271330(3)53,607―[―]横浜三共生興ビル(横浜市中区)不動産関連事業ビジネスホテル2255(0)0231―[―]日本橋富沢町ビル(東京都中央区)不動産関連事業ビジネスホテル213684(0)0897―[―]サンオール事業所(滋賀県守山市)不動産関連事業工場社屋及び倉庫施設10338(22)1143―[―]三共生興神戸八幡通ビル(神戸市中央区)不動産関連事業ビジネスホテル5590(0)5564―[―] (注) １．帳簿価額のうち「その他」は工具、器具及び備品、車両運搬具及びソフトウエアの合計であります。２．従業員数は就業人員であり、臨時従業員数は［  ］内に年間の平均人員を外数で記載しております。  (2) 国内子会社2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物土地(面積千㎡)その他合計北陸三共生興㈱勝山工場(福井県勝山市)ファッション関連事業縫製設備012(0)01235[14]北陸三共生興㈱春江事業所(福井県坂井市)不動産関連事業工場社屋及び倉庫設備171(6)073―[―]㈱横浜テキスタイル倶楽部横浜テキスタイルビル(横浜市中区)不動産関連事業ビジネスホテル44817(0)7473―[―] (注) １．帳簿価額のうち「その他」は、工具、器具及び備品、車両運搬具、機械装置及びソフトウエアの合計であります。２．従業員数は就業人員であり、臨時従業員数は［  ］内に年間の平均人員を外数で記載しております。 (3) 在外子会社2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物使用権資産その他合計DAKS SIMPSONLIMITED本  社(London,UK)ファッション関連事業事務所設備2583711613[2]SANKYO SEIKO(ASIA PACIFIC)CO., LTD. 本　社（Hong Kong,CHINA)ファッション関連事業事務所設備及び店舗設備―149121619[21]LEONARD FASHION SAS本　社（Paris,FRANCE)ファッション関連事業事務所設備及び店舗設備―5524559830[―] （注）帳簿価額のうち「その他」は、工具、器具及び備品、車両運搬具、機械装置、有形リース資産、ソフトウエア及び無形リース資産の合計であります。 
株式の総数	① 【株式の総数】 種　　類発行可能株式総数(株)普通株式240,000,000計240,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種　　類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月30日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式58,000,00056,000,000東京証券取引所 スタンダード市場単元株式数は100株であります。計58,000,00056,000,000―― （注）2023年５月15日開催の取締役会決議に基づき、2023年６月８日付で自己株式の消却を行っております。      これにより、発行済株式総数は、2,000,000株減少し、56,000,000株となっております。 
