項目	値
事業の内容	 ３ 【事業の内容】当社は、幼児玩具の企画・開発及び販売を主要業務としています。商品の製造についてはすべて委託生産を行い、閑散期の稼働率の低下によるロスを回避しています。商品カテゴリーとしては、乳児・知育玩具、ドール・メイキングトイ、遊具・乗り物、海外販売・その他（育児・家具）があります。事業系統図は次の通りであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】 文中の将来に関する事項は、当事業年度末現在において、当社が判断したものです。 （1）会社の経営の基本方針及び目標とする経営指標等 ＜パーパス＞　― 子どもの好奇心が、はじける瞬間をつくりたい！―・私達の目は、子どもの関心を見逃さないために・耳は、子どもの本音をじっくり聴くために・頭は、子どもの表にでない欲求を探るために・手足は、子どもの好奇心がはじける瞬間を実現するために・心は、子どもの未来を想像するために 　先の予測が難しい環境においては、柔軟に行動変容する事が大切と考えています。先の行動をお約束するのではなく、このパーパスに沿って行動する日々の様子を紹介していく場を設け、企業変革へ向かう様子をありのままに発信する「ピートラ（ピープルトランスフォーメーションの略）」を、当社ホームページから辿れるnoteを利用し発信しております。 （2024年１月期の経営指標）　2022年より上記パーパスの制定に伴い、新たなるパーパスに沿って新事業分野へリソースを集中し取組んでいくため、目標とする経営指標について、これまでの「売上高営業利益率10％以上」を廃止し、「ROE（自己資本利益率）」を指標とすることへ改めております。これは、これまでの当期の営業利益率という短期の目標を置いた経営から、中長期的な視点に基づき企業価値の向上と持続的な成長を図れる経営へとシフトすることを目的としております。自己資本を積極的に有効活用し、より将来に事業が伸びていく、質の高い収益体質の獲得を図っております。そのための当社の経営指標は「ROE」とし、毎期、ROE10％以上出すことを目標としております。 （2）事業別課題 （第47期（2024年１月期）の振り返り）当期は、以下のような取り組みを実行して参りました。１. 短期的で即効性のある対策・バリューアッププロジェクトと称し、各商品の値上げと付加価値創造のためのプロモーションを積極的に行い、粗利益率の改善に努めました。・低迷する玩具市場においても、強い需要があり、また収益性も高い商品群「ピタゴラス」「ねじハピ」各シリーズにおいて新商品を展開しました。結果として、これらの新商品のヒットがロングセラー商品終了による売上減を一部カバーし、粗利益率改善に貢献しました。・Magna-Tilesシリーズはバリューチェーンの中にディストリビューター等数社が入るため利益率は低くならざるを得ない状況でしたが、ディストリビューターの意向により、当社のIPがすでに期限切れとなっているシリーズについての取引が終了したため、売上高は低下したものの当社全体としての利益率は改善されました。２. 中期的な施策・社内における意思決定をスピーディに行い、新商品プロジェクトを加速するため、新商品の開発にかかる権限を各プロジェクトリーダーに移譲することを目的とする「予算申告制度」を策定し実行しました。・商品の価値を高める企業ブランディングとして、広報活動に力を入れ、「おもちゃとジェンダー」などのテーマで複数メディアに掲載される実績をつくりました。・新商品開発にリソースを集中するため、収益性が低く将来性を期待できないロングセラーカテゴリー（「ぽぽちゃん」を始め複数のシリーズ）を終了させました。・パーパス実現に向けた従業員のモチベーションを向上させるため、人事評価と査定のしくみを「年功序列型」から「成果主義型」へと変更しました。・社内の新商品開発コンペ「P-1グランプリ」の実施などを通じて、2025年の好奇心事業スタートに向けて8つの新商品プロジェクトを開始しました。 結果として47期の業績は、売上高は減少したものの、粗利益率は6.3％改善し、目標指標のROE10％以上の達成を果すことができました。  （第48期（2025年１月期）の課題）最大の課題は、当社海外販売の大半を占める「Magna-Tiles」の販売契約変更により、売上高の大幅に減少することが見込まれることへの対応です。Magna-Tilesのビジネスは大きな売上をもたらしていたものの、これまでもお伝えしてきた通り、当社の利益率の低下の原因となっていたため、ディストリビューターと協議を重ねてきましたが、方針に関する溝を埋めることができず、この契約変更に同意しました。 ＜Magna-Tilesのリスク＞前提：日本での商品名「ピタゴラス」シリーズは当社の開発した商品シリーズですが、米国での販売スタートの際、契約したディストリビューターは、米国で「Magna-Tiles」の商標を取得し現在に至っており、「Magna-Tiles」の販売に関する方針の主導権は先方が有しており、このビジネスは実質的に当社がOEM製品を製造販売する形となっています。2020年頃より、先方の世代交代による薄利多売路線への方針変更があり、先方は、当社ではなく、別の格安工場への発注し始めておりました。 上記のとおり、「Magna-Tiles」については常に販売店主導でコストアップと販売価格値下げ両方の要求に晒されており、現状でも利益率が国内販売と比べて低いにもかかわらず、このまま取引を継続すると、今後さらに薄利になることが想定されておりました。このようにOEMという当社の強みを活かせないビジネスモデルであるにもかかわらず、当社における売上額シェアが大きいことから、その継続のために社内で大きなリソースを割き続けることが必要な状況が続いておりました。 ＜契約変更について＞2024年１月以降、「Magna-Tiles」はディストリビューターと生産工場との直接取引となり、当社は当社が保有するIPのロイヤリティ収入を得る形に変更になります。当社には、これまで大きくリソースを割いていた新商品開発や中間手配の業務がなくなること、また会社売上全体の粗利益率が改善されることの2つのメリットがある一方、売上高が大幅に減少するというデメリットが発生します。 第48期内に行う短期的な対策① 国内販売の強化現在、健全な利益率が確保されており、販売の主力商品シリーズである「やりたい放題」、「ピタゴラス」、「ねじハピ」の３シリーズにリソースを集中させ、シリーズからヒット商品を生み出すためコンスタントな新商品ローンチを行うよう努めます。②「ピタゴラス」シリーズのアジア進出新たな海外販路の拡大のため、まずは主力商品「ピタゴラス」シリーズのアジアの各国（中国を除く）における販売を強化します。③ 収益性の改善重点商品以外の商品への投資、コストがかかり成果の期待できない米国・中国での積極的な販売活動を中止し、設備投資計画を見直します。また、商品について、適切な範囲で継続的な値上げを検討します。④ IR活動の強化株主の皆様と、今後株主となっていただける方との対話の場を増やし、現在進行中の活動および今後の計画について継続的に報告していくことを検討しています。 中期的な施策これまでと同様、2025年春の「好奇心事業」ローンチを目指し、これをきっかけに、根本的な収益性の改善をした上で、新たな成長に向かうビジネスモデルを確立する計画を進行していきます。「子どもの好奇心が、はじける瞬間をつくりたい」のパーパスは、当社のコアコンピタンスである“まだ上手く言語化ができない子どもの好奇心（本能や本音）を発見する視点”と“見つけた好奇心をトライ＆エラーを繰り返し商品化するノウハウ”の2つを活かした商品開発に注力することで、新しい市場を継続的に生み出して高付加価値の商品をユーザーにお届けして、ステークホルダー五方良しを実現することを目指しています。そのため2024年（第48期）は① ８つの新商品プロジェクトをブラッシュアップと選定をしながら、2025年以降新商品を継続的にローンチできるよう計画を進行します。② 広報活動を強化し、当社の子どもを中心とした商品開発や「おもちゃとジェンダー」などの活動を、メディアを通じてお伝えし、当社と商品のブランド価値を高めて行きます。③ 意思決定のスピードアップのため、組織の合理化、評価・査定制度のブラッシュアップ、業務効率化を継続的に行います。 
事業等のリスク	 ３ 【事業等のリスク】当社の経営成績、株価及び財務状況等に影響を及ぼす可能性のある主要なリスクには以下のようなものがあります。なお、文中における将来に関する事項は、当事業年度末現在において判断したものです。 ＜生産拠点の集約リスクについて＞当社はOEM生産委託商品の約７割を中国での生産および材料調達しており、中国情勢等の影響を受けるリスクを持っています。また、ベトナム生産においても同様に人件費上昇等のリスクがあります。そのため、生産拠点については、一部中国委託工場の他国進出を機に製造地の分散等を図っております。 ＜原油価格高騰に起因する原材料および仕入コスト増加リスクについて＞ウクライナ・ロシア情勢に起因し、急激な原油価格の高騰が当社製品製造の原材料価格や人件費の上昇、輸送コストまであらゆる面で仕入価格に影響を及ぼし、原価高による利益幅の縮小へ至っており、また、生活必需品も同様に価格上昇していることが、玩具類への消費割合を縮小させる要因ともなり、これらの２局面から当社および当社をとりまく市場全体へのリスクが当面続くとみております。 ＜為替レートの変動リスクについて＞当社の生産は海外工場に委託し、その製造に掛かる費用、仕入代金の決済は主として米ドル建てとしているため、市場為替レートが価格設定時のレートより円安またはドル高に進行した場合は原価高となり、利益を圧迫するリスクがあります。また、中国元の対米ドルレートの変動は仕入価格そのものに影響します。米ドルの変動は輸出販売においても発生し、前期比ドル安となると売上減少に直接影響するリスクがあります。 ＜流通の集約化と販路の偏りのリスク＞この数年で流通の集約化が更に進行したことに伴い、国内の取引先である日本トイザらス株式会社と株式会社ハピネットが当社の国内売上高におけるシェアを約６割占めることから、その偏りのリスクがあります。当該主要取引先とは、今後も引き続き対話の機会を持つこと等で各社の経営環境等の理解を深め、双方でより良い関係づくりを目指してまいります。 ＜貸倒にかかるリスクについて＞当社では、ルールを定め与信管理を得意先別に徹底して行っており、また、常に取引信用保険を付保するなど貸倒れによる損益への影響を最小限に留める努力をしておりますが、売上債権取引信用保険で十分カバー出来ない取引額のケースもあるので、今後も警戒を必要とする状況が続きます。 ＜情報管理について＞当社は、事業の遂行過程において個人情報や機密情報を取扱う可能性があります。これらの情報が意図せず流出した場合は、顧客や社会に対する信用力の低下や損害賠償等が発生する可能性があり、その情報管理の強化のための情報セキュリティ対策や社員教育に努めております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）業績の概況１）経営成績等の状況の概要① 財政状態及び経営成績の状況 当事業年度におけるわが国経済は、新型コロナウイルス感染症による行動制限が緩和され、感染症法上の位置付けが５類に引き下げられたことで、国内における個人消費の回復やインバウンド需要の増加などにより社会経済活動は緩やかに回復の動きがみられたものの、物価上昇により消費はさほど増加せず為替の円安進行などもあり、景気の先行きは依然として不透明な状況が続いております。このような経済情勢のもと、当社を取り巻く環境においては、主たる市場である米国輸出において取引先の方針転換により販売数が減少した一方、日本国内では厳しい市場環境の中、収益性の高い主力商品の売上が堅実に伸びたことで、終了させたロングセラー商品による売上減を十分補填する形となり、減収ではあったものの目標であった利益率を改善させる結果となりました。以下、市場別に状況を記載してまいります。最初に、米国の状況です。当社の輸出売上の主体である米国販売においては、消費者には一定の人気を保っている「Magna-Tiles」シリーズは、既にお知らせして参りましたとおり、当期下期にはディストリビューターが当社以外の格安メーカーに注文をシフトし、当社の出荷数は当社がIPを持つアイテムのセット品数種に限られました。この結果、当期は米国向け売上が前期比３割超の減少となり、海外販売の通期売上高は、32億11百万円となりました。なお、当米国ディストリビューターとの取引につきましては、2024年１月以降の発注より新条件の契約となります。変更後は仲介貿易つまり当社からの出荷を終了し、生産工場とディストリビューターとの直接取り引きの形となり、当社はその際に発生するIP使用のロイヤリティを収入として得る形へ移行いたします。次に日本国内の状況です。国内玩具市場は、消費傾向がレジャーや飲食に向けられる傾向は年末商戦にも影響し、各社前年を２～３割減で推移した様子です。このような中当社では、中期的な課題である収益性の改善を目的に、自転車事業撤退に続き、かつて抱き人形のブームの先駆けとなったお人形「ぽぽちゃんシリーズ」（ドール・メイキングトイカテゴリー）も製造の終了をいたしました。この主たる２種事業品目の終了による売上減は、国内販売全体の２割強程の影響があったものの、収益性の良いロングセラー２カテゴリーの伸長により、売上減少を補いつつ収益性の改善に貢献しました。具体的には、「ピタゴラスシリーズ」（乳児・知育玩具カテゴリー）では新たな遊びで消費者を獲得し始めた“ボールコースター”タイプのセットが伸び、年末商戦では欠品に至るほどのオーダーとなり、メイキングトイの「ねじハピシリーズ」も好調に売上を伸ばしました。この結果、当期売上高は前期比28.1％減の53億53百万円となりました。これらに加え、既存品の値上げ実施や輸入コストの削減に向けた各施策が次第に功を奏したことが、為替の円安影響を受けながらも、原価率の改善が進みました。それにより、売上総利益段階では前期比9.6％減と売上高の減少幅を下回り、利益構造改革の成果が現れました。経費では、2026年１月期ローンチを目指す新事業開発投資として調査・試作・外部協力費等、人件費含み２億72百万円程の費用発生となりました。また、当期は既存ジャンルでは新発売商品の点数を絞り、広告、販促費を主に経費全体を圧縮しました。さらに、人的リソースを新事業開発へ集中しています。営業外収益及び特別利益では、前期発生した自転車リコールに伴う回収関連費用の保険補填９百万円の他、自転車事業譲渡契約に伴う事業譲渡益３百万円の計上等により、利益加算となりました。以上の結果、営業利益は４億31百万円（前期比16.9％減）、経常利益は４億49百万円（前期比12.5％減）、当期純利益は３億13百万円（前期比12.0％減）となり、目標として掲げております経営指標のROE10％以上を果すことができました。  財政状態につきましては、後掲の「（2）経営者の視点による経営成績等の状況に関する分析・検討内容等」に記載のとおり、資産合計は、前事業年度末より２億46百万円減の27億68百万円となりました。負債合計は、前事業年度末より３億12百万円減少の３億73百万円となりました。純資産合計は、前事業年度末より66百万円増の23億95百万円となりました。 なお、当社は玩具及び自転車等乗り物類の企画・販売を事業とする単一セグメントであるため、セグメント別情報の記載を省略しております。 ②　キャッシュ・フローの状況当事業年度末における現金及び現金同等物は、期首より５億10万円増加の18億23百万円となりました。営業活動から得られた資金は、７億74百万円の収入（前事業年度は４億79百万円の収入）となりました。これは、税引前当期純利益の計上の他、棚卸資産や前渡金の減少、保険金の受取による増額、法人税等の支払等によるものです。投資活動に使用した資金は、８百万円の支出（前事業年度は１億33百万円の支出）となりました。これは、金型等固定資産、および社内利用のソフトウエア等、無形固定資産の取得等と事業譲渡によるものです。財務活動に使用した資金は、２億55百万円の支出（前事業年度は３億40百万円の支出）となりました。これは、主に配当金支払によるものです。 ２）当期商品の評価及び販売の状況各カテゴリーごとの販売状況は以下のとおりです。 （カテゴリー別売上高の前期対比）（単位　千円） 2023年１月期(自　2022年１月21日至　2023年１月20日)2024年１月期(自　2023年１月21日至　2024年１月20日)前年同期比(％)乳児・知育玩具1,638,6101,568,54195.7ドール・メイキングトイ352,551251,90371.5遊具・乗り物527,725205,94539.0その他(育児・家具)166,450115,94869.7海外販売4,758,5233,210,51067.5合計7,443,8605,352,84771.9    (生産、受注及び販売の状況)① 仕入実績当事業年度における仕入実績を区分別に示すと、次のとおりです。 区分仕入高(千円)前年同期比(％)乳児・知育玩具727,25758.5ドール・メイキングトイ112,91743.1遊具・乗り物74,41117.6その他(育児・家具)38,24132.6海外販売2,336,56763.5合計3,289,39257.5 (注)　海外仕入比率は前事業年度が97.8％、当事業年度が98.0％であります。 ② 受注実績当社は、受注生産は行っておりません。 ③ 販売実績当事業年度における販売実績を区分別に示すと、次のとおりです。 区分販売高(千円)前年同期比(％)乳児・知育玩具1,568,54195.7ドール・メイキングトイ251,90371.5遊具・乗り物205,94539.0その他(育児・家具)115,94869.7海外販売3,210,51067.5合計5,352,84771.9 (注)　主な相手先別の販売実績及びそれぞれの総販売実績に対する割合は次のとおりです。 相手先前事業年度(自　2022年１月21日至　2023年１月20日)当事業年度(自　2023年１月21日至　2024年１月20日)販売高(千円)割合(％)販売高(千円)割合(％)MVW Holdings Inc4,563,66561.33,033,19756.3日本トイザらス㈱851,31011.4641,10711.9㈱ハピネット703,8849.5618,52611.5   （2）経営者の視点による経営成績等の状況に関する分析・検討内容等経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ① 重要な会計方針及び見積り当社の財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。この作成においては、経営者による会計方針の選択と適用を前提とし、資産・負債及び収益・費用の金額及び開示に影響を与える見積りを必要とします。当社の財務諸表で採用する重要な会計方針は、「第５　経理の状況　１　財務諸表等　（１）財務諸表　注記事項（重要な会計方針）」に記載のとおりであります。また、引当金の計上や資産の評価等、当社の財務諸表の作成に当たり必要となる見積りについて、経営者は過去の実績等を勘案し合理的に判断しておりますが、見積り特有の不確実性があるため、実際の結果とは異なる場合があります。 ② 財政状態及びキャッシュ・フローの状況イ.　資産、負債、純資産の概況資産の部では、当事業年度末の総資産は、前事業年度末より２億46百万円減の27億68百万円となりました。流動資産は24億88百万円で、その主な内訳は現金及び預金18億23百万円、売掛金３億71百万円、商品・原材料の棚卸資産２億78百万円等です。固定資産は２億80百万円で、主な内訳は金型等の有形固定資産23百万円、社内利用ソフトウエア等の無形固定資産18百万円、関係会社株式・保険積立金等の投資その他の資産２億39百万円です。負債の部では、当事業年度末の負債合計は、前事業年度末より３億12百万円減少の３億73百万円となりました。流動負債は３億73百万円で、主な内訳は次期販売用の商品仕入に伴う買掛金が37百万円、輸出予定製品代金の前受金が17百万円、未払法人税等１億20百万円です。固定負債は、当事業年度末、前事業年度末ともに計上はありません。当事業年度末の純資産は、配当金支払の一方、当期純利益の計上により、純資産合計は前事業年度末より66百万円増の23億95百万円となりました。以上の結果、当事業年度末における１株当たり純資産は547円52銭、自己資本比率は86.5％となりました。 ロ.　キャッシュ・フローの状況「(1) 経営成績等の状況の概要　② キャッシュ・フローの状況」に記載のとおりであります。 ハ.　資本の財源及び資金の流動性に係る情報　当社の資金需要は、新製品企画から製造に必要な運転資金（研究開発費、仕入、人件費、諸経費）、販売費及び一般管理費等の営業活動および広告宣伝等費用によるもののほか、投資活動において、金型等の設備投資を毎期行っております。上記運転資金及び設備投資資金の調達は、自己資本を基本としております。 （3）経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等第２「事業の状況」の冒頭１「経営方針、経営環境及び対処すべき課題等」の（1）「会社の経営の基本方針及び目標とする経営指標等」に記載のとおりです。 （4）棚卸資産の状況一般的に売上が下がると在庫増となります。当社は売上が下がると即減産する体制となっており、向こう3ヶ月の需要予測を毎月精密に行い過剰在庫とならない調整を行っております。しかし、毎期末では当期販売力が伴わなかった新製品等も含め商品力の衰えそうなものを有税で償却し、健全な在庫に評価しなおし翌期に負の資産を残さないようにしております。当期では33,091千円の評価減額を計上しましたが、売上対比では0.6％に収まりました。  （5）営業成績及び財産の状況の推移 区分第43期(2020年１月期)第44期(2021年１月期)第45期(2022年１月期)第46期(2023年１月期)第47期(2024年１月期)売上高(千円)3,728,5144,478,1255,481,3097,443,8605,352,847営業利益(千円)307,393490,347510,365517,919430,518経常利益(千円)283,995475,116495,696513,150449,134当期純利益(千円)220,238329,094343,479355,675312,879１株当たり当期純利益金額(円)50.3575.2378.5281.3171.53総資産(千円)2,443,8842,673,8332,785,1473,013,5432,767,580純資産(千円)2,050,2702,244,2392,311,3462,328,5622,394,933 (注) １．上記表の数値は個別業績を示しております。２．「収益認識に関する会計基準」（企業会計基準第29号　2020年３月31日）等を2023年１月期の期首から適用しており、2023年１月期以降に係る数値については、当該会計基準等を適用した後の指標等となっております。 （6）株式について＜株式、株主の状況＞ 寄値(円)高値(円)安値(円)引値(円)出来高(千株)株主数(名)2019年１月21日～2020年１月20日1,3471,4659701,2071,6814,2872020年１月21日～2021年１月20日1,1511,3436011,1622,8044,1952021年１月21日～2022年１月20日1,1601,2369861,0022,1384,6702022年１月21日～2023年１月20日9951,9079301,1397,8395,6712023年１月21日～2024年１月20日1,1391,1469539965,2784,913 　
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】(1) 研究開発活動の対象当社の研究、及び商品開発は、次のとおりの商品を主体としています。イ　就学前児童の玩具から同対象の映像・オーディオさらに保育事業に関する各種の研究開発活動ロ　ベビー市場の拡大につながる商品、基礎玩具(積み木ブロック等)に関する各種の研究開発活動　(2) 研究開発の体制当社の研究開発は、総勢24名で組織される企画・開発担当部門において、商品開発着手から販売に至るまで一貫して管理できるよう、各役割を分担しながらも効率的で連携のとれる体制を整えています。新事業および新商品の企画提案ならびに商品化を実現させるためのマーケティングプラン策定の責任を持つ商品企画担当から、そのアイデアを商品化担当と共同して実際の商品にしていく生産管理担当へ、そして、営業企画担当が新製品のマーチャンダイジング戦略を立案・販売実行へと移します。商品開発の着手から初度生産量の決定は、各プロセスにおける会議体の積み重ねにより決定しています。(3) 研究開発費当事業年度の研究開発関連投資額は以下のとおりです。①金型等設備投資額17,560千円②試作費5,180千円③取材調査費97,117千円④宣伝素材費　　31,782千円⑤人件費等付帯費用169,952千円 　　　総額　321,590千円 (注)　金型等設備投資額は、貸借対照表の有形固定資産「工具、器具及び備品」788,132千円に含まれています。試作費、取材調査費及び人件費等付帯費用は、損益計算書の販売費及び一般管理費において「研究開発費」と表示しており、宣伝素材費は「その他」116,232千円に含まれています。　(4) 研究開発の成果当事業年度中に発売開始した新製品の主なものは、次のとおりです。乳児・知育玩具「やりたい放題ビッグ版リアル＋」「やりたい放題セレクト」「やりたい放題スマート本」「指先の知育オールスター」「指先の知育小さいもの大集合」「指先の知育集中コースター」「指先の知育フタの中身はなんだろな？」「知脳リモコン」「iTフォン」「五感刺激キー」「なめられ太郎五代目」「追いかけっこしましょ」「ピタゴラスBASIC 1歳の知育ピタゴラス」「ピタゴラスBASIC 知育いっぱい！どうぶつえん」「ピタゴラスBASIC 知育いっぱい！ボールコースター」「お米のおもちゃ。特選詰合わせ」ドール・メイキングトイ「ねじハピ キャッスルデザイナーDIYセット」年末限定「ねじハピ すみっコぐらしひみつきちDIYセット」   
設備投資等の概要	１ 【設備投資等の概要】当事業年度の設備投資は、主に新商品の製造に必要な金型等設備に対するものです。また、これらの金型等設備は製造委託先に貸与しています。 当事業年度の設備投資金額は、19百万円で、その内訳は次の通りとなっています。 金型・製版　17百万円　工具器具備品１百万円　ソフトウエア１百万円 設備の除却は、金型・製版および工具器具備品について65百万円（取得価額）行っています。 
主要な設備の状況	２ 【主要な設備の状況】2024年１月20日現在事業所名(所在地)設備の内容帳簿価額(千円)従業員数(名)建物工具器具備品合計本社(東京都中央区)事務設備(全社共通)1333,9124,04551製造委託先(国内外の製造工場)玩具製造設備(全社共通)―10,67110,671― (注) １.　現在休止中の主要な設備はありません。２.　上記の他、派遣社員が７名います。３.　建物は賃借物件であり、当事業年度における賃借料の合計は32,147千円です。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式18,000,000計18,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年１月20日)提出日現在発行数(株)(2024年４月15日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式4,437,5004,437,500東京証券取引所スタンダード市場単元株式数100株計4,437,5004,437,500――  
