項目	値
事業の内容	３ 【事業の内容】当社グループは、当社及び連結子会社２社で構成されその概況は次のとおりであります。なお、以下に示す区分はセグメントと同一の区分であります。当社の事業は、紡績事業、テキスタイル事業、ヘルスケア事業及びリサイクル事業に区分されております。紡績事業は、主に合繊紡績糸の製造及び販売を行っております。テキスタイル事業は、主に中東向け民族衣装用生地の販売を行っております。ヘルスケア事業は、主に不織布マスクの製造及び販売、その他衛生用品の製造及び栄養機能食品等の企画販売を行っております。リサイクル事業は、主にプラスチック廃材を加工製造し、プラスチック資材として販売しております。  事業の系統図は、次のとおりであります。〔事業系統図〕 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。当社グループは、継続的かつ安定的な収益基盤を確立して企業価値を高めることを目標としております。今後も経営環境は、半導体不足の影響、エネルギーコストや原材料価格の上昇、及び為替の急激な変動等により先行きは不透明な状況で推移する見通しとなっております。当社グループといたしましては、紡績事業の人材確保による生産性向上、テキスタイル事業の更なる拡販、ヘルスケア事業の新製品開発、リサイクル事業の仕入、販売強化及び生産体制強化に取り組み、黒字化に向け強化してまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末において当社グループが判断したものであります。(1) 経済状況・消費動向について当社グループは、紡績事業は日本国内向け、テキスタイル事業は主に中東向けに製品を供給しております。これらの地域の景気や個人消費の動向などの経済状態が当社の業績に影響を及ぼす可能性があります。(2) 為替変動等について当社グループは、外貨建ての商品販売・原料仕入取引を行っており、為替相場の変動によるリスクをヘッジする目的で為替予約を行っておりますが、影響をすべて排除することは不可能であり、当社の業績に影響を及ぼす可能性があります。(3) 災害や事故による影響について想定外の自然災害、事故等の発生により当社の事業所及び従業員の多くが被害を被った場合、当社の業績に影響を及ぼす可能性があります。(4) 市場競争力について商品開発は、安定した収益を確保するための重要課題と認識しております。しかしながら、人的要因、資金的要因等から商品開発が進展しない可能性もあり、また、目標とした商品を開発できたとしても、市場の評価を仰ぐものであるため、当社が市場の変化を十分に予測できず、他社との競争力が後退した場合、当社の業績に影響を及ぼす可能性があります。(5) 法的規制について当社グループは、会社法、金融商品取引法、法人税法、労働基準法、証券取引所が定めた上場規則等の各種法規制や制度の制限を受けております。当社は、法令順守を徹底しておりますが、今後、法令等の改正や法的規制が強化された場合、それに対応するための費用が増大し当社の業績に影響を及ぼす可能性があります。(6) 新型コロナウイルス感染症に関するリスク新型コロナウイルス感染症の影響で、従業員の感染による一時的な操業停止や国内外の景気悪化が生じた場合には当社の業績に重要な影響を及ぼす可能性があります。(7) 減損会計の影響について当社グループは有形固定資産や無形固定資産の固定資産を保有しております。当社が保有している資産の市場価格が著しく下落した場合や事業の収益性が悪化した場合には減損会計の適用により固定資産について減損損失が発生し、当社の業績に影響を及ぼす可能性があります。(8) 継続企業の前提に関する重要事象等及び重要事象等を改善するための対応策等当社グループは、第96期から連続して営業損失を計上しており、当連結会計年度においても154,702千円の営業損失を計上し、営業キャッシュ・フローも91,570千円のマイナスとなっております。こうした状況から当社グループには継続企業の前提に重要な疑義を生じさせるような事象又は状況が存在しております。当社グループは、当該事象に対応すべく、以下の対応策を実施しております。① 紡績事業及びテキスタイル事業の強化紡績事業は、取引先との連携強化、研究開発の迅速化により高機能繊維の開発に取り組み、自社ブランドの確立を図ってまいります。テキスタイル事業は、グレードの多様化による販売強化に取り組んでおります。② ヘルスケア事業のポートフォリオ変更ヘルスケア事業は、不織布マスクの製造販売から、連結子会社である中部薬品工業を中核としたオーラルケア用品や健康補助食品へシフトし、開発強化に取り組みます。③リサイクル事業の強化リサイクル事業は、既存の紡績事業に並ぶコア事業の早期実現に向けて、掛川工場の操業を高めるとともに、白山本社工場への新規設備導入を行い、売上と利益の拡大を図ります。④ キャッシュ・フローの改善運転資金面では、前年度に株主割当増資により調達した資金を活用しているものの、新規設備や商品仕入の先行投資のため、キャッシュ・フローは継続してマイナスの状態にあります。引き続き、新株予約権行使促進等の資金政策を進めるとともに、投資の早期収益化に努めてまいります。なお、2023年1月17日に第三者割当による新株及び新株予約権の発行を決議し、同年2月7日に発行価額の払込を受けていることから、今後の資金的余裕は担保しております。これらの対応策を進めていくことにより、当連結会計年度末において継続企業の前提に関する重要な不確実性は認められないものと判断しております。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度末における当社グループの財政状態、経営成績及びキャシュ・フロー（以下、「経営成績等」という。）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。(1) 経営成績等の状況の概要① 経営成績の状況当連結会計年度（2022年４月１日から2023年３月31日）における世界経済は、経済活動制限の緩和が進む一方で、ウクライナ紛争に端を発したエネルギーコストの上昇や自動車向け半導体不足の影響が長引くとともに、為替も急激に変動し、注視すべき状況が継続いたしました。当社の最終ユーザー諸国においては、中東諸国では行動制限解除によるラマダン好況を受けて、受注や新たな引き合いへの追い風となったものの、中国ではゼロコロナ政策に伴う景気減速の影響が強く残る形となりました。我が国経済においては、新型コロナウイルス感染症対策と社会経済活動正常化との両立が進められる中で景気は緩やかな持ち直しが見られた一方で、資源高騰に伴うエネルギー価格の大幅上昇や原材料価格の値上がりから、未だ楽観視できない経営環境が継続しております。このような環境下、当社グループでは、製品需要を勘案した生産体制や人員体制を整備し、既存事業の発展・強化に努めるとともに、新規事業であるリサイクル事業の生産と販売体制の安定化を進めてまいりました。しかしながら、販売価格改定による売価への転嫁が急激なコスト上昇に追いつかなかったこと、及びリサイクル事業における一時的な生産数量と販売数量の減少があったことにより、前連結会計年度と比較して赤字幅の縮小には至りませんでした。以上の結果、当社グループの当連結会計年度の業績は、売上高1,185,980千円となり、営業損失154,702千円、経常損失92,943千円、親会社株主に帰属する当期純損失271,090千円となりました。各セグメント別の業績は次のとおりであります。 なお、各セグメントの営業損益は、各事業に配分していない全社費用123,422千円を配分する前の金額であります。（紡績事業）当連結会計年度における受注状況は、未だ半導体不足による先行きの不透明感から自動車向け用途製品には頭打ち感があるものの、全体として受注の引き合いは堅調に推移しております。主力のアラミド繊維製品においては、前連結会計年度からの自動車生産業のⅤ字回復が落ち着いたことから、自動車関連用向け紡績糸の生産量が若干減少し、前連結会計年度との比較では2.9％減少し487ｔとなりました。一方で、回復傾向にある高級インナー向け紡績糸においては当連結会計年度の下期より需要が最盛期を迎え、生産量は前年同期より若干増加となりました。また、ポリエステル等の他素材についても、ユニフォーム関連向け紡績糸の受注が好調に推移しており、生産量は前連結会計年度より３割程度増加しております。この結果、紡績事業全体での当連結会計年度の生産数量は前連結会計年度より2.6％増加し674ｔとなりました。ただし利益面においては、加工費の価格改定による売価転嫁を進めているものの、大幅なエネルギー価格の上昇によるコストアップの影響を受けて増益には至らず、売上高344,916千円（前年同期比4.7％増）に対して、営業利益1,825千円（前年同期比91.7％減）となりました。（テキスタイル事業）当連結会計年度における当該事業の状況につきましては、加工スペースの確保等の不確定要素はあるものの、中東各マーケットにおいて新型コロナウイルス感染症の影響が少なくなったことで販売が順調に推移し、為替も円安基調で推移したため、計画を超える営業利益を達成することができました。ただし、新たな引き合いも増え受注は堅調に推移しているものの、加工委託先スペースの問題から計画していた数量の出荷には至りませんでした。今後も引き続き、加工場のキャパシティ確保に努め、契約の納期管理とスムーズな出荷を図っていく方針であります。この結果、テキスタイル事業の当連結会計年度の業績は、売上高522,311千円（前年同期比76.3％増）、営業利益37,636千円（前年同期比826.7％増）となりました。（ヘルスケア事業）当連結会計年度において、既存商材の不織布マスクは、前連結会計年度より続く業界内の競争激化やマスクの需要低下を背景に受注と生産が伸び悩みました。子会社である株式会社中部薬品工業では、既存の主力製品であるパウダー歯磨き粉の販売数量は減少しているものの、当連結会計年度に販売を開始した委託製造の新商品については市場ニーズを取り込めたことで、全体的な販売数量は徐々に回復基調にあります。仕入商品においては、市場全体として原材料費高騰の傾向があるものの、新商品発売による売上増にて全体への影響を最小限に止めることができました。今後は、セグメント全体として利益率の悪化してる旧商品を廃版化する一方で、利益率の高い新商品へとシフトし、収益構造の健全化を進めていく計画であります。この結果、ヘルスケア事業の当連結会計年度の業績は、売上高99,738千円（前年同期比0.3％減）、営業損失25,335千円（前年同期は35,784千円の営業損失）となりました。（リサイクル事業）前連結会計年度より新たに開始したリサイクル事業につきましては、第１四半期会計期間においては、生産設備の不具合を受け一時的に生産量減少となったことが事業損益の悪化を招きましたが、第２四半期会計期間以降は安定的に生産を継続し、出荷量も回復傾向にあります。販売状況においては、これまでの主要供給先であった中国向出荷（景気後退の影響を受けて大幅な販売数量減少となった）から、国内販売先の開拓に注力し、大手プラスチック成形メーカー等の国内企業向けの販売割合を増やすことで販売ポートフォリオの改善を行いました。しかしながら、原材料の調達が予定に対して未達となったことや電気料金等の価格転嫁が進まなかったことにより、大幅な利益減少となりました。この結果、リサイクル事業の当連結会計年度の業績は、売上高218,945千円（前年同期比108.6％増）、営業損失45,448千円（前年同期は3,705千円の営業損失）となりました。  ② 財政状態の状況（資産）流動資産は588,312千円となり、前連結会計年度末に比べ20,475千円の増加となりました。これは主に運転資金の需要や設備投資により現金及び預金が22,051千円減少した一方で、売上高の増加と事業規模拡大により受取手形及び売掛金が22,240千円増加したこと、及び売上原価の高騰や未出荷商品の増加により商品及び製品が21,930千円増加したことによるものであります。固定資産は新事業の生産拡大のための投資により主に建設仮勘定が157,664千円増加となった一方で減損損失の計上により126,365千円、投資有価証券が売却と時価の減少により28,402千円減少し、前連結会計年度末に比べ19,338千円の減少となりました。この結果、総資産は2,071,340千円となり、前連結会計年度末に比べ1,136千円の増加となりました。（負債）流動負債は687,428千円となり、前連結会計年度末に比べ110,399千円の増加となりました。これは主に新事業の設備投資等への資金需要に備えて当座貸越契約の枠を拡大し、短期借入金が108,000千円増加したことによるものであります。固定負債は、主に資産除去債務を認識したことで前連結会計年度末に比べ11,171千円増加し423,975千円となりました。この結果、負債合計は1,111,403千円となり、前連結会計年度末に比べ121,571千円の増加となりました。（純資産)純資産は959,936千円となり、前連結会計年度末に比べ120,434千円の減少となりました。これは主に新株発行により資本金と資本剰余金がそれぞれ80,611千円ずつ増加した一方で、親会社株主に帰属する当期純損失を計上したことで利益剰余金が271,090千円減少したこと、及び有価証券の売却や時価の下落によりその他有価証券評価差額金が11,636千円減少したことによるものであります。   ③ キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物（「以下「資金」という）は、286,577千円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は以下のとおりであります。　（営業活動によるキャッシュ・フロー）　当連結会計年度における営業活動による資金は91,570千円の減少（前連結会計年度は160,982千円の減少）となりました。これは主に、税金等調整前当期純損失△259,622千円を計上した一方で、減損損失126,365千円、固定資産圧縮損52,667千円をそれぞれ計上したことで資金が留保したこと、及び売上債権の増加△22,240千円があったことによるものであります。（投資活動によるキャッシュ・フロー）当連結会計年度における投資活動による資金は207,070千円の減少（前連結会計年度は351,399千円の減少）となりました。これは主に、投資有価証券の売却による収入23,737千円、有形固定資産の取得による支出△231,042千円によるものであります。（財務活動によるキャッシュ・フロー）当連結会計年度における財務活動による資金は274,231千円の増加（前連結会計年度は336,120千円の増加）となりました。これは主に、短期借入金の増加108,000千円、株式の発行による収入155,907千円、新株予約権の行使による収入1,081千円によるものであります。 （参考）キャッシュ・フロー関連指標の推移 2023年３月期自己資本比率46.2時価ベースの自己資本比率108.4キャッシュ・フロー対有利子負債比率―インタレスト・ガバレッジ・レシオ― 自己資本比率：自己資本／総資産時価ベースの自己資本比率：株式時価総額／総資産キャッシュ・フロー対有利子負債比率：有利子負債／キャッシュ・フローインタレスト・ガバレッジ・レシオ：キャッシュ・フロー／利払い　（注）１．株式時価総額は、自己株式を除く発行済株式数をベースに計算しております。 ２．キャッシュ・フローは、営業キャッシュ・フローを利用しております。３．有利子負債は、貸借対照表に計上されている負債のうち利子を払っているすべての負債を対象としております。４．キャッシュ・フロー対有利子負債比率及びインタレスト・ガバレッジ・レシオは営業キャッシュ・フローがマイナスのため記載しておりません。  ④ 生産、受注及び販売の状況ａ．生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額(千円)前期比(％)紡績事業325,59714.02テキスタイル事業――ヘルスケア事業35,872△49.02リサイクル事業196,728161.35合計558,19829.45 (注)  １．金額は、製造原価によっております。２. 当連結会計年度において、生産実績に著しい変動がありました。これは、主に紡績事業の需要回　　復、及び、リサイクル事業におきましては、前連結会計年度の期中より新規事業拠点の取得と　　金井産業株式会社を新規に連結した影響により生産能力が増加したことから、生産高が増加した　　ことによるものであります。また、ヘルスケア事業におきましては、市場における製品の需要　　低下により生産高が減少しております。 ｂ．受注状況当連結会計年度における受注状況をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高(千円)前期比(％)受注残高(千円)前期比(％)紡績事業367,719 10.4 111,716 25.6 テキスタイル事業518,702 73.0 ― △100 ヘルスケア事業99,738 △0.3 ― ― リサイクル事業218,945 108.6 ― ― その他69 △52.6 ― ― 合計1,205,174 43.0 111,716 20.7  (注) 　 当連結会計年度において、受注実績に著しい変動がありました。これは、主にテキスタイル事業にお　　　ける新型コロナウイルス感染症の影響による海外市場の需要が回復したこと、及び、リサイクル事業に　　　おきましては、前連結会計年度の期中より新規事業拠点の取得と金井産業株式会社を新規に連結した　　　影響により商圏が拡大していることから、受注が増加したことによるものであります。 ｃ．販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額(千円)前期比(％)紡績事業344,916 4.57 テキスタイル事業522,311 76.39 ヘルスケア事業99,738 △0.38 リサイクル事業218,945 108.65 その他69 △52.59 合計1,185,980 42.81  (注)  主要な相手先別の販売実績及び総販売実績に対する割合は、次のとおりであります。相手先前連結会計年度当連結会計年度金額(千円)割合(％)金額(千円)割合(％)帝人㈱242,17329.1220,98018.6GEEDEEKAY INTERNATIONAL155,83018.7192,26616.2㈱クラボウインターナショナル48,0665.7171,35914.4 (注) 　当連結会計年度において、販売実績に著しい変動がありました。これは、主にテキスタイル事業にお　　きましては新型コロナウイルス感染症の影響による海外市場の需要が回復したこと、及び、前連結会計　　年度の期中より新規事業拠点の取得と金井産業株式会社を新規に連結した影響により商圏が拡大したこ　　とから、販売数量が増加したことによるものであります。　　　　　　 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　　なお、文中の将来に関する事項は、当連結会計年度末現在において当社が判断したものであります。① 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の経営成績等につきましては、世界的な金融引き締め政策、中国のゼロコロナ政策による経済減速、ロシア、ウクライナ紛争による原油高及びエネルギーコストの大幅上昇、並びに新規人員確保の問題など、極めて厳しい状況で推移いたしました。各事業において、新型コロナウイルス感染症拡大の影響による需要減少からの回復基調が継続したものの、紡績事業においては電気代の高騰が収益を圧迫し、計画していた程の利益回復には至りませんでした。一方、テキスタイル事業は、成約が順調に推移したことと円安が寄与したことで、計画を上回る利益を獲得することができました。新規事業の大きな柱であるリサイクル事業においては、生産設備の不具合や原材料調達の伸び悩みにより、計画に比べ大幅に減産を余儀なくされたことや、コストアップを値上げに転嫁することが困難であったことで、利益は大幅に計画を下回りました。当社グループの今後の課題といたしましては、既存事業である紡績事業、テキスタイル事業を強化しつつ、新規事業であるリサイクル事業については、安定的操業と国内顧客の取り込みを行い、業績回復を図ってまいります。② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に関する情報当社グループの資本の財源及び資金の流動性につきましては、次のとおりであります。　当社グループの事業活動における主な資金需要は、運転資金及び設備資金等であります。運転資金需要は、生産活動のための原材料費や労務費及び製造経費、及び販売活動のための商品仕入に伴う代金支払いをはじめ、受注獲得のための営業費、新製品開発のための研究開発費等が含まれます。設備資金等の需要は、生産性向上を目的とした生産設備等の取得であります。これらの資金需要については、営業キャッシュ・フローを源泉とすることを原則としておりますが、不足分は必要に応じ、運転資金等の短期的な資金については金融機関との当座貸越契約にて、設備資金等の長期的な資金については新株予約権の行使による払込資金等の自己資本による資金調達にて対応していくこととしております。③ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたり、見積りが必要な事項については、過去の実績や状況に応じて判断を行い、その結果を基に金額を算出しております。当社グループで採用する重要な会計方針の詳細については「第５ 経理の状況　１ 連結財務諸表等　注記事項　(連結財務諸表作成のための基本となる重要な事項)」に記載のとおりであります。  
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。  
研究開発活動	６ 【研究開発活動】 業績向上に貢献するため、生産品種の拡大、新分野・新用途の開発に取り組みました。 当連結会計年度における研究開発費の総額は10,163千円であります。紡績事業については、取引先企業と共に生産品種の拡大等に取り組み、販売費及び一般管理費に6,007千円計上しております。その他、抗菌・抗ウイルス糸の研究開発に取り組み、販売費及び一般管理費に4,155千円計上しております。テキスタイル事業、ヘルスケア事業及びリサイクル事業については、研究開発費の計上はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資額は総額231,042千円であり、セグメントごとの設備投資は主に次のとおりであります。紡績事業における設備投資は、生産設備の維持補修を中心とする総額22,432千円であります。テキスタイル事業及びヘルスケア事業における設備投資は、実施しておりません。リサイクル事業における設備投資は、本社本社敷地内でのプラスチックリサイクル事業用設備の設置を中心とする総額205,080千円、及び掛川工場での生産設備の維持補修を中心とする2,495千円であります。全社共通における設備投資は、従業員寮の維持補修を中心とする総額178千円であります。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在事業所名 （所在地）セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計松任工場(白山市福留町)紡績事業ヘルスケア事業その他生産設備本社機能17,20042,168716,442(35,075)2,703183,799962,31461大阪事務所テキスタイル事業営業拠点――――――3掛川工場(静岡県掛川市)リサイクル事業生産設備事務所厚生寮――68,288(3,468)――68,2885 (注)１．金額には消費税等を含めておりません。２．帳簿価額のうち「その他」は、主に工具、器具及び備品並びに建設仮勘定であります。 (2) 国内子会社2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計㈱中部薬品工業本社工場(愛知県北名古屋市)ヘルスケア事業生産設備事務所7,97612816,811(413)―024,9162金井産業㈱本社工場(山口県周南市)リサイクル事業生産設備事務所23,99531094,184(3,425)―0118,4907 (注)１．金額には消費税等を含めておりません。２．帳簿価額のうち「その他」は、主に工具、器具及び備品であります。 
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式69,599,576計69,599,576 
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式19,440,69419,440,694東京証券取引所スタンダード市場単元株式数は100株であります。計19,440,69419,440,694――  
