項目	値
事業の内容	３【事業の内容】　当社の企業集団は、当社及び親会社（三菱商事㈱）、子会社13社、関連会社４社で構成されており、日本国内の加工食品、低温食品、酒類及び菓子類の卸売事業を主な事業内容とし、さらに物流事業及びその他サービス等の事業活動を展開しております。当社の企業集団の各事業における位置付け及びセグメント区分との関連は、次のとおりであります。なお、下記の事業は「その他の事業」を除き、「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項　（セグメント情報等）」に掲げるセグメントの区分と同一であります。また、当連結会計年度より報告セグメントの区分を変更しております。詳細は、「第５　経理の状況　１　連結財務諸表等　(1）連結財務諸表　注記事項（セグメント情報等）」に記載のとおりであります。 (1) 加工食品事業　当社及び子会社は、主に調味料類、麺・乾物類、嗜好品・飲料類等加工食品の卸売を行っております。 (2) 低温食品事業当社及び子会社は、主に冷凍・チルド類等低温食品の卸売を行っております。 (3) 酒類事業当社は、主に酒類の卸売を行っております。 (4) 菓子事業当社は、主に菓子類の卸売を行っております。 (5) その他の事業　子会社及び関連会社は、物流事業等を行っております。なお、セグメント情報においては「加工食品事業」、「低温食品事業」、「酒類事業」、「菓子事業」に含めて記載しております。 [事業系統図]以上に述べた企業集団の事業系統図は次のとおりであります。（2024年３月31日）
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、有価証券報告書提出日現在において当社グループが判断したものであります。 (1) 経営方針　当社グループは、2024 年度からの新たな経営計画として、2030 年度を最終年度とする「MS Vision 2030」を策定いたしました。　サステナビリティ対応の重要性が高まっていることを踏まえ、当社グループのパーパス「食のビジネスを通じて持続可能な社会の実現に貢献する」に「サステナビリティ重点課題の同時解決」を加え、パーパスを実現するための新たな経営ビジョンとして「MS Vision 2030」を策定いたしました。また、ビジョンを支える価値観（バリュー）には、当社グループの全役職員が心得るべき「行動指針」と、三菱グループの経営の根本理念である「三綱領」を設定しております。　当社グループはこれまで3ヶ年～5ヶ年の中期経営計画を策定してまいりましたが、先行きが極めて不透明で変化が激しい時代に合わせて、これまでの短期スパンでの緻密な積み上げ方式での計画策定を取り止め、「2030年頃の在りたい姿」を起点にして設定したチャレンジングな目標からバックキャスト型の成長戦略を組み立てる方法へと経営の在り方をあらためます。    (2) 経営環境、課題認識、及び成長戦略　外部環境認識を踏まえた当社の課題認識は次のとおりであります。・ 国内人口の加速度的な減少（国内需要の縮小と変化）・ テクノロジーの進化（リアルとネットでのハイブリッド競争激化）・ 地政学リスクの高まりやサステナビリティ課題の深刻化（複雑化する社会的要請）・ 将来の予見性の低下（組織や人財の学習スピードが重要に）このような課題認識のもと、当社グループは、2030 年に向けて策定した経営計画「MS Vision 2030」では以下の３つの成長戦略テーマに取り組んでまいります。なお、これらの成長戦略は「当社の強みである経営資本」を最大限に活用することや「サステナビリティ重点課題の同時解決」に繋げることで、その独自性が担保され、差別化が図られています。       （当社を取り巻く課題と対応策） ① デジタル活用急速に進化するデジタル・生成ＡＩなどの技術を徹底的に活用することで、「新たなビジネスモデルによる需要創造」「業務効率化・生産性向上」「ＳＣＭ機能強化」を推進いたします。 （新たなビジネスモデルによる需要創造）　当社が保有する多様な出荷データに、独自の属性やＰＯＳなどの外部データを組み合わせた当社ならではのビッグデータを活用し、新たな付加価値の創出を図る当社独自のビジネスモデルであるＤＤ（データ×デジタル）マーケティング事業を更に加速し展開していくことで、取引先とのより強固なパートナーシップを構築してまいります。 （業務効率化・生産性向上）　基幹システム「ＭＩＬＡＩ」のアップグレードと、デジタル・ＡＩ技術の活用を通じ、当社のみならずサプライチェーン全体の仕事の進め方を変革し、自ら圧倒的な生産性を発揮する企業に生まれ変わると共に、取引先のコスト削減にも貢献できる仕組みを整備してまいります。 （ＳＣＭ機能強化）　デジタル技術を駆使し、需要予測・需給調整機能の高度化推進、輸配送の効率化、トラックの余積スペースの活用などを進めるとともに、同業他社や非食品分野の取引先と協業することで、サステナブルな物流体制を構築してまいります。 ② 新たな需要の獲得　国内市場の急速な縮小が見込まれると同時に少子高齢化の進展や外国人居住者の増加などによって、生活者のニーズは今後ますます多様化していくことは確実であり、当社はこれらに対応するため、国内市場ではこれまで蓄積してきた生活者理解の知見やデータ分析能力を最大限活用し、市場ニーズに即した「オリジナル商品の開発力強化」と「海外ブランドの調達力強化」を図ってまいります。　また、海外市場では急速に高まっている「日本食・日本の食文化の需要」に対応し、各海外市場の特性や成長余力の観点から、製造・卸・小売・外食を問わずサプライチェーン全般を対象に成功モデルの確立を図ってまいります。        ③ 人的資本強化（人財育成）　事業戦略と連動した人財ポートフォリオのあり方を明確にして、成長戦略の実行に不可欠なデジタル人財・海外人財・専門人財を確保・育成してまいります。　人事育成強化の施策として、チャレンジと成長を促す人事制度の浸透を図りながら、社員の自律的なキャリア形成を支援すると共に、デジタル系・語学系などの研修プログラムの強化を推進し、当社の求める人財像である「チャレンジする自律したプロ人財」を継続的に育成してまいります。　社内環境整備の施策として、ＡＩなどの活用により業務プロセスを抜本的に見直し、効率化・生産性を向上してまいります。また、「ダイバーシティ・エクイティ＆インクルージョン」「健康経営」「働き方改革」を継続して推進することで「働きやすく、働きがいのある組織風土」の醸成を目指してまいります。 (3) 経営上の目標の達成状況を判断するための客観的な指標等　2021年度から2023年度を最終年度とした「中期経営計画2023」では、定量目標として経常利益220億円、自己資本利益率（ＲＯＥ）８％以上を掲げておりました。これら定量目標の達成状況については、「４．経営者による財政状態、経営成績及びキャッシュ・フロー状況の分析（4）経営上の目標の達成状況について」をご参照ください。　また、2024 年度から 2030 年度を最終年度とする新たな経営計画「MS Vision 2030」では、以下の目標を掲げております。■ 2030年に目指す在り姿（経済価値）・ 経常利益：500 億円（当期純利益：350 億円）・ 配当性向：40％以上・ Ｒ Ｏ Ｅ：10％以上を維持・ 配当方針：累進配当政策維持（2024 年度累進配当政策導入）（社会・環境価値）・ 社員エンゲージメントスコア：70％以上・ ＦＴＳＥ(※) ＥＳＧスコア ：4.0 以上 ※Financial Times Stock Exchange の略・ 食品廃棄量：50％以上削減（2016 年度対比）・ CO₂排出量 ：60％以上削減（2016 年度対比） 
事業等のリスク	３【事業等のリスク】　当社グループは、持続可能な事業活動を行う上での環境変化に対応するため、全社リスクマネジメント委員会を設置し、当社グループが対面するリスクを定期的に把握、識別、評価、コントロール、及びモニタリングする全社リスクマネジメントプロセスを構築し、整備・運用をしております。全社リスクマネジメント委員会においては、リスク対策の有効性を確認した上で個々のリスクの評価を行い、その結果は取締役会に報告しております。 ［リスク管理ＰＤＣＡサイクルイメージ］ 　当社グループの事業等のリスクについて、投資家の判断に重要な影響を及ぼす可能性のある主な事項には、以下のようなものがあると認識しております（主に上図「リスク評価結果」左上と中央の領域）。　なお、文中の将来に関する事項は、有価証券報告書提出日現在において当社グループが判断したものであります。 (1) 事業環境について　当社グループは食品卸売事業を主たる事業としており、地政学を要因とする政治・経済環境（原材料価格・燃料価格の変動等）、景気動向（消費動向）・社会構造・労働環境の変化、及び同業他社や異業種との競争状況の変化等が生じた場合には、当社グループのビジネスモデル戦略や業績に影響を及ぼす可能性があります。 (2) 販売先の変化について　当社グループの販売先については業態を超えた競争が激化し、取引卸の集約や帳合変更の動きが活発化するとともに、再編等が行われることが予想されます。当社グループといたしましては、販売先との取組関係を強化し、取引の発展に努めておりますが、販売先の政策変更、再編等により、当該取引が縮小・解消された場合には、当社グループの顧客戦略や業績に影響を及ぼす可能性があります。 (3) 食品の安全性について　当社グループは食の安全・安心を確保すべく、商品鮮度管理の徹底や、自社開発商品における製造工場の審査・指導等を実施し品質管理体制強化に取り組むとともに、法令を遵守した適切な食品表示に努めておりますが、外的要因により安全性・品質確保等に問題が生じ、食品の生産・流通に支障を来した場合には、当社グループの事業活動や業績に影響を及ぼす可能性があります。 (4) 基幹システムのシステムダウンについて　当社グループは基幹システムの安定的な稼働を維持するためのメンテナンス、コンピューターウイルス対策、バックアップシステムの確保等、システムの安全及び安定稼働の確保に努めておりますが、想定外の自然災害の他、予測不能のウイルスの侵入やハッカー行為によりシステムダウンが一定期間以上に及び、業務処理が滞ることとなった場合には、当社グループの事業活動や業績に影響を及ぼす可能性があります。 (5) 自然災害・火災、感染症等について　当社グループは全国に多数の営業・物流拠点を設置し事業を展開しており、大規模な自然災害・火災や新型ウイルス等の感染症が拡大した場合等に、物流やサービスの提供等に支障が生じる可能性があります。当社グループといたしましては、食の安全・安心・安定供給を支える企業として、事業の早期復旧及び継続を図るためのＢＣＰ（事業継続計画）を策定・整備し万全を期しておりますが、大規模かつ広域に亘る災害・火災等が発生し復旧が長期化した場合、又は新型ウイルス等の感染症が拡大し従業員の感染による操業停止やサプライチェーンが停滞した場合には、当社グループの事業活動や業績に影響を及ぼす可能性があります。 (6) 法的規制について　当社グループは事業を遂行する上で、食品の安全に関する法令、独占禁止法、下請法、労働関係法令等、各種の法的規制を受けております。当社グループといたしましては、教育・啓発を推進し、法令遵守の徹底に努めておりますが、法令に違反する事由が生じた場合には、当社グループの事業活動が制限される可能性があります。また、これらの法的規制が強化された場合には、当社グループの事業活動に影響を及ぼす可能性があります。 (7) 投資効果の未実現について　当社グループは事業基盤・機能の強化や収益性の向上等に向けた物流センターへの設備投資、ＩＴ・デジタル技術活用に係るシステム投資等を継続的に行っております。投資の決定に際しては、リスク・リターンについて十分な検討・審議を行い、また、投資実行後のモニタリングも行っておりますが、事業環境の変化等により、将来に亘って期待した収益・効果が得られない状況に至り、減損損失を計上する必要が生じた場合には、当社グループの業績に影響を及ぼす可能性があります。 (8) 気候変動について　当社グループは食のビジネスを通じて持続可能なサプライチェーンの構築に取り組んでおりますが、気候変動の影響や脱炭素社会への移行（温室効果ガス排出に関する規制等）の影響で、輸送・保管コストや商品調達・仕入コストに変動が生じた場合には、当社グループの業績に影響を及ぼす可能性があります。 (9) 債権の回収不能について　当社グループは営業取引を通じて、取引先に対し信用供与を行っております。当社グループといたしましては、債権の回収遅延・不能による損失発生を予防すべく与信管理体制の充実を図っておりますが、不測の事態により取引先の信用不安が生じ、債権の回収が困難となった場合には、当社グループの業績に影響を及ぼす可能性があります。 　上記に挙げるリスクにとどまらず、事業環境の変化に応じて当社グループが対面するリスクの把握とその対策の見直しを定期的に行うとともに、リスク発生の可能性を十分認識した上で、発生の回避及び発生した場合の対応に努める所存であります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フローの状況、分析、検討内容は次のとおりであります。　なお、文中の将来に関する事項は、有価証券報告書提出日現在において当社グループが判断したものであります。 　　(1) 経営成績　当連結会計年度（2023年４月１日～2024年３月31日）におけるわが国経済は、新型コロナウイルス感染症の５類感染症移行に伴う人流回復等により、国内の社会経済活動の回復が進んだ一方で、原油価格や原材料価格の高止まり、コストプッシュ型の物価の上昇等により、先行き不透明な状況で推移いたしました。　食品流通業界においては、インバウンドを含む本格的な人流回復等により、一部消費の回復が進んだ一方で、原油価格や原材料価格が高値圏で推移していることや、国内の深刻な労働力不足等を背景とした食品価格の上昇が多品目で継続する中で、消費者の生活防衛意識が高まるなど、楽観視できない状況が続きました。　このような状況下、当社グループは、食のサプライチェーンを支えるという使命のもと、より付加価値の高い機能とサービスの提供を図ってまいりました。　この結果、当連結会計年度の売上高は、本格的な人流回復によって、コンビニエンスストアや業務用取引を中心に全般的に取引が伸長したことにより、2兆763億81百万円（前年同期比4.0％増加）となりました。営業利益は取引伸長や採算管理強化による利益率の改善等により295億28百万円（前年同期比26.0％増加）、経常利益は314億7百万円（前年同期比24.6％増加）、親会社株主に帰属する当期純利益は225億82百万円（前年同期比31.9％増加）となりました。 　セグメントの業績は、次のとおりであります。　なお、当連結会計年度の期首より、業績管理区分の一部見直しに伴い、報告セグメントの区分方法を変更しており、以下の前年同期間との比較については、前年同期間の数値を変更後の報告セグメントの区分に組替えた数値で比較しております。報告セグメントの区分方法の変更の詳細につきましては「第５　経理の状況　１　連結財務諸表等　注記事項（セグメント情報等）セグメント情報」の「１．報告セグメントの概要」をご覧ください。 ① 加工食品事業　売上高は、コンビニエンスストア、ディスカウントストアとの取引が堅調に推移したことや、記録的な猛暑・残暑で飲料が好調であったこと等により、増加いたしました。利益面につきましては、取引の見直しに伴う採算性の向上等により、前年同期を上回りました。　以上の結果、売上高は6,743億65百万円（前年同期比2.1％増加）、営業利益は72億36百万円（前年同期比25.5％増加）となりました。 ② 低温食品事業　売上高は、スーパーマーケット、コンビニエンスストアとの取引が伸長したことに加え、業務用商材の復調や猛暑でアイスクリームが好調であったこと等により、増加いたしました。利益面につきましては、売上高増加及び採算性の向上等により、前年同期を上回りました。　以上の結果、売上高は6,137億53百万円（前年同期比5.9％増加）、営業利益は152億72百万円（前年同期比24.2％増加）となりました。 ③ 酒類事業　売上高は、業務用商材の復調やドラッグストア等との取引伸長に加え、猛暑や10月の酒税改正でビールが減税となった影響等により、増加いたしました。利益面につきましては、売上高増加に伴う売上総利益の増加等により、前年同期を上回りました。　以上の結果、売上高は4,950億39百万円(前年同期比2.4％増加）、営業利益は36億49百万円（前年同期比0.6％増加）となりました。 ④ 菓子事業　売上高は、コンビニエンスストアやディスカウントストア等を中心に取引が総じて伸長したことにより、増加いたしました。利益面につきましては、売上高増加及び採算性の向上等により、前年同期を上回りました。　以上の結果、売上高は2,932億23百万円（前年同期比7.3％増加）、営業利益は48億41百万円（前年同期比45.4％増加）となりました。 　　(2) 生産、受注及び販売の実績① 仕入実績　当連結会計年度における商品仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）（百万円）前年同期比（％）加工食品事業783,7912.9低温食品事業1,085,0716.0酒類事業492,0512.0菓子事業323,8407.0合計2,684,7554.4　（注）１．セグメント間の取引については相殺消去しております。２．仕入実績は、「収益認識に関する会計基準」（企業会計基準第29号 2020年３月31日）等における代理人としての取引についても、取扱高の金額で集計しております。３．当連結会計年度の期首より、業績管理区分の一部見直しに伴い、従来「その他」に区分していた物流事業等について、「加工食品事業」、「低温食品事業」、「酒類事業」、「菓子事業」に含めて記載する方法に変更しております。なお、前連結会計年度のセグメント情報は、変更後の報告セグメントの区分により作成し、前年同期比を記載しております。 ② 販売実績　当連結会計年度における販売実績を事業の部門ごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）（百万円）前年同期比（％）加工食品事業832,2723.1低温食品事業1,157,3826.3酒類事業514,5162.5菓子事業347,5667.8合計2,851,7374.8　（注）１．セグメント間の取引については相殺消去しております。２．販売実績は、「収益認識に関する会計基準」（企業会計基準第29号 2020年３月31日）等における代理人としての取引についても、取扱高の金額で集計しております。３．当連結会計年度の期首より、業績管理区分の一部見直しに伴い、従来「その他」に区分していた物流事業等について、「加工食品事業」、「低温食品事業」、「酒類事業」、「菓子事業」に含めて記載する方法に変更しております。なお、前連結会計年度のセグメント情報は、変更後の報告セグメントの区分により作成し、前年同期比を記載しております。４．最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。 相手先前連結会計年度（自  2022年４月１日至  2023年３月31日）当連結会計年度（自  2023年４月１日至  2024年３月31日）金額（百万円）割合（％）金額（百万円）割合（％）株式会社ローソン789,44329.0845,43929.6  　　(3) 財政状態及びキャッシュ・フロー① 重要な会計方針及び見積り　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づいて作成されております。　当社グループは、連結財務諸表の作成に際し、決算日における資産・負債の報告数値及び偶発債務の開示、並びに収益・費用の報告数値に影響を与える見積り及び判断を行う必要があります。当社グループは、過去の実績や状況に応じ合理的と考えられる様々な要因に基づき、見積り及び判断を行っておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。また、会計上の見積り及び当該見積りに用いた仮定の内、重要なものにつきましては、「第５ 経理の状況 １ 連結財務諸表等 (1)連結財務諸表 注記事項」をご参照ください。 ② 財政状態イ．資産　当連結会計年度末における総資産は、前連結会計年度末に比べ867億47百万円増加し7,942億50百万円となりました。流動資産については、前連結会計年度末に比べ884億71百万円増加し6,423億10百万円（構成比80.9％）、固定資産については、前連結会計年度末に比べ17億24百万円減少し1,519億39百万円（構成比19.1％）となりました。　流動資産の増加の主な要因は、売掛金が増加したことによるものであります。ロ．負債　当連結会計年度末における負債は、前連結会計年度末に比べ654億94百万円増加し5,903億81百万円（構成比74.3％）となりました。流動負債については、前連結会計年度末に比べ664億37百万円増加し5,598億67百万円（構成比70.5％）、固定負債については、前連結会計年度末に比べ9億42百万円減少し305億13百万円（構成比3.8％）となりました。　流動負債の増加の主な要因は、買掛金が増加したことによるものであります。ハ．純資産　当連結会計年度末における純資産は、前連結会計年度末に比べ212億52百万円増加し2,038億69百万円（構成比25.7％）となりました。　増加の主な要因は、利益剰余金が増加したことによるものであります。　この結果、１株当たり純資産額は、前連結会計年度末に比べ489円5銭増加し4,692円64銭となりました。また、自己資本比率は、前連結会計年度末の25.8％から25.7％となりました。 　③ キャッシュ・フロー 前連結会計年度(自 2022年４月１日至 2023年３月31日)（百万円）当連結会計年度(自 2023年４月１日至 2024年３月31日)（百万円）営業活動によるキャッシュ・フロー24,50555,956投資活動によるキャッシュ・フロー△11,239△7,731財務活動によるキャッシュ・フロー△5,735△7,305現金及び現金同等物に係る換算差額310現金及び現金同等物の増減額（△は減少）7,56240,919現金及び現金同等物の期末残高71,525112,445 当連結会計年度における連結ベースの現金及び現金同等物(以下「資金」という。)は、前連結会計年度末に比べ409億19百万円増加し、当連結会計年度末には1,124億45百万円となりました。イ．営業活動によるキャッシュ・フロー　営業活動の結果得られた資金は、559億56百万円となりました。主たる要因は、税金等調整前当期純利益323億39百万円等によるものであります。ロ．投資活動によるキャッシュ・フロー　投資活動の結果使用した資金は、77億31百万円となりました。主たる要因は、有形固定資産の取得による支出52億37百万円等によるものであります。 ハ．財務活動によるキャッシュ・フロー　財務活動の結果使用した資金は、73億5百万円となりました。主たる要因は、配当金の支払額63億12百万円等によるものであります。  　キャッシュ・フロー関連指標の推移は、次のとおりであります。 2021年度2022年度2023年度自己資本比率（％）25.625.825.7時価ベースの自己資本比率（％）19.720.030.7キャッシュ・フロー対有利子負債比率（％）46.733.613.6インタレスト・カバレッジ・レシオ（倍）116.2166.9387.4（注） 自己資本比率　　　　　　　　　　　：自己資本／総資産時価ベースの自己資本比率　　　　　：株式時価総額／総資産キャッシュ・フロー対有利子負債比率：有利子負債／キャッシュ・フローインタレスト・カバレッジ・レシオ　：キャッシュ・フロー／利払い※各指標は、いずれも連結ベースの財務数値により算出しております。※株式時価総額は、期末株価終値×期末発行済株式数（自己株式控除後）により算出しております。※キャッシュ・フローは、連結キャッシュ・フロー計算書に計上されている営業キャッシュ・フローを使用しております。有利子負債は、連結貸借対照表に計上されている負債のうち利子を支払っている全ての負債を対象としております。また、利払いについては、連結キャッシュ・フロー計算書の利息の支払額を使用しております。 ④ 資本の財源及び資金の流動性　当社グループは、現在、運転資金及び設備投資等の資金需要に対しましては、自己資金を充当することを基本としております。当連結会計年度末につきましては、三菱商事金融子会社との貸付運用等による短期貸付金を含めた手元資金（現金及び現金同等物）を1,124億45百万円保有しておりますので、充分な流動性を確保していると考えております。　また、健全な財務状況を維持することにより、将来当社グループの成長のために多額な資金需要が生じた場合には、外部からの資金調達は可能であると考えております。 　　(4) 経営上の目標の達成状況について　当社グループは、「中期経営計画2023」の定量目標として経常利益220億円、自己資本利益率（ＲＯＥ）８％以上を掲げました。　「中期経営計画2023」（2021年４月～2024年３月）の最終年度である2023年度につきましては、取引伸長や採算管理強化による利益率の改善等により、経常利益は314億7百万円、ＲＯＥは11.7%まで上昇いたしました。この結果、「中期経営計画2023」の定量目標は2022年度に１年前倒しで達成しておりましたが、2023年度は更に前年度を上回る数値で達成いたしました。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　特に記載すべき事項はありません。
設備投資等の概要	１【設備投資等の概要】　当社グループは、取組先小売業様に対する物流サービス強化と物流体制のより一層の効率化のため、設備投資を実施しており、当連結会計年度の設備投資額は9,323百万円であります。　主な内容は、兵庫県における物流センターの改修等(1,211百万円)及び基幹システムの開発(1,501百万円)であります。 
主要な設備の状況	２【主要な設備の状況】(1) 提出会社（2024年3月31日現在） 事業所名（所在地）設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計本社（東京都文京区）事務所2,2190－［－］4082962,9252,214（83)北海道ＲＤＣ（北海道北広島市）事務所及び物流センター522416862（26,817）61231,88510（－)中国フルラインＲＤＣ（岡山県都窪郡早島町）事務所及び物流センター28154535（12,803）4267677（－)道央ＳＤＣ（北海道北広島市）事務所及び物流センター24728467（16,528）297553（－)東北低温ＤＣ（宮城県仙台市宮城野区）事務所及び物流センター18645402（5,492）066424（2)宮城ＤＣ（宮城県岩沼市）事務所及び物流センター305241,029（21,962）761,3736（－)仙台南ＤＣ（宮城県岩沼市）事務所及び物流センター26833423（14,002）41157831（－)仙台菓子ＤＣ（宮城県富谷市）事務所及び物流センター643478（9,258）045512（－)福島ＤＣ（福島県二本松市）事務所及び物流センター34139356（22,262）7975411（－)埼玉坂戸酒類ＤＣ（埼玉県坂戸市）事務所及び物流センター1825606（11,570）037981（－)埼玉菓子ＤＣ（埼玉県北足立郡伊奈町）事務所及び物流センター2056848（8,635）－51,0651（－)埼玉杉戸酒類ＤＣ（埼玉県北葛飾郡杉戸町）事務所及び物流センター15912590（11,622）047661（－)八王子南大沢低温ＤＣ（東京都八王子市）事務所及び物流センター600136－［33,577］2367757（2)横浜金沢低温ＤＣ（神奈川県横浜市金沢区）事務所及び物流センター1,467233296（5,167）132,0037（－)横浜シーサイドＳＤＣ・湘南チルド食品ＳＤＣ（神奈川県横浜市金沢区）事務所及び物流センター82829－［26,846］－28606（3)川崎夜光ＳＤＣ（神奈川県川崎市川崎区）事務所及び物流センター1,060316－［55,685］－91,3867（2)相模菓子ＤＣ（神奈川県綾瀬市）事務所及び物流センター245141,125（8,680）051,3911（－)塩尻ＤＣ（長野県塩尻市）事務所及び物流センター2161369（13,605）－55911（－)沼津加食ＤＣ・沼津酒類ＤＣ（静岡県沼津市）事務所及び物流センター1716590（11,900）167764（－)中部低温ＤＣ（愛知県愛西市）事務所及び物流センター16919403（8,842）045985（5)京都南菓子ＤＣ（京都府八幡市）事務所及び物流センター263221,203（7,111）041,4931（－)  事業所名（所在地）設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計京都久御山ＤＣ（京都府久世郡久御山町）事務所及び物流センター6,4496083,247（36,639）431,22311,5732（－)常吉ＤＣ（大阪府大阪市此花区）事務所及び物流センター17181,253（10,294）－111,4444（1)大阪ＳＤＣ（大阪府大阪市此花区）事務所及び物流センター21418993（7,891）561,2382（－)魚崎浜ＳＤＣ（兵庫県神戸市東灘区）事務所及び物流センター7971,337－［23,862］－712,2066（2)神戸西見津が丘ＳＤＣ（兵庫県神戸市西区）事務所及び物流センター1,1211,972－［19,264］0563,1516（－)阪神ＳＤＣ（兵庫県西宮市）事務所及び物流センター218270－［14,528］2,737113,2373（1)広島フルラインＤＣ（広島県広島市安佐南区）事務所及び物流センター4253421,094（51,614）53131,9297（－)高知南国ＤＣ・高知ＳＤＣ（高知県南国市）事務所及び物流センター1,30535363（15,035）161,71210（－)小倉ＤＣ（福岡県北九州市小倉南区）事務所及び物流センター1581504（6,664）－06651（－)九州低温ＤＣ（福岡県福岡市東区）事務所及び物流センター29880589（6,705）389805（6)（注）１．帳簿価額の「その他」は、リース投資資産・器具及び備品・建設仮勘定であります。２．従業員数の下段（ ）書きは、臨時従業員数（外書）であります。３．面積の［　］書きは、賃借中のものであります。４．現在休止中の主要な設備はありません。５．上記のほか、ソフトウエア14,502百万円を所有しております。また、主要な賃借設備は次のとおりであります。事業所名（所在地）設備の内容年間賃借料本社(東京都文京区)事務所年間賃借料1,929百万円西関東ＳＤＣ(埼玉県川越市)事務所及び物流センター年間賃借料208百万円松戸ＳＤＣ(千葉県松戸市)事務所及び物流センター年間賃借料424百万円リクエ船橋ＤＣ(千葉県船橋市)事務所及び物流センター年間賃借料234百万円リクエ舞浜ＤＣ(千葉県浦安市)事務所及び物流センター年間賃借料206百万円市川湾岸ＳＤＣ(千葉県市川市)事務所及び物流センター年間賃借料285百万円八王子南大沢低温ＤＣ(東京都八王子市)事務所及び物流センター年間賃借料487百万円横浜大黒ＳＤＣ(神奈川県横浜市鶴見区)事務所及び物流センター年間賃借料462百万円川崎夜光ＳＤＣ(神奈川県川崎市川崎区)事務所及び物流センター年間賃借料896百万円首都圏ＦＬＤＣ(神奈川県厚木市)事務所及び物流センター年間賃借料223百万円阪和ＳＤＣ(大阪府大阪市西成区)事務所及び物流センター年間賃借料283百万円魚崎浜ＳＤＣ(兵庫県神戸市東灘区)事務所及び物流センター年間賃借料406百万円神戸西見津が丘ＳＤＣ(兵庫県神戸市西区)事務所及び物流センター年間賃借料291百万円阪神ＳＤＣ(兵庫県西宮市)事務所及び物流センター年間賃借料232百万円６．報告セグメントに資産を配分していないため、セグメントの名称を記載しておりません。 (2) 国内子会社（2024年3月31日現在） 会社名事業所名（所在地）設備の内容帳簿価額（百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他計アンキッキ協栄㈱本社(大阪府茨木市)事務所及び物流センター72739675（23,429）33531,52859(40)（注）１．帳簿価額の「その他」は、器具及び備品・建設仮勘定であります。２．従業員数の下段（　）書きは、臨時従業員数（外書）であります。３．報告セグメントに資産を配分していないため、セグメントの名称を記載しておりません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式140,000,000計140,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月25日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式43,537,20043,537,200㈱東京証券取引所スタンダード市場単元株式数100株計43,537,20043,537,200－－
