項目	値
事業の内容	２ 【事業の内容】当第１四半期連結累計期間において、当社グループにおいて営まれている事業の内容について、重要な変更はありません。また、主要な関係会社における異動は以下のとおりであります。（海外事業）　当第１四半期連結会計期間において、NEOPhilippine Tech Inc.を設立し、連結子会社としております。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第１四半期連結累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項の発生又は前事業年度の有価証券報告書に記載した「事業等のリスク」についての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	"２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において当社グループが判断したものであります。 　（１）経営成績の状況　当第１四半期連結累計期間における我が国の経済は、企業収益及び雇用・所得環境が改善する下で、景気は緩やかに回復基調で推移いたしました。景気の先行きについては、緩やかな回復が継続していくことが期待されますが、世界的な金融引き締め、中国経済の停滞懸念、物価上昇や中東情勢等の影響には注意が必要な状況となっております。　当社グループが属するIT業界におきましては、ソフトウエア投資は増加傾向になり、企業収益の改善や人手不足等を背景に、今後もITへの投資は堅調に推移することが期待されます。　このような状況の中、2024年３月に、モバイルアプリの強化、Teamsとの連携を含む14機能・80項目の機能拡張を行ったdesknet's NEOバージョン8.5をリリースいたしました。また、ビジネスチャットChatLuckのモバイルアプリを全面リニューアルし、2024年４月に提供を開始いたしました。　2024年３月に、スマートキャンプ株式会社が実施する""今最も評価されているSaaSを表彰する「BOXIL SaaS AWARD Spring2024」""において、desknet's NEO及びChatLuckがそれぞれ２部門で３つの賞を受賞したほか、2024年４月には、IT製品比較・レビューサイト「ITreview」が主催する「ITreview Grid Award 2024 Spring」において当社主力３製品(desknet's NEO、AppSuite、ChatLcuck)が４部門で最高位である「Leader」を受賞いたしました。　また、米国のFanKave Inc.と同社のサービスであるFanVoice AIのサブライセンス契約を締結し、2024年3月に日本でのサービス提供を開始しました。当サービスは、米国子会社の市場調査活動等により、現地で提供されているサービスを日本国内で販売することになった最初のサービスとなります。　この他、2024年４月にASEANで３国目となるフィリピンに子会社を設立いたしました。本格的な営業活動は第２四半期連結会計期間からとなりますが、今後も高い経済成長が見込まれ、経済成長とともに現地企業のIT化に対する需要も大きくなっていくことが見込まれるフィリピンで、当社製品・サービスの拡販に努めてまいります。　以上の結果、当第１四半期連結累計期間における売上高は1,687,611千円（前年同期比2.6％増）、営業利益は436,395千円（前年同期比11.0％増）、経常利益は468,952千円（前年同期比16.8％増）、親会社株主に帰属する四半期純利益は315,610千円（前年同期比17.2％増）と堅調に推移いたしました。　当第１四半期連結累計期間におけるセグメント別の経営成績は以下のとおりであります。 （ソフトウエア事業）　売上区分別の状況は以下のとおりであります。  売上区分前第１四半期連結累計期間（自　2023年２月１日　　至　2023年４月30日）当第１四半期連結累計期間（自　2024年２月１日　　至　2024年４月30日）売上高（千円）構成比（％）売上高（千円）構成比（％）増減率（％） クラウドサービス716,76962.4768,29865.07.2 プロダクト415,12836.1394,68933.4△4.9 技術開発17,6731.519,5001.610.3 合計1,149,572100.01,182,487100.02.9   ① クラウドサービス  クラウドサービスの主要サービス別の売上は以下のとおりであります。  前第１四半期連結累計期間（自　2023年２月１日　　至　2023年４月30日）当第１四半期連結累計期間（自　2024年２月１日　　至　2024年４月30日）増減額（千円）増減率（％）売上高（千円）売上高（千円） desknet's NEOクラウド594,876643,30648,4298.1 AppSuiteクラウド39,53652,61113,07533.1 ChatLuckクラウド17,32919,0821,75310.1 その他月額売上50,21946,685△3,534△7.0 月額売上合計701,961761,68559,7248.5 その他役務作業等14,8086,612△8,195△55.3 クラウドサービス合計716,769768,29851,5287.2 　desknet's NEOクラウド版の売上高は、利用ユーザー数の増加により前年同期比48,429千円増加し、643,306千円（前年同期比8.1％増）となりました。当第１四半期連結会計期間における増加ユーザー数は、概ね前年同期と同水準で推移しており、同サービスの１社当たりの平均利用ユーザー数は85ユーザーとなっております。また、月平均の解約率（*1)は0.40％と低い水準を維持しておりますが、2024年9月以降の価格改定に向けて、解約率の水準を維持できるよう取り組んでまいります。AppSuiteクラウド版の売上高は、利用ユーザー数の増加により前年同期と比較して13,075千円増加し、52,611千円（前年同期比33.1％増）と引き続き前年同期比30％を超える増加となりました。当第１四半期連結会計期間末時点において同サービスの利用ユーザー数は、desknet's NEOクラウドのユーザー数の約12％となっており、成長余地が大きく引き続き高い成長を見込んでおります。ChatLuckクラウド版の売上高につきましては、前年同期と比較して1,753千円増加し、19,082千円（前年同期比10.1%増）となりました。売上高全体に占める割合は小さいものの、成長が見込める分野であることから継続的に機能強化に取り組み、desknet's NEOとの同時利用ユーザー数の拡大に努めてまいります。その他月額売上の売上高につきましては、主に提供を終了したサービスの影響により前年同期と比較して3,534千円減少の46,685千円（前年同期比7.0％減）となりました。その他役務作業等の売上高につきましては、データ移行サービス等が減少したことにより8,195千円減少し、6,612千円（前年同期比55.3％減）となりました。　以上の結果、クラウドサービス全体での売上高は前年同期比51,528千円増加し、768,298千円（前年同期比7.2％増）となりました。 (*1)desknet's NEOクラウドのユーザーにおける「当月の解約により減少したMRR(*2)÷前月末のMRR」の当第１四半期連結累計期間の平均で算出しております。(*2)MRR(Monthly Recurring Revenue)は対象月の月末時点における継続課金ユーザーにかかる月額料金、もしくは年額料金の1/12の合計額で算出しております。  ② プロダクト  プロダクトの主要サービス別の売上は以下のとおりであります。  前第１四半期連結累計期間（自　2023年２月１日　　至　2023年４月30日）当第１四半期連結累計期間（自　2024年２月１日　　至　2024年４月30日）増減額（千円）増減率（％）売上高（千円）売上高（千円） desknet's NEO(*1)62,34349,691△12,651△20.3 AppSuite37,97427,251△10,722△28.2 ChatLuck20,7737,544△13,229△63.7 その他ライセンス売上3,2774,5331,25638.3 ライセンス売上合計124,36989,021△35,347△28.4 サポートサービス206,495220,30213,8066.7 カスタマイズ31,77216,725△15,046△47.4 その他役務作業等52,49268,64016,14730.8 プロダクト合計415,128394,689△20,439△4.9 （*1) 2024年2月よりライセンス体系を変更したことに伴い、前期まで従来desknet's NEOエンタープライズライセンス、desknet's NEOスモールライセンスと区分していたものをdesknet's NEOに組替えております。 　desknet's NEOライセンスの売上高につきましては、前年同期と比較して100ユーザから1,000ユーザー規模の新規ライセンスが減少したことを主な要因として12,651千円減少し49,691千円（前年同期比20.3％減）となりましたが、おおむね当初の計画通りに推移しております。　　AppSuiteライセンス及びChatLuckライセンスにつきましては、desknet's NEOライセンスとの同時購入をされることが多い傾向にあります。AppSuiteのライセンス売上高につきましては、1,000ユーザー以上の新規ライセンス販売本数は前年同期比１本減とおおむね前年と同水準となりましたが、5,000ユーザー以上の新規ライセンスが前年同期比３本減少と、大規模案件が減少したことなどにより、AppSuiteライセンスの売上高は前年同期比10,722千円減少し、27,251千円（前年同期比28.2％減）となりました。また、ChatLuckライセンスの売上高につきましてもAppSuieのライセンスと同様、5,000ユーザー以上の新規ライセンスが前年同期比２本減少と、大規模案件が減少したことなどにより、ChatLcukの売上高は前年同期比13,229千円減少し、7,544千円（前年同期比63.7％減）となりました。なお、AppSuiteライセンス、ChatLuckライセンスともに当初の計画を上回って推移しております。　カスタマイズの売上高につきましては、前年同期と比較して中規模の案件が減少したことを主な要因として、前年同期比15,046千円減少し、16,725千円（前年同期比47.4％減）となりました。また、サポートサービスの売上高は、desknet's NEOのサポートサービスの売上高が前年同期比5,863千円増加し、180,822千円（前年同期比3.4％増）となったことを主な要因として、13,806千円増加し、220,302千円（前年同期比6.7％増）となりました。　以上の結果、プロダクト全体での売上高は前年同期比20,439千円減少し、394,689千円（前年同期比4.9％減）となりました。  ③ 技術開発　技術開発につきましては、積極的に受託開発を行う方針ではなく、主に従来からの継続案件の売上により売上高は前年同期比1,826千円増加し、19,500千円（前年同期比10.3％増）となりました。 　以上の結果、ソフトウエア事業の売上高は1,182,487千円（前年同期比2.9％増）、セグメント利益は452,278千円（前年同期比9.5%増）となりました。 （システム開発サービス事業）　システム開発サービス事業は、子会社である株式会社Pro-SPIREが展開する事業で構成されており、同社が長年培ってきたクラウドインテグレーション、システムインテグレーションのノウハウを基礎に技術者の育成を図り、先端技術を活用し新たな顧客ニーズを満たすシステムエンジニアリングサービスを主に提供しております。　当第１四半期連結累計期間において、売上高は前年同期と概ね同水準で推移いたしました。一方、賞与制度の改定（上期・下期の賞与配分の見直し）に伴い、売上原価に計上される賞与引当金繰入額が前年同期比5,879千円減少したことを主な要因として、売上原価は3,220千円減少いたしました。販売費及び一般管理費は、人件費等の増加により前年同期比3,457千円増加いたしました。　以上の結果、システム開発サービス事業の売上高は504,346千円（前年同期比0.5%増）、セグメント利益は13,765千円（前年同期比21.9%増）となりました。 （海外事業）　海外事業は、海外子会社４社の事業で構成されており、現地企業向けにdesknet's NEOのライセンス販売、クラウドサービスの提供などを行っております。なお、2024年４月にフィリピンに新設したNEOPhillippine Tech Inc.につきましては、2024年４月23日より営業を開始しております。　ASEAN地域においてはdesknet's NEO及びAppSuiteを中心に販売活動を進めております。マレーシア、タイにおきましては、営業人員の育成による営業力強化、展示会への出展による現地における製品・サービスの認知度向上、現地販売代理店の開拓等に努めております。ASEAN地域の子会社（マレーシア、タイ）につきましては、引き続きストック型の売上を着実に積み上げていくよう営業活動に注力しております。また、米国においては、当社が米国子会社から移管を受けて開発中の新サービスの開発受託等を継続しております。　以上の結果、海外事業の売上高は24,847千円（前年同期比609.8%増）、セグメント損失は29,908千円（前年同期はセグメント損失30,950千円）となりました。 　（２）財政状態の分析（資産）　当第１四半期連結会計期間末における資産合計は前連結会計年度末より962,941千円減少し、7,660,013千円となりました。これは主に、2024年3月に実施した自己株式の取得や配当金の支払、法人税等の支払などにより現金及び預金が1,143,387千円減少した他、投資有価証券の売却に伴う未収入金の減少により流動資産のその他が329,048千円減少した一方で、新たに債券（社債）を取得したことにより有価証券及び投資有価証券が492,125千円増加したことによるものであります。 （負債）　当第１四半期連結会計期間末における負債合計は前連結会計年度末より4,387千円減少し、2,278,745千円となりました。これは主に、納付を主な要因として未払法人税等が87,479千円減少した他、賞与引当金が32,131千円減少した一方で、クラウドサービス等の契約負債が102,759千円増加したことによるものであります。  （純資産）　当第１四半期連結会計期間末における純資産合計は前連結会計年度末より958,553千円減少し、5,381,267千円となりました。これは主に、親会社株主に帰属する四半期純利益が315,610千円計上された一方で、341,072千円の剰余金の配当を実施したことにより利益剰余金が25,461千円減少したこと、自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付けにより自己株式が951,150千円増加したこと、その他有価証券の時価評価の結果その他有価証券評価差額金が16,072千円増加したことによるものであります。 　（３）研究開発活動　当第１四半期連結累計期間における研究開発費の総額は24,282千円であり、セグメント別の内訳は、ソフトウエア事業24,282千円となっております。なお、当第１四半期連結累計期間における当社グループの研究開発活動の状況に重要な変更はありません。 "
経営上の重要な契約等	３ 【経営上の重要な契約等】当第１四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式38,400,000計38,400,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第１四半期会計期間末現在発行数(株)(2024年４月30日)提出日現在発行数(株)(2024年６月14日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式14,914,80014,914,800東京証券取引所プライム市場単元株式数は100株であります。計14,914,80014,914,800―― (注)　提出日現在発行数には、2024年６月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。　 
