項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社、子会社19社および関連会社３社で構成され、その営んでいる主要な事業内容をセグメントに関連付けて示すと、次のとおりであります。また、小田急電鉄㈱はその他の関係会社であり、鉄道事業等を営んでおります。 (1) 一般旅客自動車運送事業(６社) 事業の内容会社名乗合事業当社、神奈川中央交通東㈱、神奈川中央交通西㈱貸切事業神奈中観光㈱乗用事業神奈中タクシー㈱、㈱海老名相中  (2) 不動産事業(３社) 事業の内容会社名賃貸事業当社、神奈中タクシー㈱、神中興業㈱分譲事業当社  (3) 自動車販売事業(３社) 事業の内容会社名商用車販売事業神奈川三菱ふそう自動車販売㈱、㈱中央自動車輸入車販売事業神奈中相模ヤナセ㈱  (4) その他の事業(15社) 事業の内容会社名流通事業㈱神奈中商事レジャー・スポーツ事業㈱神奈中スポーツデザイン飲食・娯楽事業当社、㈱神奈中システムプランホテル事業当社、㈱グランドホテル神奈中自動車整備事業神中興業㈱その他㈱アドベル、㈱神奈中情報システム、横浜ビルシステム㈱、㈱神奈中アカウンティングサービス、横浜車輌工業㈱、㈱オリエントサービス、大山観光電鉄㈱、㈱小田急保険サービス、㈱朋栄（※）  (注) １　上記部門の会社数には、当社および神奈中タクシー㈱、神中興業㈱が重複しております。２　(※) ㈱朋栄は持分法を適用していない関連会社であります。３　前連結会計年度において連結子会社であった㈱厚木相中は、2022年７月25日付で清算しました。４　2022年11月21日付で神奈川三菱ふそう自動車販売㈱は、㈱中央自動車の全株式を取得し、同社は当社の連結子会社となりました。５　2023年４月１日付で横浜ビルシステム㈱は、㈱オリエントサービスを吸収合併いたしました。 概要図は次のとおりであります。　  　　　 (※) 持分法を適用していない関連会社 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】(1) 会社の経営の基本方針当社を中心とする神奈川中央交通グループは、以下のとおり経営理念を掲げ、事業活動を通じて社会に貢献するとともに、関わり合うすべてのステークホルダーの発展と企業価値の向上を目指すことを経営の基本方針としております。　神奈中グループ経営理念お客さまの「かけがえのない時間（とき）」と「ゆたかなくらし」の実現に貢献します。経営方針・お客さまの視点に立ち、期待に応える価値を提供します。・地域の明日を考え、みなさまとともに歩みます。・従業員が働くよろこびを実感できる、活気ある企業を目指します。   (2) 会社の経営環境および対処すべき課題　当社グループを取り巻く事業環境は、新型コロナウイルス感染症による行動制限が徐々に緩和され、持ち直しの動きが見られるものの、人口減少や新しい生活様式の定着などにより、特に一般旅客自動車運送事業において、コロナ禍以前の需要には戻らないことが想定されます。また、持続可能な社会の実現に向けて、カーボンニュートラルやＳＤＧｓなど、企業のサステナビリティへの取り組みがより重要視されております。　このような状況のもと、当社グループがさらなる成長を志向するためには、バス事業を中心として、多様化するお客さまニーズに合わせたビジネスモデルを構築し、新たなサービスの創造に挑戦していかなければなりません。そして、ＥＳＧなどサステナビリティの視点に立った経営を進め、企業価値の向上に努めるとともに、当社ステークホルダーからの「信頼」を高めていく必要があります。　2021年４月に策定いたしました中期経営計画（2021年度～2023年度）では、さらなる成長を遂げるため、「多様化するお客さまニーズに応え続けるために、時代の変化に柔軟に対応し、新たなサービスの創造に挑戦し続ける」をありたい姿に掲げ、以下の重点課題に取り組んでおります。なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。   ①  持続的な成長を支える基盤づくり　新型コロナウイルス感染症の拡大は、当社グループが営む多くの事業に対し深刻な影響を与えております。当社グループは本中期経営計画（2021年度～2023年度）の３ヵ年を「体質変革期」と位置付け、構造改革による生産性の向上に取り組み、コロナ禍で悪化した収益力の回復と財務状況の改善に努めてまいります。また、成長の原動力となる社員の働きがいを創出するために業務改革や職場環境の整備を推進するとともに、ESGの視点に立った経営に取り組み、当社グループの持続的な成長を支える基盤を構築してまいります。 ②　モビリティサービスの変革　一般旅客自動車運送事業は、少子高齢化や人口減少による人口構造の変化に加えて、コロナ禍における「新しい生活様式」の定着に伴い、旅客人員が大幅に減少しております。コロナ収束後も感染症拡大前の水準には戻らないと推測され、事業を存続していくためには、抜本的な対策を講じていかなければなりません。一方で、テクノロジーの進化により、自動運転実現に向けた取り組みや、交通を中心に多様なサービスを統合するMaaSの実証実験が進むなど、新たなモビリティサービスを提供できる土壌が形成されつつあります。当社グループは、これまで築き上げてきた神奈中ブランドに「先進性」を加えることで、新たなモビリティサービスの創出を目指すとともに、需要の変化に柔軟に対応したサービスの提供と、安心・快適な旅客輸送に努めてまいります。 　③　「ゆたかなくらし」への貢献　当社グループでは、一般旅客自動車運送事業を中心に不動産事業、レジャー・スポーツ事業、飲食・娯楽事業など、生活に密着した様々なサービスを通じて、長年にわたり地域の人々のくらしを支えてきました。コロナ禍における「新しい生活様式」の定着は、当社グループのお客さまの行動や価値観を大きく変化させております。この変化に柔軟に対応するため、お客さまのニーズを的確に捉え、先進のテクノロジー等を活用しながら、新たな生活サービスの創出に努めてまいります。また、ＳＤＧｓの目標達成への貢献と、地域社会の課題に意欲的に取り組み、新たなニーズを自社の強みで解決していくことで、「ゆたかなくらし」の実現に貢献してまいります。 (3) 目標とする経営指標   持続可能な経営を実現するために、本中期経営計画（2021年度～2023年度）の3ヵ年を「体質変革期」と位置付け、厳しい経営環境下においても利益を創出できるように構造改革に取り組み、2023年度を目安に売上高営業利益率および有利子負債／EBITDA倍率を感染症拡大前の水準に回復させることを掲げております。  しかしながら、コロナ禍からの回復の遅れや、飛躍期に向けた設備投資の実施により、目安としていた経営指標については、現時点では未達の見通しではありますが、引き続き体質変革期の取り組みを推進し、指標の達成を目指してまいります。 経営指標2023年度（目安）売上高営業利益率6.0%以上有利子負債／ＥＢＩＴＤＡ倍率 5.0倍以下  　また、当社グループは、2023年４月に、2030年を目標年度とする長期ビジョン(Vision 2030　NEXT 神奈中)を策定し、新中期経営計画（2024年度～2026年度）に向けて取り組みを開始いたしました。 Vision 2030　NEXT 神奈中　～地域価値創造型企業にむけて～私たちは、バス沿線や事業を展開する地域とともに成長するために、時代の変化に柔軟に対応し、常に挑戦し続けることで、地域に新しい価値を創造していく企業に進化します。  　なお、当社グループでは、経営理念の実現と持続的な企業価値の向上を図るため、将来への事業投資や財務の健全性の維持に努めるとともに、業績の動向を踏まえた安定的な配当を実施し株主還元の充実を図ることを資本政策の基本的な方針としております。 
事業等のリスク	 ３ 【事業等のリスク】当社グループは、公共性の高い一般旅客自動車運送事業をはじめとして、不動産事業、自動車販売事業、その他の事業を展開しておりますが、特にグループの業績に重大な影響を及ぼす可能性があると考えられるリスクについては、以下のようなものがあります。当社グループといたしましては、これらのリスクを認識したうえで、その発生の抑制、回避および発生した場合の対応に努めてまいります。なお、各事項中における将来に関する事項は、有価証券報告書提出日現在において判断したものであります。また、以下のリスクは、当社グループにおける事業等のすべてのリスクを網羅したものではありませんのでご留意願います。 リスク項目リスクの説明リスク対策(1)人材の不足当社グループは、主要な事業である一般旅客自動車運送事業をはじめ労働集約型の事業が多いことから、人材の不足は乗合事業における路線の維持が困難となることや乗用事業において稼働率の減少につながることなどが予想され、当社グループの業績と財政状態に影響を及ぼす可能性があります。昨今の人材不足は業績に負の影響を与えております。当社グループでは、従業員が働きやすい会社・働きたい会社を目指し、多様な働き方に対応した環境の整備を進めております。グループ従業員の多くを占める一般旅客自動車運送事業の運転士については、多様な広告媒体の活用により採用活動を強化しているほか、乗務に必要な運転免許取得を支援することにより、新卒者をはじめとする免許未取得者に対しても採用の門戸を広げております。さらに、自社教習コースを活用した基礎訓練の反復など充実したプログラムにより運転技術を習得させるほか、定期的なフォローアップにより従業員の定着を促進してまいります。(2)輸送中の事故当社グループは、一般旅客自動車運送事業を中核として事業展開していることから、業務中に交通事故を多発させることや重大事故を発生させることは社会的信頼を低下させるだけでなく、これらの事故の結果、行政処分を受けることによって当社グループの業績と財政状態に影響を及ぼす可能性があります。お客様の安心・安全な運行への信頼を得るため、運輸安全マネジメント制度のより一層の推進を図り、輸送の安全に関する計画等のＰＤＣＡサイクルを確実に実施し、輸送の安全性向上に努めております。また、各営業所においてドライブレコーダー映像などを活用し、事故防止・安全運行に関する教育を実施しているほか、事故防止対策委員会など各種委員会を組織し、定期的に議論する場を設け原因究明と事故防止対策を検討しております。さらに、運行管理業務においてデジタル技術を導入することにより、対面点呼の実効性を向上させるとともに、乗務員の健康に起因する事故を防止するため、乗務員の健康管理の充実を図っております。また、バス車両についてはドライバー異常時対応システム（ＥＤＳＳ）搭載車の導入を進めるなど安全性の向上に努めてまいります。(3)感染症の拡大   および長期化当社グループは、新型コロナウイルスをはじめとする感染症の拡大および長期化により、一般旅客自動車運送事業をはじめとする多くの事業でお客様の行動変容に伴い需要が減少するほか、従業員が罹患することによって事業継続が困難となり、業績と財政状態に影響を及ぼす可能性があります。また、コロナ禍における「新しい生活様式」の浸透に伴い、大幅に減少した旅客人員はコロナ禍以前の水準には戻らないと推測され、業績の回復に影響を及ぼす可能性があります。当社グループでは、新型コロナウイルス感染症をはじめとする感染症の拡大や長期化が想定される際には、お客様および従業員の安全を最優先に考え、グループ間でより緊密な連携を取りながら関係機関の指針に則った感染予防および感染拡大防止対策を実施し、事業の継続を図る体制を整えております。また、コロナ禍に伴い生じたお客様の行動変容に対応した営業施策を展開し、収益の確保に努めております。  リスク項目リスクの説明リスク対策(4)機密情報の　 漏えい当社グループは、各事業において情報システムを活用していることから、サイバー攻撃、コンピューターウイルスへの感染、人為的ミス等により個人情報を含む機密情報が漏えいすることにより、当社グループの信用が失墜し、業績と財政状態に影響を及ぼす可能性があります。当社グループでは、個人情報保護ならびに情報セキュリティに関する規程に基づく情報管理体制を整備しており、個人情報などの機密情報については利用者を制限するなど厳正な情報管理を行っております。また、情報システム機器に関しては、セキュリティ面の定期的な更新を行うとともに、複数のセキュリティソフトなどによる対策を実施しているほか、従業員へ定期的な情報提供や注意喚起を行うことでセキュリティ意識の向上を図り、情報漏洩の防止に取り組んでおります。(5)自然災害当社グループは、地震、津波、その他大規模自然災害が生じた場合、施設の損壊被害に加え、道路や電力、水道などの社会インフラ機能の低下、燃料の供給不足等により事業運営に支障をきたし、業績と財政状態に影響を及ぼす可能性があります。有事発生時に想定されるリスクの逓減を目的として、国や自治体からの情報収集を随時行い、事業領域ごとに事業の継続および早期復旧するための事業継続計画を策定しております。また、事業継続計画の実効性を高めるため、全グループ会社を対象とした災害時対応訓練を定期的に実施し、安否確認や被害報告など、不測の事態に備えた対応力の強化に努めております。(6)気候変動気候変動対策としてカーボンニュートラルに向けた取り組みが一層求められる中で、会社としての取り組みが不十分であると評価された場合、ステークホルダーからの信頼が失墜し、企業価値が低下することで資金調達が困難となり、結果として業績と財政状況に負の影響を及ぼす可能性があります。当社では、国が定める2050年度のカーボンニュートラル実現に向けて、グループ全体のCO2排出量削減の具体的な目標数値の設定およびロードマップを策定しております。当ロードマップに従い、環境配慮車両の導入や太陽光発電設備の導入を進めるとともに、省エネのための各種取り組みを継続するなど、グループ全体でCO2排出量削減に取り組んでおります。  　
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社、連結子会社および持分法適用会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概況は次のとおりであります。 ①経営成績の状況当連結会計年度におけるわが国経済は、新型コロナウイルス感染症による行動制限が緩和され、持ち直しの動きが見られました。一方、ウクライナ情勢の長期化や資源価格高騰に伴う物価の上昇、急激な円安など先行きは依然として不透明な状況が続いております。このような状況のもと、当社グループ各社は、各部門において積極的な営業施策を図るとともに、経営の効率化に努めた結果、当期における売上高は、103,865百万円（前期比6.2％増）、営業利益は4,323百万円（前期比328.6％増）、経常利益は4,910百万円（前期比89.8％増）となりましたが、乗用事業において固定資産の減損損失を計上したことなどにより親会社株主に帰属する当期純利益は、1,149百万円（前期比37.5％減）となりました。 　セグメントごとの経営成績は、次のとおりであります。　（一般旅客自動車運送事業）乗合事業においては、４月に東海大学湘南キャンパスの通学需要増に伴い、平塚駅北口～東海大学１号館前～東海大学前駅南口間の直行便の運行を開始するとともに、１月に横浜ゴム㈱の本社移転に伴い、平塚駅北口～横浜ゴム間の直行便を開始するなど利便性の向上を図りました。なお、新型コロナウイルス感染症拡大により厳しい状況が続いていた旅客需要に一部回復が見られたことに加え、前期に開始した東京ディズニーリゾート®線において利用者数の動向に応じ繁忙期に増便対応を行うなど収入確保に努めたことなどにより増収となりました。乗用事業においては、神奈中タクシー㈱にて新型コロナウイルス感染症による行動制限が緩和され、飲食店等の営業時間が延長されたことで夜間を中心に旅客需要の回復が見られたことにより増収となりました。貸切事業においては、神奈中観光㈱にて学生団体などの需要に回復が見られたことや、契約輸送の獲得により増収となりました。以上の結果、一般旅客自動車運送事業全体の売上高は49,236百万円（前期比9.4％増）、営業利益は633百万円（前期は営業損失3,357百万円）となりました。 （不動産事業）賃貸事業においては、「相模原中央ビル」における新規テナントの獲得に伴い、稼働率が上昇したことにより増収となりました。分譲事業においては、デベロッパーとのマンション分譲共同事業による藤沢市羽鳥の「プレミスト湘南辻堂」を完売するとともに、横浜市内を中心に戸建および宅地分譲を実施しましたが、新規分譲計画戸数の減少により減収となりました。以上の結果、不動産事業全体の売上高は5,907百万円（前期比24.0％減）、営業利益は2,499百万円（前期比18.3％減）となりました。 （自動車販売事業）商用車販売事業においては、神奈川三菱ふそう自動車販売㈱にてトラック・バスの販売台数が増加したことに加え、既存のお客さまに対する車検や点検等メンテナンスの営業活動に努め、車両整備が増加したことにより増収となりました。輸入車販売事業においては、神奈中相模ヤナセ㈱にて前期にフルモデルチェンジしたメルセデス・ベンツ「Ｃクラス」の新車販売が好調に推移したことなどにより増収となりました。以上の結果、自動車販売事業全体の売上高は29,022百万円（前期比8.7％増）となりましたが、商用車の仕入原価増などにより、営業利益は723百万円（前期比17.9％減）となりました。  （その他の事業）流通事業においては、㈱神奈中商事にて軽油の販売単価が上昇したことに加え、大学施設や物流施設の空調設備工事を受注したことなどにより増収となりました。資源活生事業においては、㈱アドベルにて前期に開業したペットボトルリサイクル施設「小山マテリアルリサイクルセンター」が通期寄与したことなどにより増収となりました。レジャー・スポーツ事業においては、㈱神奈中スポーツデザインにて前期に時短営業を実施していた温浴施設における利用客の反動増に加え、前期に開業した神奈中スイミング本厚木校にて新規会員の獲得を図ったことにより増収となりました。ビル管理事業においては、横浜ビルシステム㈱にて複合オフィスビルの清掃管理業務を新規受注しましたが、設備修繕工事の受注が減少したことなどにより減収となりました。飲食・娯楽事業においては、前期に開店した「箱根そばイトーヨーカドー立場店」が通期寄与したほか、「ドトールコーヒーショップ」の新規出店や営業譲受などにより増収となりました。ホテル事業においては、宿泊部門において団体利用が増加し、稼働率が上昇したことに加え、料飲部門において外食需要に回復が見られたことなどにより増収となりました。以上の結果、その他の事業全体の売上高は27,871百万円（前期比8.7％増）、営業利益は684百万円（前期比15.9％増）となりました。  ②財政状態（資産の部）流動資産は、自動車販売事業の新車在庫の増加による商品及び製品の増加などにより、前連結会計年度末に比べて6,774百万円増加し、25,205百万円となりました。また、固定資産は、賃貸施設の建設に伴い建物及び構築物が増加したものの、減価償却による減少や、投資有価証券の時価評価額が減少したことなどにより、前連結会計年度末に比べて3,112百万円減少し、125,363百万円となりました。この結果、当連結会計年度末の総資産は、前連結会計年度末に比べて3,662百万円増加し、150,568百万円となりました。 （負債・純資産の部）負債は、借入金が増加したことなどにより、前連結会計年度末に比べて3,943百万円増加し、97,689百万円となりました。なお、借入金、社債及びリース債務残高は、前連結会計年度末に比べて1,457百万円増加し、59,143百万円となりました。また、純資産は、利益剰余金が増加しましたが、その他有価証券評価差額金が減少したことなどにより、前連結会計年度末に比べて280百万円減少し、52,879百万円となりました。なお、自己資本比率は、前連結会計年度末と比べて1.2ポイント減少し、32.0％となりました。 ③キャッシュ・フローの状況当連結会計年度における現金及び現金同等物の期末残高は、前連結会計年度末に比べて783百万円減少し、2,621百万円となりました。当連結会計年度における各キャッシュ・フローの状況とその要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは、税金等調整前当期純利益2,928百万円に、減価償却費などを加減した結果、4,891百万円の資金収入となりました。 （投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは、固定資産の取得による支出7,927百万円などにより、6,518百万円の資金支出となりました。 （財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは、借入金の増加などにより、843百万円の資金収入となりました。 ④生産、受注及び販売の実績当社グループは、その主要な事業である一般旅客自動車運送事業をはじめ、受注生産の形態をとらないものが多く、セグメントごとに生産規模および受注規模を金額あるいは数量で示すことはしておりません。なお、販売の状況につきましては、「(1) 経営成績等の状況の概要」におけるセグメントの経営成績に関連付けて示しております。  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。　①重要な会計方針および見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたって、過去の実績や状況を勘案し合理的と考えられるさまざまな要因に基づき、決算日における資産・負債の報告数値および報告期間における収入・費用の報告数値に影響を与える見積り、判断および仮定設定を行っておりますが、実際の結果は見積り特有の不確実性により、これらの見積りと異なる場合があります。当社の重要な会計方針のうち、連結財務諸表の作成において当社の重要な見積り、判断および仮定設定に大きな影響を及ぼすものは以下のとおりです。 （投資の減損）当社グループでは、時価のある有価証券について個々の銘柄ごとに有価証券の期末時価が取得価額に比べ50％以上下落し、かつ、その下落が一時的でない場合は回復可能性がないと判断して減損処理を行っております。また、期末時価が取得価額に比べ30％以上50％未満下落した場合につきましては、対象銘柄の過去３年間の毎月末の時価の平均値が、30％以上の下落率の場合は回復可能性がないと判断して減損処理を行っております。（固定資産の減損）当社グループは、一般旅客自動車運送事業および不動産事業を中心に多くの固定資産を保有しております。これらの固定資産の回収可能価額については、将来キャッシュ・フロー、割引率、正味売却価額など多くの前提条件に基づき算出しているため、当初見込んだ収益が得られなかった場合、または算出の前提条件が変更された場合には、損失が発生する可能性があります。（繰延税金資産）当社グループは、繰延税金資産について実現可能性が高いと考えられる金額へ減額するために評価性引当額を計上しております。評価性引当額は将来年度の課税所得の見込額等を考慮して計上しますが、将来の業績変動により課税所得の見込額が減少又は増加した場合には、評価性引当額の追加計上又は取崩が必要となる場合があります。（退職給付費用）従業員の退職給付に備えるため、当連結会計年度末における退職給付債務および年金資産の見込額に基づき計上しております。当社グループの採用した見込額は妥当なものと考えておりますが、実績との差異または見込額自体の変更により、退職給付の費用および債務に影響を与える可能性があります。  ②当連結会計年度の経営成績等の状況に関する認識および分析・検討内容（売上高および営業損益）売上高は、一般旅客自動車運送事業における旅客需要が概ね回復基調で推移し、乗合事業の運送収入は期末時点で新型コロナウイルス感染症感染拡大前の９割程度まで回復したことや自動車販売事業では商用車販売、輸入車販売ともに新車販売台数が増加したことなどにより、前連結会計年度に比べ6,088百万円増加し、103,865百万円（前期比6.2％増）となりました。営業利益は、上記の増収に加え、一般旅客自動車運送事業における減価償却費など固定費削減が寄与したことなどにより、前連結会計年度に比べ3,314百万円増加し、4,323百万円（前期比328.6％増）となりました。なお、セグメントごとの売上高および営業利益については、前掲の「(1) 経営成績等の状況の概要 ① 経営成績の状況」に記載のとおりであります。（営業外損益および経常損益）営業外収益は、雇用調整助成金等の助成金収入が減少したことなどにより、前連結会計年度に比べ981百万円減少し、1,000百万円となりました。営業外費用は、金融費用が減少したものの、持分法投資損失の増加などにより、前連結会計年度に比べ９百万円増加し、414百万円となりました。この結果、経常利益は4,910百万円（前期比89.8％増）となりました。（特別損益および親会社株主に帰属する当期純損益）特別利益は、補助金収入や投資有価証券売却益の減少などにより、前連結会計年度に比べ776百万円減少し、446百万円となりました。特別損失は、乗用事業において減損損失を計上したことなどにより、前連結会計年度に比べ1,468百万円増加し、2,428百万円となりました。この結果、親会社株主に帰属する当期純利益は1,149百万円（前期比37.5％減）となりました。 ③資本の財源及び資金の流動性についての分析（資金調達）当社グループの資金調達は、社債および市中金融機関からの借入金のほか、㈱日本政策投資銀行からの借入金など、市場環境や金利動向を総合的に勘案しながら決定しております。なお、当社グループでは資金効率向上のため、キャッシュ・マネジメント・システム（ＣＭＳ）を導入しております。（資金の流動性）当社グループは一般旅客自動車運送事業を中心に日々の収入金があることから、必要な流動性資金は十分に確保しており、これらの資金をＣＭＳにより集中管理することでグループ内において有効に活用しております。 なお、当連結会計年度における各キャッシュ・フローの状況とそれらの要因は、前掲の「(1)経営成績等の状況の概要 ③ キャッシュ・フローの状況」に記載のとおりであります。  (3)目標とする指標の進捗状況　当社グループでは、持続可能な経営を実現するために、本中期経営計画（2021年度～2023年度）の3ヵ年を「体質変革期」と位置付け、厳しい経営環境下においても利益を創出できるように構造改革に取り組み、2023年度を目安に売上高営業利益率および有利子負債／EBITDA倍率を感染症拡大前の水準に回復させることを目指しております。  当連結会計年度においては、前年度と比較すると、一般旅客自動車運送事業の利用客数は回復基調ではあったものの、新型コロナウイルス感染症の再拡大により回復が鈍化したため営業利益が計画を下回りました。その結果、当連結会計年度における売上高営業利益率は4.2％、有利子負債／EBITDA倍率は5.8倍となりました。  当連結会計年度における実績と当初業績予想数値については以下の通りであります。 経営指標2023年度（目安）当連結会計年度実績計画売上高営業利益率6.0%以上4.2%4.8%有利子負債／EBITDA倍率5.0倍以下5.8倍6.1倍  　引き続き本中期経営計画を確実に推進するとともに、新たな施策を講じるなど、経営指標の達成に向けて取り組んでまいります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、8,793百万円の設備投資を実施いたしました。その主なものとして、不動産事業では、賃貸施設の建設等により4,943百万円の設備投資を行いました。なお、設備投資金額には、有形固定資産のほか、無形固定資産も含めて記載しております。重要な設備の除却、売却等については、乗用事業において、営業所の再編に伴い、283百万円（取得価額）を売却しております。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物車両及び運搬具土地(面積千㎡)リース資産その他合計本社(神奈川県平塚市)他全体的管理業務本社土地建物他74543,777－2774,803135(267.43)横浜営業所(神奈川県横浜市栄区)他17営業所一般旅客自動車運送事業営業所設備他5,3191,69619,8233,00592530,7701,931(308.45)グッディプレイス(神奈川県横浜市港南区)他不動産事業賃貸設備他13,041015,156－81129,00932(444.94)グランドホテル神奈中(神奈川県平塚市)他その他の事業ホテル事業設備他1,177134231701,695－(6.62) (注) １　帳簿価額は、提出会社の個別財務諸表の数値を記載しております。２　帳簿価額のうち「その他」は、「機械及び装置」、「工具、器具及び備品」、「建設仮勘定」および「無形固定資産」であります。  (2) 国内子会社2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物車両及び運搬具土地(面積千㎡)リース資産その他合計神奈中タクシー株式会社厚木営業所(神奈川県厚木市)他一般旅客自動車運送事業、不動産事業営業所設備他2,068265,555―2417,8921,174(53.34)〔248〕株式会社神奈中商事本社(神奈川県平塚市)他その他の事業販売設備他165―2,8126673,05275(18.42)〔139〕株式会社神奈中スポーツデザイン中伊豆グリーンクラブ(静岡県伊豆市)他その他の事業ゴルフ場設備他22702,801241113,164113(1,583.99)〔150〕株式会社アドベル小山マテリアルリサイクルセンター(静岡県駿東郡小山町)他その他の事業生産設備他2,80951,604695835,07369(29.40)〔122〕神中興業株式会社神中第一ビル(神奈川県藤沢市)他不動産事業、その他の事業賃貸設備他3,78306,229―13710,14951(36.57)神奈川三菱ふそう自動車販売株式会社本社(神奈川県横浜市鶴見区)他自動車販売事業販売設備他4,64224,7322777910,184322(57.88)株式会社神奈中情報システム本社(神奈川県平塚市)その他の事業事業所設備他233――22936(―)〔1〕神奈中観光株式会社東京営業所(東京都町田市)他一般旅客自動車運送事業営業所設備他10938890807241,870135(5.08)〔11〕横浜ビルシステム株式会社本社(神奈川県横浜市中区)他その他の事業事業所設備他130―393146571275(0.18)〔434〕神奈川中央交通東株式会社藤沢営業所(神奈川県藤沢市)他一般旅客自動車運送事業乗合車両他491――561521,137(―)神奈川中央交通西株式会社平塚営業所(神奈川県平塚市)他一般旅客自動車運送事業乗合車両他284――23110781(―)株式会社グランドホテル神奈中本社(神奈川県平塚市)他その他の事業建物付帯設備17―18――3539(0.06)〔37〕株式会社神奈中システムプラン本社(神奈川県平塚市)その他の事業―――――――55(―)〔222〕株式会社神奈中アカウンティングサービス本社(神奈川県平塚市)その他の事業事業所設備他40――2639(―)神奈中相模ヤナセ株式会社本社(神奈川県相模原市中央区)他自動車販売事業販売設備他1,01829―3811,13264(―)〔3〕横浜車輌工業株式会社本社(神奈川県横浜市都筑区)その他の事業生産設備他233528―1857450(3.56) 　 　会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物車両及び運搬具土地(面積千㎡)リース資産その他合計株式会社海老名相中本社営業所(神奈川県海老名市)一般旅客自動車運送事業乗用車両他00――0076(―)〔11〕株式会社オリエントサービス本社(神奈川県横浜市都筑区)その他の事業事業所設備他00―31510(―)〔113〕株式会社中央自動車本社(神奈川県小田原市)自動車販売事業販売設備他140――0146(―)〔3〕 ＊　臨時従業員数については、〔　〕内に年間の平均人員を外数で記載しております。(注) １　帳簿価額は、各国内子会社の個別財務諸表の数値を記載しております。２　帳簿価額のうち「その他」は、「機械及び装置」、「工具、器具及び備品」、「建設仮勘定」および「無形固定資産(リース資産を除く)」であります。　
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式50,400,000計50,400,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式12,600,00012,600,000東京証券取引所プライム市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式単元株式数100株計12,600,00012,600,000――  
