項目	値
事業の内容	 ３ 【事業の内容】当企業集団は㈱クリップコーポレーション（当社）及び連結子会社６社、非連結子会社１社（(合)１.Vars）、関連会社１社（㈱ＳＭＣ）により構成されており、教育事業、スポーツ事業及び飲食事業（弁当宅配）等を行っております。各事業における当社グループ各社の位置付け及びセグメントとの関連は、次のとおりであります。なお、セグメントと同一の区分であります。教育事業……………当社、㈱螢雪ゼミナール（連結子会社）、㈲アクシス（連結子会社）、㈱セア教育研究所（連結子会社）が学習塾の運営を行っております。スポーツ事業………当社がサッカー教室の運営を行っております。飲食事業……………当社が弁当宅配事業を行っております。その他………………当社がバスケット教室事業・農業事業・不動産事業等を行っております。CLIP FIRST LINK LTD.PTE.が不動産事業等を行っております。㈱日本体験センター、(合)１.Varsが就労継続支援事業を行っております。  〔事業系統図〕以上の企業集団等について図示すると次のとおりであります。 また、その他の第三者（当社では指導代理店と呼んでおります。）に運営を委託している教室が37教室あります。この際、当社は人件費及び教室経費相当額を指導代理店に支払手数料として支払っております。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 当社グループの使命として収益性、社会性、教育性が考えられますが、それは企業規模が拡大・発展することによって、ますます社会的な責任が大きくなるものと考えております。　そのため、当社グループでは、社会的信用と知名度の向上、優秀な人材の確保と従業員のモラル向上、資金調達力の拡大及び自己資本の充実による財務体質の安定と強化を図ることにより発展していくことが社会的責任並びに株主・投資者に報いるものと考えております。株主に対する利益還元としての配当金の確保並びに将来の設備投資に資する内部留保の確保として、また資産の効率運用を行うため、自己資本利益率10％以上の達成をすべく鋭意努力していく所存であります。学習塾業界におきましては、少子化の影響で市場の停滞が続くなか、新しい仕組みづくりが求められております。 今後の成長と収益確保を目指して、基本戦略を以下のとおりとしております。　１．新市場の開拓（現状の取組…学習塾・スポーツクラブの新規拠点開設・Ｍ＆Ａの検討・新規事業への取組等）　２．固定費の削減（現状の取組…教室閉鎖の基準の明確化・教室運営費用の見直し・成果に見合った給与体系等）　３．収支第一主義（現状の取組…収支バランス・キャッシュフローの考え方の徹底・教室単位での生産性レベルの向上等）　教育事業は、新しいタイプの学習塾として「知識→体験→知恵」を実現化させるため、農業体験等の拡充を図ってまいります。　また、新規事業進出・Ｍ＆Ａを企業グループ成長の一つの考え方と認識し、広く案件の収集と積極的な対応を行ってまいります。今後の我が国経済は緩やかな回復継続が期待されるものの、地政学リスクや自然災害等の影響にも留意する必要があります。会員ビジネスを事業の中核とする当社グループといたしましては、顧客の信頼・信用を得て今後とも成長を続けていくためには、従来と同様に営業力とサービス力の継続的な強化と時代に合った戦略が必要であると深く認識しております。　そのために、教育事業部門におきましては、個別指導学習塾が全国に増加するなかで、「体験と学習」の考え方を中心に置き、農業体験等の充実・拡大に努めるとともに、各ご家庭へ個別訪問を行い、生徒並びに保護者に対して提案を行い、他塾との差別化を図ってまいります。そのうえで、新規教室の出店を積極的に行ってまいります。　スポーツ事業部門におきましては、新規スクールの出店・生徒募集を徹底し、売上回復を図ってまいります。　飲食事業部門につきましては、エリア拡大・顧客数の増加による増収とコスト削減による利益確保が重要な課題であると認識しております。　その他の事業につきましては、次の柱を構築することを目的として、１．現金商売であること、２．会員ビジネス（リピーターを含む。）であること、３．エンドユーザー対象であるビジネスであること、４．当初の設備投資が安価であること、５．事業を担当する責任者が当社の体質を十分に理解していること、を基本に置いてグループ全体の活性化と人材の活用を目指してまいります。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。　(1) 長期的な変動要因当社グループの主要事業は、教育事業(学習塾)とスポーツ事業(スポーツクラブ)となりますが、ともに子どもを対象とした事業であるため、長期的には少子化の影響を受ける可能性があります。 (2) 他社競合等、短期的な変動要因当社グループの営業地域において、同業他社の進出や雇用状況の悪化にともない生徒数の減少等が生じた場合、当社業績に影響を受ける可能性があります。また、学習指導要領等の変更にともない教科書内容や指導内容に変更等が生じた場合、学習塾にて使用する教材内容を変更・修正する必要があり、これによる費用の発生が当社利益を圧迫する可能性があります。 (3) 出店・退店政策当社グループは利益管理を重視しており、経営効率が悪く利益の回復が見込めない学習塾教室については、閉鎖退店する方針をとっております。すべての店舗について賃貸契約を締結しておりますが、採算性重視の立場から当社の出店条件に合致する物件がなければ出店予定数を変更することがあるため、当社の業績見通しに影響を及ぼす可能性があります。また、業績好調な教室であっても賃貸人の事由により、退店を余儀なくされる可能性があるほか、賃貸人が倒産した場合等には、入居保証金等の全額または一部が回収できなくなる可能性もあるものと認識しております。 2020年３月期2021年３月期2022年３月期2023年３月期2024年３月期閉鎖数6108411開設数710101119期末教室数114114116123131  (4) サッカー教室の会場について当社グループのスポーツ事業は、主にサッカー教室を地域の公園・グラウンド等において実施しております。公園の利用に際しては、公園の公共性や地域住民の福祉の増進という公園本来の機能を尊重し、教室の運営にあたっても細心の注意を払っておりますが、当社として可能な限りの注意を払ったとしても、一部において他の公園利用者や近隣住民等との間で予期せざるトラブルが生じる可能性があります。こうしたトラブルにより公園利用に支障を来し、かつ、トラブルの解決に長期間を要する場合には、当社はサッカー教室の一時休止や移転・閉鎖を実施することがあります。このことでサッカー教室の生徒数が減少し、当社の経営成績または財務状態が影響を受ける可能性があります。 (5) 生徒情報の管理について当社グループは生徒に関する情報を保有しております。現在まで情報の流失による問題は発生しておりませんが、今後生徒情報の流失により問題が発生した場合には、その後の事業展開、経営成績が影響を受ける可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。① 財政状態及び経営成績の状況当社グループは、「体験と学習」の実践の場として農業体験等を積極的に進めることと並行して既存教室及び既存スポーツクラブの生産効率の見直しを徹底してまいりました。この結果、売上高30億36百万円（前期比3.5％増）となりました。利益面につきましては、営業利益46百万円（前期比73.6％減）、経常利益59百万円（前期比67.4％減）、親会社株主に帰属する当期純利益87百万円（前期比17.8％減）となりました。セグメントごとの経営成績は、次のとおりであります。教育事業学習塾につきましては、子会社である株式会社螢雪ゼミナールと有限会社アクシス（稲門塾）及び株式会社セア教育研究所（星伸スクール）を含む期中平均生徒数は前期6,115名から、当期6,372名と増加し、売上高23億68百万円(前期比2.2％増)、セグメント利益１億18百万円(前期比46.5％減)となりました。スポーツ事業サッカースクールにつきましては、期中平均生徒数は、前期4,449名から当期4,089名と減少し、売上高３億７百万円(前期比8.6％減)、セグメント利益は、６百万円（前期比65.2％減）となりました。飲食事業添加物・保存料を使用しない弁当の宅配事業を展開しており、当期の売上高１億69百万円(前期比3.4％減)、セグメント損失は50百万円（前期セグメント損失43百万円）となりました。その他バスケット教室事業・農業事業・不動産事業等を行っており、当期の売上高１億95百万円（前期比83.4％増）、セグメント損失は28百万円（前期セグメント損失21百万円）となりました。財政状態につきましては、当連結会計年度末における総資産は、57億69百万円（前連結会計年度末は57億81百万円）となり、12百万円減少しました。流動資産合計は35億46百万円(前連結会計年度末は37億43百万円)となり、１億97百万円減少しました。その主な要因は、現金及び預金が２億27百万円減少したことと、商品及び製品が34百万円増加したことによるものであります。固定資産合計は22億23百万円(前連結会計年度末は20億38百万円)となり、１億84百万円増加しました。その主な要因は、のれんが１億３百万円増加したことと投資有価証券が67百万円増加したことによるものであります。流動負債合計は５億23百万円(前連結会計年度末は４億73百万円)となり、49百万円増加しました。その主な要因は、未払法人税等が24百万円増加し、未払消費税等が１百万円増加したことと、支払手形及び買掛金が10百万円増加したことと、未払費用が14百万円増加したことによるものであります。固定負債合計は１億97百万円(前連結会計年度末は１億99百万円)となり、１百万円減少しました。その主な要因は、長期借入金が10百万円減少したことによるものであります。純資産合計は50億48百万円(前連結会計年度末は51億９百万円)となり、61百万円減少しました。 ② キャッシュ・フローの状況当連結会計年度における現金及び現金同等物(以下「資金」という。)は、前期末に比べ２億32百万円（前期末比8.8％減）減少し、当期末は24億13百万円となりました。(営業活動におけるキャッシュ・フロー)当連結会計年度において営業活動による資金の増加は１億99百万円(前年同期は65百万円資金の減少）となりました。これは主に、非資金的項目の減価償却費が41百万円（前年同期比15.7％増）あったものの、棚卸資産の増加が28百万円（前年同期は１億10百万円増加）となったこと、保険金の受取額が１億21百万円（前年同期はなし）あったことと、法人税等の支払額が50百万円(前年同期は１億20百万円）あったことによるものであります。(投資活動におけるキャッシュ・フロー)当連結会計年度において投資活動による資金の減少は１億86百万円(前年同期は１億54百万円の減少）となりました。これは主に、事業譲受による支出が１億38百万円（前年同期は事業譲受による支出が22百万円）あったことによるものであります。(財務活動におけるキャッシュ・フロー)当連結会計年度において財務活動による資金の減少は２億45百万円(前年同期は１億77百万円の減少)となりました。これは主に、配当金の支払額が１億65百万円（前年同期は１億65百万円）あったことと自己株式の取得による支出が68百万円（前年同期はなし）あったことによるものであります。　 ③ 生産、受注及び販売の実績　　a.販売方法教育事業・スポーツ事業……主に募集要項に基づき、直接生徒を募集しております。飲食事業………………………弁当を宅配により、直接顧客に販売しております。    b.販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称当連結会計年度(自 2023年４月１日至 2024年３月31日)金額(千円)前年同期比(％)教育事業  小学生445,42895.0中学生1,719,909105.1高校生202,70495.7小計2,368,043102.2スポーツ事業307,02091.4飲食事業169,55396.6その他192,107185.2合計3,036,724103.5 (注) １．セグメント間取引については、相殺消去しております。２．主な相手先別の販売実績につきましては、売上高の10％以上を占める主要顧客はありませんので記載を省略しております。  (2)　 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。① 重要な会計方針および見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されており、財政状態および経営成績に関する以下の分析が行われています。当社グループ経営陣は、連結財務諸表の作成に際し、決算日における資産・負債の報告数値および偶発債務の開示、ならびに報告期間における収入・費用の報告数値に影響を与える見積りおよび仮定設定を行わなければなりません。経営陣は、売上債権、棚卸資産、投資、法人税等、退職金、偶発事象や訴訟等に関する見積りおよび判断に対して、継続して評価を行っております。経営陣は、過去の実績や状況に応じた合理的だと考えられる様々な要因に基づき、見積りおよび判断を行い、その結果は、他の方法では判定しにくい資産・負債の簿価および収入・費用の報告数字についての判断の基礎となります。実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。当社グループは、特に以下の重要な会計方針が、当社グループの連結財務諸表の作成において使用される当社グループの重要な判断と見積りに大きな影響を及ぼすと考えております。収益の認識当社グループの売上高は、通常、サービスが提供された時点で計上されます。また、ユニフォーム等商品の販売につきましては、販売時点で売上を計上しております。棚卸資産当社グループは、棚卸資産の、推定される将来需要および市場状況に基づく時価の見積額と原価との差異に相当する陳腐化の見積額について、評価減の計上が必要となる可能性があります。実際の将来需要または市場状況が当社グループ経営陣の見積りより悪化した場合、追加の評価減が必要となる可能性があります。固定資産の減損固定資産の減損に係る会計基準の適用により、当社グループが保有する固定資産等が減損の対象となる場合があり、減損処理が必要となる可能性があります。　投資の減損当社グループは、長期的な取引関係維持のために、金融機関に対する少数持分を所有しております。これらの株式は、価格変動により価値が低下する可能性があります。当社グループは投資価値の下落が一時的でないと判断した場合、投資の減損を計上しております。時価のある有価証券の場合、時価の下落率が著しい下落に該当した場合に減損を計上しております。将来の市況悪化または投資先の業績不振により、現在の簿価に反映されていない損失または簿価の回収不能が発生した場合、評価損の計上が必要となる可能性があります。繰延税金資産当社グループは、繰延税金資産について、回収可能性が高いと考えられる金額へ減額するために評価性引当額の必要性を検討しております。評価性引当額の必要性を評価するに当たっては、将来の課税所得および、慎重かつ実現可能性の高い継続的な税務計画を検討しますが、繰延税金資産の全部または一部を将来実現できないと判断した場合、当該判断を行った期間に繰延税金資産の調整額を費用として計上します。退職給付費用当社グループは、退職給付に係る負債及び退職給付費用の計算に、退職給付に係る期末自己都合要支給額を退職給付債務とする方法を用いた簡便法を適用しております。  ② 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当社グループの数値目標である自己資本利益率10％に対して、当連結会計年度の自己資本利益率は、1.7％となり、大きくかい離しております。利益面につきましては、営業利益46百万円(前期比73.6％減)、経常利益59百万円(前期比67.4％減)、親会社株主に帰属する当期純利益87百万円(前期比17.8％減)となりました。売上高は、前連結会計年度に比べ3.5％増収の30億36百万円となりました。売上原価は、前連結会計年度の19億78百万円から9.8％増加し、21億72百万円となりました。売上高に対する売上原価の比率は前連結会計年度の67.5％から当連結会計年度は71.5％となっております。販売費及び一般管理費は前連結会計年度の７億78百万円から5.1％増加し、８億18百万円となりました。営業利益は、前連結会計年度の１億75百万円に対して73.6％減の46百万円となりました。営業外収益(費用)は、前連結会計年度の７百万円の収益(純額)から、13百万円の収益(純額)となりました。税金等調整前当期純利益は、前連結会計年度の１億78百万円から15.3％減少し、１億51百万円となりました。税金等調整前当期純利益に対する法人税等の比率(実効税率)は、前連結会計年度の40.1％から2.5ポイント増加し、42.6％となりました。親会社株主に帰属する当期純利益は、前連結会計年度の１億６百万円に対し、17.8％減の87百万円となりました。１株当たりの当期純利益は、前連結会計年度の29.07円に対し、17.8％減の23.89円となりました。学習塾の新規教室設立や、サッカースクールの新規開校をすすめていくことによって、売上を増加させるともに、コストの適正化に努め、利益の回復を図ってまいります。当社グループの資本の財源及び資金の流動性については、営業活動によるキャッシュ・フローでは、前連結会計年度が65百万円の資金を使用したのに対して、当連結会計年度においては１億99百万円の資金を得ました。これは主に、非資金的項目の減価償却費が41百万円（前年同期比15.7％増）であったこと、棚卸資産の増加が28百万円（前連結会計年度は１億10百万円増加）となったこと、保険金の受取額が１億21百万円（前年同期はなし）あったこと、さらに法人税等の支払額が50百万円(前年同期は１億20百万円）あったことによるものであります。投資活動によるキャッシュ・フローでは、前連結会計年度より32百万円多い１億86百万円の資金を使用しました。これは主に、事業譲受による支出が１億38百万円（前年同期は事業譲受による支出が22百万円）あったことによるものであります。財務活動によるキャッシュ・フローでは、前連結会計年度より68百万円多い２億45百万円の資金を使用しました。これは主に、配当金の支払額が１億65百万円（前年同期は１億65百万円）あったことと自己株式の取得による支出が68百万円（前年同期はなし）あったことによるものであります。当社グループの資金需要のうち主なものは、当社グループの原価ならびに販売費及び一般管理費に占める人件費等のほか、当社の教育事業部門における教室家賃、新規教室の開設費用や新規事業等の事務所家賃等であります。 2024年３月31日現在の契約債務の概要は下記の通りであります。  年度別支払金額(百万円) 合計１年以内１～３年３～５年５年以降短期借入金140140―――長期借入金3910209―オペレーティングリース8340―  当社グループは現在、運転資金および設備投資資金につきましては、内部資金または借入により資金調達することとしております。 セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容は、次のとおりであります。教育事業教育事業の売上高は、前連結会計年度の平均生徒数6,115名と比較し、4.2％増加の6,372名となったことから、前連結会計年度の23億17百万円と比べ2.2％増加し、23億68百万円となりました。教育事業の営業利益は、前連結会計年度の２億22百万円と比較して1億3百万円減少の１億18百万円となり、売上高営業利益率は、前連結会計年度の9.6％から5.0％となりました。スポーツ事業スポーツ事業の売上高は、前連結会計年度の平均生徒数4,449名と比較し、8.1％減少の4,089名となったことから、前連結会計年度の３億35百万円と比べ8.6％減少し、３億７百万円となりました。スポーツ事業の営業損益は、前連結会計年度が営業利益18百万円だったのに対して、当連結会計年度は営業利益６百万円となりました。飲食事業飲食事業の売上高は、前連結会計年度の１億75百万円と比べ3.4％減少し、１億69百万円となりました。飲食事業の営業損失は、前連結会計年度が43百万円だったのに対して当連結会計年度は50百万円となりました。その他その他の売上高は、前連結会計年度の１億６百万円と比べ83.4％増加し、１億95百万円となりました。営業損益については、前連結会計年度が営業損失21百万円だったのに対して、当連結会計年度は営業損失28百万円となりました。  
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、教育事業及びスポーツ事業並びに飲食事業の成長に向けて、また新規事業準備のため、設備投資を継続的に実施しております。当連結会計年度の設備投資の総額は77百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。(1) 教育事業当連結会計年度の主な設備投資は、教室等新設のための内装及び敷金保証金等に61百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。(2) スポーツ事業当連結会計年度において、重要な設備投資及び設備の除却又は売却はありません。(3) 飲食事業当連結会計年度において、重要な設備投資及び設備の除却又は売却はありません。(4) その他当連結会計年度において、重要な設備投資及び設備の除却又は売却はありません。(5) 全社共通当連結会計年度において、重要な設備投資及び設備の除却又は売却はありません。 
主要な設備の状況	 ２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物土地(面積㎡)有形固定資産その他ソフトウェア無形固定資産その他敷金及び保証金合計東京運営本部(東京都小平市花小金井南町)教育事業スポーツ事業その他教室設備他74―865―4,33413,95819,23221神奈川運営本部(神奈川県大和市西鶴間)教育事業スポーツ事業その他教室設備他――――1,1301,7902,9203本社・中部運営本部(愛知県名古屋市千種区)教育事業スポーツ事業飲食事業その他教室設備他67,388126,646 ( 2523.4)6,63712,3979,73440,929263,73453関西運営本部(大阪府大阪市中央区)教育事業スポーツ事業教室設備他――122―2,2184,7767,11724 (注) １．従業員数には、パートタイマーは含まれておりません。２．有形固定資産その他は、車両運搬具と工具、器具及び備品です。３．無形固定資産その他は、電話加入権です。 (2) 国内子会社2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物土地(面積㎡)有形固定資産その他ソフトウェア無形固定資産その他敷金及び保証金合計㈱螢雪ゼミナール本店(岐阜県羽島郡岐南町)教育事業教室設備他104,519―10,462858139,544101,937357,32274 (注) １．従業員数には、パートタイマーは含まれておりません。２．有形固定資産その他は、工具、器具及び備品です。３．無形固定資産その他は、電話加入権とのれんです。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式10,896,000計10,896,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月24日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式4,536,0004,536,000東京証券取引所スタンダード市場 単元株式数は100株であります。計4,536,0004,536,000――  
