項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社及び子会社６社で構成され、繊維製品の染色加工と製造、販売及び不動産事業を営んでおります。連結子会社であるソトー商事株式会社は当社グループの材料等の購入業務を行っており、また、当社グループは、連結子会社であるソトー興産株式会社に染色加工工程の一部を委託しております。当社グループの事業に係わる位置づけ及びセグメントとの関連は、次のとおりであります。　　　なお、「第５　経理の状況　１　連結財務諸表等　(１)連結財務諸表　注記事項」に掲げるセグメントの区分と同一であります。 染色加工事業当社及び連結子会社１社は独立して染色加工を行っております。当社グループの染色加工は、ウール及び複合素材を中心とした高級ファッション衣料や高級メンズ衣料、フォーマル、オフィスユニフォーム向けの素材の染色加工を行っており、起毛加工や光沢加工等の表面加工、撥水加工やウォッシャブル加工等の機能加工を行うことにより、素材の付加価値を高めております。テキスタイル事業当社及び連結子会社４社は独立して繊維製品の製造、販売を行っております。当社グループのテキスタイル事業は、高級ファッション衣料やオフィスユニフォーム等の素材及び製品の企画、製造及び販売が中心であり、染色加工事業との連携強化を図り付加価値を高めております。また子会社間の連携により、素材から最終製品に至る領域の拡大を図っております。不動産事業当社の不動産事業は、量販店等に対する店舗並びに土地の賃貸等を行っております。　事業の系統図は次のとおりであります。(注)　株式会社バーンズファクトリーは、2023年２月に清算結了したため、連結の範囲から除外しております。
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 　　(1)会社の経営の基本方針当社グループは、企業理念として「感性技術で未来を拓く」をスローガンとし、優れた感性と技術で新しい「価値」を創造し、人々の暮らしに新鮮な喜びや豊かさをもたらすことを企業の使命とし、事業領域の拡大とグローバル展開を図り、安定的、持続的な成長の実現を目指します。また、ファッション衣料業界のキーインダストリーと言われる染色加工事業を通して、産地のリーディングカンパニーとして確固たる地位を確立し、産業の発展と企業価値向上に寄与していくことを基本方針としております。 　　(2)目標とする経営指標　当社グループは、染色加工事業並びにテキスタイル事業において、急速に変化する市場環境に柔軟に対応する体制を確立し、安定的・持続的な利益基盤の確立と成長を目指し、ＲＯＥ（連結自己資本利益率）５％、ＤＯＥ（連結純資産配当率）２．５％を当面の目標といたします。 　　(3)中長期的な会社の経営戦略　　　コア事業である染色加工事業における安定的収益基盤を構築します。　　①常にグループ最適化を考えた生産体制を確立します。　　②染色改革と省エネ活動を推進し、さらなるコストダウンを図ります。　　③働き方改革を進め、生産性向上を図ります。　　④社員教育を充実させ、従業員の意識改革を図ります。　　　染色加工事業とテキスタイル事業の連携を強化し、素材・加工開発を進め新たな市場を開拓します。　　①スポーツ・ユニフォーム・インナー等事業領域の拡大を図ります。　　②市場ニーズを的確に掴んだ商品開発・提案を推進し、グローバル展開を図ります。　　③製品販売の拡充等、垂直展開による利益拡大を図ります。　　④Ｍ＆Ａを視野に入れた新規領域、新規事業の確立を目指します。 　　(4)経営環境及び対処すべき課題繊維産業とりわけ当社の主要取扱商品でありますファッション衣料分野は、新型コロナウイルス感染症の影響を大きく受けて市場が低迷しておりましたが、感染が収束に向かい規制緩和が進んだことなどにより、百貨店等での消費が回復基調となっております。しかしながら、衣料業界は、かねてから大量生産に伴う大量廃棄が、ＳＤＧｓの観点からも構造的な社会問題となっており、市場が新型コロナウイルス感染症以前の状況に回復したとしても、以前のような生産状況に戻ることはないと推測しております。このような事業環境が予測される中で、当社グループといたしましては、引き続き染色加工事業とテキスタイル事業の連携を強化し、市場ニーズに沿った差別化加工の開発・提案を積極的に推し進め、スポーツ・インナー・ユニフォーム素材の受注に注力し事業領域の拡大を図るとともに、欧州や中国輸出の拡大にも注力しグローバル展開を図ってまいります。また、工場移設及び省エネ設備導入に伴い新たな生産体制を確立し、今まで以上に生産性向上とコストダウンにより利益の確保を図ってまいります。今後も環境負荷低減や当社グループの戦略である事業領域の拡大に資する設備投資については、積極的に進めてまいります。当社グループが長きに渡って培ったウール素材を中心とした染色加工技術は、品質面において国内で高く評価されており、高級志向のファッション業界で高い競争力を有しております。この当社グループの技術を最大限に活かすため、染色加工事業とテキスタイル事業の連携を強化して事業領域の拡大を図るとともに業界内でのステークホルダーとの協業・連携により、優れた日本のテキスタイルの輸出拡大、日本の技術力・管理力を活かした海外展開を模索し、当社グループとして企業価値の向上を図ってまいります。 
事業等のリスク	 ３ 【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要リスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1)受託加工業について　当社グループのコア事業である染色加工事業は、売上高が全体の61.5％を占めており、得意先の商品に対して加工を施す受託加工業であります。当社グループは、得意先との取り組みを強化し、情報収集に努めて安定的な受注の確保を図ってまいりますが、最終製品を扱うアパレルや百貨店等の市場での販売及び在庫状況に対する得意先の生産量の調整により、翌年の当社グループの生産量に影響を及ぼす可能性があります。 (2)トレンドの変化について　当社グループの染色加工事業における顧客は、愛知県西部を中心としたいわゆる尾州地区に集中しております。尾州地区は、従来からウール素材を主体とする繊維産地であり、素材のファッショントレンドの変化により、受注数量が大きく左右される傾向にあります。当社グループは、素材の多様化に対応した差別化加工の開発、提案により、尾州地区のみならず他産地からの受注拡大を図っておりますが、変化の激しい最終消費者の嗜好動向によっては、当社グループの経営成績が影響を受ける可能性があります。 (3)原油・ガス価格の変動について　当社グループの染色加工事業における原材料は、石油化学製品に依存しているものが多く、エネルギーはガスを主体としており、原油・ガス価格の値上りに対して、加工単価への転嫁、生産性の向上、省エネ対策等により対処するよう努めておりますが、想定以上の原油・ガス価格の値上りがある場合は、当社グループの経営成績が影響を受ける可能性があります。 (4)不動産賃貸先の状況について　当社グループの不動産事業は主として流通業者への賃貸であり、同業界は競争激化の傾向にあります。従って、それに伴う賃貸料の値下げ圧力は強いものがあり、さらには競争激化等による不採算を理由に賃貸物件の店舗閉鎖が決定されることも想定され、これらにより当社グループの経営成績が影響を受ける可能性があります。 (5)非常事態リスクについて　当社グループのいずれのセグメントにおいても、新型コロナウイルス感染症拡大のような非常事態が発生し、事業運営が困難になった場合、非常事態への対応方針の発信、勤務体制の変更等、事業リスクの最小化に向けた施策を行ってまいりますが、当社グループの経営成績等に大きな影響を受ける可能性があります。 (6)季節偏重について　当社グループの染色加工事業及びテキスタイル事業は、ウール素材を中心とした秋冬物が中心であります。複合素材等の強化及びスポーツ・ユニフォーム・インナー等事業領域の拡大により生産の平準化を図ってまいりますが、秋冬素材を生産する上期に販売が集中する傾向にあり、当社グループの経営成績が影響を受ける可能性があります。 (7)自然災害について　当社グループの染色加工事業の顧客及び生産拠点は、愛知県西部を中心とした尾州地区に集中しております。このため、当該地区において地震、台風等の大規模災害が発生した場合には仕事量の減少、生産設備の破損、物流機能の麻痺等により操業停止等が生じ、当社グループの経営成績及び財政状態が影響を受ける可能性があります。 (8)海外情勢について　染色加工事業及びテキスタイル事業の原材料が中国を中心とした海外生産が主であることやグローバル展開を目的としたテキスタイル事業は、現地の環境規制、政治情勢等の変化や予期せぬカントリーリスクにより、原材料調達の状況及び価格の高騰並びに現地生産等で当社グループの経営成績が影響を受ける可能性があります。 (9)環境規制について　当社グループの染色加工事業は、環境に影響を与える可能性のある薬品等を使用しており、種々の法的規制を受けております。当社グループは法令遵守と仕入管理の徹底を図っておりますが、国内外において環境規制等が強化され、使用が制限された場合、当社グループの経営成績が影響を受ける可能性があります。 (10)金融資産の保有について　当社グループの金融資産は、その多くが株式及び社債であるため、個別銘柄の保有の適否に関して毎年精査を行っておりますが、株価、金利及び為替等の動向によっては当社グループの経営成績及び財政状態が影響を受ける可能性があります。 (11)為替相場の変動について　当社グループの染色加工事業、テキスタイル事業は海外製品と激しく競争しております。また、原材料の仕入については海外からの輸入に依存する部分が多く、当社グループとしてはコスト競争力の強化と差別化加工の開発に努めておりますが、為替相場の変動によっては、当社グループの経営成績が影響を受ける可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ（当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 (1) 経営成績当連結会計年度におけるわが国経済は、新型コロナウイルスの感染状況に影響を受けながらも感染が落ち着くとともに規制が緩和され、経済活動が正常化に向かい景気が緩やかに回復してまいりましたが、ウクライナ情勢の長期化や円安による資源価格・原材料価格の高騰に伴う物価上昇により個人消費の落ち込みが懸念されております。また、海外においては、金融引き締めの継続や金融不安から景気減速が懸念され、国内経済への影響が心配される等、依然として先行きが不透明な状況が続いております。繊維産業におきましては、規制緩和が進んだことなどにより、百貨店等での衣料販売が回復し明るい兆しが見えておりますが、エネルギーや原材料の高騰の影響や消費者物価上昇による衣料消費の落ち込みが懸念されるなど、業界を取り巻く環境は予断を許さない状況が続いております。このような事業環境のもと、当社グループは優れた感性と技術で新しい「価値」を創造し、市場領域の拡大とグローバル展開を図り、安定的・持続的成長の実現を目指しております。また、「地球は着替えることができないから」を当社の環境理念として環境負荷低減活動に取り組むとともに、地域社会やステークホルダーとの共存共栄を図るなど、ＳＤＧｓ活動を積極的に進めてまいります。当連結会計年度の経営成績は、売上高９８億２千６百万円（前連結会計年度比３０.９％増）、営業損失５億４千７百万円（前連結会計年度は営業損失５億８千２百万円）、経常損失２億９千７百万円（前連結会計年度は経常損失４億２千８百万円）、特別損失に工場移設後の解体撤去関連費用３億７千７百万円を計上すること等により、親会社株主に帰属する当期純損失７億２千３百万円（前連結会計年度は親会社株主に帰属する当期純損失１１億２千８百万円）となりました。染色加工事業昨年度の秋冬物の販売が比較的好調であったことにより、コート地を中心に織物の受注が増加したことや紳士物の受注に回復の兆しが見られたことから、織物が３２億７千万円（前連結会計年度比３２.０％増）、ニットが２７億６千９百万円（前連結会計年度比１１.９％増）となり、売上高６０億４千万円（前連結会計年度比２２.０％増）となりました。営業損益につきましては、加工料金の是正をお願いしてまいりましたが、燃料及び原材料の高騰の影響が想定以上に大きいことや工場移設に伴う営業費用が増加したこと、また資産除去債務についての会計上の見積りの変更を行ったこと等により、営業損失８億２千９百万円（前連結会計年度は営業損失７億４千２百万円）となりました。テキスタイル事業秋冬物が比較的順調に受注出来たことに加えて、新たに取り入れた合繊織物の販売がプラスとなったことや輸出が好調であったこと等により、売上高３４億３千７百万円（前連結会計年度比５２.５％増）、営業利益８千６百万円（前連結会計年度は営業損失３千２百万円）となりました。不動産事業前連結会計年度に賃貸契約が終了した群馬県伊勢崎市の土地・店舗について、新たな契約先により10月から賃貸がスタートしたことから、売上高３億４千８百万円（前連結会計年度比１５.８％増）、営業利益につきましては、上期における売上高の減少に加えて同物件の維持管理費及び新たな契約に伴う諸経費が発生したことにより１億９千５百万円（前連結会計年度比１.６％増）となりました。  生産、受注及び販売の実績は、次のとおりであります。ａ．生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高(千円)前年同期比(％)染色加工事業6,037,376122.0テキスタイル事業3,548,426153.3不動産事業――合計9,585,803132.0 (注)   金額は、販売価格によっております。 ｂ．受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)染色加工事業6,357,514130.11,201,986135.8テキスタイル事業3,566,521147.2639,607119.7不動産事業――――合計9,924,035135.81,841,594129.8  ｃ．販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高(千円)前年同期比(％)染色加工事業6,040,438122.0テキスタイル事業3,437,151152.5不動産事業348,553115.8合計9,826,143130.9  (2)財政状態（資産）当連結会計年度末の資産は、前連結会計年度末に比べ２億９千９百万円減少し、１４４億１千３百万円となりました。主な要因は、建物及び構築物が５億５千１百万円増加、売掛金が４億２百万円増加しましたが、現金及び預金が１３億８千９百万円減少したことであります。（負債）当連結会計年度末の負債は、前連結会計年度末に比べ４億１千５百万円増加し、３８億４千５百万円となりました。主な要因は、工場移転費用引当金が５億４千万円減少しましたが、解体撤去関連費用引当金が３億６千２百万円増加、支払手形及び買掛金が１億３千５百万円増加、繰延税金負債が１億４百万円増加したことであります。（純資産）当連結会計年度末の純資産は、前連結会計年度末に比べ７億１千５百万円減少し、１０５億６千８百万円となりました。主な要因は、その他有価証券評価差額金が３億１千１百万円増加しましたが、親会社株主に帰属する当期純損失７億２千３百万円を計上したこと及び配当金の支払い２億９千３百万円により利益剰余金が１０億１千６百万円減少したことであります。 (3) キャッシュ・フロー営業活動によるキャッシュ・フローは、７億９千３百万円の減少（前連結会計年度は７千１百万円の減少）となりました。主な増加要因は、減価償却費５億７千５百万円、解体撤去関連費用引当金の増加額３億６千２百万円であり、主な減少要因は、工場移転費用の支払額６億３百万円、売上債権の増加額４億６千万円であります。投資活動によるキャッシュ・フローは、３億２千３百万円の減少（前連結会計年度は１億７千４百万円の増加）となりました。主な増加要因は、投資有価証券の売却及び償還による収入７億３千５百万円であり、主な減少要因は、有形固定資産の取得による支出１３億５千７百万円であります。財務活動によるキャッシュ・フローは、２億７千１百万円の減少（前連結会計年度は３億３千８百万円の減少）となりました。主な減少要因は、配当金の支払額２億９千３百万円であります。この結果、現金及び現金同等物の期末残高は、前連結会計年度末と比べ１３億８千９百万円減少し、９億４千６百万円となりました。当社グループの資本の財源及び資金の流動性については、事業活動のために必要な運転資金及び設備投資等の資金需要に対して、自己資金を充当することを基本方針とし、流動性の維持及び健全な財政状態を目指して安定的な営業キャッシュ・フローの創出に努めております。　当社グループは、今後も営業活動によるキャッシュ・フローを基本に将来必要な運転資金及び設備投資資金を調達していく考えであります。 (4) 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。 (a)繰延税金資産の回収可能性繰延税金資産の回収可能性は、将来の税金負担額を軽減する効果を有するかどうかで判断しております。当該判断は、収益力に基づく一時差異等加減算前課税所得の十分性、タックス・プランニングに基づく一時差異等加減算前課税所得の十分性及び将来加算一時差異の十分性のいずれかを満たしているかどうかにより判断しております。収益力に基づく一時差異等加減算前課税所得の十分性を判断するにあたっては、一時差異等の解消見込年度及び繰戻・繰越期間における課税所得を見積っております。当該見積り及び当該仮定について、将来の不確実な経済条件の変動等により見直しが必要となった場合、翌連結会計年度以降の連結財務諸表において認識する繰延税金資産及び法人税等調整額の金額に重要な影響を与える可能性があります。 (b)退職給付債務の算定当社グループには、確定給付制度を採用している会社が存在します。確定給付制度の退職給付債務及び関連する勤務費用は、数理計算上の仮定を用いて退職給付見込額を見積り、割り引くことにより算定しております。数理計算上の仮定には、割引率、昇給率等の様々な計算基礎があります。当該見積り及び当該仮定について、将来の不確実な経済条件の変動等により見直しが必要となった場合、翌連結会計年度以降の連結財務諸表において認識する退職給付に係る負債及び退職給付費用の金額に重要な影響を与える可能性があります。なお、当連結会計年度末の退職給付債務の算定に用いた主要な数理計算上の仮定は「第５ 経理の状況　１ 連結財務諸表等　(1)連結財務諸表　注記事項　（退職給付関係）(9)数理計算上の計算基礎に関する事項」に記載のとおりであります。 (c)減損会計における将来キャッシュ・フロー減損損失を認識するかどうかの判定及び使用価値の算定において用いられる将来キャッシュ・フローは、各資産グループの継続的使用と使用後の処分によって生ずると見込まれる将来キャッシュ・フローからなり、それぞれの現在の使用状況や合理的な使用計画等を考慮し見積っております。その結果、当連結会計年度において減損損失は計上されておりません。当該見積り及び当該仮定について将来の不確実な経済条件の変動等により見直しが必要となった場合、翌連結会計年度以降の連結財務諸表において重要な影響を与える可能性があります。なお、当連結会計年度において、当社は一宮事業部の設備を第一事業部第二工場（2023年４月より一宮工場に名称変更）へ移設し、染色加工事業を３事業部４工場体制から３事業部３工場体制に集約し、また、一宮事業部に属していた資産（土地）の一部については、今後、染色加工事業から不動産事業へ変更する予定です。また、工場集約を契機に新たな設備投資も行っており、こうした工場集約によって、前連結会計年度と比べ、一宮事業部に対応する資産グループの内容に変化が生じております。 (d)工場集約に伴う工場移転費用及び解体撤去関連費用当社は2021年５月より工場集約を推し進めてまいりましたが、一部の追加移設工事の遅延等があり、2023年４月以降に発生するものを工場移転費用引当金として計上しております。 また、2023年３月29日開催の取締役会による固定資産の譲渡の決議及び当該不動産売買契約の締結に伴い、2023年４月以降において発生が見込まれる工場解体及び土壌汚染対策等の解体撤去関連費用を解体撤去関連費用引当金として計上しております。 これらの引当金の計上にあたって用いた会計上の見積り及び仮定については、「第５ 経理の状況　１ 連結財務諸表等　(1)連結財務諸表　注記事項　（重要な会計上の見積り）に記載しております。
経営上の重要な契約等	 ５ 【経営上の重要な契約等】（連結子会社の吸収合併）当社は、2022年12月14日開催の取締役会において当社の連結子会社である日本化繊株式会社を吸収合併することを決議し、同日に吸収合併契約を締結しました。詳細は、「第５　経理の状況　２　財務諸表等　（１）財務諸表　注記事項」の（重要な後発事象）をご参照ください。 （固定資産の譲渡）  当社は、2023年３月29日開催の取締役会において、固定資産の譲渡を決議し、同日に当該不動産売買契約を締結しました。 (1) 譲渡の理由　経営資源の有効活用と資産効率の向上を目的とした当該固定資産の譲渡を行うものです。 (2) 譲渡資産の内容資産の内容所在地敷地面積（全体）現状土地愛知県一宮市八幡四丁目１番６ 外15,060.65㎡工場（解体中）  (3) 譲渡先の概要譲渡先は国内法人であり、譲渡先と当社の間には資本関係、人的関係、取引関係、関連当事者として特記すべき事項はありません。 (4) 譲渡の日程　2023年３月29日　　　　　　取締役会決議及び契約書締結　2024年３月29日（予定） 　引渡し (5) 当該事象の損益に与える影響額本件の固定資産の譲渡に伴う固定資産売却益は、譲渡価額から帳簿価額及び譲渡に係る諸費用の見積額を控除した概算額として約19億円となる見込みであります。 
研究開発活動	６ 【研究開発活動】当社グループの研究開発は、社長をトップとして組織した開発戦略委員会と各工場の開発委員会、技術研究所が一体となって、新しいファッション・トレンドに即した感性を訴求する加工と時代のニーズに即した特殊機能を実現する加工の開発を目指しております。セグメントの研究開発活動を示すと、次のとおりであります。(1)染色加工事業当連結会計年度の主な研究開発は、業界の最近のキーワードである「環境に優しい」「サスティナブル」なフォーマルブラック加工、非フッ素撥水加工及び「天然由来成分」をキーワードとした特殊加工に注力しました。当連結会計年度は、染色部門を中心に省エネ及び生産性と品質の向上を目指し新しい設備導入に関する調査・研究、さらには関連他社との共同開発案件にも精力的に取組んでおります。また、工場移転及び連結子会社の吸収合併に伴い、効率化に向けた染料・薬品・加工方法等の統合・集約を開始するとともに、弊社のコア事業である染色加工において必要不可欠な染料や薬剤を自社で製造すべく新たな開発チームの設置や設備投資を行い、地元地域や社会、延いては環境循環に貢献できるよう努めて参ります。なお、当連結会計年度の研究開発費は、97百万円となりました。(2)テキスタイル事業研究開発活動は行っておりません。(3)不動産事業研究開発活動は行っておりません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度における設備投資等の総額は1,355百万円であり、染色加工事業に対するものは1,114百万円、テキスタイル事業に対するものは11百万円、不動産事業に対するものは229百万円であります。　
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計第一事業部(愛知県一宮市)染色加工事業染色加工設備257,402125,454177,902(38,913)19,525580,285115一宮事業部(愛知県一宮市)同上同上666,194583,735140,060(23,850)34,1711,424,16195本社他(愛知県一宮市他)不動産事業不動産賃貸設備等232,71659,346776,758(82,017)2,2731,071,094― （注）１ 帳簿価額のうち「その他」は主に工具、器具及び備品であります。 ２ 上記の他、一部の建物及び構築物は、現在解体中であり売却検討中の資産等があります。 (2) 国内子会社2023年３月31日現在会社名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計日本化繊株式会社(愛知県一宮市)染色加工事業染色加工設備333,163336,923315,424(38,834)10,375995,887106株式会社ソトージェイテック(岐阜県安八郡他)テキスタイル事業テキスタイル設備72,279―333,200(33,763)458405,93739 （注）１ 帳簿価額のうち「その他」は主に工具、器具及び備品であります。 ２ 株式会社ソトージェイテックの建物及び構築物、土地については当社より賃借しております。　
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式60,000,000計60,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月28日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式13,933,75713,933,757東京証券取引所スタンダード市場名古屋証券取引所プレミア市場単元株式数は100株であります。計13,933,75713,933,757――  
