項目	値
事業の内容	3【事業の内容】当社グループの企業集団は、当社及び当社の関係会社（持分法適用関連会社1社）から構成されており、舶用内燃機関（主機関）の製造販売を主な事業内容として、当事業に係わる部品販売・修理等の事業活動を展開しております。なお、舶用内燃機関及びこれらの付随業務の単一セグメントであるため、セグメント別の記載は省略しております。事業の系統図は次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	1【経営方針、経営環境及び対処すべき課題等】当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1）経営方針＜経営理念＞○伝統と革新スピリットを融合「永くに亘る歴史と伝統を基盤にし、革新的スピリットの融合で、機動的かつ柔軟な経営を推進する」○社会と業界の発展に貢献「環境対応と経済性を両立した技術と品質向上への飽くなき挑戦で、社会、海運・造船業界の発展に　貢献する」○総合力を発揮し、世界へ飛躍「社員の力を結集し、開発・設計・製造・販売・サービスの一貫体制で、世界に伍していける企業を　目指す」○無災害職場の確立「危険予知の徹底と闊達なコミュニケーションで、災害ゼロを目指す」 ＜経営ビジョン＞「世界的視野に立ち、伝統と革新を融合させ、日の丸舶用エンジンをお客様とともに育て、次代を拓く」 (2）経営戦略等当社は、2017年の事業統合後、PMI（Post Merger Integration）を推進し、経営基盤を強化することで、厳しい市況にも耐えうる企業体質へと変容を遂げました。これを原動力に攻めの経営に転じ、将来の飛躍に向けた各種施策を講じたことで、次なる新たな成長ステージに移行しております。こうした当社の今後の目指す姿として、2022年5月に中期事業計画を策定しており、以下の3点について重点的に取り組みを進めることで、ESG経営を深化するとともに、新たな価値を社会に提供する持続可能な企業として業績を伸長させています。 ①環境分野での新製品開発加速環境規制の強化に適応し、既存製品の競争力を強化するとともに、アンモニア・水素燃料エンジンという新機軸の製品の、開発、製造、社会実装を世界に先駆けて進めることで、業界のゲームチェンジを実現していきます。②ライセンス事業の伸長新規ライセンシーを開拓するとともに、ライセンシーにおけるUEエンジンの受注、製造を支援することで、事業のグローバル展開を加速させ、市場シェアの伸長でUEライセンサーとしての飛躍を具体化していきます。③事業基盤の深耕による収益性の更なる向上デジタルトランスフォーメーションの推進で、製品の付加価値向上や、社内オペレーションの効率化を実現するとともに、社内リソースの再配置で、事業伸長に備えて組織を最適化してきます。(3）経営上の目標の達成状況を判断するための客観的な指標等経営指標としては、「経常利益」を重視し、安定した収益体質の確立を目指してまいります。 (4）経営環境　当事業年度におけるわが国経済は、新型コロナウイルス感染症抑制と経済活動の両立が進み、設備投資や個人消費などで緩やかな持ち直しの動きが見られました。その一方で、欧米各国の金融引き締めや地政学情勢に伴う原燃料価格の上昇、更には、金融不安の顕在化など、下振れリスクを内包した不透明な状況が継続しております。　当社と関連性の高いわが国海運・造船業界は、海運業界では、世界経済の先行き不透明感とコロナウイルス感染症の規制緩和、撤廃による船腹稼働率上昇に起因する需給の緩みを受け、海運市況が軟化し、上値の重たい展開が続いております。造船業界では、新造船商談の成約が進み、活況を呈した後、一時的に、調整局面に突入しておりましたが、将来的な船価の高止まり懸念や慢性的な船腹不足の解消を目的とした船主からの新造船発注が再開される動きも出てきており、十分な手持ち工事量を確保するに至っております。 (5）優先的に対処すべき事業上及び財務上の課題2024年3月期の通期業績予想につきましては、前期比で増収・増益となる、売上高18,500百万円（前期比3,251百万円、21.3％の増収）、営業利益500百万円（前期比57百万円、13.1％の増益）、経常利益1,500百万円（前期比817百万円、119.9％の増益）、当期純利益1,100百万円（前期比291百万円、36.0％の増益）を見込んでおります。売上高および損益の見通しは以下のとおりです。 ＜売上高＞①主機関　造船所が手持ち工事量を確保する中、当社も積極的な営業活動を展開し受注を積み上げており、豊富な受注残高を確保済です。今後、生産計画に沿って製造・販売を進めていきます。2024年3月期は、上半期にアンモニア・水素燃料エンジン製造に向けた設備工事を引き続き進める予定であることから、年度を通じた売上高は下半期に偏る傾向ですが、売上高合計では前期比21.3％の大幅増収を見込んでおります。　この要因として、2024年3月期についても、これまでの基調を継続して、販売台数の増加と、販売単価の上昇を見込んでおります。販売台数については、生産計画を最適化し、同型エンジンの連続生産で生産効率を向上させるとともに、下半期で集中した生産対応を進める予定です。また、一部案件は、国内ライセンシーへ製造委託を予定しております。販売単価については、環境対応設備（EGR/SCR）の主機関への搭載比率が高まることや、LSJ型機関を販売することが寄与するとともに、資機材高騰を考慮した販売単価の改善にも引き続き注力してまいります。　高い技術力を有する当社は、環境規制の強化や環境意識の高まりをビジネスチャンスと位置付けておりLSH/LSJ型機関のラインナップ拡充などで製品競争力を強化するほか、業界内でのファーストムーバーとして、世界に先駆けて、アンモニア・水素燃料エンジンの開発、製造、社会実装を実現する取組みを推進することで、マーケットでのゲームチェンジを実現していきます。 ②修理・部品等１）アフターサービス　当社は、顧客密着型のきめ細かい営業活動を継続するとともに、今後の環境対応・省エネニーズに適合した新たなソリューションを、エンジンのユーザー様にご提案しております。船舶の稼働率は引き続き一定の水準を維持するものと見込んでおり、これをベースロードとしつつ、老齢船延命に向けた大型リハビリ工事の確実な取込みや、今後本格化していく環境対応設備（EGR/SCR）搭載船のアフターサービス展開、海外ライセンシー製エンジンのアフターサービス支援などにも取り組むことで、事業を伸長させていきます。２）ライセンス／部品供給　造船事業の発展を遂げる中国市場において、UEエンジンのグローバル展開を加速させております。当社が得意とする低速2サイクル中小型エンジンの需要は引き続き旺盛であり、海外ライセンシーでの受注・製造・販売は拡大を続けております。また、国内ライセンシーに対しては、当社受注エンジンの製造委託や、脱炭素燃料エンジン製造にあたっての連携を進めております。これらのエンジンに対しては、品質・性能面を担保するべく、当社からキーコンポーネントを供給する予定であり、こうした取組みを通じてロイヤリティー収入の増加と部品供給の伸長を図っていきます。３）他製品向け取込み工事　上半期の設備工事期間中の工場リソース転活用を継続して進めてまいります。 ＜損益＞　主機関では、引き続き豊富な受注残高を背景に、工場の操業は高水準で推移する見通しであり、受注残高に基づいて生産計画を前広に策定することで、同型エンジンの連続生産を可能とするほか、工場内への部品納入時期も最適化することで、生産性を高めていきます。修理・部品等では、引き続き増収が続くことにより増益を見込んでおります。これらに加え、事業基盤深耕の取組みとして、デジタルトランスフォーメーション（DX）の推進や、社内リソース再配置を通じた成長分野への投資と収益力の強化も並行して進めていきます。DXの分野では、スマートファクトリーへの進化を目指し、システム更新・新規導入で各種業務を効率化していきます。また、IoT・AI技術の活用で、船舶の安全管理・保守体制の高度化や、エンジンの電子制御システムへの新機能追加などを実現し、製品の付加価値を向上させていきます。社内リソース再配置では、事業活動領域全般での脱炭素化実現を目指し、GX戦略推進室を立ち上げており、次世代燃料エンジンの開発・製造・社会実装を進めるほか、製造工程における環境負荷軽減を目指し、再生可能エネルギーの活用、高効率・省エネ設備への換装などを進めていきます。　なお、2024年3月期は、アンモニア・水素燃料エンジンの実機製造に向けた機械装置の取得等により、グリーンイノベーション基金事業での研究開発関連費用の計上が前事業年度よりも大きく膨らむ見通しです。これにより営業利益への影響も大きくなりますが、一方で、交付金も、それに応じて前事業年度から大きく増額することから、営業外収益が大きく伸びる見通しです。 
事業等のリスク	3【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が提出会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1）受注環境について今後の世界景気、船腹需給及び海運市況の動向、新型コロナウイルス感染症拡大による経済への影響等によっては、新造船需要や、アフターサービス需要の変動が予想され、当社の受注・販売ひいては経営成績が影響を受ける可能性があります。 (2）特定の取引先への依存について当社の主力製品である主機関の構成部品の多くは、社外調達に依存しており、主要な部品の一部には特定供給元に依存しているものがあります。これらについて、供給元の状況によっては調達が不安定になる可能性があります。 (3）原材料・購入部品等価格の変動について当社製品は、製造原価に占める原材料費・購入部品費の比率が高く、国内での廉価調達や海外を含めた新たな調達先開拓など、継続的に調達コストの低減に取り組んでおりますが、将来の原材料・購入部品等の価格高騰が今後の業績及び財務状況に影響を及ぼす可能性があります。 (4）為替の変動について当社は、購入部品の一部を海外から調達しており、また、顧客との間で、米ドルやユーロ等の外貨建てにて取引を行うことがあります。為替予約等によりリスクをヘッジする場合もありますが、将来の為替の変動が今後の業績及び財務状況に影響を及ぼす可能性があります。 (5）売掛債権回収リスクについて当社は取引先に対して売掛債権を有しております。金融情勢の変化や景気の動向等を勘案し、与信先の業況を常に把握し、不良債権や貸倒損失の発生を防ぐ対策をしておりますが、市場環境の急速な変化や突発的な取引先の信用不安等により、今後の業績及び財務状況に影響を及ぼす可能性があります。 (6）工事量について当社の工場では、主力製品である主機関と並んで、他製品向けの部品の機械加工・組立工事も取り込むことで、工事量の確保・平準化に努めております。これらの工事量が、所期の計画値を大きく下回る場合、工事量不足による作業レート悪化等により、業績及び財務状況に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	4【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①　財政状態及び経営成績の状況当事業年度の売上高は、15,248百万円となり、前期比2,091百万円（15.9％）の増収となりました。このうち主機関は、6,437百万円で、前期比7百万円（0.1％）の増収となりました。主機関は、アンモニア・水素燃料エンジンの実機製造に向けた工場設備の新設・改修工事を進捗させつつ、エンジン生産時期の前倒しなどで生産計画を最適化したことで、前年度と同レベルの販売台数を確保しました。これに加えて、主機関の販売単価でも、窒素酸化物3次規制（NOxTierⅢ)の適用に伴い、環境対応設備（EGR/SCR）を主機関本体にオプションで搭載していること、当社固有の最先端技術となる層状噴射を適用したLSJ型機関を販売していることなどが寄与して上昇しており、売上高は、設備工事による工程への影響も吸収して前期比増収を達成しております。また、修理・部品等では、アフターサービス、ライセンス、部品供給、他製品向け取込み工事の全てが前期比を上回って伸長した結果、8,810百万円となり、前期比2,083百万円（31.0％）の増収となりました。アフターサービスでは、船舶の稼働率改善と人流制限の緩和で海外メンテナンス需要も回復しており、また、EEXI規制に対応する主機関改造工事も増収に大きく寄与しました。ライセンス・部品供給では、海外ライセンシーでの当社ライセンスエンジンの生産が順調に立ち上がっており、ロイヤリティー収入や当社からライセンシーへ供給する部品の売上が伸長しております。他製品向け取込み工事については、設備工事で主機関の生産を調整する中、工事の影響を受けない工場内の各種リソースを転活用することで、伸長しました。 　損益面では、主機関では生産計画や部品納入時期を最適化することで、工場の操業を高位に保っており、加えて同型エンジンの連続生産で生産効率を更に高めることで損益を改善させております。また、好採算の輸出案件に取組んだことも損益改善に寄与しました。修理・部品等では、アフターサービス、ライセンス、部品供給、他製品向け取込み工事の全てが増収となり、増益に寄与しました。この他に、研究開発関連として、グリーンイノベーション基金事業のご支援下で、アンモニア・水素燃料エンジンの開発・製造を進捗させており、関連する費用を計上しております。これにより、営業利益は研究開発費の影響を受けますが、同時に、開発進捗に応じた交付金を受領して営業外収益として計上することで、経常利益を押し上げております。これらの結果、営業利益は442百万円となり、前期比△123百万円（△21.8％）の減益、経常利益は682百万円となり、前期比79百万円（13.3％）の増益、当期純利益は808百万円となり、前期比268百万円（49.8％）の増益となりました。 流動資産は、前事業年度末に比べ13.6％増加し、152億5百万円となりました。これは主として売掛金が5億6千3百万円減少、製品が9億9千7百万円、仕掛品が12億7千1百万円それぞれ増加したことなどによるものであります。固定資産は、前事業年度末に比べ28.5％増加し、52億1千万円となりました。これは主として有形固定資産が8億3千4百万円増加したことなどによるものであります。この結果、総資産は、前事業年度末に比べ17.1％増加し、204億1千5百万円となりました。 流動負債は、前事業年度末に比べ20.9％増加し、104億4千6百万円となりました。これは主として電子記録債務が7億6千8百万円、未払金が5億4千9百万円増加したことなどによるものであります。固定負債は、前事業年度末に比べ16.8％増加し、26億2千5百万円となりました。これは主として長期借入金が4億1千7百万円増加したことなどによるものであります。この結果、負債合計は、前事業年度末に比べ20.1％増加し、130億7千1百万円となりました。 純資産合計は、前事業年度末に比べ12.1％増加し、73億4千3百万円となりました。 ②　キャッシュ・フローの状況当事業年度末における現金及び現金同等物は、前事業年度末に比べ1億7千4百万円増加し、42億6千2百万円となりました。 （営業活動によるキャッシュ・フロー）税引前当期純利益による収入7億4百万円、仕入債務の増加による収入9億5百万円、売上債権の減少による収入6億9百万円などがあり、営業活動によるキャッシュ・フローは25億円の収入（前年同期は18億3百万円の収入）となりました。 （投資活動によるキャッシュ・フロー）有形固定資産の取得による支出10億5千9百万円などがあり、投資活動によるキャッシュ・フローは10億6千2百万円の支出（前年同期は2億6千9百万円の支出）となりました。 （財務活動によるキャッシュ・フロー）長期借入金の返済による支出17億8千2百万円などがあり、財務活動によるキャッシュ・フローは12億6千3百万円の支出（前年同期は2億4千7百万円の支出）となりました。 ③　生産、受注及び販売の実績当社の事業は、舶用内燃機関及びこれらの付随業務の単一セグメントであるため、「生産、受注及び販売の実績」については、事業区分別に記載しております。 ａ．生産実績当事業年度における生産実績を事業区分別に示すと、次のとおりであります。 事業区分生産高（千円）前期比（％）舶用内燃機関7,191,280101.9修理・部品等8,809,118130.9合計16,000,398116.1（注）金額は、販売価格によっております。 ｂ．受注実績当事業年度における受注実績を事業区分別に示すと、次のとおりであります。 事業区分受注高受注残高金額（千円）前期比（％）金額（千円）前期比（％）舶用内燃機関11,345,119218.612,420,200165.3修理・部品等10,963,898135.74,663,875185.9合計22,309,017168.117,084,075170.5（注）当事業年度における受注実績の著しい変動（増加）の要因は、「(1）経営成績等の状況の概要　①　財政状態及び経営成績の状況」に記載のとおりであります。 ｃ．販売実績当事業年度における販売実績を事業区分別に示すと、次のとおりであります。 事業区分販売高（千円）前期比（％）舶用内燃機関6,437,718100.1修理・部品等8,810,885131.0合計15,248,603115.9  （注）最近2事業年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前事業年度（自  2021年4月 1日至  2022年3月31日）当事業年度（自  2022年4月 1日至  2023年3月31日）金額（千円）割合（％）金額（千円）割合（％）㈱大島造船所2,655,97820.22,625,56017.2今治造船㈱1,452,83011.0－－ (2）経営者の視点による経営成績等の状況に関する分析・検討内容文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 ①　財政状態及び経営成績の状況に関する認識及び分析・検討内容　当社は、外部環境の変化に柔軟に対応しながら、攻めの経営を推進し、新造船の発注増加局面には、LSH型を中心とする最新鋭省エネ主機関の豊富な受注量を確保することができました。修理・部品等の分野では、アフターサービス事業において、環境規制対応新サービスメニューの充実化により、売上拡大を図りました。また、ライセンス事業においては、グローバル展開を強力に推進することで、新規海外ライセンシーの円滑な立ち上がりに成功するなど、事業の持続的な発展に向けた施策を着実に実行し、新たな成長ステージに移行しております。当事業年度における取組みの主な成果は、主機関では、次世代脱炭素燃料エンジンの開発を進捗させ、3月に、水素燃料エンジンの噴射試験装置を完成させました。これに続いて4月には、アンモニア燃料エンジンの単筒試験機も完成し、今後、各種の検証試験を重ねることで、フルスケールのエンジン実機を、アンモニアは2025年度に、水素は2026年度に、各々完成させる予定です。また、修理・部品等では、アフターサービスで、船舶の稼働率改善と人流制限の緩和で底堅く推移している海外メンテナンス需要を取り込み、また、環境規制対応新サービスメニューとなる、EEXI規制（Energy Efficiency Existing Ship Index / 就航船エネルギー効率指標）に対応する主機関改造工事の受注・販売を積み上げております。ライセンス・部品供給では、海外ライセンシーとのライセンス契約を随時更新し、海外市場でのUEエンジングローバル展開を支える土台を確たるものにしております。また、これらの取組みに加えて、製造工程における環境負荷軽減を図るべく、本社所在の複数の建屋屋上に太陽光発電設備を導入しており、工場使用電力を再生可能エネルギーに転換することで、二酸化炭素排出量を削減しております。更に、当社のこれまでの健康経営の取組みをご評価いただき、2023年度からは健康経営優良法人ブライト500の認定をいただきました。 ②　キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当社の資本の財源及び資金の流動性について、運転資金需要のうち主なものは、主機製造用部品、アフターサービス用部品等の購入、製造、販売、一般管理の諸経費、人件費であります。投資を目的とした資金需要は、生産設備、ITインフラ設備等によるものであります。当社は短期運転資金は自己資金及び金融機関からの短期借入、設備投資等の長期運転資金については、金融機関からの長期借入にて調達することを基本方針としており、十分な流動性を有していると考えております。なお、当事業年度末における借入金及びリース債務を含む有利子負債の残高は26億5千2百万円となっております。また、当事業年度末における現金及び現金同等物の残高42億6千2百万円となっております。 ③　重要な会計上の見積り及び当該見積りに用いた仮定財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、第5　経理の状況　1 財務諸表等　(1）財務諸表　注記事項（重要な会計上の見積り）に記載のとおりであります。なお、新型コロナウイルス感染症の感染拡大による財政状態及び経営成績に対する影響につきましては、引き続き注視していく必要があるものと考えております。 
経営上の重要な契約等	5【経営上の重要な契約等】該当事項はありません。
研究開発活動	6【研究開発活動】　当社の研究開発能力は、製品競争力を維持し、事業を伸長させていくための重要な経営資源として位置付けております。　既存製品（重油燃料エンジン）の更なる競争力強化に向けては、環境規制をクリアする、超低燃費のLSHシリーズ、バイオ燃料などの多様な燃料との混焼も可能とする層状噴射技術を搭載したMGO専焼/LSJシリーズなどの開発・市場投入を進めております。また、将来の主力事業育成に向けた先端技術領域への戦略的な先行投資として、アンモニアおよび水素を燃料とするGHGゼロエミッションエンジンの開発および市場投入を、グリーンイノベーション基金事業のもとで着実に進捗させております。　これらに加え、デジタルトランスフォーメーションを用いた製品の付加価値向上として、UEエンジンのデジタライゼーションを推進しております。IoT、AI技術の活用で、エンジンの状態監視を高度化し、メンテナンス時期の最適化を提案する取組みや、次世代型エンジン制御システムの製品化、国土交通省/高度船舶安全管理システムの導入、デジタルツインの確立、自律・自動運転実現などの取組みを発展させていきます。　当事業年度の研究開発費の総額は、556,692千円です。 
設備投資等の概要	1【設備投資等の概要】当事業年度における設備投資の主な内訳は、主機関の生産効率向上に資する工場設備への投資と、製造工程における環境負荷軽減に資する工場内照明設備のLED化工事などであり、設備投資の総額は287,395千円であります。
主要な設備の状況	2【主要な設備の状況】2023年3月31日現在 事業所名（所在地）設備の内容帳簿価額（千円）従業員数（名）建物及び構築物機械装置及び運搬具リース資産土地（面積㎡）その他合計本社工場（兵庫県明石市）舶用内燃機関の製造、部品及び修理業務1,620,203277,617352,475－75,1652,325,461183管理及び販売業務523,4338,651130－149,971682,187163東京支社（東京都港区）販売業務162－－－4596226今治営業所（愛媛県今治市）販売業務0－－－4594593（注）1．帳簿価額には、建設仮勘定の金額は含んでおりません。2．「その他」は、工具、器具及び備品であります。3．本社工場土地を賃借しております。4．東京支社、今治営業所については、事務所を賃借しております。5．リースにより、本社工場の機械装置、電子機器を使用しております。6．当社の事業は、舶用内燃機関及びこれらの付随業務の単一セグメントであるため、セグメント情報の記載を省略しております。 
株式の総数	①【株式の総数】 種類発行可能株式総数（株）普通株式4,000,000計4,000,000
発行済株式、株式の総数等	②【発行済株式】 種類事業年度末現在発行数（株）（2023年3月31日）提出日現在発行数（株）（2023年6月30日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,800,0002,800,000東京証券取引所スタンダード市場単元株式数は100株であります。計2,800,0002,800,000－－
