項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社及び子会社29社で構成され、主にスポーツ用品関連事業を展開しております。当社グループの事業に係わる主な会社の位置付け及びセグメントとの関連は、次のとおりであります。なお、次の４地域は「第５　経理の状況　１　連結財務諸表等　(1)連結財務諸表　注記事項」に掲げるセグメントの区分と同一であります。　〔日本〕用品の製造及び販売を行う当社と㈱フォーティーン、用品の販売を行う㈱ワールドスポーツ、ウインザー商事㈱、部品の販売及び用品の修理を行う㈱スポーツライフプラネッツ及び用品の製造を行う那須ダイワ㈱があります。その他、福利厚生事業を行う㈱デスコ、倉庫荷役業務を行う㈱ロジスポがあります。〔米州〕用品の販売を行うダイワ・コーポレーションがあります。 〔欧州〕用品の製造及び販売を行うダイワ・スポーツ・リミテッド及び用品の販売を行うダイワ・フランスS.A.S.、ダイワ・ジャーマニーGmbH、ダイワ・イタリア S.r.l.、《000》ダイワ・ロシアがあります。〔アジア・　オセアニア〕用品の製造販売を行うダイワセイコー(タイランド)Co.,リミテッド、ダイワ・ベトナム・リミテッド、ゾンサン・ダイワ・スポーティンググッズ・リミテッド及びトンガン・ダイワ・スポーティンググッズ・リミテッド、用品の販売を行うダイワ(オーストラリア)Pty.リミテッド、ダイワ・コリア Co.,リミテッド、ダイワ・スポーツ(広州)Co.,リミテッド、ダイワ(ホンコン)Co.,リミテッド、アジア　ダイワ(ホンコン)Co.,リミテッド、シンガポール・ダイワ・PTE.リミテッド、ダイワ・FT・エンタープライズ(タイワン)Co.,リミテッド、ダイワ・スポーツ（M）SDN.BHD.、ダイワ・キャスティング(広州)トレーディングCo.,リミテッドがあります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】 文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1)　会社の経営の基本方針当社グループは、“Feel the earth”（地球を感じ、生きていく。）をスローガンに、地球を舞台に、スポーツを通じ、人生の豊かな時間を提供するライフタイム・スポーツ・カンパニーとして、自然とスポーツを愛する世界中の人々に貢献してまいります。 (2)　目標とする経営指標当社グループは、2022年５月に2025年度を最終年度とする「新・中期経営計画２０２５」を発表しましたが、事業環境や業績の変化を踏まえ、新たに「新・中期経営計画２０２６（2024年度～2026年度）」を策定し、最終年度（2026年度）の到達目標を以下の通り設定いたしました。  2026年3月期（当初目標） 2027年３月期（新目標）売上高１,５００億円１,４００億円営業利益１４５億円１００億円１株当たり配当金９０円１００円配当性向30％以上を維持し、安定的かつ継続的な増配を実施する。ＲＯＥ－１２％以上ＰＢＲ－継続して１．０倍以上  (3)　企業価値の向上に向けた取り組み ①事業戦略成長軌道へ回帰し持続的な企業価値向上に取り組むため、以下に示す事業別の重点戦略を推進し、目標達成を目指します。 ⅰ　フィッシング事業フィッシングの世界市場はコロナ需要の落ち着きにより足下では成長率は調整局面にありますが、2027年３月期に向けては緩やかな成長を見込んでおります。日本、米州、欧州、アジア・オセアニアと４ブロックで戦略を立て、それぞれの地域に合った製品の開発・サービスの提供を行い、更なるシェアアップを目指してまいります。ⅱ　ゴルフ／スポーツ事業独自の世界観のあるブランドの更なる向上を目指し、上質な製品やサービスを提案し、ブランド価値を高めてまいります。 ②財務戦略・資本政策ⅰ　財務戦略新・中期経営計画2026に沿った幅広い取り組みによって利益体質を改善し、総資産回転率を適正に管理するとともに、最適資本構成を追求することにより財務レバレッジを上げ、ROE12％以上の達成を目標とします。また市場の成長期待に応え、資本コストを低減することにより、企業価値の向上（PBR1.0倍以上の達成を目標）に取り組んでまいります。ⅱ　株主還元当社は株主の皆様に対する利益還元を経営上の重要課題の一つとして位置づけ、長期的な視野に立ち安定した配当の継続を基本方針とし、連結業績及び将来の業績見通しを勘案して利益配分を行うこととしており、これまで13期連続の増配を実現してまいりました。今後も健全な財務体質の維持を図りつつ、中長期的な業績見通しや事業戦略等を総合的に勘案した上で、配当性向30％以上を維持しつつ、安定的かつ継続的な増配を目標としてまいります。また株主優待制度につきましては、これまで同様継続実施してまいります。ⅲ　IR推進体制の整備株主・投資家の皆様との建設的な対話を促進するために、総務部、経理部、広報室がIR担当部門として更に連携を強化することによって、企業価値の向上を図ってまいります。また体制が整い次第、IR部門を組織し、専任できる体制を構築してまいります。 ③経営基盤の強化ⅰ　人的資本経営の推進教育システムの強化・充実など人材への投資を積極的に行うことで従業員エンゲージメントを高めるとともに、企業価値の向上を図ってまいります。ⅱ　サステナビリティ戦略ライフタイムスポーツ文化の進化と発展に努め、事業活動を通して「人と地球が共に生きる持続可能な社会づくり」に貢献してまいります。 （4）中長期的な会社の経営戦略 今後も不安定な世界情勢や物価高、金利高が続くことが予想されますが、自然志向や健康志向が世界的に広がりを見せる中で、フィッシングをはじめとしたアウトドア・スポーツ・レジャーの市場は緩やかに回復するものと予想されます。当社グループは、自然とスポーツを愛する人々に貢献するために、ライフタイム・スポーツ（人生を豊かにするスポーツ）の提案を続け、一層の躍進に挑戦してまいります。  
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 　(1) 市況変動によるリスク 当社グループの製品は日本をはじめ全世界で販売されており、その需要は当社グループが製品を販売している国または地域の経済状況及び地震、洪水等の自然災害の影響を受けます。従いまして、日本、北米、欧州、アジアを含む当社グループの主要市場における景気の後退及びそれに伴う需要の縮小は、当社グループの業績及び財務状況に悪影響を及ぼす可能性があります。当社グループは、「市場優位性の追求」、「国内市場の活性化と健全化」、「海外市場の攻略」を経営戦略の柱となる施策として掲げ、実行することで支持基盤の強化と市場の活性化に積極的に取り組んでまいります。　(2) 為替相場の変動によるリスク 当社グループの事業には、海外での製品の生産及び販売が含まれており、為替変動の影響を強く受けます。このため為替予約等のリスクヘッジを行っておりますが、これにより当該リスクを完全に回避できる保証はなく、急激な為替の変動は、当社グループの業績及び財務状況に悪影響を及ぼす可能性があります。　(3) 競争によるリスク 当社グループの製品は、国内、海外の市場において厳しい競争にさらされております。また近年においては競合他社や中国製品の台頭のため低価格化競争に波及しております。当社グループでは、競争力向上のため、新製品・新技術の開発やコストダウンを強力に推し進めておりますが、製品価格の下落が当社グループの業績及び財務状況に悪影響を及ぼす可能性があります。当社グループは、市場の要請に的確に対応する魅力溢れる新製品開発を促進しております。また、ブランド訴求の一層の強化を図ることで、認知度・信頼度・満足度を更に向上させてまいります。　(4) 市場借入金利の変動によるリスク 当社グループは、運転資金を主として金融機関からの借入金によって調達しております。現在、借入金利は安定的に低位で推移しておりますが、将来、借入金利が上昇することも考えられます。従いまして、金融機関の経営状況及び市場の動向等によっては、当社グループの業績及び財務状況に悪影響を及ぼす可能性があります。　(5) 法的規制によるリスク 当社グループの製品は、大自然の中で使用するものであり、自然環境に配慮した製品を開発すると共に、関係団体と共に環境保護に取り組んでおります。各国の自然環境に関する法律には、スポーツ・レジャーの普及に好影響のものがある反面、規制や制限を受けるものもあります。今後これらの規制や制限が強化された場合は、当社グループの業績及び財務状況に悪影響を及ぼす可能性があります。当社グループは、環境に対する自社基準として、７つの項目を設定し、それを満たした製品に対して「BE EARTH FRIENDLY」マークをパッケージに表示する等、環境配慮型製品の開発に取り組んでおります。今後も自然環境に配慮した製品を開発し、関係団体と共に環境保護に取り組んでまいります。　(6) 海外進出による事業展開に関するリスク 当社グループは、世界各地域に生産及び販売の拠点を置き、グローバルな事業展開をしております。特に製造会社は、中国、タイ、ベトナム等のアジア地域に集中しております。当該地域での政治、経済の混乱、予期しない法規制等があった場合、当社グループの生産及び販売に重大な支障が発生するおそれがあります。その場合、生産高・売上高の減少により、当社グループの業績及び財務状況に悪影響を及ぼす可能性があります。当社グループは、主力のフィッシング事業におけるグローバルな販売供給体制について、特定地域への集中リスクを従来以上に分散することで生産体制の強化等を行うことにより、リスクの最小化に努めております。 (7) 世界的なウイルス感染症によるリスク当社グループは、世界各地域に生産及び販売の拠点を置き、グローバルな事業展開をしております。新型コロナウイルス感染症拡大のようなパンデミック等の異常事態が発生し、事業運営が困難になった場合、当社グループの業績及び財政状態に大きな影響を与える可能性があります。当社グループは、様々なリスク低減及び回避を目的として、リスク管理基準に基づき、新型コロナウイルス対策本部を設置して対応しております。従業員の感染リスク低減と職場内での感染拡大防止、事業継続への対応につきまして、在宅勤務の実施、従業員の行動指針の策定や体調不良時の対応方針の周知等を通じて、引き続きリスクの低減、回避に努めてまいります。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ（当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フローの状況の概況並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営成績当連結会計年度におけるわが国経済は、ポストコロナの動きの中で社会活動の正常化が進み、個人消費やインバウンド需要が持ち直し、緩やかな景気回復基調で推移しました。その一方で、原材料価格やエネルギー価格の高騰、円安進行からの物価上昇が続いており、依然として先行き不透明な状況が続いております。海外においてはロシア・ウクライナ情勢の長期化に起因するインフレ傾向や中東情勢等の地政学的リスクの高まり、 欧米各国における金融引き締めの長期化、中国経済の先行き懸念など、経済回復の基調は力強さに欠ける状況となりました。こうした情勢の下、当社グループの属するアウトドア・スポーツ・レジャー業界の市況は、余暇の過ごし方が旅行や買い物など、他のスポーツ・レジャーへ分散化、多様化し、また、物価高による家計への負担増の影響を受け、停滞感が見られる状況となりました。そのような中、当社グループにおきましては、ライフタイム・スポーツ・カンパニーとして、自然とスポーツを愛する皆様に、魅力ある製品と質の高いサービスの提供を行ってまいりましたが、釣り具などのアウトドア・スポーツ・レジャー用品の需要減速や市場在庫調整等の影響を受け、当連結会計年度におきましては、売上高は1,260億８百万円（前期比6.4％減）となりました。利益面におきましては、減収による粗利益の減少や人件費等の費用の増加等により、営業利益は74億９千６百万円（前期比38.2％減）、経常利益は83億７千５百万円（前期比33.8％減）、親会社株主に帰属する当期純利益は55億８千２百万円（前期比39.2％減）となりました。セグメントごとの経営成績は次のとおりであります。なお、各セグメントの売上高はセグメント間の内部売上高及び振替高を含んでおります。 日本日本地域におきましては、行動制限の緩和による旅行など他のレジャーへの消費の多様化や、エネルギー価格や物価の高騰が家計を圧迫している状況からアウトドア・スポーツ・レジャーの市況は足取りの重い状況となっております。そのような中、当社グループは、フィッシングではスピニングリール「AIRITY」やバスロッド「STEEZ RC」、ゴルフでは「ONOFF KURO」などお客様にご満足いただける新製品の投入とサービスの提供を行ってまいりましたが、売上高は821億６千万円（前期比5.6％減）、セグメント利益は、減収による粗利益の減少等により41億４千３百万円（前期比43.3％減）となりました。 米州米州地域におきましては、経済が正常化する一方で、依然高水準なインフレ圧力による景気への影響が懸念される状況が続きました。そのような中、米国市場向けには「TATULAシリーズ」を始めとしたバスフィッシング用品を中心に販売拡大の取り組みを行ってまいりましたが、売上高は125億２千７百万円（前期比10.2％減）、セグメント利益は３億１千７百万円（前期比33.1％増）となりました。 欧州欧州地域におきましては、長期化するロシア・ウクライナ情勢に伴う高水準なインフレが家計を圧迫し、個人消費にも影響を及ぼす状況となりました。そのような中、引き続き各地域のニーズに合った製品の投入等を行い、また円安による換算の影響もあり、売上高は147億４千４百万円（前期比1.9％増）となりましたが、在庫健全化のための処分費用の発生や人件費・荷造運搬費等の費用が増加したことなどにより、セグメント損失は２億１千９百万円（前期は１億４千２百万円のセグメント利益）となりました。 アジア・オセアニアアジア・オセアニア地域におきましては、国ごとの社会経済情勢にばらつきが生じておりますが、金利の上昇、物価の上昇はアジアにおいても顕著となり、消費マインドの低下からアウトドア・スポーツ・レジャーの市況にも減速感が出始めております。そのような中、当社グループにおきましては、日本製の高級品や現地専用品を中心に売上拡大に取り組んでまいりましたが、売上高は494億４千５百万円（前期比13.0％減）、セグメント利益は62億１千万円（前期比25.4％減）となりました。  生産、受注及び販売の実績は、次の通りであります。①生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高(百万円)前年同期比(％)日本22,998△7.3米州--欧州2,306△10.4アジア・オセアニア42,251△27.8合計67,556△21.4 (注)　１　セグメント間取引については、相殺消去しておりません。２　金額は販売価格によっております。②受注実績当社グループは、主に過去の実績と将来の需要の予測による見込生産をしております。  ③販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高(百万円)構成比(％)前年同期比(％)日本68,38354.3△10.0米州12,5139.9△10.2欧州14,73011.7+1.8アジア・オセアニア30,37924.1+0.7合計126,008100.0△6.4 (注)　１　セグメント間取引については、相殺消去しております。２　主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合当社グループにおいては、当該割合が100分の10以上となる相手先はないため記載を省略しております。 (2)財政状態当連結会計年度末の資産合計は1,087億１千７百万円と前連結会計年度末と比べ３億１千６百万円減少しております。これは主に、設備投資により有形固定資産が増加した一方で、棚卸資産が減少したことによるものです。負債合計は542億２千９百万円と前連結会計年度末と比べ73億１千９百万円減少しております。これは主に、仕入債務と借入金が減少したことによるものです。純資産合計は544億８千８百万円と前連結会計年度末と比べ70億２百万円増加しております。これは主に、親会社株主に帰属する当期純利益を計上したこと等によるものです (3)キャッシュ・フロー当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べ７千６百万円減少し、120億３千１百万円（前連結会計年度末は121億７百万円）となりました。 （営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは、税金等調整前当期純利益を計上したことに加え、棚卸資産が減少したことにより、124億５百万円の収入（前連結会計年度は41億５千８百万円の収入）となりました。（投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは、生産設備や新製品生産用金型を中心とした設備投資を行ったことから、63億１千４百万円の支出（前連結会計年度は38億６千８百万円の支出）となりました。（財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは、主に借入金の減少により、63億７千６百万円の支出（前連結会計年度は46億５千３百万円の収入）となりました。 資本の財源及び資金の流動性について当社グループは、事業運営上必要な資金の流動性と資金の源泉を安定的に確保することを基本方針としております。短期運転資金は自己資金及び金融機関からの短期借入を基本としており、本社においては金融機関とのコミットメントライン契約による安定的な資金調達を行うとともに、グループ全体での資金効率を高めるため、本社管理の下、グループ間での資金融通を実施しております。設備投資や長期運転資金の調達については金融機関からのスワップ等利用した長期固定資金の調達を基本としており、長期に亘り良好な関係を築いてきた複数の金融機関から相対借入に加え、シンジケート・ローンを活用した調達を実施しております。今期末の現金及び現金同等物の残高は、前期末とほぼ同水準の120億３千１百万円となりました。金融機関からは安定的に資金供給を受けており、将来必要な運転資金や設備投資資金は安定的に確保できるものと考えております。今後もコストを抑えた安定資金を調達するため調達方法の多様化を図ってまいります。 (4)重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。重要な会計方針については、本報告書「第５　経理の状況」に記載しております。連結財務諸表の作成にあたっては、会計上の見積りを行う必要があり、貸倒引当金等の各引当金の計上、固定資産の減損に係る会計基準における回収可能価額の算定、繰延税金資産の回収可能性の判断につきましては、過去の実績や他の合理的な方法により見積りを行っております。但し、実際の結果は、見積りに含まれる不確実要素によりこれらの見積りと異なる場合があります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。　
研究開発活動	 ６ 【研究開発活動】当社グループでは、フィッシング事業及びゴルフ事業において研究開発活動を行っておりますが、当社の研究開発活動を基軸に全グループがその成果の実現に努めております。従って製造を担当する子会社等において行われる研究開発活動も、その全てが当社の指揮のもとにあり、グループ全体の調和を旨とした活動を行っております。当社グループは、スポーツ用品のサプライヤーとして、自然とスポーツを愛する人々に貢献するために魅力ある新製品の開発を積極的に行っております。また、地球に優しい製品づくりを通じて人と自然が共に生きる持続可能な社会づくりに貢献するための研究にも取り組んでおります。当連結会計年度における当社グループが支出した研究開発費の総額は、2,150百万円であります。また、セグメントごとの研究開発活動につきましては、そのほとんどが当社（日本）であり、その内容を商品区分ごとに示すと次のとおりであります。(1)　釣用リールスピニングリールにおいては、強靭・耐久を実現する構造であるMQ（モノコックボディ）と、信頼の防水構造マグシールドとのコンビネーションにより最高レベルの防水性と耐久性を実現し、さらに意のままにルアーを操作することを追求したAIRDRIVE DESIGN（エアドライブデザイン）を搭載した新機種「セルテート」と、MQ（モノコックボディ）に軽量性や耐食性と同時に強さも備えたカーボン含有樹脂材料ザイオンVを使用するとともにAIRDRIVE DESIGN（エアドライブデザイン）を搭載した普及価格帯の新機種「レガリス」が好評を頂いております。両軸リールにおいては、初期性能のレベルが高く且つ長く続く為のHYPER DRIVE DESIGN（ハイパードライブデザイン）を搭載した機種を展開し、さらにより遠くへ正確にルアーをキャストするための新たな設計思想ULTIMATECASTING DESIGN（アルティメットキャスティングデザイン）を搭載したベイトキャスティングリールの高級機「STEEZ SV TW」が好評を博し、業界初のスマートフォン連動リールも様々な釣りの提案を実現しユーザー様から高い評価を得ております。電動リールにおいては、リール本体同様の液晶画面で水深が分かり、ワンハンドで遠隔操作可能な新たなテクノロジーREMOTE JOG（リモートジョグ）を搭載した大形サイズのSEABORG G1800M-RJが大変好評を頂いております。環境への取り組みでは、SDGsへの対応として、引き続き環境配慮型材料・塗料などの開発・採用を継続し、包装品では脱プラスチック化を引き続き推進してまいります。 (2)　釣用ロッド釣用ロッドにおいては、当社独自の革新的ロッド設計システムESS（感性領域設計システム－エキスパートセンスシミュレーション）により軽量で細身のブランクスを追求し、さらにダイワテクノロジーである軽量で高感度のAGS（エアガイドシステム）を搭載したルアーロッド「OVERTHERE EX」を開発し、「遠投性・操作性・感度」等の基本性能を磨き上げ、サーフルアーゲームでの最高のパフォーマンスを実現しました。また最新のロッド設計技術とダイワテクノロジーの融合により、モンスターグレをタメて獲るように開発した、革新的粘攻胴調子磯竿「モンスタートルク」は高次元で取り込み性能等の基本性能の向上を果たしました。また「強く」「軽く」「美しく」まるでワンピースのような曲がりを実現するＶ-ＪＯＩＮＴαやカーボンテクノロジーにより、市場評価の高い鮎竿銀影エアシリーズに「銀影エア ショートリミテッド」や「銀影エア TYPE S」を追加しました。環境への取り組みに関しましては、包装品の減量化、VOC（揮発性有機化合物）低減などの環境配慮型材料や塗料などの開発、製造プロセスの省エネルギー化・廃棄物の削減など、引き続き自然環境に優しい製品作りに取り組んでおります。 (3)　ゴルフクラブゴルフクラブの開発については、上質な大人のゴルフを提案する「ONOFF」ブランドより、「ONOFF　KURO」シリーズ及び「ONOFF　AKA」シリーズをフルモデルチェンジしました。今回の「KURO」シリーズは、“重力主義”をテーマに、重さを操り、さらに遠くへ飛ばす重ヘッド×クロスバランステクノロジー（X CBT）を搭載。振りやすさを自在にカスタムすることで、 飛ばせて狙えるクラブの開発に成功しました。また、「ONOFF FORGED WEDGE」は「KURO」シリーズに合わせて開発されており、抜けの良さと、高いスピン性能の実現に成功しました。そして、「AKA」シリーズは“全芯主義”をテーマに、どこで打ってもまっすぐ飛ばせる、クロス バランス テクノロジー（X CBT）を搭載した“振りやすさ＝飛び”を追求したクラブの開発に成功しました。更にJAPAN PREMIUM GOLF を提案するゴルフブランド DAIWA GⅢ （ダイワ ジースリー）からは、“飛ばすテクノロジーのすべて”を搭載し、 圧倒的な飛距離性能と振りやすさを実現した「DAIWA GⅢ SIGNATURE 」シリーズのクラブ開発に成功しました 。フォーティーンにおいては、新素材の超高強度「エリート・D・スチール」をフェース材に初採用し、またTB-5 FORGED やDJシリーズで好評のバンパーを持たせたリッジソールを採用、そして最先端素材を適所に使用した、ゴルフ歴が長いアクティブゴルファーがアイアンに求める二大要素である“やさしさ”と“構えやすい形状”を追求、実現した複合系鍛造アイアンの新製品：New「PC-3」を開発致しました。
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、品質向上及び合理化を目的とし、生産工場の建物構築物及び生産用機械装置への投資を中心に実施いたしました。なお、有形固定資産の他、無形固定資産への投資を含めて記載しております。セグメントごとの設備投資について示すと、次のとおりであります。セグメント名称金額（百万円）主な設備投資重要な設備の除却又は売却日本2,482生産用機械装置及び生産用金型該当はありません米州1,360事務所設備該当はありません欧州99事務所設備該当はありませんアジア・オセアニア2,775生産工場の建物構築物及び生産用機械装置該当はありません全社資産254ソフトウェア該当はありません合計6,973－－ 　
主要な設備の状況	２ 【主要な設備の状況】(1)　提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計本社・東京工場(東京都東久留米市)日本、全社本社・釣具製造設備 1,6011,5864,774(26)1,1909,152794[334] 　(2)　国内子会社2024年３月31日現在会社名所在地セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計㈱ワールドスポーツ東京都小平市日本店舗等1,236818(2)3851,648371[239] 　(3)　在外子会社2024年３月31日現在会社名所在地セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積千㎡)その他合計ダイワ・ベトナム・リミテッド（※）ベトナムダナン市アジア・オセアニア釣具製造設備3,4412,374-(-)[116]3126,1283,158[-] (注) １　帳簿価額のうち「その他」は、工具器具備品及び建設仮勘定の合計であります。２　(※)土地及び建物の一部を賃借しております。賃借している土地の面積については［　］で外書きしております。３　現在休止中の主要な設備はありません。４　従業員数の［　］は、臨時従業員数を外書きしております。５　上記の他、主要な賃借及びリース設備として、以下のものがあります。　(1)提出会社2024年３月31日現在所在地セグメントの名称設備の内容年間賃借料又はリース料(百万円)東京都東久留米市日本、全社コンピュータ及び周辺装置年間リース料   　　72 　(2)国内子会社2024年３月31日現在会社名所在地セグメントの名称設備の内容年間賃借料又はリース料(百万円)㈱ワールドスポーツ東京都小平市日本店舗等年間賃借料　954 　
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式60,000,000計60,000,000 　
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式24,000,00024,000,000東京証券取引所 プライム市場単元株式数は100株であります。計24,000,00024,000,000－－  
