項目	値
事業の内容	２【事業の内容】　当第３四半期連結累計期間において、当社グループ（当社および当社の関係会社）が営む事業の内容について、重要な変更はありません。 （主要な関係会社の異動）　第１四半期連結会計期間において、株式会社MYLOOPSは当社の連結子会社である株式会社マイネットゲームスを存続会社とする吸収合併を行ったことにより消滅したため、同社を連結の範囲から除外しております。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１【事業等のリスク】　当第３四半期連結累計期間において、新たな事業等のリスクの発生、または前事業年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。　なお、新型コロナウイルス感染症による事業への影響等に関しましては、今後の状況推移を注視してまいります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　文中の将来に関する事項は、当四半期連結会計期間の末日現在において判断したものであります。（１）経営成績の状況　当第３四半期連結累計期間における我が国経済は、新型コロナウイルスの感染拡大により極めて先行き不透明な状況が続いております。　当社グループが属する国内ゲームアプリの市場では、中国・韓国系を中心とした海外パブリッシャーによるタイトルのシェアが年々増加しており、また、各ゲームタイトルのリッチコンテンツ化が進行しております。そのため、資金調達力などの企業体力に限界のある小・中規模事業者の淘汰が急速に進行しており、今後も事業者間の合従連衡が行われていくものと考えております。　このような市場規模のもと、当社グループは、スマートフォンゲームの運営に特化したゲームサービス事業を主力事業としております。既にリリースされているゲームタイトルをゲームメーカーから買取や協業、またはM&amp;Aで仕入れ、国内最大数のタイトル運営で蓄積したデータ・アセット・ノウハウをシェアリングすることで収益性を高め、タイトルの長期利益化・長期運営を実現しております。また、当社グループは既存産業のDXが進む2020年代において「デジタルの力で繋がりを拡張する」というミッションの下、強みのDX技能をゲーム領域に加えスポーツ領域のコミュニティに投下し、ファンタジースポーツとクラブDXの事業化に注力しております。　当第３四半期においては、ゲームサービス事業では新たに大規模タイトルを仕入れ８月から収益貢献いたしました。引き続き、新規獲得に必要な競争力・渉外力を強化し、獲得後の長期運営に必要な運営力を高め、ゲームサービス事業での安定した利益創出を行ってまいります。また、当第３四半期において、上記１タイトルの仕入とその他２タイトルのエンディングを行い、2022年９月末時点での運営タイトル数は26となっております。　ファンタジースポーツでは、2022年９月にB.LEAGUE公認ファンタジースポーツサービス「B.LEAGUE#LIVE2022」の提供を開始いたしました。引き続き、国内市場の形成を牽引するとともに、当社における第二の柱となる事業として確立を目指してまいります。　クラブDX事業では、プロバスケットボールチームの滋賀レイクス、プロサッカーチームのFC琉球に対して当社のDX技能を注入し、スポーツ産業の収益力向上や地域社会の活性化を促しております。　また、当第３四半期において、当社グループにおける新型コロナウイルスの影響は限定的です。　以上の結果、当第３四半期連結累計期間の売上高は7,863,099千円（前年同期比1.6％減）、営業損失は6,302千円（前年同四半期は営業利益539,791千円）、経常損失は16,661千円（前年同四半期は経常利益514,283千円）、親会社株主に帰属する四半期純損失は78,669千円（前年同四半期は親会社株主に帰属する四半期純利益429,355千円）となっております。　なお、当社グループはゲームサービス事業の単一セグメントであるため、セグメント情報は記載しておりません。 （２）財政状態の分析①　資産の部　当第３四半期連結会計期間末の資産につきましては、前連結会計年度末に比べて43,659千円増加し、5,858,224千円となりました。これは主に、長期前払費用の増加（前連結会計年度末比970,473千円の増加）などがあったことによるものであります。②　負債の部　当第３四半期連結会計期間末の負債につきましては、前連結会計年度末に比べて309,980千円増加し、3,306,567千円となりました。これは主に、長期借入金の増加（前連結会計年度末比169,001千円の増加）などがあったことによるものであります。③　純資産の部　当第３四半期連結会計期間末の純資産につきましては、前連結会計年度末に比べて266,320千円減少し、2,551,656千円となりました。これは主に、自己株式の増加（前連結会計年度末比99,975千円の増加）などがあったことによるものであります。 （３）事業上及び財務上の対処すべき課題　当第３四半期連結累計期間において、当社グループが優先的に対処すべき事業上及び財務上の課題について重要な変更事項はありません。 （４）研究開発活動　該当事項はありません。 
経営上の重要な契約等	３【経営上の重要な契約等】当第３四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式20,000,000計20,000,000
発行済株式、株式の総数等	②【発行済株式】種類第３四半期会計期間末現在発行数（株）（2022年９月30日）提出日現在発行数（株）（2022年11月14日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式8,710,3348,710,334東京証券取引所プライム市場完全議決権株式であり、株主としての権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は100株であります。計8,710,3348,710,334－－  
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２【役員の状況】　該当事項はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
