項目	値
事業の内容	 ３ 【事業の内容】当社グループ（当社及び当社の関係会社）は、当社、その他の関係会社２社、連結子会社１社で構成されております。当社及び連結子会社（以下、「当企業集団」という。）は、組織上の事業部門「金融関連部門」、「公共関連部門」及び「産業関連部門」の３つを報告セグメントとしております。「金融関連部門」は金融機関向け、「公共関連部門」は地方公共団体向け、「産業関連部門」は一般事業法人向けのお客さまを対象としており、お客さまのさまざまな情報化ニーズに対して、その企画段階からシステム構築、システム機器販売、システム運用管理まで、総合的な情報サービスを提供しております。なお、当連結会計年度より、報告セグメントの区分を変更しております。詳細は、「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項（セグメント情報等）」をご参照ください。また、当企業集団は、その他の関係会社である株式会社三井住友フィナンシャルグループ及び同社のグループ会社（以下、「ＳＭＢＣグループ」という。）において、総合情報サービス会社と位置付けられ、ＳＭＢＣグループとは、営業取引以外にも資金取引などがあり、緊密な関係にあります。 当企業集団は、次の品目に関係する事業を行っております。 (注)　当企業集団は、情報サービスの総合的な提供を事業内容としており、各セグメントとも同一の事業内容でありますので、事業の内容として品目別に区分して開示しております。　(1) 情報サービス①　システム構築当企業集団の主力品目であり、さまざまな業種（金融、公共、製造・流通・サービスなど）のお客さまに対し、アプリケーション・ソフトウェアの受託開発、パッケージソフトの開発・販売などを行っております。なお、主要取引先は、ＳＭＢＣグループ、富士通グループ、金融機関、地方公共団体及び一般事業法人であります。　②　システム運用管理クラウドサービスやＢＰＯサービス(*1)、ハウジングサービス(*2)やホスティングサービス(*3)などのデータセンターサービスに加え、データ入力、印刷などを含めたアウトソーシング事業を行っております。なお、主要取引先は、ＳＭＢＣグループ、金融機関、地方公共団体及び一般事業法人であります。　③　その他の情報サービスシステム基盤やネットワーク環境など、デジタル基盤に関する設計・構築などを行っております。また、上記①、②及び下記(2)の取引先などに対し、コンピューター保守業務などを行っております。　(2) システム機器販売各種コンピューター機器の選定・販売や関連する周辺機器・備品等の販売を行っております。主要仕入先は、富士通Ｊａｐａｎ株式会社であり、主要販売先は、ＳＭＢＣグループ、金融機関、地方公共団体及び一般事業法人であります。        *1 「ＢＰＯサービス」とは、Business Process Outsourcingサービスの略で、単なる情報システムのアウトソーシングではなく、お客さまの業務についてその企画・運営から人材の確保まで、一貫して請け負うサービスのことであります。*2 「ハウジングサービス」とは、ユーザーの通信機器や情報発信用のコンピューター（サーバー）を、回線設備の整った事業者の施設に設置するサービスのことであります。*3 「ホスティングサービス」とは、事業者が所有する情報発信用のコンピューター（サーバー）の容量の一部を、ユーザーに貸し出すサービスのことであります。  事業の系統図は次のとおりであります。 (注) １ ㈱三井住友フィナンシャルグループ及び㈱三井住友銀行は、当社のその他の関係会社であります。２ ㈱三井住友銀行及び㈱日本総合研究所は、㈱三井住友フィナンシャルグループの連結子会社であります。３ 三井住友ファイナンス＆リース㈱及び富士通Ｊａｐａｎ㈱は、当社の法人主要株主であります。４ ㈱ＫＣＳソリューションズは、当社の連結子会社であります。５ ㈱三井住友フィナンシャルグループ、㈱三井住友銀行及び㈱日本総合研究所とは、主に金融関連部門が取引を行っております。６ 三井住友ファイナンス＆リース㈱とのリース取引については、金融関連部門、公共関連部門、産業関連部門が取引を行っております。７ 富士通Ｊａｐａｎ㈱とは、金融関連部門、公共関連部門、産業関連部門が取引を行っております。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当企業集団の経営方針、経営環境及び対処すべき課題等は、次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当企業集団が判断したものであります。 (1) 会社の経営の基本方針当社は、不断に変化する事業環境に的確に対応し、ステークホルダーの視点から当社としての企業経営のあり方を明確にするため、次の「経営理念」を掲げております。・ ＩＴ価値を提供することにより、社会・お客さまの発展に貢献する。  （社会・お客さまの信用）・ 変化に対応できる強靭な企業体質を構築し、企業価値の向上を図る。  （会社の繁栄）・ 個人価値を自ら向上させ、組織貢献できる社員に活躍の場を提供する。（社員の成長） (2) 経営環境今後のわが国経済の見通しにつきましては、経済活動の正常化が進む一方で、原材料価格・エネルギー価格などの物価上昇が消費抑制に影響したことなどにより、緩やかな回復にとどまっております。情報サービス産業におきましては、企業の旺盛なデジタル化・ＤＸ化ニーズが続くことに加え、サイバー攻撃対策など情報セキュリティに関するニーズの高まりなど、市場は引き続き好調であることが見込まれる一方、人材獲得競争の激化とそれに伴う人件費上昇に加え、物価上昇の影響も重なり、収益環境は厳しくなると見込まれます。 (3) 中長期的な会社の経営戦略当企業集団は、2023年４月より中期経営計画（2023年４月～2026年３月）に取り組んでおります。 本中期経営計画（以下、「本計画」という。）は、「100年企業」として存続していくために築いてきた礎をもとに、「情報セキュリティが確保され続けることを前提としたうえで、収益力の大幅な飛躍とその利益を源泉とした投資サイクルの確立によりサステナブルな成長を目指す」ことを基本方針とし、次の５項目について重点的に取り組んでまいります。 ①　情報セキュリティの強化情報セキュリティの強化は、当社事業の根幹を支え、本計画で掲げる諸施策の実施に欠かせない最も重要な取り組みと考えております。ゼロトラスト(*1)を前提とした情報セキュリティレベル強化に向けたインフラ・環境整備のほか、徹底した社員教育など情報セキュリティ強化に向けた投資活動を継続的に実施してまいります。 ②　原点回帰、収益基盤の維持・強化創業から50年以上にわたり築き上げてきた安定的な収益基盤の維持・強化のため、引き続き社内外のリソース確保と品質管理の強化に取り組んでまいります。また、不採算・低採算を余儀なくされている業務の採算改善・縮小・撤退を引き続き適宜実施することにより、より一層の収益基盤の安定化と強化を進めます。 ③　創造的分野や自社製品・技術による事業拡大2022年10月に新設した「デジタル基盤事業部」を起点とし、デジタル基盤ビジネスの飛躍的拡大を図るとともに、情報セキュリティビジネスの安定的な拡大を推し進めていきます。加えて、自社ソリューションの強化・拡充や新技術の習得など、新たな事業領域の拡大を図ります。一方で、デジタル基盤ビジネスにおける品質管理手法の確立や、自社製品の開発標準プラットフォームを構築するなど、新たな事業領域においてもビジネス拡大の礎となる情報セキュリティや品質の確保に注力いたします。 ④　人（社員等）への投資の強化当企業集団の事業活動の源泉である人材への投資を強化してまいります。さらなる処遇の改善を図るとともに、健康経営、ダイバーシティ、ワーク・ライフ・バランスの推進を一層強化し、社員が心身ともに健康で働きがいをもって活躍できる職場環境づくりに一層注力いたします。また、教育・研修等の充実を図り、社員のキャリア形成に向けた意識改革や環境整備を進めてまいります。 ⑤　社内インフラ投資の強化社内ネットワークの無線化・高速化を進めるとともに、システム投資により社内業務の電子化・ペーパーレス化を推進し、生産性の向上とともに、一層の情報セキュリティ対策の強化を図ってまいります。さらに、執務環境の整備・見直し等による業務の効率化にも取り組んでまいります。  *1 「ゼロトラスト」とは、クラウドサービスの普及やテレワークの拡大等によりネットワークの社内・社外の境界があいまいとなる中、社内・社外にとらわれることなく情報資産にアクセスするものは全て信用せずに確認し、認証・許可を行うことにより情報資産を守る考え方です。  (4) 目標とする経営指標及び経営目標当企業集団では、本計画の推進にあたり、到達点を明確にするために経営指標及び経営目標を設定しております。経営指標としては、引き続き、株主価値及び資本効率重視の観点から「ＲＯＥ（自己資本利益率）」及び安定配当の基本方針を堅持しつつ株主の皆さまへの還元方針の目安となる「配当性向」を重視いたします。経営目標としては、当社事業の根幹を支える情報セキュリティの強化に加え、女性活躍の推進や社員満足度の向上を掲げ、サステナブルな成長を目指してまいります。これらの経営指標及び経営目標の進捗管理を通じて、本計画の達成を目指してまいります。  項　目計画終了時点の目標備　考経営指標①ＲＯＥ（自己資本利益率）3.5％～4.0%70％以上の自己資本比率を堅持することにより健全な財務体質を維持しつつ、資本効率の安定的な改善を目指します。②配当性向（連結）30～40％を目安とした安定配当安定配当方針を堅持しつつ、市場平均水準を意識してまいります。経営目標①情報セキュリティ及びサイバーセキュリティインシデント発生件数０件対策の実効性を高めることで、インシデント０件を目指してまいります。②連結売上高セキュリティ投資比率0.5％以上「(一社)日本サイバーセキュリティ・イノベーション委員会」が推奨する「0.5％以上」を目安とし、継続的な投資を行ってまいります。③部長級に占める女性の割合10％以上「女性活躍推進法」における行動計画目標として掲げている目標値であります。④社員向け職場アンケートにおける社員満足度の向上－社員満足度の向上により社内活性化を図ってまいります。  (5) 会社の対処すべき課題「(2) 経営環境」に記載しております事業環境下、当企業集団が対処すべき当面の課題は、中期経営計画で掲げております５項目の重点施策に引き続き取り組んでまいりますとともに、さらに施策の取組みを加速するために、次の３項目に注力してまいります。 ①　社内風土改革社内ルールや運用の見直しに着手し、効率化を図ることで、新たな業務にチャレンジできる時間の捻出に取り組みます。加えて、チャレンジする社員を評価することや、社員の所属先のローテーション、自己啓発・資格取得の推奨により、人材の活性化を図ります。 ②　ビジネス拡大への取組み2024年４月に新設した戦略推進部では、これまでのビジネスモデルにこだわらない新規ビジネスの立上げ・拡大に取り組みます。加えて、CISO（最高情報セキュリティ責任者）及びCTO（最高技術責任者）を置くことで、すべてのビジネスを全社最適の視点で推進する体制に移行します。 ③　人材の確保ＩＴ業界における人材獲得競争が激化する中、社員の処遇の改善を図ることはもちろんのこと、従来の新卒採用に加え、中途採用を強化します。また、ビジネスパートナーとの関係も強化するなど、自社の枠にこだわることなく優秀な人材の確保に注力します。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が当企業集団の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当企業集団が判断したものであります。　(1) 情報セキュリティに関するリスク当企業集団は、お客さまへの情報サービスの提供にあたり、個人情報や機密情報を含むさまざまな情報資産をお預かりしております。不正アクセスやサイバー攻撃、コンピューターウイルスといった情報セキュリティ上の問題及びシステムの障害、人的ミス等によりこれらの情報資産を流出させた場合には、お客さまなどからの損害賠償請求や信用失墜などにより、当企業集団の経営成績等に一定の影響を及ぼすことが考えられます。こうしたリスクをサステナビリティに関する重要なリスクとして認識し、リスク回避のための具体的な取り組みを推進しております。また、「情報セキュリティ委員会」において管理体制を含めた情報セキュリティに関する事項全般及び個別の情報セキュリティ対策について協議を実施しているほか、個人情報保護対策としてプライバシーマークを取得しております。また、必要に応じて外部専門家の助言を取り入れるなど、情報セキュリティ管理の高度化を図っております。その他、大量の情報を取り扱うデータセンターサービスやＢＰＯサービスの運営部署においては、第三者機関から情報セキュリティに関する国際規格「ISO/IEC 27001」の認証を受けております。 (2) 環境変化に伴うお客さまの情報化投資動向に関するリスク当企業集団は、金融機関及び地方公共団体、一般事業法人など、幅広い分野・業種のお客さまに対して、情報サービスの総合的な提供を行っております。お客さまにおける情報化投資動向は、社会情勢や景気変動、法令・規制・制度変更など環境変化に左右されるため、これらによって、当企業集団の経営成績等に一定の影響を及ぼす可能性があります。こうしたリスクへの対応策として、新規顧客開拓や既存顧客深耕による顧客基盤の拡大及び事業ポートフォリオの再構築に取り組んでいるほか、サービス提供型のストックビジネスを強化することにより、経営成績等の安定化に取り組んでおります。また、経営成績等の急激な変動に備えるため、内部留保の充実及び十分な現預金残高の確保により、健全な財務体質の維持に努めております。　(3) 特定の取引先の動向に関するリスクその他の関係会社である株式会社三井住友フィナンシャルグループ及び株式会社三井住友銀行の両社を含むＳＭＢＣグループ並びに法人主要株主である富士通Ｊａｐａｎ株式会社を含む富士通グループは、当企業集団の大口かつ安定した取引先であり、両グループの業績及び情報化投資が当企業集団の経営成績等に一定の影響を及ぼす可能性があります。こうしたリスクへの対応策として、両グループとの取引深耕と両グループ以外のビジネス拡大につながる新しい技術への取り組みや新しい事業領域への参入を進めるとともに、両グループの動向に左右されない一般民需分野向け直販ビジネスを強化することにより、影響の軽減を図ってまいります。  (4) システム構築業務に関するリスク当企業集団の主力品目であるシステム構築については、お客さまからの要求が複雑化・大型化・短納期化する傾向にあり、お客さまと合意した品質・納期の未達成やコストの増加などにより不採算化することで、当企業集団の経営成績等に一定の影響を及ぼす可能性があります。こうしたリスクへの対応策として、大規模システム構築案件のリスク管理強化の観点から、関連部門による「見積検討会」において受託是非の検討を行うとともに、取締役社長等本部役員をはじめプロジェクト担当部署及びその他の所管部署を構成メンバーとした「システム案件協議会」において案件毎の受託可否の判断のほか進捗状況確認や対応指示などを行う体制をとっております。さらに、「本部の所管部門による第三者検証」「不採算案件の予兆段階での早期発見」「予兆を発見した案件の個別管理及び全社的対応による早期収束」に加え、「大口不採算となり得る案件を集中対応により早期収束を図る専任組織」を設置するなど、社内管理体制を強化しております。また、こうした体制強化などの組織対応に加え、「プロジェクト管理ツール」によるモニタリングなどシステム面でも対応を強化しており、全社を挙げて不採算案件の発生抑制及び品質の向上に努めております。　(5) システム運用管理業務に関するリスク当企業集団のシステム運用管理業務については、自社保有のデータセンターによる各種サービスやＢＰＯサービスの提供を行っており、大規模な自然災害や設備の不具合、感染症のパンデミック、運用上のミス等によりサービスの提供に重大な支障が生じた場合には、お客さまなどからの損害賠償請求や信用失墜などにより、当企業集団の経営成績等に一定の影響を及ぼすことが考えられます。こうしたリスクへの対応策として、各種設備の維持・強化や他のデータセンター保有事業者との相互協力・バックアップ体制の構築、運用要員の育成、執務環境の整備、一部の運用業務のリモート化など、運営体制の強化に取り組んでおります。また、第三者機関からＩＴサービスマネジメントシステムに関する国際規格「ISO/IEC 20000」及び事業継続マネジメントシステムに関する国際規格「ISO 22301」の認証を受けております。　
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(経営成績等の状況の概要)当連結会計年度における当企業集団の経営成績等の状況の概要は次のとおりであります。 (1) 財政状態及び経営成績の状況当企業集団の当連結会計年度の業績につきましては、金融関連部門のシステム構築が増加した一方で、公共関連部門・産業関連部門のシステム構築及びシステム機器販売が減少したことなどにより、売上高は、前年同期比818百万円（3.5％）減の22,769百万円となりました。 一方、損益面につきましては、前中期経営計画から取り組んできた品質管理の強化により不採算案件が抑制されたことに加え、低採算案件の縮小・撤退や利益率の高い案件獲得に注力したことなどにより個々の案件収支が改善しました。その結果、売上総利益率が改善したことから、営業利益は1,127百万円と前年同期比133百万円（13.5％）の増益、経常利益も1,206百万円と前年同期比168百万円（16.2％）の増益、親会社株主に帰属する当期純利益も895百万円と前年同期比146百万円（19.5％）の増益となりました。 連結のセグメント別売上高及びセグメント別営業利益は、次のとおりです。なお、2023年４月１日付の組織変更に伴い、当連結会計年度より産業関連部門の一部を金融関連部門に、公共関連部門の一部を産業関連部門に集計するよう変更しており、対前年同期の増減及び増減率については、前期の数値を変更後の区分方法に組み替えた数値に基づいて作成しております。 ①  金融関連部門ＳＭＢＣグループ向け取引において、ＢＰＯ業務量減少などによりシステム運用管理が減少した一方で、大規模プロジェクト等によりシステム構築が増加したことから、売上高は6,943百万円と前年同期比130百万円（1.9％）の増収となり、営業利益につきましても品質管理の強化が原価の低減につながったことで案件粗利が改善したことから、1,372百万円と前年同期比187百万円（15.8％）の増益となりました。 ②  公共関連部門前期にあった自治体向け大規模プロジェクトや公団体向け取引の減少を主因として、売上高は6,366百万円と前年同期比416百万円（6.1％）の減収、営業利益は877百万円と前年同期比106百万円（10.8％）の減益となりました。 ③  産業関連部門ＥＲＰソリューションの減少などによるシステム構築の減少や、低採算案件の縮小によるシステム機器販売の減少により、売上高は9,460百万円と前年同期比531百万円（5.3％）の減収となりましたが、営業利益は利益率の高い案件獲得に注力したことを主因として案件粗利が増加したことから、1,612百万円と前年同期比255百万円（18.9％）の増益となりました。  当連結会計年度末における財政状態は、現金及び預金の増加や株価上昇に伴う投資有価証券の増加等を主因として、総資産が前期比1,428百万円増加し、24,236百万円となりました。また、純資産につきましても、利益剰余金の増加やその他有価証券評価差額金の増加等を主因として、前期比1,347百万円増加し、19,180百万円となりました。この結果、自己資本比率は前連結会計年度末比0.9％上昇し、79.1％となっております。 (2) キャッシュ・フローの状況当連結会計年度末における連結ベースの現金及び現金同等物（以下、「資金」という。）は、前連結会計年度末比1,923百万円増加し、10,351百万円となりました。 (営業活動によるキャッシュ・フロー)営業活動によるキャッシュ・フローは、前年同期比1,230百万円増加し、2,974百万円のプラスとなりました。資金が増加した主な要因は、前期末の大口売上債権の回収により大幅に当期資金が増加したことによるものであります。 (投資活動によるキャッシュ・フロー)投資活動によるキャッシュ・フローは、前年同期比326百万円減少し、527百万円のマイナスとなりました。資金が減少した主な要因は、有形固定資産の取得による支出によるものであります。 (財務活動によるキャッシュ・フロー)財務活動によるキャッシュ・フローは、前年同期比５百万円減少し、523百万円のマイナスとなりました。資金が減少した主な要因は、リース債務の返済及び配当金の支払いによるものであります。  (3) 生産、受注及び販売の実績2023年４月１日付の組織変更に伴い、当連結会計年度より産業関連部門の一部を金融関連部門に、公共関連部門の一部を産業関連部門に集計するよう変更しており、以下の前年同期比については、前連結会計年度の数値を変更後のセグメント区分に組み替えて比較しております。 ａ．生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 区分生産高(百万円)前年同期比(％)金融関連部門    システム構築5,992102.2  システム運用管理75388.2  その他の情報サービス136104.9  小計6,883100.5公共関連部門    システム構築3,21398.2  システム運用管理1,68998.6  その他の情報サービス73491.3  小計5,63797.4産業関連部門    システム構築4,54489.4  システム運用管理2,284100.4  その他の情報サービス97393.3  小計7,80392.8合計20,32396.6 (注)　システム構築の生産高については、当連結会計年度の販売実績高に仕掛増減額の販売高相当額を加味し、算出しております。なお、それ以外につきましては、販売高を記載しております。 ｂ．受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。 区分受注高(百万円)前年同期比(％)受注残高(百万円)前年同期比(％)金融関連部門      システム構築5,57699.81,30773.2  小計5,57699.81,30773.2公共関連部門      システム構築2,79286.458261.2  小計2,79286.458261.2産業関連部門      システム構築4,993102.61,368142.5  小計4,993102.61,368142.5合計13,36397.63,25988.1 (注)　システム構築以外の業務については、継続業務が大半であり、業務も多岐にわたり把握することが困難なため、システム構築についてのみ記載しております。  ｃ．販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 区分販売高(百万円)前年同期比(％)金融関連部門    システム構築6,006103.7  システム運用管理75388.2  その他の情報サービス136104.9  システム機器販売46125.9  小計6,943101.9公共関連部門    システム構築3,16296.1  システム運用管理1,68998.6  その他の情報サービス73491.3  システム機器販売78080.0  小計6,36693.9産業関連部門    システム構築4,63392.1  システム運用管理2,284100.4  その他の情報サービス97393.3  システム機器販売1,56895.4  小計9,46094.7合計22,76996.5 (注)　主な相手先別の販売実績及びそれぞれの総販売実績に対する割合は、次のとおりであります。相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)富士通㈱4,09817.43,84816.9㈱三井住友銀行2,1899.32,39810.5  なお、上記の販売実績以外に、㈱三井住友銀行の情報システム部門で行っているシステム関連機能については、㈱日本総合研究所を通じて取引しており、同社、同社子会社の㈱日本総研情報サービスへの販売実績は、次のとおりであります。相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)㈱日本総合研究所1,8177.71,7757.8㈱日本総研情報サービス1270.51060.5   (経営者の視点による経営成績等の状況に関する分析・検討内容)経営者の視点による当企業集団の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。　(1) 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容当企業集団の当連結会計年度の経営成績等につきましては、「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1) 財政状態及び経営成績の状況」に記載のとおりであります。当社の経営課題は収益力の向上と考えており、外部環境の変化に影響を受けない収益体質への転換を図っております。具体的には、「第２ 事業の状況 １ 経営方針、経営環境及び対処すべき課題等 (3) 中長期的な会社の経営戦略」に記載のとおり、「情報セキュリティが確保され続けることを前提としたうえで、収益力の大幅な飛躍とその利益を源泉とした投資サイクルの確立によりサステナブルな成長を目指す」ことを基本方針として、重点的に取り組む５項目を確実に進めてまいります。当企業集団の経営成績等に重要な影響を与える要因につきましては、「第２ 事業の状況 ３ 事業等のリスク」に記載のとおりであります。当企業集団の当連結会計年度のキャッシュ・フローの概況につきましては、「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (2) キャッシュ・フローの状況」に記載のとおりであります。翌連結会計年度のキャッシュ・フローの見通しにつきましては、本社ビル設備やデータセンター設備の更改等による支出を主因とする投資活動による資金減少や、リース債務の返済及び配当金の増配に伴う支払額の増加により財務活動における資金減少を見込む一方、期末に増加した売上債権の回収による資金増加を主因とし、営業活動による資金増加を見込むため、翌連結会計年度末の資金は当連結会計年度末に比べて増加する見込みであります。なお、設備投資の所要資金については、主に自己資金を充当し、必要に応じてリースを利用する予定であります。　セグメントごとの当連結会計年度の経営成績等につきましては、「第２ 事業の状況 ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析 (1) 財政状態及び経営成績の状況」に記載のとおりであり、セグメントごとの課題・対策については、次のとおりであります。 ①  金融関連部門ＳＭＢＣグループの情報化投資は堅調に推移しております。このため、引き続きＳＭＢＣグループ取引に最注力し、既存案件に対する取組方法の見直しを進め、品質と生産性の向上を両立させて利益率の向上を図ってまいります。また、これまで得意としてきた情報系システム等の業務領域を拡大させるとともに、システム基盤の構築案件への取組みを強化してまいります。 ②  公共関連部門自治体との直接取引は、既存顧客における基幹システムの更改案件が一巡していることに加え、大きな制度改正等も予定されていないため、自治体周辺業務や文教向け自社ソリューションの競争力強化を図ってまいります。また、2025年に集中することが想定される自治体基幹システムの標準化やガバメントクラウドに対する準備に注力するとともに、その後を見据えた商品戦略策定に着手いたします。 ③  産業関連部門一般民需分野における情報化投資は、デジタル化・オンライン化など新たな生活様式への対応やＤＸ関連投資等の需要が強まることが見込まれることから、商品・サービスの一層の拡充を図り、ニーズに的確に対応してまいります。また、クラウドやリモートワークの進展による通信量や処理量の増加を背景に、より高度なサービス提供等によるデジタル基盤ビジネスの拡大を図るほか、情報セキュリティに関するサービスの拡充にも注力いたします。  (2) 重要な会計上の見積り及び当該見積りに用いた仮定当企業集団の連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。 受注損失引当金当企業集団は、ソフトウェアの請負契約に基づく開発案件のうち、当連結会計年度末時点で将来の損失が見込まれ、かつ、当該損失額を合理的に見積もることが可能なものについては、翌連結会計年度以降に発生が見込まれる損失額に対して、受注損失引当金を計上しております。開発案件の総原価の見積りに当たっては、お客さまからの要求事項をもとに、見積範囲、システム規模、リスク等を踏まえ、システム開発原価基準に基づき工数、原価を算出し、見積原価額を決定しておりますが、仕様の変更や作業内容に想定外の不具合が生じた等の事象が発生した場合に、総原価の金額に影響を与える可能性があります。このため、一定規模以上の開発案件については、事業部に加え、社内において品質・生産性の全般を管理している品質管理部による「見積検討会」を開催し、見積審査を行うとともに、取締役社長等本部役員をはじめプロジェクト担当部署及びその他の所管部署を構成メンバーとした「システム案件協議会」において案件毎の受託可否の判断のほか進捗状況の確認を行う体制としております。加えて受注損失引当金を計上する案件については決算期毎に品質管理部にて引当金額の妥当性を検証しております。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。　
研究開発活動	６ 【研究開発活動】当社は、お客さまの経営課題解決に活用できるＩＴソリューションを提供し続けるため、研究開発活動を行っております。研究開発活動は、市場ニーズの変化や新技術への対応等、当社競争力の向上に資するものであることを基本方針として、金融・公共・産業関連の幅広い分野で培ったノウハウを活用し、より付加価値の高いサービス及び商品を提供するために実施しております。当社では、研究開発を専門とする部署は設置しておりませんが、事業推進部を所管部とし、各事業部門において研究開発課題を選定し、実施する体制をとっております。なお、子会社の株式会社ＫＣＳソリューションズは、研究開発活動を行っておりません。 当連結会計年度の研究開発費の計上額は63百万円であります。 セグメント別の研究開発活動は、次のとおりであります。 (1) 産業関連部門産業関連部門における当連結会計年度の研究開発費の計上額は0百万円であり、主な活動内容は次のとおりであります。①   さくらＵＴＯＰＩＡゲートウェイにおけるデジタルインボイス対応調査当社が提供するクラウド型請求・入金管理サービスのさくらＵＴＯＰＩＡゲートウェイの対象である請求業務については、EIPA（デジタルインボイス推進協議会）により、デジタル化が推進されています。今後、本サービス自体も、デジタルインボイスの日本国内向け標準仕様「JP PINT」への対応が必要になると見込まれるため、その実装についての技術調査を行っています。なお、この研究開発は、2024年５月までの実施を予定しています。 (2) 全社共通全社共通における当連結会計年度の研究開発費の計上額は63百万円であり、主な活動内容は次のとおりであります。①　システム開発のためのプラットフォーム構築に関する研究システム開発における品質および生産性向上を目的として、全社共通のプログラム開発作法、JavaWebシステム向けのフレームワーク作成・実装に関する技術研究を行っています。なお、この技術研究は、2024年６月までの実施を予定しています。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度に実施いたしました設備投資の総額は598百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。なお、設備投資額には無形固定資産への投資が含まれております。　(1) 金融関連部門該当事項はありません。　(2) 公共関連部門当連結会計年度の主な設備投資は、社内利用機器及び自治体向けソフトウェアの取得を中心とする総額269百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (3) 産業関連部門当連結会計年度の主な設備投資は、データセンター設備増強及びソフトウェアの取得を中心とする総額73百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (4) 全社共通当連結会計年度の主な設備投資は、オフィス環境設備の増強、社内利用機器及びソフトウェアの取得を中心とする総額255百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 
主要な設備の状況	 ２ 【主要な設備の状況】(1) 提出会社2024年３月31日現在事業所(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)土地(面積㎡)建物及び構築物工具、器具及び備品リース資産(有形)ソフトウェアリース資産(無形)合計本社(神戸市中央区)金融関連部門公共関連部門産業関連部門全社共通生産事務所927(904.64)3352948022141,999543データセンター(神戸市中央区)公共関連部門産業関連部門生産事務所－22752153230166574東京本社(東京都中央区)金融関連部門公共関連部門産業関連部門全社共通生産事務所－56－12－24288姫路オフィス(兵庫県姫路市)産業関連部門全社共通生産事務所－132－－－1616大阪オフィス(大阪市中央区)産業関連部門生産事務所－50－－－527 (注) １ 土地及び建物の一部を賃借しており、賃借料は338百万円であります。２ 「工具、器具及び備品」及び「リース資産（有形）」の帳簿価額には建設仮勘定が含まれております。３ 現在休止中の主要な設備はありません。 (2) 国内子会社2024年３月31日現在会社名事業所(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(人)土地(面積㎡)建物及び構築物工具、器具及び備品リース資産(有形)ソフトウェアリース資産(無形)合計株式会社ＫＣＳソリューションズ本社(神戸市中央区)金融関連部門公共関連部門産業関連部門全社共通生産事務所－445－8－5978 (注)　建物の一部を賃借しており、賃借料は54百万円であります。 (3) 在外子会社該当する子会社はありません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式40,000,000計40,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月21日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式11,200,00011,200,000東京証券取引所スタンダード市場単元株式数は100株であります。計11,200,00011,200,000－－  
