項目	値
事業の内容	３【事業の内容】当社の事業は、金融商品取引業を中核とする「投資・金融サービス業」を主な事業の内容とし、顧客に対して資産運用の幅広いサービスを提供しております。主要業務としては、次の業務を営んでおります。１．「有価証券の売買」自己の計算により有価証券の売買（トレーディング業務を含む。）を行う業務であります。２．「有価証券の媒介、取次ぎまたは代理」顧客の委託を受けて有価証券の売買を執行することを中心とする業務であります。３．「有価証券の引受けおよび売出し」有価証券の発行に際し売出しの目的をもって発行者からその全部または一部を取得し、または、既発行有価証券を広く一般に均一の条件で売出す業務であります。４．「有価証券の募集および売出しの取扱い」有価証券の発行者または所有者もしくは引受人の委託を受け、新たに発行される有価証券の募集を取扱ったり、既発行有価証券について広く一般に売出す業務であります。５．「その他金融商品取引業に付随する業務」その他金融商品取引業に付随する業務として、金融商品取引法第35条に定められた業務であります。 なお、当社は「投資・金融サービス業」という単一の報告セグメントとしております。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社の経営方針、経営環境および対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1) 会社の経営の基本方針当社は2008年７月に制定した次に掲げる基本理念の実現へ向け業務を展開しております。「未来の安心のために」お客様へ 堅実な資産形成と喜びを株主様へ 永続的な成長と喜びを従業員へ 考え働く幸福と喜びを社　会へ 地元愛知への貢献と喜びをまた、基本方針として次の３項目を掲げております。経営：透明性の高い明確なコーポレート・ガバナンス（企業統治）の確立営業：お客様を第一に考えた収益の最大化の確立管理：業務水準の均一化による付加価値向上の確立 (2) 証券市場を取り巻く環境①　アメリカ大統領選による影響、パレスチナ問題などの地政学リスクの高まり②　円安による訪日外国人（インバウンド）需要の拡大③　持続可能な開発目標達成に向けての世界的な取組み④　中国経済の停滞や金融引き締め等による世界的な景気後退懸念⑤　少子高齢化・人口減少⑥　貯蓄から資産形成に向けた取組み・新ＮＩＳＡ制度の普及・促進・フィデューシャリー・デューティーの徹底 (3) 会社の経営戦略　当社は、2022年４月1日から2025年３月31日までの中期経営計画を達成すべく、経営戦略として掲げた「営業基盤の拡大」、「推進体制の強化」、「収益構造の安定」に取り組むとともに、基本理念『未来の安心のために』丁寧に対応してまいります。 ・中期経営計画における経営戦略①営業基盤の拡大　地域に密着した店舗展開と人員配置により、お客様との対面を中心とした対応による満足度向上に努めてまいります。また、政府が掲げる資産所得倍増プランの推進として地方自治体や商工会議所と連携しての金融リテラシー向上・資産形成支援セミナーの開催など、地域の皆さまと共に歩んでまいります。②推進体制の強化　お客様アンケートの実施・検証により、更なるお客様の満足度向上を図るべく、モバイル端末を用いたマーケット・金融商品情報の提供による提案力の向上や、WEBを活用した口座開設および残高照会サービスなどの機能充実により、お客様の更なる利便性の向上に努めてまいります。③収益構造の安定　社員の資質向上のため、外部コンサルタントによる研修、自主参加研修（カフェテリア研修）、Ｅラーニング受講システムの構築など、教育研修インフラを整備し、また、費用構造の見直し、収益構造の安定化のため、重複業務の整理、外部委託の活用を進め業務の効率化により、社員ひとりあたりの生産性向上を図ります。    (4) 会社の対処すべき課題個人金融資産が2,000兆円を超えるわが国において、国民生活をより豊かにするとの観点から、資産運用の必要性は学校教育課程に組み入れられるなど、直接金融の担い手である証券会社の重要性はより高まっています。このような状況下、当社は地域に密着した、お客様との対面を中心とした営業活動をビジネスの中心軸とし、お客様とマーケットをつなぐ証券会社として、①資金性格を鑑みた適切な助言②的確な金融商品の提示③適時投資情報の提供の継続を以て貢献し、企業価値の向上に努めてまいります。一方で、わが国における「少子高齢化」傾向は、次世代資産移転の必要性を迫っており、外部ビジネスパートナーとの連携により「相続・贈与・整理」といった課題の解決にも努めてまいります。 
事業等のリスク	３【事業等のリスク】文中の将来に関する事項は、有価証券報告書提出日現在において当社が判断したものであります。 当社の経営成績および財政状態に影響を及ぼす可能性のあるリスクには以下のようなものがあります。また、必ずしもリスク要因に該当しない事項についても、投資者の判断上重要であると考えられる事項については、積極的な情報開示の観点から以下に記載しております。なお、ここに記載する項目については当社が現状で認識しているものに限られており、その全てが網羅されている訳ではありません。当社では、リスク発生の可能性を認識し、発生の回避および発生した場合の影響を最小限とすべく、その対応に努めてまいります。 (1) 主要な事業の前提について当社は、金融商品取引業者として金融商品取引法第29条に基づく金融商品取引業者の登録（登録番号 東海財務局長（金商）第20号）を受けて金融商品取引業を営んでおります。金融商品取引業については、金融商品取引法第52条第１項、同第53条第３項、同第54条にて登録の取消しとなる要件が定められており、これに該当した場合、登録の取消しが命じられます。将来何らかの事由により登録等の取消しを命じられた場合には、当社の主要な事業活動に支障をきたすとともに業績に重大な影響を及ぼす可能性があります。当社では、現時点においてこれらの取消し事由に該当する事項はないと認識しております。 (2) 金融商品取引法等法令の遵守について金融商品取引業者は、金融商品取引法等の法令・諸規則等の規制のもと、営業行為を行っております。法令違反等が発生した場合に、訴訟の提起やあっせんの申立て等を受ける、監督当局から行政処分等を受ける等によって、当社の経営成績および財政状態に影響を及ぼす可能性があります。当社では、毎年度コンプライアンスプログラムを策定し、顧客管理、営業部店の管理・事務指導、情報等の管理、反社会的勢力への対応等、内部管理態勢を整備することにより、法令、諸規則違反や不適切な取引の未然防止、早期発見に取組むなど、健全かつ適切な業務運営を行っております。また、役職員の資質向上を目的とする研修（年１回）や、コンプライアンスに関する研修等の実施により、役職員の倫理観を高め、コンプライアンス意識の向上に努めております。 (3) 自己資本規制比率について金融商品取引法および金融商品取引業等に関する内閣府令に基づき、金融商品取引業者の経営の健全性の確保のため、金融商品取引業者は自己資本規制比率を一定以上に維持することを義務づけられております。当該比率が120％を下回った場合、内閣総理大臣は金融商品取引業者に対して、業務方法の変更等を命じ、財産供託その他監督上必要な事項を命じることができます。また、100％を下回った場合には３ヶ月以内の期間、業務の停止を命じることができ、さらに業務停止命令後３ヶ月を経過しても100％を下回り、かつ、回復の見込みがないときには金融商品取引業の登録を取り消すことができるとされています。また、金融商品取引業者は、四半期ごとに、この自己資本規制比率を記載した書面を作成し、３ヶ月間、全ての営業所に備え置き、公衆の縦覧に供しなければならず、これに違反した場合には罰則が科されます。当社では、日々リスク相当額（金商業等府令第178条第１項各号に規定するものをいう。）を計測の上、内部管理統括責任者へ報告しており、日々モニタリングしております。（注）自己資本規制比率とは、金融商品取引業者が常に健全な経営を維持するために維持することが要求されている指標です。具体的には、固定化されていない自己資本の額の、保有する有価証券の価格変動その他の理由により発生しうるリスク相当額の合計に対する比率を指します。 (4) 顧客資産の分別管理について金融商品取引業者は、金融商品取引法および金融商品取引業等に関する内閣府令に基づき、経営破綻等が生じた場合に顧客資産が適切かつ円滑に返還されるよう、顧客から預託を受けた有価証券および金銭につき、自己の固有財産と分別して管理することが義務づけられております。しかし、分別管理が十分でないと判断された場合には、金融庁長官による行政処分の対象となるほか、刑事罰も科されます。当社では、上記法令に基づいた社内規程に従い、預託を受けた有価証券および金銭を管理しております。有価証券については、各顧客の持分が直ちに判別できるように当社の帳簿等により管理しております。金銭については、顧客毎の顧客分別金の額および顧客分別金必要額（顧客毎の顧客分別金の額の合計額）を日々算定するとともに、週１日設けた計算基準日（原則金曜日）における顧客分別金必要額を、当社の顧客を元本の受益者とした合同運用指定金銭信託に預託しております。 (5) 金融商品取引業の収益変動リスクについて国内および海外の株式・債券相場が下落または低迷した場合や為替相場の動向により、流通市場での売買高が減少し、当社の受入手数料等が減少する可能性があります。当社では、多様な金融商品を取り扱い、相場の環境に合わせて、顧客に対して最適な提案に努めております。 (6) トレーディング業務の影響について当社は自己勘定で株券・債券等のトレーディング業務を行っておりますが、その損益は株式・債券・為替の市況によって大きく変動するため、当社の経営成績および財政状態に影響を及ぼす可能性があります。当社では、運用限度額、ロスカットルール等について取締役会で定め、またその損益およびポジション状況を毎日経営陣に報告するなど、リスク管理体制を徹底しております。 (7) 資金調達について当社は現在、自己資金の他、金融機関からの借入によって資金調達を行っておりますが、当社の経営成績および財政状態について信用不安等が広がった場合、著しく高い金利での調達を余儀なくされる、または資金調達が不能になる可能性があります。当社では、資金管理を日々徹底するとともに、常日頃より取引金融機関と良好な関係を築くことで不測の事態に備えております。 (8) システム関連について当社または当社の業務委託先が業務上使用する情報システムや回線に、重大な不都合、外部からの不正アクセス、災害等による障害が発生した場合、障害規模によっては当社業務に支障をきたし、当社の経営成績および財政状態に影響を及ぼす可能性があります。当社では、必要な設備投資を行うことによるハードの強化と、緊急時の業務執行体制の整備を行うことで、障害発生等のリスクの軽減を図ることを目指しております。 (9) 災害発生時について当社は本支店が愛知県内に集中していることから、地震、風水害、テロ等の災害の発生およびその恐れがある場合は、その災害地域・規模によっては業務に支障をきたし、当社の経営成績および財政状態に影響を及ぼす可能性があります。当社では、「事業継続計画（ＢＣＰ）」に基づき、事業を継続し、かつ重要な業務が中断した場合に速やかに当該事業が再開できるよう体制を構築しております。 (10) 顧客情報の漏洩について当社は秘匿性の高い個人情報を取り扱っていることから、顧客情報が流出した場合、賠償金の発生や社会的信用の失墜等により、当社の経営成績および財政状態に影響を及ぼす可能性があります。当社では、顧客情報の保管に関する社内規程等を制定・整備し、その管理には万全を期しております。 (11) 事務リスクについて当社は多額の金銭を取り扱う関係上、事務処理プロセスで発生する事務ミス、事故、または不正等により損失が発生する可能性があります。当社では、各種マニュアルの整備や内部通報制度などのコンプライアンス体制の整備強化に努めております。 (12) 信用取引について信用取引においては、顧客への信用供与が発生し、市場の変動によって顧客の信用リスクが顕在化する可能性があります（取引先等の債務不履行）。株式相場の変動等により、各顧客に追加で担保の差入れを求める場合がありますが、顧客が追加担保の差入れに応じない場合は、ルールに従い、建玉の処分および担保の処分を行うこととなります。株式相場が急激に変動した場合等、顧客に対する立替金を十分回収できない可能性があり、当社の経営成績および財政状態に影響を及ぼす可能性があります。当社では、顧客との接触回数を増やすことで、適正な投資金額をお守りいただきながら、担保不足による回収不能という不測の事態を防ぐとともに、担当部署による日々のモニタリングによりリスクの最小化に努めております。 (13) 感染症の流行について新型コロナウイルス感染症や新型インフルエンザ等の感染症が大流行した場合において、その規模や期間によっては、業務に支障をきたし、当社の経営成績および財政状態に影響を及ぼす可能性があります。当社では、営業担当者については貸与した携帯電話により業務が行えるようにシステム・事務手続きの改善等を行うとともに、管理部門についても在宅勤務を推進するなど、感染拡大により出社不能となった場合に対応可能な体制づくりに取り組んでおります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況当事業年度(2023年４月１日から2024年３月31日まで)のわが国経済は、４－６月期こそ供給制約緩和下での生産活動回復・輸出増やインバウンド需要の拡大等を背景に力強い成長を示したものの、その後は家計消費や在庫投資などを中心に、基調の弱さが目立つ展開となりました。海外経済においては、歴史的な大幅利上げにもかかわらず堅調を維持する米国経済に対し、ドイツや英国などの欧州主要国では概ねゼロ成長が継続しました。またアジア諸国においては、インドが高い経済成長率を維持する一方で不動産不況に苦しむ中国の景気回復に勢いが見られないなど、国ごとにばらつきはあったものの、概ね高めの経済成長が維持されました。国内株式市場では、４月に28,200円台で始まった日経平均株価が夏場には一時33,700円台まで上昇しましたが、日米の金利上昇から下落に転じ、10月には一時31,000円を割り込みました。その後年末にかけてやや持ち直した日経平均は、年明け以降に進んだ急速な日本株再評価の下、海外投資家主導での上昇を継続、結果34年ぶりに過去最高値を更新し40,300円台で３月の取引を終えています。なお、2023年４月～2024年３月の東証プライム市場の１日当たり平均売買代金は４兆3,804億円(前年同期の１日当たり平均売買代金は３兆2,777億円)となっています。米国株式市場では、４月に33,200ドル台で始まったダウ平均株価が米銀破綻を受けて一時調整したものの、ＡＩ（人工知能）を巡る熱狂等を背景に５月終盤以降は反発に転じ、７月には35,000ドルを突破しました。その後は米長期金利の急伸によって10月に一時33,000ドル割れとなりましたが、早期利下げ期待等を背景に年末にかけ９週続伸し、最高値更新を継続しました。年明け以降も上昇基調を維持したダウ平均は、39,800ドル台で３月の取引を終えています。このような状況の下、当社では地域に密着した対面による営業をビジネスの柱とし、お客様のニーズに合わせた提案営業を推進するため、国内外の株式、投資信託および外債など、商品ラインナップの拡充を図っております。また、お客様の堅実な資産形成を実現していただくため、投資信託の積立キャンペーンを行うなど、お客様本位の業務運営を行っております。この結果、当事業年度の財政状態および経営成績は、以下のとおりとなりました。１）財政状態当事業年度末の総資産は、2023年３月末（以下、前事業年度末）に比べ20億38百万円増加し113億26百万円、負債は、前事業年度末に比べ15億60百万円増加し34億94百万円、純資産は、前事業年度末に比べ４億77百万円増加し78億32百万円となりました。２）経営成績当事業年度の業績は、営業収益32億62百万円（前期比30.4％増）、純営業収益32億58百万円（同30.5％増）、営業利益６億63百万円（同420.6％増）、経常利益７億68百万円（同493.0％増）、当期純利益５億17百万円（同727.3％増）となりました。 ②キャッシュ・フローの状況現金及び現金同等物の当事業年度末の残高は、前事業年度末に比べ９億82百万円増加し37億25百万円となりました。営業活動によるキャッシュ・フローは、16億28百万円の収入（前期は69百万円の収入）、投資活動によるキャッシュ・フローは、５億26百万円の支出（前期は10億23百万円の支出）、財務活動によるキャッシュ・フローは、１億19百万円の支出（前期は１億59百万円の支出）となりました。 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社の経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ①財政状態及び経営成績の状況に関する認識及び分析１）財政状態（ⅰ）資産当事業年度末の総資産は、2023年３月末（以下、前事業年度末）に比べ20億38百万円増加し113億26百万円となりました。主に変動した項目としては、「現金・預金」の８億25百万円増加、「約定見返勘定」の７億87百万円増加、「投資有価証券」の４億20百万円増加、「預け金」の３億57百万円増加、「トレーディング商品」の５億12百万円減少であります。（ⅱ）負債負債は、前事業年度末に比べ15億60百万円増加し34億94百万円となりました。これは主に、「預り金」が９億67百万円増加、「未払法人税等」が２億73百万円増加、「受入保証金」が１億９百万円増加したことによるものです。（ⅲ）純資産純資産は、前事業年度末に比べ４億77百万円増加し78億32百万円となりました。これは主に、「当期純利益」により５億17百万円増加、「剰余金の配当」により１億19百万円減少したことによるものです。 ２）経営成績（ⅰ）受入手数料当事業年度の受入手数料は、23億15百万円（前期比39.1％増）となりました。その内訳は以下のとおりであります。（委託手数料）「委託手数料」は、16億８百万円（同22.1％増）となりました。これは主に、株式の委託手数料が15億82百万円（同28.6％増）になったことによるものです。（募集・売出し・特定投資家向け売付け勧誘等の取扱手数料）「募集・売出し・特定投資家向け売付け勧誘等の取扱手数料」は、５億32百万円（同139.6％増）となりました。これは主に、投資信託の販売手数料の増加によるものです。（その他の受入手数料）「その他の受入手数料」は、１億74百万円（同40.0％増）となりました。これは主に、投資信託の信託報酬の増加によるものです。（ⅱ）トレーディング損益「トレーディング損益」は、８億81百万円（同15.1％増）となりました。これは主に、外国株式の売買高が増加したことによるものです。（ⅲ）金融収支金融収支は、62百万円の利益（同7.3％減）となりました。これは、「金融収益」が66百万円（同8.8％減）、「金融費用」が３百万円（同27.5％減）となったことによるものです。（ⅳ）販売費・一般管理費販売費・一般管理費は、25億94百万円（同9.5％増）となりました。これは主に、「人件費」が１億38百万円増加し14億39百万円（同10.7％増）、「取引関係費」が46百万円増加し２億96百万円（同18.8％増）、「事務費」が18百万円増加し４億91百万円（同4.0％増）、「租税公課」が12百万円増加し56百万円（同28.0％増）となったことによるものです。（ⅴ）営業外損益営業外損益は、１億５百万円の利益となりました。これは主に、保有していた投資信託を売却したことによる「投資有価証券売却益」および「受取配当金」によるものです。（ⅵ）特別損益特別損益は、２百万円の損失となりました。これは主に、「金融商品取引責任準備金繰入れ」によるものです。  ②キャッシュ・フローの状況の分析並びに資本の財源及び資金の流動性に係る情報１）キャッシュ・フローの状況の分析現金及び現金同等物の当事業年度末の残高は、前事業年度末に比べ９億82百万円増加し37億25百万円となりました。（ⅰ）営業活動によるキャッシュ・フロー当事業年度の営業活動によるキャッシュ・フローは、16億28百万円の収入（前期は69百万円の収入）となりました。これは主に、「預り金及び受入保証金の増減額」が10億77百万円、「税引前当期純利益」が７億66百万円、「トレーディング商品の増減額」が５億12百万円、「約定見返勘定の増減額」が△７億87百万円であったことによるものです。（ⅱ）投資活動によるキャッシュ・フロー投資活動によるキャッシュ・フローは、５億26百万円の支出（前期は10億23百万円の支出）となりました。これは主に、「投資有価証券の取得による支出」が16億61百万円、「定期預金の預入による支出」が２億円、「投資有価証券の売却による収入」が14億５百万円であったことによるものです。（ⅲ）財務活動によるキャッシュ・フロー財務活動によるキャッシュ・フローは、１億19百万円の支出（前期は１億59百万円の支出）となりました。これは、「配当金の支払額」が１億19百万円であったことによるものです。 ２）資本の財源及び資金の流動性について当事業年度末の現金及び現金同等物の残高は37億25百万円となっており、日常の運転資金としては十分な額を有しております。また、不測の事態に備えるため、当社は取引銀行５行と当座貸越契約または貸出コミットメント契約を締結しております。なお、現在重要な資金の支出の予定はございません。 ③重要な会計方針および見積り当社の財務諸表は、わが国において、一般に公正妥当と認められている会計基準に基づき作成しております。この財務諸表の作成にあたりまして、投資有価証券の評価、金融債権にかかる貸倒引当金、繰延税金資産の回収可能性、固定資産の減損処理などの資産・負債および収益・費用の状況に影響を与える見積りおよび判断については、過去の実績やその時点において入手可能な情報に基づいた合理的と考えられる要因を考慮した上で行っております。多くの不確実な要素が存在する状況において、もっとも適切と考えられる前提条件、情報を通じて実施しておりますが、前提となる客観的な事実や事業環境の変化などにより、見積りと将来の実績が異なる場合があります。 ④経営指標の達成状況当社は2022年９月に策定しました中期経営計画において、2025年３月末までに預り資産2,400億円、月間投資信託積立金額１億50百万円を目標としております。当事業年度末の預り資産は2,667億円、月間投資信託積立金額は１億16百万円となりました。
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６【研究開発活動】該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】当事業年度の設備投資の総額は61百万円であり、その主なものは、西尾支店の移転およびサーバー更改等に係る設備投資であります。なお、当事業年度において重要な設備の除却、売却等はありません。 
主要な設備の状況	２【主要な設備の状況】2024年３月31日現在 事業所名所在地建物土地合計帳簿価額（百万円）従業員（名）帳簿価額（百万円）面積（㎡）帳簿価額（百万円）本店（注）１名古屋市中区89－－8973西尾支店（注）１愛知県西尾市18－－1829蒲郡支店（注）１愛知県蒲郡市26－－269安城支店（注）１愛知県安城市9－－911庄内支店（注）１名古屋市西区27－－2717合計 171－－171139（注）１．賃借店舗の年間賃借料は、99百万円であります。２．上記のほか、器具備品74百万円があります。３．「投資・金融サービス」という単一の報告セグメントであるため、セグメントの名称は記載しておりません。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式8,000,000計8,000,000  
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月26日）上場金融商品取引所名または登録認可金融商品取引業協会名内容普通株式4,042,9704,042,970東京証券取引所スタンダード市場単元株式数100株計4,042,9704,042,970――
