項目	値
事業の内容	３【事業の内容】　当社グループは、ヤマト インターナショナル株式会社（当社）及び連結子会社１社により構成され、繊維製品製造販売業及び不動産賃貸事業を行っております。当社グループの事業の内容及び当社と関係会社の当該事業に係る位置付けは、次のとおりであります。繊維製品製造販売業………当社はカジュアルウェア中心のアパレル企業として、カットソーニット、布帛シャツ、横編セーター、アウター、ボトム、その他小物雑貨等の製造・販売並びにこれらに関連した事業を営んでおります。子会社、ヤマト ファッションサービス株式会社は、当社商品の仕入先からの入荷、得意先への出荷及び在庫の管理等の物流業務を受託しております。不動産賃貸事業……………当社において自社物件を有効活用するため不動産賃貸事業を営んでおります。  
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （１）会社の経営の基本方針　当社は2022年６月に迎えた会社設立75周年を経た現在、改めて原点である顧客起点に立ち返り「ものを創り 人を創り お客様と共に心豊かな毎日を創る」という不変のミッションのもと、いつの時代でも どのような環境下でも お客様の不満や問題を解決し 求められるものを提供し 最初に想起される真のブランド「シン・ブランド創り」を目指しております。　時代・市場・環境は常に変化し、企業はその変化を敏感に察知し、柔軟に対応し、その時々でベストなパフォーマンスをしていかなければ生き残っていくことができないと考えます。　今後当社が更なる成長を遂げるためには、時代に適合した戦略を実践していくことが不可欠であります。メーカー発アパレル企業として当社が取り組んできた安心安全で高品質な商品の提供は今後も継続してまいりますが、時代の流れとともに物づくり以外にも求められる価値は益々多様化しております。転換期を迎えた人々のライフスタイルや価値観が様変わりする中、いつの時代でもお客様に求められ続ける真のブランド創りを目指してまいります。 （２）目標とする経営指標　当社は、株主資本の効率的運用及び収益性の追求の観点から、ＲＯＥ（自己資本当期純利益率）を重要な経営指標ととらえ、その向上を目指して経営に取り組んでおります。 （３）中長期的な会社の経営戦略　当社は、中長期的な経営戦略として中期ビジョン「Yamato 2026」を始動しております。　当社の基幹事業である「クロコダイル」は、1963年の販売開始以来、長きにわたり愛され続け2023年に60周年を迎えた当社のオリジナルブランドです。「〝大人のTPO〟をスマートに演出するブランド」をコンセプトに、改めて原点である顧客起点に立ち返り、既顧客の満足度向上と活性化に繋がる商品の強みや付加価値を戦略的に構築し、また潜在顧客が興味を持ち共感できる新しいスタイルを提案してまいります。更に商品・店舗・関西/関東エリア等におけるTVCMの放映をはじめとするコミュニケーション等すべてにおいて一貫性を保ち提供することで、お客様のブランドに対する認知・認識を深め顧客を獲得し、事業の持続的成長を目指してまいります。　「創造的な移動を続ける都市生活者のための機能服」をコンセプトに、オンラインショップをベースに展開する「CITERA（シテラ）」は、常に快適で洗練された、時代に響くスタイルを創り出しております。ブランドの顔となる商品開発等に引き続き注力することで更なる売上拡大を目指してまいります。また、米国発アウトドアファッションブランド「Penfield（ペンフィールド）」と、ハワイ発カジュアルサーフブランド「Lightning Bolt（ライトニングボルト）」はブランド認知度と価値向上に注力し、ライセンス事業の拡大を目指してまいります。　今後も事業の更なる成長を図るとともに、株主の皆様への利益還元や資本効率の改善等による中長期的な株式価値の向上を目指してまいります。 （４）優先的に対処すべき事業上及び財務上の課題　来期の展望としましては、資源価格の高騰や円安を背景とした急激な物価上昇による個人消費の落ち込みが引き続き懸念され、当社を取り巻く環境の先行き不透明感は継続するものと思われます。また、新型コロナウイルス感染症が再拡大した2022年８月から11月はその影響を受けており、新型コロナウイルス感染症が感染法上の５類へ移行したものの、今後の感染状況によっては、既存店舗の集客や稼働率が低下し売上高が減少する等、当社グループの財政状態及び経営成績に影響を及ぼす可能性があります。　このような状況の中、当社グループは、原点である顧客起点に立ち返り「ものを創り 人を創り お客様と共に心豊かな毎日を創る」という不変のミッションのもと、いつの時代でも どのような環境下でも お客様の不満や問題を解決し 求められるものを提供し 最初に想起される真のブランド「シン・ブランド創り」を目指しております。　また、３年後のあるべき姿に向け新たにスタートした中期ビジョン「Yamato 2026」では、既顧客の活性化を大前提としながら、10年後を視野に次の世代の潜在顧客に比重を置き、取組みを強化してまいります。そして①収益率を高める分野（GMS） ②売上を伸長させる分野（EC/CITERA） ③将来の成長基盤を確立する分野（直営）、引き続きこれら各分野の課題や指標を達成することで、企業価値・ブランド価値・提供価値 それぞれの「価値拡大」を目指してまいります。 　①収益率を高める分野（GMS）については、あるべき店舗の姿の原型づくりを目指した空間設計や新什器の実証実験を継続して行っており、この検証による一定の成果も得ております。投資対効果に確信を持って多店舗展開へと移行し、新什器投資による収益率向上を実現してまいります。また、これまで「クロコダイル」のサブラインとしての位置づけであった「クロコダイル コードレディス」は、スモールテストで立ち上げてから着実に実績を上げ、実力をつけてきたことから、2024年春夏より商品構成を拡充予定であり、また一部店舗においては独立店舗へと拡張し、デザイン性 トレンド性を最も重視した戦略的ラインとして展開を進めてまいります。また、「クロコダイル」に本来備わっているスポーティーなブランドイメージを活用する「スウィッチモーション クロコダイル」は、ブランドの強みや差別化された付加価値の構築に向け、素材・仕様・技術等の工夫や進化等の要素を取り入れ、もの創りを最も重視したもう一方の戦略的ラインとして注力してまいります。「クロコダイル コードレディス」及び「スウィッチモーション クロコダイル」は、潜在顧客獲得に特化した商品・ラインとしてクロコダイルグループにおける先進的な役割りを担ってまいります。　②売上を伸長させる分野（EC/CITERA）については、引き続き高い成長を目指しながらも、利益重視の運営を行ってまいります。そしてECにおきましても、「クロコダイル コードレディス」及び「スウィッチモーション クロコダイル」の展開を強化することで、次の世代の獲得による顧客層の若返りを推し進めてまいります。また、これまで注力してきた会員獲得・付加価値の高い商品の開発・販売在庫の確保・コミュニケーションの一貫性を引き続き重視し取組みを強化することで、「クロコダイル」「CITERA」ともに順調な成長を目指してまいります。　③将来の成長基盤を確立する分野（直営）については、引き続き郊外の地域密着型施設へメンズ レディス複合店の出店を進めるとともに、次の世代の潜在顧客を獲得するべく、「クロコダイル コードレディス」を柱とするレディス特化型の店舗も開発してまいります。また、アウトレットにつきましては既存店舗での更なる売上拡大を図ることで、新たな商業施設への新規出店を目指してまいります。　そしてこれら各分野の取組みを強化することで、10年後のあるべき姿として、次の世代の潜在顧客が当社のブランドを認知 認識し、創り手である当社の意図を理解し、詳細な特徴を語り他者へ共有できる、更にはお客様同士も共鳴できる状態、お客様も当社社員も誇れる真のブランドになっている姿を目指してまいります。
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があるとして認識している主要なリスクは、以下のとおりであります。記載内容のうち将来に関する事項は、提出日現在において当社グループが判断したものであります。　なお、当社グループは、これらのリスク発生の可能性を認識したうえで、発生の回避及び発生した場合の対応に努める所存であります。 （１）特定製品への依存によるリスク　当社グループが展開するブランドのうち基幹ブランドであります「クロコダイル」が、当連結会計年度において占める売上高構成比は、91.2％と非常に大きな比重となっております。当ブランドの売上動向によっては、当社グループの業績に影響を及ぼす可能性があります。 （２）消費者の嗜好の変化等によるリスク　当社グループが取り扱う衣料品は、比較的ファッショントレンドの変化に左右されないアダルト層をターゲットにしたものやアウトドア分野の商品の比率が高くなっておりますが、景気変動の影響による個人消費の低迷や競合する同業他社の動向に加え、消費者の嗜好の変化によっては、当社グループの業績に影響を及ぼす可能性があります。 （３）顧客の少子高齢化に伴うリスク　当社グループが展開するブランドには、売上高構成比は高くはありませんがファッション動向に敏感な年代をターゲットとしたものもあり、少子化によって購買層の減少が懸念されます。また、他の年代をターゲットとしたブランドに関しても高齢化によって、将来的には購買層の減少といった問題が発生する可能性があり、これらの問題によって、当社グループの業績に影響を及ぼす可能性があります。 （４）新規開発事業によるリスク　当社グループでは、特定製品への依存回避及び企業価値を向上させるために、消費者ニーズや市場動向に対応した新規業態やブランドの開発に積極的に取り組んでおります。新規開発事業については、十分な市場調査を行っておりますが、市場環境の急激な変化によっては当初計画が達成されない場合もあり、当社グループの業績に影響を及ぼす可能性があります。 （５）天候等、自然災害によるリスク　当社グループが取り扱う衣料品等の売上高は、冷夏暖冬等の異常気象や、台風や地震等の自然災害によって減少することが考えられます。特に売上高比率の高い冬季の天候不順や異常気象は、当社グループの業績に大きく影響を及ぼす可能性があります。 （６）新型コロナウイルス感染症及び新型インフルエンザ等の伝染病によるリスク　新型コロナウイルス感染症の拡大や、新型インフルエンザ等の伝染病が日本国内で流行した場合、店舗の営業時間の短縮や臨時休業の実施等、事業の一部中断や消費が減少する恐れがあり、当社グループの業績に影響を及ぼす可能性があります。　なお、当連結会計年度におきましては、新型コロナウイルス感染症の拡大に伴う緊急事態宣言の発出、及びまん延防止等重点措置の適用等はありませんでしたが、商業施設等への来客が減少し既存の店舗における稼働率が低下する等、当社グループの業績に影響を与えております。　現時点で、新型コロナウイルス感染症の収束時期や、その影響を正確に予測することは困難であり、今後の状況によっては、当社グループの財政状態及び経営成績に影響を及ぼす可能性があります。 （７）品質に関するリスク　当社グループが取り扱う衣料品の品質を維持することは、消費者からの信頼を得ると同時に、企業及びブランドイメージの維持につながることと認識しており、厳しい品質基準による管理を行っております。　このような管理体制にも関わらず、品質面での問題や製造物責任に関する事故が発生した場合には、企業及びブランドイメージの低下や損害賠償の請求等により、当社グループの業績に影響を及ぼす可能性があります。 （８）店舗出退店に関するリスク　当社グループが運営する直営店舗は賃借契約を締結することが基本であり、出店にあたり敷金・保証金を差し入れ、内・外装等の初期投資費用を掛けており、出店後も人件費及び家賃等が継続的に発生いたします。　そのため、政策により出店が増加すれば関連費用も比例して増加いたします。その際、賃貸人の倒産等によって敷金・保証金の全部または一部が回収できなくなる可能性があります。　なお、ショッピングセンターやＧＭＳ等へ出店している場合は、売上高如何または閉館等によってデベロッパーからの退店要請を受けることがあります。　また、新規出店に関しましては、ショッピングセンター等の出店計画が遅れるといった理由によって、会社の店舗政策が計画どおりに進まないこともあり、当社グループの業績に影響を及ぼす可能性があります。 （９）店頭販売員の増加に関するリスク　当社グループが運営する直営店を主とする小売・自主管理型売場が増加することにより、店頭販売員数も増加することとなり、人件費、採用関連費用等の費用負担が発生いたします。また、売場は全国で展開しており、地域によっては販売員を採用することが困難な場合や、顧客サービス向上のための教育が徹底されないこともあり、当社グループの企業イメージや業績に影響を及ぼす可能性があります。 （10）海外におけるリスク　当社グループは、仕入に関しては中国を中心としたアジア諸国からの輸入比率が高水準にあります。それに伴い、為替レートの変動、テロや戦争等の政情不安、天災、ＳＡＲＳ等の伝染病といったリスクが発生する恐れがあり、その結果、原価の高騰並びに、工場操業や製品輸入が困難になるといったリスクが発生した場合、当社グループの業績に影響を及ぼす可能性があります。 （11）知的財産権に関するリスク　当社グループでは国内外で商標権を所有し、管理・運営を行っておりますが、第三者による当社グループの権利侵害等により、企業またはブランドイメージの低下等の悪影響を受けることもあり、当社グループの業績に影響を及ぼす可能性があります。 （12）取引先に関するリスク　当社グループは、製造・卸・小売業として数多くの取引先を有しておりますが、取引先の信用度については、信用情報を検討し、常時取引先の経営状況を把握する体制を整えております。しかし予期せぬ経営破綻等により貸倒損失を計上する場合もあり、当社グループの業績に影響を及ぼす可能性があります。　また、ＧＭＳ・百貨店等の取引については、今後、取引条件等の変更内容によっては、当社グループの業績に影響を及ぼす可能性があります。 （13）個人情報に関するリスク　当社グループは、小売・自主管理型売場や通信販売等を通じて多くの個人情報を所有しており、これらの取り扱いについては管理体制を整備し細心の注意を払っておりますが、犯罪行為や管理面での問題により情報漏洩が発生した場合、社会的な信用問題や個人に対する賠償問題等が発生することがあり、当社グループの業績に影響を及ぼす可能性があります。 （14）法的規制に関するリスク　当社グループでは法令遵守の重要性を強く認識し、商品の販売、仕入れ、情報管理において、景品表示法、独占禁止法、下請法、個人情報保護法等の法律の遵守を徹底しております。　しかしながら、社内でのコンプライアンス意識の徹底にも関わらず、法律違反を起こし損害賠償等の問題が発生した場合、あるいは法改正された場合、その内容によっては、当社グループの業績に影響を及ぼす可能性があります。 （15）税制の改正に伴うリスク　当社グループの事業は主として衣料品を取り扱っており、税制の改正、例えば消費税等の引き上げ等が実施された場合、個人消費が低迷することも考えられ、当社グループの業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）経営成績等の状況の概要　当連結会計年度における当社グループの財政状況、経営成績及びキャッシュ・フローの状況の概況は次のとおりであります。 ①財政状態及び経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症が感染法上の５類へ移行し、経済活動の正常化が本格的に進んだ一方、ウクライナ情勢の長期化等による資源価格の上昇や金融資本市場の変動等、依然として予断を許さない状況が続いており、先行き不透明な状況で推移いたしました。　一方、当アパレル・ファッション業界におきましては、お客様の外出機会の増加や、インバウンド需要の復調により回復基調で推移いたしましたが、急激な物価上昇や気候変動等による個人消費への影響が引き続き懸念されます。　このような経営環境の中、当社グループは「ものを創り 人を創り お客様と共に心豊かな毎日を創る」という不変のミッションのもと、３年後のあるべき姿を目指した中期ビジョン「Yamato 2023」を推進してまいりました。人々のライフスタイルや価値観が様変わりする中で、いつの時代でも どのような環境下でも、お客様の不満や問題を解決し 求められるものを提供し 最初に想起される真のブランド「シン・ブランド創り」を目指してまいります。　基幹事業である「クロコダイル」は、1963年の販売開始以来、長きにわたり愛され続け2023年に60周年を迎えた当社のオリジナルブランドです。「〝大人のTPO〟をスマートに演出するブランド」をコンセプトに、改めて原点である顧客起点に立ち返り、既顧客の満足度向上と活性化に繋がる商品の強みや付加価値を戦略的に構築し、また潜在顧客が興味を持ち共感できる新しいスタイルを提案してまいります。更に商品・店舗・関西/関東エリア等におけるTVCMの放映をはじめとするコミュニケーション等すべてにおいて一貫性を保ち提供することで、お客様のブランドに対する認知・認識を深め顧客を獲得し、事業の持続的な成長を目指してまいります。　「創造的な移動を続ける都市生活者のための機能服」をコンセプトに、オンラインショップをベースに展開する「CITERA（シテラ）」は、常に快適で洗練された、時代に響くスタイルを創り出しております。ブランドの顔となる商品開発に引き続き注力することで更なる売上拡大を目指してまいります。また、米国発アウトドアファッションブランド「Penfield（ペンフィールド）」と、ハワイ発カジュアルサーフブランド「Lightning Bolt（ライトニングボルト）」は、ブランド認知度と価値向上に注力し、ライセンス事業の拡大を目指してまいります。　一方、当社グループの物流業務を請負う子会社ヤマト ファッションサービス株式会社は、自動ソーター及び自動製封函機に加え、来期より新たにカメラ認証システムを導入し、在庫管理や入出荷業務の精度向上に努めるとともに業務の自動化や省人化を推進することで資材や光熱費の高騰にも対応し、更なる業務の生産性向上を図っております。 　以上の結果、当連結会計年度の財政状態及び経営成績は以下のとおりとなりました。 　（ア）財政状態（資産）当連結会計年度末における流動資産は、105億１千５百万円となり、前連結会計年度末と比べ７億７千７百万円増加いたしました。現金及び預金と有価証券を合わせた手元流動性資金は66億３千４百万円から５億８千３百万円増加し、72億１千７百万円となった他、棚卸資産が１億８千６百万円増加したこと等によるものであります。当連結会計年度末における固定資産は、119億６千１百万円となり、前連結会計年度末と比べ３億１千４百万円増加いたしました。主な要因は、投資有価証券が３億９百万円、差入保証金が１千８百万円増加し、退職給付に係る資産が２千７百万円減少したこと等によるものであります。この結果、総資産は224億７千６百万円となり、前連結会計年度末と比べ10億９千１百万円増加いたしました。 （負債）当連結会計年度末における流動負債は、43億５千８百万円となり、前連結会計年度末と比べ３億２千６百万円減少いたしました。主な要因は、１年内返済予定の長期借入金が３億１千８百万円、未払法人税等が７千万円減少し、支払手形及び買掛金が２千９百万円、電子記録債務が８千４百万円増加したこと等によるものであります。当連結会計年度末における固定負債は13億１千８百万円となり、前連結会計年度末と比べ６億１千３百万円増加いたしました。主な要因は、長期借入金が５億７千万円、繰延税金負債が５千９百万円増加したこと等によるものであります。この結果、負債合計は56億７千７百万円となり、前連結会計年度末と比べ２億８千６百万円増加いたしました。 （純資産）当連結会計年度末における純資産合計は、167億９千８百万円となり、前連結会計年度末と比べ８億４百万円増加いたしました。主な要因は、利益剰余金が４億４千万円、その他有価証券評価差額金が３億８千５百万円増加し、退職給付に係る調整累計額が１千９百万円減少したこと等によるものであります。この結果、自己資本比率は74.7％（前連結会計年度末は74.8％）となりました。 　（イ）経営成績　当連結会計年度における経営成績は、売上高が208億１百万円（前年同期比7.2％増）となりました。利益面では、売上総利益率は57.5％（前年同期比0.9ポイント減）となり、販売費及び一般管理費は116億４千８百万円（前年同期比4.1％増）、営業利益は３億２百万円（前年同期比109.2％増）、経常利益は５億８千８百万円（前年同期は比8.2％減）、親会社株主に帰属する当期純利益は５億６千３百万円（前年同期比24.6％増）となりました。　セグメントごとの売上高では、繊維製品製造販売業205億１千３百万円（前年同期比7.3％増）、不動産賃貸事業２億８千８百万円（前年同期比0.1％減）となりました。 ②キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という。）は、営業活動により４億７千３百万円増加し、投資活動により１億７千４百万円減少し、財務活動により１億１千１百万円増加したことにより、前連結会計年度末と比べ４億１千１百万円増加し、当連結会計年度末には70億１千７百万円となりました。なお、当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は、４億７千３百万円（前年同期は得られた資金11億２千３百万円）となりました。主な要因は、税金等調整前当期純利益５億６千９百万円、仕入債務の増加１億１千３百万円があったものの、棚卸資産の増加１億８千６百万円、その他負債の減少６千８百万円等によるものであります。 （投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は、１億７千４百万円（前年同期は使用した資金３億６百万円）となりました。主な要因は、有価証券の売却及び償還による収入１億２千８百万円、有形固定資産の取得による支出１億３千９百万円、投資有価証券の取得による支出１億３千４百万円等によるものであります。 （財務活動によるキャッシュ・フロー）　財務活動の結果得られた資金は、１億１千１百万円（前年同期は使用した資金６千２百万円）となりました。主な要因は、長期借入れによる収入７億５千万円、長期借入金の返済による支出４億９千７百万円、配当金の支払額１億２千３百万円等によるものであります。 ③生産、受注及び販売の実績　(1）生産実績　当連結会計年度は当社グループ内での生産は行っておりませんので、記載を省略しております。 　(2）仕入実績　当連結会計年度の商品仕入実績をセグメントごとに示すと、次のとおりであります。(アイテム別)セグメントの名称金額（千円）前年同期比（％）繊維製品製造販売業カットソーニット2,701,927115.5 布帛シャツ1,454,548111.2 横編セーター1,046,127111.1 アウター2,367,084117.6 ボトム968,564118.2 小物・その他406,184150.6 計8,944,436116.3不動産賃貸事業－－合計8,944,436116.3 (顧客別)セグメントの名称金額（千円）前年同期比（％）繊維製品製造販売業メンズ4,888,122116.3 レディス4,052,269116.2 その他4,044112.9 計8,944,436116.3不動産賃貸事業－－合計8,944,436116.3（注）金額は、仕入価格によっております。 　(3）受注実績　受注生産を行っていないため、記載を省略しております。  　(4）販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。①セグメント販売実績(アイテム別)セグメントの名称金額（千円）前年同期比（％）繊維製品製造販売業カットソーニット6,258,979105.1 布帛シャツ3,539,750105.1 横編セーター2,343,453103.1 アウター5,321,208111.1 ボトム2,086,032111.4 小物・その他963,688113.4 計20,513,113107.3不動産賃貸事業288,83799.9合計20,801,951107.2 (顧客別)セグメントの名称金額（千円）前年同期比（％）繊維製品製造販売業メンズ10,839,035104.1 レディス9,530,086111.3 その他143,992109.0 計20,513,113107.3不動産賃貸事業288,83799.9合計20,801,951107.2 ②ブランド別販売実績区分金額（千円）構成比（％）前年同期比（％）クロコダイル18,971,71391.2107.1その他1,830,2388.8108.2合計20,801,951100.0107.2  （２）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①重要な会計方針及び見積り　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。連結財務諸表の作成は、決算日における資産・負債の報告数値、報告期間における収益・費用の報告数値に影響を与える見積りを必要とします。これらの見積りは過去の実績や状況に応じて合理的と考えられる方法により行っておりますが、見積り特有の不確実性があるため実際の結果と異なる場合があります。　当社グループの連結財務諸表で採用する重要な会計方針は、「第５ 経理の状況 １ 連結財務諸表等 注記事項(連結財務諸表作成のための基本となる重要な事項)」に記載しております。 ②当連結会計年度の財政状態の分析　当連結会計年度の財政状態の分析につきましては、「（１）経営成績等の状況の概要　①財政状態及び経営成績の状況　（ア）財政状態」をご参照ください。 ③当連結会計年度の経営成績の分析（ア）売上高　当連結会計年度における売上高は、208億１百万円（前年同期比7.2％増）となりました。　基幹事業である「クロコダイル」につきましては、平時であった2019年８月期に対して既存店売上が９掛で推移しても利益が出せる体制を目指しながら、今期はより高い水準での達成に向け取り組んでまいりました。その結果は感染拡大第７波・８波の影響を受けた第１四半期は苦戦したものの、上期終盤の２月以降はコンスタントに９掛以上で推移し、なかでも４月単月は2019年度の実績を上回ったことで、通期では2019年８月期に対し93%まで回復し目指してきた水準を着実に達成しております。一方、Ｅコマースは、コロナ禍で一気に拡大した市場とその購買も一巡し、市場の傾向としてはEコマースの伸び率が鈍化しつつある中でも、引き続き高い伸長率を継続しております。中でも重要な位置づけであるクロコダイルアプリはその利用者が順調に拡大したことで、総会員数は約79万人に到達、売上も前年比26%増と高い伸長率を維持しております。 （イ）売上総利益率、販売費及び一般管理費、営業損益　当連結会計年度における売上総利益率は、57.5％（前年同期比0.9ポイント減）となりました。円安や原材料価格高騰の影響を少しでも緩和するべく上代設定を見直し、更にオペレーションの精度向上によりプロパー消化率も改善いたしましたが、原価率の上昇はこれら対応をも上回り、粗利率に影響を及ぼしました。　販売費及び一般管理費は、116億４千８百万円（前年同期比4.1％増）となりました。当社が目指す「シン・ブランド創り」を実践するべく、あるべき店舗の姿へ向けた新什器の開発や、40年ぶりとなったTVCM、いよいよ再開した直営店の出店等、積極的な投資を行ったことで前年より増加しておりますが、計画内に収まっております。　この結果、当連結会計年度における営業利益は、３億２百万円（前年同期比109.2％増）となりました。 （ウ）税金等調整前当期純損益　当連結会計年度における税金等調整前当期純利益は、５億６千９百万円（前年同期比0.7％減）となりました。 （エ）親会社株主に帰属する当期純損益　これらの結果、親会社株主に帰属する当期純利益は、５億６千３百万円（前年同期比24.6％増）となりました。 ④当連結会計年度のキャッシュ・フローの分析　当連結会計年度のキャッシュ・フローの状況につきましては、「（１）経営成績等の状況の概要　②キャッシュ・フローの状況」をご参照ください。 （参考）キャッシュ・フロー関連指標の推移 2019年８月期2020年８月期2021年８月期2022年８月期2023年８月期自己資本比率（％）74.275.575.974.874.7時価ベースの自己資本比率（％）35.935.031.926.025.8キャッシュ・フロー対有利子負債比率（年）1.3－0.80.72.1インタレスト・カバレッジ・レシオ（倍）103.0－158.6220.267.0　自己資本比率：自己資本／総資産　時価ベースの自己資本比率：株式時価総額／総資産　キャッシュ・フロー対有利子負債比率：有利子負債／キャッシュ・フロー　インタレスト・カバレッジ・レシオ：キャッシュ・フロー／利払い（注１）いずれも連結ベースの財務数値により算出しております。（注２）株式時価総額は自己株式を除く発行済株式数をベースに計算しております。（注３）キャッシュ・フローは、営業活動によるキャッシュ・フローを使用しております。（注４）有利子負債は連結貸借対照表に計上されている負債のうち利子を支払っているすべての負債を対象としております。（注５）2020年８月期のキャッシュ・フロー対有利子負債比率及びインタレスト・カバレッジ・レシオは営業活動によるキャッシュ・フローがマイナスのため記載しておりません。 ⑤経営成績等の状況に関する認識及び分析・検討内容　当社グループの経営成績に重要な影響を与える要因につきましては、「３　事業等のリスク」をご参照ください。 ⑥資本の財源及び資金の流動性　当社グループの運転資金及び設備投資資金は、主として営業活動によるキャッシュ・フローである自己資金により充当し、必要に応じて金融機関からの借入を実施することを基本方針としております。　この方針に従い、当連結会計年度における運転資金及び設備投資資金については、自己資金により充当しました。　今後の資金需要のうち、主なものは、運転資金の他、店舗の出店及び改修などの設備投資資金等であります。これらの資金についても、基本方針に基づき、主に自己資金により充当する予定でありますが、必要に応じて金融機関からの借入を実施する等、負債と資本のバランスに配慮しつつ、必要な資金を調達してまいります。 ⑦経営方針、経営戦略等又は経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、株主資本の効率的運用及び収益性の追求の観点から、ＲＯＥ（自己資本当期純利益率）を重要な経営指標ととらえ、その向上を目指して経営に取り組んでおります。　当連結会計年度におけるＲＯＥは、3.4％と前年同期比0.6ポイント改善しました。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。 
研究開発活動	６【研究開発活動】　特に記載すべき事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度において実施した当社グループの設備投資の総額は、158,674千円であり、主なものは次のとおりであります。（繊維製品製造販売業）直営店の開設　　　　　　　　85,829千円　なお、設備投資資金は自己資金でまかなっております。 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(1）提出会社2023年８月31日現在 事業所名(所在地)セグメントの名称設備の内容帳簿価額（千円）従業員数(人)[臨時従業員]建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計東京本社(東京都大田区)（注）４繊維製品製造販売業営業設備397,840－2,082,471(6,427)7,92139,4222,527,655103［430］不動産賃貸事業賃貸設備大阪本社（デリポート内）デリポート（ロジスティックセンター）(大阪府東大阪市)繊維製品製造販売業営業設備物流倉庫514,41485,5541,042,445(7,273)36,6854,0541,683,15359［579］直営店(クロコダイルちはら台店他13店舗)（注）３繊維製品製造販売業店舗58,469－－(－)－19,60278,071－［6］旧大阪本社跡地(大阪市中央区)（注）４不動産賃貸事業賃貸土地374－968,534(1,418)－－968,908－［－］旧石切倉庫跡地(大阪府東大阪市)（注）４不動産賃貸事業賃貸土地－－81,256(1,945)－－81,256－［－］賃貸マンション(大阪府東大阪市)（注）４不動産賃貸事業賃貸設備13,097－17,417(75)－－30,515－［－］日本橋ビル(東京都中央区)（注）４不動産賃貸事業賃貸設備183,48310,302986,943(510)－－1,180,729－［－］ (2）国内子会社2023年８月31日現在 会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額（千円）従業員数(人)[臨時従業員]建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計ヤマト ファッションサービス㈱本社(大阪市中央区)繊維製品製造販売業営業設備－－－(－)424210［29］ 　（注）１．各資産の金額は、帳簿価額であります。２．帳簿価額の「その他」は、工具、器具及び備品であります。３．連結会社以外から、建物を賃借しております。４．連結会社以外へ賃貸しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式71,977,447計71,977,447
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年８月31日）提出日現在発行数（株）（2023年11月24日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式21,302,93621,302,936東京証券取引所スタンダード市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は100株であります。計21,302,93621,302,936－－
