項目	値
事業の内容	 ３ 【事業の内容】当社グループ(当社及び連結子会社。以下「当社グループ」という。)は、養魚用配合飼料等の製造・販売及び食品の製造・販売の事業活動を展開しております。当社グループの主な事業内容と事業に係わる位置付けは次のとおりであります。なお、事業区分は「第５  経理の状況  １ (1) 連結財務諸表  注記事項」の（セグメント情報等）に掲げるセグメントの区分と同一であります。 水産事業当社が養魚用配合飼料の製造販売を、マリンテック株式会社が魚介類種苗及び養魚用栄養強化剤等の製造販売を、永屋水産株式会社が生鮮魚介類及び養魚用配合飼料の販売を、奄美クルマエビ株式会社がクルマエビの養殖生産販売を、株式会社ヤンバル琉宮水産がマグロ及びスギの養殖生産販売及び養魚用配合飼料の販売を行っております。食品事業当社が乾麺・即席めん・皿うどん等を、コスモ食品株式会社がカレールー・ジャム類及び調味料類を、株式会社向井珍味堂が穀粉・香辛料等の粉末食品を、株式会社なかしまが冷凍食品及び惣菜を製造販売しております。  当社と継続的な事業上の取引のある関連当事者及びその事業内容、取引内容の概要は次のとおりであります。 有限会社ヒガシマル開発飲食業、公衆浴場業及び不動産賃貸業を行っており、当社は不動産の賃借をしております。  事業の系統図は次のとおりであります。
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものです。 (1) 会社の経営の基本方針当社グループは、経営理念に「１.お客様の発展と地域社会の進化に広く貢献し、企業価値の向上を図る。２.生産性効率のアップを図り、全社員の物心両面の幸福追求に取り組む。」を掲げ、併せて「利他の心」で利害関係者の全てにおいて最適な関係を目指しています。 (2) 目標とする経営指標継続企業体として永続的に発展するために、売上高及び経常利益の持続的な成長を目指します。 (3) 中長期的な経営戦略当社グループは、「感謝と奉仕、創造と挑戦」を社是とし、創業以来、研究開発に注力してきました。引き続き、５年先、10年先を見越した革新的な研究により、収益性が高く、競争力のある製品を開発してまいります。 (4) 経営環境及び対処すべき課題①　コンプライアンス経営経営の根幹に「コンプライアンス経営」を掲げて取り組みます。確固たる法令遵守の意識をベースにして、上位概念として社会からの要請に対応しながら経営理念にかなった理想的な行動を行います。具体的には、水産資源の持続可能性への取組が求められている主力の水産事業において、当社は配合飼料メーカーとして、原材料である魚粉に過度に依存しない飼料の開発などに取り組みます。 ②　品質・安全の追求製品の品質にこだわり、さらに安全の追求を目指してまいります。具体的な取り組みとしては、商品の信頼性向上やグローバル化した社会で通用する食品安全マネジメントシステムに関する国際規格「ISO22000」を、食品事業は2019年５月、水産事業は2020年７月に取得し、品質・安全の追求に取り組んでいます。 ③　研究開発の強化グループ各社・各部門において、こだわりのニッチ企業として、研究開発を継続します。また、主力の水産事業においては、引き続き産官学連携による取り組みを行います。 ④　海外市場の開拓将来的な国内市場の縮小に備えて、海外市場への販売強化に取り組みます。具体的には、当社水産飼料部門においては、アジア・北中南米向けの売上及び利益の拡大を図ります。当社食品部門においては、各営業所において海外向け販売に向けた営業を強化します。 
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあると認識しています。ただし、これらは全てのリスクを網羅したものではなく、記載された事項以外の予見しがたいリスクも存在します。当社グループは、リスク管理の最高責任者を代表取締役社長とし、危機の未然防止及び危機発生時の被害最小化を目的とした「リスクマネジメント規程」に基づいて、人命の安全を確保するための体制と環境を整え、取締役会及び経営政策会議においてリスクにかかわる課題、対応策の審議を行うとともにリスク発生の回避および発生した場合の対応に努めております。なお、文中の将来に関する事項は当連結会計年度末現在において当社グループが判断したものであります。 (1) 自然環境の影響について当社グループの主たる事業である水産事業は、養殖業界に属し、その生産量については台風・赤潮・急激な低（高）水温などの自然環境の変化やウイルス・病害虫の発生などに左右され、また価格については天然魚介類の漁獲量及び海外からの輸入量などにより変動し、当社グループの業績に影響を及ぼす可能性があります。　(2) 原材料の価格変動について養魚用配合飼料は、中南米など海外で生産された魚粉を主な原材料としており、これらの原産地周辺海域での漁獲高の変動は、輸入魚粉の品質や価格に大きな影響を与えております。また、食品事業の主な原材料である小麦粉の価格変動も仕入れ価格に影響を与えます。これらの主要原材料を含む製造原価の上昇が製品の販売価格に転嫁できない場合には、当社グループの収益を押し下げる可能性があります。　(3) 製品事故について当社グループの製品は国内の法令により規制を受けております。また、飼料メーカー・食品メーカーとしてトレーサビリティを徹底し、原材料及び製品の品質管理を厳格に行っています。品質に関して万全の体制で取り組んでいますが、不認可物質や農薬等の原材料への混入等の製造物責任上の事故等が発生した場合には、製品回収等のコストの発生や当社グループに対する信頼性が損なわれ、当社グループの業績に影響を及ぼす可能性があります。　(4) 有形固定資産、無形固定資産の減損に関するリスク当社グループは有形固定資産、無形固定資産を有しています。これらの資産の収益性が低下していると判断される場合には、固定資産の減損に係る会計基準に基づいて減損損失を計上するため、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。　(5) 情報システムについて当社グループは、購買・生産・販売・会計など社内情報システムを構築しており、コンピュータウイルス対策や不正アクセスの防止などに最善を尽くしております。また、災害時に備えBCP事業継続計画を制定するなど万全を期しています。想定を超えたウイルス感染や不正アクセス等による社内情報漏洩等が発生した場合には、顧客対応費用の発生や当社グループへの信頼性が低下し、当社グループの経営成績、財政状態に影響を及ぼす可能性があります。 (6) 関係会社について当社グループは、経営資源を有効活用し収益基盤の多様化を進めるため、グループのシナジーを発揮し企業価値向上に取り組んでおります。しかしながら、関係会社を取り巻く経済環境の変化や予測できない費用の発生等により期待した収益を下回った場合、当社グループの業績及び財務状態に影響を及ぼす可能性があります。連結財務諸表において各関係会社の業績は反映されておりますが、関係会社の業績によっては、個別財務諸表において関係会社に対する債権の貸し倒れ及び関係会社株式の評価損が認識される可能性があります。 (7) 大規模自然災害等の異常事態リスク当社グループは、複数の事業拠点、工場施設等を使用し事業運営を行っています。当社の想定を超える規模の大規模な自然災害等の異常事態を起因として、物流遮断等が長期的に継続して発生した場合、当社グループの財政状態や経営成績等に大きな影響を与える可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 (1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ① 経営成績当連結会計年度におけるわが国の経済は、長引いたコロナ禍の影響を乗り越えて個人消費活動及びインバウンド需要も回復し、高水準の賃上げや史上最高値を記録した日経平均株価、日本銀行によるマイナス金利政策の撤廃、企業の高い投資意欲など経済が上向く動きが見られ、景気は持ち直す動きとなっております。しかしながら、2024年１月１日に発生した能登半島地震による被災地域への深刻な被害や、ウクライナ情勢の長期化、中東情勢の緊迫化、為替変動及び資源関連の価格上昇に伴う物価の高騰などを背景に、企業収益力や家計購買力を押し下げる様々な要因から、国内外の先行き不透明な状況は依然として継続しております。このような状況の下、当社グループにおきましては、個人消費や外食需要、インバウンド需要が回復基調にある影響や販売価格の改定効果などにより売上を伸ばすことができた反面、世界情勢に起因する、主要原材料、燃料費、輸送費及び資材費などの価格高騰の影響は大きく、コスト削減や積極的な営業活動、販売価格の見直しなどによる収益改善の取組みを推進してまいりましたが、生産・販売コストの増加により収益を圧迫されることとなりました。その結果、当連結会計年度の業績は、売上高130億10百万円（前期比11.0％増）、営業損失11百万円（前期営業損失33百万円）、経常利益55百万円（前期比44.1％減）、親会社株主に帰属する当期純損失１億４百万円（前期親会社株主に帰属する当期純損失75百万円）となりました。 セグメントごとの経営成績は、次のとおりであります。 (水産事業)水産事業におきましては、数年ぶりの行動制限・入国制限なしの状況下において、インバウンド等国内の外食産業向けなど関連商材の需要が上昇傾向にあり、天然魚との競合や、産地間の価格差により販売が低調に推移する状況もありますが、概ね鮮魚市場の流通も正常化の動きとなっております。養魚用配合飼料の主要原材料となる魚粉が、南米産生産量の著しい減少、その他地域や国内産の争奪競争及び円安環境などに起因してこれまでにない高値取引となっているほか、生産関連資材及び輸送費等も高騰しており、収益を圧迫しております。このため、製品価格の改定を実施してまいりましたが、依然として厳しい状況は続いております。エビ飼料類は、大手生産者でのシェア率アップや、販売先の養殖在池尾数が多く良好な育成環境であったことから、販売も順調に進み前期を上回りました。ハマチ飼料類は、販売先の養殖在池尾数が多かったことや受託製品販売が上向いたことなどから、前期を上回りました。ヒラメ・マダイ飼料類は、製品の品質を評価していただけたことで拡販ができたことや、新規代理店との取引開始などから販売も順調に進み、前期を上回りました。子会社におきましては、魚類種苗生産事業は、養殖業者向けが出荷時期のズレや魚種転換の影響で減少したものの、放流事業向けとヒラメ成魚販売が増加したことにより、前期を上回りました。鮮魚販売事業は、飼料代等生産コストの上昇により浜値相場が高値となっていることから量販店等小売り向け販売が低調に推移し、前期を下回りました。クルマエビ養殖事業は、飼育環境（養殖密度、給餌方法及び池の底質保全）の改善や鳥害対策を進めた結果、出荷数量も増加したことから前期を上回りました。魚類養殖事業は、マグロを全量出荷し、スギ単独の養殖に転換しましたが、夏場の制限給餌の影響でスギ１尾当たりの魚体重が前年同時期よりも小さく、販売重量が減少したことから、前期を下回りました。その結果、売上高は75億74百万円（前期比14.7％増）、セグメント利益は３億90百万円（前期比33.6％増）となりました。　(食品事業)食品事業におきましては、外食産業及びインバウンド需要は回復基調であり、量販店等では集客改善のために販売価格を引き下げる動きが見られます。しかしながら、不安定な世界情勢や円安の影響で、原材料費や資材費、エネルギー関連商材の価格動向の不透明感は続いております。当社グループにおきましても、価格が高騰していた主要原材料の小麦粉が2024年1月以降で約10%値下げになったものの、コロナ禍前に比べると以前高値であり、生産関連資材及び輸送費等も高止まりの状況であるため、製品価格の見直しを慎重に実施してまいりました。即席麺類は、店舗企画や海外向け商品、ＰＢ商品の販売が増加したことから、前期を上回りました。乾麺類（うどん・そうめん等）は、価格改定の影響を規格変更で対応して前期並みに推移した商品はあったものの、販売数量の減少や販売エリアの縮小の影響により、前期を下回りました。皿うどん類は、関東エリアを中心とした新製品の定番導入や価格訴求品の販売増加ができたことや、ＰＢ商品も店舗企画・共同購入規格商品の販売が順調だったことから、前期を上回りました。ラーメン類は、海外向けＰＢ商品の受注が増加し、海外向け自社商品の販売増加もあったことで、前期を上回りました。子会社におきましては、カレールー・シチュールー類は、原材料費高騰による価格改定実施の影響で主要販売先での販売数量減少はあったものの、規格変更した小容量自社製品の量販店での新規導入や、レトルトカレーでの新規ＰＢ商品導入などがあり、前期を上回りました。穀粉類は、新規企画の採用や販売を制限していた商品の制限緩和などで既存顧客への販売数量増加はあったものの、原料事情の影響で販売が大きく減少した商品があり、前期を下回りました。かき揚げ類は、能登半島地震の影響もあり北陸支援企画参加や北陸の地元食材を使用した商品への問い合わせなどが増加し、高齢者施設給食向けの受注なども順調に推移したことから前期を上回りました。その結果、売上高は54億36百万円（前期比6.2％増）、セグメント損失は44百万円（前期セグメント利益71百万円）となりました。 生産、受注及び販売の状況は、次のとおりであります。 (生産実績)当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額(百万円)前期比(％)水産事業5,32221.5食品事業4,39510.3合計9,71716.2 　(注) 金額は、製造原価によっており、セグメント間の取引がある場合は相殺消去後の金額としております。 (受注実績)当社グループは、主に需要予測に基づく見込生産を行っているため、記載を省略しております。 (仕入実績)当連結会計年度における仕入実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額(百万円)前期比(％)水産事業1,072△16.3食品事業171△5.8合計1,243△15.0 　(注) 金額は、仕入価格によっており、セグメント間の取引がある場合は相殺消去後の金額としております。 (販売実績)当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額(百万円)前期比(％)水産事業7,57414.7食品事業5,4366.2合計13,01011.0 　(注) １  セグメント間の取引がある場合は相殺消去後の金額としております。　２  主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は、外部顧客への売上高のうち、連結損益計算書の売上高の10％以上を占める相手先がないため、記載はありません。 ② 財政状態（資産）当連結会計年度末における総資産は、前連結会計年度末に比べ３億33百万円増加の147億円となりました。流動資産は、３億25百万円増加し68億26百万円となりました。これは、主として現金及び預金の増加１億35百万円、売掛金の増加３億37百万円によるものであります。固定資産は、７百万円増加し78億73百万円となりました。主な増減は、有形固定資産の減少２億62百万円、無形固定資産の減少８百万円、投資その他の資産の増加２億78百万円によるものであります。 （負債）当連結会計年度末における負債は、前連結会計年度末に比べ３億42百万円増加し94億94百万円となりました。流動負債は、３億５百万円減少し50億12百万円となりました。主な増減は、買掛金の増加60百万円、短期借入金の減少６億３百万円によるものであります。固定負債は、６億47百万円増加し44億82百万円となりました。主な増減は、長期借入金の増加６億85百万円、リース債務の減少98百万円によるものであります。 （純資産）当連結会計年度末における純資産は、前連結会計年度末に比べ９百万円減少し52億６百万円となりました。主な増減は、利益剰余金の減少１億39百万円によるものであります。 ③ キャッシュ・フロー当連結会計年度末における現金及び現金同等物（以下、「資金」という。）は、前連結会計年度と比べ１億54百万円増加し11億77百万円となりました。各活動におけるキャッシュ・フローの状況は以下のとおりです。 （営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは、４億46百万円の収入（前連結会計年度は3億99百万円の支出）となりました。主な要因は、減価償却費の増加42百万円、役員退職慰労引当金の増加40百万円、棚卸資産の増加額の減少５億34百万円などによるものです。 （投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは、２億44百万円の支出（前連結会計年度は12億44百万円の支出）となりました。主な要因は、有形固定資産の取得による支出の減少10億22百万円などによるものです。 （財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは、51百万円の支出と（前連結会計年度は10億28百万円の収入）となりました。主な要因は、長期借入れによる収入の減少７億40百万円、長期借入金の返済による支出の増加２億99百万円などによるものです。 ④ 資本の財源及び資金の流動性に係る情報当社グループでは、財務健全性を維持し、収益力と資産効率の向上によることを基本としています。当連結会計年度においては、69億91百万円の有利子負債残高があります。また、資金の流動性に関しては、不測の事態に備え一定の余裕を持ちながら、資本効率も意識した水準を維持してまいります。 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績の状況に関する認識及び分析・検討内容は次のとおりであります。また、文中の将来に関する事項は当連結会計年度末現在において当社グループが判断したものであります。 ① 経営成績当連結会計年度における経営成績の前連結会計年度との比較分析については、「(1) 経営成績等の状況の概要」に記載しております。 ② 今後の見通し2025年３月期につきましては、経済活動の正常化による国内消費やインバウンド需要の高まりで景気の回復が期待されます。しかしながら、国内外の先行き不透明な状況の影響で穀物やエネルギー関連の資源価格高騰が継続していることや、ドライバーの時間外労働の規制強化、いわゆる「物流の2024年問題」による物流費の高騰が見込まれることから、販売コスト上昇による収益の圧迫も継続し、企業間の販売競争は更に厳しい状況になるものと想定されます。このような事業環境の下、社会経済の変化に対応した迅速な対策を図るとともに、新商品の開発、生産性の向上及び海外販売の開拓を強化してまいります。また、世界的なサステナビリティへの関心の高まりから、水産及び食品業界の持続可能な社会構築に貢献する取り組みにおいても邁進してまいります。なお、持続的な組織力向上に必要な人材の採用及び賃金上昇の気運や従業員の生活防衛の観点から給与のベースアップを実施することとしており、人件費は増加する計画となっております。その結果、2025年３月期の連結業績見通しにつきましては、売上高134億69百万円、営業利益２億29百万円、経常利益２億59百万円、親会社株主に帰属する当期純利益１億13百万円を見込んでおります。　　 ③ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる企業会計の基準に基づいて作成しております。この連結財務諸表を作成するにあたって、資産・負債や収益・費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成に当たって用いた会計上の見積り及び仮定のうち、重要なものは「第５　経理の状況　１　連結財務諸表　（１）連結財務諸表　注記事項　(重要な会計上の見積り)」に記載しております。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。　
研究開発活動	 ６ 【研究開発活動】当社グループの研究開発は、主に水産事業における養魚用配合飼料の改良・開発及び自社独自の養殖方法の研究や魚の品種改良などの産学連携での取り組みなどがあります。当連結会計年度の研究開発費の総額は209百万円であり、主な研究開発活動の概要は次のとおりであります。 (1) 養魚用配合飼料の改良・開発養魚用配合飼料は、原材料の組成変更による増肉効果等を串木野臨海研究所（鹿児島県いちき串木野市）における飼育試験で検証するとともに、藻類や植物性原料素材など新たな素材を組み合わせた研究試作飼料で実証実験を重ねております。主力のエビ飼料類については、熊本、鹿児島、沖縄などに展開する営業担当と一体となり常に養殖現場の声を反映しながら更なる成長促進や抗病効果の視点を中心に研究開発を重ねております。魚飼料類については、顧客の養殖経営の採算性向上の視点から低価格かつ高成長の飼料開発に取り組んでおります。 (2) 魚病対策の研究水産養殖における海の汚染や高密度飼育による魚病対策は常に大きな課題であります。養殖海域の水質環境悪化等により病害も多様化しているなか、当研究所においては、様々な疾病の細菌検査やウイルス検査等の魚病診断を行い、早期発見による病気の蔓延化を防止するための対策等をアドバイスしております。 (3) 産学官での連携藻類などの飼料応用の研究開発や魚の品種改良や種苗生産の分野において、当社研究所や子会社のマリンテック株式会社で産学官での研究開発に取り組んでおります。 
設備投資等の概要	１ 【設備投資等の概要】当社グループの設備投資については、生産能力の増強及び合理化などを目的とした設備投資を継続的に実施しております。当連結会計年度の設備投資の総額は318百万円であり、セグメントごとの設備投資について示すと、次のとおりであります。 (1) 水産事業当連結会計年度の主な設備投資は、提出会社の鹿児島工場において魚類用配合飼料製造設備の更新を中心に総額146百万円の投資を実施しました。 (2) 食品事業当連結会計年度の主な設備投資は、提出会社及び子会社における食品製造設備の新設・更新に総額121百万円の投資を実施しました。 当連結会計年度の所要資金につきましては、自己資金及び借入金にて賄っております。 
主要な設備の状況	２ 【主要な設備の状況】 (1) 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計鹿児島工場(鹿児島県鹿児島市)水産事業配合飼料生産設備3172891,041(23,800)121,66051(3)串木野臨海研究所(鹿児島県いちき串木野市)水産事業研究開発設備13918－(－)616417(1)串木野第１工場(鹿児島県いちき串木野市)食品事業乾麺類生産設備4068447(29,879)155718(7)串木野第２工場(鹿児島県いちき串木野市)食品事業皿うどん生産設備89211－(－) [13,336]6611,5659(4)本社工場(鹿児島県日置市)食品事業即席麺類等生産設備5267242(8,248)236535(15)本社(鹿児島県日置市)―管理・販売設備41832(2,188)8616952(8)  (2) 国内子会社2024年３月31日現在会社名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計コスモ食品株式会社(青森県弘前市他)食品事業管理・販売・生産設備17792158(  14,545)1444392(11)株式会社向井珍味堂(大阪市平野区他)食品事業穀粉類生産設備2030167(2,559)1323335(3)株式会社なかしま(富山県砺波市他)食品事業かき揚げ類生産設備51824118(7,599)19886027(24) (注) １　帳簿価額「その他」は、工具、器具及び備品、建設仮勘定並びにリース資産であります。２　本社には管理部門のほか、水産営業部門及び食品営業部門を含んでおります。３　串木野臨海研究所は、串木野第１工場と同一敷地内にあることから、土地の面積及び金額については串木野第１工場に含めて記載しております。４　現在休止中の主要な設備はありません。５　従業員数の（  ）書きは外書きで臨時従業員数を記載しております。６　串木野第２工場は、土地を賃借しております。なお、賃借している土地の面積は［　］で外書きしております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式17,900,000計17,900,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式4,746,0004,746,000福岡証券取引所単元株式数は100株であります。計4,746,0004,746,000――  
