項目	値
事業の内容	２ 【事業の内容】当第１四半期累計期間において、当社において営まれている事業の内容について、重要な変更はありません。  
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第１四半期累計期間において、新たな事業等のリスクの発生、または、前事業年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期会計期間の末日現在において判断したものであります。なお、当社は、前第１四半期累計期間については四半期財務諸表を作成していないため、前年同四半期累計期間との比較分析は行っておりません。 (1) 経営成績の状況当第１四半期累計期間におけるわが国経済は、社会経済活動の正常化が一段と進み、インバウンド需要の持ち直しが見られる一方で、円安や長期化する地政学的リスクを背景とした各種物価の上昇によるコスト高など、依然として先行き不透明な状況が続いております。当社の関連業界である賃貸不動産業界においては、デジタル技術の進化により、契約手続きのデジタル化が進んでおります。具体的には、契約書類のオンライン化や電子署名の導入が行われており、紙の契約書の作成や保管、運送といった手間を省くことが可能となってきております。また、電子契約システムの導入により、契約のスピードアップやリモートでの取引が可能となるなど、業界全体のデジタルトランスフォーメーション（ＤＸ）が進展しております。このような事業環境のもと、当社は多様化する顧客ニーズに対応するべく、これまで培ってきたノウハウを活用し、保証システム及び取扱店様向け顧客情報管理システムの改修を図り、サービスの業容拡大を目指してまいりました。　この結果、当第１四半期累計期間の経営成績は、売上高771,118千円、営業利益110,655千円、経常利益99,889千円、四半期純利益76,478千円となりました。なお、セグメント別の経営成績につきましては次のとおりであります。 （保証事業）保証事業におきましては、積極的な新規取引先の開拓を継続することにより、新規優良顧客の獲得に努め、シェア拡大を目指してまいりました。並びに、既存クライアントへは随時情報収集を行い、新たな商品設計の提案を行うなど、各施策を実施し顧客ニーズへの対応強化を図ったため、契約件数が順調に推移しました。また、ＳＭＳを使ったＷＥＢ請求・オートコール・ＡＩオペレータによるオートメーション化を図るなど、回収効率向上にも取り組んでまいりました。この結果、本報告セグメントの売上高は719,221千円、セグメント利益は178,442千円となりました。（その他）その他の区分におきましては、ランドリーサービスについては、店舗の美化向上に向けた業者による清掃を行い、「安心、安全、清潔」な店舗を維持するように努めました。フィットネスサービスについては、お客様一人ひとりに合わせたサポート体制を目指し、ストレッチ教室の開催やカウンセリングを通じてフォロー体制を強化してまいりました。さらに、近隣のスーパーなどを活用した集客活動を通じて、新規会員の獲得を積極的に行ってまいりました。この結果、セグメントその他における売上高は51,896千円、セグメント利益は9,511千円となりました。  (2) 財政状態の状況（資産）総資産の残高は、前事業年度末に比べ614,796千円増加し、4,022,437千円となりました。流動資産の残高は、前事業年度末に比べ583,760千円増加し、3,527,172千円となりました。これは主に、現金及び預金が489,338千円増加、未収入金が52,942千円増加、求償債権が86,905千円増加、貸倒引当金が42,330千円増加したこと等によるものであります。固定資産の残高は、前事業年度末に比べ31,036千円増加し、495,264千円となりました。これは主に、無形固定資産が1,521千円増加、投資その他の資産が31,907千円増加した一方で、有形固定資産2,392千円減少したこと等によるものであります。 （負債）負債合計は、前事業年度末に比べ56,810千円減少し、2,248,330千円となりました。これは主に、流動負債の保証履行引当金が29,829千円増加した一方で、未払金が36,968千円減少、前受収益が37,963千円減少、賞与引当金が48,554千円減少したこと等によるものであります。 （純資産）純資産合計は、前事業年度末に比べ671,607千円増加し、1,774,107千円となりました。これは、資本金が297,564千円増加、資本準備金が297,564千円増加、利益剰余金が76,478千円増加したこと等によるものであります。 (3) 会計上の見積り及び当該見積りに用いた仮定前事業年度の有価証券報告書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。 (4) 経営方針・経営戦略等当第１四半期累計期間において、当社が定めている経営方針・経営戦略等について重要な変更はありません。  
経営上の重要な契約等	３ 【経営上の重要な契約等】当第１四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。  
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式8,000,000計8,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第１四半期会計期間末現在発行数(株)(2023年12月31日)提出日現在発行数(株)(2024年２月13日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,794,3002,794,300東京証券取引所 スタンダード市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。単元株式数は100株であります。計2,794,3002,794,300－－ (注) 提出日現在発行数には、2024年２月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】前事業年度の有価証券報告書提出日後、当四半期累計期間における役員の異動はありません。  
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
