項目	値
事業の内容	２ 【事業の内容】当第３四半期累計期間において、当社が営む事業内容について、重要な変更はありません。　
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第３四半期累計期間において、新たに発生した事業等のリスクはありません。また、前事業年度の有価証券報告書に記載した事業等のリスクについて重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期会計期間の末日現在において当社が判断したものであります。なお、第1四半期会計期間の期首から「収益認識に関する会計基準」(企業会計基準第29号2020年3月31日)等を適用しておりますが、影響が軽微であることから、当該基準等を適用する前の実績値に対する前年同期比を記載して説明しております。詳細は、「第４ 経理の状況 １ 四半期財務諸表 注記事項(会計方針の変更)」に記載のとおりであります。 （１）業績の状況　当第３四半期累計期間（2021年７月１日から2022年3月31日）における我が国の経済は、新型コロナウイルス感染症対策として実施されたまん延防止等重点措置が2022年3月に解除され、景気の好転が見込める状況になったものの、ウクライナ情勢等の影響による原材料価格や金融市場の変動により、引き続き先行きは不透明な状況が続いております。　このような環境の中、当社では、ユーザーに提供されるKeePerコーティングの品質の維持・向上を従来以上に実現していくことが、当面の業績を向上させるだけでなく、将来に向けての発展を目指したKeePerブランドのブランディングを確実にしていくために最も重要であると考えています。 　当第３四半期累計期間(2021年７月１日から2022年3月31日)におきましては、売上高は104億20百万円（前年同期比20.2％増加）、営業利益は30億94百万円（同33.9％増加）、経常利益は31億１百万円（同34.0％増加）、四半期純利益は21億31百万円（同37.1％増加）の増収増益となりました。なお、第３四半期累計としては、過去最高益ともなります。 　セグメントごとでは、キーパー製品等関連事業の売上高は47億34百万円（前年同期比9.5％増加）、セグメント利益は15億38百万円（同12.3％増加）となり、キーパーLABO運営事業の売上高は56億85百万円（前年同期比30.9％増加）、セグメント利益は15億56百万円（同65.4％増加）と大幅な増収増益となりました。 　このように、KeePerの需要増はとどまることはなく、KeePerの高評価を「ユーチューブ見て」や「SNSでの評価を見て」そして、「家族や友人に聞いて」の口コミにより各店舗で新車及び既販車ともにコーティングの施工台数が上昇し続けております。　もともとKeePerは「口コミや紹介」などのキッカケで施工をする方が非常に多かったのですが、コーティング施工台数の絶対数が増えているので、その分「口コミや紹介」なども増加し、非常に良い流れとなっております。　加えて、新サービス『ECOプラスダイヤモンドキーパー（以下、ECOダイヤ）』も2022年2月に発売され、商品コンセプトである『汚れなさ＝洗車回数が減る』が、環境問題にも配慮したコーティングとして今の時勢にも合っており、今までコーティングを施工した事のない、新しいユーザーにも受け入れられており、これからの大注目のコーティングとなっております。 キーパー製品等関連事業　当事業における最も大きなシェアを占めている石油販売業界は、新型コロナウイルス感染症の拡散により外出制限が出ていた事と、原油価格高騰による店頭小売価格が高騰し、全国的に来店頻度が大幅に減っております。しかし、この業界においてもKeePerの需要は非常に高く、特にダイヤモンドキーパー以上の高付加価値のコーティングの施工台数が伸びております。　そして、2022年2月より発売を開始した『ECOダイヤ』は、ダイヤモンドキーパーの施工技術と施工環境があれば施工が可能な為、全国のキーパープロショップからも好評であり、専用のコーティング剤『ECOプラスレジン』は、2ヶ月間で約11,000台分が出荷されております。本格的なプロモーション活動は今夏頃を予定しており、通称『ECOダイヤ』が、今後のKeePerの新たな軸になる、コーティングサービスとなっていきそうです。　新車マーケットにおいては、新型コロナウイルスによる世界的な半導体不足の影響に加え、ウクライナ情勢も加わり、新車製造が大幅に遅れ、納車も遅れており、コーティング施工が先延ばしとなっております。　しかし、そんな中でも、スバル純正の『SUBARU WダイヤモンドKeePer』は、お客様からの指名買いも増えており、ディーラー営業マンにとっても品質が高いKeePerは、自信をもってオススメする事が出来る為に、コーティング付帯率が25％程度にまで上昇してきております。　トヨタ関連は、全国のトヨタ販売会社では既に十数年取引をしている既存のコーティングを採用している事もあり、長年の信頼関係が強くある事から、一社一社に対して独自のアプローチが必要であり、導入までに時間がかかっておりましたが、この半年間で、ほぼ全社への何かしらのコンタクトが取れ、接点を持つことが出来るようになりました。接点が取れるようになれば、当社の得意分野である、一社一社に対して着実に性能テストを行いながら、製品力を生かした技術営業をおこなっていく事が出来ます。 　現在の全国のトヨタ関連の販売会社253社（販売会社の統合により274社から253社へ減少）への導入の進捗状況は、・4月30日現在、コンタクトが取れた販社が247社。・内、導入に向けての交渉に入った販社が144社。・内、「性能テスト」など実車を使っての導入の検討に入った販社が144社。・内、導入を決定いただき、実際の導入スケージュールが立った販社が39社。・内、すでに販売が始まっていて、製品の納入が始まっている販社が25社。　このように、導入には時間はかかっているものの着実に積み重りつつある新車マーケットでの事業が、将来へ向け大きな広がりを見せる手応えを十分感じております。 キーパーLABO運営事業　キーパーLABO運営事業においては、半導体不足で新車の製造が遅れ、納車が遅れている中にも関わらず、「ユーチューブ見て」や「SNSでの評価を見て」などで、新車へのコーティングの施工依頼が多くなっております。それに加えて今乗っている車をキレイにしようと既販車のコーティングも増大しており、KeePerを指名して購入される方が新車・既販車共に一段と非常に多くなっております。　さらに、2022年1月22日より、新サービス『ECOダイヤ』の販売を開始しました。商品コンセプトである『汚れなさ＝洗車回数が減る』の効果から、普段のお手入れが大変である、車格が大きい１BOXカーや大型SUVへの施工が多いのに加え、女性ドライバーにも人気のコーティングとなっております。3月末までで、1,098台を施工し、1億6百万円の売上となりました。　コーティングの施工台数を見てみると、EXキーパーは、施工台数が6,886台で前年比65.6%増、売上で約10億41 百万円と大幅な実績の上乗せとなりました。一番人気である、ダイヤモンドキーパーシリーズは、施工台数は27,034台の前年比24.９％増加、売上17億35百万円と大きく伸びております。また、クリスタルキーパーは19.0％増加となり、全てのKeePerコーティングにおいて非常に大きな伸びを示しております。　加えて、コロナ禍によって、清潔意欲の高まりに加え、今年は、黄砂・花粉などの春独特の汚れがひどくなり、「とにかくサッパリしたい」という需要が高まり、全体的に来店台数も増加しました。洗車需要も向上し、総来店台数も25.3%増加と大幅に増加した中、高付加価値コーティングの需要も高かったため、平均単価は前期13,456円から今期14,210円と5.6％増となり、昨年に大幅に向上したキーパーLABOの運営効率が、更にアップした結果となりました。　また、4月1日に、新卒新入社員:73名を迎え入れました。現在、各店舗に配属をし、キーパーコーティング技術者になるべく、教育プログラム表に基づき、研修を行っています。加えて、既存店の伸びが、高い次元で続くことを予測に入れた、更なる人材の採用活動を、良い人材を、需要増に遅れることなく、精力的に行い、高過ぎる人時生産性に達することを極力、防ぎ、お客様の満足に集中できる職場環境の整備に注力をしていきます。 既存店の改装と新ブランディングデザインへの変更埼玉県　　東浦和店　断熱工事・ＬＥＤ照明増設工事（7月実施済）愛知県　　大府店　リプレイスオープン（8月実施済）埼玉県　　浦和美園店　ブース８台増設 及び 埼玉トレーニングセンター開所（10月実施済）三重県　　名張店　照明ＬＥＤ化工事（11月実施済）岐阜県　　大垣店　照明ＬＥＤ化工事（11月実施済）愛知県　　小牧山店　３台分の作業場増設（11月実施済）愛知県　　守山店　ブース３台増設（4月実施済）三重県　　鈴鹿店　ブース４台増設 (4月実施済) 【2022年5月以降の予定】千葉県　　佐倉店　ブース2台増設埼玉県　　草加店　ブース２台増設、新ブランディングへ変更神奈川県　相模原淵野辺店　ブース1台増設三重県　　松阪店　ブース２台増設愛知県　　甚目寺店　ブース２台増設広島県　　広島東雲店　ブース３台増設、洗い場１台増設東京都　　高島平店　ブース３台増設、洗車・仕上げ場２台増設神奈川県　246玉川店　ブース2台増設愛知県　　東郷店　　ブース2台増設、洗車・仕上げ場4台分に改修　新規出店を年間10店舗前後の出店を計画しておりましたが、今期の新店は9店舗となりそうです。既に蒲郡店、茅ヶ崎店、白石店、厚木店、博多店の5店舗がオープンしました。これに加え、富山店、前橋店、京都店、山形店の4店舗（全て仮称）が、申請、工事などを行っており、今期オープンに向け進めています。今期予定していた、新座店（仮称）は申請関連で時間がかかっており来期の開店となる見込みです。　KeePerの需要拡大と共に全国各地に広がっている、キーパープロショップ、カーディーラーへのサポート強化も考え、全国47都道府県に出店をし、全国くまなくキーパーLABOを広げて行きます。 （２）財政状態の分析 （資産）　当第３四半期会計期間末における総資産は、前事業年度末に比べ14億82百万円増加し、106億69百万円となりました。これは主として、現金及び預金が３億38百万円増加、売掛金が３億４百万円増加、有形固定資産が６億59百万円増加、投資その他の資産合計が97百万円増加したこと等によるものです。（負債）　当第３四半期会計期間末における負債合計は、前事業年度末に比べ28百万円減少し、35億92百万円となりました。これは、流動負債が１億24百万円減少、固定負債が96百万円増加したことによるものです。（純資産）　当第３四半期会計期間末における純資産は、前事業年度末に比べ15億11百万円増加し、70億77百万円となりました。これは主として、利益剰余金が四半期純利益により21億31百万円増加したこと一方で、配当により５億45百万円減少したこと等によるものです。 （３）事業上及び財務上の対処すべき課題当第３四半期累計期間において、当社が対処すべき課題について重要な変更はありません。　（４）研究開発活動当社の研究開発活動は、当社技術開発部及びドイツSONAX社が、協力・連携して行っております。当第３四半期累計期間の研究開発費の総額は26百万円であります。これらの活動費用の一部を研究開発費として計上しております。   　
経営上の重要な契約等	３ 【経営上の重要な契約等】当第３四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式80,000,000計80,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第３四半期会計期間末現在発行数(株)（2022年３月31日）提出日現在発行数(株)（2022年５月11日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式28,280,84028,280,840東京証券取引所(プライム市場) 名古屋証券取引所（プレミア市場）完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計28,280,84028,280,840―― （注）当社は東京証券取引所、名古屋証券取引所各市場第一部に上場しておりましたが、2022年４月４日付の市場区分の見直しに伴い、同日以降の上場金融商品取引所名は、東京証券取引所プライム市場、名古屋証券取引所プレミア市場となっております。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】前事業年度の有価証券報告書提出日後、当四半期累計期間における役員の異動は、次のとおりであります。 (1) 退任役員 役職名氏名退任年月日社外取締役池本　茂次2021年10月８日  (2) 異動後の役員の男女別人数及び女性の比率　男性10名　女性0名（役員のうち女性の比率0％）
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
