項目	値
事業の内容	２【事業の内容】　当第３四半期累計期間において、当社が営む事業の内容について、重要な変更はありません。  
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１【事業等のリスク】　当第３四半期累計期間において、新たな事業等のリスクの発生、または、有価証券届出書に記載した事業等のリスクについての重要な変更はありません。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　文中の将来に関する事項は、当四半期会計期間の末日現在において判断したものであります。なお、当社は、前第３四半期累計期間については四半期財務諸表を作成していないため、前年同四半期累計期間との比較分析は行っておりません。 (1）経営成績の状況　当社は「最新のテクノロジーを、多くの人へ」をビジョンに掲げ、上場企業を中心に累計650社以上の企業（2023年９月末時点）に対し、AI搭載のソフトウエア開発とビルドアップパッケージ（デジタル組織の構築支援）を主軸としたAIソリューションを提供し、企業のテクノロジー活用アビリティの向上からAIの導入まで、一気通貫でAIトランスフォーメーションを支援しております。　また、当社は、DX推進に既に着手をしているAI-Readyな企業だけでなく、これからDX推進に着手するAI-Ready以前の企業に対しても、ビルドアップコンテンツを提供することでデジタル組織・人材の開発を行い、実際のデータの利活用を見据えたデータ・プラットフォームの設計と実装、更にはAIソフトウエアの実装・活用を推進し、資本業務提携先とも連携しながら、データ×AIで豊かな未来を実現することを目指しております。　AI業界を取り巻く事業環境については、「ChatGPT」の普及と共に生成AIを始めとしたAI利活用に対して各企業の注目度が一層高まっております。当社は、コアモジュールである「Instructea」と「ChatGPT」を組み合わせたSaaSプロダクトである「ChatMee」の販売を開始し生成AIビジネスへの展開も進めておりますが、生成AIを活用した変革支援が高く評価され、2023年10月に日本e-Learning大賞「生成AI特別部門」を受賞いたしました。　2023年６月に資本業務提携を締結した大塚商会等との連携も加速させながら、独自のビジネスモデルをベースに、引き続き顧客数の拡大と共に、「ChatGPTアイデアソン」といった新たなサービスの提供によりLTVの拡大にも注力してまいりました。　また、民間企業だけでなく、自治体においても生成AI等の実装に向けた議論は進んでおり、当社は、民間企業の支援で蓄積した知見をパッケージ化し自治体の支援へ展開していくために、京都市のさらなるDX推進を目的として、2023年11月に京都市と「DXの推進に向けた生成AIの活用等に関する連携協定」を締結します。　当第３四半期累計期間（2023年１月１日から2023年９月30日まで）においては、AIソフトウエアユニット及びビルドアップユニットにおける顧客数・プロジェクト数は堅調に推移し、売上高は順調に推移いたしました。以上の結果、当第３四半期累計期間は、売上高651,906千円、営業利益110,268千円、経常利益100,752千円、四半期純利益71,644千円となりました。なお、当社はAIソリューション事業の単一セグメントであるため、セグメント別の記載を省略しておりますが、当社の販売実績を主な内訳に区分した売上高は、AIソフトウエアユニットは331,731千円、ビルドアップユニットは320,175千円となっております。 (2）財政状態の状況（資産）　流動資産は472,387千円となり、前事業年度末に比べ115,165千円増加いたしました。これは、主に受注の増加に伴い、売掛金及び契約資産が98,656千円増加したことによるものであります。　固定資産は85,305千円となり、前事業年度末に比べ26,803千円増加いたしました。これは、主にソフトウエア開発の進捗に伴い、無形固定資産が30,162千円増加したことによるものであります。　この結果、当第３四半期会計期間末における資産合計は557,692千円となり、前事業年度末に比べ141,968千円増加いたしました。（負債）　流動負債は185,068千円となり、前事業年度末に比べ26,266千円減少いたしました。これは、主に未払消費税等及び未払法人税等が27,225千円減少したことによるものであります。　固定負債は該当ありません。　この結果、当第３四半期会計期間末における負債合計は185,068千円となり、前事業年度末に比べ26,266千円減少いたしました。（純資産）　純資産は372,624千円となり、前事業年度末に比べ168,234千円増加いたしました。これは、主に上場に伴う新株発行により資本金が48,760千円、資本剰余金が48,760千円それぞれ増加したこと及び四半期純利益71,644千円の計上により利益剰余金が増加したことによるものであります。 (3）会計上の見積り及び当該見積りに用いた仮定　有価証券届出書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。 (4）経営方針・経営戦略等　当第３四半期累計期間において、当社が定めている経営方針・経営戦略等について重要な変更はありません。 (5）優先的に対処すべき事業上及び財務上の課題　当第３四半期累計期間において、当社が優先的に対処すべき事業上及び財務上の課題について重要な変更はありません。 (6）研究開発活動　該当事項はありません。 (7）経営成績に重要な影響を与える要因　当第３四半期累計期間において、当社の経営成績に重要な影響を与える要因に重要な変更はありません。 (8）資本の財源及び資金の流動性についての分析　当第３四半期累計期間において、当社の資本の財源及び資金の流動性についての分析に重要な変更はありません。  
経営上の重要な契約等	３【経営上の重要な契約等】　当第３四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。  
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式24,000,000計24,000,000　（注）2023年７月20日付で普通株式５株につき１株の割合で株式併合を行い、普通株式の発行可能株式総数を　　　　24,000,000株としております。  
発行済株式、株式の総数等	②【発行済株式】種類第３四半期会計期間末現在発行数（株）（2023年９月30日）提出日現在発行数（株）（2023年11月14日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式6,050,0006,050,000東京証券取引所グロース市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。また、単元株式数は100株であります。計6,050,0006,050,000－－　（注）１．当社株式は、2023年９月27日付で東京証券取引所グロース市場に上場いたしました。２．2023年７月20日付で普通株式５株につき１株の割合で株式併合を行っております。  
