項目	値
事業の内容	２ 【事業の内容】当第１四半期累計期間において、当社において営まれている事業の内容について、重要な変更はありません。
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第１四半期累計期間において、新たに発生した事業等のリスクはありません。また、前事業年度の有価証券報告書に記載した「事業等のリスク」について重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期会計期間の末日現在において当社が判断したものであります。 (1)財政状態及び経営成績の状況①経営成績当第１四半期累計期間におけるわが国の経済は、企業収益や雇用情勢の改善が続いており、景気は緩やかに回復してまいりました。しかしながら、米中の貿易摩擦による景気減速懸念等、依然として景気の先行きは不透明な状況にあります。当社の事業領域である中堅・中小企業のＭ＆Ａ市場は、依然として拡大傾向にあります。中堅・中小企業の事業承継は政府が政策課題として掲げるほど問題は根深く、後継者が確保できず経営者の高齢化が進んでいるのが現状です。中小企業庁が2019年４月に公表した「2019年版中小企業白書」によると、最も多い経営者の年齢は1995年に47歳でしたが2018年には69歳になり、そして経営の担い手（会社などの役員又は自営業主）となる数は、2017年時点で60歳以上が59歳以下を上回り、経営者と経営の担い手の高齢化が進んでおります。こうした中で、事業承継は喫緊の課題であり、後継者不在を理由に企業が廃業に追い込まれることがないよう、政府も支援体制を拡充しております。Ｍ＆Ａは増加傾向にあり、Ｍ＆Ａが事業承継の解決策として認知されつつありますが、さらなる情報発信や支援体制・取組の充実が必要と考えております。情報発信につきましては、札幌、東京、名古屋、大阪、福岡で、事業承継を目指す方々にＭ＆Ａの具体的な進め方を解説するセミナー「あなたの会社の市場価値は？」を開催し、Ｍ＆Ａに一歩踏み出すために必要なことについてご理解いただく機会につながりました。また、広報誌の発行、ＷＥＢ・新聞・雑誌でのＭ＆Ａ記事を充実させ、Ｍ＆Ａに関する情報発信を行うことで、オーナー経営者に対する潜在的な譲渡希望ニーズの発掘に取り組んでおります。営業面につきましては、提携先金融機関より人材を受け入れることで、提携先金融機関内におけるＭ＆Ａ人材の育成を担い、協業によるＭ＆Ａ支援体制の強化を行いました。人員面につきましては、受託案件の増加に対応するとともに、今後更なる成長を目指すため、当第１四半期累計期間においてＭ＆Ａコンサルタントを１名増員いたしました。業容拡大に伴う前期からの人員増加に対応するため、2019年９月に東京本社を増床いたしました。この結果、新規受託については117件（前年同四半期57件）と大幅に増加となりました。当第１四半期累計期間における売上については、期内でＭ＆Ａにかかる最終契約が締結されたもののＭ＆Ａ取引実行が翌四半期以降となったことにより、当第１四半期での成約（売上）とならなかった案件が多く（７組）あり、成約組数は計24組（前年同四半期22組）となりました。しかしながら、大型案件が４組（前年同四半期+４組）成約するなど、全体的に成約単価が上昇し、売上高は1,481百万円となり、前年同四半期と比べ79.1％増と増収となりました。売上原価は、売上増加に伴うインセンティブの増加や案件に伴う紹介料の増加等により、495百万円（前年同四半期比79.0％増）、販売費及び一般管理費は、人員数の増加等による人件費の増加、本社増床に伴う地代家賃の増加等により365百万円（前年同四半期比13.8％増）となった結果、営業利益は621百万円（前年同四半期比170.3％増）となりました。これらの結果を受け経常利益も、621百万円（前年同四半期比170.2％増）となりました。また、資産効率化のため投資有価証券を売却し、特別利益として投資有価証券売却益を225百万円計上した結果、四半期純利益は573百万円（前年同四半期比277.6％増）と増益となりました。当社の成約組数と新規受託の第１四半期実績と当初計画は次の通りとなります。 2020年８期第１四半期 （実績） 2020年８期第１四半期 （目標）2020年８月期 （目標） 2020年８月期 (達成率％)成約組数（組）243014316.8受託案件（件）1178335832.7  なお、当社はＭ＆Ａ仲介事業の単一セグメントであるため、セグメントごとの記載はしておりません。 ②財政状態の分析(資産の部)当第１四半期会計期間末の流動資産は、前事業年度末に比べ135百万円減少し、5,794百万円となりました。これは主として、現金及び預金が19百万円増加したものの、売掛金が163百万円減少したことによるものであります。当第１四半期会計期間末の固定資産は、前事業年度末に比べ55百万円増加し、552百万円となりました。これは主として、本社増床等による固定資産の取得等により有形固定資産が６百万円、繰延税金資産の増加等により投資その他の資産が43百万円それぞれ増加したことによるものであります。 (負債の部)当第１四半期会計期間末の流動負債は、前事業年度末に比べ379百万円減少し、873百万円となりました。これは主として、賞与引当金が209百万円増加したものの、買掛金が73百万円、前事業年度末の未払賞与の支給等によりその他流動負債が478百万円それぞれ減少したことによるものであります。当第１四半期会計期間末の固定負債は、前事業年度末に比べ3百万円減少し、７百万円となりました。 (純資産の部)当第１四半期会計期間末の純資産は、前事業年度末に比べ302百万円増加し、5,465百万円となりました。これは主として、利益剰余金が、配当により277百万円減少したものの四半期純利益により573百万円増加したことによるものであります。 (2)事業上及び財務上の対処すべき課題当第１四半期累計期間において、当社が事業上及び財務上対処すべき課題について重要な変更及び新たに生じた課題はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第１四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式60,000,000計60,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第１四半期会計期間末現在発行数(株)(2019年11月30日)提出日現在発行数(株)(2020年１月14日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式19,354,20019,354,200東京証券取引所(市場第一部)完全議決権株式であり、権利内容に何ら限定のない当社における標準株式であります。また、１単元の株式数は100株であります。計19,354,20019,354,200――  
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２ 【役員の状況】該当事項はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
