項目	値
事業の内容	３【事業の内容】　当社グループは、当社及び連結子会社１社（高鳥(常熟)精密機械有限公司）で構成されており、電子機器及び繊維機器、医療機器の開発、製造、販売を主たる業務としております。　なお、下記の事業は「第５ 経理の状況 １ 連結財務諸表等 (1)連結財務諸表 注記事項」に掲げるセグメントの区分と同一であります。　当社グループの事業内容及び当社グループの当該事業に関わる位置付けは次のとおりであります。（1）電子機器事業… 主要な製品は、新素材加工機器、半導体製造機器、ディスプレイ製造機器であり、当社グループが製造、販売を行っております。（2）繊維機器事業… 主要な製品は、自動裁断機であり、当社が製造、販売を行っております。（3）医療機器事業… 主要な製品は、難治性胸腹水の外来治療を可能とするモバイル型胸腹水濾過濃縮処理装置であり、当社が製造、販売及び開発を行っております。以上で述べた事項を事業系統図によって示すと次のとおりであります。          
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1) 経営方針　当社グループは、「創造と開拓」の社是と「世界に誇れる独自技術を製販一体となって構築し、最良の製品とサービスを提供し、人々の暮らしを豊かにする」の企業理念のもと、ユーザーニーズを先取りした新規特徴製品の開発、高精度・高品質を目指した高付加価値製品の開発及び将来成長が期待できる製品の創出を行う「開発先行型企業」を目指しております。(2) 経営戦略等　当社グループの中長期における経営戦略は、ますます厳しさを増すグローバル競争に勝ち抜くため、原価力の強化を重要課題の一つとして位置づけ、中国での現地生産及び海外調達比率を高めるなど競合・競争戦略を見つめ直し更なる高収益体質づくりを推進することにより、売上・収益ともに県下ナンバーワン企業へと発展することを目指します。　また、基本方針といたしましては(ⅰ)顧客の立場に立って、新規事業開拓、オリジナル製品開発、周辺機器ラインナップを行う(ⅱ)オリジナル製品の開発をリードする営業活動を行い、営業を支えるサービス体制の構築と事業化を行う(ⅲ)組立、調整、サービスに力点を置いたものづくりを行うを掲げて、企業価値をより一層高めるとともに確固たる企業基盤を築き、当社の経営ビジョンであります「信頼されるタカトリ」を目指します。●コア技術の更なる強化　当社グループの戦略的コア技術である「８つのコア技術」（貼付、真空、搬送、切断、制御、研磨、計測、剥離）の各技術を更に強化し、スローガン「The Power of“Ｔ”Technology Trust Teamwork」のもと、「製品の独自性」や「製品の強さを極める」ことに注力し、現状事業の付加価値を高めるとともに、「８つのコア技術」をベースに(ⅰ)有望事業機会を目指した技術力の強化(ⅱ)強い技術の他製品への水平展開(ⅲ)他社との技術提携及び協業化による新製品の開発(ⅳ)既存製品の進化などに積極的に取り組んでまいります。●内部管理体制の強化及びリスク・マネジメントの強化　会社法で定められた「株式会社及びその子会社から成る企業集団の業務の適正を確保するための体制」を確立するため、内部統制システムの構築を核に、リスク・マネジメントの強化による危機管理（危機防止）の浸透、コンプライアンスの周知徹底等を推進いたします。(3) 経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、安定した利益率の確保と財務体質の強化を目指して経営努力をしてまいります。　具体的には、ＲＯＥ（自己資本当期純利益率）10％以上、売上高総利益率の向上を目標に、安定した収益体質の確立を目指しております。(4) 経営環境及び事業上及び財務上の対処すべき課題　当社グループが関わる電子部品業界につきましては、新素材加工機器では、欧州をはじめとした各国で自動車の脱内燃機関に向けた動きが活発になっており、ＳｉＣの低価格化が進む事でシリコンパワー半導体からの置き換えがさらに進展すると予測されます。　半導体市場では、世界的な脱炭素の潮流の中で、省エネ対応のパワーデバイスディスクリートの需要は益々高まり、同分野向けの装置販売は今後も堅調に推移することが見込まれます。また、生成ＡＩ開発に使用する半導体市場が拡大している中、高速演算を可能にする高性能半導体の需要は益々増えるものと考えられ、この関連分野における装置販売の伸びも予想されます。　ディスプレイ製造機器では、引き続きウェアラブル機器の市場が拡大するため、今後も同機器向けのフィルム貼付け機の販売は、比較的堅調に推移することが見込まれます。また、ＥＶの普及により、車載用ディスプレイの需要拡大も見込まれることから、曲面パネルや大型ルーフ等の高付加価値品向け装置の市場の立ち上がりも予想されます。繊維機器市場につきましては、今後については円安進行による仕入れ価格や人件費などコスト増加が懸念される中、需要低迷が続き収益環境の厳しさが増していくと予測されます。　医療機器市場につきましては、医療機器のＯＤＭ市場の拡大が見込まれるとともに、カテーテル製造装置は、生産工程の自動化・省力化へのニーズ拡大により、ＯＤＭ受託により開発した医療機器のＯＥＭ供給が、引き続き堅調に推移するものと予想されます。(5) 優先的に対処すべき事業上及び財務上の課題より高精細・低価格という顧客の要望に応えるべく、常に原価力の強化を意識し、オリジナル製品の開発を引き続き行っていくと同時に、お客様の発展に応えるべく「この世に無いモノを造るのがタカトリである」ことを我々の企業価値と捉え、世界を舞台として挑戦し、常に時代に先駆け、お客様の多様化するニーズに、当社独自の技術でソリューションを提供してまいります。
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。　なお、文中の将来に関する事項は、提出日現在において当社グループが判断したものであります。(1) 部材等の調達による影響　当社グループの製品を構成する鉄、アルミ、樹脂等の主要部材の価格高騰が業績に影響を及ぼす可能性があります。また、半導体を始めとする一部の部材につきましては需要集中等による供給不足や供給業者の被災及び事故等による供給中断が発生する可能性があります。当社グループとしましては、安定的な調達のために複数供給者からの購入体制をとる等の対応に努めてまいりますが、長期にわたり部材の入手が困難な場合、生産が不安定となり、業績に影響を及ぼす可能性があります。(2) 市場変動による影響　当社グループの属する電子部品製造装置市場では、一般的な経済的不況に加え電子部品業界の設備投資動向や電子部品の需給環境の影響を大きく受けてまいりました。半導体市場においてはシリコンサイクル、液晶市場においてはクリスタルサイクルと呼ばれるサイクルにより景気が左右され、過去に繰り返し影響を受けてまいりました。当社グループではこのような市場環境においても利益が計上できる体質になるように努力してまいりましたが、今後もこのような市場環境によって受注高及び売上高が減少することにより当社グループの業績に悪影響を及ぼす可能性があります。(3) 事業戦略による影響　当社グループの属する電子部品製造装置市場では、革新的な技術の進歩への対応とともに厳しい販売価格競争があります。当社グループでは、高付加価値製品の開発の強化や材料メーカー及び周辺装置メーカーとの連携等を展開しておりますが、競争激化による販売価格下落、技術革新による当社グループ既存製品の陳腐化、当社グループ新製品の市場投入のタイミング等により当社グループの業績に悪影響を及ぼす可能性があります。(4) その他の影響　当社グループが事業を遂行していく上で上記のリスク以外に、世界各地域における経済環境、自然災害、戦争・テロ、感染症、法令の改正や政府の規制、購入品の価格高騰、重要な人材の喪失等の影響を受けることが想定され、場合によっては当社グループの業績に悪影響を及ぼす可能性があります。　こうした状況も踏まえ、当社グループの業績への影響は限定的なものに留まるといった仮定のもと、当連結会計年度において、固定資産の減損会計の適用及び繰延税金資産の回収可能性等に関する会計上の見積りを行っております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（１）当期の経営成績の概況①経営成績の状況　当連結会計年度における世界経済は、米国では良好な雇用情勢や実質所得の増加による個人消費や輸出の増加などから堅調に推移しているものの、企業景況感の悪化や資金調達環境の引き締まりを背景に、製造業による機械投資を中心に低迷することで景気は減速する見通しとなっております。欧州では、消費者マインドの改善が足踏みする中で個人消費は力強さに欠け、製造業、サービス業ともに企業の景況感は悪化、生産は減少傾向にあり、輸出も低迷するなど、景気は低迷しております。中国では、ゼロコロナ政策解除を機に、経済は急回復したものの、リバウンド需要が早期に終了し、個人消費は再び低迷しております。また、企業活動においても製造業を中心に、近年の政府による規制強化や国有企業重視の姿勢が民間企業の設備投資意欲を削いでおり、多くの企業は設備投資の拡大に慎重になっており、低迷しております。　一方、国内経済は、世界的な需要の減速が製造業の収益を下押し要因としてあるものの、製造業では、供給制約の緩和による生産・輸出の回復を受けて、自動車を中心に増益傾向にあります。また、個人消費は、飲食などのサービスを中心に緩やかな回復を続けており、訪日外国人によるサービス需要の増加が非製造業の収益を押し上げており、堅調に推移しております。　このような経済環境の中、当社グループが関わる電子部品業界におきましては、脱炭素に向けた各国政府の規制強化、再生可能エネルギーの需要拡大、電力効率向上の要求の高まりなどを背景に成長を続けており、スマートフォン需要に一服感がみられるものの、市場環境は堅調に推移しております。　このような状況の中、電子機器事業及び医療機器事業につきましては部品の供給停滞状況の長期化等の懸念があるものの堅調に推移いたしました。また、繊維機器事業につきましては前年並みとなりました。　損益面につきましては、電子機器事業の受注・売上が順調に推移したこと、さらに、製造コストの低減及び諸経費の圧縮に努めたことなどにより、売上高、営業利益、経常利益、親会社株主に帰属する当期純利益は前年実績を大幅に上回る結果となりました。　この結果、当連結会計年度の売上高は16,367百万円（前連結会計年度比60.1％増）となり、営業利益は2,464百万円（同82.4％増）、経常利益は2,599百万円（同77.8％増）、親会社株主に帰属する当期純利益は1,907百万円（同85.5％増）となりました。　セグメントごとの経営成績は、次のとおりであります。（電子機器事業）新素材加工機器では、パワー半導体市場は、脱炭素に向けた各国政府の規制強化、再生可能エネルギーの需要拡大、電力効率向上の要求の高まりなどを背景に、ＥＶの普及に伴うＳｉＣモジュールのニーズ拡大に牽引され成長を続けています。中国でのパワー半導体市場では、インゴット供給及び工場建設計画の遅延の影響から受注計画に遅れが生じているものの、高速鉄道、自動車及び充電施設、発電及び高圧送電などのインフラ整備に向けて積極的に投資が続けられ堅調に推移いたしました。　このような状況の中、販売額は増加いたしました。　半導体製造機器では、やや回復の兆しは見え始めたものの、依然としてスマートフォンの世界出荷量が低水準で推移しているため、ロジックＩＣや電子部品メーカー向けの装置販売は低調でしたが、脱炭素社会を目指す世界的な流れの中、特にＥＶ市場の拡大により、パワーデバイスディスクリートメーカー向けの装置販売は堅調に推移いたしました。　このような状況の中、販売額は増加いたしました。　ディスプレイ製造機器では、市場が拡大しているウェアラブル機器ディスプレイ用のフィルム貼り付け機の販売は堅調に推移いたしました。一方、スマートフォンの世界出荷量が未だ回復していない影響によりパネルメーカーによる装置投資の動きが依然として停滞しているため、主力の中小型ディスプレイ用偏光板貼り付け機や真空貼り合わせ機の販売が低調に推移いたしました。　このような状況の中、販売額は減少いたしました。　その結果、売上高は15,910百万円（前連結会計年度比60.0％増）、セグメント利益2,570百万円（同69.5%増）となりました。 （繊維機器事業）　繊維機器事業では、主要チャンネルである百貨店・スーパーにおける衣料品売上は、行動制限の緩和から回復傾向にあるもののテレワークの定着や物価高に伴う節約・低価格志向の高まりを背景にコロナ前に比べて低調に推移いたしました。また、炭素繊維裁断機市場におきましても、先行きの不透明感から市場環境の改善はみられず、同様に一般産業素材向け裁断機におきましても低調に推移いたしました。　このような状況の中、販売額は微増となりました。　その結果、売上高は193百万円（前連結会計年度比1.7％増）、セグメント損失21百万円（前連結会計年度はセグメント損失23百万円）となりました。（医療機器事業）医療機器事業では、新型コロナの影響による部品の長納期化に対し先行手配等の対策を行うことで、販売計画への影響を限定的に留めました。また、ＯＤＭ受託により開発した医療機器のＯＥＭ供給を開始いたしました。オリジナル製品では「胸腹水濾過濃縮装置Ｍ－ＣＡＲＴ」の医療機関への販売及びレンタル、試用貸出しを行いました。　このような状況の中、販売額は大幅に増加いたしました。　その結果、売上高は263百万円（前連結会計年度比205.2％増）、セグメント損失83百万円（前連結会計年度はセグメント損失141百万円）となりました。 ②財政状態の状況（資産）　当連結会計年度末の総資産は、前連結会計年度末に比べて5,377百万円増加し、18,041百万円（前連結会計年度末は12,664百万円）となりました。　流動資産は、前連結会計年度末に比べて5,207百万円増加し、14,892百万円（前連結会計年度末は9,685百万円）となりました。主な内訳は現金及び預金4,447百万円、受取手形、売掛金及び契約資産3,091百万円であります。　固定資産は、前連結会計年度末に比べて170百万円増加し、3,149百万円（前連結会計年度末は2,978百万円）となりました。主な内訳は建物及び構築物が938百万円、土地781百万円、投資有価証券663百万円であります。（負債）　当連結会計年度末の負債は、前連結会計年度末に比べて3,602百万円増加し、9,859百万円（前連結会計年度末は6,257百万円）となりました。　流動負債は、前連結会計年度末に比べて3,698百万円増加し、9,738百万円（前連結会計年度末は6,040百万円）となりました。主な内訳は買掛金2,599百万円、電子記録債務3,492百万円、短期借入金1,800百万円であります。　固定負債は、前連結会計年度末に比べて96百万円減少し、121百万円（前連結会計年度末は217百万円）となりました。主な内訳は長期借入金70百万円、資産除去債務33百万円であります。（純資産）　当連結会計年度末の純資産は、前連結会計年度末に比べて1,775百万円増加し、8,182百万円（前連結会計年度末は6,406百万円）となりました。主な内訳は資本金963百万円、資本剰余金1,352百万円、利益剰余金5,808百万円であります。　この結果、自己資本比率は45.4％となりました。 （２）当期のキャッシュ・フローの概況　当連結会計年度末における現金及び現金同等物は、前連結会計年度末に比べて1,381百万円増加し、4,437百万円となりました。　当連結会計年度における各キャッシュ・フローの状況は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は1,500百万円（前連結会計年度は252百万円の収入）となりました。これは主に税金等調整前当期純利益2,598百万円、売上債権の増加額が154百万円、棚卸資産の増加額が3,468百万円、仕入債務の増加額が3,263百万円、契約負債の減少額が9百万円等によるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は114百万円（前連結会計年度は290百万円の支出）となりました。これは主に、有形固定資産の取得による支出79百万円等によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は5百万円（前連結会計年度は11百万円の収入）となりました。これは主に、短期借入れによる収入300百万円、長期借入金の返済による支出132百万円、配当金の支払額164百万円等によるものであります。 （３）生産、受注及び販売の実績a.生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（千円）前年同期比（％）電子機器事業15,910,094159.96 繊維機器事業193,896101.72医療機器事業263,989305.20合計16,367,981160.10（注）金額は販売価格によっております。 b.受注実績　当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高（千円）前年同期比（％）受注残高（千円）前年同期比（％）電子機器事業7,735,74431.3411,413,61658.27繊維機器事業209,110102.8365,384130.32医療機器事業264,362126.75168,632100.22合計8,209,21732.7111,647,63258.81（注）電子機器事業の実績に著しい変動がありました。その内容につきましては、「（1）当期の経営成績の概況①経営成績の状況」をご覧ください。 ｃ.販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称金額（千円）前年同期比（％）電子機器事業15,910,094159.96繊維機器事業193,896101.72医療機器事業263,989305.20合計16,367,981160.10（注）１.最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。 相手先前連結会計年度（自　2021年10月１日　　至　2022年９月30日）当連結会計年度（自　2022年10月１日　　至　2023年９月30日）金額（千円）割合（％）金額（千円）割合（％）東栄実業有限公司－－9,103,67055.6東栄電子有限公司3,349,16132.8－－　　　２.当連結会計年度の東栄電子有限公司に対する販売実績は、総販売実績に対する割合が10％未満であるため記載を省略しております。　　　３.前連結会計年度の東栄実業有限公司に対する販売実績は、総販売実績に対する割合が10％未満であるため記載を省略しております。 (４)経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ① 重要な会計方針及び見積り　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められる会計基準に基づき作成されております。　重要な会計方針及び見積りにつきましては、「第５ 経理の状況　１　連結財務諸表等（１）連結財務諸表　注記事項（連結財務諸表作成のための基本となる重要な事項）、（重要な会計上の見積り）」に記載しております。 ② 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容a.経営成績の分析　経営成績の分析については、４「経営者による財政状態、経営成績等及びキャッシュ・フローの状況の分析」をご参照ください。 b.財政状態の分析　財政状態の分析については、４「経営者による財政状態、経営成績等及びキャッシュ・フローの状況の分析」をご参照ください。 c.キャッシュ・フローの分析　キャッシュ・フローの分析については、４「経営者による財政状態、経営成績等及びキャッシュ・フローの状況の分析」をご参照ください。 d.経営成績に重要な影響を与える要因について　経営成績に重要な影響を与える要因については、３「事業等のリスク」をご参照ください。 e.資本の財源及び資金の流動性について　当社グループは、運転資金及び設備資金につきましては、主として内部資金により充当し、必要に応じて金融機関からの借入を実施することを基本方針としております。当連結会計年度末における現金及び現金同等物の残高は4,437百万円あります。資金の流動性については、４「経営者による財政状態、経営成績等及びキャッシュ・フローの状況の分析」をご参照ください。 f.経営上の目標の達成状況当社の収益目標であるＲＯＥ10.0％に対して、当連結会計年度におけるＲＯＥは26.2％となりました。引き続き、厳しい市場環境に屈することなく、企業価値を高め、持続的な成長を図ります。 セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容につきましては、４「経営者による財政状態、経営成績等及びキャッシュ・フローの状況の分析」をご参照ください。 ③ 重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成されております。当社グループの重要な会計方針については、すべて「第５　経理の状況　１　連結財務諸表等　注記事項（連結財務諸表作成のための基本となる重要な事項）、（重要な会計上の見積り）」に記載しております。   
経営上の重要な契約等	５【経営上の重要な契約等】(1）販売契約について提携先提携内容備考契約期間東栄電子有限公司新素材加工装置の中国での販売に関する事項販売代理店契約自2001年10月３日至2003年10月２日（以後１年毎に自動更新）Grinding Technology, Inc.新素材加工装置・半導体製造装置のアメリカ合衆国・カナダ・欧州での販売に関する事項販売代理店契約自1998年１月１日至2003年12月31日（以後１年毎に自動更新）KROMAX INTERNATIONAL CORP.ディスプレイ製造装置の中国・台湾での販売に関する事項販売代理店契約自2006年９月１日至2007年８月31日（以後１年毎に自動更新）MILLICE PRIVATE LIMITED半導体製造装置のシンガポール・マレーシア等での販売に関する事項販売代理店契約自2012年２月10日至2013年２月９日（以後１年毎に自動更新）Apex-iInternational Co.,Ltd半導体製造装置の中国での販売に関する事項販売代理店契約自2015年11月１日至2016年10月31日（以後１年毎に自動更新）TOYO ADTEC PTE.LTD半導体製造装置の中国・台湾・フィリピンでの販売に関する事項新素材加工装置の台湾での販売に関する事項販売代理店契約自2015年11月１日至2016年10月31日（以後１年毎に自動更新）Double Dragons Industrial Group Co., LTD.ディスプレイ製造装置の中国での販売に関する事項販売代理店契約自2016年５月１日至2017年４月30日（以後１年毎に自動更新）SUZHOU WCD SMART EQUIPMENT CO.,LTD.ディスプレイ製造装置の中国での販売に関する事項販売代理店契約自2016年11月１日至2017年10月31日（以後１年毎に自動更新）東栄電子有限公司半導体製造装置の中国での販売に関する事項販売代理店契約自2017年２月１日至2018年１月31日（以後１年毎に自動更新）日上億科技有限公司半導体製造装置の中国での販売に関する事項販売代理店契約自2017年12月１日至2018年11月30日（以後１年毎に自動更新）SUZHOU JIAZHENHUA ELECTRONICS TECHNOLOGY CO.,LTD半導体製造装置の中国での販売に関する事項販売代理店契約自2017年12月１日至2018年11月30日（以後１年毎に自動更新）  (2）共同開発契約について提携先契約内容契約期間株式会社メムス・コアＭＥＭＳ製造装置及び機器の共同開発自2005年10月１日至2007年９月30日（以後１年毎に自動更新）
研究開発活動	６【研究開発活動】　当連結会計年度においては、各部門における新製品・新技術の開発と既存製品の改良・改善を柱とし、当社グループの戦略的コア技術である「８つのコア技術（貼付、真空、搬送、切断、制御、研磨、計測、剥離）」をベースに有望事業機会と結びついた重点強化技術の開発、強い技術の他製品への水平展開を行っております。　当連結会計年度における研究開発費の総額は167百万円であり、セグメント別の主な開発内容は次のとおりであります。(1) 電子機器事業　当事業に係る研究開発費は167百万円であります。① 新素材加工機器　新素材製造機器に関する研究開発活動としては、装置の取扱い経験がない方でも操作が出来る装置の開発や装置に使用する消耗部品状態を自動監視して、適切に処置する開発に注力して参ります。② 半導体製造機器　半導体製造機器に関する研究開発活動としては、世界的な原材料費、燃料費の高騰や人手不足の中、ランニングコストやオペレーティングコストの削減を可能にする省人化、自動化に対するユーザーニーズが高まっております。当社ではこの動きを捉え、テープ自動交換など、ユーザーのコスト低減に資する技術開発を今後も強化し、継続していきます。③ ディスプレイ製造機器　ディスプレイ製造機器に関する研究開発活動としては、今後、高級車を中心に採用が進むと予測される大型サンルーフ用の3D曲面パネル真空貼合機の開発が最終段階に入っております。また、全固体電池製造関連装置についても、ディスプレイ事業の新分野として展開すべく、これまでの研究開発の技術成果を具体的な商品開発に生かすべく、情報収集を継続しています。(2) 繊維機器事業　当事業に係る研究開発費用はありませんでした。(3) 医療機器事業　当事業に係る研究開発費用は0百万円であります。　医療機器事業では、国内の医療機器メーカーとの共同開発契約に基づき、ＯＤＭ受託による医療機器開発を進めております。
設備投資等の概要	１【設備投資等の概要】　当社グループでは、生産効率と品質の向上及び技術開発力の強化のための投資を実施しております。なお、有形固定資産の他、無形固定資産への投資を含めて記載しております。　当連結会計年度の設備投資等の総額は276百万円であり、セグメント別に示すと次のとおりであります。(1) 電子機器事業　当連結会計年度においては、主に研究開発用資産や装置用金型など総額261百万円の設備投資を実施しました。(2) 繊維機器事業　当連結会計年度においては、主にノートパソコンなど総額6百万円の設備投資を実施しました。(3) 医療機器事業　当連結会計年度においては、主にレンタル販売用「胸腹水濾過濃縮装置Ｍ－ＣＡＲＴ」、装置用金型など8百万円の投資を実施いたしました。　なお、当連結会計年度における重要な設備の除却、売却等はありません。 
主要な設備の状況	２【主要な設備の状況】(1) 提出会社2023年９月30日現在 事業所名(所在地)セグメントの名称設備の内容帳簿価額従業員数（人）建物(千円)構築物(千円）機械及び装置(千円)車両運搬具(千円)工具、器具及び備品(千円）土地（千円）（面積㎡）リース資産(千円）合計(千円)本社及び本社工場(奈良県橿原市）電子機器事業繊維機器事業医療機器事業統括業務施設販売設備電子機器製造設備繊維機器製造設備医療機器製造設備904,22034,572252,056054,217781,479(36,835.59)20,3312,046,878195(119)（注）従業員の（　）は、臨時雇用者数を外書しております。 (2) 在外子会社2023年９月30日現在  会社名 事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数（人）建物及び構築物（千中国元）工具、器具及び備品（千中国元）土地（千中国元）(面積㎡)リース資産（千中国元）合計（千中国元）高鳥（常熟）精密機械有限公司中国江蘇省常熟市電子機器事業営業所及び工場－51－(－)－513  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式17,000,000計17,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年９月30日）提出日現在発行数（株）（2023年12月25日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,491,4905,491,490東京証券取引所スタンダード市場単元株式数100株計5,491,4905,491,490－－
