項目	値
事業の内容	 ３ 【事業の内容】　当社グループは、日本電子材料株式会社（当社）と子会社９社により構成されており、半導体検査用部品、電子管部品の開発、製造及び販売を主とした事業活動を行っております。　事業内容と当社及び関係会社の当該事業にかかる位置づけ並びにセグメントとの関連は次のとおりです。 区分主要製品主要な会社半導体検査用部品関連事業＜カンチレバー型プローブカード＞・Ｃタイププローブカード　（ＣＥシリーズ） ＜アドバンストプローブカード＞・Ｖタイププローブカード　（ＶＴシリーズ、ＶＳシリーズ、ＶＥシリーズ） ・Ｍタイププローブカード　（ＭＣシリーズ、ＭＬシリーズ、ＭＴシリーズ）当社ジェムアメリカ社ジェム香港社ジェム台湾社ジェムヨーロッパ社ジェム上海社ジェムタイ社ジェム深セン社電子管部品関連事業陰極当社フィラメント （注）１．Ｃタイププローブカードプローブ（探針）の形状が力学でいう片持ち梁（Cantilever）の構造を持つタイプです。２．Ｖタイププローブカードプローブ（探針）の形状が垂直型で、主として半導体の高集積化・高速化対応として使用されているタイプです。①　ＶＴシリーズ　・・・　垂直接触型プローブカード②　ＶＳシリーズ　・・・　垂直スプリング接触型プローブカード③　ＶＥシリーズ　・・・　垂直＋カンチレバー複合型プローブカード３．ＭタイププローブカードＭＥＭＳ（Micro Electro Mechanical Systems）技術を用いたプローブユニットを使用しているタイプです。  ［事業系統図］ （注）関係会社の正式名及び略称は下記のとおりであります。正式名 略称JEM AMERICA CORP. ジェムアメリカ社JEM (HONG KONG) Co.,Ltd. ジェム香港社JEM TAIWAN PROBE CORP. ジェム台湾社JEM EUROPE S.A.R.L. ジェムヨーロッパ社JEM Shanghai Co.,Ltd. ジェム上海社JEM (THAILAND) Co.,Ltd. ジェムタイ社JEM (SHENZHEN) Co.,Ltd. ジェム深セン社  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題は以下のとおりです。なお、文中における将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものです。 (1) 会社の経営の基本方針当社グループは、次のとおり経営理念を掲げ、また、経営理念を具体化するための５つからなる経営方針を定めて、企業価値の向上と社会への貢献に取り組んでおります。　　経営理念「人類に幸福をもたらす技術の開発と製品化により社会に貢献する」　　経営方針「透明性のある企業活動」　　　　　　「新たな価値の提供」　　　　　　「グローバルな事業展開」　　　　　　「利害関係者の尊重」　　　　　　「地球環境の保護」 (2) 経営上の目標の達成状況を判断するための客観的指標等当社グループは、安定的な収益力を表す指標として連結経常利益率10％以上及び株主資本利益率（ＲＯＥ）10％以上を目標としております。さらに、半導体市場の更なる拡大を見込むなか、顧客ニーズに応えるプローブカードの開発と供給を社会的使命として、拡大する市場環境を支え、市場以上の成長を目指す2024年度－2026年度の中期経営計画を策定いたしました。当社グループは、本中期経営計画の達成に向けて、積極的な設備投資・開発投資により製品力と生産キャパシティの強化を図るとともに、ＤＸ投資、人的投資、サステナビリティへの取り組みを推進し、更なる発展を目指します。 「経営指標」 ・連結経常利益率 10％以上 ・株主資本利益率（ＲＯＥ）10％以上「2026年度目標」 ・連結売上高  30,000百万円 ・連結経常利益 5,000百万円 なお、上記目標につきましては、本中期経営計画の公表日である2024年5月14日現在における経済動向や市場環境をはじめとする情報に基づくものであり、実際の業績は今後さまざまな要因によって予想値と異なる結果となる場合があるほか、目標自体についても今後変更することがあります。 (3) 中長期的な会社の経営戦略当社グループの主たる事業分野である半導体市場につきましては、中長期的には、デジタル社会への移行が世界中で進む中、半導体は、様々な製品やサービスにおいて需要の拡大が予想されており、それらを背景として、新たな半導体工場の建設等、半導体製造基盤の確保・強化に向けた動きも広がっております。一方で、足元では、世界的な金融引締めに伴う影響、中国経済の先行き懸念、物価上昇、中東情勢の緊迫化等により、世界的な景気後退リスクが払拭されない中、不確実性の高い事業環境が続いております。半導体市場につきましても、生成ＡＩ向けについては需要が拡大する一方で、スマートフォン向けについては不透明感が続くなど、一様ではない状況が続いております。このような事業環境の中、当社グループといたしましては、国内外の既存顧客に対する一層のサポートの強化によるシェアの維持及び海外の半導体メーカーに対する販売強化、並びに中長期的な成長に向けて生産力や製品開発の強化を図ってまいります。さらに、当社グループの中長期的な企業価値の向上に向けて、サステナビリティが重要な経営課題であるとの認識のもと、サステナビリティ課題への対応を図ってまいります。  (4) 優先的に対処すべき事業上及び財務上の課題① 市場の要求に応える製品の開発とサービスの強化中長期的に需要が見込まれるＭタイププローブカードの更なる性能向上、納期短縮、原価低減を行い、製品競争力を高め、拡販に取り組んでまいります。また、次世代半導体向けプローブカードの開発を加速させ、ビジネスチャンスの拡大を図ります。 ② 海外販売の強化海外の半導体市場は、アジアを中心に着実な成長を遂げております。また、製造を専門に行うファウンドリや、自社工場を持たず製品の企画や設計のみを行うファブレスメーカーの台頭等、半導体の生産は世界規模で分業化が進んでおります。当社グループは、海外拠点のネットワークを活かした販売活動の充実を図るとともに、日本から各国拠点へのリソース投入や一層の技術支援により、海外販売の強化を推進します。 ③ 付加価値向上への取組み技術革新やＶＡ活動による原価低減や品質向上によって、付加価値の向上を図ります。 ④ 経営基盤の更なる強化リスクマネジメントの一層の高度化を図り、経営基盤の強化に努めるとともに、環境・社会・ガバナンス（ＥＳＧ）に関する取り組みを推進し、持続的な成長及び企業価値の向上に努めます。
事業等のリスク	３ 【事業等のリスク】当社グループの経営成績、株価及び財務状況等に影響を及ぼす可能性のある主要なリスクは以下のとおりです。なお、文中における将来に関する事項は、本有価証券報告書提出日現在において当社グループが判断したものですが、リスクの全てを網羅したものではなく、事業等のリスクは以下に限定されるものではありません。　(1) 半導体市場の動向に関するリスク当社グループの売上の大半は半導体検査用部品であるプローブカードであり、半導体の回路毎に設計・製造される消耗品としての特性を有しています。当社グループは、半導体の回路設計と一体化してプローブカードを迅速に設計、開発するため、国内のみならず、米国、台湾等、海外にも販売・生産拠点を設け、市場動向や顧客ニーズの変化に対応しております。しかしながら、世界的な金融引締めに伴う影響、中国経済の先行き懸念、物価上昇、中東情勢の緊迫化等、世界的な景気後退リスクが半導体市場並びにプローブカード市場に影響を与えた場合、当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (2)  新製品の開発等に関するリスク当社グループは、半導体回路の微細化や高速化に向けた、ＭＥＭＳ技術を用いたプローブの性能向上や基板の開発、プローブカードの組立技術や加工技術の開発、次世代半導体向けプローブカードの開発や既存製品の性能向上等、様々な技術や新製品の開発を推進しております。しかしながら、当社の新製品の開発や技術開発に遅れ等が生じた場合、当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (3) 特定顧客への販売に関するリスク半導体ビジネスは、投資コストの増加や需給バランスの不安定さ等の影響により、収益性の向上を図ることが容易ではなくなった結果、半導体メーカーの再編が進み、大手半導体メーカーによる寡占化が進みました。一方で、中長期的には、デジタル社会への移行が世界中で進む中、半導体は、データセンター向けをはじめとして、様々な製品において需要の拡大が予想されており、それらを背景として、大手半導体メーカーを中心に、新たな半導体工場の建設等、半導体製造基盤の確保・強化に向けた動きも広がっております。当社グループもそれらの影響を受け、売上高における特定顧客が占める比率が高まっております。しかしながら、それら特定顧客の設備投資の動向や生産計画の変更等は、当社グループの経営成績及び財務状況等に影響を与える可能性があります。　(4) 製品価格の変動に関するリスク半導体メーカーは、利益と競争力を維持するためコスト削減を徹底しており、プローブカードに対しても継続した価格要請があり、当社グループは、技術革新やＶＡ活動による原価低減等によって、価格要請に対応するとともに、付加価値の向上を図っております。しかしながら、価格競争の激化等によって、販売価格がさらに下落した場合、当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (5) 製品の品質に関するリスク当社グループでは、厳正な品質管理基準に従い製品の品質信頼性の維持向上に努めているとともに、主要な拠点においてはISO9001の認証を取得する等、品質保証体制の強化を図っております。しかしながら、予期せぬ製品の欠陥や品質上の問題が発生した場合には、当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (6) パンデミックや災害等の異常事態に関するリスク当社グループは、新型コロナウイルス感染症の拡大の際、お客様、お取引先様、従業員とその家族の安全確保・感染予防と感染拡大の防止及び事業継続に向けて、感染予防対策を推進いたしました。加えて、災害等の発生に備えたリスク管理も実施しています。しかしながら、新型コロナウイルス感染症の拡大のようなパンデミックや地震、火災等の異常事態が当社の予想を超える規模で発生し、事業運営が困難になった場合、当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (7) 人材確保に関するリスク当社グループの成長には、電気、機械、化学等の専門知識を持つエンジニアをはじめとする、優秀な人材の確保・育成は重要な課題と認識しており、採用活動の強化、安定的な人材確保に努めております。しかしながら、必要な人材が確保できない場合には、開発・生産・販売等の業務効率の悪化により、当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (8) 地政学的リスク当社グループで取り扱う製品の一部は、海外において販売や生産を行っております。海外展開にあたっては、海外子会社からの報告も合わせて、総合的に判断することとしております。しかしながら、政治的な緊張の高まり等によって、当該国・地域における、販売や生産が困難になった場合、当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (9) 為替変動に関するリスク当社グループは、一層の海外販売の強化を行う方針であります。外貨建ての取引については、為替予約等のリスクマネジメントを行っておりますが、為替相場の変動が当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (10) 知的財産権に関するリスク当社グループは、積極的な研究開発により製品力の強化を図るとともに、知的財産権の取得・維持により、競争力の確保に努めております。しかしながら、知的財産権の取得・維持ができない場合、あるいは第三者の知的財産権に基づく制約や訴訟を受けた場合には、当社グループの経営成績及び財務状況等に影響を与える可能性があります。 (11) 情報セキュリティに関するリスク当社グループは、高度な情報セキュリティレベルを実現すべく、外部専門家の助言を得ながらネットワーク、サーバー、パソコン等への監視体制の強化を図っております。しかしながら、保有する情報資産が、第三者からの不正通信などにより漏洩・破壊・抹消・改ざんされた場合、経営上重大な損害・損失を被る可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。）の状況の概要は次のとおりであります。① 財政状態及び経営成績の状況当連結会計年度におけるわが国経済は、雇用・所得環境の改善と各種政策の効果により、緩やかな回復傾向が続きました。海外経済につきましても、ユーロ圏では景気が弱含んでいるものの、全体的には緩やかな回復傾向となりました。しかしながら、先進国を中心に経済成長率は低迷を続けており、世界的な金融引締めに伴う影響、中国経済の先行き懸念、物価上昇、中東情勢の緊迫化等により、先行きは不透明な状況で推移いたしました。当社グループの主たる事業分野である半導体市場につきましては、急激に需要が高まっている生成ＡＩ向け等、一部では需要回復の兆しがありましたが、世界的な景気後退リスクが払拭されない中、スマートフォンやパソコンの需要低迷等の影響による半導体メーカーの在庫調整、設備投資抑制が継続する等、全体としては厳しい状況で推移いたしました。このような事業環境の中、当連結会計年度の売上高につきましては、非メモリー向けプローブカードは、国内先行需要向けの拡販が進んだことにより、底堅く推移しましたが、メモリー向けプローブカードは、海外半導体メーカー向けの拡販が進んだものの、市場の冷え込みの影響による主要顧客の需要の落ち込みが大きかった為、前連結会計年度を下回る結果となりました。利益面につきましても、年明け以降は、売上高の増加に伴う工場稼働率の改善及び高付加価値製品の受注、並びにコスト削減等により回復傾向となったものの、年間を通じての売上高の減少の影響を補うことは出来ず、前連結会計年度を下回る結果となりました。以上の結果、当連結会計年度の業績は、売上高は17,461百万円（前連結会計年度比16.0％減）、営業利益は870百万円（前連結会計年度比72.8％減）、経常利益は1,007百万円（前連結会計年度比69.8％減）となりました。親会社株主に帰属する当期純利益につきましては622百万円（前連結会計年度比76.2％減）となりました。セグメントごとの経営成績は、次のとおりであります。 ａ．半導体検査用部品関連事業半導体検査用部品関連事業につきましては、非メモリー向けプローブカードは、国内先行需要向けの拡販が進んだことにより、底堅く推移しましたが、メモリー向けプローブカードは、海外半導体メーカー向けの拡販が進んだものの、市場の冷え込みの影響による主要顧客の需要の落ち込みが大きかった為、売上高は前連結会計年度を下回る結果となりました。利益面につきましても、年明け以降は、売上高の増加に伴う工場稼働率の改善及び高付加価値製品の受注、並びにコスト削減等により回復傾向となったものの、年間を通じての売上高の減少の影響を補うことは出来ず、前連結会計年度を下回る結果となりました。以上の結果、売上高17,233百万円（前連結会計年度比16.0％減）セグメント利益は1,952百万円（前連結会計年度比54.5％減）となりました。 ｂ．電子管部品関連事業電子管部品関連事業につきましては、売上高227百万円（前連結会計年度比10.8％減）、セグメント利益は13百万円（前連結会計年度比7.7％増）となりました。  ② キャッシュ・フローの状況当連結会計年度における現金及び現金同等物（以下「資金」という）は、1,128百万円増加し、当連結会計年度末には13,626百万円となりました。 a．営業活動によるキャッシュ・フロー当連結会計年度における営業活動による資金の増加は、2,315百万円（前連結会計年度比30.9％減）となりました。これは主として、仕入債務の減少220百万円、法人税等の支払額111百万円等による減少要因があったものの、税金等調整前当期純利益1,007百万円、減価償却費1,065百万円、売上債権の減少398百万円等による増加要因があったことによります。 b．投資活動によるキャッシュ・フロー当連結会計年度における投資活動による資金の減少は、2,202百万円（前連結会計年度は849百万円の資金の減少）となりました。これは主として、定期預金の払戻による収入472百万円等による増加要因があったものの、有形固定資産の取得による支出1,918百万円、定期預金の預入による支出771百万円等による減少要因があったことによります。 c．財務活動によるキャッシュ・フロー当連結会計年度における財務活動による資金の増加は、879百万円（前連結会計年度は1,582百万円の資金の減少）となりました。これは主として、短期借入金の減少500百万円、長期借入金の返済による支出1,023百万円、配当金の支払額503百万円等による減少要因があったものの、長期借入れによる収入2,000百万円、社債の発行による収入984百万円等による増加要因があったことによります。  ③ 生産、受注及び販売の実績a．生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称生産高（百万円）前期比(％)半導体検査用部品関連事業17,14283.9電子管部品関連事業22789.2合計17,36984.0 （注）金額は販売価格によっております。 b．受注実績当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称受注高(百万円)前期比(％)受注残高(百万円)前期比(％)半導体検査用部品関連事業18,70788.25,767134.3電子管部品関連事業21783.64983.2合計18,92588.15,816133.6  ｃ．販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高（百万円）前期比(％)半導体検査用部品関連事業17,23384.0電子管部品関連事業22789.2合計17,46184.0 （注）最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりで　　　あります。 相手先前連結会計年度当連結会計年度販売高(百万円)割合(％)販売高(百万円)割合(％)フラッシュフォワード(合)2,47711.91,86210.7ソニーセミコンダクタマニュファクチャリング㈱ ※――2,77915.9 ※ 前連結会計年度のソニーセミコンダクタマニュファクチャリング㈱につきましては、売上高総額に対する割合が   10％未満のため記載を省略しております。  （2）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 ① 財政状態及び経営成績の状況に関する認識及び分析・検討内容当社グループは、安定的な収益力を表す指標として連結経常利益率10％以上及び株主資本利益率（ＲＯＥ）10％以上を目標としております。当連結会計年度における連結経常利益率は5.8％(目標比 △4.2％)、株主資本利益率（ＲＯＥ）は2.6％(目標比 △7.4％)となりました。継続的な目標達成のため、今後とも努力していく所存であります。 当社グループの当連結会計年度の財政状態及び経営成績等は、以下のとおりであります。ａ．財政状態（資産）当連結会計年度末の資産合計は、前連結会計年度末に比べ2,077百万円増加し、34,769百万円となりました。これは主として、売掛金が344百万円、原材料及び貯蔵品が219百万円減少しましたが、現金及び預金が1,438百万円、仕掛品が237百万円、建設仮勘定が800百万円増加したこと等によるものであります。  （負債）当連結会計年度末の負債合計は、前連結会計年度末に比べ1,650百万円増加し、10,099百万円となりました。これは主として、短期借入金が500百万円減少しましたが、１年内返済予定の長期借入金が271百万円、社債が900百万円、長期借入金が704百万円増加したこと等によるものであります。 （純資産）当連結会計年度末の純資産合計は、前連結会計年度末に比べ427百万円増加し、24,670百万円となりました。これは主として、利益剰余金が117百万円、為替換算調整勘定が273百万円増加したこと等によるものであります。 ｂ．経営成績（売上高）半導体検査用部品関連事業につきましては、非メモリー向けプローブカードは、国内先行需要向けの拡販が進んだことにより、底堅く推移しましたが、メモリー向けプローブカードは、海外半導体メーカー向けの拡販が進んだものの、市場の冷え込みの影響による主要顧客の需要の落ち込みが大きかった為、売上高は前連結会計年度を下回る結果となりました。以上の結果、当連結会計年度の売上高は売上高は17,461百万円（前連結会計年度比16.0％減）となりました。（営業利益）半導体検査用部品関連事業につきまして、年明け以降は、売上高の増加に伴う工場稼働率の改善及び高付加価値製品の受注、並びにコスト削減等により回復傾向となったものの、年間を通じての売上高の減少の影響を補うことは出来ず、前連結会計年度を下回る結果となりました。以上の結果、当連結会計年度の営業利益は870百万円（前連結会計年度比72.8％減）となりました。（経常利益）当連結会計年度の経常利益につきましては、主として営業利益の減少等により、1,007百万円（前連結会計年度比69.8％減）となりました。（親会社株主に帰属する当期純利益）当連結会計年度の親会社株主に帰属する当期純利益につきましては、主として営業利益及び経常利益の減少等により、622百万円（前連結会計年度比76.2％減）となりました。 当社グループの経営成績に重要な影響を与える要因につきましては、「第２［事業の状況］３［事業等のリスク］」の項目をご参照願います。 ② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　キャッシュ・フローの状況の分析当社グループの当連結会計年度のキャッシュ・フローは、「第２［事業の状況］４［経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析］（１）経営成績等の状況の概要　②　キャッシュ・フローの状況」に記載のとおりであります。 資本の財源及び資金の流動性についての分析（資金需要）当社グループの運転資金の需要のうち主なものは原材料の仕入れや製造費用、販売及び一般管理の営業費用や管理費用であります。投資資金の需要のうち主なものは、製造設備の増強並びに最先端技術に対する研究活動及び研究開発投資であり、今後も顧客満足のより一層の向上に向け継続的に実施してまいります。また、株主還元については、株主に対する利益還元を経営の重要課題として認識しており、将来の事業展開と経営体質の強化のために必要な内部留保を確保しつつ、安定的な配当の継続を基本とし、業績に応じて積極的な株主還元を行う事を基本方針としております。 （資金調達）当社グループは、安定的な支払能力を確保するため、内部資金、金融機関からの借入、新株の発行等の活用により、資金調達の多様化と安定した資金繰りを実現することとしております。外部からの資金調達につきましては、安定的で低利息を目標とし、経済や金融情勢を加味しながら、長期もしくは短期のバランスのとれた調達を実施しております。また、健全な財務体質、継続的な営業活動によるキャッシュ・フロー創出により、今後も事業成長を確保する目的で手元流動性を高める資金調達や、個別投資案件への資金調達は可能であると考えております。 ③ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。（棚卸資産の評価）当社は、棚卸資産が適正な価値で評価されるように評価損の金額を見積っております。過剰、滞留、並びに陳腐化した棚卸資産に対して評価損を計上しております。また、棚卸資産は正味実現可能価額まで評価損を行っております。当社は通常、一定の保有期間を超える棚卸資産を滞留もしくは陳腐化していると見なします。但し、当社では、一定の保有期間を超えた棚卸資産であっても、設計仕掛品（新規製品の受注後、顧客ニーズを満たすべく調整中である仕掛品）等の一部の仕掛品について将来の回収可能性に関する経営者の判断のもとに、評価損を計上しないことがあります。当連結会計年度末においては重要な残高はありません。 
経営上の重要な契約等	５ 【経営上の重要な契約等】当連結会計年度において、経営上の重要な契約等の決定または締結等はありません。 
研究開発活動	６ 【研究開発活動】当社グループは、経営理念である「人類に幸福をもたらす技術の開発と製品化により社会に貢献する」のもと、エレクトロニクス分野の新製品・新技術に対応して、半導体検査用部品関連の研究開発活動を推進しております。　  その活動の主な内容は、半導体回路の微細化や高速化に向けた、ＭＥＭＳ技術を用いたプローブの性能向上や基板の開発、プローブカードの組立技術や加工技術の開発、次世代半導体向けプローブカードの開発推進や既存製品の性能向上等であり、今後も市場の拡販や製品ポートフォリオの強化を図ってまいります。この研究開発費の総額は、当連結会計年度において、1,634百万円であります。
設備投資等の概要	１ 【設備投資等の概要】当社グループでは、急速な技術革新に対処するために半導体検査用部品関連事業を中心に2,174百万円の設備投資を実施いたしました。半導体検査用部品関連事業においては、当社を中心として、新製品・新技術の開発、検査能力の向上及び分析力の強化を図るため2,150百万円の設備投資を実施いたしました。 
主要な設備の状況	２ 【主要な設備の状況】(1) 当社グループにおける主要な設備は、次のとおりであります。① 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産工具、器具及び備品合計熊本事業所(熊本県菊池市)半導体検査用部品関連事業プローブカード製造設備・研究開発設備3111,06843(11,841)―1001,523414熊本事業所(熊本県菊池市)―統括業務設備61―28(7,874)―29212本社(兵庫県尼崎市)半導体検査用部品関連事業プローブカード製造設備・研修開発設備394557270(1,507)―481,270159本社(兵庫県尼崎市)―統括業務設備74―112(624)―3021727三田工場(兵庫県三田市)半導体検査用部品関連事業プローブカード製造設備1,661740184(7,615)90362,71367  ② 在外子会社2024年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)工具、器具及び備品使用権資産合計ジェム台湾社本社・工場(台湾竹北市)半導体検査用部品関連事業プローブカード製造設備6355―126543990ジェム上海社本社・工場(中国上海市)半導体検査用部品関連事業プローブカード製造設備7167―4318329ジェムアメリカ社本社・工場(米国カリフォルニア州)半導体検査用部品関連事業プローブカード製造設備041―66110937ジェムタイ社本社・工場(タイ チョンブリ県)半導体検査用部品関連事業プローブカード製造設備4242―1109697   (2) 上記の他、主要な賃借及びリース設備として、次のものがあります。 提出会社2024年３月31日現在事業所名(所在地)セグメントの名称設備の内容従業員数(名)年間賃借料又はリース料(百万円)東京営業(横浜市港北区)半導体検査用部品関連事業東京営業事務所(賃借)148  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式40,000,000計40,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月25日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式12,644,93812,644,938東京証券取引所スタンダード市場単元株式数は100株であります。計12,644,93812,644,938―― (注)　提出日現在発行数のうち40,058株は、譲渡制限付株式報酬として、金銭報酬債権合計67百万円を出資の目　　　的とする現物出資により発行したものです。 
