項目	値
事業の内容	３【事業の内容】　当社グループ（当社及び当社の関係会社）は、当社（株式会社戸上電機製作所）及び子会社８社で構成されており、「産業用配電機器事業」、「プラスチック成形加工事業」、「金属加工事業」及び「その他」の各セグメントにおいて製造及び販売等の事業を行っております。　当社グループの事業における各社の位置付け及びセグメントとの関連は、次のとおりであります。（1）産業用配電機器事業　主要な製品は電子制御器、配電用自動開閉器、配電盤及びシステム機器等であります。①電子制御器　当社が製造・販売するほか、主に子会社㈱戸上コントロール及び戸上電子(常熟)有限公司が製造し、東京戸上電機販売㈱が販売しております。②配電用自動開閉器　当社が製造・販売するほか、主に子会社戸上電気(蘇州)有限公司が製造し、東京戸上電機販売㈱が販売しております。③配電盤及びシステム機器　当社が製造・販売するほか、主に子会社㈱戸上デンソーが製造し、東京戸上電機販売㈱が販売しております。 （2）プラスチック成形加工事業　主要な製品は、自動車業界向けのプラスチック成形加工品であり、子会社㈱戸上化成が製造販売しております。 （3）金属加工事業　主要な製品は、産業用機械向けの金属加工品であり、子会社㈱戸上メタリックスが製造販売しております。 （4）その他　㈱戸上化成のプラスチック成形加工事業に付随する金型加工及び㈱戸上電機ソフトのソフトウエア開発等を含んでおります。 　セグメントの内容、当社及び主要な関係会社の位置付けは、次のとおりであります。なお、当社を除く下記の会社は、全て連結子会社です。　なお、セグメントの区分は「第５　経理の状況　１ 連結財務諸表等 (1)連結財務諸表 注記事項（セグメント情報等）」に掲げるセグメントと同一であります。 セグメント当社及び主要な関係会社の位置付け〔産業用配電機器事業〕　電子制御器当社（製造・販売）㈱戸上コントロール（製造）㈱戸上電子（常熟）有限公司（製造）東京戸上電機販売㈱（販売）〔産業用配電機器事業〕　配電用自動開閉器当社（製造・販売）戸上電気(蘇州)有限公司（製造）東京戸上電機販売㈱（販売）〔産業用配電機器事業〕　配電盤及びシステム機器当社（製造・販売）㈱戸上デンソー（製造）東京戸上電機販売㈱（販売）〔プラスチック成形加工事業〕㈱戸上化成（製造・販売）〔金属加工事業〕㈱戸上メタリックス（製造・販売）〔その他〕㈱戸上化成（製造・販売）㈱戸上電機ソフト（ソフトウエア開発）
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(1）会社の経営の基本方針　当社グループは、「社会を、地球を、未来を豊かに。」という企業理念に基づき、配電・制御機器の総合メーカーとして築いてきた伝統のもと、社会と共に発展する企業としての新しい責任を自覚し、人々の快適な生活と環境の保全に貢献することを経営の基本方針としております。　また、「お客さまが最大に満足される商品を提供します」という品質方針のもと、創業以来長年にわたって培ってまいりました総合技術力を駆使し、「お客さまが必要なモノを、必要なときに提供できる」よう、チャレンジ精神による創造的な商品・サービスの開発に積極的に取り組んでおります。　さらに、企業の社会的責任を果たすため、当社グループは、コンプライアンスを基本とした透明かつ公正な企業経営を実践し、株主やお客さまをはじめとするステークホルダーの皆さまのご期待に応えられるよう、企業価値の向上に努めてまいります。 (2）中長期的な会社の経営戦略　当社グループは、「柔軟な発想と活力にあふれた活き活きとした企業グループ」像をベースにし、創業以来蓄積してきたコア技術をさらに強化・発展させ、将来にわたる持続的な成長を目指して中期経営計画を策定しております。　また、創立100周年を翌年に控え、100年の歴史を誇りつつも、「さぁ　挑もう　つくろう　かえていこう」をスローガンに、常に挑戦し続け、次の100年の新しい時代にもさらに進化し続けられるよう取り組んでまいります。　具体的には、市場環境の変化に機敏に対応できる強固な経営体質を確立するため、DX推進による業務効率化、品質向上、コストダウン、人財の活性化などに取り組み、グループ一丸となってさらなる収益性の向上に取り組んでまいります。　その他にも、コア商品の市場競争力強化、サプライチェーンの再構築、工場・建物の再編だけでなく、カーボンニュートラル・脱炭素社会を意識した新技術・新商品の開発、海外情勢の変化に対応した海外展開の加速など、将来にわたる持続的な成長を目指して挑戦を続けてまいります。 (3）会社の経営環境、優先的に対処すべき事業上及び財務上の課題　今後の世界経済の見通しは、新型コロナウイルス感染症によるパンデミックが収束し、当面は回復基調で推移することが期待されるものの、一方で世界的なインフレや中国経済の減速、ロシア・ウクライナ情勢の長期化、中東情勢悪化などにより、先行き不透明な状況が続くと予測されます。　また、我が国におきましても、新型コロナウイルス感染症の位置付けが５類感染症に移行されたことにより、経済活動の正常化が進み、雇用や所得環境が改善する中で、今後も緩やかな回復基調で推移することが期待されますが、原材料・エネルギー価格の高止まりや金融資本市場の変動などにより、先行きを見通せない状況が続くものと予測されます。　一方、当社グループの主要な市場におきましては、2023年４月に実施された「レベニューキャップ制度」を背景に電力会社による設備投資の動向を注視する必要があります。 　このような事業環境のもと、当社グループは、「世界一質の良い商品の提供と社会貢献」を通じてお客様との共存関係を深め、社会から必要とされ、信頼される企業グループを目指し、中期経営計画を基本として、以下の重点施策に取り組んでまいります。 ①　スピーディな開発と設計品質の向上　コンカレントエンジニアリングを定着させ、スピーディな新製品の開発と設計品質の向上に努めてまいります。また、シミュレーションやAR、VRなどの設計ツールを検証に活用し、設計効率を高めてまいります。②　モノづくり革新　当社の生産方式であるTPW（Togamigroup Production Way）の充実に向けて、AIによる検査の導入など、DX化を推進し、品質の向上に取り組んでまいります。また、フロントローディングを徹底し、更なるコストダウンや生産体制の最適化に努めてまいります。③　海外展開の加速　既に参入している米国市場における売上の拡大に向けて、市場の要求に応えられるよう、製品ラインナップを拡充させてまいります。また、グローバル人財の育成にも努めてまいります。  ④　収益基盤の多角化とコア事業の再構築　カーボンニュートラル・脱炭素社会を意識した新製品の開発を含め、新たな分野における商品開発を積極的に推し進める一方で、既存セグメント事業である、産業用配電機器事業やプラスチック成形加工事業、金属加工事業について新たな客先の獲得や新製品の開発などに注力し、グループ全体で収益拡大に努めてまいります。⑤　次世代を担う人財育成の強化　将来を見据え、技術・技能の伝承が途切れることのないよう、行動力・成長力・創造力・基礎力・共有力の５つの力を身につけた自律した「人財」の育成に努めてまいります。⑥　「魅力ある会社」づくり　魅力ある会社を目指し、新たに発足した経営戦略室を中心にプロモーション活動などを行ってまいります。具体的には、昨年12月に耐震工事が終わった本館の壁面にプロジェクションマッピングを行うなど、魅力の見える化を通じて企業価値向上へ積極的に取り組んでまいります。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）設備投資の実施について　設備投資は中期経営計画及び毎年の設備投資計画により計画的に実施しておりますが、業界の技術動向や需給バランスの変化などにより、大規模な更新を余儀なくされる可能性があります。今後も計画的に機械設備の更新を実施していきますが、前述のように大規模な更新を余儀なくされた場合は業績に影響を及ぼす可能性があります。 (2）特定セグメントへの依存について　当社グループの産業用配電機器事業は売上高、利益共に高い比率を占めております。これは、当社グループが配電用自動開閉器及び配電システムの専門メーカーとして、長い歴史と高い技術力を持つためであります。今後、当社グループの予想を超えて主要顧客による設備投資抑制が行われた場合は、業績に影響を及ぼす可能性があります。 (3）価格競争について　当社グループは高品質の配電用機器を送り出すリーディングメーカーでありますが、常に当社にとって適正な利益を得るための価格設定ができるとは限りません。今後、これまで以上に価格競争が激化した場合には、業績に影響を及ぼす可能性があります。 (4）原材料等の価格高騰について　当社グループは電磁開閉器や高圧開閉器の海外子会社での生産をはじめとして、開発部門における標準化の徹底、製造部門におけるTPW（Togamigroup Production Way）の推進などによりコスト削減に努めております。しかし、原材料、燃料、物流費用などの急激な価格上昇により利益が圧迫され、業績に影響を及ぼす可能性があります。 (5）法的規制について　当社グループの営業活動は租税、特許、労働、環境、為替その他の法的規制を受けております。今後、これらの規制の改廃や新たな法的規制が設けられる場合には、当社グループの業績に影響を及ぼす可能性があります。 (6）クレームの危険性について　当社及び当社グループの一部はISO9001：2015を取得しており、徹底した品質管理体制のもとで各種の製品を製造しております。しかし、全ての製品に欠陥がなく、将来にクレームを発生させないという保証はありません。また、当社製品を構成する部品のうち社外から調達するものも多くあります。これらの品質確認につきましてはメーカーから提出される検査データをもとに抜き取り検査を行い、品質に問題がないことを確認しておりますが、もし、その中の一部に不良品が混入されていた場合、誤って製品に組み込まれる可能性があります。その場合、市場に出荷された後、当該の製品が限定できなければ当該同一ロット分の回収を余儀なくされる可能性があります。なお、製造物責任賠償につきましては保険に加入しておりますが、この保険が最終的に負担する賠償額を十分にカバーできるという保証はありません。大規模なクレームや製造物責任賠償につながるような製品の欠陥は、多額のコスト発生や当社グループに対する評価に影響を与え、それにより売上が低下し、当社グループの業績に影響を及ぼす可能性があります。 (7）海外拠点の治安悪化について　当社グループは生産、販売の両面においてグローバル化を推進しておりますが、当該地域の治安が今後も安定的に保証されるとは言い切れません。当該地域の治安が著しく悪化した場合は生産コストの増加や売上機会の減少につながり、当社グループの業績に影響を及ぼす可能性があります。 (8）自然災害等の発生について　当社グループの主要拠点である佐賀県佐賀市は、風水害の発生が比較的多い地域です。また、日本列島全体が地震多発地帯であることから、今後、大規模な地震が発生することも皆無とは言い切れません。これらに加え、その他自然災害の発生や、感染症の流行、地政学的リスクにより、当社グループの生産設備や生産材の調達、物流ルートの確保に支障をきたすなど、一時的に商品の生産や販売が停止し、当社グループの業績に影響を及ぼす可能性があります。 (9）業績の季節変動について　当社グループの主要顧客の決算月は３月に集中しており、顧客の予算執行は年度末に集中する傾向があることなどから、当社グループの売上高も３月に増加する傾向があります。期末月に売上計上する案件については、顧客側で生じる要因により期ずれが生じる可能性があり、当社グループの業績に影響を及ぼす可能性があります。 (10）情報セキュリティについて　当社グループは、情報セキュリティを取り巻く環境の変化に対応するため、情報セキュリティに対して積極的に取り組んでおりますが、コンピューターウイルスへの感染やハッキングの被害、ネットワーク機器の障害や紛失、盗難などにより情報流出、業務停止等の事態が発生する可能性があります。近年、働き方改革や新型コロナウイルス対策によりテレワークを推進している中で、これらの脅威は増大しており、不測の事態により情報システムの長期間停止などが発生した場合、当社グループの業績に影響を及ぼす可能性があります。 (11）中長期的な担い手不足について　当社グループは、長い歴史の中で培った技術・技能を次世代に伝承してまいりますが、新入社員の減少及び離職者の増加などにより技能伝承がうまく進まない場合、生産・開発力が低下し、当社グループの業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 ①経営成績の状況　当連結会計年度における我が国経済は、雇用や所得環境が改善する中で経済活動の正常化が進み、景気は緩やかな回復基調で推移いたしました。しかしながら、原材料・エネルギー価格の高止まりや金融資本市場の変動、中国経済の停滞など、依然として先行き不透明な状況が続いております。　このような状況のもと、当社グループにおきましては、全社的な業務改善やムダの廃除、DX推進などを柱として安全・品質・コスト・納期の最適化や販売価格の適正化に取り組んでまいりました。　その結果、電磁開閉器や電力会社向け配電自動化用子局の売上は減少したものの、配電用自動開閉器や配電盤及びシステム機器の需要が好調に推移したことにより、当連結会計年度の売上高は26,731百万円（前期比7.8％増）となりました。　損益面につきましては、売上高の増加や一部製品において材料コストの上昇に伴う価格改定を実施したことにより、営業利益は2,694百万円（同52.9％増）、経常利益は3,029百万円（同43.7％増）となりました。また、親会社株主に帰属する当期純利益は、2,090百万円（同45.8％増）となりました。　セグメントごとの経営成績は、次のとおりであります。 　産業用配電機器事業　産業用配電機器事業の売上高は22,019百万円（同8.8％増）となりました。製品区分別の詳細は以下のとおりとなります。 （電子制御器）　電磁開閉器につきましては、取引先各社において在庫調整が行われたことや欧州環境機器などの海外向け需要の減少などが影響し、売上減となりました。　電力会社向け配電自動化用子局につきましては、一部の電力会社において次世代型への更新や配電設備強化の動きが継続しておりますが、部品の入荷が滞り生産に若干の影響が生じたため、売上減となりました。　その結果、電子制御器全体の売上高は5,973百万円（同8.4％減）となりました。 （配電用自動開閉器）　主力製品である波及事故防止機器（通称ＳＯＧ開閉器）につきましては、継続的に回復してきた需要に加え、一部製品の価格改定に伴い、売上増となりました。　電力会社向け配電用自動開閉器につきましては、次世代型への更新需要の拡大や配電設備の取付工事の推進などにより、売上増となりました。　その結果、配電用自動開閉器全体の売上高は12,193百万円（同15.8％増）となりました。 （配電盤及びシステム機器）　配電盤につきましては、調達部品の入荷遅延の影響や案件先送りなどがあったものの設備更新案件や定期メンテナンスなどの需要により、売上増となりました。　システム機器につきましては、排水処理施設に関する工事案件数の増加により、売上増となりました。　その結果、配電盤及びシステム機器の売上高は3,852百万円（同20.7％増）となりました。 プラスチック成形加工事業　樹脂成形分野における部品などにつきましては、新型コロナウイルス感染症の影響により停滞していた自動車業界の需要が回復傾向に転じたことから、売上高は2,992百万円（同5.7％増）となりました。  　金属加工事業　金属加工における部品などにつきましては、産業用機械の需要が回復傾向に転じたことから、売上高は1,659百万円（同1.6％増）となりました。 その他　プラスチック成形加工事業に付随する金型加工やソフトウエア開発などにつきましては、需要が減少したことから、売上高は59百万円（同39.0％減）となりました。 ②財政状態の状況（資産）　当連結会計年度末における流動資産は20,767百万円となり、前連結会計年度末に比べ1,083百万円増加いたしました。これは主に原材料及び貯蔵品が511百万円増加したことによるものであります。固定資産は10,631百万円となり、前連結会計年度末に比べ1,496百万円増加いたしました。これは主に有形固定資産が886百万円増加したことによるものであります。　この結果、総資産は31,398百万円となり、前連結会計年度末に比べ2,579百万円増加いたしました。 （負債）　当連結会計年度末における流動負債は7,371百万円となり、前連結会計年度末に比べ401百万円増加いたしました。これは主に未払法人税等が388百万円増加したことによるものであります。固定負債は2,925百万円となり、前連結会計年度末に比べ13百万円減少いたしました。これは主に退職給付に係る負債が19百万円減少したことによるものであります。　この結果、負債合計は10,297百万円となり、前連結会計年度末に比べ388百万円増加いたしました。 （純資産）　当連結会計年度末における純資産合計は21,101百万円となり、前連結会計年度末に比べ2,190百万円増加いたしました。これは主に利益剰余金が1,668百万円増加したことによるものであります。  ③キャッシュ・フローの状況　当連結会計年度における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ313百万円増加し、当連結会計年度末には6,890百万円となりました。　当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は2,147百万円（前期は1,497百万円の収入）となりました。これは主に税金等調整前当期純利益の計上3,029百万円や法人税等の支払619百万円によるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果使用した資金は1,543百万円（前期は874百万円の支出）となりました。これは主に有形固定資産の取得による支出1,402百万円によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は438百万円（前期は423百万円の支出）となりました。これは主に配当金の支払421百万円によるものであります。  ④生産、受注及び販売の実績ａ．生産実績　当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）産業用配電機器事業（千円）21,896,7307.5プラスチック成形加工事業（千円）2,992,4605.7金属加工事業（千円）1,659,0821.6その他（千円）59,927△39.0合計（千円）26,608,2006.7（注）金額は販売価格によっており、セグメント間の取引については相殺消去しております。 ｂ．受注実績　当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高（千円）前年同期比（％）受注残高（千円）前年同期比（％）産業用配電機器事業22,189,3655.44,295,1724.1プラスチック成形加工事業3,007,6586.557,12536.2金属加工事業1,621,775△2.565,498△36.3その他78,784△16.419,8961,812.6合計26,897,5834.94,437,6933.9（注）金額は販売価格によっており、セグメント間の取引については相殺消去しております。 ｃ．販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2023年４月１日至　2024年３月31日）前年同期比（％）産業用配電機器事業（千円）22,019,5588.8プラスチック成形加工事業（千円）2,992,4605.7金属加工事業（千円）1,659,0821.6その他（千円）59,927△39.0合計（千円）26,731,0287.8（注）１． セグメント間の取引については相殺消去しております。２． 最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前連結会計年度（自  2022年４月１日至  2023年３月31日）当連結会計年度（自  2023年４月１日至  2024年３月31日）金額（千円）割合（％）金額（千円）割合（％）関西電力送配電㈱2,009,6218.11,224,3124.6中部電力パワーグリッド㈱2,465,5889.93,380,35712.7小糸九州㈱1,724,1597.01,741,3426.5  (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ①財政状態及び経営成績の状況に関する認識及び分析・検討内容ａ．経営成績の認識及び分析・検討内容　「（1）経営成績等の状況の概要　①経営成績の状況」に記載のとおりであります。 ｂ．財政状態の認識及び分析・検討内容　「（1）経営成績等の状況の概要　②財政状態の状況」に記載のとおりであります。 ｃ．当社グループの経営成績に重要な影響を与える要因についての分析　当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。 ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報ａ．キャッシュ・フローの状況の分析・検討内容　「（1）経営成績等の状況の概要　③キャッシュ・フローの状況」に記載のとおりであります。 ｂ．資本の財源及び資金の流動性　当社グループの運転資金需要のうち主なものは、材料の購入費用のほか、製造経費、販売費及び一般管理費などの営業費用であります。投資を目的とした資金需要は、設備投資などによるものであります。　当社グループは、事業運営上必要な資金の源泉を安定的に確保することを基本方針としております。　短期運転資金につきましては、自己資金及び金融機関からの短期借入を基本としており、設備投資や長期運転資金の調達につきましては、金融機関からの長期借入を基本としております。　なお、当連結会計年度末における借入金及びリース債務の残高は338百万円となっております。また、当連結会計年度末における現金及び現金同等物の残高は6,890百万円となっております。 ③重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表を作成するにあたり重要となる会計方針については「第５  経理の状況  １  連結財務諸表等　（1）連結財務諸表　注記事項　連結財務諸表作成のための基本となる重要な事項」に記載されているとおりであります。  当社グループは、過去の実績や当該取引の状況に照らして、合理的と考えられる見積り及び判断を行い、その結果を資産、負債の帳簿価額及び収益、費用の金額に反映して連結財務諸表を作成しておりますが、実際の結果は見積り特有の不確実性があるため、これらの見積りと異なる場合があります。  
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　当社グループは、産業用配電機器事業、プラスチック成形加工事業、金属加工事業及びその他の各分野にわたり、以下のような研究開発の取り組みを進めております。　なお、当連結会計年度の研究開発費の総額は185百万円となっております。 （1）産業用配電機器事業①電子制御器　電磁開閉器を主とした制御機器につきましては、環境負荷物質の削減要望に対応した新製品の開発を進めております。既存製品につきましては、製造システムや試験装置の自動化により生産性の向上と更なる品質向上に取り組んでおります。　電力会社向けの配電自動化用子局につきましては、配電系統管理の高度化に対応するため、通信機能及び各種の計測機能を向上させた製品を開発いたしました。　今後も電力改革の動向を注視しつつ、お客様のニーズにマッチし、電力供給の安定化や効率化に貢献できる製品の開発に取り組んでまいります。　その他、実証実験中のAIを用いた微地絡・地絡原因特定システム、昨年リリースした新型OUD通信端末の展開を図るべく、Japan IT Weekへ出展しました。世の中の様々なソリューションの解決に貢献できるよう、IoT機器やシステムの開発に取り組んでまいります。 ②配電用自動開閉器　当社の主力製品である波及事故防止機器（通称ＳＯＧ開閉器）につきましては、価格競争力の強化と利益改善を目的に、継続的にコストダウンに取り組んでおります。　電力会社向けの配電用自動開閉器につきましては、ＳＦ６ガスレス化をはじめとする環境対応及び利益率改善を目的とした自動気中開閉器のシリーズ化並びにフルセンサー内蔵自動開閉器のラインナップ化に取り組んでおります。路上に設置する開閉器塔につきましても、昨今の無電柱化推進の動向を注視しつつ、お客様のニーズにマッチした製品の開発に取り組んでまいります。　海外向け（米国向け）高圧開閉器につきましては、新規顧客への参入に向けた製品ラインナップの拡充に取り組んでおります。 ③配電盤及びシステム機器　配電盤につきましては、お客様の要望に合わせた製品提案及びそれらを具現化する為の応用製品の開発を進めております。システム機器につきましては、重要施設への出入りを監視できる入退室管理システムを開発しました。今後も、市場ニーズに合わせて、開発に取り組んでまいります。 （2）プラスチック成形加工事業　プラスチック成形加工事業の分野につきましては、主に自動車業界におけるお客様の要望に合わせた製品提案を進めております。今後も、市場ニーズに合わせて、製品の改良などに取り組んでまいります。 （3）金属加工事業　金属加工事業の分野につきましては、主に産業用機械におけるお客様の要望に合わせた製品提案を進めております。今後も、市場ニーズに合わせて、製品の改良などに取り組んでまいります。 （4）その他　その他の分野では、主に生産管理システム等の開発を行い、お客様の要望に合わせた提案を進めております。今後も、市場ニーズに合わせて、製品の改良などに取り組んでまいります。 
設備投資等の概要	１【設備投資等の概要】　主な設備投資の状況といたしましては、自動化による生産性向上、品質の安定及び老朽化設備更新や社内インフラ整備など、1,682百万円の設備投資を実施しました。セグメントごとの内訳は次のとおりであります。　なお、当連結会計年度において、重要な設備の除却、売却等はありません。 セグメントの名称設備投資金額（百万円）産業用配電機器事業1,375プラスチック成形加工事業43金属加工事業262その他0合計1,682 
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(1）提出会社2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積千㎡)リース資産その他合計 本社・工場(佐賀県佐賀市)産業用配電機器事業配電用高圧開閉器等の生産設備等977,393225,805274,658 (80)－803,8272,281,684367(74) 名古屋工場(名古屋市熱田区)産業用配電機器事業配電用高圧開閉器等の生産設備等22,5931,9442,396(2)－39527,32811(6)（注）　上記のほか、連結子会社へ賃貸している設備は、下記のとおりであります。 事業所名（所在地）  セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積千㎡)リース資産その他合計㈱戸上コントロール(佐賀県佐賀市)産業用配電機器事業電子制御器の組立等1,229,836127,973375,712 (47)－48,8891,782,411－(－) (2）国内子会社2024年３月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積千㎡)リース資産その他合計㈱戸上メタリックス 本社・工場(佐賀県佐賀市)金属加工事業電気機器の鋼板ケース等の生産設備等207,287226,90239,728(13)－233,973707,891127(53)㈱戸上化成 本社・工場(佐賀県佐賀市)プラスチック成形加工事業電気絶縁物等の生産設備等78,026151,50563,025(6)2,6505,188300,39576(50)㈱戸上デンソー 本社・工場(佐賀県佐賀市)産業用配電機器事業配電盤等の生産設備等26,06991,497－(－)－5,679123,246111(22)  (3）在外子会社2023年12月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地(面積千㎡)リース資産その他合計戸上電子(常熟)有限公司 本社・工場(中国・江蘇省)産業用配電機器事業制御機器等の生産設備等－49,198－(－)－97350,17180(1)戸上電気(蘇州)有限公司 本社・工場(中国・江蘇省)産業用配電機器事業配電用高圧開閉器等の生産設備等－26,845－(－)－22,95849,80360(－)（注）１． 帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定を含んでおります。２． 現在休止中の主要な設備はありません。３． 従業員数の(　)は、臨時雇用者数を外書しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式18,800,000計18,800,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,028,6585,028,658東京証券取引所スタンダード市場単元株式数100株計5,028,6585,028,658－－
