項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社、子会社15社および関連会社３社から構成されており、国内自動車業界でトップシェアを誇る抵抗溶接制御装置を主軸に、レーザ加工技術、異材接合、ITを用いた次世代工法・加工ソリューションの提供を行うプロセスソリューション事業、ロボット・FAシステムを中心とした省人化・自動化設備の代理店販売を、単体機から製造ラインまでワンストップで行うファクトリーオートメーション事業、当社グループが保有するメーカー機能・エンジニアリング機能を活用し、お客さまが求める生産システムをオーダーメイドで構想からカタチにするシステムインテグレーション事業、電子・電気制御部品の代理店販売を主軸としつつ、基板設計実装や制御盤製作などの提供を行う制御部品事業を主要な事業として行っております。当社グループの事業に係わる位置付けおよびセグメントとの関連は、次のとおりであります。なお、次の４地域は「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項」に掲げるセグメントの区分と同一であります。　セグメント名称プロセスソリューション事業ファクトリーオートメーション事業システムインテグレーション事業制御部品事業日本(当社)    株式会社ナ・デックス〇〇〇〇(連結子会社)    株式会社ナ・デックスプロダクツ〇 〇 イシコテック株式会社  〇 株式会社タマリ工業〇   株式会社シンテック  〇 株式会社テクノシステム  〇 (持分法適用関連会社)    株式会社フジックス  〇 杭州藤久寿机械制造有限公司  〇 株式会社画像処理技研  〇 北米(連結子会社)    WELDING TECHNOLOGYCORP.〇   MEDAR CANADA,LTD.〇   NADEX MEXICANA,S.A. de C.V.〇〇〇 中国(連結子会社)    那電久寿機器(上海)有限公司〇〇 〇東南アジア(連結子会社)    NADEX ENGINEERINGCO.,LTD.〇〇〇 NADEX (THAILAND)CO.,LTD.〇〇〇 PT. NADESCO INDONESIA〇〇〇 PT. NADESCOENGINEERING INDONESIA  〇  (注)　2023年４月１日に、株式会社タマリ工業がイシコテック株式会社を吸収合併しております。なお、両社の決算日は、３月31日であります。  以上に述べた事項の事業系統図は、次のとおりであります。  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。(1) 会社の経営の基本方針当社は創業以来、「企業の発展を通じて社員の幸福と社会の繁栄につくす」という社是のもとに、全社員が心を一つにして社業に邁進してまいりましたが、今後もこの精神は不変の企業理念として生き続けるものと考えております。社是にも明示されているとおり、社員の幸福と社会が繁栄することを終局の使命と考えるものであり、この使命を果たすためには会社として常に最大限の業績を維持し、企業価値の増大を図ることが必要であると考えます。業績向上のない企業に社員の幸福と社会的貢献はありえず、社員一人ひとりがたゆまぬ努力を重ね、個々人に与えられた役割を果たすことによって企業の発展を目指してまいります。　(2) 経営上の目標の達成状況を判断するための客観的な指標等当社は、売上高、営業利益のほか、自己資本利益率、自己資本比率を、経営上の目標の達成状況を判断するための客観的な指標等として用いております。　(3) 対処すべき課題今後の我が国経済は、新型コロナウイルス感染症に対するワクチン接種が進展し、社会経済活動の制限が緩和される中で、緩やかな回復が続くことが期待されておりますが、米中貿易摩擦やウクライナ情勢など、先行きは依然として不透明な状況が続くと予想されます。当社グループの主要得意先である自動車関連企業につきましては、環境問題や社会課題に対応すべく設備や研究開発に対する投資は引続き堅調に推移すると見込んでおります。このような経済環境のもとで当社グループは、2024年４月期を最終年度として策定いたしました中期経営計画に基づき、創業以来培ってきた「接合」技術をコアコンピタンスとして、FAシステム・生産設備などのメーカー機能とグローバルネットワークを有する商社機能に、さらにシステムインテグレーター機能を掛け合わせることにより、スピード化・多様化する顧客ニーズの変化に柔軟に対応しつつ、潜在的ニーズについても発見・解決してまいります。　主たる取組み課題は、次のとおりであります。　　① 「トータルソリューションプロバイダー」への変革　　② NADEXグループの「総合力」の結集と「発信力」の強化　　③ New Businessの創出による新領域の開拓　　④ 戦略的な人財育成および有効活用　　⑤ グループ全体最適による効率化およびコスト・リソースの最適化　加えて、中期経営計画にも掲げておりますとおり、『「安心」をつなぐ企業グループ』として、ESG視点によるサステナビリティ経営をより一層推進してまいります。　これからもお客様の事業に貢献できるよう当社グループの総合力を結集し、業績の向上と企業価値の増大に努めてまいります。  
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績およびキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。当社グループは、これらのリスクを十分認識し、発生の回避やリスクの最小化に向けて努力していく所存であります。なお、文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。(1) 経営環境の変化当社グループは日本のほか、米国・カナダ・メキシコ・中国・タイ・インドネシアにそれぞれ子会社を設立し、事業活動を行っておりますが、これらの国の経済動向は、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。また、米中貿易摩擦の動向やウクライナ情勢などの地政学的リスクなど、政治情勢の変化または予期しない法律や規制の変更などの不安要因が存在しております。当社グループは、経済動向の統計資料、法律や規制の変更に関する情報などの入手・分析を行い、グループ会社間で情報の共有を図ることでリスクの低減に努めております。 (2) 自動車関連企業への依存当社グループの主要取引先は、自動車関連企業であります。自動車の生産台数は中長期的に世界規模で増加していくと予測されておりますが、環境規制の強化などを受けて電動化の流れが加速するなど、同業界は100年に一度と言われる大変革期を迎えております。また、半導体の供給不足などによる生産調整が引続き懸念されるなど、同業界の設備投資動向や生産計画は、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。当社グループは、変化する顧客ニーズに対応するため、積極的な研究開発活動や設備投資など、引続き同業界に貢献できるよう取組みを強化しております。また、業績の拡大と安定化のため、自動車関連以外の業種についても取引先を拡充する取組みを行っております。 (3) 原材料の調達当社グループは、製品の製造のために半導体などの電子部品をはじめとする原材料を外部から調達しておりますが、市況の変化による品不足や価格の高騰などが発生した場合には、生産活動の遅延や販売機会の喪失、製造原価の上昇などにより、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。当社グループは、製品の安定的な生産・供給体制を確保するため、代替品の検討や入手可能な原材料への設計変更、長納期品の先行手配などの取組みを行っております。 (4) 新製品の開発当社グループは、抵抗溶接製品関連およびレーザ加工技術関連を主体に接合ソリューションの開発活動を行っております。主要取引先である自動車関連企業では、様々な難板組・異種材の接合に関するニーズが高まっておりますが、開発の進捗遅延や開発した製品が市場での優位性を維持することができない場合には、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。当社グループは、市場ニーズの調査や競合企業の動向を的確に把握するとともに、必要に応じて産学官連携による共同開発を進めるなどの取組みを行っております。 (5) 製品の品質当社グループは、品質マネジメントシステムの規格であるISO9001に基づく品質管理体制を構築し、製造および販売を行っておりますが、全ての製品について欠陥が無く、将来的にもクレームが発生しないという保証はありません。また、製造物責任賠償保険に加入しておりますが、最終的に負担する損害額を製造物責任賠償保険でカバーできず損失が発生した場合には、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。当社グループは、ISO9001の活動を通じて品質管理体制の改善・向上を図り続ける取組みを行っております。  (6) 人財の確保および育成当社グループは、事業活動を行うにあたり人財は重要な財産と位置付けており、中長期的な視野のもとその確保および育成に努めておりますが、昨今の少子高齢化に伴う労働人口の減少などにより十分な人財確保ができず、当社グループが長年培ってきた技術の伝承に支障が出た場合、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。当社グループは、ダイバーシティの推進、働き方改革によるより働きやすい労働環境の整備を進めることで人財確保に努め、新卒採用のみならず必要な能力を備えた即戦力となる人財の中途採用を実施してまいります。 (7) 情報セキュリティ当社グループは、事業活動を行うにあたり様々な機密情報や個人情報を有しておりますが、外部からのサイバー攻撃や不正アクセス、コンピューターウイルスへの感染などにより、これらの情報が外部へ流出・漏洩した場合、当社グループの社会的信用の低下や損害賠償請求などにより、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。当社グループは、情報セキュリティに関する各種規程を制定するとともに、情報セキュリティ委員会を中心とした社員教育や啓発活動などに取組んでおります。 (8) 固定資産の減損当社グループは、M&amp;Aを持続的な成長による企業価値向上のための経営戦略の一つとして実施しており、のれんなどの無形固定資産を連結貸借対照表に計上しておりますが、経営環境の著しい変化等により期待される将来キャッシュ・フロー等の見積額が減少した場合、のれんなどの無形固定資産について減損損失が計上され、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。なお、当連結会計年度の連結貸借対照表に計上されているのれん(８億４千万円）および顧客関係資産(５億６千８百万円)は、2019年11月に株式会社タマリ工業の全株式を取得したことに伴い計上したものであります。当社グループは、M&amp;A実施時に対象企業の財務内容等について十分な検討を行うとともに、シナジー効果の最大化に向けた事業戦略の推進などに取組んでおります。 (9) 災害の発生当社グループの事業所の多くは、東海地震防災対策強化地域に所在しており、この地域で大規模な地震等の災害が発生した場合、事業活動に遅延や停止が生じ、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。また、原材料または商品の調達先が被災した場合、生産活動または営業活動の機会損失が発生する可能性があります。当社グループは、調達先と連携を密に図りリスク管理を強化するとともに、調達先の複数化を図るなどサプライチェーンの強化に取組んでおります。 (10) 為替レートの変動当社グループは日本のほか、米国・カナダ・メキシコ・中国・タイ・インドネシアで事業活動を行っております。在外子会社等の現地通貨建ての財政状態および経営成績は、連結財務諸表の作成のために円換算されており、換算時の為替レートにより、これらの項目は現地通貨における価値が変わらなかったとしても、円換算後の価値が影響を受ける可能性があります。また、主に当社において、一部の在外顧客への販売は外貨建てにより行っており、換算時の為替レートにより、当社グループの財政状態および経営成績などに重大な影響を及ぼす可能性があります。当社グループは、外貨建取引や在外子会社等への投資等を実行する場合には、為替の変動リスクを軽減するため、為替予約等によるヘッジ取引を行っております。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ(当社および連結子会社)の財政状態、経営成績およびキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要ならびに経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営成績等の状況の概要①　財政状態および経営成績の状況イ．経営成績当連結会計年度における我が国経済は、新型コロナウイルス感染症に対するワクチン接種が進展し、社会経済活動の制限が緩和される中で、個人消費や企業の設備投資を中心に持直しの動きが継続しておりますが、半導体不足やエネルギー価格の高騰など、景気の先行きは依然として不透明な状況で推移いたしました。世界経済につきましても、新型コロナウイルス感染症の影響が緩和される中で、先進国を中心に持直しの動きが継続しておりますが、長期化する米中貿易摩擦、ウクライナ情勢などの地政学的リスクなど、国内と同様に景気の先行きは不透明な状況で推移いたしました。当社グループの主要得意先である自動車関連企業につきましては、前年に比べ生産台数が増加傾向で推移いたしましたが、半導体の供給不足などによる生産調整の影響が引続き懸念されております。  このような経済環境のもとで当社グループは、2024年４月期を最終年度として策定いたしました新たな中期経営計画に基づき、創業以来培ってきた「接合」技術をコアコンピタンスとして、FAシステム・生産設備などのメーカー機能とグローバルネットワークを有する商社機能に、さらにシステムインテグレーター機能を掛け合わせることにより、スピード化・多様化する顧客ニーズの変化に柔軟に対応できる取組みを進めております。この結果、当連結会計年度の経営成績につきましては、売上高は361億９千４百万円と前連結会計年度に比べ15億８千２百万円(4.5％)の増収となり、営業利益は19億３千３百万円と前連結会計年度に比べ７億５千７百万円(64.4％)、経常利益は20億１千４百万円と前連結会計年度に比べ６億７百万円(43.1％)、親会社株主に帰属する当期純利益は13億３千１百万円と前連結会計年度に比べ３億２千５百万円(32.3％)のそれぞれ増益となりました。セグメントの経営成績は、次のとおりであります。(日本)日本につきましては、電気機器関連企業向け生産設備の売上が増加したこと、また円安効果なども加わり、売上高は286億７千８百万円と前連結会計年度に比べ14億７千万円(5.4％)の増収となり、営業利益は11億４千６百万円と前連結会計年度に比べ６億７千万円(140.9％)の増益となりました。(北米)北米につきましては、自動車関連企業向け自社製品の売上が増加したことなどにより、売上高は46億２千５百万円と前連結会計年度に比べ４億６千７百万円(11.2％)の増収となり、営業利益は５億９千１百万円と前連結会計年度に比べ６千９百万円(13.2％)の増益となりました。(中国)中国につきましては、上海市のロックダウンの影響などにより、売上高は26億５千１百万円と前連結会計年度に比べ６百万円(△0.2％)の減収となりましたが、販売費及び一般管理費の削減に努めたことなどにより、営業利益は１億５百万円と前連結会計年度に比べ４千万円(62.1％)の増益となりました。(東南アジア)東南アジアにつきましては、自動車関連企業向け生産設備の売上が減少したことなどにより、売上高は15億３千５百万円と前連結会計年度に比べ１億３千７百万円(△8.2％)の減収となり、営業利益は８千３百万円と前連結会計年度に比べ２千３百万円(△21.7％)の減益となりました。 ロ．財政状態(総資産)当連結会計年度末における総資産は299億６千１百万円と前連結会計年度末に比べ２千万円増加いたしました。その主な要因は、流動資産の受取手形、売掛金及び契約資産の減少６億８千８百万円、有形固定資産の土地の減少２億２千７百万円および無形固定資産ののれんの減少４億２千５百万円などがあったものの、流動資産の現金及び預金の増加２億３百万円、電子記録債権の増加６億２千７百万円および原材料の増加５億７千５百万円などがあったためであります。(負債)当連結会計年度末における負債は110億６千２百万円と前連結会計年度末に比べ14億７千２百万円減少いたしました。その主な要因は、流動負債の支払手形及び買掛金の減少２億９百万円、電子記録債務の減少４億２千８百万円、契約負債の減少３億８千８百万円および固定負債の長期借入金の減少５億１千２百万円などがあったためであります。(純資産)当連結会計年度末における純資産は188億９千９百万円と前連結会計年度末に比べ14億９千２百万円増加いたしました。その主な要因は、株主資本の利益剰余金の増加９億８千６百万円、その他の包括利益累計額のその他有価証券評価差額金の増加１億８百万円および為替換算調整勘定の増加３億６千５百万円などがあったためであります。　②　キャッシュ・フローの状況当連結会計年度における現金及び現金同等物(以下「資金」という)は、前連結会計年度末に比べ２億３百万円増加し、50億７千３百万円となりました。(営業活動によるキャッシュ・フロー)営業活動により得られた資金は、７億２千９百万円(前連結会計年度は９億２千万円の収入)となりました。これは主に、固定資産売却益２億１千９百万円、棚卸資産の増加額４億８千９百万円、仕入債務の減少額７億２千４百万円、その他の負債の減少額４億７千１百万円および法人税等の支払額５億９千８百万円などによる資金の減少要因があったものの、税金等調整前当期純利益19億４千９百万円、減価償却費５億６千８百万円、減損損失２億８千１百万円、のれんの償却額１億４千３百万円および売上債権の減少額１億９千４百万円などによる資金の増加要因があったためであります。(投資活動によるキャッシュ・フロー)投資活動により得られた資金は、１億５千３百万円(前連結会計年度は８億５千５百万円の支出)となりました。これは主に、有形固定資産の取得による支出２億２千６百万円などによる資金の減少要因があったものの、有形固定資産の売却による収入４億５千万円などによる資金の増加要因があったためであります。(財務活動によるキャッシュ・フロー)財務活動により使用した資金は、９億３千７百万円(前連結会計年度は６億７百万円の支出)となりました。これは主に、長期借入金の返済による支出(長期借入れによる収入を相殺した金額)５億８千５百万円および配当金の支払額３億４千４百万円などによる資金の減少要因があったためであります。  ③　生産、受注及び販売の実績イ．生産実績当連結会計年度における生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称生産高(千円)前年同期比(％)日本8,198,4414.8北米2,921,192△7.1中国2,511,861△1.1東南アジア221,82716.1合計13,853,3231.1 (注) １．セグメント間の取引については相殺消去しております。２．金額は販売価額で表示しております。 ロ．受注実績当連結会計年度における受注実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)日本7,147,471△1.53,648,900△10.5北米5,712,86869.73,874,311116.5中国2,264,710△15.1563,378△31.5東南アジア103,217△26.872,35714.1合計15,228,26713.38,158,94720.7 (注) １．セグメントのうち受注販売を行っているのは、製品売上のみでありますので、上記金額は、その製品の受注高、受注残高であります。２．セグメント間の取引については相殺消去しております。３．金額は販売価額で表示しております。  ハ．仕入実績当連結会計年度における仕入実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称仕入高(千円)前年同期比(％)日本16,924,643△1.7北米262,23765.9東南アジア722,293△15.7合計17,909,174△1.2 (注) 金額は仕入価額で表示しております。 ニ．販売実績当連結会計年度における販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高(千円)前年同期比(％)日本27,634,9435.3北米4,525,36910.0中国2,514,404△4.8東南アジア1,520,116△6.2合計36,194,8344.5 (注) セグメント間の取引については相殺消去しております。  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。①　財政状態および経営成績の状況に関する認識および分析・検討内容当連結会計年度におきましては、新型コロナウイルス感染症に対するワクチン接種が進展し、社会経済活動の制限が緩和される中で、個人消費や企業の設備投資を中心に持直しの動きが継続しておりますが、半導体不足やエネルギー価格の高騰など、景気の先行きは依然として不透明な状況で推移いたしました。当社グループの主要得意先である自動車関連企業につきましては、前年に比べ生産台数が増加傾向で推移いたしましたが、半導体の供給不足などによる生産調整の影響が引続き懸念されております。このような状況の中で、日本および北米セグメントにおきましては、電気機器関連企業および自動車関連企業の投資需要が底堅く、円安効果なども加わり、売上高・営業利益ともに前連結会計年度に比べ増収増益を確保することができました。また、中国セグメントにおきましては、上海市のロックダウンの影響などにより、売上高は前連結会計年度に比べ減収となったものの、販売費及び一般管理費の削減に努めたことなどにより、営業利益は増益となりました。なお、東南アジアセグメントにおきましては、自動車関連企業向け生産設備の売上が減少したことなどにより、売上高・営業利益ともに前連結会計年度に比べ減収減益となりました。この結果、当連結会計年度の売上高は361億９千４百万円と前連結会計年度に比べ15億８千２百万円(4.5％)の増収となり、営業利益は19億３千３百万円と前連結会計年度に比べ７億５千７百万円(64.4％)の増益となりました。営業外損益は８千万円の利益と前連結会計年度に比べ１億５千万円の減益となりましたが、経常利益は20億１千４百万円と前連結会計年度に比べ６億７百万円(43.1％)の増益となりました。特別損益は６千４百万円の損失(前連結会計年度は４千８百万円の利益)となり、法人税等合計は６億１千３百万円と前連結会計年度に比べ１億７千５百万円の増加となりましたが、非支配株主に帰属する当期純利益は４百万円となったことにより、親会社株主に帰属する当期純利益は13億３千１百万円と前連結会計年度に比べ３億２千５百万円(32.3％)の増益となりました。 ②　キャッシュ・フローの状況の分析・検討内容ならびに資本の財源および資金の流動性に係る情報当社グループの資金需要の主なものは、商品および原材料などの購入のほか、製造経費、販売費及び一般管理費などの運転資金および有形固定資産、無形固定資産などの設備資金であり、自己資金のほか必要に応じて金融機関からの借入れにより調達しております。運転資金については、当社および国内連結子会社においてCMS(キャッシュ・マネジメント・システム)を導入し、各社における余剰資金を当社へ集中し一元管理を行うことで、資金効率の向上を図っております。また、取引銀行１行とコミットメントライン契約(借入未実行残高10億円)および取引銀行５行と当座貸越契約(借入未実行残高67億５千万円)を締結しており、資金の流動性を確保しております。当連結会計年度における当社グループのキャッシュ・フローは、営業活動により７億２千９百万円の収入、投資活動により１億５千３百万円の収入の結果、フリー・キャッシュ・フローは８億８千３百万円の収入となり、財務活動により９億３千７百万円の支出などにより、現金及び現金同等物は前連結会計年度末に比べ２億３百万円増加し、50億７千３百万円となりました。  ③　重要な会計上の見積りおよび当該見積りに用いた仮定当社グループの連結財務諸表は、我が国において一般に公正妥当と認められている会計基準に基づき作成しております。この連結財務諸表を作成するにあたって、資産、負債、収益および費用の報告額に影響を及ぼす見積りおよび仮定を用いておりますが、これらの見積りおよび仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積りおよび仮定のうち、重要なものは以下のとおりであります。イ．固定資産の減損当社は、レーザに関する生産設備の設計・製作において高い技術力を有しており、システムインテグレーターとしての機能を備えている株式会社タマリ工業の株式を取得することで、これまで当社グループが培ってきたレーザ事業においてシナジー効果が見込まれ、更にはFAシステム事業とも有機的な連携を図ることで、顧客への提供価値を向上させ、トータルソリューションを提供できる体制の構築を一層加速させることが可能と判断し、2019年11月に株式会社タマリ工業の株式を3,261,731千円で取得しており、取得原価の一部をのれんおよび顧客関係資産に配分しております。当該のれんおよび顧客関係資産は、企業結合会計基準における、のれんやのれん以外の無形資産に配分された金額が相対的に多額である場合に該当すると判断し、減損の兆候を識別し、減損損失を認識するかどうかの判定に際して、それぞれの事業の割引前将来キャッシュ・フローの総額と、のれんを含むより大きな単位での資産グループ合計の帳簿価額とを比較しました。その結果、一部の資産グループについては、割引前将来キャッシュ・フローの総額が帳簿価額を下回ったことから、正味売却価額により回収可能価額を算定し、減損損失を281,238千円計上しております。将来キャッシュ・フローは、株式会社タマリ工業の経営者またはその子会社の経営者により承認された事業計画を基礎とし、将来の不確実性を考慮して見積っております。当該将来キャッシュ・フローは将来の売上の予測や利益率の予測、その他の費用の予測などの不確実性を伴う重要な会計上の見積りが含まれるものであり、主として受注獲得予測、売上の成長率、変動費率、固定費の発生状況などに仮定を用いており、これらの影響を受けて変動します。株式会社タマリ工業またはその子会社に関連する市場環境の悪化、技術的な環境の悪化等により、将来キャッシュ・フローの予測が大きく変動した場合には、翌連結会計年度においても、減損損失を認識する可能性があります。 ロ．繰延税金資産の回収可能性当社グループでは繰延税金資産の計上に当たり、経営環境等が当社グループの業績へ及ぼす影響および将来減算(加算)一時差異の解消スケジュール等を検討し、将来の課税所得等の予測を行っております。その結果、将来実現が困難と判断された繰延税金資産については、評価性引当額を計上しております。 ハ．退職給付に係る負債または資産当社グループの退職給付に係る負債または資産については、数理計算上で設定される前提条件に基づいて算出されております。これらの前提条件には、割引率、将来の報酬水準、退職率、直近の統計数値に基づいて算出される死亡率および年金資産の長期期待運用収益率等が含まれます。割引率は、期末における安全性の高い債券の利回りを基礎として決定しております。長期期待運用収益率は、年金資産が投資されている資産の種類毎の長期期待運用収益率の加重平均に基づいて計算しております。実際の結果が前提条件と異なる場合、または前提条件が変更された場合には、将来期間において認識される費用および計上される債務に影響を及ぼします。  (3) 経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等当社グループは、売上高、営業利益のほか、自己資本利益率、自己資本比率を、経営上の目標の達成状況を判断するための客観的な指標等として用いており、各指標等の状況は次のとおりであります。なお、2024年４月期を最終年度とする当社グループの中期経営計画において、売上高400億円、営業利益16億円、自己資本利益率6.5％以上を業績目標として掲げております。 指標等2022年４月2023年４月増減売上高34,611,976千円36,194,834千円1,582,857千円営業利益1,176,268千円1,933,940千円757,671千円自己資本利益率6.03％7.38％1.35ポイント自己資本比率57.77％62.65％4.88ポイント  
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当連結会計年度の研究開発活動は、抵抗溶接製品関連およびレーザ加工技術関連を主体に開発活動を行っております。セグメント別の研究開発活動につきましては、主に日本および中国で研究開発活動を行っており、次のとおりであります。抵抗溶接製品関連につきましては、顧客のニーズを取入れた付加価値の高い研究開発に取組んでおります。当連結会計年度は、半導体などの部品不足の影響を受け、抵抗溶接制御装置の生産が滞る状況となっており、これに対応するため代替部品の仕様調査、動作検証および設計変更などを行っております。また、インバータ式抵抗溶接制御装置については、現行製品のオプション機能の追加および各種バリエーション対応を行っており、顧客のニーズを随時、製品に反映することで顧客満足度の向上を図り、新規顧客の獲得にも取組んでおります。前連結会計年度に開発した新型機についても、部品不足の影響に伴う設計変更があったものの、標準仕様、中国市場向け仕様および日系自動車関連企業向け仕様などの開発・製品化を進めております。さらに、抵抗溶接の品質の向上および効率化に資する機能として、溶接品質の良否判定を行う機能および溶接時の外乱の有無を判定する機能の開発を行っております。レーザ加工技術関連につきましては、産学官連携によるレーザ溶接のモニタリング技術の開発を引続き行っており、レーザ溶接中の挙動解析、計測性能の安定化を図るなど、レーザ溶接のフィードバック制御機能の検証を進めております。当社グループの主要得意先である自動車関連企業では、環境規制の強化に伴い車両の軽量化を図るため、従来の鉄に加えアルミなどの採用を拡大するマルチマテリアル化が進展しております。当社グループは、このようなニーズに対応するため、溶融接合が困難である異種材料の接合技術を、抵抗溶接製品およびレーザ加工技術の両面で研究開発活動を続けており、展示会などでその研究成果を発表しております。なお、当連結会計年度における当社グループが支出した研究開発費の金額は355百万円であります。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資額は329百万円であり、生産設備投資93百万円、IT投資44百万円およびショールーム用設備23百万円などを行っております。なお、設備投資額には、有形固定資産のほか、無形固定資産(市場販売目的のソフトウエア等を除く)への投資を含んでおります。　
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年４月30日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計本社(名古屋市中区)日本全体的管理設備および販売設備139,501―638,457(1,703.02)71,987849,946104技術センター(愛知県北名古屋市)(注)１日本各種制御装置開発設備123,346072,555(1,390.34)[3,497.14]183,609379,51271工場設備(可児)(岐阜県可児市)日本賃貸設備129,268―105,127(14,794.15)2,149236,545― (注) １．技術センターの土地の一部を賃借しており、その土地の面積については、[　]で外書きにしております。２．帳簿価額のうち「その他」は、工具、器具及び備品であります。 (2) 国内子会社2023年４月30日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円) 従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産建設仮勘定その他合計株式会社ナ・デックスプロダクツ本社・工場(岐阜県可児市)日本制御装置製造、鈑金加工、製缶等設備49,95126,121134,675(6,187.71)[18,837.15]―67010,263221,681142[84]レーザR&amp;Dセンター(福井県敦賀市)日本研究開発設備82,06976059,210(1,134.66)――204142,2445株式会社タマリ工業本社・工場(愛知県西尾市)日本産業用設備製造等設備354,649260,806355,000(5,219.70)―4,8426,622981,91981株式会社シンテック本社・工場(新潟市北区)日本産業用設備製造等設備562,52056,697237,900(16,898.87)2,395482,054861,61648 (注) １．土地を賃借しており、その土地の面積については、[　]で外書きにしております。２．帳簿価額のうち「その他」は、工具、器具及び備品であります。３．従業員数の[　]は、臨時雇用者を外書きしております。  (3) 在外子会社2023年４月30日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)建設仮勘定その他合計NADEX OFAMERICA CORP.本社・工場(米国ミシガン州)北米制御装置製造等設備189,74026,14116,693(20,881.83)1,99121,009255,576114那電久寿機器(上海)有限公司本社・工場(中国上海市)中国制御装置製造等設備78,06821,434―(―)[9,281.00]―57,582157,08561NADEXENGINEERINGCO.,LTD.本社・工場(タイバンコク)東南アジア据付工事等設備1,2251,323―(―)[2,000.00]―10,91113,46020 (注) １．土地を賃借しており、その土地の面積については、[　]で外書きにしております。２．帳簿価額のうち「その他」は、工具、器具及び備品および使用権資産であります。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式40,125,000計40,125,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年４月30日)提出日現在発行数(株)(2023年７月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式9,605,8009,605,800東京証券取引所スタンダード市場単元株式数　100株計9,605,8009,605,800――  
