項目	値
事業の内容	２【事業の内容】　当第２四半期連結累計期間において、当社グループ（当社及び当社の関係会社）が営む事業の内容について、重要な変更はありません。また、主要な関係会社における異動もありません。　なお、第１四半期連結会計期間より報告セグメントの区分を変更しています。詳細は、「第４ 経理の状況 １．要約四半期連結財務諸表　要約四半期連結財務諸表注記 ５.セグメント情報」に記載のとおりです。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１【事業等のリスク】　当第２四半期連結累計期間において、新たな事業等のリスクの発生、または、前事業年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　文中の将来に関する事項は、当四半期連結会計期間の末日現在において入手可能な情報に基づいて判断したものです。 　当社グループのミッション（使命）は「医療という希望を創る。」です。このミッションに基づき、当社グループは、患者に向けては「患者視点の医療をひとりでも多くの方へ提供できる環境を創る。」、医療機関に向けては「地域に求められ、働きがいのある職場環境を創る。」、そして社会に向けては「医療課題の解決によって健全で持続可能な社会を創る。」ことを目指して様々なサービスを展開しています。 　なお、従来、報告セグメントについては、「医療機関支援」及び「訪問看護」の２区分としていましたが、当第１四半期連結累計期間より「医療機関支援」、「ホスピス」及び「居宅訪問看護」の３区分に変更しています。 　医療機関支援セグメントでは、病院、訪問診療クリニック、透析クリニック、眼科クリニック、小児科クリニック等を運営する医療機関に対して経営支援（経営戦略策定・経営管理支援、マーケティング支援、IT・経理・総務等支援、人事・採用機能支援等の受託に加えて、M&amp;A・PMI支援、新規クリニック開設支援、病床転換支援等の一括サービス）を提供しており、そのサービスを拡大するとともに、支援先医療機関数の増大を目指しています。 　ホスピスセグメントでは、ホスピス型住宅の入居者に提供するサービスの質を最重要視した上で、既存のホスピス型住宅の入居者増加に加え、看取り機能が脆弱な地域を中心にホスピス型住宅の新規展開を加速し、より多くの医療依存度の高い（がん末期、神経難病等を患う）入居者向けに訪問看護及び訪問介護を提供しています。 　居宅訪問看護セグメントでは、利用者に提供するサービスの質を最重要視した上で、既存の訪問看護ステーションの利用者拡大に加え、新規エリアへの訪問看護ステーションの新規開設を行い、居宅の利用者向けに訪問看護を提供しています。 　今後も医療機関支援セグメントの顧客である支援先医療機関と、当社グループのホスピスセグメント及び居宅訪問看護セグメントが連携することにより、各支援先医療機関の病院やクリニック等並びにホスピス型住宅及び訪問看護ステーションが位置する地域の地域包括ケアシステムが効率的に運営されるプラットフォームが構築されるよう事業を行っていきます。     (1）財政状態の概況（資産）　資産合計は、前連結会計年度末比19,036百万円増の58,786百万円となりました。流動資産については、前連結会計年度末比15,778百万円増の28,510百万円となりました。これは主に東京証券取引所グロース市場への上場に伴う新株発行等により、現金及び現金同等物が15,884百万円増加したことによるものです。非流動資産については、前連結会計年度末比3,258百万円増の30,275百万円となりました。これは主にホスピス型住宅の増加に伴い有形固定資産が2,197百万円増加、使用権資産が1,257百万円増加したことによるものです。 （負債）　負債合計は、前連結会計年度末比4,924百万円増の32,754百万円となりました。これは主に、既存借入金のリファイナンス（借換え）により、流動負債の借入金は14,040百万円減少となりましたが、一方で非流動負債の借入金は17,426百万円増加したことによるものです。 （資本）　資本合計は、前連結会計年度末比14,111百万円増の26,031百万円となりました。これは主に東京証券取引所グロース市場への上場に伴う新株発行等により、資本金が6,606百万円増加、資本剰余金が6,503百万円増加し、また親会社の所有者に帰属する四半期利益の計上により利益剰余金が1,039百万円増加したことによるものです。  (2）経営成績の状況　当第２四半期連結累計期間の業績は、以下のとおりです。また、第１四半期連結累計期間からのセグメント変更に伴い、前年同期の数値を新たな報告セグメントに組み替えて表示しています。セグメント変更の詳細は、「第４ 経理の状況 １ 要約四半期連結財務諸表 注記 ５．セグメント情報」を参照ください。　また、EBITDAの計算式は次のとおりです。　EBITDA＝営業利益＋減価償却費及び償却費±その他の収益・費用 （当第２四半期連結累計期間の業績） （単位：百万円） 2023年３月期第２四半期連結累計期間（自　2022年４月１日至　2022年９月30日）2024年３月期第２四半期連結累計期間（自　2023年４月１日至　2023年９月30日）比較増減売上収益18,69415,346△3,348△17.9％営業利益2,3041,778△526△22.8％税引前四半期利益2,2751,680△595△26.2％親会社の所有者に帰属する四半期利益1,5101,039△472△31.2％EBITDA2,8442,591△253△8.9％ （セグメントの業績）（単位：百万円）  2023年３月期第２四半期連結累計期間（自　2022年４月１日至　2022年９月30日）2024年３月期第２四半期連結累計期間（自　2023年４月１日至　2023年９月30日）比較増減医療機関支援セグメント売上収益9,2705,310△3,960△42.7％セグメント利益1,6552,028＋373＋22.5％EBITDA1,8342,426＋592＋32.3％ホスピスセグメント売上収益2,9974,705＋1,709＋57.0％セグメント利益又は損失（△）196△63△260-EBITDA325113△212△65.3％居宅訪問看護セグメント売上収益6,4375,522△914△14.2％セグメント利益832386△446△53.6％EBITDA1,057620△437△41.3％その他セグメント売上収益9998△1△1.2％セグメント利益74△4△48.5％EBITDA148△6△45.5％調整額（注）セグメント売上収益△108△290△181-セグメント利益△386△576△189-合計セグメント売上収益18,69415,346△3,348△17.9％セグメント利益2,3041,778△526△22.8％EBITDA2,8442,591△253△8.9％（注）調整額は「第４ 経理の状況 １ 要約四半期連結財務諸表 注記 ５．セグメント情報」に記載しているものと同様です。 （既存サービスと新規サービスのセグメント売上収益）　前々連結会計年度に開始した医療機関支援セグメントにおける新型コロナウイルス感染症ワクチン接種支援サービス並びに居宅訪問看護セグメントにおける在宅治験及び健康観察支援サービスを新規サービスとして定義し、新規サービス以外のサービスを既存サービスとして定義しています。当該新規サービスは当第２四半期連結累計期間に大幅に縮小しましたが、前第２四半期連結累計期間との比較を行うため、以下では既存サービスと新規サービスに分けて記載しています。 （単位：百万円）既存・新規セグメント2023年３月期第２四半期連結累計期間（自　2022年４月１日至　2022年９月30日）2024年３月期第２四半期連結累計期間（自　2023年４月１日至　2023年９月30日）比較増減既存サービス医療機関支援3,9915,250＋1,259＋31.5％ホスピス2,9974,705＋1,709＋57.0％居宅訪問看護4,6115,148＋536＋11.6％その他9998△1△1.2％調整額（注）△108△290△181-合計11,59014,911＋3,321＋28.7％新規サービス医療機関支援5,27961△5,218△98.9％ホスピス----居宅訪問看護1,825375△1,451△79.5％合計7,104436△6,669△93.9％合計18,69415,346△3,348△17.9％（注）調整額は「第４ 経理の状況 １ 要約四半期連結財務諸表 注記 ５．セグメント情報」に記載しているものと同様です。 ①　医療機関支援セグメント　当セグメントにおいては、当第２四半期連結累計期間の支援先主要拠点数（注１）は106（前年同期比19拠点増）となり、支援先主要拠点当たり年間売上収益（注２）が99百万円（前年同期比７百万円増）となったことにより、既存サービスによる売上収益は5,250百万円（前年同期比31.5％増）となりました。一方、前々連結会計年度より開始した新規サービスである新型コロナウイルス感染症ワクチン接種支援サービスが大幅に縮小したため、当セグメント全体の売上収益は5,310百万円（前年同期比42.7％減）となりました。　当セグメント全体の営業損益及びEBITDAについては、新型コロナウイルス感染症ワクチン接種支援サービスに係る利益が減少した一方、既存サービスに係る利益の増加等により、営業利益は2,028百万円（前年同期比22.5％増）及びEBITDAは2,426百万円（前年同期比32.3％増）となりました。 （注）１．当社が経営支援を提供する病院、介護老人保健施設、訪問診療クリニック、透析クリニック、外来クリニックの数（期中平均）。　　　２．既存サービスによる売上収益を年額換算し、支援先主要拠点数（期中平均）で除して算出。 ②　ホスピスセグメント　当セグメントにおいては、2023年１月における株式会社ネイチャー、株式会社A&amp;N及び株式会社ゆうの連結子会社化に伴う施設数の増加（５箇所）及び2022年10月から当第２四半期連結会計期間末までの期間における新規開設（７箇所）等により、当セグメントの売上収益は4,705百万円（前年同期比57.0％増）となりました。　当セグメントの営業損益及びEBITDAについては、本社機能の強化に伴う人員数増加及び当第２四半期連結累計期間における３箇所の新規開設（前年同期は新規開設無し）等により、営業損失は63百万円（前第２四半期連結累計期間の営業利益は196百万円）及びEBITDAは113百万円（前年同期比65.3％減）となりました。 ③　居宅訪問看護セグメント　当セグメントにおける利用者数と利用者あたりケア時間の増加に伴い、当第２四半期連結累計期間ののべ総ケア時間（注）は521千時間（前年同期比62千時間増）となり、当セグメントの既存サービスによる売上収益は5,148百万円（前年同期比11.6％増）となりました。一方、前々連結会計年度より開始した新規サービスである在宅治験及び健康観察支援サービスが大幅に縮小したため、当セグメント全体の売上収益は5,522百万円（前年同期比14.2％減）となりました。　当セグメント全体の営業損益及びEBITDAについては、看護師及びセラピストの稼働率向上により既存サービスに係る利益が増加した一方、在宅治験及び健康観察支援サービスに係る利益の減少により、営業利益は386百万円（前年同期比53.6％減）及びEBITDAは620百万円（前年同期比41.3％減）となりました。 （注）当社グループの看護師及びセラピストが利用者に居宅訪問看護サービスを提供した時間の合計。セラピストは理学療法士、作業療法士、言語聴覚士の総称。 　以上の結果、当第２四半期連結累計期間における当社グループの売上収益は15,346百万円（前年同期比17.9％減）、営業利益は1,778百万円（前年同期比22.8％減）、EBITDAは2,591百万円（前年同期比8.9％減）、税引前四半期利益は1,680百万円（前年同期比26.2％減）、親会社の所有者に帰属する四半期利益は1,039百万円（前年同期比31.2％減）となりました。  (3）キャッシュ・フローの状況　当第２四半期連結累計期間末における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末残高より15,884百万円増加し、20,004百万円となりました。　営業活動によるキャッシュ・フローは、2,279百万円の収入（前年同期は243百万円の支出）となりました。主に、税引前四半期利益1,680百万円、減価償却費及び償却費802百万円によるキャッシュ・フローの増加及び法人所得税の支払額402百万円によるキャッシュ・フローの減少によるものです。　投資活動によるキャッシュ・フローは、2,467百万円の支出（前年同期は1,612百万円の支出）となりました。主にホスピス型住宅の新規開設に伴う有形固定資産の取得による支出2,358百万円によるものです。　財務活動によるキャッシュ・フローは、15,964百万円の収入（前年同期は578百万円の収入）となりました。主に借換えに伴う短期借入金の純減少額16,040百万円及び長期借入金による収入19,920百万円、株式の発行による収入13,109百万円によるものです。 (4）会計上の見積り及び当該見積りに用いた仮定　当第２四半期連結累計期間において、前事業年度の有価証券報告書に記載した内容から重要な変更はありません。 (5）優先的に対処すべき事業上及び財務上の課題　当第２四半期連結累計期間において、当社グループが優先的に対処すべき事業上及び財務上の課題について重要な変更はありません。 (6）研究開発活動　該当事項はありません。 (7）経営成績に重要な影響を与える要因　当第２四半期連結累計期間において、前事業年度の有価証券報告書に記載した内容から重要な変更はありません。 
経営上の重要な契約等	３【経営上の重要な契約等】（会社分割による当社連結子会社への事業承継）　当社は、2023年９月５日開催の取締役会において、2023年11月１日を効力発生日として、当社が行う診療報酬等のファクタリングサービスに係る事業を吸収分割の方法により当社連結子会社である株式会社シーユーシー・ファイナンス（以下「シーユーシー・ファイナンス」）に承継させること（以下「本吸収分割」）を決議しました。 （１）本吸収分割の目的当社が運営する診療報酬等のファクタリングサービスに係る事業をシーユーシー・ファイナンスに承継させることで、当社グループにおける経営管理の最適化及び効率的な事業運営を図ることを目的としております。 （２）本吸収分割の方法、吸収分割に係る割当ての内容その他の吸収分割契約の内容①吸収分割の方法当社を吸収分割会社とし、シーユーシー・ファイナンスを吸収分割承継会社とする吸収分割です。 ②吸収分割に係る割当ての内容本吸収分割は、完全親子会社間において行われるため、本吸収分割に際して株式の割当て、その他対価の交付は行いません。 ③その他の吸収分割契約の内容ⅰ）吸収分割の日程吸収分割契約の取締役会決議日2023年９月５日吸収分割契約締結日2023年９月５日吸収分割の効力発生日2023年11月１日（注）本吸収分割は、当社においては会社法第784条第２項にする簡易吸収分割に該当するため、株主総会の決議を経ずに行います。 ⅱ）承継により増加する資本金本吸収分割による資本金の増減はありません。 ⅲ）分割会社の新株予約権及び新株予約権付社債に関する取り扱い該当事項はありません。 iv）承継会社が承継する権利義務本吸収分割に関する資産、負債及び契約上の地位等の権利義務のうち、吸収分割契約書において定めるものを承継します。 v)  債務履行の見込み本吸収分割の効力発生日以後において当社及びシーユーシー・ファイナンスの履行の見込みに問題はないものと判断しています。 （３）本吸収分割に係る割当ての内容の算定根拠該当事項はありません。 （４）本吸収分割の後の吸収分割承継会社となる会社の商号、本店の所在地、代表者の氏名、資本金の額、純資産の額、総資産の額及び事業の内容商号株式会社シーユーシー・ファイナンス本店の所在地東京都港区芝浦三丁目１番１号代表者の氏名代表取締役　桶谷　主税資本金の額10万円純資産の額35百万円総資産の額3,136百万円事業の内容診療報酬等のファクタリングサービス 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式90,000,000計90,000,000  
発行済株式、株式の総数等	②【発行済株式】種類第２四半期会計期間末現在発行数（株）（2023年９月30日）提出日現在発行数（株）（2023年11月10日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式29,990,40029,990,400東京証券取引所グロース市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式です。なお、単元株式数は100株です。計29,990,40029,990,400－－  
