項目	値
事業の内容	３【事業の内容】当社グループは、当社（株式会社インテリックス）、連結子会社６社（株式会社インテリックス空間設計、株式会社インテリックスプロパティ、株式会社再生住宅パートナー、株式会社ＦＬＩＥ、株式会社TEI Japan、株式会社リコシス）により構成されており、「リノベーション事業分野」及び「ソリューション事業分野」における事業を行っております。当社グループの事業内容及び当社と関係会社の当該事業に係る位置付けは次のとおりであります。なお、次の２事業は、「第５　経理の状況　１　連結財務諸表等　(1) 連結財務諸表　注記事項」に掲げるセグメントの区分と同一であります。 ＜リノベーション事業分野＞全国主要都市において、中古マンションを一戸単位で仕入れ、その後、子会社である株式会社インテリックス空間設計で最適なリノベーションプランを作成し、高品質な内装を施した上で、販売しております。当社グループが提供するリノベーションマンションの特長は、物件の状態に応じて、間取りの変更や目に見えない給排水管の交換等に至るまで老朽化・陳腐化した箇所を更新し現在のライフスタイルに合わせたリノベーションを施すことにより、商品価値を高めて販売する点にあります。施工した全ての物件に対しては、最長20年の「アフターサービス保証」に加え、首都圏では購入後１年無料点検サービスを付けており、購入時に抱える不安要素（永住性や資産性など）を払拭し、顧客満足度の高い住宅の供給を行っております。また、戸建の再生販売、賃貸、仲介、リノベーション内装請負、不動産直販プラットフォーム運営、省エネリノベーションのフランチャイズ運営等を行っております。＜ソリューション事業分野＞その他不動産事業（一棟、土地等）の開発・販売・賃貸・管理・仲介、新築マンションの開発・販売、リースバック事業、不動産小口化商品販売、ホテル等の宿泊業等を営んでおります。 当社グループの事業系統図は以下のとおりであります。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 （1）経営理念　当社グループは、企業理念（ミッション、ビジョン、バリュー、スローガン）の社内浸透を図り、中長期的な視点での新たな取り組み、価値創造に努め、新市場の創出を行ってまいります。  当社グループの理念体系   〔ミッション(MISSION)〕　人と社会と新しい価値をつなぎ、幸せをつくる〔ビジョン(VISION)〕　　 すべての人にリノベーションで豊かな生活を〔バリュー(VALUE)〕　    Inte11ex Mind インテリックスが大切にしている11のこと〔スローガン(SLOGAN)〕　 つぎの価値を測る。 （2）経営環境　マンション市場の動向といたしましては、首都圏の中古の成約件数が2016年以降７年連続で新築の供給戸数を上回って推移しております。今後も、国内において新築マンションは、建設コストの高止まりや販売価格の高騰が依然として継続することで供給戸数が低水準に止まる一方で、リノベーションした中古マンションは、新築の代替商品として中長期的にも需要が堅調に推移するものと見込んでおります。　また、地球温暖化が急速に進行する中、カーボンニュートラルに向けた取組が地球規模で重要かつ喫緊の課題となっております。我が国においても、ＣＯ２排出量の約16％を占める家計部門において、2030年には2013年比で66％のＣＯ２削減を中期目標として掲げております。新築住宅において省エネ基準の義務化が進展している一方で、既存住宅に関しては対応が不十分であり、リノベーションによる省エネ住宅の供給が不可欠となっております。（3）中長期的な会社の経営戦略及び対処すべき課題（スタンダード市場への選択申請について）　当社は、プライム市場の上場維持基準を充たしていないため「新市場区分の上場維持基準の適合に向けた計画書」（2021年12月24日付）を提出し、その計画では2027年５月期末においてプライム市場の上場維持基準をクリアすることとしておりました。しかしながら、今般施行された株式会社東京証券取引所の改正規則にある「2026年３月１日以後最初に到来する基準日を超える時期を終了期限とする適合計画等を開示している会社」に当社が該当し、その規則では「当該基準日の翌日から当該終了期限における適合状況を確認するまでの間、監理銘柄に指定します」と制定されております。すなわち、当社が計画しておりました期限の2027年５月末を待たずして2026年５月期末までに上場維持基準を充たさない限り、2026年６月より当社は監理銘柄に指定されることが想定されます。当社といたしましては昨今の経営環境を考慮すると適合計画の実現を１年短縮することは容易ではなく、また、当社の既存株主、投資家の皆様が安心して当社株式を保有・売買する環境を維持するには、監理銘柄に指定となることを回避することが必要不可欠であると判断し、この度スタンダード市場への区分再選択を行うことといたしました。これによりまして、限られた経営資源を本業の収益基盤の強化に振り向け、長期的な企業価値の向上につなげていきたいと考えております。 （中期経営計画の見直しについて）　当社は、2022年６月から2025年５月の３ヶ年を対象期間とする中期経営計画を公表しております。この度、当社では、自社の収益状況及び今後想定される不透明な不動産市況を考慮し、中期経営計画における２年目以降の数値目標を見直すことといたしました。具体的には、2024年５月期につきましては、単年度の業績予想により、収益の進捗管理を行ってまいります。そして、2025年５月期につきましては、新たな中期経営計画の初年度として公表できるように努めてまいります。　なお、中期経営計画の骨子となる中期重点方針につきましては、引き続き実行してまいります。具体的には、当社グループは、リノベーションで循環型経済の環を拡げていくことによりまして、当社ビジョン「すべての人にリノベーションで豊かな生活を」実現してまいります。 当社グループの循環型リノベーションモデル 　当該中期重点方針につきましては、以下のとおりであります。環境負荷の小さいリノベーションマンションの供給によるＣＯ２削減に加え、省エネリノベーション「ＥＣＯＣＵＢＥ（エコキューブ）」を導入した物件を供給していくことで、喫緊の社会課題であるＣＯ２削減に積極的に取り組んでまいります。エコキューブをはじめとする機能性に加え、デザイン性を更に高めたリノベーションと、アフターサービスの充実を図ることで、住まう方のＱＯＬ（Quality of Life）を高めます。不動産売買プラットフォーム「ＦＬＩＥ(フリエ)」の開発・普及に努め、取引の利便性・経済性に寄与する不動産取引のＤＸ化を進めます。他社との連携・提携により、地域活性化を含む各種取り組みを実施します。これらの取組によりまして、当社グループの「循環型リノベーションモデル」を促進し、社会が抱える様々な課題の解決と企業価値の向上に努め、持続可能な社会の実現を目指すサステナビリティ経営を実践してまいります。 当社グループが貢献していきたいSDGsのGoals   
事業等のリスク	３【事業等のリスク】　以下において、当社グループの事業展開上のリスク要因となる可能性があると考えられる事項を記載しております。また、必ずしも事業上のリスクとは考えていない事項についても、投資者の投資判断上重要と考えられる事項については、投資者に対する積極的な情報開示の観点から記載しております。なお、当社グループは、これらリスクの発生の可能性を認識した上で、発生の回避及び発生した場合の対応に努める方針でありますが、当社株式に対する投資判断は、本項以外の記載事項も併せて、慎重に検討した上で行なわれる必要があると考えております。なお、本文中における将来に関する事項は、当有価証券報告書提出日(2023年８月29日)現在において当社グループが判断したものであります。(1）競合及び価格競争について当社グループの主な営業エリアである首都圏及び地方主要都市は、競合他社が増加している地域であるため、今後、競合他社の参入状況によって仕入件数あるいは販売件数が減少した場合、又は価格競争等によって物件の仕入価格が上昇したり販売価格が下落して採算が悪化した場合には、当社グループの業績に影響を及ぼす可能性があります。当社グループでは、競合他社の動向を的確に把握し、不動産の仕入活動においては過度な価格競争とならないよう市場動向をモニタリングする等、事業採算性を重視した取得により、リスクの軽減を図っております。 (2）不動産市況及び住宅関連税制等の影響について当社グループの事業は景気動向、金利動向、地価動向及び住宅税制等の影響を受けやすい傾向にあり、雇用情勢の悪化、金利の上昇、地価の騰落、住宅税制の改正及び消費税率の上昇等が生じた場合等においては、購買者の購入意欲が減退し、当社グループの業績に影響を及ぼす可能性があります。当社グループでは、主力事業でありますリノヴェックスマンション事業における重要な経営管理指標として、仕入から内装工事を経て販売引渡しまでの適正な事業期間の徹底により、リスクの軽減を図っております。 (3）在庫リスクについて当社グループでは事業構造上、棚卸資産が総資産に占める割合は概して高水準にあり、2023年５月期末で56.4％となっております。販売状況に応じて物件の仕入を調節するなど、在庫水準の適正化に努めておりますが、何らかの理由により販売状況が不振となり、その間に不動産の市場価格が下落した場合には、当社グループの業績に影響を及ぼす可能性があります。 (4）不動産物件の引渡し時期及び物件の内容等による業績の変動について当社グループの不動産販売の売上計上方法は、売買契約を締結した時点ではなく、物件の引渡しを行った時点で計上する引渡基準によっております。そのため、物件の引渡し時期及び物件の内容（個別物件の利益率等）等により、当社グループの上期及び下期又は四半期ごとの業績に変動が生じる可能性があります。 (5）法的規制等について当社グループの事業は、「宅地建物取引業法」、「不動産特定共同事業法」、「不当景品類及び不当表示防止法」、「不動産の表示に関する公正競争規約」、「建築士法」、「建設業法」等の法令により規制を受けております。これらの法律等の改廃又は新たな法的規制が今後生じた場合には、当社グループの業績に影響を及ぼす可能性があります。また、当社グループの主要な事業活動の継続には下表に掲げる許認可等が前提となりますが、当該許認可等には原則として有効期間があり、その円滑な更新のため、当社グループでは「企業行動憲章」及び「コンプライアンス規程」を制定し不祥事の未然防止に努めております。現時点においては、当該許認可等の取消し又は更新拒否の事由に該当する事実はありませんが、将来、何らかの理由により、当該許認可等が取消され又はそれらの更新が認められない場合には、当社グループの主要な事業活動に支障をきたすとともに、業績に重大な影響を及ぼす可能性があります。  （許認可等の状況）会社名許認可等の名称許認可等の内容有効期間許認可等の取消し又は更新拒否の事由株式会社インテリックス宅地建物取引業者免許国土交通大臣(5)第6392号2023年２月４日から2028年２月３日まで宅地建物取引業法第５条及び第66条不動産特定共同事業者許可東京都知事 第97号2015年３月20日から不動産特定共同事業法第36条株式会社インテリックス空間設計一級建築士事務所登録東京都知事登録第52796号2021年11月15日から2026年11月14日まで建築士法第26条一般建設業許可東京都知事許可(般－2)第152419号大工工事業内装仕上工事業2020年９月10日から2025年９月９日まで建設業法第８条及び第29条特定建設業許可東京都知事許可(特－2)第152419号建築工事業塗装工事業防水工事業2020年９月10日から2025年９月９日まで建設業法第８条及び第29条株式会社インテリックスプロパティ宅地建物取引業者免許東京都知事(2)第99689号2021年９月17日から2026年９月16日まで宅地建物取引業法第５条及び第66条賃貸住宅管理業者登録国土交通大臣（02）第002468号2021年11月10日から2026年11月9日まで賃貸住宅の管理業務等の適正化に関する法律第23条株式会社再生住宅パートナー宅地建物取引業者免許国土交通大臣(1)第10418号2023年５月31日から2028年５月30日まで宅地建物取引業法第５条及び第66条株式会社ＦＬＩＥ宅地建物取引業者免許東京都知事(1)第104498号2020年２月29日から2025年２月28日まで宅地建物取引業法第５条及び第66条株式会社TEI Japan一級建築士事務所登録東京都知事登録第65665号2023年８月５日から2028年８月４日まで建築士法第26条 (6）個人情報の管理について当社グループは、営業活動に伴って入手した顧客の個人情報について、個人情報の保護、適正な管理が重要な社会責務であることを認識し、「個人情報の保護に関する法律」をはじめ、関係諸法令の遵守と適正な取扱いの確保に努めております。また、グループ各社に「個人情報保護方針」及び「個人情報保護規程」並びにセキュリティ管理を含めた「システム管理規程」等を定め、社員の教育・啓蒙を行い、個人情報の保護を図っております。しかしながら、不測の事態により、万一、個人情報が外部へ漏洩した場合には、当社グループの信用力が低下し、それに伴う売上高の減少や損害賠償費用の発生等により、当社グループの業績に影響を及ぼす可能性があります。 (7）サイバー攻撃やコンピュータウイルス等の脅威当社グループの業務においてＩＴへの依存度が高まるにつれ、サイバー攻撃やコンピュータウイルス等の脅威も同様に高まってきております。その対策には万全を期しておりますが、今後想定を超えるサイバー攻撃やコンピュータウイルスに感染した場合、一部コンピュータシステムの停止等により、当社グループの業績に影響を与える可能性があります。  (8）有利子負債への依存について当社グループの不動産取得費は主に金融機関からの借入金によって調達しております。このため、総資産額に占める有利子負債の割合が高く、経済情勢等によって市場金利が上昇した場合には、当社グループの業績に影響を及ぼすこととなります。また、何らかの理由により借入が行えなくなった場合には、当社グループの事業に重大な影響を及ぼす可能性があります。当社グループでは、在庫管理の徹底、経営環境及び業績動向に沿ったキャッシュ・ポジションの確保を図るなど、財務の健全化に取り組むとともに、複数の金融機関との良好な取引関係の維持・向上により、リスクの軽減を図っております。 2021年５月期2022年５月期2023年５月期期末有利子負債残高(A）（千円）20,801,38926,431,83731,148,811期末総資産額(B）（千円）36,296,29940,932,53045,629,982有利子負債依存度（A/B）　（％）57.364.668.3 　(9）金融機関からの借換えについて　当社グループの販売用不動産及び賃貸事業に供している固定資産の資金調達は、主に金融機関からの借入によっております。また、当該借入金については、販売用不動産は物件の売却、固定資産については賃貸収入等から返済する方針であります。なお、返済期日を迎える固定資産の一部の物件については、随時、金融機関からの借換えを行っておりますが、借換えは短期の借入となる場合もあります。当社グループにおいては、固定資産については原則長期借入金による調達を行うとともに、賃貸収入がある物件の特性等について理解を得ていることもあり、現在、金融機関からの借換えにおいて資金繰りに重大な影響は生じておりませんが、今後、金融機関の融資姿勢に重大な変化が生じた場合においては、当社グループの業績及び資金繰りに影響を及ぼす可能性があります。 　(10）資金調達の財務制限条項に係るリスクについて当社グループは、安定的な資金調達を図るため、複数の金融機関との間でコミットメントライン等の契約を締結しておりますが、本契約には一定の財務制限条項が付されており、これらの条件に抵触した場合には期限の利益を喪失し、一括返済を求められる等により、当社グループの財政状態等に影響を及ぼす可能性があります。　(11）訴訟等について当社グループは、現時点において業績に重要な影響を及ぼす訴訟を提起されている事実はありません。しかしながら、当社グループが販売、施工、管理する不動産物件において、瑕疵の発生、又は内装工事期間中における近隣からの騒音クレームの発生等があった場合、これらに起因する訴訟その他の請求が発生する可能性があります。これらの訴訟等の内容及び結果によっては、当社グループの業績に影響を及ぼす可能性があります。　(12）自然災害及びパンデミック等のリスクについて大規模な地震、津波、風水害等の自然災害により、当社グループの資産や営業拠点が深刻な被害を受けた場合や、感染症の世界的流行(パンデミック)により、社会活動が停滞し、経済環境が悪化した場合、当社グループの業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要① 経営成績の状況当連結会計年度（2022年６月１日～2023年5月31日）におけるわが国経済は、コロナ禍を経て経済活動の再開が進んでおり、個人消費や設備投資など内需が幅広い分野で拡大し、また円安を背景としたインバウンド需要が急回復を示しており、物価高騰が継続しているものの景気動向は緩やかに回復しております。東日本不動産流通機構（東日本レインズ）によりますと、首都圏の中古マンション市場は、成約価格が2020年６月から2023年５月の間、36ヶ月連続で前年同月を上回りました。一方、成約件数は当期（2022年６月～2023年５月）において前期比5.3％の減少となりました。また、在庫状況については、登録件数が前年同月を上回って推移しており、2023年５月において前年同月比で23.6％の増加となっております。主たる事業でありますリノヴェックスマンションの販売は、平均販売価格が前期比13.1％増だったことに加え、販売件数が前期比2.0％増の1,152件となり、売上高は前期比15.5％の増収となりました。加えて、法人及び個人向けリノベーション内装事業も前期比16.6％増となりました。また、コロナ禍後２年ぶりに販売した不動産小口化商品「アセットシェアリング札幌」が完売したことに加え、一棟収益物件の売却、ホテル事業の回復があったことで、ソリューション事業分野の売上高は前期比5.0％増となりました。それらの結果、連結での売上高は前期比14.1％増となりました。利益面では、リノヴェックスマンション販売が、仕入価格の高騰に加え、築古物件の増加や省エネリノベーション「エコキューブ」の導入に伴うリノベーションコスト増も重なり、売上原価が増加しました。加えて、販売価格が中古マンション市場価格の上昇と購入希望価格の乖離が生じてきており、価格転嫁が十分になされず利益率が低下いたしました。一方、リノベーション内装事業の堅調な推移、さらにホテル事業の黒字転換もあり、連結売上総利益は前期と同水準の0.1％増となりました。また、販売費及び一般管理費においては、物件販売増に伴う販売仲介手数料の増加に加え、省エネリノベーション「エコキューブ」の認知拡大を目指しテレビＣＭをはじめとする大規模なプロモーションを展開したことにより広告宣伝費が増大し、前期に比べ13.9％増となりました。これらによりまして、営業利益は前期比47.9％減となり、また、営業外費用が融資関連費や支払利息等により増加したことで、経常利益は前期比77.4％減となりました。これらの結果、当連結会計年度における売上高は、前期比14.1％増の412億36百万円となり、営業利益が前期比47.9％減の7億10百万円、経常利益が前期比77.4％減の2億39百万円、親会社株主に帰属する当期純利益が前期比84.3％減の1億円となりました。 　セグメントの業績は、次のとおりであります。（リノベーション事業分野）リノベーション事業分野における物件販売の売上高は、リノヴェックスマンションの販売価格の上昇及び販売件数の増加等により前期比16.0％増の303億21百万円となりました。また、同事業分野における賃貸収入の売上高は、前期比2.9％減の1億46百万円となりました。そして、同事業分野におけるその他収入の売上高は、リノベーション内装事業の受注増等を反映し前期比32.3％増の20億32百万円となりました。これらの結果、当事業分野における売上高は325億円（前期比16.8％増）となり、営業利益は7億50百万円（同43.8％減）となりました。 （ソリューション事業分野）ソリューション事業分野における物件販売の売上高は、一棟収益物件の売却や不動産小口化商品「アセットシェアリング札幌」が完売したものの、前期に実施したリースバック物件の信託受益権の譲渡を見送ったこともあり、前期比1.2％減の69億99百万円となりました。また、同事業分野における賃貸収入の売上高は、前期比1.2％増の10億13百万円となりました。そして、同事業分野におけるその他収入の売上高は、ホテル事業の稼働率の上昇等により、前期比200.7％増の7億22百万円となりました。これらの結果、当事業分野における売上高は87億36百万円（同5.0％増）となり、営業利益は9億6百万円（同7.8％増）となりました。 ② 財政状態の状況　当連結会計年度末における財政状態は、資産が456億29百万円（前連結会計年度末比46億97百万円増）、負債が338億55百万円（同49億1百万円増）、純資産は117億74百万円（同2億4百万円減）となりました。（資産）　資産の主な増加要因は、前渡金が2億9百万円、有形固定資産が21億55百万円それぞれ減少した一方で、現金及び預金が5億37百万円、販売用不動産が59億81百万円、投資その他の資産が3億円それぞれ増加したこと等によるものであります。（負債）　負債の主な増加要因は、１年内償還予定の社債が1億10百万円、未払法人税等が1億87百万円、社債が1億円減少した一方で、短期借入金が38億84百万円、１年内返済予定の長期借入金が5億95百万円、長期借入金が4億54百万円それぞれ増加したこと等によるものであります。（純資産）　純資産の主な減少要因は、親会社株主に帰属する当期純利益として1億円を計上した一方で、利益剰余金の配当により1億91百万円、自己株式の取得に1億99百万円計上したこと等によるものであります。 ③ キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物（以下「資金」という）は、前連結会計年度末に比べ5億31百万円増加し、47億34百万円となりました。各キャッシュ・フローの状況と要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　当連結会計年度の営業活動によるキャッシュ・フローは、9億30百万円の支出超過（前連結会計年度は38億96百万円の支出超過）となりました。これは主に、税金等調整前当期純利益2億37百万円を計上し、減価償却費2億91百万円、前渡金の増加が2億23百万円、仕入債務の増加が1億46百万円、その他の負債の増加が3億22百万円あった一方で、棚卸資産の増加額14億10百万円、未収消費税等の増加額1億10百万円、法人税等の支払額4億81百万円等によるものであります。（投資活動によるキャッシュ・フロー）　当連結会計年度の投資活動によるキャッシュ・フローは、28億51百万円の支出超過（前連結会計年度は31億83百万円の支出超過）となりました。これは主に、定期預金の預入による支出1億27百万円、固定資産の取得による支出27億24百万円等によるものであります。（財務活動によるキャッシュ・フロー）　当連結会計年度の財務活動によるキャッシュ・フローは、43億13百万円の収入超過（前連結会計年度は53億円の収入超過）となりました。これは主に、長期借入金の返済による支出77億1百万円、社債の償還2億10百万円、自己株式取得による支出2億1百万円、配当金の支払額1億90百万円があった一方で、短期借入金の純増額38億84百万円、長期借入れによる収入87億51百万円等によるものであります。 ④ 仕入及び販売の状況a．仕入実績　当連結会計年度の仕入実績をセグメントごとに示すと、次のとおりであります。区分当連結会計年度（自　2022年６月１日至　2023年５月31日）     セグメントの名称仕入件数前期比（％）仕入高（千円）前期比（％）リノベーション事業分野1,272100.223,100,140114.1ソリューション事業分野529.42,209,72255.7合計1,27799.225,309,863104.6　（注）仕入高は販売用不動産本体価格を表示し、仕入仲介手数料等の付随費用は含まれておりません。 ｂ．販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。区分当連結会計年度（自　2022年６月１日至　2023年５月31日）     セグメントの名称販売件数前期比（％）販売高（千円）前期比（％）リノベーション事業分野物件販売1,144102.430,321,421116.0賃貸収入－－146,50297.1その他収入－－2,032,639132.3小計1,144102.432,500,563116.8ソリューション事業分野物件販売3812.56,999,33498.8賃貸収入－－1,013,991101.2その他収入－－722,925300.7小計3812.58,736,251105.0合計1,18283.241,236,815114.1　（注）１．当社は引渡基準により売上高を計上しております。２．当連結会計年度におけるリノベーション事業分野の販売契約実績の内訳は、次のとおりであります。なお、契約残件数は、不動産売買契約を締結したもののうち、引渡しがなされていないものであります。区分当連結会計年度（自　2022年６月１日至　2023年５月31日）セグメントの名称期首契約残件数期中契約件数期中引渡件数期末契約残件数リノベーション事業分野641,1671,14487 (2) 経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において判断したものであります。 ① 重要な会計上の見積り及び当該見積りに用いた仮定　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、第５ 経理の状況 １連結財務諸表等 (1)連結財務諸表 注記事項 (重要な会計上の見積り)に記載の通りであります。  ② 経営成績の分析（売上高）　当連結会計年度の売上高につきましては、前連結会計年度の361億39百万円から50億96百万円増加（前期比14.1％増）し、412億36百万円となりました。　セグメントでみますと、リノベーション事業分野につきましては、当期における物件販売による売上高は、販売価格の上昇及び販売件数の増加により、303億21百万円（同16.0％増）となりました。また、マンションによる賃貸収入売上は、1億46百万円（同2.9％減）となりました。その他収入売上はリノベーション内装事業の受注増を反映し、20億32百万円 （同32.3％増）となりました。これらの結果、当事業部門の売上高は325億円（同16.8％増）となりました。　ソリューション事業分野における物件販売の売上高は、一棟収益物件の売却や不動産小口化商品「アセットシェアリング札幌」が完売したものの、前期に実施したリースバック物件の信託受益権の譲渡を見送ったこともあり、69億99百万円（同1.2％減）となりました。また、賃貸収入売上は10億13百万円（同1.2％増）、その他収入売上は、ホテル事業の稼働率の上昇等により、7億22百万円 （同200.7％増）となりました。これらの結果、当事業部門の売上高は87億36百万円（同5.0％増）となりました。（売上総利益）　当連結会計年度の売上総利益につきましては、前連結会計年度の61億9百万円から3百万円増加（前期比0.1％増）し、61億12百万円となりました。また、売上総利益率は前連結会計年度の16.9％から2.1ポイント減少し14.8％となりました。これは、販売用不動産の粗利益率が13.5％と前期に比べ2.6ポイント減少したためであります。（営業利益）　当連結会計年度の営業利益につきましては、前連結会計年度の13億64百万円から6億53百万円減少（同47.9％減）し、7億10百万円となりました。これは、売上総利益が前期より3百万円増加したものの、販売費及び一般管理費が前期に比べ6億57百万円増加（同13.9％増）したためであります。（経常利益）　当連結会計年度の経常利益につきましては、前連結会計年度の10億61百万円から8億22百万円減少し、2億39百万円となりました。これは、営業利益が前期に比べ6億53百万円減少したことに加え、営業外費用が1億96百万円増加したためであります。（親会社株主に帰属する当期純利益）　当連結会計年度の親会社株主に帰属する当期純利益につきましては、前連結会計年度の6億43百万円から5億42百万円減少し1億円となりました。これは、経常利益が前期に比べ8億22百万円減少した一方で、特別損失が52百万円減少したこと及び法人税等合計が前期に比べ2億35百万円減少したためであります。 ③ 資本の財源及び資金の流動性についての分析　当社の資金需要は、リノベーション事業分野やソリューション事業分野における販売用不動産の仕入資金があります。また、設備資金としては、固定資産の改修工事や賃貸用不動産の取得資金があります。　販売用不動産の仕入資金は、主に物件毎に短期借入金で調達しておりますが、機動的かつ効率的に調達するため、各金融機関と当座貸越やコミットメントラインを活用しております。また、設備資金につきましては、融資条件等を慎重に比較検討のうえ、案件毎に借入先金融機関を決定しております。なお、中長期で保有する目的の不動産購入資金は、原則として長期借入金で調達しております。 
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。
研究開発活動	６【研究開発活動】　当連結会計年度における研究開発活動の総額は15,314千円となっております。
設備投資等の概要	１【設備投資等の概要】　当社グループの当連結会計年度における設備投資総額（無形固定資産を含む）は2,751,409千円であります。その主なものは、リースバック物件の取得に係る設備投資であります。　リノベーション事業分野においては、重要な設備投資は実施しておりません。　ソリューション事業分野においては、主にリースバック物件の取得額2,493,232千円であります。
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、以下のとおりであります。(1）提出会社2023年５月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物土地（面積㎡）その他リース資産借地権合計本社等(東京都渋谷区） リノベーション事業分野・ソリューション事業分野・会社統括業務事務所3,281－5,941－－9,223121横浜店ほか９店リノベーション事業分野・ソリューション事業分野事務所40,486309,349(198)7,091－－356,927117賃貸用不動産(東京都港区他）ソリューション事業分野賃貸不動産2,086,9954,654,012(26,937)12,321－464,9067,218,236－宿泊関連不動産(東京都台東区他）ソリューション事業分野ホテル1,716,5692,156,574(5,331)3,13225,544－3,901,821－　（注）１．帳簿価額の「その他」は、機械及び装置と工具、器具及び備品及び建設仮勘定であります。２. 本社及び横浜店ほか８店は賃借物件であり、当連結会計年度における賃借料の総額は本社が74,118千円、横浜店ほか８店が76,761千円であります。 (2）国内子会社2023年５月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物土地（面積㎡）リース資産その他合計㈱インテリックス空間設計本社(東京都目黒区）リノベーション事業分野・ソリューション事業分野事務所97,070247,785（754)－998345,85352青山店(東京都渋谷区）リノベーション事業分野・ソリューション事業分野事務所10,806－－69811,5048　（注）㈱インテリックス空間設計青山店からの賃借物件であります。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式17,500,000計17,500,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年５月31日）提出日現在発行数（株）（2023年８月29日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式8,932,1008,932,100東京証券取引所（プライム市場）単元株式数は100株であります。計8,932,1008,932,100－－  
