項目	値
事業の内容	 ３ 【事業の内容】当社は設立以来、「やさしさと感動を売って、人々に笑顔を与える」という経営理念のもと、実演販売を柱として生活用品を中心とした商品（掃除用クロス「パルスイクロス」、コーティングフライパン・包丁等「スーパーストーンバリアシリーズ」、かかと角質削り・爪磨き等「５セカンズシャインシリーズ」等）を販売してまいりました。当社の強みは実演販売です。実演販売とは、実演販売士が消費者の目の前で実際に商品を使って見せて使用価値をアピールし、購入を促す販売手法です。実演販売は、対象とする商品の使用方法や特徴、効果、利点等を消費者へ直接伝えることができ、能動的に需要を喚起させることができる手法です。当社は自社の役職員及び業務委託先として実演販売士を擁しております。実演販売士は、売り場で消費者に対して話す内容を事前に実演口上として作り上げ、実演販売を開始した後でも実演口上を何度もブラッシュアップし、販売力を向上させる努力を続けております。また、実演販売は単に売るだけではなく、広告効果も高いため売り場への営業ツールとしての機能も有します。さらに、実演販売士は売り場において消費者の動向を体感していることもあり、商品の目利き力を備えることができ、次に売れる商品についてメーカーや工場と共同で企画し、発売前から販売まで携わる力が実演販売士にはあります。なお、当社の実演販売士に対しては、販売についての事項やコミュニケーション、コンプライアンス等にまで及ぶ、範囲の広く精度の高い教育が必須となります。当社は「売の極意塾」と称する実演販売士育成講座を開催しており、最新の心理学や脳科学に基づく実演ノウハウや関連する法令知識を身に付けるとともに、実演口上に基づいた商品企画のできる実演販売士を継続的に輩出する仕組みを整えております。このノウハウにより、あらゆる商品を実演販売において手掛けることができ、さらには実演販売のみならず、セミナー講師や販促動画出演等にも応用できる力が備わってまいります。また、当社は実演販売の力を最大限に活かすために当社独自の戦略である「3Dマーケティング販売戦略」を採用しており、戦略的に販売活動を行っております。「3Dマーケティング販売戦略」とは、実演販売士がテレビの通販番組で商品を実演販売することによって新たな需要を活性化させ、ベンダー販売、インターネット通販など顧客層も販売特性も違う販売チャネルへとそれぞれのシナジー効果を得ながら販売に繋げて行き、実演販売士が新たに開拓した需要を回収して販売量と利益を獲得する戦略です。なお、当社のプライベートブランド（以下、「PB」という。）又は独占販売（注）商品を取り扱うことで、商品の値崩れ及び当社の宣伝広告活動に競合他社がフリーライドすることを防止するとともに、商品に係るブランド戦略を立案することが可能となっており、実演販売が開拓した需要を回収する効果が高まることとなります。また、購買意欲が顕在化している消費者層にリーチすることにより、潜在的な購買意欲のある層への宣伝広告効果をもたらすことで、消費者の購買を促し、顧客層を拡大していきます。さらに、実演販売士によるテレビの情報番組等のメディアへの露出によるインフルエンサー効果により、各販売チャネルにおける消費者の購買意欲を向上させることが可能となります。 (注) 当社において独占販売とは、原則としてメーカーが当社のみに商品を供給する形態の取引をいいます。ただし、当社の合意のもとメーカーが他社に商品を供給する場合、当該他社への商品供給に際して当社が販売手数料を受領することが契約に定められている取引も含めております。 （「3Dマーケティング販売戦略」の概念図）   当社は実演販売関連事業の単一セグメントでありますが、主にTV通販、ベンダー販売、インターネット通販、セールスプロモーション、デモカウの５つの販売チャネルにより販売を行っており、それぞれの特徴は以下のとおりであります。　 　（TV通販）地上波テレビのTV通販番組や24時間テレビショッピングチャンネルといったTV通販専門チャンネルにおけるTV通販番組にて販売するため、TV通販番組運営会社に対して商品を卸売りしております。番組には当社の実演販売士が出演します。TV通販番組を通して視聴者へ広く訴求することができるため広告宣伝効果が大きく、また放送時間が最長で１時間と長く、深堀して説明できるので商品の使用価値をアピールしやすいという特徴があります。 　（ベンダー販売）量販店において店頭で販売するため、量販店に対して商品を卸売りしております。また店頭の販促活動として、当社の実演販売士が量販店にて実演販売を行うことや、当社の実演販売士が出演している販促用のVTRを店頭にて視聴できるよう提供することも行っております。TV通販番組とは異なり広く消費者へ訴求することはできない反面、消費者にとっては量販店の店員に商品の評判を聞くことができ、実際の商品を手に取った上で購入できるという特徴があります。 　（インターネット通販）インターネット上の大手ECサイトのショッピングモールにて商品を販売しております。当社の実演販売士が出演の動画にて商品の特徴や使い方をインターネット上で説明しております。また、スマートフォンの普及により、TV番組等を通して商品に興味をもった消費者が量販店に行かずとも手軽に当社の商品を購入することができるという特徴があります。 　（セールスプロモーション）企業等からの依頼に基づき、プロモーション活動における展示会等のイベントや、講師としてセミナー等へ実演販売士を派遣することで報酬を得ております。商品に限らず様々なサービス等も対象としてきた実演販売で培った販売力を依頼主へ提供いたします。また、慣れ親しんだ当社以外の商品やサービスを取り扱うことにより、実演販売士の実力を向上させることができます。　 　（デモカウ）”デモンストレーション×買う”をコンセプトとして、直営店舗『デモカウ』及びECサイト『デモカウ』にて商品を販売しております。実演販売のお店として当社実演販売士が店員として接客し、実演販売を行います。当社の実演販売士の育成、消費者のニーズへ直に接することによる商品企画力の強化、メディア取材の場の提供といった機能を担っております。当社におけるBtoC事業の中核をなしている事業で、直営店舗化することにより粗利率が上がります。また、顧客をロイヤルカスタマーとして会員とすることもでき、プラットフォームを構築して、商品の先行販売、試験販売等を始めとした当社独自の施策を展開することもできます。さらに、従来取得することのできなかった詳細な市場情報を取得することにより、より消費者のニーズに沿った販売戦略を策定することができます。  　（事業系統図）   
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、本書提出日現在において当社が判断したものであります。 (1) 経営方針当社は下記のとおり企業理念を策定しております。　・やさしさと感動を売って、笑顔と感謝を稼ぎ、みんなのための糧とします。　・“１”にこだわって商ゐの王道を歩み、お客様と共に幸せになります。　・お客様を大切にし、お客様と共に清く正しく美しく成長します。　・実演販売を商ゐの王道と考えて大切にし、その可能性を追求する総合商社であり続けます。　・お客様と共に明るく元気で前向きな笑顔社会を目指します。　・実演販売の精神を尊び、時代と共にその形を変え真にその商ゐを継承して発展させます。 当社は、やさしさと感動を売って、人々に笑顔を与えることを存在意義としています。当社が提供し続ける価値は、生活文化を提案し続ける商売と考えております。時代によって変わる正しい生活文化を提案することによって、その実演販売の文化を清く正しく承継していきたいと考えております。当社の事業には下記のような特徴があります。 ①　実演販売の力当社の強みは実演販売であり、販売力を特定の取扱商品に依存するのではなく、実演販売のノウハウで確保することができる点を強みとしております。値崩れが生じている商品、メディアで取り上げられる頻度が低下している商品等については、販売リソースを他の商品にシフトすることで高い販売力を維持することが可能となります。　なお、実演販売の力は下記の要素により支えられております。・営業力実演販売を行うことで、消費者だけでなく、店舗のバイヤーや担当者に商品の良さが伝わり、売り場と作り手の距離が近くなります。・広告宣伝力実演販売を行うこと自体が、商品の広告宣伝となります。・商品企画力当社の強みは実演販売であり、消費者と直に触れ合うことで、消費者のニーズを掴むことができます。ニーズを反映した売れるコンセプトによる商品企画が可能となります。 ②　育成システム当社では「売の極意塾」と称する実演販売士育成講座を開催しており、実演販売士の育成に取り組むとともに継続的に採用を行っております。さらに実演販売士から「商品企画が出来る実演販売士＝実演アンカーマン」への育成講座も行っております。 ③　独自の販売戦略当社は、実演販売士がテレビの通販番組で商品を実演販売することによって新たな需要を活性化させ、顧客層も販売特性も違う販売チャネルへとそれぞれのシナジー効果を得ながら販売を繋げて行き、実演販売が新たに開拓した需要を回収して販売量と利益を獲得する「3Dマーケティング販売戦略」を採用しております。 (2) 経営環境当社が属する日用品の卸売市場は、消費マインドの足踏みや生活防衛意識の高まり等による個人消費の伸び悩みに加え、主力商品においても、後発同カテゴリー商品の乱立乱売による消費の分散等、先行き不透明な状況で推移しております。又、インターネット及びスマートフォンの普及によるEC市場の拡大により実店舗以外での購買行動が一般化し、消費者が主体的に商品に係る情報を収集することで商品の淘汰が進むとともに、SNSや動画投稿サイト等といったメディアを通した消費者の購買行動に影響を及ぼすインフルエンサーが消費者の購買行動において大きな役割を担うようになってきております。このような環境の中、当社では実演販売で培った「売れる経験」を基にBtoB事業からBtoC事業へ経営リソースの比重をシフトしていくことで、商品の企画を行い、商品企画から販売までを自社で行う体制を強化していく方針であります。具体的な戦略は、以下のとおりです。 (3) 経営戦略①　デモカウ事業強化スマートフォンの普及とともに消費者は店舗やECサイトなどと一方的に接触するのではなく、最安値の店舗やSNSでの口コミを検索するなど、様々な手段を通じて購買を検討し購入場所を決定する傾向が強まっております。このような昨今の消費者の消費行動の変化に伴い、デモカウ事業においてはソラマチ店舗・ECサイト・SNSの公式アカウントなどの、あらゆる手段で消費者と接点を持つオムニチャネル戦略を推進するとともに、ソラマチ店舗とECサイト間の連携を強化することで当社のBtoC事業の拡大を図ってまいります。デモカウ事業の販売経路をよりシームレスに統合することで、顧客の利便性を向上させるとともに、ソラマチ店舗とECサイト間のシナジー効果によって、それぞれが持つ特性をより効果的に活かすことができると考えております。具体的には、ECサイトで注文した商品をソラマチ店舗で受け取ることができる「店舗受取サービス」や、ソラマチ店舗からの生配信動画をECサイト上で観覧できる「実演生Live」など、顧客とのタッチポイントを増加させる仕掛けを計画しております。また、オムニチャネル戦略を推進するにあたり、より多くのスケールメリットを得るために未だ出店していないエリアへの店舗展開を検討してまいります。その他、在庫管理システム、直営店舗における来店顧客数や顧客の動線を分析するシステム、電話にて注文を自動受付するIVRシステム、スマートフォンアプリ開発など、利便性向上のためのIT投資を積極的に実施してまいります。  ②　商品企画強化自社内に蓄積した過去の実演口上をデータベース化することで適時に新たな商品企画に活用することができる体制を整備し、自社直営店舗「デモカウ」を未だ出店していないエリアへ店舗展開することで消費者ニーズを踏まえた商品企画のできる実演販売士を育成する機会とするとともに、仕入先でもある共同企画先を開拓することで、自社における商品企画力の強化を図ってまいります。  ③　インフルエンサーの育成当社の採用する「3Dマーケティング販売戦略」においては、商品への需要を喚起させるためにテレビの通販番組や情報番組等といったメディアを通して消費者に対する影響力を行使することのできる実演販売士＝インフルエンサーを育成することが重要となります。今後は「売の極意塾」等といった実演販売士育成講座の強化等を通して、テレビの通販番組や情報番組を始めとして、SNS、動画投稿サイト等といった各種メディアを通して消費者に対する影響力を行使することのできる実演販売士＝インフルエンサーの育成を強化してまいります。 (4) 経営上の目標の達成状況を判断するための客観的な指標等当社は、売上高、営業利益及び売上高営業利益率を重要な経営指標として位置付けております。今後も引き続き販売力の強化や価格交渉等による売上原価の低減、費用削減に取り組むことによって、売上高及び営業利益の増加、売上高営業利益率の上昇を目指してまいります。 (5) 対処すべき課題①　人材の育成及び販売チャネルの強化当社の強みは実演販売であり、商品を使用して見せて広告宣伝効果を活用すると同時に、使用価値をアピールし、販売につなげていくとともに、実演販売をとおした経験を活かして商品企画を行うことを基本としております。当社は過去の実演販売において蓄積された実演口上をノウハウとして活用することで、新たな商品を企画するとともに、埋もれている既存商品をリバイバルさせることを強みとしており、実演販売の現場で把握した顧客ニーズを反映した商品の企画できる実演販売士＝実演アンカーマンを育成できることが当社の競争力の源泉の一つであります。実演アンカーマンは実演販売の現場で把握した”売れた商品”、”売れなかった商品”、”お客様の声”等を基に、実演販売をすることで顧客に認知されやすく売れる商品の企画を行います。また、実演販売士は、商品への需要を喚起させるためにテレビの通販番組や情報番組等といったメディアに露出することで、消費者に対する影響力を行使するインフルエンサーとしての役割を担っております。当社では実演販売に関するノウハウを確立したマニュアルを用いて実演販売士育成のための講座を開催しており、実演販売士の育成に取り組むとともに継続的に採用を行っております。実演販売士育成セミナーを前身とする「売の極意塾」は2007年２月の開講以来、基礎・法令・実践からなる９日間の育成プログラムを修了した後に所定の規準を満たした者を実演販売士として認定しております。そして実演販売を行った商品の販売ができる販売元としての事業を拡充するため、TV通販、ベンダー販売、インターネット通販、セールスプロモーション、デモカウといった販売チャネルの強化を行っております。 ②　商品企画力の強化当社は、実演販売で培った「売れる経験」を基に商品の企画を行っており、それが当社の競争力の源泉の一つであります。当社では実演アンカーマンの育成を図るとともに、蓄積した過去の実演口上をデータベース化することで適時に新たな商品企画に活用することができる体制の強化を行っております。 ③　拠点の充実当社では、事業拡大のため、本社を増床し、採用余力を強化する方針であります。また、現在、外部倉庫業者と契約しておりますが、インターネット通販の拡充にあわせ、販売活動の合理化・経費節減のため、倉庫等物流を拡充する方針であります。 ④　安定した在庫確保当社で取り扱う商品については、基本的に自ら仕入を行い、自社在庫として保有した上で販売を行っております。当社は商品の仕入を行う際には、商品の販売動向や顧客の嗜好を考慮し、たな卸資産の適正管理に努めておりますが、在庫不足による機会損失も多く発生しております。商品の販売動向や顧客の嗜好をより精緻に把握するとともに、仕入先でもある共同企画先を開拓することで十分な在庫の確保やユニークで魅力ある商品を拡充してまいります。  ⑤　内部管理体制の充実当社では、事業規模の拡大及び企業価値向上のためには、内部管理体制のさらなる充実が必要であると考えております。そのため、人材の採用や社員教育の充実、業務のシステム化等を通じて内部管理体制の充実を図ってまいります。 
事業等のリスク	２ 【事業等のリスク】本書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、本書提出日現在において当社が判断したものであります。 (1) 経済環境の影響について当社は、主にTV通販、ベンダー販売、インターネット通販、セールスプロモーションなど複数の販売形態で商品販売を行っており、消費者の消費行動の変化の影響を受けないように努めておりますが、景気動向や消費税増税による消費者マインドの低下等、外部経済環境の変動により消費者の需要が減少した場合、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (2) 競合について当社は販売形態によりTV通販、ベンダー販売、インターネット通販、セールスプロモーションなどを行う会社と競合関係にあると考えております。当社は実演販売士を組織的に擁し、消費者の商品への関心を活性化させるという点でこれらの会社に比べ優位性を有しているものと認識しております。しかしながら、今後において有力な販売手法の登場等により当社の商品販売の競争力が相対的に低下した場合には、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (3) 主要商品への依存について当社では主要商品の売上が全体に占める割合が高くなっております。したがって、１商品又は数商品の販売が顧客の需要の低下等により減少した場合や商品の仕入が何らかの理由により困難となった場合には、当社の事業及び業績に重要な影響を及ぼす可能性があります。また、当社の商品販売においては当社実演販売士によるメディア出演の影響を受けやすいため、メディア出演をきっかけとしてヒット商品が生まれることにより当社の売上が変動し、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (4) 在庫リスクについて当社で取り扱う商品については、基本的に自ら仕入を行い、自社在庫として保有した上で販売を行っております。当社は商品の仕入を行う際には、商品の販売動向や顧客の嗜好を考慮し、たな卸資産の適正管理に努めております。消費者需要の減少により、顧客の所要数量が減少した場合には、たな卸資産の評価減を実施する必要が生じるなど、当社の事業及び業績に重要な影響を及ぼす可能性があります。なお、当社が独占販売を行う商品において、仕入先から一定の売上高目標額を設定される場合があり、その場合、当該商品の仕入を増加させることにより、過大な在庫を保有する可能性があります。 (5) 商品の仕入について当社は商品の仕入を行う際には、仕入先の供給力を確認した上で仕入を行っておりますが、仕入先の対応に支障が生じた場合や仕入先が倒産した場合、商品の供給に支障が生じ、当社の事業及び業績に重要な影響を及ぼす可能性があります。　また、仕入を行う際には、品質検査を行った上で仕入を行っております。しかしながら、不測の事態により商品に欠陥が生じ、消費者トラブルやクレームが発生した場合には、追加費用の発生や損害賠償請求が生じるなどにより、当社の事業及び業績に重要な影響を及ぼす可能性があります。  (6) 特定人物への依存について当社の代表取締役社長である吉村泰助は、当社の創業者であり、設立以来、経営方針や事業戦略の立案・決定及びその遂行において重要な役割を果たしております。また、取締役である松下周平は、実演販売士としての豊富な経験を活かして商品企画に従事するとともに、各種メディアへの出演を通して当社商品の認知度を高めることで当社の成長に大きく寄与しており、商品企画及び商品の宣伝活動にあたり重要な役割を果たしております。当社では、権限移譲を進めるとともに人材育成を進める等、両氏へ過度に依存しない経営体制の構築を進めておりますが、何らかの理由により両氏が当社の業務を遂行することが困難となった場合には、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (7) 実演販売士の確保・育成について当社の強みは実演販売であり、商品を使用して見せて使用価値をアピールし、販売につなげていくことを基本としております。当社では実演販売士育成講座を開催しており、実演販売士の育成に取り組むとともに継続的に採用を行っております。しかしながら、人材の確保・育成が計画どおりに進まない可能性や既存の実演販売士の社外流出が進んだ場合には、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (8) 小規模組織であることについて当社は2020年４月30日現在、従業員数が29人と小規模な組織であり、内部管理体制もそれに応じたものとなっております。今後、事業規模の拡大に応じて人員を補強し、内部管理体制の一層の充実を図っていく方針でありますが、事業規模の拡大に応じた人員採用が進まなかった場合や既存社員が社外に流出した場合、充分な内部管理体制が構築できない可能性があり、場合によっては当社の事業及び業績に重要な影響を及ぼす可能性があります。 (9) 法的規制について 当社は、不当景品類及び不当表示防止法、特定電子メールの送信の適正化等に関する法律、特定商取引に関する法律、消費者契約法等により多数の法的規制を受けております。　当社は、上記を含む各種法的規制等について、これらの法令を遵守するよう、セミナーの開催等により社員教育を行うとともに、コンプライアンス規程を制定すること等により法令遵守体制を整備・強化しておりますが、今後これらの法令等の改正や当社の行う事業が規制の対象となった場合、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (10) 個人情報の保護について当社では、取得した個人情報についてはデータアクセス権限の設定、データ通信の暗号化、外部侵入阻止の採用等により、流出の阻止を図っております。また、情報セキュリティに関する社内規則を定め、規則遵守の徹底とセキュリティ意識の向上に努めております。個人情報の取り扱いについては、今後も細心の注意を払ってまいりますが、今後、個人情報の不正使用、その他不測の事態によって外部流出が発生した場合、当社への信用低下や損害賠償請求等により、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (11) システムトラブルについて当社ではインターネット上で商品の販売を行っているとともに社内でもコンピューターシステムを利用しております。当社ではサーバー設備の強化や社内体制の構築によりシステムトラブルが生じないよう努めておりますが、アクセスの急増、ソフトウエアの不備、コンピューターウイルス、自然災害や事故等、何らかの理由によってサービスが中断し、システム障害が発生した場合には、信用失墜や損害賠償請求等により、当社の事業及び業績に影響を及ぼす可能性があります。 (12) 訴訟の発生可能性について当社は、事業活動の遂行過程において、消費者、取引先及び従業員等により訴訟を提起される可能性やその他法的手続きの当事者となる可能性を有しております。提訴された訴訟の内容、金額及びその結果によっては、多額の訴訟対応費用の発生や社会的信用の毀損等により、当社の事業及び業績に重要な影響を及ぼす可能性があります。  (13) 配当政策について当社は、株主への還元を経営の重要課題と認識しており、事業の成長による中長期的な株式価値の向上とともに、今後の業績推移や財務状況等を考慮した上で将来の事業展開のための内部留保等を総合的に勘案しながら配当を継続的に実施していく方針であります。今後は内部留保を確保しつつ、財政状態及び経営成績並びに経営全般を総合的に判断して利益配当を行っていく方針であります。しかしながら、最近事業年度においては、経営基盤の安定に向けた財務体質の強化や事業拡大のための投資資金の確保の観点から無配としており、現時点においては配当の実施の可能性及び実施時期については未定であります。 (14) 特定販売先への依存について当社は、TV通販番組運営会社や量販店に対しての卸売りや、インターネットモールや当社直営店舗から消費者への販売を行っており、2019年３月期における売上高の13.6％がジュピターショップチャンネル株式会社、12.4％が株式会社ロッピングライフ、11.4％が楽天株式会社、10.0％がアマゾンジャパン合同会社に対するものです。ジュピターショップチャンネル株式会社、株式会社ロッピングライフ、楽天株式会社及びアマゾンジャパン合同会社と当社との関係は良好であり、今後も品質及び企画力の向上に積極的に取り組むことにより、安定取引の継続を図るとともに、新たな販売チャネルの開拓にも積極的に取り組んでまいります。しかしながら、何らかの理由により当該販売先の取引方針が変更され、当社との契約更新の拒絶、解除その他の理由により契約の終了等が生じた場合には、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (15) 特定仕入先への依存について当社の取り扱う商品は、主要な仕入先である協和工業株式会社、株式会社トップトーク及び株式会社シー・シー・ピーに対する割合が高くなっており、2019年３月期における仕入高の47.4％が協和工業株式会社、16.1％が株式会社トップトーク、11.6％が株式会社シー・シー・ピーに対するものです。当社は、特定の非PB商品に係る売上高比率が一定を超えた仕入先に対しては、独占販売契約の締結を検討してまいります。当社は、協和工業株式会社と独占販売に関する覚書を締結しており、今後も当該取引先との安定的な取引を確保できるよう努めてまいりますが、当該取引先との資本関係は無く、取引の継続性や安定性が保証されていないため、当該取引先の経営施策や取引方針の変更等によっては、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (16) 商品企画について当社は、実演販売で培った”売れる経験”を基に商品の企画を行っており、それが当社の競争力の源泉の一つであります。しかしながら、お客さまのニーズに合った商品企画が計画どおりに進まなかった場合、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (17) 商品の品質管理について当社は、商品を企画し販売するにあたり、メーカーや工場の協力を得て万全の体制をとっておりますが、万一不測の事態により商品の品質に欠陥が生じ、大量の消費者トラブル及びクレームが発生した場合、大規模な返品、製造物責任法に基づく損害賠償や対応費用の発生、信用失墜等により、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (18) インターネットモールに係る影響について当社はインターネット通販において、主にAmazon、楽天市場及びYahoo!ショッピング内に出店しており、その主要な販売経路を大手インターネットモールに依存している状況です。したがって、大手インターネットモールの事業会社との関係悪化や規約違反による出店契約解消、大手インターネットモールにおけるシステム不良等のトラブル、モール閉鎖等の事態の発生により、インターネット通販事業が継続不能となった場合には、当社の事業及び業績に重要な影響を及ぼす可能性があります。  (19) メディアへの出演頻度に係る影響について当社は、実演販売士がテレビの通販番組で商品を実演販売することによって新たな需要を活性化させ、ベンダー販売、インターネット通販など顧客層も販売特性も違う販売チャネルへとそれぞれのシナジー効果を得ながら販売に繋げて行き、実演販売が新たに開拓した需要を回収して販売量と利益を獲得する「3Dマーケティング販売戦略」を採用しております。しかしながら、テレビの通販番組への出演頻度は当社が操作することはできず、したがって、実演販売士のメディアへの出演頻度が低下した場合、ベンダー販売、インターネット通販などの販売チャネルにおける販売量にも影響を与えるため、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (20) 新型コロナウイルスの感染拡大について新型コロナウイルスの感染が報告されて以来、世界各地で感染者の報告が続いており、国内においてもイベントの中止や外出の自粛要請が相次いでおります。当社におきましてもベンダー販売やデモカウにおける直営店舗の休業や、実演販売士が活動を行うにあたっては消費者や取引先と直に接する機会が生じるため、活動の停止などにより業績への影響が生じております。一方で、当社の事業においては、TV通販及びインターネット通販の売上割合が高く、2019年３月期においてそれぞれ38.1％及び26.2％を占めており、新型コロナウイルスによる販売への影響は現時点では限定的です。今後新型コロナウイルス感染の影響が長期化した場合は、ベンダー販売及びデモカウの直営店舗における店舗休業やセールスプロモーションにおけるイベント等の中止による影響を受けやすいため、当社の事業及び業績に重要な影響を及ぼす可能性があります。 (21) 大株主について当社の代表取締役である吉村泰助及び同人の資産管理会社であるエンパワーフィールド株式会社並びに株式会社チョイズが、本書提出日現在で発行済株式総数の97.5％を所有しており、本売出しによって所有株式の一部を売却する予定ではありますが、引き続き大株主となる見込みです。同人は、安定株主として引き続き一定の議決権を保有し、その議決権行使に当たっては、株主共同の利益を追求するとともに、少数株主の利益にも配慮する方針を有しております。同人は、当社の創業者であるとともに代表取締役社長であるため、当社といたしましても安定株主であると認識しておりますが、将来的に何らかの事情により同人により当社株式が売却された場合には、当社株式の市場価格及び流通状況に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	４ 【経営上の重要な契約等】 相手先の名称相手先の所在地契約の名称契約締結日契約期間契約内容協和工業㈱日本独占販売に関する覚書2019年７月１日2019年７月１日から2020年６月30日まで以後、１年ごとに自動更新当社及び協和工業㈱が指定する商品について、協和工業㈱が、日本国内において当社以外の第三者(注)に販売しないことを目的とする合意事項。 (注) 当社及び協和工業㈱が事前に合意した者は除く。 
研究開発活動	５ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】第21期事業年度（自　2018年４月１日　至　2019年３月31日）当事業年度の設備投資は、主に直営店舗「デモカウ」の新規出店による内装費用などであり、設備投資総額は17,293千円であります。なお、重要な設備の除却又は売却等はありません。また、当社は実演販売関連事業の単一セグメントであるため、セグメント別の記載はしておりません。 第22期第３四半期累計期間（自　2019年４月１日　至　2019年12月31日）当第３四半期累計期間の設備投資は、主に本社オフィス増床による内装費用などであり、設備投資総額は18,575千円であります。なお、重要な設備の除却又は売却等はありません。また、当社は実演販売関連事業の単一セグメントであるため、セグメント別の記載はしておりません。 
主要な設備の状況	２ 【主要な設備の状況】　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                  2019年３月31日現在事業所名(所在地)設備の内容帳簿価額(千円)従業員数(名)建物リース資産ソフトウエアその他合計本社(東京都渋谷区)本社事務所4,2892,21617,0065,92029,43225デモカウ(東京都墨田区)店舗設備2,066－－－2,0662(2) (注) １．現在休止中の主要な設備はありません。２．上記の金額には消費税等は含まれておりません。３．帳簿価額のうち「その他」は、主に工具、器具及び備品、車両運搬具の合計であります。４．本社事務所は賃借しており、その年間賃借料は13,921千円であります。５．従業員数は就業人員数であり、（　）内にアルバイト（１日８時間換算）を外数で記載しております。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式9,600,000計9,600,000 (注) 2020年１月14日開催の取締役会決議により、2020年１月31日付で株式分割に伴う定款の変更が行われ、発行可能株式総数は4,800,000株増加し、9,600,000株となっております。 
発行済株式、株式の総数等	② 【発行済株式】 種類発行数(株)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,400,000非上場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。なお、単元株式数は100株であります。計2,400,000―― (注) 2020年１月14日開催の取締役会決議により、2020年１月31日付で普通株式１株につき２株の株式分割を行っております。これにより発行済株式総数は1,200,000株増加し、2,400,000株となっております。 
