項目	値
事業の内容	３【事業の内容】当社グループ（当社及び当社の関係会社）は、当社及び子会社62社（うち連結子会社58社）と関連会社９社（うち持分法適用関連会社６社）により構成され、その主な事業は、フォークリフトを中心とした物流機器及び保守部品の製造、販売及び保守サービスを営んでおります。また、三菱重工業㈱は当社の親会社となっております。  （事業系統図）   
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社グループの経営方針、経営環境及び対処すべき課題等は、以下の通りです。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものです。(1) 経営方針当社グループは、企業理念及び経営方針を策定しております。（企業理念）「世界のあらゆる物流シーンで、お客様にソリューションを提供し続け、未来創りに貢献する」（経営方針）①「安全」……………安全がすべての基本であるという理念の下、常に「安全第一」を心がけます。②「従業員」…………個性、創造性、挑戦する姿勢を尊重し、働き甲斐のある職場づくりを目指します。③「お客様」…………物流に携わるすべての人々に心からご満足いただける商品・サービスを提供します。④「技術」……………最先端の技術により、物流の未来に新しい価値を創造します。⑤「品質」……………日々の研鑽に努め、世界に選ばれる品質を追求し続けます。⑥「環境」……………グローバルな視点で地球環境の保全に努め、地域社会の継続的な発展に貢献します。⑦「コンプライアンス」……法令その他の社会規範を遵守し、誠実かつ公正に事業活動を遂行します。 (2) 経営戦略等当社は2020年11月に、中期経営計画「Logisnext SolutionS 2023」を策定致しました。 中期経営計画「Logisnext SolutionS 2023」の骨子① 課題と外部環境前・中期経営計画「Perfect Integration 2020」を実行する中で明らかになった課題に加え、市場動向、技術動向、顧客動向、社会情勢など、当社を取り巻く外部環境への対応を織り込みました。② 2023年度の数値計画(a) 売上高：5,000億円(b) 営業利益：300億円〔のれん等償却前〕、営業利益率：６％(c) 自己資本比率：20％以上③ ３つの基本戦略(a)企業耐力の強化・既存事業の強化・固定費・変動費の改善(b)成長戦略の推進・ソリューション事業の推進による事業領域拡大・販売ネットワーク再編・強化による利益創出・市場ニーズを捉えた商品開発によるシェアアップ(c)ブランド力向上・“Logisnext”ブランドの活用と認知度向上・“Logisnext”を核に新しい企業文化の醸成(3) 経営上の目標の達成状況を判断するための客観的な指標等当連結会計年度を含む直近３連結会計年度の主要な経営指標は以下の通りです。 （単位：百万円） 120期121期122期売上高391,496465,406615,421のれん等償却前営業利益10,99013,01324,995親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）△2,6837176,913純資産額55,39463,73776,027総資産額363,357405,601475,432のれん等償却前営業利益率2.8%2.8%4.1%自己資本利益率△4.9%1.2%10.0%総資本利益率△0.7%0.2%1.6% (4) 経営環境全世界でコロナ禍からの経済社会活動の活発化が進む一方、長引くロシア・ウクライナ情勢やインフレの進行と各国中央銀行による利上げから、世界経済は停滞、減速の状況にあります。物流機器業界においては激変する環境に対応して、物流の自動化、脱炭素社会への貢献、安全の向上などを通じて持続可能な社会の実現を果たすことが求められております。 (5) 事業上及び財務上の対処すべき課題当社においては 「世界のあらゆる物流シーンで、お客様にソリューションを提供し続け、未来創りに貢献する」との企業理念の下、2021年にはサステナビリティ会議を設置、カーボンニュートラルへの挑戦を始めサステナビリティを強く意識した経営を進めております。2023年度は中期経営計画「Logisnext SolutionS 2023」の最終年度であり、３つの基本戦略、「企業耐力の強化」、「成長戦略の推進」、「ブランド力向上」の総仕上げを目指します。過去2か年度におきましても、生産整流化への取組み、資材費等のコストアップへの対応を進め、また機種統合やお客様の安心・安全に貢献する製品及び人機協調の自動化・自律化製品の開発と提供、全世界での生産拠点、販売拠点の最適化を進めてまいりました。2023年度もかかる取り組みを継続しつつ、特に「企業耐力の強化」においては安全・品質の確保及びコンプライアンス遵守に努めながら一層の生産整流化、業務効率化を実現し収益力の強化を目指します。また「成長戦略の推進」、「ブランド力向上」におきましても当社製品及びソリューションの提供を通じて社会的課題の解決を図り、将来の成長とロジスネクストブランドの認知度向上を確かなものとしてまいります。中期経営計画「Logisnext SolutionS 2023」におきましては2023年度数値目標として「売上高5,000億円、のれん等償却前営業利益300億円、同営業利益率６%、自己資本比率20%以上」を掲げました。売上高につきましては、2022年度に6,154億円となり同目標を達成しましたが、さらなる増収を目指し、2023年度の業績を「売上高6,300億円、のれん等償却前営業利益350億円」と見込んでおります。引き続き、各種課題に取り組み、この達成に努めてまいります。 
事業等のリスク	３【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下の通りです。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものです。 (1) リスク管理体制当社グループは、経営に重大な影響を及ぼすリスクに対して、リスクの未然防止及び顕在時のリスクの最小化を図るため、リスク管理の推進・運営上の最高機関としてリスク・コンプライアンス委員会を設置し、グループ全体のリスク情報を統括・集約し、統一管理する体制を構築しています。半期毎に各部門においてリスクの洗い出しを行い、リスクの分析・評価を実施し重大リスクを決定しております。重大リスクのうち特に優先度の高いリスクについてはアクションプランを作成し、日常よりリスクの低減活動に取り組んでいます。グループ会社についても、各社にリスク管理責任者を配置し、当社に準じたプロセスでリスク管理活動に取り組んでいます。これらの活動状況については、四半期毎に開催するリスク・コンプライアンス委員会に報告され、重大リスクの状況及び対策の有効性についての評価を実施し、その結果を取締役会に報告しています。なお、リスク・コンプライアンス委員会には常勤監査役も出席し、適宜意見を述べています。 《基本方針》　リスク管理体制を構築し、リスク管理活動を継続的に実践することで、当社の事業活動の永続的な発展を確保する。１．重大なリスクを特定し、リスクの未然防止に努める。２．リスクが顕在化した場合、リスクを最小化するとともに速やかな回復に努め、再発防止を図る。３．お客様、社会、株主、役員及び従業員の利益を損なわないように活動する。４．役員及び従業員のリスクに対する認識やリスク管理能力を向上させ、社会的要請に応える。 《リスク管理体制図》《運用イメージ》(2) リスクの分類分類リスク内容主要な取組みマーケットリスク事業環境変動リスク・感染症の拡大、国際情勢等の影響による景気後退・脱炭素社会の進展による市場変動・サステナビリティ会議、経営会議等における中長期事業方針、事業戦略の検討、討議・直販推進、ソリューション事業強化による収益源の多角化・市場動向の把握と電気車シフト災害リスク事業継続リスク・災害、パンデミック等による事業継続リスク・BCP策定と継続的な演習、訓練の実施及びBCPの定期的な見直しオペレーションリスク調達リスク・感染症の拡大、国際情勢の影響や需給逼迫による部品供給の遅れ・物流混乱による追加費用の発生・情報収集体制の確立と転注推進、ダブルソース化・物流業者との関係強化による安定航路の確保情報セキュリティリスク・外部ハッキング等による機密情報漏洩、業務停止・ファイアウォール設置、脆弱性診断、クラウドサービス、IoT機器のセキュリティチェック、セキュリティ教育の実施M&amp;A関連リスク・買収子会社の事業計画未達等による減損・シンジケートローンの財務制限条項抵触による資金繰りへの影響・経営会議等による事前審議・買収後のシナジー創出の進捗確認や定期的なフォローアップ品質リスク・新製品の評価不足による市場クレームの発生・稼働調査実施と解析・評価への反映販売リスク・環境問題等への対応遅れによる顧客離れ・タイムリーな情報収集と開発計画への反映財務リスク与信リスク・得意先、取引先の経営破綻・定期的な与信管理為替・金利変動リスク・海外子会社の事業活動停滞及び円換算への影響・金利上昇による利息負担増加・マルチカレンシーによるリスク分散・有利子負債の削減税制リスク・移転価格税制対応等による課税リスク・関係税務当局とのAPA（移転価格税制における事前確認制度）締結推進カントリーリスク・政変・テロ等による損害発生・事業展開の適度な分散コンプライアンスリスク法令順守リスク・下請法、建設業法、独禁法などに抵触するリスク・教育の徹底と定期的なモニタリング人材リスク人材確保リスク・国内の労働人口減少による人材確保リスク・DXを活用した教育内容の充実と生産性向上・インナーブランディング強化による従業員エンゲージメントの向上訴訟リスクIPリスク・知財侵害による訴訟提起・関連特許の継続的調査PLリスク・PL訴訟などの提起後の対応により損失が拡大する・グループ会社間での情報共有推進
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要① 財政状態及び経営成績の状況　当連結会計年度における世界経済は、インフレ抑制を目的とした各国中央銀行による利上げや昨年２月以来のロシアによるウクライナ侵攻の影響から停滞、減速状況が続いております。また、コロナ禍からの急激な回復局面で引き起こされた、資源高・原材料市況や輸送運賃の高騰・サプライチェーンの混乱は、全体的には改善の兆しが見られるものの、地域によっては依然として継続しております。　このような中、フォークリフトを始めとする物流機器市場は、国内においては、コロナ禍前と同様の水準で堅調に推移しており、海外においては、米州では景気の減速感もあって買い控えによる若干の需要減少はあるものの物流ニーズは底堅く、依然としてコロナ禍前を上回る需要が継続しております。その一方で、欧州はロシアによるウクライナ侵攻以降の資源高などで企業活動が鈍化し、コロナ禍前の水準は維持しながらも縮小傾向で推移しております。また、アジアは好調であった前年度と同様に高い水準で推移しておりますが、中国はゼロコロナ政策の解除により回復基調にあるものの、年度前半の落ち込みを挽回するには至っておりません。　当社においては、半導体不足から始まった様々な部品供給の遅れによるリードタイムの長期化、原材料費・輸送費を始めとしたコスト高は前年度から継続していますが、グループ各社の受注は、地域差はあるものの全体としては概ね順調です。国内、海外において生産・出荷の整流化を推進しており、価格適正化の効果も出てきております。しかしながら、サプライチェーンの安定化には未だ不安を抱え、インフレ下における世界経済の先行きは依然として厳しいものと想定され予断を許さない状況が続いています。当社としては、引き続き部品の確保に努めながら生産整流化による更なる出荷促進に取り組むとともに、併せてコストの削減にも注力してまいります。　この結果、当連結会計年度の財政状態及び経営成績は以下の通りとなりました。 ａ．財政状態　当連結会計年度末における資産合計は4,754億３千２百万円となり、前連結会計年度末より698億３千１百万円の増加となりました。流動資産は、為替の円安影響に加え、売上債権の増加、棚卸資産の増加等により269億８千３百万円増加しました。固定資産は、会計方針の変更で機械装置及び運搬具やリース資産が増加したこと等により、428億４千７百万円増加しました。　負債合計は3,994億５百万円となり、前連結会計年度末より575億４千１百万円の増加となりました。主な要因は、為替の円安影響に加え、会計方針の変更によるリース債務、その他流動負債及びその他固定負債の増加によるものです。　また、純資産につきましては、新株予約権及び非支配株主持分を除くと、754億５千５百万円となり、前連結会計年度末より123億２千４百万円増加しました。主な要因は、親会社株主に帰属する当期純利益の獲得による利益剰余金の増加及び為替換算調整勘定の増加によるものです。　この結果、自己資本比率は15.9％（前連結会計年度末は15.6％）、１株当たり純資産額は707円19銭（前連結会計年度末は592円02銭）となりました。 ｂ．経営成績　当連結会計年度における売上高は6,154億２千１百万円（前連結会計年度比32.2％増加）となりました。　利益面では、原材料や輸送費の高騰影響を受けながらも、売上高の増加に加え、価格適正化の効果が大きく寄与し、営業利益は147億９百万円（同309.4％増加）、経常利益は116億４千６百万円（同259.4％増加）、親会社株主に帰属する当期純利益は69億１千３百万円（同864.0％増加）となりました。　のれん等償却の影響を除くと、営業利益は249億９千５百万円（前連結会計年度比92.1％増加）、営業利益率は4.1％（同1.3ポイント増）となっております。　なお、売上高、営業利益、のれん等償却前営業利益については過去最高となりました。 セグメントごとの経営成績は、次の通りです。（国内事業）　国内事業は、受注が堅調に推移する中、部品欠品のために生じた年度前半の出荷不足を挽回しきれなかったものの、売上高は1,763億２千５百万円（前連結会計年度比1.4％増加）となりました。セグメント利益は、コスト高に比して価格適正化の効果は限定的であり、５億１千万円（同66.8％減少）となりました。　なお、のれん等償却の影響を除くと、セグメント利益は53億４千１百万円（同16.0％減少）となっております。  （海外事業）　海外事業は、米州、欧州、アジアでの販売台数増加に加え、為替の円安影響が追い風となり、売上高は4,390億９千５百万円（前連結会計年度比50.7％増加）となりました。セグメント利益は、売上高の増加や価格適正化の効果が寄与し、141億９千９百万円（同590.7％増加）となりました。　なお、のれん等償却の影響を除くと、セグメント利益は196億５千３百万円（同195.3％増加）となっております。特に米州においては、好調な受注を背景とした売上高の大幅な増加に加え、販売子会社のレンタル事業の好調もあり、セグメント利益の増加に大きく寄与しました。 ② キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ６億８千３百万円増加し、132億４千５百万円となりました。各キャッシュ・フローの状況とそれらの要因は次の通りです。（営業活動によるキャッシュ・フロー）　営業活動により獲得した資金は、前連結会計年度206億２千１百万円に比べ、81億２千１百万円増加し、287億４千３百万円（前年同期比39.4％増加）となりました。税金等調整前当期純利益及び減価償却費計上の増加や法人税等の支払額の増加等があったためです。（投資活動によるキャッシュ・フロー）　投資活動により支出した資金は、前連結会計年度192億４千３百万円支出に比べ、209億８千９百万円増加し、402億３千３百万円（前年同期比109.1％増加）となりました。これは主に、在外子会社の会計処理変更の影響もあり、有形固定資産の取得による支出が増加し、また米州での新規連結子会社取得による支出等の増加もあったためです。（財務活動によるキャッシュ・フロー）　財務活動により獲得した資金は、前連結会計年度46億１百万円の支出に比べ、163億３千１百万円収入が増加し、117億２千９百万円の収入となりました。長期借入金の返済による支出の増加があった一方で、その他の金融取引に係る収入等の増加があったためです。 ③ 生産、受注及び販売の実績ａ．生産実績当連結会計年度における生産実績をセグメントごとに示すと、次の通りです。セグメントの名称生産高（百万円）前連結会計年度比（％）国　内　事　業214,251104.2%海　外　事　業352,025137.4%合計566,276122.6%（注）金額は、販売価格によっております。 ｂ．受注実績当連結会計年度における受注実績をセグメントごとに示すと、次の通りです。セグメントの名称受注高（百万円）前連結会計年度比（％）受注残高（百万円）前連結会計年度比（％）国　内　事　業177,09494.9%46,988101.7%海　外　事　業526,920126.2%295,178142.4%合計704,014116.5%342,167134.9% ｃ．販売実績当連結会計年度における販売実績をセグメントごとに示すと、次の通りです。セグメントの名称販売高（百万円）前連結会計年度比（％）国　内　事　業176,325101.4%海　外　事　業439,095150.7%合計615,421132.2% (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次の通りです。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものです。 ① 財政状態及び経営成績の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の財政状態及び経営成績は、「(1) 経営成績等の状況の概要」に記載の通りです。当社グループの当連結会計年度における経営成績は、増収増益となったものの、依然としてのれん等償却前営業利益率は中期経営計画における目標値を下回っております。引き続き、国内事業、海外事業のいずれにおきましても、一層の売上増加、シェアアップを目指すとともに、原価低減の推進、固定費の削減等の業務効率化に取組んでまいります。また、当社グループの財政状態については、116期において、ユニキャリア㈱の株式取得に伴う多額の借入れを行ったため、有利子負債が事業規模に比べ多額な状態が続いておりますが、フリーキャッシュ・フローの獲得を通じ、自己資本比率の向上を目指し、財務基盤の一層の強化を図ってまいります。当社グループの経営成績等に重要な影響を与える要因として、「３　事業等のリスク」に記載の通り様々なものがありますが、各種市場情勢の変化に細心の注意を払い、変化への柔軟かつ迅速な対応を継続していくことに尽力いたします。セグメントごとの財政状態及び経営成績の状況に関する認識及び分析・検討内容については、「(1) 経営成績等の状況の概要」及び上述の通りとなっております。 ② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報ａ．キャッシュ・フローの状況の分析フリーキャッシュ・フロー当社グループは、フリーキャッシュ・フローを営業活動により獲得されたキャッシュ・フローと投資活動に支出されたキャッシュ・フローの合計として定義しています。当社の経営者は、この指標を戦略的投資又は負債返済に充当可能な資金の純額、或いは、資金調達にあたって外部借入への依存度合いを測る目的から、投資家に有用な指標と考えており、以下の表の通りフリーキャッシュ・フローを算出しています。（単位：億円） 121期122期営業活動によるキャッシュ・フロー206287投資活動によるキャッシュ・フロー△192△402フリーキャッシュ・フロー14△114 当連結会計年度のフリーキャッシュ・フローは、△114億円となりました。これは、営業キャッシュ・フローが前連結会計年度に比べ81億円増加した一方で、投資キャッシュ・フローの支出が、有形固定資産の取得による支出及び米州子会社の新規連結子会社取得のための支出により、前連結会計年度に比べ209億円増加したことによります。当社グループは、フリーキャッシュ・フローの増加を図るため売上債権の流動化、棚卸資産の削減、アセットマネジメントに引き続き取り組んでまいります。当連結会計年度におきましては、運転資本は、前連結会計年度より211億円増加（前連結会計年度19.2%増加）して1,307億円となっております。（単位：億円） 120期121期122期売上債権8028931,033棚卸資産6139671,083仕入債務△560△763△809運転資本8551,0971,307前期比増減30242211 ｂ．資本の財源及び資金の流動性当社グループは、営業活動によるキャッシュ・フローに加えて他社からの借入れにより事業活動に必要となる資金を調達しております。借入先は金融機関及び当社の親会社である三菱重工業㈱並びにその金融子会社です。当社グループの資金の流動性につきましては、当連結会計年度末において現金及び現金同等物を132億円有しており、事業活動のために必要な流動性を確保していると認識しておりますが、加えて当座貸越契約の締結や国内外で当社グループのＣＭＳ（キャッシュ・マネジメント・システム）及び三菱重工業㈱の金融子会社が提供するＣＭＳの利用により機動的な資金需要に対応しております。 ｃ．株主還元策当社は、期中における急激な経済環境変動による業績変動に左右されない安定的、継続的な配当を実施する目的で、配当性向のみならず、「自己資本配当率（DOE※）」も考慮に入れながら、配当を決定しております。※Dividend On Equity ratio＝配当総額÷自己資本（＝配当性向×ROE）DOEは利益を積み上げた自己資本に対して、どの程度を配当に充てるかを表す指標であり、これを指標とすることで、自己資本に対する利益率の指標であるROEと株主還元の指標である配当性向のバランスを図ることが可能となります。当連結会計年度は、株主各位への配当の充実と企業基盤確立のための内部留保とのバランスに配慮した利益配分を行うという基本方針に則り、１株当たり９円としております。（配当性向：13.9％、DOE：1.4％）（参考）121期　８円/株（配当性向：118.9％、DOE：1.4％） ③ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しております。連結財務諸表の作成に際し、過去の実績や状況に応じ合理的と考えられる様々な要因に基づき、財政状態及び経営成績に影響を与える見積りを行っておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。詳細については、「第５ 経理の状況」の（重要な会計上の見積り）をご参照ください。  
経営上の重要な契約等	５【経営上の重要な契約等】当連結会計年度において、経営上の重要な契約等の決定又は締結等はありません。  
研究開発活動	６【研究開発活動】当連結会計年度の研究開発活動は、中期経営計画「Logisnext SolutionS 2023」を見据えて、当社技術本部の持つ強みを最大限活かしつつ、海外開発拠点とも密接な連携を取って新製品の市場投入を計画通り達成しました。セグメント別の主な研究開発活動は次の通りです。 〔国内事業〕(フォークリフト・特殊搬送車両部門)当社は、2.0トン積バッテリー式構内運搬車「エレトラック」の高速登坂仕様を開発し、豊洲市場でのデモを経て、特別仕様として納入しました。業界トップクラスの登坂速度を実現するため，新規に走行モーターを開発し、コントローラーも最大出力を増加させるとともに、加速時における制御方式を変更することにより、登坂時や積荷時の加速性能を向上しています。 特殊搬送車両においては、CO₂・NOX（窒素酸化物）・PM（黒煙粒子状物質）等の排出量を低減※1 したディーゼル発電機を搭載した「F-ZERO（Future-Zero）」※2 タイプのRTG※3 初号機二基を、川崎港コンテナターミナルへ納入し、2022年９月から稼働しています。※1 環境省の特定特殊自動車排出ガス規制法の平成26年規制基準値をクリア※2 燃料電池の搭載及び換装を可能にしたベースモデル製品※3 Rubber Tired Gantry crane：タイヤ式門型クレーン （物流システム部門）当社は、マイナス25℃冷凍倉庫対応レーザー誘導方式※4 無人フォークリフト（AGF）「PLATTER AUTO」冷凍倉庫仕様（1.5～3.0トン積）をユーザー様と共同開発し、販売開始しました。マイナス25℃クラスの冷凍倉庫においては霧や結露がレーザーAGF運用の障害となるため、走行ルート上の床面に磁気棒を敷設する磁気誘導方式のAGFを導入する必要がありました。今回の新機種は霧や結露の影響を受けにくい走行制御、磁気誘導方式AGFで培った冷凍環境対策、マイナス25℃クラスに対応した電装品やセンサーを採用し、国内初の製品化を実現したものです。これにより、従来からの課題である低温環境下における作業者の負担や、慢性的な人手不足による業務稼働の不安といった課題を解決します。※4 レーザースキャナで反射板をスキャンし、車両の現在地を認識しながら走行する方式 また、当社は、三菱重工業㈱が開発した自律化・知能化ソリューションコンセプト「ΣSynX（シグマシンクス）」に基づくAGFを三菱重工業㈱と共同で開発しております。このΣSynXコンセプトは、無人搬送車（AGV）やAGFを効率的に連携させる技術や、人や物を検知し回避させる技術など、さまざまなコア技術から構成されております。これらのコア技術は、順次、当社のAGFに適用し、お客さまの課題解決に直結するソリューションを提供していきます。 〔海外事業〕（フォークリフト部門）欧州においては、機能・性能・経済性・安全性を向上させたスタッカー（立乗りタイプ1.2～2.0トン積、着座タイプ1.6～2.0トン積）を市場投入しました。 北米においては、新電制エンジン（ガソリン／LPG）を搭載し、燃費・サービスインターバルを改善した1.5～3.5トン積エンジンフォークリフト、及び最新の排気ガス規制に適合したディーゼルエンジンを搭載した4.0～5.5トン積エンジンフォークリフトを市場投入しました。 中国においては、ディーゼルエンジン搭載のフォークリフトに対し、先進国並の排気ガス規制が施行されたことにともない、これに対応するエンジンを搭載した1.5～5.5トン積フォークリフトを市場投入しました。また、中国独自の安全規格が制定、施行されたため、中国向け全機種をこれに対応するよう設計変更し市場投入しました。 当連結会計年度中の研究開発費のセグメント別金額は、国内事業3,076百万円及び海外事業1,963百万円、合計5,040百万円です。 
設備投資等の概要	１【設備投資等の概要】当連結会計年度中に実施いたしました設備投資総額は支出額45,698百万円であり、帳簿価額では71,918百万円となっております。国内事業においては、販売子会社のフォークリフトのリース・レンタル車両などへの投資を中心に、9,547百万円の設備投資を実施しました。海外事業においては、機械設備投資及び販売子会社のフォークリフトのリース・レンタル車両などへの投資を中心に、62,371百万円の設備投資を実施しました。なお、上記支出額及び設備投資額には無形固定資産を含めております。
主要な設備の状況	２【主要な設備の状況】(1) 提出会社2023年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（単位：百万円）従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産工具、器具及び備品その他合計本社・京都工場(京都府長岡京市）国内事業フォークリフト・物流システム等の生産設備1,662437212(63,462)181784953,004596安土工場(滋賀県近江八幡市）国内事業フォークリフト・物流システム等の生産設備904164397(68,793)414331,555217滋賀工場(滋賀県近江八幡市）国内事業フォークリフト・物流システム等の生産設備・実験施設4,8322,0213,521(228,781)3130619810,912749その他国内事業研修センター・他社への貸与施設等1,9839410,070(220,159)－436112,58793（注）生産能力に重要な影響を及ぼすような現在休止中の設備はありません。  (2) 国内子会社2023年３月31日現在 会社名（所在地）セグメントの名称設備の内容帳簿価額（単位：百万円）従業員数（名）建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産工具、器具及び備品その他合計グローバルコンポーネントテクノロジー㈱(東京都品川区)国内事業エンジン等の生産・販売設備2,0621,0612,241(71,721)－1253235,815206ロジスネクスト東京㈱(東京都大田区)国内事業フォークリフト等の販売・サービス業務設備3073,382350(2,207)438－4,084775ロジスネクスト中部㈱(名古屋市中川区)国内事業フォークリフト等の販売・サービス業務設備3222,368415(9,920)－19－3,125561ロジスネクスト近畿㈱(大阪府守口市)国内事業フォークリフト等の販売・サービス業務設備5291,88466(1,164)48412－2,976570ロジスネクスト九州㈱(福岡市博多区)国内事業フォークリフト等の販売・サービス業務設備1711,7158(185)2317－2,134449ロジスネクスト北海道㈱(札幌市白石区)他5社国内事業フォークリフト等の販売・サービス業務設備6303,057116(3,660)9282614,7601,018（注）現在休止中の主要な設備はありません。 (3) 在外子会社2023年３月31日現在 会社名（所在地）セグメントの名称設備の内容帳簿価額（単位：百万円）従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産工具、器具及び備品その他合計三菱ロジスネクスト アメリカス（ヒューストン）社(Houston,Texas, U.S.A.)海外事業フォークリフト等の生産・販売・サービス業務設備2,3891,8291,985(198,415)2,577795779,4381,146エクイップメント デポ社(Houston,Texas, U.S.A.)海外事業フォークリフト等の販売・サービス業務設備1,20026,92628(2,833)20,908484－49,5471,987三菱ロジスネクスト アメリカス（マレンゴ）社(Marengo,Illinois, U.S.A.)海外事業フォークリフト等の生産・販売業務設備1,2151,807235(246,230)51672973,674518三菱ロジスネクスト ヨーロッパ社(Almere,the Nethelands)海外事業フォークリフト等の生産・販売・サービス業務設備1,65221,9511,712(310,581)1,998－24227,5572,101三菱重工叉車(大連)有限公司(中国 大連市)他10社海外事業フォークリフト等の生産・販売業務設備1,9083,998205(41,962)482533487,1761,070（注）１．現在休止中の主要な設備はありません。２．三菱ロジスネクスト ヨーロッパ社には、同社の子会社である三菱ロジスネクスト ヨーロッパ（フィンランド）社、三菱ロジスネクスト ヨーロッパ（スウェーデン）社、三菱ロジスネクスト ヨーロッパ（スペイン）社他16社が含まれております。３．エクイップメント デポ社には同社の子会社であるエクイップメント デポ ノースウエスト社、エクイップメント デポ ウィスコンシン社他10社が含まれております。４．三菱ロジスネクスト アメリカス（マレンゴ）社には、同社の子会社であるユニキャリア メキシコ社が含まれております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式392,725,256計392,725,256  
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月28日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式106,705,013106,711,013東京証券取引所スタンダード市場単元株式数100株計106,705,013106,711,013－－（注）「提出日現在発行数」欄には、2023年６月１日からこの有価証券報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。
