項目	値
事業の内容	 ３ 【事業の内容】当社の企業集団は、当社、国内連結子会社２社及び国内非連結子会社１社の４社で構成されております。主な事業の内容は、次のとおりです。区分内容システム開発コンサルテーション、開発から運用・管理までの一貫したシステム開発サービスの受託及びソフトウェアの設計、開発並びに保守の受託、自社製品の開発・製造・販売、他社製品の仕入・販売及びそれに付帯するサービスの提供  企業集団の系統図は、次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】（１）会社の経営の基本方針当社は1962年の創業以来、自主自立の精神で、企業理念『わが社は、最新の情報技術を提供し、お客様の繁栄に寄与するとともに、社員の生きがいを大切にし、社会と共に発展することを目指します。』に則り、経営を続けてまいりました。今後も当社はこの精神のもと、『情報通信技術で社会とお客様の繁栄に寄与し、最も信頼されるパートナー企業となる』ことを経営ビジョンに掲げ、できる限りお客様に近い位置に存在し、お客様の真のニーズ・課題を、共に考え、解決案を提案し、実現していく企業を目指してまいります。 （２）目標とする経営指標当社グループは、成長性と収益性の拡大を追求して企業価値を高めることが株主重視の経営であると認識し、経営指標としては、売上高、営業利益、株主資本利益率を重視しております。 （３）中長期的な会社の経営戦略及び会社の対処すべき課題当社グループが属する情報サービス産業においては、事業の強化や変革を推進するデジタルトランスフォーメーション（以下DX）の潮流が、企業の競争力強化に向けた戦略的投資需要を高め、需要は増加基調で推移していくことが見込まれております。当社グループでは、2022年４月から2025年３月における中期経営計画「Shift to the Smart SI Plus」に基づき、市場や社会の潜在ニーズを捉えた付加価値の高いITサービスを提供していく基本コンセプトを前中期経営計画から継続しており、デジタル技術の新たな潮流に対応した次世代型のシステムインテグレーション(以下SI)事業へと進化することをビジョンに掲げております。このビジョンを実現するために、当社グループは三つの基本戦略を定めております。一つ目の「高付加価値SIサービスの追求」では、顧客のDX推進に対して、最新の要素技術を活用して顧客の価値創造ニーズに応えるサービス事業を推進いたします。二つ目の「SIモデル変革の推進」では、高付加価値SIサービスを実現するための基盤づくりや、高生産性と高品質を両立したSIプロセスの整備などをイノベーション的アプローチで実現し、他社との差別化を図ってまいります。三つ目の「事業領域の拡大」では、多様な顧客のITニーズに対応するサービス・製品等の販売事業や、顧客のデジタル変革を戦略策定からサポートするコンサルティング事業、開発からスタートして運用・保守まで集約したマネージドサービスの提供等への事業領域拡大へ向けた施策を推進いたします。 ①　高付加価値SIサービスの追求　顧客のDX推進に対して、最新の要素技術を活用して顧客の価値創造ニーズに応えるサービス事業を推進する　ⅰ）最新技術による顧客のDXの支援　ⅱ）ITサービスマネジメント、専門業務知識を含めたノウハウによる経営課題の解決の支援　ⅲ）ビジネスアーキテクト、ITアーキテクトを活用した解決の支援 ②　SIモデル変革の推進　ⅰ）広範囲でサービス品質の高いビジネス手法への変革　個別の特定プロジェクトでハイスキル人材を活用する現状から、複数の案件で活用するなど、より当社全体がサービス品質水準を高めるビジネス手法の確立を図る　  ・ハイスキル人材を広範囲のプロジェクトで活用できる手法の構築　  ・当社独自の契約モデルの構築 　ⅱ）品質担保プロセスの効率化　プロジェクト管理、品質担保プロセス等の効率化を図るとともに、顧客のシステム開発に関わる負荷を軽減したSIサービスの確立　　・品質担保プロセス、付帯作業等のスリム化　　  ・次世代技術（自動化）等を活用したSIモデルの効率化 ③　事業領域の拡大　社会や顧客のITニーズに総合的に対応するため、SI事業を主体に新たな領域へと事業を拡大　・DX/ITコンサルテーション事業や技術教育サービスの拡大　・ユーザーニーズやシーズを捉えた製品やサービスの販売事業の拡大　・SI事業における維持/保守領域等でのマネージドサービスによるビジネスボリュームの拡大 堅調な市場環境を受け、中期計画の推進に向けて引き続き先端要素技術や人材の確保・育成に関する投資を積極的に図りつつ、事業拡大に向けた増床等に取り組んでまいります。具体的な技術分野での投資は、アジャイル、セキュリティ、UXD、クラウドネイティブ、データアナリティクスプラットフォーム、フロントエンドフレームワーク、オートメーション・マネージドサービス等の今後のSI事業に大きく影響を及ぼす可能性の高い要素技術を先行し獲得する取り組みや、多様な顧客のITニーズに対応するサービス・製品開発を推進いたします。人材分野での投資は、引き続き、ブランディング戦略の推進、採用体制拡充、エデュケーション施策の強化、人事制度再構築等に向けた取り組み等の投資を推進してまいります。また、エンゲージメント向上に向けたワークプレイス戦略の一環として「Smart Work構想」を推進し、多様な人材がより意欲的に仕事に取組める働き方の仕組みや環境作りを行う本社移転に取組んでまいります。  
事業等のリスク	 ３ 【事業等のリスク】当社グループの事業等に関するリスクについて、投資者の判断に重要な影響を及ぼす可能性があると考えられる主な事項を記載しております。また、必ずしもそのようなリスク要因に該当しない事項についても、投資者の投資判断上、重要であると考えられる事項は、投資者に対する積極的な情報開示の観点から以下に記載しております。なお、当社グループは、これらのリスク発生の可能性を認識した上で、発生の回避及び発生した場合の対応に努める所存であります。本項においては、将来に関する事項が含まれておりますが、当該事項は有価証券報告書提出日(2023年６月27日)現在において判断したものであります。 （1）　情報サービス産業における経営環境の変化及び価格競争等の影響情報サービス産業においては、国家的なIT戦略の後押しや事業の強化や変革を推進するDXに向けた投資等によりIT需要は増加基調で推移していくことが見込まれております。しかしながら、日本経済が低迷又は悪化する場合には、顧客の情報化投資が減少するおそれがあり、当社グループの経営成績等が影響を受ける可能性があります。また、国内における情報サービス産業は激しい競争状態にあります。これら競合会社との直接的競合が生じた場合や競合各社が市場に大きな影響を与える商品や技術を開発した場合、当社グループに対しての一層の価格引き下げ圧力や当社グループの提供するサービスや製品が陳腐化し、競争力の低下を招く可能性があります。　（2）　人材の確保や育成人材の新たな確保と育成は当社グループの事業運営には重要であり、人材の確保又は育成できなかった場合には、当社グループの将来の成長、経営成績等に影響を与える可能性があります。　（3）　アライアンスパートナーとの協力体制当社グループは、事業運営に関連して、ベンダーや協力会社等、様々なパートナーとの協力体制を構築しております。これらのパートナーとの関係に変化が生じた場合、サービスの提供もしくは適正な価格でのサービスの提供が困難になる等により、当社グループの経営成績等に影響を与える可能性があります。　（4）　システム開発サービスにおける見積違い及び納期遅延等の発生可能性当社グループでは、作業工程等に基づき発生コストを予測し見積りを行っておりますが、開発期間の短期化及び機能の複雑化など顧客からの要請は高度化しており、当初想定した以上の開発工数の増加や機能改善による追加コストにより、当初見積ったコストを上回り低採算または採算割れとなる可能性があります。また、当社グループが顧客との間であらかじめ定めた期日までに作業を完了・納品できなかった場合には遅延損害金、最終的に作業完了・納品できなかった場合には損害賠償責任が発生する可能性があります。　（5）　納品・検収後のシステムの不具合当社グループは、ISO9001の認証を取得し製品やサービスの品質向上に取組んでおり、現在までシステムの不具合に関し訴訟等重大な影響を受ける損害賠償等を請求されたことはありませんが、当社グループの過失によるシステムの不具合が顧客に損害を与えた場合には、損害賠償請求負担及び信用の失墜等により、当社グループの経営成績等に影響を与える可能性があります。　（6）　特定の顧客への依存当社グループは、日本電信電話株式会社グループ、日本アイ・ビー・エム株式会社グループ及び富士通株式会社グループ等への売上高比率が多くを占めると想定いたしますが、これら顧客において事業方針の変更がなされた場合、当社グループの経営成績等に影響を与える可能性があります。　 　（7）　情報漏洩当社グループは、事業において顧客の機密情報（個人情報を含む）に触れる場合があります。当社グループでは、ISO27001の認証を取得すると同時に、プライバシーマークを取得し、厳格な管理体制の整備を行っております。しかしながら、何らかの理由により機密情報の外部への漏洩が生じた場合、顧客より損害賠償請求を受ける可能性があり、また当社グループの信用の失墜を招くことにより、当社グループの経営成績等に影響を与える可能性があります。　（8）　知的財産権侵害リスク現在国内においてビジネスモデル特許は広範囲な権利を有し、その範囲が不明確な特許が認められる可能性があります。従いまして、クラウドサービスを始めとする当社グループのサービス分野において、第三者の特許権等の知的財産権を侵害するとしてサービス提供の差し止め、損害賠償等の請求を受ける可能性があります。また、当社グループはシステム開発業務において、第三者が開発したプログラム等を利用する場合があり、使用権の許諾を有した上で利用することとしておりますが、第三者の著作権等の知的財産権を侵害するとして損害賠償請求、使用差し止め請求等を受ける可能性があります。　（9）　長時間労働と労務問題提供するサービスや構築システムの社会性の高さ、またシステム開発の属人性の高さから、緊急時において長時間労働が発生する可能性があり、健康問題や労務問題につながる可能性があります。　（10）　コンピューター設備への影響当社グループは、コンピューター設備を保有しておりますが、災害や停電の他、不正アクセスやコンピューターウイルス等による被害が発生した場合、システム開発やサービスが遅延・中断することにより、当社グループの経営成績等に影響を与える可能性があります。　（11）　デリバティブ取引当社グループは、効果的かつ効率的な資金運用のため、運用資金の上限設定及びリスク分散を基本方針として他社株転換社債等のデリバティブが組み込まれた複合金融商品への投資を行うことがありますが、対象銘柄の株価下落などがあった場合には損失が発生し、業績に影響を与える可能性があります。　（12）　自然災害等の発生による影響地震・台風等の自然災害や、火災やパンデミックの発生等により、予期せぬ事態が発生した場合に備え、当社グループは事業継続のための対応を実施、検討しておりますが、災害の状況によっては、業務の全部または一部が停止し当社グループの業績に影響する可能性があります。　（13）　投資活動による影響当社グループは、新規事業の立ち上げや事業拡大を目的として、資本提携、企業買収、子会社の設立などを行っております。これらの実施に当たっては、事前に収益性や回収可能性について調査・検討を行っておりますが、経営環境の変化等により投資先の事業が当初の想定どおりの成果を得られない場合、投資の損失の発生、あるいは、追加資金拠出が必要となる等、当社グループの業績や財務状況に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要当連結会計年度における当社グループ（当社、連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以 下、「経営成績等」という。）の状況の概要は次のとおりであります。 ① 財政状態及び経営成績の状況当連結会計年度（2022年４月１日～2023年３月31日）における我が国経済は、新型コロナウイルス感染症に対する行動制限が緩和され、感染拡大防止と社会経済活動の両立が進み、回復基調が続くものの、円安・金融資本市場の変動、世界的なインフレの進行等が、個人消費や経済活動に大きな影響を与え、未だ不透明な状況が続いております。情報サービス産業においては、事業の強化や変革を推進するデジタルトランスフォーメーション（以下DX）関連の需要は旺盛な状況が継続しております。このような環境の中で、当社グループは2022年４月から2025年３月における中期経営計画「Shift to the Smart SI Plus」を策定しております。当中期経営計画では、市場や社会の潜在ニーズを捉えた付加価値の高いITサービスを提供していく基本コンセプトを前中期経営計画から継続しており、デジタル技術の新たな潮流に対応した次世代型のシステムインテグレーション(以下SI)事業へと進化することをビジョンに掲げております。 このビジョンを実現するために、当社グループは三つの基本戦略を定めております。一つ目の「高付加価値SIサービスの追求」では、顧客のDX推進に対して、最新の要素技術を活用して顧客の価値創造ニーズに応えるサービス事業を推進しております。二つ目の「SIモデル変革の推進」では、高付加価値SIサービスを実現するための基盤づくりや、高生産性と高品質を両立したSIプロセスの整備などをイノベーション的アプローチで実現し、他社との差別化を図る施策を推進しております。三つ目の「事業領域の拡大」では、多様な顧客のITニーズに対応するサービス・製品等の販売事業や、顧客のデジタル変革を戦略策定からサポートするコンサルティング事業、開発からスタートして運用・保守まで集約したマネージドサービスの提供等への事業領域拡大へ向けた施策を推進しております。当期は、中期経営計画『Shift to the Smart SI Plus』に基づく取り組みを推進し、外部環境変化への柔軟な対応や、推進上の諸課題に確実に対応・改善を図ることを方針としてまいりました。主な取り組みは以下のとおりです。 1） 基本戦略「高付加価値SIサービスの追求」に関する取り組み当社は、顧客の価値創造ニーズに応える高付加価値SIサービスを拡大するために、今後の社会やビジネスに大きなインパクトをもたらすテクノロジーを注力分野として見定め、人材育成や事業開発を積極的に行なってまいりました。特に、2020年３月期より重点戦略分野として定めているアジャイル関連事業、セキュリティ関連事業などが順調に拡大し、2023年３月期においては、当該事業の売上高は前年同期比60.1%増の8,630百万円、連結売上高構成比は前年同期から7.1ポイント増加し、24.5%を占めるまでに成長いたしました。 ２）　基本戦略「SIモデル変革の推進」に関する取り組み当期は、アジャイル関連事業やセキュリティ関連事業を始めとした高付加価値SIサービス領域においてエコシステム構築に向けたアライアンス契約締結先との協業推進に注力いたしました。また、当社の提供サービスのさらなる品質向上や、開発プロジェクトにおける品質担保プロセスの効率化を図るためプロジェクトパフォーマンス評価システムの構築を推進する等、より高度な先端技術を活用したSIプロセスの効率化に向けた施策を推進しております。 ３）　事業領域の拡大当期は、事業領域拡大のためのケイパビリティの獲得に向けた活動を推進いたしました。具体的にはマーケティング機能やプロダクトセールス機能の拡充によるサービス製品販売事業拡大や、ノウハウのアセット化やこれを用いた要員育成などコンサルティング事業拡大に向けた取り組みを推進いたしました。また、SI事業においても、維持・保守領域におけるマネージドサービスの提供等ビジネスボリューム拡大に向けた取り組みを推進しております。 ４）　将来に向けた積極的な投資当期は、期初から堅調な事業運営状況を鑑み、将来の更なる事業拡大に向けた投資活動をより積極的に実施しております。具体的には、社員がより意欲的に仕事に取り組める組織風土や働き方の仕組みなどの環境づくりを行うためのワークプレイス戦略への投資、人材確保やエンゲージメント向上に向けたブランディング戦略の推進、採用体制拡充、エデュケーション施策の強化、人事制度再構築等に向けた取り組み等の投資を推進しております。 これらの取り組みを推進した結果、当連結会計年度の業績は、売上高は35,242百万円（前年同期比14.0％増）、営業利益は3,458百万円（前年同期比16.6％増）、経常利益は3,714百万円（前年同期比20.5％増）、親会社株主に帰属する当期純利益は2,490百万円（前年同期比20.4％増）となりました。  ② キャッシュ・フローの状況当連結会計年度末の現金及び現金同等物の残高は、前連結会計年度末と比較して307百万円増加し、12,010百万円（前期は11,702百万円）となりました。 各キャッシュ・フローの状況とそれらの要因は次の通りです。 （営業活動によるキャッシュ・フロー）売上債権及び契約資産の増加額814百万円、法人税等の支払い1,153百万円などがありましたが、税金等調整前当期純利益3,714百万円などがあり、営業活動によるキャッシュ・フローは1,951百万円（前期は2,174百万円）となりました。 （投資活動によるキャッシュ・フロー）投資有価証券の売却による収入93百万円などがありましたが、差入保証金の差入による支出515百万円などがあり、投資活動によるキャッシュ・フローは△354百万円（前期は△2百万円）となりました。 （財務活動によるキャッシュ・フロー）配当金の支払1,097百万円、自己株式の取得による支出304百万円などがあり、財務活動によるキャッシュ・フローは△1,440百万円（前期は△547百万円）となりました。 ③ 生産実績、受注及び販売実績生産、受注及び販売の実績は、次のとおりであります。なお、当社グループは、開発から運用・管理までの一貫したシステム開発サービス及びシステム製品の販売等を一体とするシステム開発事業を営んでおり、当社グループにおけるセグメントは、「システム開発」のみの単一セグメントであります。     ａ．生産実績　　当連結会計年度における生産実績は、次のとおりであります。セグメントの名称生産高(千円)前期比(％)システム開発27,763,088＋13.3合計27,763,088＋13.3 (注)　金額は、製造原価によっております。 　　ｂ．受注状況　　当連結会計年度における受注状況は、次のとおりであります。セグメントの名称受注高(千円)前期比(％)受注残高(千円)前期比(％)システム開発36,139,713＋15.48,526,392＋14.2合計36,139,713＋15.48,526,392＋14.2 (注)　金額は、販売価格によっております。 　　ｃ．販売実績　　当連結会計年度における販売実績は、次のとおりであります。セグメントの名称販売高(千円)前期比(％)システム開発35,242,866＋14.0合計35,242,866＋14.0 (注)　主な相手先別の販売実績及び総販売実績に対する割合は、次のとおりであります。相手先前連結会計年度(自　2021年４月１日至　2022年３月31日)当連結会計年度(自　2022年４月１日至　2023年３月31日)金額(千円)割合(％)金額(千円)割合(％)㈱エヌ・ティ・ティ・データ6,184,22420.06,154,40717.5   (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ① 財政状態及び経営成績の状況に関する認識及び分析・検討内容経営成績の分析・売上高（分野別）＜ITコンサルティング＆サービス＞ITコンサルティング＆サービスはお客さまのDX推進に向けたIT戦略やシステム化構想の立案、技術コンサルティング、最新の技術や開発手法の教育サービスの提供や、自社開発のクラウドアプリケーションサービスの提供、BI（注１）/DWH（注２）、ERP（注３）/CRM（注４）等のソリューションサービスの提供を行っております。当期は、ITサービス管理、クラウドマネージドサービス関連のSaaS（注５）ソリューションサービス案件が堅調に推移し、売上高は前年同期比47.9％増収の5,733百万円となりました。＜金融ITソリューション＞金融ITソリューションは、金融業向けにシステム化構想・設計・開発・保守などの統合的なITソリューションの提供を行っております。当期はクレジット、保険関連のシステム開発案件等が堅調に推移し、売上高は前年同期比10.5％増収の15,900百万円となりました。＜公共法人ITソリューション＞公共法人ITソリューションは、流通業、製造業、サービス業や公共向けにシステム化構想・設計・開発・保守などの統合的なITソリューションの提供を行っております。当期は、運輸業、鉄鋼業向けの開発案件等が堅調に推移しており、売上高は前年同期比8.1％増収の9,511百万円となりました。＜プラットフォームソリューション＞プラットフォームソリューションは、ITインフラの環境設計、構築、運用支援、ネットワーク製品開発、ネットワークインテグレーション等の提供を行っております。当期は、クラウド関連のインフラ構築案件が堅調に推移し、売上高は前年同期比6.2％増収の4,098百万円となりました。 (単位：百万円)分野2022年３月期連結累計期間2023年３月期連結累計期間前期比増減率売上高構成比売上高構成比ITコンサルティング＆サービス3,87712.5％5,73316.3％＋47.9％金融ITソリューション14,39346.6％15,90045.1％＋10.5％公共法人ITソリューション8,79528.4％9,51127.0％＋8.1％プラットフォームソリューション3,85812.5％4,09811.6％＋6.2％合計30,925100.0％35,242100.0％＋14.0％  （注）1 BI ：Business Intelligenceの略。社内の情報を分析し、経営に活かす手法。2 DWH：Data Ware Houseの略。データ分析や意思決定のために、基幹系など複数システムから必要なデータを収集し、目的別に再構成して時系列に蓄積した統合データベースのこと。3 ERP：Enterprise Resources Planningの略。基幹系情報システムのこと。4 CRM：Customer Relationship Managementの略。顧客管理システムのこと。5 SaaS：Software as a Serviceの略。サーバで稼働するソフトウェアをサービスとして提供する形態のこと。  ・売上総利益　当連結会計年度における売上総利益は、前連結会計年度と比較し1,055百万円増加し、7,479百万円となりました。・営業利益　当連結会計年度における営業利益は、前連結会計年度と比較し491百万円増加し、3,458百万円となりました。・経常利益及び税金等調整前当期純利益　当連結会計年度における経常利益及び税金等調整前当期純利益は、前連結会計年度と比較し632百万円増加し、3,714百万円となりました。 ・親会社株主に帰属する当期純利益　当連結会計年度における親会社株主に帰属する当期純利益は、前連結会計年度と比較し421百万円増加し、2,490百万円となりました。 財政状態の分析・流動資産　当連結会計年度末における流動資産は、前連結会計年度末と比較して1,459百万円増加し、18,827百万円となりました。その主な増減要因は、受取手形、売掛金及び契約資産が889百万円、現金及び預金が307百万円増加したことによります。 ・固定資産　当連結会計年度末における固定資産は、前連結会計年度末と比較して239百万円増加し、3,943百万円となりました。その主な増減要因は、非連結子会社１社を連結子会社化したことによる関係会社株式が300百万円減少及びのれんが69百万円増加、その他、差入保証金が311百万円、投資有価証券が64百万円増加したことによります。 ・流動負債　当連結会計年度末における流動負債は、前連結会計年度末と比較して504百万円増加し、6,045百万円となりました。その主な増減要因は、買掛金が248百万円、未払費用が156百万円、未払法人税等が140百万円増加したことによります。 ・固定負債　当連結会計年度末における固定負債は、前連結会計年度末と比較して39百万円増加し、316百万円となりました。その主な増減要因は、退職給付に係る負債が38百万円増加したことによります。 ・純資産　当連結会計年度末における純資産は、前連結会計年度末と比較して1,154百万円増加し、16,409百万円となりました。その主な増減要因は、自己株式が299百万円増加したものの、利益剰余金が1,384百万円増加したことによります。   当社グループが重視している経営指標の売上高、営業利益、株主資本利益率の推移は次の通りです。 第66期2019年３月期第67期2020年３月期第68期2021年３月期第69期2022年３月期第70期2023年３月期売上高（百万円）26,59027,79527,29230,92535,242営業利益（百万円）2,1572,2062,3582,9673,458株主資本利益率14.7％13.6％14.2％15.5％17.0％ ・株主資本利益率　株主資本の効率的運用による投資効率の高い経営を図るため、株主資本利益率を重視する経営指標としております。　当連結会計年度における株主資本利益率は、前連結会計年度に比べ1.5ポイント増加し17.0％となりました。 ② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性キャッシュ・フローの状況の分析　当社グループの当連結会計年度のキャッシュ・フローは、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　②　キャッシュ・フローの状況」に記載の通りであります。　なお、自己資本比率、時価ベースの自己資本比率、キャッシュ・フロー対有利子負債比率及びインタレスト・カバレッジ・レシオは、次のとおりです。 第66期 2019年３月期第67期2020年３月期第68期 2021年３月期第69期 2022年３月期第70期 2023年３月期 自己資本比率70.1％72.7％73.3％72.4％72.1％時価ベースの自己資本比率129.1％115.0％131.7％133.7％155.6％キャッシュ・フロー対有利子負債比率0.3年0.3年0.2年0.2年0.2年インタレスト・カバレッジ・レシオ505.2391.9684.2623.9567.2 （注）　自己資本比率：自己資本／総資産　時価ベースの自己資本比率：株式時価総額／総資産　キャッシュ・フロー対有利子負債比率：有利子負債／営業キャッシュ・フロー　インタレスト・カバレッジ・レシオ：営業キャッシュ・フロー／利払い＊　連結ベースの財務数値により計算しております。＊　株式時価総額は、期末株価終値×期末発行済株式数（自己株式控除後）により算出しております。＊　有利子負債は、連結貸借対照表に計上されている負債のうち利子を支払っているすべての負債を対象としております。また、利払いについては、連結キャッシュ・フロー計算書の利息の支払額を使用しております。 資本の財源及び資金の流動性　当社グループの主な資金需要は、人件費、外注費等の運転資金となります。これらにつきましては、基本的に営業活動によるキャッシュ・フローや自己資金を充当し、状況に応じて金融機関からの借入等による資金調達で対応していくこととしております。　なお、現在の現金及び現金同等物の残高、営業活動によるキャッシュ・フローの水準については、当面事業を継続していく上で十分な流動性を確保しているものと考えております。  ③ 重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、我が国において一般に公正妥当と認められる企業会計の基準に準拠して作成しております。この連結財務諸表の作成に際し、当連結会計年度末日における資産及び負債の報告数値及び当連結会計年度における収益及び費用の報告数値に影響を与える見積りは、過去の実績や当社グループを取り巻く環境等に応じて合理的と考えられる方法により計上しておりますが、見積り特有の不確実性があるために実際の結果は異なる場合があります。　当社グループの連結財務諸表で採用する重要な会計方針は、「第５　経理の状況　１　連結財務諸表等　(1)　連結財務諸表　注記事項　（連結財務諸表作成のための基本となる重要な事項）」に記載しておりますが、特に下記の会計方針が連結財務諸表作成における重要な見積りの判断等に影響を及ぼすと考えております。　なお、新型コロナウイルス感染症の収束時期などを想定することは困難であるものの、当社グループの事業計画の進捗状況等の情報に基づき検討し、同感染症による当社収益における通期への影響は限定的であると仮定して当連結会計年度（2023年３月期）の会計上の見積りを行っております。 ・繰延税金資産の回収可能性　当社グループの連結財務諸表に計上されている資産及び負債の金額と課税所得計算上の資産及び負債の金額との間に生じる一時差異に係る税効果については、当該差異の解消時に適用される法定実効税率を使用して、繰延税金資産を計上しております。将来の税金の回収可能予想額は、当社グループの将来の課税所得の見込額に基づき算出されておりますが、将来の課税見込額の変動により、繰延税金資産が変動する可能性があります。 ・受注損失引当金　請負契約プロジェクトの特性に応じて個別に判断を行う必要があることから不確実性があり、実際に発生する製造原価が見積りと異なった場合に翌連結会計年度に係る連結財務諸表に重要な影響を及ぼす可能性があります。 ・一定期間にわたり履行義務が充足される契約に関する収益の認識　一定期間にわたり履行義務が充足される契約については、期末日における見積総原価に対する累積実際発生原価の割合に応じた金額で履行義務の充足に係る進捗度を見積り、当該進捗度に基づき収益を一定の期間にわたり認識する方法にて計上しております。　総原価の見積りはプロジェクトの進行に応じて適時、適切に見直しを行いますが、契約毎に個別性が高く、顧客からの要請の高度化・複雑化や開発段階でのシステム要件の変更、納期の変更等により、プロジェクトの総原価の見積りが変動する可能性があります。また、これらの見積りは不確実性が含まれているため、翌連結会計年度以降の連結財務諸表に重要な影響を与える可能性があります。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当社グループは、情報技術の高度化やその適用・利用分野の拡大等を目指し、新技術の研究開発・調査や新市場・新分野を開拓するための実験・実用化研究を推進しております。また、長年にわたる情報・ネットワーク分野における技術力を背景として、今後ともお客様のニーズに積極的に応えるため、必要に応じて研究開発費等の技術投資を行う方針であります。主な研究課題は次のとおりであります。①アジャイルシステムやソフトウェアを小規模な単位で開発・テスト・リリースを繰り返すことで、要求変更等に柔軟に対応することが可能なシステム開発手法。近年ではシステム開発に留まらず、組織運営や意思決定のプロセスを迅速に行うためのフレームワークとしても注目されている。②クラウドネイティブ最初からクラウドコンピューティング環境でアプリケーションの実行や開発を行うことを前提とし、クラウドならではの特性を活かせるよう設計されたシステム。システムのベースに従来の仮想化技術よりも少ないリソースでアプリケーションが実行できる「コンテナ」や「マイクロサービス」、「サービスメッシュ」等のテクノロジーを用いる。③セキュリティシステム、ネットワーク、データなどの情報テクノロジーの完全性を、攻撃や破損、不正アクセスから保護する技術。④UXUser Experienceの略称であり、ユーザーがシステム、サービスを通して得られる体験。近年ではUXを考慮した設計により製品・サービスの付加価値を向上させる取組みが活発化している。⑤データ分析基盤分析などに利用するデータを蓄積し、必要に応じて取り出すことができる処理システム群。レポーティング分析、機械学習・AI、モニタリング・監視など様々な目的で使用される。⑥フロントエンドフレームワークフロントエンドは、WebサービスやWebアプリケーションでユーザーが直接見たり、操作したり、体験できる部分を指す。フロントエンド開発で必要な開発言語におけるフレームワーク・ライブラリ群に精通することで、Webアプリケーション開発時の開発時間の短縮、品質の均一化、メンテナンス性の向上等が可能となる。⑦オートメーション・マネージドサービスシステム運用保守、テスト・開発工程や業務そのもの等、SI事業における様々な場面を自動化されたサービスとするもので、開発効率の改善や自動化による人員不足の解消・インシデントの削減が期待できる。  これらの技術は、顧客への情報化提案や受注案件に適用しております。また、研究成果としては、SIビジネスに対する競争力を高めています。その他、独自のサービスとしてクラウド型ワークフローシステム「Styleflow」、IT業界向け購買管理システム「BP-LINKS」、IT技術者のスキル管理や調達業務管理システム「Meeepa」など既存サービスや、新たなサービス開発にも力を注いでおります。当連結会計年度における研究開発費の金額は、74百万円であります。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度において重要な設備投資はありません。また、当連結会計年度に重要な設備の除却又は売却等はありません。 
主要な設備の状況	２ 【主要な設備の状況】提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(人)建物工具、器具及び備品ソフトウェアソフトウェア仮勘定その他合計本社事務所(東京都渋谷区)システム開発全体的管理・販売・開発生産設備93,93237,1213,0179,28336,701180,0561,676関西支社(大阪府中央区)システム開発全体的管理・販売・開発生産設備15,2538,3351,026－－24,61696  
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式100,000,000計100,000,000  
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月27日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式25,113,60025,113,600東京証券取引所プライム市場　単元株式数は100株　であります。計25,113,60025,113,600――  
