項目	値
事業の内容	３【事業の内容】　当社は京阪ホールディングス株式会社の連結子会社であり、当社グループは当社（京福電気鉄道株式会社）および子会社７社で構成されており、運輸業、不動産業、レジャー・サービス業を主たる業務としております。　当社グループの営んでいる主要な事業内容及びセグメントとの関連は次のとおりであります。(1）運輸業（５社）事業の内容会社名鉄軌道事業当社バス運送事業京都バス㈱、京福バス㈱タクシー事業ケイカン交通㈱、福井交通㈱ (2）不動産業（３社）事業の内容会社名不動産販売事業当社、㈱京福コミュニティサービス不動産賃貸事業当社、三国観光産業㈱、㈱京福コミュニティサービス (3）レジャー・サービス業（４社）事業の内容会社名物販業当社、京福商事㈱ホテル業三国観光産業㈱、㈱京福コミュニティサービス水族館業三国観光産業㈱広告代理店業京福商事㈱ 　（注）当社は三国観光産業㈱に対し、不動産の賃貸等を行っております。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　　　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1)　経営の基本方針京福グループでは、以下に掲げる「経営理念」および「経営姿勢」を基本方針に、京都地区では鉄軌道事業を、福井地区ではバス・タクシーを中心とした交通インフラをそれぞれ核に、地域と協働して沿線の魅力を高めることで企業価値の向上を図ってまいります。 ＜経営理念＞京福グループは、安全・安心をブランドの礎とし、人と社会に貢献します。 ＜経営姿勢＞・安全・安心・感動を基礎に、社会と一体となって歩みます。・進取・挑戦の歩みを止めず、日々進化し続けます。・人と自然を敬愛します。 (2)　中長期的な経営戦略京福グループは、2019年に中期経営計画（目標年次 2023年度）を策定し、各施策を進めておりましたが、新型コロナの影響により2021年にその打ち切りを余儀なくされました。しかしながら、激変した経営環境のもと、これに柔軟に順応すると同時に経営基盤の再構築に注力することにより、2022年度における営業利益、経常利益、当期純利益は、いずれも過去最高となりました。京福グループは、今後とも確実に成長を続けるとともに、これまで培ってきた地域の皆さまとの関係をベースとした事業基盤を一層強固なものとすることにより、これからも安定して株主さま、お客さま、地域の皆さまから支持していただける企業集団として永続していくことを目指し、2023年５月に「京福グループ中期経営計画2025（2023年度～2025年度）および2030年度の経営目標を定めております。 ＜基本方針＞・京福グループは３年間にわたってコロナ禍への緊急事態対応から転換し、ビジネスチャンスを確実に生かすことで、成長を図ります。一方で、新しい事業環境に適応するとともに適切な投資を行い、安定的に経営を継続していくことを目指します。・新たに生まれる人の流れを確実に取り込むことで、地域インフラとしての重要性向上を図ります。・安全・安心に関する取り組みを着実に継続するとともに、これまでにない輸送の価値をお客さまに提供します。・沿線地域の皆さまとの連携を通じて沿線の魅力を深耕・発信することにより、地域のにぎわいづくりに貢献するとともに、一定規模の不動産投資を行うことにより、よりよいまちとくらしを創造していきます。・ソフト・ハード両面で環境負荷の低減を目指すとともに、自然災害等のリスクにそなえることにより、持続可能で強固な組織体を目指します。 ＜具体的な取り組み＞①運輸業・運輸安全マネジメントの着実な継続・嵐山線に新型車両、回生ブレーキ等を導入・嵐山線ダイヤ改正・嵐山線のバリアフリー化のさらなる推進・電気バス・ユニバーサルデザインタクシーの導入・老朽施設の建て替えなど適切な設備投資②不動産業・収益物件の取得・賃貸住宅ランフォートシリーズ（京都）、Kフォートシリーズ（福井）の展開拡大・地域密着型の宅地分譲事業の強化・福井地区社有地の活用促進 ③レジャー・サービス業・施設運営体制の強化（嵐山駅ビル、帷子ノ辻駅ビル）・嵐山線沿線の観光資源の掘り起こしと連携強化による誘客策の企画・実施・AＩのさらなる活用などによる情報機能の充実（ボートレース事業）・自然・環境とふれあう新展示施設の開設（越前松島水族館、開館65周年（2024年）目途）④福井地区運輸業（京福グループ）・交通ICカードの導入（2024年春）・北陸新幹線と福井県内に点在する観光地をつなぐ「二次交通」としての機能強化・収益物件の取得・「ふくいＭａａＳ」としてシームレスなモビリティサービス提供・事業拠点のさらなる集約と営業強化⑤管理部門・誰もが働きやすい職場環境の整備・KES（Kyoto Environmental Management System Standard・環境マネジメントシステム）認証に基づく活動の継続 ＜賃金配分および投資額資金配分および投資額＞　持続的な成長と企業価値の向上につなげるため、各事業において成長・戦略投資と維持・更新投資を行うとともに、株主還元については安定的な配当の継続を目指します。 ＜定量目標＞　中期経営計画の期間中（2023年度～2025年度）に各施策を進めることで営業利益を確実に積み上げ、2030年度において営業利益20億円を達成するとともに、各年度安定的に10億円以上の親会社株主に帰属する当期純利益確保を目指します。 (3)　経営環境　2022年度下期以降、足元では経済活動の正常化の動きが見られ、インバウンドの本格回復も見込まれるようになりました。他方で、コロナ禍を経て、お客さまの価値観や消費動向について不可逆的な変化も生じております。さらに、京福グループの事業エリアである京都エリアについては、今後インバウンドを中心に観光客の回復が大幅に進むことが見込まれるほか、福井エリアでは2024年に北陸新幹線が延伸開業されます。加えて、2025年に大阪・関西万博が開催されることに伴って、新たなお客さまの流れが生じるものと想定しております。 (4)　優先的に対処すべき事業上及び財務上の課題新型コロナウイルス感染症の拡大という未曽有の危機に当たり、当社グループは、2021年５月策定「京福グループにおける今後の事業の方向性について」に沿い、「安全・安心」「構造改革」「ＳＤＧｓ」を柱に、激変した経営環境への順応と、経営状況のコロナ以前の水準への回復に取り組んでまいりました。「安全・安心」につきましては、嵐山線各駅のバリアフリー化を継続して進め、2022年度末時点で全22駅のうち18駅で段差解消が完了しました。京都バス㈱ではバスロケーションシステム・リアルタイム混雑情報提供システム「京都バスナビ」を2023年３月に開設、京福バス㈱は「ふくいＭａａＳ協議会」設立に際し交通事業者として参画するなど、さらに安心してご利用いただけるサービスを拡充しました。「構造改革」につきましては、2023年２月に京福バス㈱がケイカン交通㈱および福井交通㈱を完全子会社化し、同年４月に㈱京福コミュニティサービスが京福商事㈱を吸収合併し、京福不動産㈱に改称しました。グループ９社の７社への再編成と、資本整理による福井地区交通事業３社の一体的経営で、実質５社の効率性の高い体制を構築しました。「ＳＤＧｓ」につきましては、嵐山線車両２両での回生ブレーキ導入改造、バス・タクシー事業での「環境性能の高い車両の導入、小学生向け安全教室「嵐電教室」の開催、京都府絶滅寸前種フジバカマを保護育成する活動や越前松島水族館での飼育が難しい希少生物の飼育と展示など、事業活動を通じＳＤＧｓ達成に向けた様々な取り組みを実施、合わせて健康経営の推進、育児・介護休業制度の充実など、誰もが働きやすい職場環境の整備も進めました。以上をふまえ、2023年度以降は「京福グループ中期経営計画2025」（2023年度～2025年度）を推進、確実な成長と財務基盤強化を図り企業として永続していくことを目指すとともに、地域密着の企業グループとして人と社会にさらなる貢献をしてまいります。
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1）少子高齢化について　少子高齢化の進行に伴い、今後就業・就学人口の落ち込みが続いていくものと予測されています。この問題は当社グループにおきましては、運輸業である鉄軌道事業およびバス運送事業の輸送人員の減少を招くこととなり業績に影響を及ぼす可能性があります。 (2）テロ等の社会不安について　現下のテロ情勢の中で、公共交通機関の一端を担っている当社は、お客様の安全輸送を確保するため、随時、関係省庁からの情報収集に努めるとともに、自主警備の強化を行っておりますが、不測の事態により業績に影響を及ぼす可能性があります。 (3）経済の動向について　景気の大幅な変動により個人消費や民間設備投資が激変する場合、当社グループが提供する製品需要や電車・バス・タクシー等の輸送旅客の減少や価格競争の激化が進展する可能性があります。このような環境下において、当社グループの営業収益や収益性に影響を及ぼす可能性があります。 (4）材料・資材価格の高騰について　今後の経済情勢や国際情勢の変化により材料・資材価格が高騰する可能性および材料資材が不足する可能性があります。当社グループにおきましては単価・内容・発注方法等の見直しなどによる経費軽減を実施しておりますが、価格上昇により業績に影響を及ぼす可能性があります。　　また、バス運送事業、タクシー事業においては、地政学的リスクの高まりにより原油価格の不安定な状況が続くことで燃料費の増加が予想され、業績に影響を及ぼす可能性があります。 (5）時価の下落について　当社グループが保有する棚卸資産、有形・無形固定資産および投資有価証券等は今後時価が著しく下落した場合、減損損失または評価損を計上し業績に影響を及ぼす可能性があります。 (6）事故について　当社グループは運輸業を営んでおり、安全輸送については従業員教育や業務管理等のソフト面の他、設備改良等のハード面からも万全の施策を実施しておりますが、想定を大きく上回るような事故が発生した場合には業績に影響を及ぼす可能性があります。 (7）市場金利の上昇について　今後の経済情勢において金利上昇が予測され、当社グループにおきましては金利による負担軽減を図るべく、保有資産の効率性を高め有利子負債の圧縮を目指しておりますが、急激な経済情勢の変動あるいは金融機関等の動向により業績に影響を及ぼす可能性があります。 (8）感染症の流行等について　新型コロナウイルス感染症等の感染拡大によるパンデミックに対し、当社グループにおきましては「危機管理規程」に基づき社長を委員長とした対策本部組織を立ち上げ、状況に応じた対策を図ることとしております。　また、事業継続計画（BCP）にて、鉄軌道事業あるいはバス運送事業等運輸業の継続運行のため、あるいは、その他事業の継続のための対応を策定しています。　しかしながら、予想を上回るパンデミックによる不測の事態においては、経済活動や個人消費が大きな影響を受けることにより当社グループの業績に影響を及ぼす可能性があります。(9）自然災害・気候変動について　当社グループは、自然災害等の発生に対しては社内体制を整備し、緊急時の対応に備えておりますが、万一、大規模な地震や気候変動に伴う風水害や沿線の観光資源である自然環境に想定外の変化等が発生した場合、当社グループの営業活動に著しい支障が生じ、経営成績や財政状態に影響を及ぼす可能性があります。 (10）電力供給不足への対応について　原子力発電所の稼働停止により、各電力会社の電力供給能力は大幅に低下し、大規模停電などのトラブルが発生することが予想されます。　車両運行のため電力を使用する当社にとって、電力供給が不十分となった場合には、車両運行等サービスの安定的な提供が行えず、事業継続に大きな支障が生じる可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】 (1)経営成績等の状況の概要当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下「経営成績等」という。)の状況の概要は次のとおりであります。 ①財政状態及び経営成績の状況当連結会計年度の当社グループの営業収益は13,324百万円（前期比1,721百万円、14.8％増）となり、構造改革の推進等によるコスト削減効果もあり、営業利益は1,292百万円（前期比792百万円、158.1％増）となりました。これに、営業外収益および営業外費用を加減した経常利益は1,405百万円（前期比522百万円、59.2％増）となり、特別利益および特別損失ならびに法人税等を加減し、非支配株主に帰属する当期純利益を控除した親会社株主に帰属する当期純利益は1,223百万円（前期比549百万円、81.6％増）となりました。 　　セグメントごとの経営成績は次のとおりであります。　　　（運輸業）鉄軌道事業、バス運送事業、タクシー事業ともに、下期以降、回復傾向がみられましたが、通期では新型コロナウイルス感染症拡大以前の売上水準を下回る厳しい結果となりました。このような状況下においても、嵐山線では人気アニメ「鬼滅の刃」コラボレーションイベントの東映太秦映画村との共同開催や、世界文化遺産高山寺および西日本ジェイアールバスとの連携による「鳥獣戯画きっぷ」の発売、文化庁「観光再開・拡大に向けた文化観光コンテンツの充実事業」の採択を受けた、映画文化の魅力発信と旅行商品販売のウェブサイト「ニッポン シネマレトロ キョウト」の開設など、関係先と連携し沿線地域の魅力を深耕・発信する販売促進策を実施しました。叡山ケーブル・ロープウェイでは、比叡山上の「ガーデンミュージアム比叡」や八瀬地域で開催されたイベントとの連携、京都バス㈱では京都市交通局との一部系統における共同運行開始したほか、政府による行動制限の撤廃や観光支援策実施などの効果もあり、利用客が増加しました。福井地区では、京福バス㈱が交通系ICカードシステムの導入準備に着手、ケイカン交通㈱・福井交通㈱が「京福グループ配車アプリ」と「事前確定運賃」のサービスを開始するなど、2024年春予定の北陸新幹線金沢・敦賀間延伸開業に伴う来訪客増加を視野に各施策を進めました。運輸業の営業収益は6,899百万円（前期比1,036百万円、17.7％増）となり、営業損失は33百万円（前期営業損失615百万円）となりました。 　（提出会社の鉄軌道事業の運輸成績表） 種別単位当連結会計年度 （2022.４.１～2023.３.31）　対前期増減率（％）輸送人員定期千人2,7096.0定期外〃4,93132.2計〃7,64121.5旅客運輸収入定期百万円2484.6定期外〃1,00336.9計〃1,25129.0  　（業種別営業成績）種別当連結会計年度（2022.４.１～2023.３.31）営業収益対前期増減率 百万円％鉄軌道事業1,34529.0バス運送事業4,98715.1タクシー事業69213.2消去△125－計6,89917.7 （不動産業）不動産業では、居住系賃貸建物の賃貸収入が引き続き堅調に推移、「BOAT RACE（ボートレース）三国」はプレミアムGIレース「マスターズチャンピオン」の開催や各種販売促進策の実施が奏功し増収となりました。京福電気鉄道㈱が保有する福井口土地では新テナント「クスリのアオキ」が営業を開始、㈱京福コミュニティサービスは福井市福１丁目の賃貸住宅を取得、「Kフォート福」として管理運営をスタートするなど、不動産賃貸事業の更なる強化拡充を図りました。不動産業の営業収益は5,030百万円（前期比295百万円、6.3％増）となり、営業利益は1,249百万円（前期比47百万円、4.0％増）となりました。 　（業種別営業成績）種別当連結会計年度（2022.４.１～2023.３.31）営業収益対前期増減率 百万円％　不動産賃貸事業5,7799.3　不動産販売事業95△52.5　消去△844－計5,0306.3 　（主な相手先別の収益実績及び総営業収益に対する割合）相手先前連結会計年度(2021.４.１～2022.３.31)当連結会計年度(2022.４.１～2023.３.31)金額(百万円)割合(％)金額(百万円)割合(％)越前三国競艇企業団3,53230.453,82428.70 （レジャー・サービス業）レジャー・サービス業の各施設とも、積極的な営業活動や観光支援策の効果で利用客が増加しました。ホテル京福 福井駅前では、ホテルの落ち着いた雰囲気を生かしつつ、恐竜をデザインしたパネル照明やカーペットなど遊び心を取り入れた「恐竜ルーム」を８階に２室オープンし、北陸新幹線福井延伸開業後の観光需要の高まりを見据え、ホテルの付加価値を高めました。レジャー・サービス業の営業収益は1,630百万円（前期比408百万円、33.4％増）となり、営業利益は75百万円（前期営業損失85百万円）となりました。 （業種別営業成績）種別当連結会計年度（2022.４.１～2023.３.31）営業収益対前期増減率 百万円％　ホテル業72159.6　水族館業50833.4　物販業2136.1　その他2020.4　消去△14－計1,63033.4 ②キャッシュ・フローの状況　営業活動によるキャッシュ・フローは、税金等調整前当期純利益に加え、減価償却費等の非現金支出項目による資金留保などにより2,334百万円の収入となり、前連結会計年度に比べ755百万円の収入増となりました。　投資活動によるキャッシュ・フローは、固定資産の取得による支出などにより1,098百万円の支出となり、前連結会計年度に比べ123百万円の支出増となりました。　財務活動によるキャッシュ・フローは、長期借入金の返済などにより986百万円の支出となり、前連結会計年度に比べ49百万円の支出増となりました。　以上の結果、現金及び現金同等物の当連結会計年度末残高は1,950百万円となり、前連結会計年度末に比べ249百万円の増加となりました。 ③生産、受注及び販売の実績　当社グループのサービス・販売等は、必ずしも一様ではないため、セグメント毎に金額あるいは数量での記載は行なっておりません。　そのため生産、受注及び販売の実績については、「(1)経営成績等の状況の概要」における各セグメント業績に関連付けて記載しております。 (2)経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 　　①財政状態及び経営成績の状況に関する認識及び分析・検討内容　当社グループの当連結会計年度の財政状態及び経営成績は、以下のとおりであります。 　（経営成績の分析）　　当連結会計年度におけるわが国経済は、下期以降、新型コロナウイルス感染症への感染防止策が順次緩和される中、経済活動に穏やかな持ち直しの動きがみられた一方、世界経済の減速懸念や原材料価格高騰などの下振れリスクにより、依然先行き不透明な厳しい状況下で推移しました。　　このような状況のもと、当社グループでは、安全輸送の維持と安心してご利用いただけるサービスの提供、コロナ禍で影響を受けた各事業の業績回復に総力で取り組むとともに、京福バス㈱が2022年４月の京福リムジンバス㈱の吸収合併に続き、2023年２月にケイカン交通㈱・福井交通㈱を完全子会社化し、福井地区交通事業３社の一体的・効率的経営の体制を整備するなどの構造改革を推進した結果、当連結会計年度の営業利益、経常利益、親会社株主に帰属する当期純利益は、それぞれ過去最高となりました。 　（財政状態の分析）　　総資産は、有形固定資産の取得などにより、前連結会計年度末に比べ1,029百万円増加し、21,182百万円となりました。　　負債は、長期借入金の減少などにより、前連結会計年度末に比べ337百万円減少し、11,718百万円となりました。　　純資産は親会社株主に帰属する当期純利益による利益剰余金の増加などにより、前連結会計年度末に比べ1,366百万円増加し、9,463百万円となりました。 　当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりです。 　経営方針、経営戦略、経営上の目標の達成状況を判断するための客観的な指標等につきましては、当社グループは、「連結営業収益」、「連結ROE」、「連結有利子負債/EBITDA倍率」を重要な指標として位置付けております。各指標は、以下のとおりです。 経営指標前連結会計年度当連結会計年度連結営業収益11,603百万円13,324百万円連結ROE9.7％15.4％連結有利子負債/EBITDA倍率※4.47倍2.83倍※連結有利子負債/EBITDA倍率＝（社債+借入金）÷（営業利益+減価償却費） ②キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　（キャッシュ・フローの状況の分析）　　当社グループの当連結会計年度のキャッシュ・フローは、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1)経営成績等の状況の概要　②　キャッシュ・フローの状況」に記載のとおりです。 　（資本の財源及び資金の流動性）　　当社グループの資金需要の主な内容は運転資金及び設備投資資金であり、これらの調達方法につきましては、営業活動により獲得した資金を充当し、不足分を借入金など有利子負債により調達することとしております。　　借入による資金調達に関しましては、運転資金については短期借入金で、設備投資資金については、長期借入金及び社債の調達を基本としております。　　なお、重要な設備投資の計画につきましては、「第３　設備の状況　３　設備の新設、除却等の計画　(1)重要な設備の新設等」に記載のとおりです。 ③重要な会計上の見積り及び当該見積りに用いた仮定　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１ 連結財務諸表等　(1）連結財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】　当連結会計年度の設備投資については、輸送の安全確保や旅客サービスの向上による各種設備の維持、向上を図るとともに、増収対策や規制緩和による競争の激化に対処するため、運輸業や不動産業を中心に1,845百万円の設備投資を実施しました。 　セグメントごとの設備投資を示すと次のとおりであります。①　運輸業については、鉄軌道事業では、当社嵐山線で、有栖川・蚕ノ社・鹿王院駅バリアフリー化工事、踏切更新工事、回生ブレーキ取付工事（２両）などの安全対策の強化や利便性の向上を図りました。　　以上の結果、運輸業は1,331百万円の設備投資を実施しました。②　不動産業については、ボートレース三国２号館熱源設備更新工事、嵐山駅はんなり・ほっこりスクエアの３階区画工事などの安全対策と増収対策を図りました。　　以上の結果、不動産業は489百万円の設備投資を実施しました。③　レジャー・サービス業については、三国観光ホテルで和畳の湯建濾過機取替工事などサービスの向上を図る設備投資を行いました。　以上の結果、レジャー・サービス業は24百万円の設備投資を実施しました。
主要な設備の状況	２【主要な設備の状況】　当社グループ（当社及び連結子会社）の2023年３月31日現在におけるセグメント毎の設備の概要、帳簿価額並びに従業員数は次のとおりであります。(1）セグメント別総括表セグメントの名称帳簿価額従業員数建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産建設仮勘定その他合計 百万円百万円百万円百万円百万円百万円百万円人運輸業4,4841,1241,147(287,535)780881197,744589不動産業4,832152,862(157,064)0－1247,83641レジャー・サービス業56130170(44,799)－11477967小計9,8781,1704,180(489,398)7818925816,359697消去又は全社△13－△396(－)－－－△41021合計9,8641,1703,783(489,398)7818925815,949718　（注）１．帳簿価額「その他」は工具・器具・備品であります。２．上記のほかに主な賃借土地として比叡山周辺土地があります。(2）提出会社①　総括表セグメントの名称帳簿価額従業員数建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産建設仮勘定その他合計 百万円百万円百万円百万円百万円百万円百万円人運輸業3,136708519(249,448)－5554,42579不動産業3,22003,340(150,427)0－76,5694レジャー・サービス業172－152(22,690)－－03247小計6,5287084,012(422,565)056311,31990全社－－－(－)－－－－21合計6,5287084,012(422,565)056311,319111 ②　運輸業（従業員数　79人）ア．鉄軌道事業ａ　線路及び電路施設線名区間営業キロ単線・複線の区別停車（留）所変電所数  km   嵐山線 11.0 221嵐山本線四条大宮～嵐山7.2複線131北野線帷子ノ辻～北野白梅町3.8単線（内複線0.3㎞）9－鋼索線ケーブル八瀬～ケーブル比叡1.3単線2－架空索道ロープ比叡～比叡山頂0.5複線2－合計 12.8 261 ｂ　車両電動客車電動貨車鋼索客車計27両1両2両30両 ｃ　車庫及び工場事業所名所在地建物及び構築物土地摘要帳簿価額面積帳簿価額  百万円㎡百万円 西院車庫・修理工場京都市中京区377,196122  ③　不動産業（従業員数　 ４人）名称所在地建物及び構築物土地摘要帳簿価額面積帳簿価額  百万円㎡百万円 ランデンプラザ帷子京都市右京区280－－ 嵐山駅はんなり・ほっこりスクエア〃4032,160685 ランフォート天神川〃7739675 ランフォート天神川テラス〃2118435 ランフォート西院京都市中京区3215250 ランフォート北野白梅町京都市北区87222120 修学院マンション京都市左京区181,430296 修学院第２マンション〃141,129192 コンソラーレ土佐堀大阪市西区678897467 大津京町ビル滋賀県大津市21048379 日之出ビル福井県福井市222,531270 バス施設福井県福井市　他03,67845 三国競艇場施設福井県坂井市908－－ エポカ春江福井県坂井市1191,17750 八瀬・比叡山京都市左京区075,412464 その他福井県福井市　他5560,202557 計 3,220150,4273,340  ④　レジャー・サービス業（従業員数　 ７人）名称所在地建物及び構築物土地摘要帳簿価額面積帳簿価額  百万円㎡百万円 三国観光ホテル福井県坂井市8822,15020 ホテル京福　福井駅前福井県福井市82540131 その他京都市中京区　他1－－ 計 17222,690152  (3）国内子会社①　運輸業（従業員数　   510人）ア．バス運送事業会社名所在地建物及び構築物土地在籍車両数摘要帳簿価額面積帳簿価額乗合貸切計  百万円㎡百万円両両両 京都バス㈱京都市右京区88716,6731,00311017127 京福バス㈱福井県福井市25818,17370713942181  イ．タクシー事業会社名所在地建物及び構築物土地在籍車両数摘要帳簿価額面積帳簿価額乗合バス貸切バスタクシー計  百万円㎡百万円両両両両 ケイカン交通㈱福井県あわら市142,436616144565 福井交通㈱福井県福井市08051431891112  ②　不動産業（従業員数　    37人）会社名所在地建物及び構築物土地摘要帳簿価額面積帳簿価額  百万円㎡百万円 三国観光産業㈱福井県坂井市1,3962,47664 ㈱京福コミュニティサービス福井県福井市334,161251  ③　レジャー・サービス業（従業員数　    60人）会社名所在地建物及び構築物土地摘要帳簿価額面積帳簿価額  百万円㎡百万円 三国観光産業㈱福井県坂井市40622,10918 京福商事㈱福井県福井市0－－ ㈱京福コミュニティサービス福井県福井市1－－   
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式8,000,000計8,000,000  
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月22日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,000,0002,000,000東京証券取引所スタンダード市場単元株式数100株計2,000,0002,000,000－－  
