項目	値
事業の内容	３【事業の内容】　当社は、機械、工具及び産業機械・器具の仕入販売が主な事業であり、東北地区を地盤として行っております。取扱商品は次のとおりであります。商品群主要商品機械金属工作機械、鍛圧機械、自動プログラミング、製缶・鉄骨機械関連工具切削工具、作業工具、測定工具・機器、ツーリング工作用機器、電動工具、空気工具、その他産機原動機、油・空圧機器、コンプレッサー、省力化・合理化機器、荷役・搬送機器、溶接機、管工機材、保管機器、環境改善機器、ＭＥ機器、化学製品、建機、その他伝導機器軸受、伝導機、伝導用品、変・減速機、その他その他鋼材、ＯＡ機器、食品関連機器、家電品、季節商品、その他
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1) 経営方針　当社は、「企業の永続繁栄」「企業の存在価値」「企業の環境責任」を経営上の基本方針として捉え、業界地位の向上に取組んでおります。「お客様第一」の基本姿勢のもと、多様化するユーザーニーズに合ったサービスの提供をモットーとして、お客様に信頼される機械工具専門商社を目指すべく、「商品力」「価格力」「営業力」「財務力」の体質強化をキーワードに、企業体質の改善・収益基盤の拡大に努めてまいります。 (2) 経営戦略　経営環境は、企業間競争が激化し、今後とも極めて厳しい状況が続くものと思われますが、危機管理体制強化の観点から先行管理に徹し、発生する諸々の経営課題に積極的に取組み信頼される企業として、更なる発展に努め一層高い経営基盤の確立を目指してまいります。　具体的には、収益重視型経営の実現に向けての営業基盤・財務基盤の確立と将来を展望しての人材育成の強化を施策の重点テーマとして、企業の永久発展の礎を創ってまいりたいと考えます。 (3) 経営上の目標の達成状況を判断するための客観的な指標等　当社は、収益性の高い経営基盤の確立を目指しており、特に、売上総利益率の改善、仕入改革・経費の節減などによる営業利益の創造、或いは経常利益の向上など、損益分岐点重視の経営を主眼に、財務体質の強化を図りバランスの取れた企業への成長を目指しております。　モノづくりにおける顧客の持続的成長発展を支えることを理念に掲げ、2023年３月期から2026年３月期までの４ヶ年中期経営計画を策定いたしました。その中期経営計画３年目の2025年３月期の目標値は、売上高6,650百万円、営業利益50百万円、経常利益120百万円、当期純利益83百万円であります。 (4) 経営環境今後の見通しにつきましては、国際情勢の不安定化、エネルギー資源・原材料価格の高騰や人手不足の影響懸念等があり、依然として先行き不透明な状況が続くものと予想されます。　当社が属する機械工具業界においては、自動車のＥＶ化などで新車販売台数は増加する可能性があり、半導体関係など一部資材の入荷遅れも徐々に解消される見込みで製造業の設備投資意欲も底堅く改善傾向が続くものと予想されます。また、カーボンニュートラル・ＥＶ化の流れが新たなビジネスチャンスを生み出し、ＡＩ・ＩｏＴなどでデジタル化の加速はモノづくりの構造を変え、ＳＤＧｓなど社会環境の変化は企業としての社会的責任を求められており、当社を取り巻く経営環境は大きく変化しております。　当社の事業基盤は東北地方における製造業のお客様が占める割合が高く、年々企業間競争が激化しております。お客様のニーズを的確に捉え、ライバル企業との差別化を明確にし優位性を高めてまいります。 (5) 事業上及び財務上の対処すべき課題・中期経営計画３年目の目標達成当社は「中期経営計画　モノづくりにおける持続的成長発展を支える（2023年３月期～2026年３月期）」３年目に当たる2025年３月期通期目標につきましては、売上高6,650百万円（前期比8.3％減）、営業利益50百万円（前期比46.0％減）、経常利益120百万円（前期比28.5％減）、当期純利益83百万円（前期比25.9％減）といたします。 ・ＳＤＧｓ（持続可能な開発目標）達成への貢献と植松商会の取組について当社は、社会課題解決と事業の両立が企業の絶対的な命題になるという認識のもと、「私たちは、地域とモノづくりに貢献し、100年企業を実現して、未来の形を提案します。」をコミットメントとして、特に重視する６つの重要課題を設定しました。・会社の基礎をより強固にします。・商社として、お客様に未来を提案します。・将来のビジョンを見通した、職場環境をつくります。・個性が活きる会社にします。・環境活動を通じて、ＳＤＧｓ普及に貢献します。・絆ネットワークで、地産地商を広げます。これら６つの重要課題に資する事業活動を展開し、ＳＤＧｓ達成への貢献と当社の企業価値向上の同時実現を果たす所存です。 
事業等のリスク	３【事業等のリスク】　当社の経営成績、財政状態及び株価等に影響を及ぼす可能性があると考えられる事項には、以下のようなものがあります。　なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。(1) 景気変動リスク　当社は、機械・工具類の専門商社を追求しておりますが、一般的に景況の先行指数とされる設備投資動向と密接な関係があります。　従いまして、設備関連需要の下降局面では、当社の業績に影響を与える可能性があります。 (2) 債権管理リスク　東北５県、関東１都２県に跨る取引先構成はリスク分散になっておりますが、設備投資に関連する分野での景気の影響を受けやすく、潜在的に与信リスクの可能性を有しております。　従いまして、国内景気の動向によっては、貸倒引当金積み増しの事態が生じる可能性があります。　なお、債権管理においては、より一層信用状態を継続的に把握するなど不良債権の発生防止には万全を期しております。 (3) 在庫品リスク　需要の厳しい変化に伴い、商品の短命化、コスト削減に伴う設計変更、リードタイムの短縮、購買方針の変更等により、当社の在庫商品の動きが緩慢になり滞留化することが考えられます。　このことは、在庫処分の処置を講ずることとなり収益性に影響を与える可能性がありますので、当社の在庫管理規程を遵守し滞留在庫の発生防止に努めてまいります。 (4) 自然災害等に係るリスク　当社は営業所を東北地方及び関東地方の一部に分散して設けておりますが、地震等の自然災害により被害を受ける可能性があります。これらの設備等に甚大な損害が生じた場合や、仕入先が被害を受け納期等で商品供給に影響を受けた場合には、当社の財政状態及び経営成績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。①財政状態及び経営成績の状況　当事業年度（2023年３月21日～2024年３月20日）におけるわが国経済は、新型コロナウイルス感染症の感染症法上の分類が５類に移行されたことに伴い、行動制限が緩和され、社会経済活動の正常化が一段と進み、個人消費やインバウンド需要が回復するなど、景気は持ち直しの動きが見られました。一方で、地政学リスクの増加や資源・エネルギー価格の高騰に加え、欧米諸国での政策金利の引き上げや、それに伴う為替相場の変動など、景気の先行きは不透明な状況が続いております。　当社の属する機械工具業界におきましては、自動車の生産回復による部品や関連設備・工具が好調でした。また、製造業全般における生産の高度化・自動化を目的とした設備投資が底堅く推移しました。　このような状況のもと、当社は、「中期経営計画　モノづくりにおける持続的成長発展を支える（2023年３月期～2026年３月期）」で、目指すべく「社員の働き甲斐を追求し、高い収益性を保ち、顧客と社会に貢献する。より良いモノづくりの伴走者」２年目として、重点施策である収益力の向上、企業価値の向上、人材育成の各取り組みに努めるとともに、機械工具の総合商社としての特長を生かし、ユーザーのものづくりに寄与する新商品や技術提案などにより、受注・売上の拡大に取り組んでまいりました。　以上の結果、当事業年度の業績は、自動車の生産回復、設備需要の回復を受け、大型設備案件の機械の売上が業績に大きく貢献し、当初計画を大幅に上回ることが出来ました。売上高 7,254百万円（前年同期比12.4％増）となりました。　利益面につきましては、販売費及び一般管理費の増加、主に人件費の上昇等がありましたものの、増収効果から、営業利益 92百万円（前年同期比161.0％増）、経常利益 167百万円（前年同期比59.9％増）当期純利益112百万円（前年同期比181.0％増）となりました。 ②キャッシュ・フローの状況　当事業年度末における現金及び現金同等物（以下「資金」という。）は、前事業年度末に比べ651百万円増加して、1,007百万円（前年同期比183.0％増）となりました。　当事業年度における各キャッシュ・フローの状況とそれらの要因は、次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果得られた資金は716百万円（前年同期は61百万円の使用）となりました。その主な要因は、税引前当期純利益185百万円、仕入債務の増加額506百万円等によるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果得られた資金は43百万円（前年同期は23百万円の使用）となりました。その主な要因は、投資有価証券の取得による支出709百万円がありましたものの、一方で、投資有価証券の売却による収入746百万円によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果使用した資金は108百万円（前年同期比104.4％増）となりました。その主な要因は、配当金の支払額57百万円と自己株式の取得による支出49百万円によるものであります。 ③生産、受注及び販売の実績ａ．商品仕入実績区分第70期（自 2023年３月21日至 2024年３月20日）前期比（％）機械（千円）990,212229.5工具（千円）1,440,979114.7産機（千円）2,688,60596.9伝導機器（千円）585,27295.8その他（千円）557,956103.5合計（千円）6,263,027111.6 ｂ．受注実績　該当事項はありません。ｃ．販売実績区分第70期（自 2023年３月21日至 2024年３月20日）前期比（％）機械（千円）1,111,872225.2工具（千円）1,653,190114.3産機（千円）3,146,99098.7伝導機器（千円）699,25498.3その他（千円）643,100104.2合計（千円）7,254,406112.4  (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。①重要な会計方針及び見積り　当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この財務諸表の作成に当たりまして、期末時点の資産、負債、偶発債務の報告金額、及び期中の収益、費用の報告金額に影響を与える見積りや判断及び仮定を使用することが必要となります。当社の経営陣は、過去の実績や状況に応じ合理的と判断される入手可能な情報を継続的に検証し、見積り及び判断の基礎としております。しかしながら、これらの見積りや判断及び仮定はしばしば不確実性を伴うため、実際の結果と異なる場合があります。　当社の経営陣が、見積りや判断及び仮定により当社の財務諸表に重要な影響を及ぼすと考えている項目は以下の通りであります。固定資産の減損　当社では、固定資産のうち減損の兆候がある資産又は資産グループについて、当該資産又は資産グループから得られる割引前キャッシュ・フローを見積り、その総額が帳簿価額を下回る場合には、帳簿価額を回収可能価額まで減額し、当該減少額を減損損失として計上しております。減損の兆候の認識及び測定に当たっては、慎重に検討を行っておりますが、経営環境等の前提条件の変化により、追加の減損処理又は新たな減損処理が必要となる可能性があります。 ②当事業年度の経営成績等の状況に関する認識及び分析・検討内容ａ. 経営成績等1) 財政状態　当事業年度末の資産、負債及び純資産の状況は、以下のとおりです。（資産）　当事業年度末における資産合計は、5,431百万円となり前事業年度末に比べ、926百万円増加しました。この主な要因は、流動資産において、受取手形は66百万円減少しましたが、一方で現金及び預金651百万円、商品27百万円等の増加により、流動資産合計は633百万円の増加となりました。有形固定資産ではパソコン関係の更新によりリース資産が29百万円増加しました。投資その他の資産においては、投資有価証券が市場価格の上昇などにより249百万円の増加となりました。（負債）　当事業年度末における負債合計は、2,404百万円となり前事業年度末に比べ、730百万円増加しました。この主な要因は、流動負債において、支払手形58百万円の減少となりましたが、一方で電子記録債務が295百万円、買掛金270百万円、未払法人税等39百万円等が増加となり、流動負債合計は608百万円の増加となりました。固定負債において、リース債務38百万円、繰延税金負債74百万円等の増加により、固定負債合計は122百万円の増加となりました。（純資産）　当事業年度末における純資産合計は、3,026百万円となり前事業年度末に比べ、196百万円増加しました。主な要因は、当期純利益112百万円と、配当金の支払い57百万円により、利益剰余金は54百万円の増加となりました。また、自己株式の取得により自己株式は49百万円増加しました。その他有価証券評価差額金は191百万円の増加となりました。　なお、当事業年度末における自己資本比率は55.7％となり、前事業年度末に比べ7.1％低下しております。 2) 経営成績　当事業年度における売上高は7,254百万円（前年同期比12.4％増）となり、前年同期と比べ798百万円の増収となりました。要因としては、自動車の生産回復、設備需要の回復を受け、大型設備案件の機械の売上が業績に大きく貢献し、当初計画を大幅に上回る結果となりました。商品分類別の売上高を見ますと、生産設備関係の「機械」1,111百万円（前年同期比125.2％増）、機械の増加に伴い「工具」1,653百万円（前年同期比14.3％増）、「産機」3,146百万円（前年同期比1.3％減）、「伝導機器」699百万円（前年同期比1.7％減）、「その他」643百万円（前年同期比4.2％増）となり、機械と工具が大幅に増加しました。　売上総利益は、利益率が14.0％となり前年と比べ0.1％低下しましたが、1,019百万円（前年同期比12.3％増）となりました。　販売費及び一般管理費は、主に人件費の増加等があり経費合計926百万円（前年同期比6.3％増）となりましたが、増収効果により、営業利益は92百万円（前年同期比161.0％増）となりました。　営業外収益は、「有価証券利息」は減少しましたが、「受取配当金」と「仕入割引」の増加により、営業外収益合計は80百万円（前年同期比5.2％増）となりました。営業外費用は、「為替差損」の減少により、営業外費用合計は4百万円（前年同期比27.3％減）となりました。以上の結果、経常利益は167百万円（前年同期比59.9％増）となりました。　特別利益には、投資有価証券売却益43百万円を計上しました。　特別損失には、固定資産除却損と投資有価証券売却損25百万円を計上しました。　以上の結果、税引前当期純利益185百万円（前年同期比113.0％増）となり、法人税等合計が73百万円（前年同期比55.8％増）で、当期純利益は112百万円（前年同期比181.0％増）となりました。ｂ. 経営成績に重要な影響を与える要因について　当社の経営成績に重要な影響を与える要因については、「３　事業等のリスク」に記載のとおりであります。ｃ. 資本の財源及び資金の流動性について　当社のキャッシュ・フローの状況については、「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析（1）経営成績の状況の概要②キャッシュ・フローの状況」に記載のとおりであります。　当社の運転資金及び設備投資資金は、原則として自己資金を原資としております。今後も適切な資金確保、流動性の維持及び財務体質の健全性を堅持してまいります。ｄ. 経営方針・経営戦略等又は経営上の目標の達成状況を判断するための客観的な指標等　中期経営計画（2023年３月期から2026年３月まで）２年目である2024年３月期の達成・進捗状況は以下のとおりであります。指標2024年３月期（計画）2024年３月期（実績）2024年３月期（計画比）売上高7,190百万円7,254百万円64百万円増（ 0.9％増）営業利益76百万円92百万円16百万円増（21.1％増）経常利益147百万円167百万円20百万円増（13.6％増）当期純利益99百万円112百万円13百万円増（13.1％増）　当社は、収益性の高い経営基盤の確立を目指しておりますことから、売上総利益率の改善、事業活動の成果を示す営業利益、経常利益を重要な経営指標と位置づけております。　当事業年度における売上総利益率は14.0％で前事業年度に比べ0.1％低下しました。また、営業利益、経常利益については、「４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析（1）経営成績等の状況の概要①財政状態及び経営成績の状況」に記載のとおりであります。　引き続き、これら経営指標の改善ができるよう取り組み、企業価値の向上に努めてまいります。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　該当事項はありません。
設備投資等の概要	１【設備投資等の概要】　当事業年度に実施しました設備投資の総額は、56,304千円であります。その主なものは、構築物のロゴリニューアル改修工事及びＰＣサーバー一式のリース資産であります。
主要な設備の状況	２【主要な設備の状況】　当社は、国内の13ヶ所に営業所を有しております。　主要な設備は、以下のとおりであります。2024年３月20日現在 事業所名（所在地）設備の内容帳簿価額従業員数(人)建物（千円）構築物（千円）器具及び備品（千円）土地（千円）(面積㎡)リース資産（千円）合計（千円）本社（仙台市若林区）総括業務施設17,8871,3202,13811,885(1,320.99)21,39054,62312(4)八戸営業所（青森県八戸市）販売設備14,318300－4,195(813.33)96119,7764(2)宮古営業所（岩手県宮古市）販売設備05180－(－)1,4972,0154(－)北上営業所（岩手県北上市）販売設備12249409,894(1,000.10)1,15411,6654(1)一関営業所（岩手県一関市）販売設備702427－3,900(493.17)1,1546,1845(1)古川営業所（宮城県大崎市）販売設備1,018432014,111(548.76)96116,5235(1)石巻営業所（宮城県石巻市）販売設備－332－－(－)9611,2945(－)仙台大和営業所（仙台市若林区）販売設備3,902－039,649(990.63)2,84346,39510(1)仙南営業所所（宮城県岩沼市）販売設備6,636439831,550(768.78)2,84311,55411(1)福島営業所（福島県福島市）販売設備12,524673025,672(497.70)1,34640,2165(1)福島営業所郡山オフィス（福島県郡山市）販売設備－－－－(－)－－2(－)白河営業所（福島県白河市）販売設備1,918342－10,275(480.38)1,88114,4175(1)横浜営業所（神奈川県座間市）販売設備－－－－(－)7697693(－)横浜営業所東京オフィス（東京都大田区）販売設備－－－－(－)－－－(1)保養所用地（宮城県刈田郡蔵王町）保養所用地－－－2,076(559.00)－2,076－(－)　（注）１．投下資本の金額は、有形固定資産の帳簿価額であり、建設仮勘定は含んでおりません。２．建物の金額には建物附属設備を含んでおります。３．従業員数の（　）は、臨時従業員数を外書しております。４．上記の他リース契約により賃借している資産は下記のとおりであります。名称台数リース期間年間リース料（千円）リース契約残高（千円）車両運搬具（オペレーティング・リース）73台１～５年間33,41861,841
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式8,360,000計8,360,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月20日）提出日現在発行数（株）（2024年６月20日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,340,0002,340,000東京証券取引所　　　スタンダード市場単元株式数100株計2,340,0002,340,000－－
