項目	値
事業の内容	 ２ 【事業の内容】当第２四半期累計期間において、当社が営む事業の内容について、重要な変更はありません。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第２四半期累計期間において、有価証券届出書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクの発生または有価証券届出書に記載した「事業等のリスク」についての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中における将来に関する事項は、当四半期累計期間の末日現在において当社が判断したものであります。  (1）経営成績の状況　当第２四半期累計期間におけるわが国経済は、新型コロナウイルス感染症の分類移行に伴い行動制限が緩和され、海外旅行者によるインバウンド需要も高まりを見せており、復調の兆しが見えてきております。一方で、ウクライナにおける戦争の長期化や世界的なインフレ率の高止まり等により、依然として不透明な状況にあります。　賃貸住宅市場におきましては、2023年４月から９月までの新設住宅貸家着工戸数（注１）が前年同期比0.4%の減少となりました。（注）１　出典：「令和５年９月分 建築着工統計調査報告」国土交通省　このような環境の下、当社は、既存拠点網を活用して効率的に営業エリア拡大に努めるとともに、申込・契約の電子化に取り組んでまいりました。また、今後成長が見込める事業用家賃債務保証のシェア拡大に注力してまいりました。債権管理面では、株式会社日本信用情報機構（JICC）の信用情報データを活用した審査高度化を推進して、信用コストの削減に取り組んでまいりました。　以上の結果、当第２四半期累計期間の売上高は12,174百万円、営業利益は1,749百万円、経常利益は1,719百万円、四半期純利益は1,186百万円となりました。 (2）財政状態の状況（資産）当第２四半期会計期間末における総資産は21,569百万円となり、前事業年度末に比べ1,143百万円増加いたしました。これは主に、求償債権が1,582百万円、家賃立替金が514百万円、現金及び預金が1,518百万円それぞれ増加しております。一方で減少要因として資産の控除項目である貸倒引当金が1,404百万円増加しております。（負債）当第２四半期会計期間末における負債総額は、18,569百万円となり、前事業年度末に比べ402百万円減少いたしました。これは主に、長期借入金が113百万円、長期リース債務が325百万円、保証履行損失引当金が274万円それぞれ減少したことによるものであります。一方で増加要因として未払法人税等が521百万円増加しております。（純資産）当第２四半期会計期間末における純資産は、2,999百万円となり、前事業年度末に比べ1,546百万円増加いたしました。これは主に、利益剰余金が1,185百万円増加したことによるものであります。 (3）キャッシュ・フローの状況（営業活動によるキャッシュ・フロー）営業活動によるキャッシュ・フローは、1,808百万円の収入となりました。これは主に、税引前四半期純利益1,719百万円、減価償却費540百万円、貸倒引当金の増加額1,403百万円等の増加要因があった一方、求償債権1,581百万円、家賃立替金514百万円等の減少要因によるものであります。 （投資活動によるキャッシュ・フロー）投資活動によるキャッシュ・フローは、93百万円の支出となりました。これは主に、無形固定資産の取得による支出84百万円の減少要因によるものであります。 （財務活動によるキャッシュ・フロー）財務活動によるキャッシュ・フローは、196百万円の支出となりました。これは主に、株式の発行による収入が360百万円等の増加要因があった一方、リース債務の返済による支出442百万円、長期借入金の返済による支出116百万円等の減少要因によるものであります。 (4）会計上の見積り及び当該見積りに用いた仮定有価証券届出書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。 (5）経営方針・経営戦略及び経営上の目標の達成状況を判断するための客観的な指標等当第２四半期累計期間において、当社が定めている経営方針・経営戦略等及び経営上の目標の達成状況を判断するための客観的な指標等について重要な変更はありません。 (6）優先的に対処すべき事業上及び財務上の課題当第２四半期累計期間において、当社が優先的に対処すべき事業上及び財務上の課題に関する重要な変更はありません。 (7）研究開発活動該当事項はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第２四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式75,000,000計75,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第２四半期会計期間末現在発行数(株)(2023年９月30日)提出日現在発行数(株)(2023年11月14日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式20,448,80022,998,000東京証券取引所 スタンダード市場単元株式数は100株 であります。計20,448,80022,998,000―― （注）１　2023年10月25日をもって、当社株式は東京証券取引所スタンダード市場に上場しております。  　　　２　2023年10月24日を払込期日とする有償一般募集による増資により、発行済株式総数が2,549,200株増加し　　　　　　ております。　　　　３「提出日現在発行数」欄には、有価証券届出書提出日までの新株予約権の行使により発行された株式数　　　　　　は含まれておりません。 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	 ２ 【役員の状況】有価証券届出書提出日以降、該当項目はございません。
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
