項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社、連結子会社５社で構成されております。当社は、純粋持株会社として事業子会社の管理・統括、会社グループ経営企画、会計・人事・総務等管理事務代行、不動産賃貸並びにグループファイナンスを行うと同時に、IT関連企業の起業支援・育成を行っております。主要な関係会社の異動は、以下のとおりです。(出版事業)当第４四半期連結会計期間において、株式会社翔泳社を吸収合併存続会社、株式会社翔泳社アカデミーを吸収合併消滅会社とする吸収合併を行い、株式会社翔泳社アカデミーは連結子会社ではなくなりました。この結果、2023年３月31日現在で、当社グループは、当社、連結子会社５社により構成されることとなりました。当社グループの事業における位置付け及びセグメントとの関連は、下記の通りであります。なお、セグメントと同一の区分であります。また、当社は特定上場会社等に該当し、インサイダー取引規制の重要事実の軽微基準のうち、上場会社の規模との対比で定められる数値基準については連結ベースの計数に基づいて判断することとなります。事業セグメント事業内容主要な会社出版事業コンピュータ関連書籍の発行・販売、コンピュータ関連のカンファレンス・教育、コンピュータ関連技術情報等のWeb上での提供、一般書籍・海外翻訳書籍の発行・販売、直販サイトにおける自社刊行書籍等の販売、電子書籍の販売、その他コンピュータ関連商品・サービスの販売(株)翔泳社コーポレートサービス事業情報技術(パソコン・ネットワーク・ソフトウェア等)関連企業等を対象とする以下のサービス提供：製品付随物・同封物の企画・製造請負、製品のマーケティング・販売促進に関するサービス、ユーザー(主に技術者)のサポートサービス、企業PR/IRのサポートサービス(株)SEデザインソフトウェア・ネットワーク事業Webサービス企画・開発・運営、ソーシャルゲーム・スマートフォンアプリ開発SEモバイル・アンド・オンライン(株)教育・人材事業医療業界関連転職支援・求人サイト運営、IT人材教育・研修(株)SEプラス投資運用事業有価証券投資、不動産賃貸SEインベストメント(株)SEホールディングス・アンド・インキュベーションズ(株) 　以上の事項を事業系統図によって示すと、下記の通りであります。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】(１)会社の経営の基本方針当社グループは、情報産業をはじめとする市場の成長に積極的に寄与することで、社会に貢献しながら自らも成長していくことを目標とする企業集団であります。また、対象市場を活性化し、新しいプレーヤーの参加を喚起するため、事業者のインキュベーションを積極的に行います。対象市場全体に亘って事業基盤を構築することで、個別事業のリスクを減少しつつ全体の成長効率を向上するという経営方針のもと、常に最適な事業会社群の構成を目指してグループ形成に取り組みます。 (２)目標とする経営指標当社グループは、成長性及び収益性の向上を最優先課題としております。目標とする経営指標は、売上高経常利益率５％を継続的に確保することを当面の目標としております。 (３)中長期的な会社の経営戦略市場全体をターゲットとする当社グループでは、既存の概念にとらわれず広い視点で収益チャンスを捉え、既存事業の成長に加え、新規事業を積極的に展開していくと共に、必要に応じて企業への戦略的投資や育成、Ｍ＆Ａに関しても積極的に活用し、事業を拡大していくことにより、グループの全体価値の向上を図ります。 (４)経営環境および課題と対応当社グループがこれまで重点的に取り組んでまいりました情報産業市場(IT市場)は、社会における中長期的なデジタルトランスフォーメーションの動きを背景に成長を続け、足許においても新型コロナウイルス感染症蔓延によりその動きが一気に加速されたことなどにより、当社グループもここ数期間にわたり比較的順調に業績を伸ばすことができました。今後の経営環境につきましては、ロシアのウクライナ侵攻を主因としたインフレに伴うコスト増加やコロナ特需の終息などにより一定程度のマイナス影響を受ける可能性があるものの、人口減少傾向下の日本社会におけるデジタルトランスフォーメーションは今後も継続・加速し、情報産業市場(IT市場)は全体としてプラス成長を続けていくものと認識しております。セグメント別の経営環境に対する認識と対応は、以下のとおりです。① 出版事業2022年の出版市場(紙+電子出版の合計。推定販売金額)の規模は１兆6,305億円、前年比2.6％減と４年ぶりのマイナス成長となりました。内訳は、紙の市場が同6.5％減、電子出版が同7.5％増。電子は前年までの２割前後の伸びから、一桁台と急速に鈍化しました。22年は、20年、21年と出版市場を支えてきたコロナ特需が完全に終息し、物価高も、趣味・娯楽品のひとつである出版物に影響し買い控えが発生しました。(公益社団法人全国出版協会・出版科学研究所2023年１月公表)。一方、当社グループでは、最新のITテクノロジーを中軸に、エデュケーション、ビジネス・カルチャー、パーソナルコンピューティング・デザインなど、将来にわたって需要が予想される質の高い実用コンテンツの制作、提供に特化しており、また、媒体も電子書籍やWebメディア、イベントなどのオンライン媒体において強いコンピタンスを有しております。上記のような厳しい経営環境ではありますが、今後共、デジタルトランスフォーメーションの潮流と親和性のある上記コンテンツ提供の継続や、コロナ禍で社会インフラとして定着した業務のオンライン化の加速などによって、当社グループの競争力維持・向上が可能であると考えております。② コーポレートサービス事業2022年の日本の総広告費は、通年で７兆1,021億円(前年比104.4％)となり、コロナ禍前の2019年を超え、1947年に推定を開始して以降、過去最高となりました。上半期は、コロナ禍からの回復に伴う行動制限緩和や北京2022冬季オリンピック・パラリンピックなどにより好調であり、下半期は、ウクライナ情勢や欧米の金融政策の転換による経済環境の大きな変化、新型コロナの再拡大などの影響を受けたものの、社会・経済活動の緩やかな回復に伴い広告需要が高まりました。特に、社会のデジタル化を背景に、好調なインターネット広告費(３兆912億円)(前年比114.3％)によって広告市場全体が成長しました(㈱電通2023年２月公表)。このような背景から、当社グループとしては、業種にこだわらず広く活用の進むオンライン広告やWebマーケティングなど多様なデジタルマーケティングのサポートをクライアントに提供することにより業容拡大の機会があると考えております。 ウクライナ情勢に伴う原材料費高騰、景況感悪化などを通じて、クライアントの広告宣伝費削減やイベント縮小などが、引き続き業績に一定のマイナス影響を及ぼす可能性があると認識しておりますが、コロナ禍収束後や停戦などウクライナ情勢の本格的好転後は、一層のオンライン化、デジタル化に関連したサービス提案を行うことに業容拡大の機会があると考えております。③ ソフトウェア・ネットワーク事業2021年の国内のモバイルコンテンツ市場は2兆8,224億円(対前年比107％)(一般社団法人モバイル・コンテンツ・フォーラム2022年７月公表)と引き続き成長を続けており、コンテンツも多様化を続けております。当社グループとしてはコンテンツの提供からコンテンツ制作や運営サービスなど多層にわたる事業展開により、競争の厳しいコンテンツ市場において安定した成長を目指しています。また、新型コロナウイルス感染症蔓延による社会不安などで需要が拡大し、2026年には1,657億円規模(恋活マッチングサービスを含む。2021年比約2.2倍。㈱タップル2021年1月公表)と予測されているオンライン婚活サービス市場にも事業を展開するなど、事業の多様化による成長機会の拡大にも取り組んでおります。コロナ禍収束後においても、社会ニーズにマッチしたデジタルコンテンツの企画・開発・運用・提供により、ビジネスチャンスの拡大の可能性が引き続きあると考えております。④ 教育・人材事業当社グループが手掛けるIT人材向け研修を含む企業向け研修サービス市場は、2022年度ではオンラインを活用した研修などコロナ禍に対応した研修サービスが普及・定着、新規需要も取り込みながら前年度比2.1％増の5,320億円とプラス成長の継続が予測されております((株)矢野経済研究所2022年８月公表)。また、当社グループが手掛ける医療関連人材紹介を含む業種・職種別人材ビジネス市場規模(５市場計)は、2022年度では依然としてコロナ禍が継続しているものの、医療人材サービスを含む各市場とも回復・拡大での推移が見込まれ、前年度比5.0％増の４兆907億円と予測されております(㈱矢野経済研究所2022年12月公表)。このような市場環境を背景に、当社グループは、引き続き、研修コンテンツの拡充や定額サービスの導入、紹介サービスの質の向上・拡充や他社との差別化、コロナ禍で定着したオンラインサービス提供などの対応によりコンピタンスを向上し、事業の成長に努めてまいります。⑤ 投資運用事業世界の株式市場は、当連結会計年度前半においてはロシアのウクライナ侵攻や欧米各国におけるインフレ進行に伴う利上げ政策などにより大きな調整局面となりましたが、年度後半に入るとインフレ鎮静化、利上げペース鈍化を受けて持ち直しの動きとなりましたが、足許では米欧の金融不安を受けて荒い展開で推移いたしました。当社グループでは、従来より分散投資及び長期投資を行っており、特に年度前半の急激な円安進行によるプラス影響もあり、総じて安定収入の確保が実現出来たものと考えております。 (５)グループとして対処すべき課題と対応上記(４)記載のセグメントごとの経営環境に対する認識と対応に加え、当社グループは中長期にわたる今後の一層の成長のため、以下の４点を重点課題として取組んでまいります。① 将来に向けた事業会社各社の成長基盤構築・整備当社グループは持株会社構造をとっており、上記のとおり各セグメントごとに事業会社が機動的に課題への対応を行うことができる体制を整備しています。全体の成長のため、各事業会社ごとに常に成長に向けて事業構造の最適化を図るよう促しており、足許では緩やかに構築・整備が進んでいるものの一層の準備が必要と認識しております。② 新規収益基盤の創出当社グループ内の保有事業の陳腐化のリスクに対応するため、当社グループでは常に新規収益基盤の創出に邁進しております。現状、創出レベルは不十分であり、今後、中長期的視点での創出の成果が必要と認識しております。③ 事業会社経営人材の拡充と育成当社グループでは事業会社収益の拡大がグループの成長につながるため、事業会社のマネジメント人材の拡充と育成が重要だと考えております。このため継続的にマネジメント人材の発掘と育成に取り組んでいきたいと考えており、現状、成果が見られる事業会社と見られない事業会社が混在しており、今後は各事業会社で成果が見られるようにし、又、ミドルマネジメントレベル人材の育成にも取り組んでまいります。④ 収益基盤の質の多様性による長期成長基盤の充実GAFAをはじめとする米大手テック企業のポジションの変化やロシアによるウクライナ侵攻やインフレ進行、金融環境の変化など、より多くの事業環境の不確実性などもふまえ、事業の多様性や投資収益の拡充など多様な質の収益基盤を持つことにより、より安定的な長期成長を実現したいと考えております。 
事業等のリスク	３ 【事業等のリスク】当社グループの事業上のリスクについて、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。①委託販売制度について当社グループにおける出版事業においては、業界の慣行に従い、取次会社及び書店に配本した出版物(書籍等)のほとんどについては、配本後、約定期間(委託期間)内に限り、返品を受け入れることを販売条件とする委託販売制度を採用しております。当社グループにおいては、返品抑制対策として、販売予測の精査による製造・出荷部数の適正化、マーケティングデータに基づいた書店への配本調整、オンライン直販・電子書籍販売など返品のない出版物流ルート経由の書籍販売強化などを行っております。会計上も、返品されると見込まれる出版物については、変動対価に関する定めに従って、販売時に収益を認識せず、当該出版物について受け取った又は受け取る対価の額で返金負債を認識しております。また、返品の際の梱包料・運送費を負担している取次会社も、物流費高騰の現況下、返品のない物流ルート拡大に動くなど業界を挙げて返品抑制に動いておりますが、想定以上の返品の増加は売上高の減少を通じて、当社グループの経営成績に影響を及ぼす可能性があります。 ②再販売価格維持制度について当社グループにおける出版事業において発行・販売する出版物については、「私的独占の禁止及び公正取引の確保に関する法律」(以下、独占禁止法という)第24条の２の規定により、再販売価格維持制度(以下「再販制度」という)が認められる特定品目に該当適用しております。独占禁止法は、再販制度を不公正な取引方法として原則禁止しておりますが、公正取引委員会の指定する書籍・雑誌等の著作物の小売価格については、例外的に再販制度が認められております。なお、当社グループにおいては、取次会社との取引価格の決定は、定価に対する掛け率によっております。公正取引委員会が2001年３月23日に発表した「著作物再販制度の取扱いについて」によると、当面の間、再販売制度は維持・存続される見通しですが、一方で再販制度を維持しながらも、消費者利益のため現行制度の弾力的運用を業界に求めていく方針を発表しております。また、業界動向としても、ネット販売増加、電子書籍増加などで同制度は揺らぎつつある現況にあります。当社グループとしては、このような現況を踏まえ、また、多様化する顧客ニーズへ対応するため、オンライン直販・電子書籍販売などを強化しておりますが、同制度の弾力的運用又は廃止は出版競争の激化、売上高の減少等を通じ、当社グループの経営成績に影響を及ぼす可能性があります。③出版事業環境について2022年の市場(紙＋電子出版の合計。推定販売金額)規模は１兆6,305億円、前年比2.6％減となり、４年ぶりのマイナス成長となりました。内訳として、紙の出版が前年比6.5％減、電子出版が同7.5％増となり、電子出版は前年までの２割前後の伸びから、一桁台と急速に鈍化しました。2022年は、20年、21年と出版市場を支えてきたコロナ特需が完全に終息し、物価高も、趣味・娯楽品のひとつである出版物に影響し買い控えが発生しました(公益社団法人全国出版協会・出版科学研究所2023年１月公表。)。当社グループにおいては、最新のITテクノロジーを中軸に、エデュケーション、ビジネス・カルチャー、パーソナルコンピューティング・デザインなど、将来にわたって需要が予想される質の高い実用コンテンツの制作、提供に特化しており、綿密な刊行計画を基に、これらのコンテンツをペーパーメディア、電子書籍及びセミナー等様々なメディアで提供しておりますが、編集者・著者の出版意図と読者ニーズの乖離や人気の高い分野での他社との競争激化、コロナ禍収束や物価高に起因する消費者の書籍購買力・購買需要の減少、更なる書店の休業・廃業、及び書籍制作の原材料である用紙代や書籍の物流コスト等の価格高騰等の諸要因が、当社グループの経営成績に影響を及ぼす可能性があります。④Webサービス事業環境について当社グループにおいては、オンラインゲーム・モバイルゲームアプリ開発・運営、Web上のマッチングサービス提供、Webサイトの構築等、自社運営又は顧客からの業務受託の形で様々なWebサービス事業を展開しております。従来中核事業であったオンラインゲーム・モバイルゲーム業界は、2021年度のスマホゲーム国内市場規模は前年度比105％の１兆5,961億円と拡大を続けているものの(一般社団法人モバイル・コンテンツ・フォーラム2022年７月公表)、ヒットタイトルが年々出現しにくくなる中で開発期間の長期化に伴うコスト増大といった課題もあり、有力なコンテンツを有するゲームメーカーの市場寡占化、成熟化が進んでおります。当社グループにおいては、このような背景の基に、提供するWebサービスの多角化・独創性の促進・強化に努めておりますが、Webサービス分野は、今後も多くの新規事業者参入が予想され、厳しい競争におかれるものと思われます。これら競合他社との競合において、サービス内容がユーザーニーズに対応できず、利用者増加が見込めない場合、又は利用者が減少した場合は、当社グループの経営成績に影響を及ぼす可能性があります。⑤法的規制等について出版事業における「再販制度」以外の当社グループの事業を推進するうえで影響のある法律として、「不当景品類及び不当表示防止法」、「個人情報の保護に関する法律」、「資金決済に関する法律」、「インターネット異性紹介事業を利用して児童を誘引する行為の規制等に関する法律」、「職業安定法」、「特定商取引に関する法律」、「消費税法」、「電子帳簿保存法」、「女性の職業生活における活躍の推進に関する法律」等様々な法律・条例等があり、当社グループにおいてはコンプライアンス経営の確立に努め、契約書のリーガルチェック、全社員向け研修等を通じて法的規制を遵守する体制を強化しております。今後において、当社グループの事業を規制する法令等の制定・改定があった場合は、当該規制対応のため、サービス内容変更、契約書内容見直し又は設備投資等に伴うコスト増加等を通じて、当社グループの経営成績に影響を及ぼす可能性があります。⑥組織再編等について当社グループは、当社を純粋持株会社とする分社経営体制を採用しております。今後共、機動的な組織再編、M&amp;Aの活用等により企業グループ総体の価値向上に努めていく方針ですが、組織再編等の進捗状況によっては追加コストが発生し当社グループ業績に影響を及ぼす可能性があります。 ⑦投融資に係るリスクについて当社グループは、連結子会社への投融資の他、日本国内外のスタートアップ企業・大手金融機関・大手一般事業法人等に対して投資を実施しております。これらの投資に際しては、投資先のリスク要因、経営計画及び市場動向等を慎重に検討した上で実施しておりますが、諸要因により必ずしも投資先が当初期待した通りの業績をあげることは保証されておりません。その場合、投資先の評価の見直しによる損失や投資回収遅延、又は、急激な市場動向の変動等により、当社グループの経営成績に影響を及ぼす可能性があります。⑧個人情報管理について当社グループは、各種事業展開及び顧客サービス提供のため、多くの個人情報をお預かりしています。そのため当社グループ各社は、個人情報漏洩防止のための社員教育や内部監査の徹底、関連規程の整備等により個人情報管理体制を一層強化しておりますが、万が一個人情報が流出し損害賠償責任を問われた場合には、当社グループの経営成績に影響を及ぼす可能性があります。⑨市場環境の変化や他社との競争について当社グループが運営する事業においては、ユーザーの志向の変化、マクロ経済情勢の変化、技術の進歩や革新による新たな競争相手の出現又は同業他社との価格競争等により、利益を確保し難い状況になる可能性があります。⑩人材確保に係るリスクについて当社グループが運営する事業においては、総じて、企画力、編集力、マネジメント能力並びにプログラミング技術力等の高い専門性及び経験が要求されることから、事業の成長にはそのような要求水準に合う優秀な人材の確保が不可欠であり、当社グループでは継続的に人材育成と確保に注力しておりますが、必要な人材確保ができない場合には、当社グループの経営成績に影響を及ぼす可能性があります。⑪情報セキュリティについて当社グループが運営する事業においては、情報システムが極めて重要な役割をもっております。当社グループでは、情報システムの安定稼動を業務運営上の重要課題と認識してセキュリティ対策等必要な対策を講じておりますが、当社グループ本社・事業所・書籍倉庫が集中している首都圏を震源とする地震等の大規模広域災害、火災等の地域災害、コンピュータウィルス、サイバー攻撃、電力供給の停止、人的ミス、及び通信事業者に起因するサービスの中断・停止等により、情報システムが機能しなくなったり機密情報が漏えいする可能性が皆無ではなく、その場合には当社グループの経営成績に影響を及ぼす可能性があります。⑫資金調達について当社グループは、銀行借入や資本市場からの資金調達をおこなっておりますが、資金需給、金利動向等金融市場環境の影響を受けるため、これらの環境の変化が、当社グループの資金調達に影響を及ぼす可能性があります。⑬知的財産権について当社グループでは、自らの知的財産権を確保し、第三者の知的財産権を侵害しないよう努めておりますが、万が一、当社グループが知的財産権に関し第三者から訴訟を提起され、又は自らの知的財産権を保全するために訴訟を提起せざるを得なくなった場合には、時間・費用等多額の経営資源が費やされたり、訴訟結果によっては、多額の損害賠償責任を負ったりする可能性があります。⑭コロナ禍収束の影響について当社グループは、新型コロナウイルス感染症拡大・蔓延に対応して、顧客へのオンラインサービス提供、業務のオンライン化及びリモートワーク推進等を積極的に進め、当社グループが提供する書籍等の巣ごもり商材への需要も増加した結果、ここ数期間にわたり総じて経営環境は良好でしたが、新型コロナウイルス感染症の５類への変更、コロナ禍収束によって、当社グループが提供するオンラインサービス等と顧客ニーズにミスマッチが生じた場合には、当社グループの業績に反動影響が及ぶ可能性があります。⑮特定取引先への依存度について当社グループは、大手取次等の取引先３社によって連結売上高の25％が占められております。当社グループにおきましては、出版物流ルートの多様化、事業ポートフォリオの多角化など多面的な事業展開を図ることで、当該リスクへの対応を図っております。しかしながら、当該取引先の経営方針に大きな変更などがあった場合、当社グループの業績に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】当連結会計年度における当社グループ(当社及び連結子会社)の財政状態、経営成績及びキャッシュ・フロー(以下、「経営成績等」という。)の状況の概要並びに経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。(１) 経営成績当連結会計年度におけるわが国経済は、新型コロナウイルス感染症による行動制限の緩和や外国人観光客の受入れ再開などにより、徐々に正常化への動きとなりました。一方、ウクライナ情勢長期化に伴う世界的な物価上昇などにより消費マインドの慎重姿勢が強まり、世界的な景気後退リスクが高まるなど、景気の先行きについては依然として不透明な状況となっております。このような環境の中、当社グループにおいては、①将来に向けた事業会社各社の成長基盤構築・整備、②新規収益基盤の創出、③事業会社経営人材の拡充と育成、及び④外的環境要因に耐性のある事業基盤整備の４点を期初に重点課題として掲げてこれらの課題に積極的に取り組んでまいりました。こうした取り組みの結果、当連結会計年度の連結売上高7,335百万円(前期比3.5％増)、連結営業利益1,437百万円(前期比3.1％減)、連結経常利益1,390百万円(前期比2.2％減)、親会社株主に帰属する当期純利益965百万円(前期比6.3％増)となりました。当社グループでは、経営の効率化と利益体質の向上を目指し、中期的にグループ構造の最適化に取り組んでおり、当連結会計年度においても当面の経営指標上の目標である売上高経常利益率５％水準を６期連続でクリアする結果となりました。セグメント別の経営成績は以下の通りであります。出版事業におきましては、書籍販売における物価高騰による消費動向変化や原価コスト上昇の影響、及び前期の電子書籍販売における特需の反動などがあった一方、Webメディアやイベントなどが引き続き好調だったことから、売上高4,430百万円(前期比0.9％減)、セグメント利益(営業利益)1,191百万円(前期比10.2％減)となりました。コーポレートサービス事業におきましては、既存の主要顧客中心に売上が増加する一方、マーケティング費用や人材コストの増加などにより、売上高954百万円(前期比11.6％増)、セグメント利益(営業利益)65百万円(前期比24.6％減)となりました。ソフトウェア・ネットワーク事業におきましては、ゲームやアプリの受託開発、ゲームコンテンツなどの事業売上が期を通じて好調に推移した一方、ソリューション事業売上が第２四半期連結会計期間以降弱含みとなったことなどを主因に売上高810百万円(前期比1.4％減)となりましたが、各事業の採算向上などによりセグメント利益(営業利益)114百万円(前期比15.8％増)となりました。教育・人材事業におきましては、オンライン研修を中心としたIT人材研修事業及び医療関連人材紹介事業共に期を通じて総じて好調に推移した結果、売上高871百万円(前期比12.2％増)、セグメント利益(営業利益)217百万円(前期比10.7％増)となりました。投資運用事業におきましては、安定的な投資運用量増加や配当金収入増加を主因に、売上高268百万円(前期比63.5％増)、セグメント利益(営業利益)185百万円(前期比50.2％増)と大幅増収増益になりました。 生産、受注、仕入及び販売の実績は、次の通りです。a.生産実績当連結会計年度における生産実績をセグメントごとに示すと、次の通りであります。 セグメントの名称生産高(百万円)前期比(％)出版事業4,6600.03コーポレートサービス事業96712.3ソフトウェア・ネットワーク事業8355.0合計6,4632.3 (注) １  セグメント間取引については、相殺消去しております。２  金額は、販売価格によっております。  b.受注実績当連結会計年度における受注実績をセグメントごとに示すと、次の通りであります。 セグメントの名称受注高(百万円)前期比(％)受注残高(百万円)前期比(％)コーポレートサービス事業99211.014522.2ソフトウェア・ネットワーク事業53414.211815.4合計1,52712.126419.0 (注) １  コーポレートサービス事業の全部及びソフトウェア開発事業の一部について受注生産を行っております。２  セグメント間取引については、相殺消去しております。 c.仕入実績当連結会計年度における仕入実績をセグメントごとに示すと、次の通りであります。 セグメントの名称仕入高(百万円)前期比(％)出版事業4△71.7教育・人材事業9841.2合計10219.7 (注) １  セグメント間取引については、相殺消去しております。２  金額は仕入価格によっております。 d.販売実績当連結会計年度における販売実績をセグメントごとに示すと、次の通りであります。 セグメントの名称販売高(百万円)前期比(％)出版事業4,430△0.9コーポレートサービス事業95411.6ソフトウェア・ネットワーク事業810△1.4教育・人材事業87112.2投資運用事業26863.5合計7,3353.5 (注) １  セグメント間取引については、相殺消去しております。 (２)財政状態当連結会計年度末は、前連結会計年度末に比べて総資産が573百万円増加、負債が23百万円増加いたしました。純資産につきましては、利益剰余金922百万円増加、その他有価証券評価差額金87百万円増加、及び資本剰余金506百万円減少の結果、6,984百万円になりました。純資産から新株予約権及び非支配株主持分を引いた自己資本は6,984百万円となり、自己資本比率は58.7％と前連結会計年度末56.8％と比べて1.9％増加いたしました。主な増減は以下の通りです。 (流動資産)645百万円増加営業投資有価証券824百万円増加、受取手形、売掛金及び契約資産160百万円増加、流動資産その他142百万円増加、並びに現金及び預金500百万円減少によるものです。 (固定資産)72百万円減少繰延税金資産25百万円減少、建物及び構築物(純額)19百万円減少、並びに投資有価証券15百万円減少によるものです。 (流動負債)107百万円増加買掛金102百万円増加、１年内償還予定の社債70百万円増加、短期借入金60百万円増加、及び未払法人税等133百万円減少によるものです。  (固定負債)83百万円減少長期借入金125百万円増加、及び社債200百万円減少によるものです。 (純資産)549百万円増加親会社株主に帰属する当期純利益計上を主因とした利益剰余金922百万円増加、営業投資有価証券及び投資有価証券の含み益増加に伴うその他有価証券評価差額金87百万円増加、並びに自己株式の消却による資本剰余金506百万円減少によるものです。 (３)キャッシュ・フロー(単位  百万円)項            目前連結会計年度当連結会計年度営業活動によるキャッシュ・フロー609△11投資活動によるキャッシュ・フロー△53△2財務活動によるキャッシュ・フロー△311△492現金及び現金同等物の増加額(△減少額)248△500現金及び現金同等物の期首残高2,8573,106現金及び現金同等物の期末残高3,1062,605 当連結会計年度末における現金及び現金同等物(以下「資金」という)は、前連結会計年度末に比べ500百万円(△16.1％)減少し、2,605百万円となりました。 (営業活動によるキャッシュ・フロー)営業活動の結果使用した資金は11百万円(前連結会計年度比621百万円増)となりました。収入の主な内訳は、税金等調整前当期純利益1,386百万円、減価償却費55百万円であり、支出の主な内訳は、営業投資有価証券の増加額701百万円及び法人税等の支払額558百万円であります。 (投資活動によるキャッシュ・フロー)投資活動の結果使用した資金は２百万円(前連結会計年度比94.7％減)となりました。収入の主な内訳は、投資有価証券の売却による収入37百万円であり、支出の主な内訳は、無形固定資産の取得による支出17百万円、及び投資有価証券の取得による支出13百万円であります。 (財務活動によるキャッシュ・フロー)財務活動の結果使用した資金は492百万円(前連結会計年度比58.2％増)となりました。収入の主な内訳は、長期借入れによる収入400百万円であり、支出の主な内訳は、自己株式の取得による支出460百万円、長期借入金の返済による支出221百万円、及び社債の償還による支出130百万円であります。 (資本の財源及び資金の流動性に関する情報)当社グループの運転資金及び投資資金については、まず営業活動によるキャッシュ・フローで獲得した資金を充当することを基本としておりますが、資金需要及び金利動向等の調達環境並びに既存の有利子負債の返済及び償還時期等を考慮の上、銀行等金融機関からの借入、債券や株式の発行による資本市場からの資金調達など外部資金調達を実施する場合があります。当社は、複数の内外金融機関との間で幅広く良好な関係を築くと共に、安定的な業績と良好な財務体質による信用力維持・向上に努めております。 (重要な会計上の見積り及び当該見積りに用いた仮定)繰延税金資産の回収可能性について後記  第５[経理の状況]１[連結財務諸表等](1)[連結財務諸表][注記事項](重要な会計上の見積り)及び２[財務諸表等](1)[財務諸表][注記事項](重要な会計上の見積り)において、記載しております。 
経営上の重要な契約等	 ５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資については、PCなどの備品・消耗品購入、及び業務用ハードウェア並びにソフトウェアへの新規投資や機能強化などを目的とした設備投資を継続的に実施しております。当連結会計年度の有形固定資産・無形固定資産合計の設備投資の総額は28百万円であり、セグメントごとの設備投資について示すと、次の通りであります。(１)出版事業当連結会計年度の主な設備投資は、PCなどの備品・消耗品購入を中心とする総額7百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (２)コーポレートサービス事業当連結会計年度の主な設備投資は、PCなどの備品・消耗品購入、及び業務用ハードウェアへの機能追加投資を中心とする総額1百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (３)ソフトウェア・ネットワーク事業当連結会計年度の主な設備投資は、PCなどの備品・消耗品購入、業務用ハードウェア及び事業用ソフトウェアへの新規投資などを中心とする総額6百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (４)教育・人材事業当連結会計年度の主な設備投資は、業務用ハードウェア構築・監視機能設定作業として総額0百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (５)投資運用事業当連結会計年度の主な設備投資は、業務用ソフトウェアへの新規投資などを中心とする総額10百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 (６)全社共通当連結会計年度の主な設備投資は、業務用ソフトウェアへの新規投資などを中心とする総額2百万円の投資を実施しました。なお、重要な設備の除却又は売却はありません。 
主要な設備の状況	 ２ 【主要な設備の状況】(１) 提出会社2023年３月31日現在事業所(所在地)セグメントの名称帳簿価額(百万円)従業員数(人)土地(面積㎡)建物構築物工具、器具及び備品リース資産合計本社(東京都新宿区)全社775(513.13)31903―1,0988 (注) １  金額は帳簿価額によっております。２  従業員数には臨時従業員は含まれておりません。 (２) 国内子会社2023年３月31日現在会社名事業所(所在地)セグメントの名称帳簿価額(百万円)従業員数(人)土地(面積㎡)建物構築物工具、器具及び備品リース資産合計(株)翔泳社本社(東京都新宿区)出版事業―9―23234152(株)SEデザイン本社(東京都新宿区)コーポレートサービス事業―――1―136SEモバイル・アンド・オンライン(株)本社(東京都新宿区)ソフトウェア・ネットワーク事業―0―3―340(株)ＳＥプラス本社(東京都千代田区)教育・人材事業―5―6―1241SEインベストメント(株)本社(東京都新宿区)投資運用事業――――――0 (注) １  金額は帳簿価額によっております。２  土地及び建物は全て賃借中であります。３  従業員数には臨時従業員は含まれておりません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式74,000,000計74,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月26日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式21,184,22621,184,226東京証券取引所スタンダード市場完全議決権株式であり、株主としての権利内容に制限のない、標準となる株式。単元株式数は100株であります。計21,184,22621,184,226――  
