項目	値
事業の内容	３【事業の内容】当社グループは、当社（株式会社山王）及び子会社２社（Sanno Philippines Manufacturing Corporation（以下ＳＰＭＣ）、Sanno Land Corporation（以下ＳＬＣ））により構成されており、コネクタ・スイッチ等の電子部品の精密プレス加工及び金型製作、貴金属表面処理加工を主たる業務としております。　なお、精密プレス加工と貴金属表面処理加工を一貫して行う能力を有することで、得意先の求める品質・価格・納期の対応を行っております。　両工程の内容は次のとおりであります。 (1) 精密プレス加工工程　日本セグメントにおいて、顧客である主にコネクタメーカー（注１）より依頼を受けて、コネクタのプレス金型の設計・製作を行い、製作した金型を使ってプレス材料（主に銅合金を伸銅した条材）をプレス加工し、フープ成型品（連続したキャリア部分（注２）をもつプレス成型品）を生産しております。　携帯機器等の製品の小型化の要請に応え、現在プレス加工は、1,000分の１ミリメートルのレベルでの寸法管理を行っており、成型品の材料の厚さは0.05ミリメートル、ピッチ（ピン間隔）は0.25ミリメートルの製品まで金型の設計・製作及びプレス加工を行っております。一方小型化を優先しない部品として車載向け製品など、製品ピッチの大きい品物の加工も行っております。 (2) 表面処理加工工程　日本・フィリピンセグメントにおいて、コネクタ、スイッチ、ＩＣソケット等の接点部品であるプレス成型品への高速金めっき加工、パラジウムニッケル合金めっき加工、錫めっき加工等を行っております。特に、精密部分金めっき加工（ニッケルバリア（注３）、スポットめっき（注４））や、環境対応の仕様として鉛を含まない半田（錫銅合金・純錫等）めっき加工を、リールtoリール（注５）により行っております。　なお、当社グループが精密プレス加工及び表面処理加工を行っている電子部品は、以下の用途に使用されております。 区　分内　容パソコン関係デスクトップパソコン、ノートパソコン、プリンター等の周辺機器及び接続、配線機器携帯電話スマートフォン・タブレット端末・携帯電話の搭載品、バッテリー関係の周辺機器車載自動車の制御部分・計器類及びエアバッグ等、カーナビ装置等の機器類デジタル家電デジタルカメラ、デジタルテレビ、DVD等産業用機器工作機械、計測器、監視カメラ、産業用・工業用機器、半導体製造装置、サーバー等ゲーム機器パチンコ等アミューズメント機器、家庭用ゲーム機等カードカード用のソケット・メモリーカード等の記憶装置、ICカード等の機器その他基地局等の通信機、モバイル及び上記に分類されない機器・装置等（注) １．電子部品の設計製造、販売を行っているメーカーです。２．帯状に連続したガイド部をキャリアと呼んでおります。これに一定間隔でプレス成型された端子が付いており、リールに巻き取って取り扱います。このガイド部を引き出すことにより、端子も繰り出され、連続で表面処理加工を行った後、再びリールに巻き取ります。３．電子機器の小型化により、コネクタ部品も小さくなり、半田付けで組み込む際に必要部分以上に半田が吸い上がってしまうのを防止する加工仕様の名称です。４．必要な部分にのみ、ピンポイントで金めっきを行う加工方法の名称です。５．金属コネクタにおいて、精密プレス加工を行いリールに巻き取った長い素材を繰り出して連続で表面処理加工を行った後、再びリールに巻き取り工程が終了する一連の加工方法をリールtoリールと呼んでおります。 　以上述べた事項を系統図に示すと次のとおりであります。    
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】(1)経営方針　当社グループでは、表面処理・プレス加工のノウハウを活かし社会貢献するという創業から受け継いだ精神をより明確にし、更には会社の持続的な成長と価値創造の土台を築くため、2022年1月に、「私たちの働きで、社会のインフラを支え人々の暮らしの安全、便利な社会の実現に貢献する」を当社の存在意義（パーパス）として設定いたしました。また、「受注拡大」、「生産体制の増強・収益力の強化」を主要戦略として掲げ、2022年7月期に引き続き2023年7月期もこれらの戦略を当社グループ一丸で推進し、成果を挙げることができました。　2024年7月期も、この「パーパス」や以下の主要戦略の推進に加え、環境変化に応じた体制整備を進めることで、お客様、株主の皆様・社員をはじめとする全てのステークホルダーの皆様の期待に応えてまいります。 (2)目標とする経営指標　当社グループは、受注拡大、生産体制の増強とシステム化の推進、人材育成、環境への取り組みなどを重点課題に掲げ、市場の変化に対応するために、東北事業部への新ライン建設等の設備増強を着実に実行していくことで、収益体質の改善に取り組み、売上高9,600百万円、営業利益220百万円、経常利益270百万円を目指してまいります。 (3)経営環境　足元の市場環境は、欧米での地政学リスクの高まりによる資源価格高騰に伴うインフレの進行とそれへの対応としての政策金利の上昇の影響や、中国での不動産価格の下落による景気下押し懸念の増大から、世界景気減速のリスクが高まっております。このため、今まで堅調であった産業機器向け分野や民生用機器向け分野において、想定以上に需要が落ち込み、在庫過剰の状態となっています。一方、中長期的には、新たなAI市場の開発をはじめとしたDX化の進展や５Ｇ通信向け分野での本格普及の始まりなどを背景として、市場の成長、部品需要の拡大は継続するものと考えております。 (4)優先的に対処すべき事業上及び財務上の課題① 受注拡大　今後の需要の増大に対応し、中長期的に成長を続けていくため、徹底したマーケティング活動と、東北事業部への加工難易度の高い新製品への対応が可能な新ラインの建設など、引き続きタイムリーな設備投資を実施し、製造工程の自動化、効率化による生産性向上とともに、新たな部分微細めっき技術や品質面でのより一層の高度化の追求など、他社が追随できない技術的差別化を進めることで受注の拡大を図ってまいります。 ② 生産体制の増強とシステム化の推進　グループ最大の生産拠点である東北事業部の生産体制増強に向けた新設備建設に加え、めっき、プレスの既存設備においても、より一層の生産性向上を図るため、加工の自動化、工程検査システムの確立などのシステム化を進めてまいります。引き続き車載、通信、産業機器分野のそれぞれで、お客さまが求める高度な要求にも迅速に対応できる生産体制の整備・増強を進めてまいります。  ③ 人材育成　労働力人口の減少のもとであっても、事業展開を支える人材の採用強化や成長分野を強化する人材の再配置などの組織戦略を推進してまいります。また、社員の育成、変化適応力向上のため、外部の教育システムによる階層別、分野別研修やキャリアパス教育、部門別教育を推進し、社員ひとりひとりがもつ成長意欲とキャリアビジョンを実現すべく、働く環境の整備を継続してまいります。 ④ 環境への取り組み　当社グループは、地球温暖化防止、資源保護、環境汚染防止などへの取り組み強化の一環として、東北事業部に太陽光発電をベースとする再生可能エネルギー設備を導入しております。また東北事業部で使用する電力において、非FIT非化石証書を活用することで、CO2 排出量を2030年度に2017年度比で 50％削減することを目標として掲げており、引き続き地球環境への負荷軽減を図ってまいります。 ⑤ 新規事業推進　2050年カーボンニュートラル達成に向け、世界各国の水素エネルギー開発競争が激化する中、我が国では2023年6月に「水素基本戦略（改定）」を発表し、2030年までに日本関連企業の水電解装置の導入数値目標を明示するとともに、部素材等の水素コア技術が世界で活用されることを目指す水素産業戦略が新たに示されました。　これを受け、水素透過膜をはじめとする当社新規開発品については、事業化に向けた動きを加速してまいります。　開発中の水素透過膜は当社の貴金属めっき技術を応用したもので、既存技術で製造された水素透過膜と比較し、低コストかつ水素の透過量を増大させることができるため、水素精製装置の一層の小型化要求に応えられる技術と考えております。　水素透過膜の開発については、国立大学法人 東京工業大学 科学技術創成研究院 ゼロカーボンエネルギー研究所、および国立研究開発法人 産業技術総合研究所 福島再生可能エネルギー研究所とそれぞれ共同研究契約を締結し共同研究を進めているほか、福島県からも再生可能エネルギー事業化実証研究支援事業として支援を頂いております。　当社の水素透過膜開発が水素の普及に寄与するよう、事業化に向けた開発を推進してまいります。  
事業等のリスク	３【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中における将来に関する事項は、本書提出日現在において当社グループが判断したものであります。 (1）ＩＴ産業等の業界動向が当社の業績に与える影響について当社グループの主要製品はＩＴ産業等の動向に影響を受けやすい電子部品等の材料となるプレス加工品及び表面処理品であり、主にコネクタメーカーからの受注加工となっております。近年多くのコネクタメーカーにおいて、コスト低減、開発のスピードアップ、社内稼働率の維持向上や収益の外部流出防止等を目的に、プレス加工及び表面処理加工を国内及び海外グループ会社の内製部門へ取り込む動きが強まっております。この内製化の進展が、ＩＴ産業の業績動向以上に進んだ場合、当社グループの財政状態及び経営成績に影響を及ぼす可能性があります。 (2）為替変動の影響について当社グループは、今後もマーケットの拡大が期待されるアジア地域（フィリピン）に海外子会社を有しております。海外子会社は主としてドル建てで決済しておりますが、海外での取引規模が拡大し、当社グループ内に占める子会社の売上、利益の割合が増加した場合、今後も為替相場の変動が当社グループの財政状態及び経営成績に大きな影響を与える可能性があります。また、当社グループは日本国内においてはその取引のほとんどが日本国内のコネクタメーカーとの円建て取引となっており、直接的な為替の影響は受けないものの、国内取引先の生産拠点の海外移管等がさらに進んだ場合には国内での円建て取引が減少する事により、当社グループの財政状態及び経営成績に影響を与える可能性があります。 (3）技術開発、生産設備の開発・新設について当社グループが属する電子工業界は、世界市場の中で日進月歩絶えず進化を遂げており、製品動向や環境対応基準等を含めた情報の変化にスピーディーに対応することは、経営上重要な要素であります。現在、営業情報等をもとに市場のニーズに応えるべく技術開発をいち早く行い、現有設備への展開や設備の新設を行っておりますが、当社グループが保有する生産設備は自社での設計・製作を基本としているため、製品動向に急激な変化（形状や材質、使用原材料等）が生じた場合、研究開発、設備の設計・製作に時間を要することから生産に支障を来す可能性があり、その結果当社グループの業務運営に重大な影響を及ぼす可能性があります。 (4）法的規制等について当社グループは、表面処理の工程内で「毒物及び劇物取締法」の対象となる薬品を使用しており、また工程より排出される廃液等には「水質汚濁防止法」「大気汚染防止法」「土壌汚染防止法」等の対象となる重金属イオン等が極微量含まれており、それぞれ同法の規制を受けております。当社グループでは、各種届出及び有資格者の下での管理を徹底するとともに、法的規制値より更に厳しい社内基準値を設けて廃液等を管理し、可能な限りのリサイクルを行い法令遵守に努めております。しかしながら、法改正等により規制が強化され、当社グループの工程内で対象となる薬品の使用が禁止又は使用制限された場合、廃液等の廃棄物の排出基準が変わり処理設備の大幅な改造の必要が生じた場合や、自然災害等による設備の崩壊により敷地内汚染が発生した場合には、その対応に多大な費用と時間を要する可能性があり、当社グループの財政状態、経営成績に影響を及ぼす可能性があります。 (5）環境問題対応について当社グループが属する電子工業界では、「鉛フリー」や「脱塩素溶剤」等の問題を抱えておりますが、環境問題に対し様々な対策が講じられております。当社グループにおきましては、表面処理加工法の改良をもって対処しておりますが、今後代替物や新技法等が開発された場合、設備移行に多大な費用と時間を要する可能性があります。また、国内では「ノンシアン」による表面処理要請が強くなってきており、今後水質・大気等排出基準の強化が法的に進められた場合、その対応に多大な費用と時間を要する可能性があります。  (6）土壌汚染について土壌汚染対策法や、各自治体における生活環境の保全等に関する条例等（以下、総称して「土壌汚染関連法令」といいます。）によれば、土地の所有者、管理者又は占有者は、六価クロム、鉛、塩素、トリクロロエチレンその他特定有害物質による土地の土壌汚染の状況について調査し、都道府県知事に報告を行わなければならない場合があります。また、特定有害物質による土壌の汚染により、人の健康にかかる被害が生じ、又は生ずるおそれがあるときは、都道府県知事によりその被害を防止するため必要な手段をとる必要がある場合があります。上記の制度を前提にした場合、当社の保有する本社地区の敷地内の一部において、当社が業務上使用していない特定有害物質に関して、これまでに基準値を上回る測定結果が断続的に確認されております。現時点において、当社において何らかの対策を行う必要はないものの、将来当社が同工場用地を売却したり、同工場施設の使用を廃止する場合等に、土壌汚染関連法令に基づく調査を実施しなければならない可能性があります。なお、当該調査において土壌汚染関連法令に定める基準値を超える汚染土壌が確認された場合は、かかる有害物質を除去するために土壌汚染関連法令に基づく汚染土壌の入れ替えや洗浄などの処理が必要となり、その対応に費用と時間を要する可能性があります。 (7）知的財産権等について当社グループでは、加工プロセスに係わる技術開発が多くありますが、出願公告を行うことによりノウハウの社外流出に結びつく恐れが多分にあると考えているため、特許権・実用新案権の取得を積極的には行わない方針です。このため、他社が当社の開発した技術にかかる特許を取得した場合は、当社の経営成績に影響を与える可能性があります。また、当社グループにおいては、他社の知的財産権等の侵害を防止するため、必要と考えられる社員への教育や関連文献の調査、弁理士等専門家への相談を行う処置を講じておりますが、かかる処置にもかかわらず、他社の知的財産権を侵害してしまった場合には、当社グループの財政状態、経営成績及び社会的信用に影響を与える可能性があります。 (8）政情不安が与える影響について当社グループは貴金属表面処理事業において海外需要の高まりから、フィリピンに生産拠点を有しております。今後、日本メーカーの海外移管の促進等により当社グループ内での海外生産高シェアも増加していくものと考えております。しかし、アジア諸国の一部では政情不安等がもたらす影響も懸念され、また、法令や政策、規制、税制等の変更が行われた場合、当社グループの財政状態及び経営成績に重大な影響を与える可能性があります。 (9）主要原材料の価格変動について当社グループの主要事業である表面処理加工並びにプレス加工において、主要原材料としてそれぞれ「シアン化金カリウム」と「銅平板材」が使用されております。シアン化金カリウムは金を68.3％含有しており、プレス原材料は銅など、それぞれ国際的な取引市場での市況により価格が左右されます。当社グループでは顧客からの受注の中で原材料価格の上昇を販売価格に転嫁するよう努力しているものの、金並びに銅の市場価格の変動が当社グループの予想を超えた場合など単価に十分に反映できないような場合には、当社グループの経営成績に影響を及ぼす可能性があります。 (10）人材の確保について当社グループは、経営環境の急激な変化に対応してコスト構造の抜本的な見直しを行い、経費削減に努めてまいりました。しかし、顧客の内製化の推進や海外グループ会社への生産移管などが進んでおり、経営環境の変化に対応した更なる収益体質への変革を進めております。表面処理加工及びプレス加工の作業は自動化及びマニュアル化による標準作業ができる状況にありますが、微細加工技術を追求した加工方法の、ニッケルバリア、スポットめっき等については、その加工設定などにおいて人に依存する割合が高い部分もあり、標準化体制を整えるべく推進しております。しかしその体制構築に時間を要しており、品質を支える技能者の確保、技能の伝承は不可欠な状況です。今後技能者の退職というような事態が生じた場合には、生産に支障を来し当社グループの業務運営に大きな影響を及ぼす可能性があります。 (11）事故災害等による影響について当社グループは国内において関東及び南東北に生産拠点を有し、また海外においてはフィリピンに拠点を設け、市場動向に合致した最適地生産活動と、生産拠点分散による各種事故や災害発生から被る影響を最小限に抑える対策を講じております。　当社は、東北工場（現東北事業部：福島県郡山市・西部第二工業団地内）において、火災および汚染水河川流出事故を発生させた経緯がございます。この経験を生かし社内防火教育訓練や予防対策をはじめリスク管理体制には万全を期して対処しておりますが、今後同様の事故が発生した場合や地震等自然災害による製造設備や処理プラントの被害状況によっては、対処や復旧作業に多大な時間と費用を要する場合があり、当社グループの財政状態及び経営成績に影響を与える可能性があります。　また、新型コロナウイルスの世界的な拡散のような経済活動に大きな打撃を与える事象が発生した場合においても同様に当社グループの財政状態及び経営成績に影響を与える可能性があります。　なお、新型コロナウイルス等の感染拡大は、従業員の活動が制約され、生産・販売等の企業活動に幅広く影響を及ぼす可能性があります。当該リスクについては、社内に危機管理マニュアルを制定し、従業員自らが感染防止行動をとるとともに、従業員の感染リスクを避けつつ得意先との商談や新製品・技術に関する情報収集が可能となる働き方の検討・導入等で対応いたします。  
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績の状況当連結会計年度における世界経済におきましては、供給面での制約による半導体等の調達難は緩和されつつあるものの、世界的な金融引き締めの継続により欧米における景気後退リスクが意識されており、ウィズコロナによる需要回復、アメリカ経済における労働力不足及びウクライナ危機に伴う資源価格高騰により物価が上昇しているだけでなく、中国経済の停滞についても懸念される状況にあります。わが国経済におきましても、輸出の底堅い動きで新型コロナウイルスの影響から景気は持ち直しておりますが、国内企業物価は緩やかに下落しているものの高い水準の賃上げなどにより消費者物価は上昇するなど、先行き不透明な状況が続いております。当社グループが属する電子工業界では、中長期的には市場の拡大による成長の途上にありますが、第２四半期連結累計期間まで堅調であった産業機器向け分野や民生用機器向け分野における在庫調整等の影響で第３四半期連結累計期間以降は想定以上に需要が大きく落ち込み、また自動車向け分野において本格的な需要の回復に至っていないなど、当連結会計年度においては総じて需要が急激に減少する厳しい市場環境にありました。　このような状況のもと当社グループは、微細めっき技術の追求等による品質向上や、製造工程の自動化、エネルギー価格の急激な上昇の影響を最小限にとどめるべく生産拠点管理の効率化による生産性向上に積極的に取り組んでまいりました。　この結果、当連結会計年度の売上高は9,563百万円（前年同期比1.2％増）、営業利益は205百万円（前年同期比59.0%減）、経常利益は239百万円（前年同期比52.8%減）、親会社株主に帰属する当期純利益は154百万円（前年同期比56.7%減）となりました。　なお、セグメント毎の経営成績は次のとおりであります。 ①　日本当連結会計年度は、５Ｇ向けを中心とした通信分野や自動車向け分野での部品需要に対応すべく積極的な受注活動、生産体制の拡充に努め通信分野や自動車分野での最先端製品の受注による追い風を受けましたが、産業機器向け分野並びに民生用機器向け分野の在庫調整等の需要落ち込みが急激であったことに加え、世界的なエネルギー価格の高騰や積極的な投資による償却費負担の増加もあり収益性が悪化する厳しい経営環境となりました。この結果、売上高は7,575百万円（前年同期比3.6％減）、営業利益は51百万円（前年同期比85.7%減）となりました。 ②　フィリピン当連結会計年度は、車載関連を中心とした受注の回復等により増収となり、また、生産体制見直し等の収益改善活動が奏功いたしました。この結果、売上高は2,003百万円（前年同期比22.7％増）、営業利益は79百万円（前年同期比18.6％増）となりました。 (2）財政状態の状況当連結会計年度末の総資産は、現金及び預金が522百万円、建設仮勘定が467百万円増加したものの、売掛金658百万円、流動資産その他が346百万円減少したことなどから、前連結会計年度末と比べ9百万円減少し、11,608百万円となりました（前連結会計年度末は11,617百万円）。負債は、長期借入金が146百万円増加したものの、流動負債その他が306百万円、短期借入金が120百万円減少したことなどから、前連結会計年度末と比べ334百万円減少し、5,661百万円となりました（前連結会計年度末は5,995百万円）。また純資産は、為替換算調整勘定が205百万円、利益剰余金が107百万円増加したことなどから、前連結会計年度末と比べ325百万円増加し、5,946百万円となりました（前連結会計年度末は5,621百万円）。 (3）キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物の残高は前連結会計年度末と比較して580百万円減少し、2,203百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）当連結会計年度における営業活動によるキャッシュ・フローは、1,185百万円増加（前年同期は145百万円の増加）となりました。これは主に棚卸資産の増加が162百万円あったものの、売上債権の減少が883百万円、減価償却費が510百万円あったことなどによるものです。 （投資活動によるキャッシュ・フロー）当連結会計年度における投資活動によるキャッシュ・フローは、2,049百万円の減少（前年同期は372百万円の減少）となりました。これは主に定期預金の預入による支出1,080百万円、有形固定資産の取得による支出が954百万円あったことなどによるものであります。 （財務活動によるキャッシュ・フロー）当連結会計年度における財務活動によるキャッシュ・フローは、196百万円の増加（前年同期は146百万円の減少）となりました。これは主に長期借入金の返済による支出が269百万円、短期借入金の減少が120百万円あったものの、長期借入れによる収入が500百万円、セールス・アンド・リースバック取引による収入が234百万円あったことなどによるものであります。 (4）生産、受注及び販売の実績① 生産実績　当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高(千円)　前年同期比（％）日本7,727,103△4.5フィリピン1,477,7083.0合計9,204,811△3.4（注）金額は販売価格によっております。  ② 受注実績　当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高（千円）前年同期比（％）受注残高（千円）前年同期比（％）日本7,608,801△8.3514,272△32.9フィリピン1,867,43925.428,501118.5合計9,476,241△3.1542,773△30.4（注）金額は販売価格によっております。  ③ 販売実績　当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称販売高(千円)前年同期比（％）日本7,560,089△3.3フィリピン2,003,39222.7合計9,563,4811.2（注）セグメント間取引については相殺消去しております。 (5）経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりです。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ① 財政状態の分析「(2) 財政状態の状況」に記載のとおりであります。 ② 経営成績の分析「(1) 経営成績の状況」に記載のとおりであります。このような状況のもと、当社グループは、需要が拡大している５Ｇ向け製品や産業機器、自動車部品の受注拡大に向け東北事業部での新ライン増強を進めるなど積極的な設備投資を実施し、一層の受注拡大に努めてまいります。 ③ キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報当連結会計年度における現金及び現金同等物（以下「資金」という。）の詳細につきましては、「(3) キャッシュ・フローの状況」に記載しております。 資本の財源及び資金の流動性当社グループの資金需要のうち主なものは、貴金属表面処理加工工程を中心とした国内同工程の生産性向上を目的とする設備増強であります。また、当社グループが使用する主材料のうちシアン化金カリウムは高価であることから、調達コストを抑えるため現金購入を行っておりますが、主材料購入が主要な資金需要の一部分になっております。上記の資金需要に対応するため、当社グループは取引金融機関から資金調達を行っております。 ④ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、我が国において一般に公正妥当と認められる会計基準に基づいて作成されております。この連結財務諸表の作成に当たっては、決算日における資産・負債の報告数値及び偶発債務の開示、並びに報告期間に収入・費用の報告数値に影響を与える見積り及び仮定の設定を行い、提出日現在において判断したものであり、将来に関しては不確実性があるため、これらの見積りと異なる場合があります。なお、重要な会計上の見積り及び当該見積りに用いた仮定の詳細につきましては、「第５ 経理の状況 １ 連結財務諸表等（１)連結財務諸表 注記事項 （重要な会計上の見積り）」に記載のとおりであります。  
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６【研究開発活動】当社グループの研究開発活動は、主に日本セグメントの事業開発部にて行われ、水素透過膜をはじめとする当社新規開発品については、積極的に外部との交流を図りながら開発を進めております。当連結会計年度における研究開発費として79,176千円を費やしております。当連結会計年度における研究の主要課題は次のとおりであります。 　2015年パリ協定により地球温暖化を防止するため、二酸化炭素をはじめとする温室効果ガス排出量と吸収量のバランスを取ることが長期目標として掲げられ、日本でも2020年12月に「2050年カーボンニュートラルに伴うグリーン成長戦略」が策定されました。世界各国では温室効果ガス排出を抑制する技術開発やエネルギーミックスの検討が進むなど、地球温暖化防止に対する取り組みが活発化しております。 　二酸化炭素を排出しない太陽光や風力などのいわゆる再生可能エネルギーの利活用が進む中、得られた余剰電気エネルギーで二次電池よりも長期保存性に優れた水素及び水素キャリアを製造した上で必要に応じ水素から燃料電池等でエネルギーを得る、いわゆる水素サプライチェーンの構築を目指し、構築に必要な要素技術の開発が進んでいます。　こうした中、当社では燃料電池等に利用が想定される高純度水素を精製する為の要素技術である水素透過膜の開発を進めております。 　当社の水素透過膜はパラジウム合金と多孔質ニッケル支持体などで構成され、いずれもめっき法で作製する技術に特徴があり、2014年以降、国立大学法人 東京工業大学 科学技術創成研究院 ゼロカーボンエネルギー研究所、国立研究開発法人 産業技術総合研究所 福島再生可能エネルギー研究所との共同研究により開発を進めた成果として計5件の特許を取得しております。　現在では、引き続き両機関及び水素利用拡大を目指す企業様との間で秘密保持契約を締結の上、小型で安価な水素精製装置の実現を目指し共同開発を進めております。2023年4月には3年目となる令和5年度福島県再生可能エネルギー事業化実証研究支援事業採択を受け、開発を進めております。 
設備投資等の概要	１【設備投資等の概要】　当連結会計年度において実施いたしました設備投資の総額は899百万円であります。国内では、東北事業部での新ライン建設を中心に881百万円の投資を行いました。また海外子会社では、Sanno　Philippines　Manufacturing　Corporationに17百万円投資いたしました。  
主要な設備の状況	２【主要な設備の状況】　当社グループ（当社及び連結子会社）における主要な設備は、以下のとおりであります。(1）提出会社2023年７月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数(人)建物及び構築物機械装置及び運搬具土地（面積㎡）その他合計本社（横浜市港北区）日本本社設備他35,53338,563281,500(1,030)112,668468,26460(4)バレル製造部（横浜市港北区）日本表面処理加工設備10,2499,216109,616(2,524.35)2,337131,42114(4)鈴川技術センター（神奈川県伊勢原市）日本表面処理加工設備－－166,000(2,639)55166,0555(1)東北事業部（福島県郡山市）日本表面処理加工設備、プレス加工設備326,119617,411609,362(33,000)771,2842,324,177206(21)秦野プレス技術センター（神奈川県秦野市）日本プレス加工設備5,771－59,930(1,199)8665,7888(1) (2）在外子会社2023年７月31日現在 会社名事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数(人)建物及び構築物機械装置及び運搬具土地（面積㎡）その他合計Sanno PhilippinesManufacturingCorporation本社工場（フィリピン共和国カビテ州）フィリピン表面処理加工設備他24,319116,236－[13,200]80,835221,39296(99)（注）１．帳簿価額のうち「その他」は、工具、器具及び備品、リース資産及び建設仮勘定であります。２．上記「土地」中［外書］は、土地の賃借面積であり、年間賃借料は3,401千円であります。３．上記「従業員数」は就業人員（当社グループからグループ外への出向者を除き、グループ外から当社グループへの出向者を含むほか、常用パートを含む。）であります。４．従業員数の（　）は、臨時雇用者数を外書しております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式17,600,000計17,600,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年７月31日）提出日現在発行数（株）（2023年10月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式5,000,0005,000,000東京証券取引所スタンダード市場単元株式数100株計5,000,0005,000,000－－
