項目	値
事業の内容	３ 【事業の内容】当社グループは、住設環境機器事業、陶磁器事業および機能性セラミック商品事業での製造・販売等を主な事業内容とし、さらに各事業に関連する物流およびその他のサービス等の事業活動を展開しています。当社グループの事業に係る位置付けの概要は次のとおりです。(1) 住設環境機器事業当社が製造・販売および浄化槽の維持管理等を行っています。(2) 陶磁器事業 当社が製造・販売しているほか、海外においては連結子会社１社(NIKKO CERAMICS, INC.)を米国における販売総代理店、持分法適用関連会社１社(N&amp;I ASIA PTE LTD.)を東南アジアにおける販売代理店としています。(3) 機能性セラミック商品事業当社が製造・販売を行っています。(4) その他当社が捨てられるボーンチャイナを再利用した肥料の製造・販売を行っています。 なお、その他の関係会社である三谷産業㈱とは、主に住設環境機器および機能性セラミック商品に関わる当社の商品を販売するほか、同社から住設環境機器商品および機能性セラミック商品の原材料を仕入れています。 〔事業系統図〕 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境および対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものです。(1) 経営方針当社グループは、「企業は社会の公器」として短期的な利益ではなく、長期的な視点に立った経営を優先する社会の実現を目指す企業群の一翼を担うことを認識しています。社員・顧客・仕入先・地域社会・地球といったすべての社中※に貢献することにより企業価値を上げるという考え方である「公益資本主義」の理念に賛同しています。 ※社中とは、志を同じくして事業を成功に導く仲間のことを意味します。根本には協力、協調の精神が漂っているところがステークホルダーと異なります。一般によく使われるステークホルダーは、英米の経営学書で使われる用語の直訳で、利害関係者を意味しますので、構成員はもともと利害が相反するものとする意味合いを持っています。 以上の観点から、当社グループは、次の経営理念のもと、企業経営に取り組んでいます。〔経営理念〕『お客さまに選ばれる会社になることを目指して』・挑戦私たちは、挑戦し続けます。常識や慣習にとらわれることなく、新しい技術、商品、顧客の創造をする企業となり、社会に貢献いたします。・信頼私たちは、信頼を大切にします。お客さまに対しても、社員同士でも、信頼関係が築けるように行動します。透明性の高い健全な経営を構築し、継続いたします。・知恵私たちは、知恵をふりしぼります。一人ひとりが考えて創意工夫をすることで、お客さまの満足度の高い商品を作り、提供いたします。環境も私たちのお客さまです。 加えて、当社が200年企業となるべく未来に向けて持続的に成長していくため、改めて当社の存在意義を見つめ直し、中長期的な方向性として2022年１月に以下の『ミッション・ビジョン・バリュー』を制定いたしました。〔ミッション・ビジョン・バリュー〕・ミッション(存在意義)       『未来を素敵にする』・ビジョン(目指す姿)　　　　 『かけがえのないブランドになる』・バリュー(価値観・行動指針) 『今を楽しみ、ニッコーファンをつくる』 また、当社グループの各事業においては、次のミッション・ビジョンを掲げ、経営理念に基づく行動を継続することにより、これらの実現に向けて事業展開しています。〔住設環境機器事業〕(水創り事業部)・ミッション　「美しい水を創り、世界の水環境に貢献する」・ビジョン　　「水ビジネスでイノベーションを起こし、お客様に選ばれるリーディングブランドになる」(環境プラント事業部)・ミッション　「水処理技術の提供を通じて世界の水環境を守る」・ビジョン 　 「水環境ソリューションのリーディングカンパニーとなる」(バンクチュール事業部)・ミッション　「お風呂に感性を吹き込む」 ・ビジョン　　「お風呂体験のリーディングブランドになる」  〔陶磁器事業〕・ミッション　「豊かな生活空間を創造し続ける」・ビジョン  　「世界で『Only Oneのブランド』となる」 〔機能性セラミック商品事業〕・ミッション　「セラミック関連技術により世の中を便利にし、みんなの生活を豊かにする集団であり続ける」・ビジョン  　「特長のある新商品を提供し、競争力のある、誇れる、価値創造型事業部になる」  (2) 経営環境および対処すべき課題当連結会計年度は、当社グループの主たる事業である住宅業界を取り巻く環境においては、中長期的な新築住宅着工棟数の減少傾向に加え、住宅ローン金利の先高観、土地価格や建築コストの上昇等による住宅取得や大規模改修に対するマインドの低下、設計監理職・施工管理職等の専門職技術者の人材不足など、依然として厳しい状況が続くものと思われます。一方で新型コロナウイルス感染症が５類感染症に移行し、日常生活の制約や経済活動への制限が緩和され、経済活動の正常化に向けた動きに伴い、当社グループの事業活動においても一定程度の回復が見られました。また、足元では米中貿易摩擦の長期化、世界的な半導体不足や原材料価格の高騰、さらには世界情勢に起因した原油価格や為替相場の急激な変動など、依然として先行き不透明な状況が続いており、対処すべき課題の多い環境下におかれています。当社グループは、2023年３月期を初年度とする３ヶ年中期経営計画を策定していましたが、経営環境の変化に伴い、今般、新たに2025年３月期を初年度とする３ヶ年中期経営計画を策定しました。本中期経営計画の達成と全社および各事業のミッション・ビジョンの実現に向け、総力を挙げて取り組んでいます。セグメントごとに取り組むべき課題と対策は、次のとおりです。 〔住設環境機器事業〕浄化槽日本国内の人口減少や都市部への人口集中により浄化槽設置基数は減少傾向にあり、業界の動向は厳しい状況ですが、当社グループは、2020年に上市した業界一省エネタイプで施工面でも優位性のある小型浄化槽の拡販により国内シェアの拡大を目指します。施策として、同商品の拡販に向けて営業マネジメントの強化とホームページのリニューアルにより、日本国内約349万基の単独処理浄化槽から合併処理浄化槽への転換によるリフォーム需要の掘り起こしを進めます。また、集合住宅や店舗で使用される中型浄化槽の新商品の拡販により販売シェアの拡大を目指していきます。さらに、海外市場の開拓にも取り組んでおり、新たなマーケットのニーズを取り込んでいくことで事業の拡大を目指します。 産業排水処理プラント、ディスポーザー浄化槽で培った当社グループの水処理技術の応用と特殊排水処理の技術力を持った会社とのコラボレーションにより、新商品の開発を強化します。中長期的には、海外に向けた浄化槽の開発を進め、さらにＷｅｂも活用しながら営業拡大を確実に進めていきます。自社製ディスポーザー「CIALAC®(シャラク)」のデベロッパーへの営業強化と買替需要の獲得および新たな機能を追加させた新商品の開発にも取り組み、ディスポーザーシステムメーカーとしての地位の確立を目指します。 バンクチュール®当社グループが取り扱うバンクチュール®(システムバスルーム)は、高級バスルームブランドであり、富裕者層中心に需要は今後も伸びていきます。さらなる付加価値を提供するために、お風呂を創るところからアフターまでの一貫したサービスを構築するべく、お風呂カルチャーを発信する「BAINCOUTURE Magazine™」に加え、バスアイテムを販売するオンラインストア「Maison de Baincouture」の取り組みにより、新たなマーケットの可能性を探求しながらブランド力を伸ばし、受注率、満足度の向上を引き続き図っていきます。また、住宅で培ったノウハウを用い、非住宅部門(ホテル、介護施設、病院等)に対するニーズを取り込んでいくことで、事業拡大を目指すと同時に、各製品のコスト構造を見直し、予実管理の強化を行うことで収益性の改善を図っていきます。 〔陶磁器事業〕当社グループが取り扱う陶磁器商品は、国内一貫生産により「品質・デザイン・納品リードタイム」に強みがあり、需要量に応じた供給体制の調整を柔軟に行うことで収益構造のさらなる改善に注力していきます。また、2023年11月にオープン２周年を迎えたジェネラルストア「LOST AND FOUND®(ロストアンドファウンド)」の実店舗およびECサイトを通して、多くのメディアやSNS等を活用したプロモーションを一層強化することで、高感度なインフルエンサーやインバウンドの需要取り込みとニッコーファンのさらなる増加を図り、ブランド価値と収益の向上に努めます。さらに、サステナブルな取り組みを情報発信するオウンドメディア「table source®(テーブルソース)」やファインボーンチャイナのサブスクリプションサービス「sarasub®(サラサブ)」を通して、他の陶磁器メーカーとは異なるサーキュラーエコノミーの実践に一層取り組んでいきます。 〔機能性セラミック商品事業〕当社グループが取り扱うセラミック商品は、主に車載用、ＯＡ機器用、産業機器用などであり、当該市場では近い将来において、さらなる高度な安全性、優れた環境性能、省エネルギー化に向けた大幅な制度変更や技術的革新の推進が確実となっています。これらの状況を踏まえ、新商品および製品の高性能化が強く求められる事業環境に対応していくため、各種セラミック関連製品の研究開発を積極的に進め、生産面においては市場におけるコスト競争力を上げる活動を行ってまいります。特に、新規取引先を含めたアルミナ基板およびグレーズ基板の商談を推し進めるほか、先般より開発商談が始まっている新規積層基板の商品開発と海外企業に向けた営業活動に注力してまいります。また、長期的な視点での工場生産設備の自動化を推し進めるとともに、引き続き商品の技術的発展を機会とし社会への貢献度を高めていくことを目指します。 
事業等のリスク	３ 【事業等のリスク】当社グループの財政状態および経営成績等に影響を及ぼす可能性があるリスクには、以下のようなものが想定されます。なお、文中における将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものです。これらのリスクについては、単にマイナスの側面からではなく、「機会」としてのプラスの側面からも捉えたうえで、様々な対応を行っていきます。(1) 経済状況の変化による影響2022年初頭に勃発したロシア・ウクライナ情勢に起因した原油価格や原材料の高騰、為替相場の急激な変動等は依然として先行き不透明な状況が続いており、今後の動向によっては、当社グループにおいても大きく影響を及ぼす可能性があります。住設環境機器事業においては、人口減少に伴う住宅着工の減少、現場コストの上昇や個々の案件については一部工事延伸が見込まれます。陶磁器事業においては、新型コロナウイルス感染症については、５類感染症に移行したことで、日常生活の制約や経済活動への制限も緩和され、経済回復への期待もありますが、完全な終息時期については現時点では判断ができない状況にあります。機能性セラミック商品事業においては、部材調達価格の上昇や米中経済摩擦の長期化による在庫調整が見込まれます。これらにより経営成績等の状況に影響を及ぼす可能性があります。これらのリスクは、トップリスクとして認識しており、その対策として、当社グループは、経済状況の変化に対応すべくビジネスモデルの変革に取り組んでいます。世界各国での開発・生産活動の分散化や輸入から国内調達へのシフト、サステナブルな活動の高まりなどは、国内生産にこだわっている当社グループにとっての絶好の機会と捉え、新商品の開発やサービスの充実に取り組みます。また、資金繰りを精査し、関係金融機関と状況を共有し、必要に応じて資金確保を依頼しています。  (2) 人材確保および育成による影響当社グループが属する業界は技術革新が目まぐるしく、高度な技術力や施工技術が必要であること等が特徴となっており、当社グループでは各種技術者の確保と育成を最重要課題と位置づけ、優秀な人材の確保を図るとともに、社内教育の充実や人材育成に積極的に取り組んでおりますが、仮に優秀な人材の確保や育成が出来なかった場合、当社グループの経営成績等の状況に影響を与える可能性があります。 (3) 原材料の調達状況による影響当社グループでは、原材料の一部を複数の国から調達しています。これらの調達に当たっては、世界的な需要構造変化に伴い、調達価格の急激な上昇や供給不足または供給停止等が発生した場合には、当社グループの財政状態および経営成績等に影響を及ぼす可能性があります。当該リスクは、ロシア・ウクライナ情勢により一部顕在化しており、その対策として、白山購買部、埼玉購買部が窓口となり、原材料の調達について各事業部と必要な原材料の情報を常に共有しています。また、調達が困難な場合を想定して、可能な限り複数の購買先の確保と新たな購買先の確保を図っています。 (4) 余剰在庫の滞留による影響当社グループでは、顧客需要の変動に合わせて生産調整等を行い、余剰在庫の発生を抑制するよう対策を講じています。経済状況や製品市場の急激な変化等により、需要が販売予想を大幅に下回り、余剰在庫が滞留した場合には、当社グループの財政状態および経営成績等に影響を及ぼす可能性があります。その対策として、大量な余剰在庫が発生しないように、各事業セグメントにおいて生産計画を見直しています。また、余剰在庫については、評価の見直しを図っています。 (5) 為替レートの変動による影響当社グループでは、在外連結子会社による売上、費用および資産等の現地通貨建ての項目は、連結財務諸表作成のために円換算しています。従って、円換算時の為替レートにより、これらの円換算後の価値が影響を受ける可能性があり、当該リスクは、社会情勢に応じて、為替予約取引を利用することでリスク軽減を図っていますが、急激な為替レートの変動は当社グループの財政状態および経営成績等に影響を及ぼす可能性があります。 (6) 製造拠点への自然災害等による影響当社グループのうち、機能性セラミック商品事業および陶磁器事業は、当社本店所在地である石川県で製造活動を行い、住設環境機器事業は埼玉県で製造活動を行っています。当該製造拠点や製造委託先等において、地震・暴風雨などの自然災害あるいは不慮の事故などにより、生産設備等が何らかの損害を受け、製品の製造・販売が遅延もしくは停止する場合には、当社グループの財政状態および経営成績等に影響を及ぼす可能性があります。当該リスクが顕在化する蓋然性は、工場所在地のリスクマップにおいて低い状況にありますが、大地震や超大型台風などによる想定を超える被害の発生に備えるための対策として、被害を最小限に留めることと、事業の継続および早期復旧を目的としたBCP(事業継続計画)を策定しました。当社グループは、石川県および埼玉県において毎年定期的に防災訓練を実施し、かつ、拠点ごとに生産技術部において生産設備や工場建屋について、免震対応、豪雨等による修繕を適宜実施しています。今後も、災害により製造に影響が及ぶと想定される設備機器等については、都度対応します。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４ 【経営者による財政状態、経営成績およびキャッシュ・フローの状況の分析】(1) 経営成績等の状況の概要①　経営成績の状況当連結会計年度は2023年３月期を初年度とする３ヶ年中期経営計画の２ヶ年目です。当連結会計年度の売上高は、住設環境機器事業および陶磁器事業において増収の一方で機能性セラミック商品事業は減収となり、147億19百万円(前連結会計年度比5.2％増)となりました。営業利益は住設環境機器事業、陶磁器事業の増益によって機能性セラミック商品事業の減益を補い、１億47百万円(前連結会計年度は２億10百万円の損失)となりました。経常利益は、為替差益などの計上により、１億88百万円(前連結会計年度は１億69百万円の損失)、親会社株主に帰属する当期純利益は、１億45百万円(前連結会計年度は１億77百万円の損失)となりました。セグメント別の業績概要は次のとおりです。  〔住設環境機器事業〕売上高は、102億13百万円(前連結会計年度比5.5％増)となりました。小型浄化槽は、受注高は新築住宅着工の減少による市況が悪化した状況の中で引き続き堅調に推移したものの、建築現場の工期遅延の影響を受けたことにより売上計上が遅れ、売上高は前連結会計年度比2.1％増の微増に留まり、受注残高が増加しました。大型・中型浄化槽は、中型槽は浅型の新製品が好評で売上高が大幅に伸長し、前連結会計年度比3.7％増となりました。バンクチュール®(システムバスルーム)は、住宅・非住宅ともに工事が進み、前連結会計年度比11.4％増となりました。メンテナンスサービスは、保守管理契約物件が増加したものの、前連結会計年度比2.2％減となりました。ディスポーザーは、工事進行基準対象案件が前連結会計年度と比較して進捗が大きかったため、前連結会計年度比41.6％増となりました。損益面では、増収による売上総利益の増加により、６億14百万円のセグメント利益(前連結会計年度比23.8％増)となりました。 〔陶磁器事業〕売上高は、21億２百万円(前連結会計年度比29.3％増)となりました。国内市場は、新型コロナウイルスの影響も落ち着き、インバウンドを中心に需要が回復したため、前連結会計年度比28.3％増となりました。海外市場は、欧米エリア中心に案件が堅調に伸びており、前連結会計年度比30.3％増となりました。損益面では、固定費の圧縮等による収益構造の改善を大きく進めたことに加え、生産性向上を図り、１億68百万円のセグメント利益(前連結会計年度は１億６百万円の損失)となりました。 〔機能性セラミック商品事業〕売上高は、24億０百万円(前連結会計年度比10.5％減)となりました。前連結会計年度においては新型コロナウイルス感染拡大の影響が小さくなりつつある中で取引先における生産活動が活況を示し、また、部材調達問題を踏まえたサプライチェーン全体における在庫構築が進みましたが、当連結会計年度においては当該在庫の消化遅れが顕在化し、特に一部ＯＡ機器用基板の受注、売上において減少傾向となりました。一方で、今後の売上高伸長に繋がる新商品としては前連結会計年度比で125％増加と好調に推移しており、引き続きこれら新規製品開発および商談に注力してまいります。製品群別では、セラフィーユ®(積層基板)は前連結会計年度比2.3％増、アルミナ基板は前連結会計年度比20.7％減、ＯＡ機器用基板は前連結会計年度比9.5％減、シャイングレーズ®(グレーズ基板)は前連結会計年度比13.5％減となりました。損益面では、ＯＡ機器用基板の大幅な売上減少を補うには至りませんでしたが、前連結会計年度の原材料やエネルギー費用の大幅な上昇を含めた製品価格の改定が反映され、また受注に応じた工場稼働率の調整とともに生産性改善を並行して実施したことにより、１億66百万円のセグメント利益(前連結会計年度比25.8％減)となりました。 〔その他〕サーキュラーエコノミーを推進する独立した事業セグメント(新規事業)として、捨てられるボーンチャイナを肥料として再利用する世界初の商品「BONEARTH®」を販売しています。売上高は３百万円(前連結会計年度比89.0％増)となりました。損益面では、５百万円のセグメント損失(前連結会計年度は15百万円の損失)となりました。 ②　財政状態当連結会計年度末の総資産は、前連結会計年度末と比べて１億26百万円減少し、91億19百万円となりました。これは、棚卸資産が29百万円、無形固定資産が62百万円、投資その他の資産のその他に含まれる長期前払費用が32百万円、それぞれ増加した一方で、現金及び預金が62百万円、受取手形、売掛金及び契約資産が41百万円、有形固定資産が１億40百万円、それぞれ減少したことなどによるものです。負債は、前連結会計年度末と比べて２億90百万円減少し、84億３百万円となりました。これは、リース債務が41百万円、契約負債が１億27百万円、それぞれ増加した一方で、支払手形及び買掛金が１億95百万円、短期借入金が50百万円、長期借入金(1年内返済予定の長期借入金含む)が95百万円、賞与引当金が１億25百万円、それぞれ減少したことなどによるものです。純資産は、前連結会計年度末と比べて１億64百万円増加し、７億16百万円となりました。これは、親会社株主に帰属する当期純利益１億45百万円を計上したことなどによるものです。その結果、自己資本比率は、前連結会計年度末と比べて1.9ポイント上昇し、7.9％となりました。１株当たり純資産は、７円４銭増加し、30円74銭となりました。 ③　キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物は、前連結会計年度末と比べて61百万円の減少(前連結会計年度は１億12百万円の増加)となり、９億83百万円となりました。各キャッシュ・フローの状況および主な要因は次のとおりです。 〔営業活動によるキャッシュ・フロー〕営業活動による資金は、６億43百万円の増加(前連結会計年度は２億93百万円の増加)となりました。これは、賞与引当金の減少額１億25百万円、仕入債務の減少額１億95百万円などの減少要因の一方で、税金等調整前当期純利益が１億66百万円、減価償却費４億６百万円、売上債権の減少額59百万円などの増加要因があったことによるものです。 〔投資活動によるキャッシュ・フロー〕投資活動による資金は、４億75百万円の減少(前連結会計年度は１百万円の減少)となりました。これは、有形固定資産の売却により６百万円の収入などがあった一方で、有形固定資産の取得により４億52百万円支出したことなどによるものです。 〔財務活動によるキャッシュ・フロー〕財務活動による資金は、２億34百万円の減少(前連結会計年度は１億82百万円の減少)となりました。これは、セール・アンド・リースバックにより24百万円の収入があった一方で、短期借入金の減少により50百万円、長期借入金の返済により95百万円、リース債務の返済により73百万円の支出があったことなどによるものです。 ④　生産、受注および販売の状況ａ．生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりです。セグメントの名称生産高(百万円)前期比(％)住設環境機器事業7,3621.2陶磁器事業1,06324.3機能性セラミック商品事業2,280△13.2その他6240.4合計10,713△0.4 (注) 金額は販売価格によっています。  ｂ．受注実績当連結会計年度の受注実績をセグメントごとに示すと、次のとおりです。セグメントの名称受注高(百万円)前期比(％)受注残高(百万円)前期比(％)住設環境機器事業10,249△1.23,2861.1陶磁器事業2,00722.5351△15.2機能性セラミック商品事業2,358△10.9567△6.8その他387.80△46.7合計14,619△0.34,205△1.6  ｃ．販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりです。セグメントの名称販売高(百万円)前期比(％)住設環境機器事業10,2135.5陶磁器事業2,10229.3機能性セラミック商品事業2,400△10.5その他389.0合計14,7195.2 (注) セグメント間の取引については相殺消去しています。 (2) 経営者の視点による経営成績等の状況に関する認識および分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識および分析・検討内容は次のとおりです。なお、文中における将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものです。①　重要な会計上の見積りおよび当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成しています。この連結財務諸表を作成するにあたって、資産、負債、収益および費用の報告額に影響を及ぼす見積りおよび仮定を用いていますが、これらの見積りおよび仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積りおよび仮定のうち、重要なものは「第５ 経理の状況　１ 連結財務諸表等　(1) 連結財務諸表　注記事項(重要な会計上の見積り)」に記載しています。 ②　当連結会計年度の経営成績等の状況に関する認識および分析・検討内容ａ．当社グループの経営成績等に重要な影響を与える要因当社グループは、当社グループの経営成績等に重要な影響を与える要因として、「３ 事業等のリスク」に記載した内容を想定しています。ｂ．当社グループの資本の財源および資金の流動性について当社グループの資本の財源および資金の流動性について、当社の運転資金は、主に製品製造に使用する原材料や部品の調達に費やし、製造費ならびに販売費及び一般管理費に計上される財・サービスに対しても同様に費消しています。また、設備投資資金は、生産設備取得等生産体制の構築、情報システムの整備等に支出しています。これらの必要資金は、営業活動によるキャッシュ・フローおよび自己資金のほか、金融機関からの借入による資金調達によって対応しています。また、緊急時の支払いに備えて主要取引金融機関と当座貸越契約を締結しています。キャッシュ・フローの状況の詳細は、「(1) 経営成績等の状況の概要 ③ キャッシュ・フローの状況」に記載のとおりです。 なお、当社グループのキャッシュ・フロー関連指標の推移は、以下のとおりです。 2020年３月期2021年３月期2022年３月期2023年３月期2024年３月期自己資本比率(％)15.38.68.46.07.9時価ベースの自己資本比率(％)39.538.139.337.337.6キャッシュ・フロー対有利子負債比率(年)20.1―10.99.13.9インタレスト・カバレッジ・レシオ(倍)2.5―1.63.36.8 (注) 自己資本比率：自己資本／総資産時価ベースの自己資本比率：株式時価総額／総資産キャッシュ・フロー対有利子負債比率：有利子負債／営業キャッシュ・フローインタレスト・カバレッジ・レシオ：営業キャッシュ・フロー／利払い2021年３月期は、営業キャッシュ・フローがマイナスのため、キャッシュ・フロー対有利子負債比率およびインタレスト・カバレッジ・レシオを記載していません。 ｃ．セグメントごとの財政状態および経営成績の状況に関する認識および分析・検討内容当社グループは、当社ならびに関係会社からなる事業部ごとに、取り扱う製品・商品およびサービスについて、国内および海外の包括的な戦略を立案し、事業活動を展開しています。従って、当社グループは、当該事業グループを基礎とした製品・商品およびサービス別のセグメントから構成されており、「住設環境機器事業」、「陶磁器事業」および「機能性セラミック商品事業」の３つを報告セグメントとしています。報告セグメントに属する製品およびサービスの種類は次のとおりです。報告セグメント主要製品の名称住設環境機器事業浄化槽、ディスポーザ処理システム、システムバスルーム、その他合成樹脂商品、水処理施設の維持管理陶磁器事業ボーンチャイナ、硬質陶器、強化磁器、耐熱磁器、白色強化磁器、還元磁器、陶磁器原料、その他食器関連商品機能性セラミック商品事業アルミナ基板、印刷基板、抵抗用基板、グレーズ基板、低温焼結多層基板、その他機能性セラミック商品関連商品  セグメントごとの経営成績の状況および各セグメントにおける製品群別等売上高の状況の詳細は、「(1) 経営成績等の状況の概要 ① 経営成績の状況」に記載のとおりです。セグメントごとの財政状態の状況に関する認識および分析・検討内容は、次のとおりです。 〔住設環境機器事業〕総資産は、前連結会計年度末と比べて１億22百万円減少し、34億63百万円となりました。これは、商品及び製品が59百万円、未成工事支出金が45百万円、原材料及び貯蔵品が50百万円、それぞれ増加した一方で、受取手形、売掛金及び契約資産が２億46百万円、有形固定資産が66百万円、それぞれ減少したことなどによるものです。 〔陶磁器事業〕総資産は、前連結会計年度末と比べて27百万円減少し、21億15百万円となりました。これは、受取手形、売掛金及び契約資産が１億63百万円、長期前払費用が32百万円、それぞれ増加した一方で、商品及び製品が１億25百万円、有形固定資産が44百万円、それぞれ減少したことなどによるものです。 〔機能性セラミック商品事業〕総資産は、前連結会計年度末と比べて99百万円増加し、21億９百万円となりました。これは、原材料及び貯蔵品が66百万円減少した一方で、受取手形、売掛金及び契約資産が41百万円、商品及び製品が49百万円、仕掛品が50百万円、それぞれ増加したことなどによるものです。 〔その他〕サーキュラーエコノミーを推進する独立した事業セグメント(新規事業)として、捨てられるボーンチャイナを肥料として再利用する世界初の商品「BONEARTH®」を販売しています。当該事業の総資産は、前連結会計年度末と比べて１百万円減少し、４百万円となりました。これは、有形固定資産が１百万円減少したことなどによるものです。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】当連結会計年度の研究開発活動は、顧客満足の追求を第一に、情報化社会の進展をはじめとした市場のニーズへの速やかな対応と、環境保護に配慮した製品づくりのため、積極的に研究開発に取り組みました。なお、研究開発費については各事業間に関連した研究が多く、特定事業への区分を行っていませんが、総額は119百万円です。当連結会計年度における各事業別の研究開発活動は次のとおりです。 (1) 住設環境機器事業水処理分野においては、新たな環境配慮型浄化槽の開発を行い、今後の販売拡大を予定しています。産業廃水処理施設においては、引き続き他企業や大学と提携し、産廃処理施設の新規設計等を検討していきます。また、新商品開発の取組みとして先般のディスポーザ破砕機の自社生産体制による量産実績を踏まえて新たに開発部門組織を編成し新商品の開発を効率的に進めていきます。バンクチュール®(システムバスルーム)分野においては、従来の施工範囲を超える領域の商品展開について引き続き検討を行うほか、新規設備導入等による作業効率化を図っていきます。 (2) 陶磁器事業引き続き長く商品を提供し品質を維持するため、原料の枯渇対応に取り組んでいます。また、限りある資源を有効に活用する研究開発に取り組み、より耐久性を上げ、長く使っていただくことや環境にやさしい新加飾の製品開発を行っています。捨てられる食器から生まれた肥料「BONEARTH®(ボナース)」を起点とし、生産者から消費者まですべての人がつながり合い、楽しみながら、持続可能な“食の未来”について考えるためのコミュニティ「BONEARTH® CIRCULAR COMMUNITY(ボナース サーキュラー コミュニティ)」を発足しました。このほか舌クリーナー「CERARI®(セラリ)」、白磁のアクセサリー「BLANCERA®(ブランセラ)」、くつろぎ時間に彩りを添えるキャンドルホルダー「Yue(ユエ)」、ボーンチャイナで作られた純白の「NIKKOの兜」など、食器以外の商品を販売開始しました。 (3) 機能性セラミック商品事業セラミック技術をコアとした長期的な展望に基づく研究開発に取り組んでいます。主力のアルミナ基板製品においては、高純度アルミナ商品をラインナップに加え製造販売を開始しました。今後新用途に向けた拡販活動を行っていきます。またＯＡ機器向け製品の需要の高まりを受けて、自動化生産ラインの構築を行いました。引き続き、生産管理情報や工程品質データのネットワーク上での一元管理化を進めていきます。また、新規積層基板の開発を推し進める中で、医療用、高周波用途向けなどの商談を推し進めています。そのほかアルミナ基板製造工程を中心に生産ラインの自動化を推し進めるなど、工場内の省力化対応に向けた長期的な取り組みを推進しています。 (4) その他いしかわエコデザイン賞2023において、「BONEARTH®」が製品領域で大賞を受賞しました。審査では、食器廃棄問題を解決し、農業と工業の双方を支援できるエコデザインについて、特に高い評価をいただきました。受賞を契機として、「BONEARTH®」の認知度向上を図り、サーキュラーエコノミーの実現に向けた活動をさらに推し進めていきます。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度においては、主に各工場の省力化、合理化設備および設備の取替等(住設環境機器事業119百万円、陶磁器事業49百万円、機能性セラミック商品事業165百万円等)、総額354百万円の設備投資を実施しました。なお、当連結会計年度中に生産能力に重要な影響を及ぼす設備の除却等はありません。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社(2024年３月31日現在)事業所名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計本社および白山工場(石川県白山市)全社・陶磁器事業・機能性セラミック商品事業・その他陶磁器および機能性セラミック商品生産設備等本社および研究設備等733387188(47,765.81)37311,377328[9]埼玉工場(埼玉県行田市)住設環境機器事業住設環境機器生産設備等24537173(27,290.98)509517112[31]鶴来工場物流センター(石川県白山市)住設環境機器事業・陶磁器事業・機能性セラミック商品事業住設環境機器、陶磁器および機能性セラミック商品生産設備等830216(20,534.10)―33039[2]東京本社他全国17営業所(東京都千代田区他)各事業販売設備130――(―)―18148157[7]厚生施設(山形県川西町他)全社社宅および研修施設――0(34.66)――0―[―] (注) １．帳簿価額のうち「その他」は、工具、器具及び備品です。また、建設仮勘定は含んでいません。２．臨時従業員(パートタイマーを含み、人材会社からの派遣社員を含んでいない。)は、[  ]内に年間の平均人員を外書きで記載しています。 (2) 国内子会社(2024年３月31日現在)会社名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計ニッコーロジスティクス㈱(石川県白山市)陶磁器事業物流設備――124(4,819.10) ――124―  (3) 在外子会社(2024年３月31日現在)会社名(所在地)セグメントの名称設備の内容帳簿価額(百万円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計NIKKO CERAMICS, INC.(米国ニュージャージー州)陶磁器事業販売設備―――(―)―001 (注)  帳簿価額のうち「その他」は、工具、器具及び備品です。また、建設仮勘定は含んでいません。 
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式60,000,000計60,000,000  
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(2024年３月31日)提出日現在発行数(株)(2024年６月24日)上場金融商品取引所名または登録認可金融商品取引業協会名内容普通株式24,172,00024,172,000名古屋証券取引所メイン市場完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式単元株式数  100株計24,172,00024,172,000――  
