項目	値
事業の内容	 ３ 【事業の内容】(1) 経営理念とコアコンピタンス　　　経　営　理　念　「分析力をコアとし、顧客の意思決定と問題解決を支援する」　当社は、高度な「分析力」をコアとするデータサイエンティスト(※1) 集団として、市場のニーズに耳を傾け、ビッグデータアナリティクス領域における最適なソリューションを提供することで、企業が保有するデータ資産を有効活用するための支援を続けてまいりました。特にアドテクノロジーやCRM領域におけるビッグデータ活用には定評があり、製造業や金融機関、商社、Eコマース等、幅広い業種の大手企業にソリューションを提供しています。最近では、ディープラーニング(※2) や状態空間モデル(※3) など、最先端の分析技術をいち早くビジネスに応用し、クライアントの企業価値向上に貢献しています。　［用語解説］※用　語解説・定義１データサイエンティストデータサイエンス力及びデータエンジニアリング力をベースに、データから価値を創出し、ビジネス課題に答えを出すプロフェッショナルのこと。２ディープラーニング「(3) 今後の可能性について」をご参照ください。３状態空間モデル時系列データの中に隠れた因果関係を発見し、それをモデル化するものであり、観測できない隠れた「状態モデル」と、観測した結果である「観測モデル」からなる。  (2) サービスについて　当社の事業は単一セグメントであるため、セグメント別の記載は省略しておりますが、「マーケティングプラットフォーム」、「アナリティクス・コンサルティング」の２つのサービスに整理し、それぞれの特徴は以下のとおりであります。　（マーケティングプラットフォーム）　「ビッグデータ」がトレンドワードになり、企業内に蓄積・散在している大量のデータへの注目が集まるなか、データを有効活用し、より高度なマーケティング施策へ展開しようとする動きが高まっております。それを実現するための方法のひとつとして、データマネジメントプラットフォーム（DMP）(※4) を社内に構築しPDCAサイクルの実行へとつなげるものです。　当社は、国内企業としてはいち早くこのDMPの重要性に着目し、統計を活用し高度なデータ分析を行うアナリティクス領域と、大量のデータ処理やプラットフォーム構築などを行うエンジニアリング領域からなる高度な「分析力」によって、自社開発したプライベートDMP(※5)「smarticA!DMP」を提供するサービスを展開しております。　主にECサイト上などでユーザーごとにパーソナライズされたおすすめを表示するレコメンドサービス「おまかせ！ログレコメンダー」（平成26年10月「Logreco」に名称変更）は、平成19年11月のリリース以来、累計で340サイトを超える導入実績があります。また、蓄積された大量のデータを解析してマーケティング施策のためのルールを演算するシステム「smarticA!データマイニングエンジン」を平成25年２月にリリース、演算されたルールに従ってWeb、メール、コンタクトセンターなどオムニチャネル(※6) により顧客に接し、顧客ひとりひとりの属性に応じたOne to oneマーケティング(※7) を実現するためのキャンペーンシナリオシステム「smarticA!キャンペーンマネジメント」を平成24年12月にリリースなど、クライアントとユーザーのコミュニケーションを最適化するためのツールを先行リリースし、平成25年５月にはこれらのサービスをコアとするプライベートDMP構築を請負う統合的サービスとして「smarticA!DMP」をリリース致しました。　「smarticA!DMP」は上述のほかに、企業内に散在するデータを統合し蓄積するデータベース「DWH」、蓄積された大量の行動履歴データを解析してユーザに最適な広告を配信する「行動ターゲティング広告システム」を活用した広告最適化ソリューション、実行された各種施策がどのような効果を挙げたのかモニタリング・分析するための「BIツール」、当社のデータサイエンティスト(※8) がクライアントと同じ環境にアクセスし、統計解析を行うことが可能なクラウド型「統計解析ソフトウェア」により構成されております。　その中でも特に「smarticA!データマイニングエンジン」および「smarticA!データキャンペーンマネジメント」は自社開発であることが強みであり、カスタマイズ性に富み、導入時にはクライアントのニーズにあわせて必要なサービスのみをピックアップして提供し、必要に応じて提供するサービスを増やすなどスモールスタートでスケーラブルなシステムとなっております。　また、「smarticA!DMP」の活用には、データの蓄積や分析の方法だけでなく、最終的にどのようなマーケティング施策を実施していくかという設計が不可欠となりますが、これまで様々な規模・業種の企業のデータ分析とマーケティング施策の支援を行ってきたノウハウをもって、クライアントごとのDMP設計と構築、及びスムーズなオペレーション実現までを一貫して支援することで、クライアントの「顧客満足度の向上」と「効果数値の明確化」に至るまでのフォローアップを実現しております。　（アナリティクス・コンサルティング）　企業内に蓄積される大量のデータのみならず、インターネット広告を中心とした広告配信データ、マーケティングデータを販売する3rdパーティデータ(※9) など、以前に比べて大量且つ多様なデータが各方面のデータベースに蓄積されるようになりました。企業はこれらのデータを分析した上で、経営課題の解決や意思決定の合理化に取り組む努力をしていますが、国内にはマーケティングと統計解析の知識を有し、且つ大量のデータを取り扱うためのIT技術を保有する人員が不足しているため、企業がビッグデータを分析する人員を自社で抱えることが難しいという現状があります。　このような状況のもと、当社のコアコンピタンスである「分析力」そのものをサービスとして提供する「アナリティクス・コンサルティング」として、企業からデータを拝受して分析し、マーケティングの示唆やマーケティングオートメーションシステムの設計を指南する分析コンサルティング、顧客分析 / 商圏分析 / 商品分析 / 広告分析等の課題解決に必要な各分析メニュー、統計解析関連に深い知見を持つ講師陣を豊富に揃え企業に派遣して講義をするデータサイエンティスト養成講座などを展開しています。　① 分析コンサルティング　高度なビッグデータ関連システムの開発を推進するために必要なコンピュータサイエンスと、企業の経営課題を解決するためのソリューションを提供する上で不可欠なマーケティングサイエンスの両方を兼ね備えた、他に類を見ない専門集団として、ビッグデータの分析とコンサルティングを請け負う事業を展開しています。課題のヒアリング、現状データの確認、解決策の提示、ソリューションのご提供、その後の検証まで手厚いフォローに至るまでの一気通貫サービスが特徴であります。② 顧客分析 / 商圏分析 / 商品分析 / 広告分析　データドリブンな意思決定はあらゆる企業で必要とされており、顧客分析、商圏分析、商品分析、広告分析、最近ではM2M(※10) やO2O(※11) に纏わるデータの分析など幅広いニーズに応えています。③ データサイエンティスト養成講座　大手企業をはじめとして、今後ビッグデータ領域でのビジネス展開を検討している情報システム企業や総合代理店など、自社内にデータサイエンティストを養成していきたいという企業ニーズに向けて、日本を代表する統計解析関連の講師陣を企業に派遣して講義をするデータサイエンティスト養成講座を展開しています。　　［用語解説］※用　語解説・定義４データマネジメントプラットフォーム自社と外部のさまざまなデータを一元管理・分析するためのプラットフォームのこと。Data Management Platformの頭文字３文字をとって「DMP」と略される。DMPはさらに、オープンDMPとプライベートDMP（※2）とに分類される。５プライベートDMP企業内で、多様かつ大量のデータを統合管理・分析し、マーケティング施策に活用するためのプラットフォームのこと。※1参照６オムニチャネルオンラインストアや実店舗のほかあらゆる販売チャネルや流通チャネルを統合すること。またその統合販売チャネルの構築により、どの販売チャネルからも同じように商品を購入できる環境を実現すること。７One to oneマーケティングOne to oneを、一つの販売機会に対し１最小顧客セグメントと定義し、それぞれの接点の最適化を実現し、顧客との継続した関係を維持することための活動のこと。８データサイエンティストデータサイエンス力及びデータエンジニアリング力をベースに、データから価値を創出し、ビジネス課題に答えを出すプロフェッショナルのこと。９3rdパーティデータ直接の当事者（自社）ではない第三者が保有するデータのこと。10M2M機械間で通信ネットワークを介して互いに情報をやり取りすることにより、自律的に高度な制御や動作を行うこと。「Machine to Machine」の略。11O2Oネット上（オンライン）から、ネット外（オフライン）店舗等での行動へと促す、または、オンラインでの情報接触行動をもってオフラインでの購買行動に影響を与えるような施策のこと。「Online to Offline」の略。  (3) 今後の可能性について　当社では、人工知能の最有力な手段とも言われている最先端の機械学習手法である「ディープラーニング」を活用し、コスト削減と精度の向上の実現のために、人手を介さずに大量の画像に対して自動的にタグ付けを行なうシステムを開発しています。この先端の画像解析技術を応用することにより、科学的な根拠に基づく意思決定を支援する画期的なソリューションを提供することが可能になります。　人工知能は1950年代から研究が進められてきました。この研究の歴史において、ディープラーニングは50年来のブレイクスルーと呼ぶべき画期的な技術として注目を浴びています。ディープラーニングは、人間の脳神経の働きをコンピュータ上でモデル化して再現したニューラルネットワークの一種です。人工知能の技術的壁とされてきた「特徴抽出」を、人に依存せずコンピュータが自動的に行なえるという点において、これまでの技術と一線を画しています。当社では、理化学研究所脳科学総合研究センターで神経科学、特に高等動物の高次視覚野に関する研究に携わったメンバーを中心に、ディープラーニングの継続的な研究開発を行なっています。　当社は、この技術を利用して大量の画像を解析し、自動的にタグ付けをするサービスの提供を平成27年９月より開始しました。クライアントのマーケティング分析や商品レコメンデーションへの応用だけでなく、さまざななビジネスへの展開が見込まれています。 (4) 事業系統図　当社の事業系統図は、次のとおりであります。　　※12 DSP、※13 CMS　　［用語解説］※用　語解説・定義12DSPインターネット広告において、広告主、広告会社側の広告効果の最大化を支援するプラットフォームのことで、予算配分やターゲティングといった配信条件の最適化や、広告管理業務の効率化をはかることができる。「Demand Side Platform」の略。13CMSコンテンツ管理システム。web上でコンテンツを構成するテキストや画像などのデジタルコンテンツを統合・体系的に管理し、配信など必要な処理を行うシステムの総称。「Content Management System」の略。 　
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	 ４ 【事業等のリスク】当社は、事業展開上のリスクになる可能性があると考えられる主な要因として、以下の記載事項を認識しております。これらのリスク発生の可能性を認識した上で、その発生の回避と予防に取り組んでおります。　なお、文中に記載している将来に関する事項は、本書提出日現在において入手可能な情報に基づき当社が判断したものであり、実際の結果と異なる可能性があります。　①インターネット事業に関する一般的リスク当社は、インターネット関連事業を主たる事業対象としており、インターネット活用方法の多様化、利用可能な端末の増加等により、インターネットの更なる普及が当社の成長のための重要な要素と考えています。インターネットの普及は引き続き進んでいるものの、今後どのように進展していくかについては不透明な部分もあります。インターネットの普及に関する何らかの弊害、その他予期せぬ要因により今後の普及に大きな変化が生じた場合には、当社の事業及び業績に影響を与える可能性があります。 ②業界及び競合他社について　当社の業績は、インターネット関連市場のうち、ビッグデータ・アナリティクス市場、CRM市場及びインターネット広告（アド・テクノロジー）市場など、これら関係性の深い市場の環境変化によって様々な影響を受ける可能性があります。当社の主力サービスであるプライベート・データマネジメントプラットフォーム「smarticA!DMP」に類似のものも存在し、多数の企業の参入による競争激化の様相を呈しております。顧客のニーズを的確に捉えたサービス提供をタイムリーに行うことにより、価格競争に巻き込まれない事業展開を図っておりますが、特に資金力・ブランド力を有する大手企業の参入や、全く新しいコンセプト及び技術を活用した画期的なシステムを開発した競合他社が出現した場合には、当社の事業に影響を及ぼす可能性があります。 ③技術革新や顧客ニーズへの迅速な対応について　インターネット関連市場及び当社が属する市場においては、急速な技術変化と水準向上が進んでおり、これに伴ってクライアントのニーズも著しく変化しております。現在においても、当社ではこれらに対応すべく、機能拡充及びサービスの充実に努めております。しかしながら、今後、一定のスキルを有する人材の確保が想定通りに進まない、もしくはニーズの把握が困難となり十分な機能拡充やコンサルティングサービスが提供できない、などの事由により製品訴求力が弱まり、サービス価値が低下するような状況になった場合には、当社の事業に影響を及ぼす可能性があります。 ④法規制について　当社の事業に関連して、ビジネス継続に重要な影響を及ぼす法規制は現在のところありません。しかし、今後　　　　のインターネット利用を制約するような規制等、インターネット広告の分野で新たに法律や規制が制定された場合や、業界内で自主規制が求められた場合には、当社の事業に影響を受ける可能性があります。 ⑤プロジェクトの検収時期、あるいは赤字化による業績変動の可能性について　当社は、受注案件についてはクライアントの検収をもって売上の計上を行っております。各案件についてはプロジェクトごとに進捗の管理を行っておりますが、プロジェクトの進捗如何では納期の変更を余儀なくされることもあり、その場合、売上計上のタイミングが変更となることから当社の業績に影響が生じる可能性があります。　また、各案件についてはクライアントとの十分な要件定義に基づいた想定工数を基に見積の作成をしており、乖離の生じないように工数管理を行っておりますが、見積時に想定しなかった事実の発覚、不測の事態の発生などにより工数の増加があった場合、プロジェクト収支の悪化を招く場合があり、当社の業績に影響が生じる可能性があります。 ⑥通信ネットワーク障害について　当社の事業は、パソコンやコンピュータシステムを結ぶ通信ネットワークに依存しており、自然災害や事故等によって通信ネットワークに何らかの障害が発生した場合や、予測不可能な様々な要因によってコンピュータシステムがダウンした場合は、当社の事業及び業績は深刻な影響を受けます。当社のコンピュータシステムは、適切なセキュリティ手段を講じて外部からの不正アクセスを回避するよう取り組んでおりますが、コンピュータウィルスやハッカーの侵入等によりシステム障害が生じた場合、当社の事業及び業績に影響を与える可能性があります。  ⑦情報の取扱いについて　情報セキュリティ及び情報保護に関する対応は、事業活動を継続する上で不可欠となってきております。当社は、情報セキュリティ及び情報保護を経営の最重要課題の１つとして捉え、体制の強化や社員教育などを通じてシステムとデータの保守・管理に万全を尽くすとともに、プライバシーマークの認定を取得し、個人情報の取扱いへの対応も行っております。しかし、万一これらの情報漏えい等の事故が発生した場合には、信用失墜による収益の減少、損害賠償等による予期せぬ費用が発生し、事業活動に影響を及ぼす可能性があります。 ⑧特定製品（サービス）への依存について　当社は、マーケティングソリューション事業の単一事業セグメントであり、サービス別の売上構成比では、マーケティングプラットフォームが約77.5%となっております。マーケティングプラットフォームにおける現在の主力製品（サービス）は「smarticA!DMP」であり、その販売を拡大させることによって当社の業績が向上する見通しであります。しかし、それは特定製品（サービス）への依存度を高めることにもなるため、過度な依存にならないような事業バランスにて展開してまいりますが、今後、他社との競争激化等により、マーケティングプラットフォームの売上が減少した場合には、当社の業績に影響を及ぼす可能性があります。　⑨知的財産権等について　当社は、自社開発によりソフトウェア制作を行っており、出願中の特許権を含めた知的財産及び技術上のノウハウを保有しております。これまで、当社は第三者より知的財産権に関する侵害訴訟等を提起されたことはありませんが、ソフトウェアに関する技術革新の顕著な進展により、当社のソフトウェアが第三者の知的財産権に抵触する可能性を的確に想定、判断できない可能性があります。また、当社の業務分野において認識していない特許などが成立している場合、当該第三者より損害賠償及び使用差し止めなどの訴えを起こされる可能性、並びに当該訴えに対する法的手続諸費用が発生する可能性があります。　⑩人材の確保・育成について　当社は、経営に不可欠な資源は「ヒト」であり、優秀な人材を確保し従業員満足度を上げることで、社員が最大限の力を発揮できることができると考えております。当社の企業理念においても、会社にとって一番重要なものは社員であることを掲げ、適材適所の配置、市場環境に対応できる能力を獲得させるための教育、社内コミュニケーションの円滑化などに努めております。しかし、当社が人材の確保、活用、育成強化に十分対応できない事象が発生した場合、経営判断、成長力や競争力が影響を受ける可能性があります。　⑪小規模組織であることについて　当社の組織は小規模であり、内部管理体制も企業規模に応じたものとなっております。特定の人員に過度の依存をしないよう、優秀な人材の確保・育成により経営リスクの軽減に努め、今後の業容拡大局面においても、内部管理体制のさらなる充実を図る方針ではありますが、適切かつ十分な組織対応ができない場合には、組織効率が低下したり十分な事業活動が行えない可能性があります。また、人員の増加が適切な形で実行できない場合には、経営効率が低下する可能性があります。　⑫特定人物への依存について　代表取締役社長である上村崇及び元代表取締役会長である山川義介は、いずれも当社の創業者であります。当事業年度末時点において、山川義介は第１位株主として持株比率13.4％（ストックオプションの行使後は14.0％)を、上村崇は持株比率7.0％（ストックオプション行使後は16.5％）をそれぞれ保有しております。常勤取締役は１人体制であり、経営責任者として経営方針や経営戦略の決定等、当社の事業活動上の重要な役割を果たしてまいりました。一方で同氏に対して過度に依存することの無いよう、執行役員等への権限移譲や役割分担の推進を図っております。しかしながら、現時点において、同氏が何らかの理由により経営者として業務を遂行できなくなった場合には、当社の業務推進及び業績に影響を及ぼす可能性があります。 ⑬事業投資等について　当社は、事業拡大を図るために、各種の事業投資（子会社設立やM&amp;Aなど）を検討していく方針です。これらを実施する際には、既存ビジネスとのシナジーを発揮することを最優先に、リスクや収益力の見通し等を十分に分析したうえで、然るべき社内決裁を経たのちに実行いたしますが、何らかの事情により事業の展開が計画通りに進まない場合には、当社の業績に寄与するものとは限らないため、当社の経営成績及び財政状態に影響を与える可能性があります。　⑭配当政策について　当社は創業以来、株主に対する利益配当及び剰余金配当による利益還元を実施しておりません。しかし、株主への利益還元についても重要な経営課題と認識しており、将来の持続的な成長に必要な内部留保を確保しつつ、経営成績及び財政状態・事業計画等を総合的に勘案したうえで、利益配当を実施していくことになります。一方、当社の業績が計画どおりとならない等の結果として利益配当原資を十分に確保できない場合は、利益配当を実施しない、あるいは予定していた配当を減ずるなどの可能性があります。　⑮新株予約権（ストック・オプション）について　当社は、ストック・オプション制度を採用しており、本書提出日現在におけるストック・オプションは346,800株であり、発行済株式総数2,171,500株の16.0％に相当します。それぞれ権利行使の要件を満たしたうえで、当社の株価が行使価額を上回ることにより、これらの新株予約権が行使された場合には、１株当たりの株式価値が希薄化することになります。 ⑯大株主について　本書提出日時点でデジタル・アドバタイジング・コンソーシアム株式会社は当社発行済株式総数の13.3％（288,800株）を保有しております。また、同社とは「出資及び業務提携に関する契約」を締結し、双方の有する技術、知識や経験を最大限に活用して事業の進展を図ることで協力関係を維持しておりますが、将来において同社の経営方針やグループ戦略が変更され、協力関係が解消された場合等には、当社の事業等に影響を及ぼす可能性があります。 ⑰税務上の繰越欠損金について　当社は、税務上の繰越欠損金を有しております。これは法人税負担の軽減効果があり、今後も当該欠損金の繰越期間の使用制限範囲内においては納税額の減少により、キャッシュ・フロー改善に貢献することとなりますが、当社の業績が順調に推移することで繰越欠損金を上回る課税所得が発生した場合には、所定の税率に基づく法人税等の納税負担が発生するため、当社の当期純利益及びキャッシュ・フローに影響を与える可能性があります。　 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	
研究開発活動	６ 【研究開発活動】当社は、企業に蓄積される大量のデータを分析してマーケティングに活用するという企業のニーズに対し、様々なツールを提供しております。高度なマーケティングソリューションを提供するためのコアコンピタンスである『分析力』は、アナリティクス領域における、「マーケティングリサーチ」「多変量解析」「データマイニング」「テキスト＆画像解析」、エンジニアリング領域における、「大規模データ処理」「ソリューション開発」「プラットフォーム構築」「最適化モデリング」の８つのテクノロジーで支えられており、これらは豊富な実績に裏付けられた、当社独自のアルゴリズムや手法を用いております。差別的優位性を確保するために、さらに高機能なソフトウェアツールの開発や、独自アルゴリズムの研究等を推進しております。　なお、当事業年度における研究開発費として、13,120千円を計上しております。　
設備投資等の概要	１ 【設備投資等の概要】当事業年度に実施しました設備投資の総額は60,355千円であり、主なものは、本社移転による建物の増加36,717千円、工具、器具及び備品の増加23,588千円などであります。　
主要な設備の状況	２ 【主要な設備の状況】平成27年12月31日現在事業所名(所在地)設備の内容帳簿価額(千円)従業員数(名)建物工具、器具及び備品合計本社(東京都新宿区)　　 本社設備32,89420,59553,49055（13） (注) １．現在休止中の主要な設備はありません。２．上記の金額には消費税等は含まれておりません。３．上記の他、他の者から賃借している設備の内容は下記のとおりであります。事業所名(所在地)設備の内容賃借設備面積（㎡）年間賃借料(千円)本社(東京都新宿区)事務所建物812.2135,725  
株式の総数	① 【株式の総数】種類発行可能株式総数(株)普通株式5,000,000計5,000,000  
発行済株式、株式の総数等	② 【発行済株式】種類事業年度末現在発行数(株)(平成27年12月31日)提出日現在発行数(株)(平成28年３月30日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式2,171,5002,171,500東京証券取引所（マザーズ）１単元の株式数は、100株であります。完全議決権株式であり、権利内容に何ら限定のない当社における標準となる株式であります。計2,171,5002,171,500―― 
