項目	値
事業の内容	２ 【事業の内容】当第２四半期連結累計期間において、当社グループ（当社及び当社の関係会社）が営む事業の内容について、重要な変更はありません。なお、当社は、2022年１月１日付で当社の連結子会社であるBASE BANK株式会社を吸収合併しております。
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】当第２四半期連結累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクの発生又は前事業年度の有価証券報告書に記載した「事業等のリスク」についての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において当社グループが判断したものであります。 (1) 経営成績の状況当社グループは「Payment to the People, Power to the People.」をミッションとして掲げ、ネットショップ作成サービス「BASE」を提供するBASE事業、オンライン決済サービス「PAY.JP」を提供するPAY事業を展開しており、これらのサービスを通して、個人及びスモールチームをエンパワーメントすること、スタートアップ企業を支援することに注力しております。当第２四半期連結累計期間では、新型コロナウイルス感染症への社会的な対応が進展し、リオープニングに伴うオフライン消費の回復によりオンライン消費が減速するなど、依然先行きが不透明な状況が続いております。このような事業環境においてBASE事業では、中長期にわたる持続的な成長のため、引き続き個人及びスモールチームをターゲットとした積極的なマーケティング及び、ショップ運営の利便性を向上させる機能拡充に努めております。PAY事業では、スタートアップ企業やベンチャー企業をターゲットに、よりシンプルで導入や運用が簡単なオンライン決済機能を目指してプロダクトを強化し、加盟店数の拡大に努めております。以上の結果、当社グループの当第２四半期連結累計期間の売上高は4,807百万円（前年同期比2.6％増）、営業損失は869百万円（前年同期は営業損失270百万円）、経常損失は858百万円（前年同期は経常損失273百万円）、親会社株主に帰属する四半期純損失は921百万円（前年同期は親会社株主に帰属する四半期純損失246百万円）となりました。セグメントの業績は、次のとおりであります。 A)　BASE事業BASE事業では、リオープニングの影響により、ネットショップ開設への需要が落ち着いたこと及び、ネットショップでの購入者数が減少したことにより、当第２四半期連結会計期間の月間売店数（注１）は前年同四半期比３千ショップ増にとどまり、１ショップあたり月間平均GMV（注２、３）は前年同四半期比で減少いたしました。また、流通総額及び売上総利益を中期的に最大化することを目的に、決済手数料を従来の料金プランよりも引き下げ、サービス利用料を固定費でいただく月額有料プランを４月18日から提供を開始し、テイクレート（注４）を戦略的に引き下げたことにより、売上高、売上総利益及び売上総利益率が前年同四半期比で減少いたしました。一方で、中期的な成長を目的とした当プランの導入促進を目的に、「年間一括払い」の提供及び、当プランの訴求を図る新クリエイティブのTVCMを実施した結果、当プランを利用するショップは順調に増加いたしました。また、これまでに引き続き、個人やスモールチームが、より安心して商品を販売できる機能を提供いたしました。「特定商取引法に基づく表記」に関する消費者庁の見解を受け、2022年１月にいち早く提供開始した特定商取引法の非公開設定機能は、６月末時点で11万超の個人のショップに利用されております。さらに、全国一律料金でかんたんに商品を発送できる「かんたん発送（ヤマト運輸連携） App」をアップデートし、ショップオーナーが配送元住所を記載せずに商品を発送することが可能になりました。加えて、個人やスモールチームの集客や販促のサポートを目的に「TikTok商品連携 App」を提供いたしました。以上の結果、当第２四半期連結累計期間の流通総額は56,097百万円（注文ベース）、53,059百万円（決済ベース）（前年同期比4.1%増（注文ベース）、5.6%増（決済ベース））、売上高は3,836百万円（前年同期比4.7％減）、セグメント損失は660百万円（前年同期は104百万円のセグメント損失）となりました。  （注１）月間売店数とは、１か月間に売上が計上されたショップ数の四半期平均（注２）GMVとは、Gross Merchandise Volumeの略で、流通総額（注文ベース）（注３）１ショップあたり月間平均GMVとは、月間流通総額の四半期平均を月間売店数で除した金額（注４）テイクレートとは、流通総額（決済ベース）に対する売上高の比率 B)　PAY事業PAY事業では、オンライン決済サービス「PAY.JP」を提供しております。当第２四半期連結会計期間においては、新規加盟店の獲得は好調も、リオープニングの影響により物販領域の既存加盟店の成長が減速したため、当第２四半期連結累計期間の流通総額は35,293百万円（前年同期比45.3%増）となりました。以上の結果、売上高は921百万円（前年同期比44.2％増）、セグメント損失は8百万円（前年同期は35百万円のセグメント損失）となりました。 C)　その他事業その他事業では、「BASE」を利用するネットショップ運営者等に対して事業資金を提供するサービス「YELLBANK」等を提供しており、利用者数は堅調に推移しております。以上の結果、売上高は48百万円（前年同期比178.3％増）、セグメント損失は28百万円（前年同期は34百万円のセグメント損失）となりました。 (2) 財政状態の分析(資産)当第２四半期連結会計期間末における総資産は28,486百万円となり、前連結会計年度末に比べ3,505百万円減少いたしました。これは主に、現金及び預金が2,259百万円、未収入金が945百万円減少したことによるものであります。 (負債)当第２四半期連結会計期間末における負債は14,193百万円となり、前連結会計年度末に比べ2,692百万円減少いたしました。これは主に、営業預り金が434百万円増加した一方で、営業未払金が3,330百万円減少したことによるものであります。 (純資産)当第２四半期連結会計期間末における純資産は14,292百万円となり、前連結会計年度末に比べ812百万円減少いたしました。これは主に、親会社株主に帰属する四半期純損失の計上により利益剰余金が921百万円減少したことによるものであります。また、2022年３月23日開催の株主総会決議に基づき、今後の機動的な資本政策に備えるとともに、財務戦略上の柔軟性を確保することを目的として、資本準備金7,362百万円を減少し、同額をその他資本剰余金に振り替えております。 (3) キャッシュ・フローの状況当第２四半期連結会計期間末の現金及び現金同等物（以下「資金」という。）は、21,794百万円となり、前連結会計年度末に比べ2,259百万円減少いたしました。当第２四半期連結累計期間における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。 (営業活動によるキャッシュ・フロー)営業活動の結果使用した資金は2,245百万円（前年同期は756百万円の獲得）となりました。主な増加要因は、未収入金の減少938百万円、営業預り金の増加434百万円等であり、主な減少要因は、営業未払金の減少3,330百万円、税金等調整前四半期純損失の計上920百万円等であります。  (投資活動によるキャッシュ・フロー)投資活動の結果使用した資金は16百万円（前年同期は12百万円の使用）となりました。主な減少要因は、有形固定資産の取得による支出16百万円等であります。 (財務活動によるキャッシュ・フロー)財務活動の結果得られた資金は２百万円（前年同期は12百万円の獲得）となりました。これは、新株予約権の行使による株式の発行による収入２百万円によるものであります。 (4) 経営方針・経営戦略等当第２四半期連結累計期間において、当社グループが定めている経営方針・経営戦略等について重要な変更はありません。 (5) 優先的に対処すべき事業上及び財務上の対処すべき課題当第２四半期連結累計期間において、当社グループが優先的に対処すべき課題について重要な変更はありません。 (6) 研究開発活動該当事項はありません。 
経営上の重要な契約等	３ 【経営上の重要な契約等】当第２四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式376,440,000計376,440,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第２四半期会計期間末現在発行数(株)(2022年６月30日)提出日現在発行数(株)(2022年８月４日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式111,981,793111,987,793東京証券取引所（グロース市場）単元株式数は100株となっております。計111,981,793111,987,793―― （注）１．提出日現在の発行済株式数のうち234,793株は、譲渡制限付株式報酬として、金銭報酬債権（150百万円）を出資の目的とする現物出資により発行したものです。２．2022年７月１日から2022年７月31日までの間に、新株予約権の行使により発行済株式総数が6,000株増加しております。３．「提出日現在発行数」欄には、2022年８月１日から四半期報告書提出日までの新株予約権の行使により発行された株式数は含まれておりません。 
