項目	値
事業の内容	２ 【事業の内容】当第１四半期連結累計期間において、当社グループ（当社及び連結子会社）が営む事業の内容について、重要な変更はありません。また、主要な関係会社の異動は、以下のとおりであります。 （ビジョンケア事業）当第１四半期連結会計期間より、Big Picture Medical Pty Ltdは、影響力が低下したため持分法適用の範囲から除外しております。    
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１ 【事業等のリスク】　当第１四半期連結累計期間において、当四半期報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクの発生又は前事業年度の有価証券報告書に記載した「事業等のリスク」についての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当四半期連結会計期間の末日現在において当社グループが判断したものであります。(1)業績の状況当第１四半期連結累計期間における世界経済は、新型コロナウイルス感染症の感染拡大に伴う経済活動の抑制があったものの、全体的には持ち直しの動きが見られました。しかしながら、国際情勢の緊迫化とこれに伴うサプライチェーンの混乱や資源価格の高騰などにより、先行きは不透明な状況が続いております。また、国内経済においては円安の進行も重なり、物価上昇に伴う消費者マインドの変化による影響が懸念される状況となっております。コンタクトレンズ市場では、海外市場においては１日使い捨てコンタクトレンズを中心としたディスポーザブルコンタクトレンズが拡大基調にある他、オルソケラトロジーレンズ等の視力矯正レンズの需要が堅調に推移しております。国内市場においては安全性の高いシリコーンハイドロゲル素材の１日使い捨てコンタクトレンズのラインアップが拡充され需要が高まっている他、既存使用者の高年齢化や在宅時間の増加による近業作業の増加から遠近両用コンタクトレンズの需要が引き続き高まっております。このような状況の下、当社グループはVision2030スローガン‘新しい「みる」を世界に’の実現に向けて、五感を通じて人々が幸せや豊かさを実感できるような商品やサービスの提供を推進する方針のもと、事業活動に取り組んでまいりました。 各事業の状況は、以下のとおりです。[国内ビジョンケア事業]国内ビジョンケア事業では、１日使い捨てコンタクトレンズのシェア拡大、メルスプラン会員数の拡大及びロイヤルカスタマー化、ブランドイメージの浸透・強化を方針として活動しております。プロモーション施策といたしましては、キャラクターに浜辺美波さんを起用したメニコングループ販売店「Miru」のCM「Miru『ハッピー音符』篇」を新たに制作し、テレビコマーシャルを展開いたしました。更に「Miru」全店の制服をリニューアルすることで、お客様から信頼や親しみやすさを抱いていただけるような店舗づくりを目指すとともに、「Miru」ブランドのイメージ強化に取り組みました。遠近両用コンタクトレンズシリーズ「Lactive（ラクティブ）」につきましても、ブランドイメージ強化のために前期に引き続き櫻井翔さんを起用したプロモーション活動を推進いたしました。また、当社の強みである１日使い捨てコンタクトレンズの豊富なラインアップを活用し、春の新生活におけるコンタクトデビューを応援する「１DAYメルス 春のスタートキャンペーン」を展開いたしました。デジタル施策といたしましては、オリジナルのアバターを利用したオンライン相談サービスを導入いたしました。お客様にとっては新しい選択肢となる、オンラインでの接客サービスをご用意することで、一人ひとりのライフスタイルやニーズに寄り添ったきめ細やかな接客と提案を行い、お客様の満足度の向上につなげてまいります。 [海外ビジョンケア事業]海外ビジョンケア事業では、ディスポーザブルコンタクトレンズ拡販のための販売チャネルの新規開拓及び関係強化、近視進行抑制事業の基盤強化を方針として活動しております。欧州では、新型コロナウイルス感染症に関連する規制の緩和が進み、経済活動の再開とともに１日使い捨てコンタクトレンズ及びケア用品の売上高は回復傾向にあります。欧州市場における１日使い捨てコンタクトレンズのラインアップの拡充として、新たに乱視用の「Miru １day UpSide toric」を追加した他、大手量販店に対する製品導入や新規取引の開始など、１日使い捨てコンタクトレンズの販売量の拡大に向けた活動に取り組みました。北米では、サプライチェーンの不安定化や物流コストの高騰が生じたものの、経済活動の再開に伴う需要拡大により、コンタクトレンズ及びケア用品ともに売上高は回復傾向にあります。同地域の量販店に対する１日使い捨てコンタクトレンズの販売が前年を上回るペースで伸長した他、インターネット販売を中心にケア用品の売上が拡大しております。中国では、新型コロナウイルス感染症に関連する規制により一部の地域で営業活動の影響を受けましたが、当該環境下で感染防止対策を講じながら販売強化に努めました。主力製品であるオルソケラトロジーレンズやケア用品が引き続き堅調に推移しました。また、安定供給及び将来の需要を見越した生産供給体制の強化にも取り組みました。 [その他]ヘルスケア・ライフケア事業では、五感を通じて人々の健康サポートや喜びを創出する新領域への挑戦を方針として活動しております。ライフサポート事業では、2022年４月より日本において不妊治療が保険適用の対象となったことに伴う妊活市場のすそ野の広がりに対応し、運動精子選別機器「ミグリス」や、妊活をサポートするサプリメント「プレグナ」シリーズの拡販に注力いたしました。環境・バイオ事業では、堆肥化促進システムresQ資材などの海外販売が売上を牽引しました。また、動物医療・共生事業では、株式会社メニワンにおいて犬猫用コンタクトレンズ「メニわんコーニアルバンデージわん」のタイ国内での販売を開始するなど、海外での販路拡大にも取り組みました。 このような取り組みの結果、当社グループの当第１四半期連結累計期間の経営成績は以下のとおりです。売上高は、前年同四半期と比較して海外及び国内における経済状況が回復したことに加え、中国向けの販売が堅調に推移したことで、26,844百万円(前年同四半期比11.5％増)となりました。営業利益は、売上高の増加と販売費及び一般管理費の効率的な使用により3,428百万円(前年同四半期比34.4％増)、経常利益は3,306百万円(前年同四半期比27.7％増)となりました。以上の要因により、親会社株主に帰属する四半期純利益は2,121百万円(前年同四半期比25.4％増)となりました。 セグメントの業績は、以下のとおりです。①ビジョンケア事業ビジョンケア事業は、売上高は25,087百万円(前年同四半期比10.6％増)、セグメント利益は4,670百万円(前年同四半期比22.2％増)となりました。詳細は以下のとおりです。　ビジョンケア事業において前年同四半期と比較して売上高が2,397百万円増加しました。主な要因は、新型コロナウイルス感染症の影響からの回復に加え、中国におけるオルソケラトロジーレンズ及びケア用品の販売が堅調に推移したことであり、前年同四半期比で海外売上高が1,618百万円、国内売上高が779百万円増加しております。このうちメルスプランは平均顧客単価の高い１日使い捨てコンタクトレンズの会員数が伸長したことにより、売上高が269百万円増加しております。セグメント利益につきましては、海外ビジョンケア事業の販売が好調に推移したことにより、前年同四半期と比較して849百万円増加しております。 ②その他その他の事業は、主に食品事業及び環境・バイオ事業の海外販売が増加し、当第１四半期連結累計期間における売上高は1,757百万円(前年同四半期比25.9％増)となりました。セグメント損失は149百万円(前年同四半期セグメント損失は176百万円)となりました。　 (2) 財政状態の分析(資産の部)当第１四半期連結会計期間末において総資産は145,832百万円となり、前連結会計年度末に比べ14,853百万円の増加となりました。流動資産は、主に社債の発行により現金及び預金が増加したことから、13,903百万円増加し78,091百万円となりました。固定資産は、主に株式会社メニコンネクトの郡上工場におけるケア用品の生産設備投資により、950百万円増加し67,740百万円となりました。 (負債及び純資産の部)負債は、主に社債の発行により、前連結会計年度末に比べ12,815百万円増加し76,748百万円となりました。純資産は、主に親会社株主に帰属する四半期純利益の計上により、前連結会計年度末に比べ2,038百万円増加し69,083百万円となりました。この結果、自己資本比率は46.0％となりました。 (3) 会計上の見積り及び当該見積りに用いた仮定  前連結会計年度の有価証券報告書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。 (4) 優先的に対処すべき事業上及び財務上の課題　当第１四半期連結累計期間において、当社グループが優先的に対処すべき事業上及び財務上の課題について新たに発生した重要な課題及び重要な変更はありません。　(5) 研究開発活動　当第１四半期連結累計期間の研究開発費の総額は1,052百万円であります。　なお、当第１四半期連結累計期間において当社グループの研究開発活動の状況に重要な変更はありません。　
経営上の重要な契約等	３ 【経営上の重要な契約等】　当第１四半期連結会計期間において、経営上の重要な契約等の決定又は締結等はありません。
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式124,368,000計124,368,000  
発行済株式、株式の総数等	② 【発行済株式】 種類第１四半期会計期間末現在発行数(株)(2022年６月30日)提出日現在発行数(株)(2022年８月12日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式76,447,88876,447,888 東京証券取引所 プライム市場  名古屋証券取引所プレミア市場 単元株式数は100株であります。計76,447,88876,447,888－－ (注)　提出日現在発行数には、2022年８月１日からこの四半期報告書提出日までの新株予約権の行使により発行された株式数は、含まれておりません。 
