項目	値
事業の内容	３【事業の内容】当社グループは、当社並びに子会社である岩井コスモ証券株式会社及び岩井コスモビジネスサービス株式会社にて構成されており、主として、金融商品取引業を中心とした事業活動を営んでおります。具体的な事業としては、有価証券の売買等及び売買等の委託の媒介、有価証券の引受け及び売出し等の金融商品取引業及び金融商品取引業に関連又は付随する事業、その他関連ビジネスを行い、顧客に対して幅広いサービスを提供しております。なお、当社グループは「第５　経理の状況　１連結財務諸表等 （１）連結財務諸表　注記事項」に掲げるセグメントの記載の区分と同一であります。また、当社は、有価証券の取引等の規制に関する内閣府令第49条第２項に規定する特定上場会社等に該当しており、これにより、インサイダー取引規制の重要事実の軽微基準については連結ベースの数値に基づいて判断することとなります。 ［当社グループの事業系統図］ 　　岩井コスモホールディングス株式会社         　　岩井コスモ証券株式会社　金融商品取引業及びそれに付随する業務等         　　岩井コスモビジネスサービス株式会社　証券等バックオフィス事業         
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。(１)経営方針　当社グループは、中核となる金融商品ビジネスを展開するうえにおいて、お客様の最善の利益を最優先とする「顧客第一主義」の基本方針のもと、個々の取引志向やリスク許容度に応じた最適な商品、サービスの提供を通じ、お客様との強固な信頼関係の構築に努めて参ります。また、経営陣・管理職・一般社員が三位一体となった「全員参加型経営」を実践し、持続的な企業価値の向上を目指して、グループ一丸となって取り組んで参ります。 (２)経営戦略等　2023年３月期を起点とする第５次中期経営計画（2023年３月期～2025年３月期）では、当社グループの持続可能な企業価値の向上を実現するために、顧客本位の業務運営を基盤として、デジタルを活用した営業推進による顧客基盤の強化や市場動向に左右されない安定収益の拡大など、競争力の強化に向けて各重点施策及び数値目標を策定しております。　当該計画の骨子及びその取り組み状況と進捗状況は、以下のとおりであります。 １.営業施策・基盤強化①お客様ニーズと最善の利益の追求・長崎県への新規出店（2023年３月　長崎プラザ開設）・株式投資信託の残高積み上げ（2025年３月末目標：6,000億円台）　→2024年３月末：4,069億円②デジタル活用による営業推進・Ｗｅｂセミナーの開催に加え、ＳＮＳやＹｏｕＴｕｂｅを活用した情報配信・データ収集や分析に基づく営業の効率化・「生成ＡＩ」や新しいデジタル技術の導入に積極的に取り組むべく、岩井コスモ証券において、「ＤＸ推進部」を新設（2024年１月）③ネット取引サービスの拡大・「信用・デイトレ」における金利・貸株料無料化（2022年４月）・米国株式のリアルタイム取引が可能な「米国株式リアルタイムトレードシステム」提供開始（2022年10月）・お客様に代わって資産運用を行うゴールベース型資産運用サービス「岩井コスモ・ゴールナビ」提供開始（2023年１月）・米国株式リアルタイムトレードにおいて、「外貨決済サービス」を開始（2023年７月）・ＮＩＳＡ口座における日本株・米国株の売買手数料無料化（2024年４月～）を決定 ２.財務目標・株主還元①安定収益による固定費カバー率50％以上（最終年度目標）→2024年３月期：38.9％②資本効率を意識した経営業界平均（※）を上回るＲＯＥと上位ランクの維持→2024年３月期の当社ＲＯＥ：9.0％（当社を含む17社中で１番目）、業界平均値：6.0％※業界平均とは、ネット専業証券を除く上場証券及び主要証券16社の平均値③安定配当の継続と業績連動の利益還元１株当たりの年間配当金40円を下限に設定するとともに、総還元性向を50％以上とする→年間配当金：120円（過去最高）、総還元性向：50.7％ ３.ＥＳＧ／ＳＤＧｓへの取り組み強化・当期純利益の１％程度を「社会貢献積立金」として毎期積み立て　2024年３月期：55百万円、合計：180百万円・古い紙幣（紙幣裁断屑）を再利用した封筒の導入・営業車両に電気自動車を導入・発行手数料の一部がＳＤＧｓ関連団体へ寄付される「ＳＤＧｓ推進私募債」を発行・営業店の照明をＬＥＤへ順次切り替え・各種資格の勉強会や受講補助など、従業員に成長機会を与え自律型人材の育成に注力・性別や中途採用などに関係なく、管理職へ積極登用 (３)経営環境、優先的に対処すべき事業上及び財務上の課題　当社グループの中核事業である証券営業部門では、かねてよりお客様の資産運用に即した商品を取り揃え、有益な情報をいち早くお届けできるよう最大の努力を傾注致しております。即ち、お客様のニーズに応じた様々なＷｅｂセミナーの開催に加え、投資アドバイザーによるタブレット端末を活用した分かり易い提案など、デジタルを用いた「進化した対面営業」を推進しております。今後も、投資環境の変化を見据えて、お客様に最適な金融商品やサービスの提供に最善を尽くして参ります。また、日々進化し続けるデジタル社会に対応すべくＩＴリテラシーの高い人材の採用、育成を図り、より一層高度な金融サービスの提供に向け諸施策を講じて参ります。このような取り組みは、お客様の満足度向上を目的とする「顧客本位の業務運営」（フィデューシャリー・デューティー）に通じ、当社グループの企業価値向上に資するものと確信しておりますが、更なる当社グループの発展に向けて、以下の項目を対処すべき課題と認識しております。 ①ＤＸ推進によるお客様の利便性向上及び業務効率化の推進　近年、生成ＡＩをはじめとするデジタル技術の発展は目覚ましく、この動きは、今後、より一層加速していくものと認識しております。このような状況の中、当社グループはデジタルトランスフォーメーション（ＤＸ）を更に強力に推し進めることが、経営上、重要な施策の一つと捉え、中核事業を担う岩井コスモ証券において、2024年１月に「ＤＸ推進部」を新設しました。当該部署が中心となって、生成ＡＩや新しいデジタル技術の導入に積極的に取り組み、お客様の利便性及び満足度の向上を継続的に図って参ります。加えて、資料作成の支援や文章要約などの日常業務に活用し、業務の効率化・スピード化を図るとともに、当社グループ社員の知見を活かし、新しい価値の創出や生産性の向上に努めて参ります。 ②人的資本投資の拡大による企業内部の質的向上　当社グループの中核事業である証券営業部門における最も重要な経営資源・財産は“人”であり、当社はこの“人財”に対する重要性を認識するとともに、今後とも人材の活用や育成及び優秀な人材の確保が肝要と考えております。　こうした中、当社グループでは、昨今の物価上昇に対する従業員の生活支援に加え、優秀な人材の確保及び定着を目的として、2024年度は本年度の５％を上回る７％の賃上げ（ベースアップを含む）を実施致します。　これらの取り組みに加え、当社グループでは従業員にリスキリング機会を与えるべく、業務に有益な資格取得を後押しする「自己啓発奨励制度」を充実させるとともに、自ら考え業務を遂行できる自律型人材の育成を強化し、企業内部の質的向上を図って参ります。③コンプライアンスの強化　お客様との信頼関係を構築するうえで、コンプライアンスの強化が重要であると認識しております。役職員に対しては、継続的な研修を実施するとともに、取引内容等に応じて、適宜、コンプライアンス担当者が営業員を指導・教育し、法令遵守等の意識の醸成に努めております。加えて、お客様と営業員との通話内容についてＡＩを活用し、より精緻にモニタリングを行うなど、コンプライアンス体制の強化を図り、より一層顧客本位の倫理観を持った従業員の育成に努めて参ります。④ＳＤＧｓへの取り組み強化　持続可能な社会に向けた取り組みであるＥＳＧ（環境・社会・企業統治）や、ＳＤＧｓ（持続可能な開発目標）の達成に貢献することは、企業の社会的責任であると認識しております。社内においては、ＥＶ車の導入や環境に配慮した頒布品の採用に加え、営業店舗の照明を順次ＬＥＤへ切り替え消費電力を抑制するなど、環境問題の解決に貢献すべく役職員一丸となり取り組みを推進しております。　これらの取り組みにより、第５次中期経営計画で掲げている目標＜2025年３月期までにCO₂排出量55％以上の削減（2013年３月期比）＞に対しては、2023年３月期末で56.2％の削減を実現し、当初の目標である2025年３月期の目標を２年前倒しで達成致しました。　当社グループは、2030年３月期までに70％以上の削減目標も掲げており、その達成に向けＳＤＧｓへの取り組みを推進するとともに、殊更、環境問題の解決に積極的に取り組むことが必要であると認識しております。 （４）経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、企業価値の向上を目指すうえにおいて、自己資本に対する利益率を高めることが重要であるとの認識のもと、ＲＯＥを経営上の重要指標と捉えています。もっとも、当社グループの業績は、経済情勢や市場環境の変動により大きく影響を受ける状況にあるため、目標の設定に関しては、ＲＯＥの絶対値ではなく、主要な証券会社16社（ネット専業証券会社を除く）の平均値を上回るＲＯＥと、比較対象（当社含む17社）の中での上位ランクの維持を目指して参ります。
事業等のリスク	３【事業等のリスク】当社グループの経営成績及び財政状態等に影響を及ぼす可能性のあるリスクとして以下の項目が挙げられます。なお、文中の将来に関する事項は、当社グループが当連結会計年度末現在で認識しているものに限られており、全てが網羅されているわけではありません。 ①市況変動によるリスクについて当社グループの主たる事業である金融商品取引業は、国内外の経済情勢の影響を受けやすく、株式、金利、為替市況等の動向によっては、当社グループの収益が減少し、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ②法的規制によるリスクについて当社グループの主たる事業である金融商品取引業は、金融商品取引法等の法令のほか、金融商品取引所や日本証券業協会等の自主規制機関の定める諸規則等による規制を受けております。また、金融商品取引業者は、自己資本規制比率の適正維持（120％以上）が要求されており、求められる自己資本水準が継続できなかった場合は、業務停止や金融商品取引業者の登録の取消しを当局から命ぜられる可能性があります。 ③流動性リスクについて当社グループの財務内容の悪化等により、資金調達が困難となるほか、高い金利での調達を余儀なくされる場合、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ④信用リスクについて当社グループの取引先が決済を含む債務不履行に陥った場合、また、当社グループが保有する有価証券の発行体の信用状況が著しく悪化した場合には、元本の毀損や利払いの遅延等により損失を被り、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ⑤システムリスクについて火災、地震、停電等またはプログラム障害、外部からの不正アクセス等により当社グループ会社が使用するシステムに障害が発生し、当社グループの情報システムが一時的に停止または中断した場合、顧客サービスに支障をきたす等、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ⑥オペレーショナルリスクについて当社グループの役職員による事故・不正等、又は、正確な事務処理を怠ることによって損失が発生した場合、当社グループの社会的信用が損なわれ、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ⑦情報セキュリティに関するリスクについて当社グループの情報システムについては、厳重なセキュリティを施しておりますが、第三者からの悪意によるコンピュータウイルスの感染や、不正アクセス等、当社グループ内の故意又は過失等により、お客様の個人情報や当社グループの情報が漏洩した場合には、損害賠償責任が発生し、当社グループの社会的信用が損なわれ、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ⑧災害等のリスクについて当社グループは自然災害やシステム障害、病原性感染症の感染拡大等、様々なリスクの発現を想定し、株主や投資家等の各ステークホルダーの皆様への影響を最小限に留めるべく、事業を継続かつ円滑に運営するための事業継続計画書（ＢＣＰ）を整備しております。しかし、上記リスクが発現した場合は、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。 ⑨訴訟リスクについて当社グループは、お客様本位の営業姿勢をとり、コンプライアンスを重視し、お客様との紛争の未然防止に努めておりますが、何らかの理由によりトラブルが発生した場合は、訴訟等に発展し、損害賠償責任等が発生した場合には、当社グループの経営成績及び財政状態に影響を及ぼす可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】（1）経営成績等の状況の概要　当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。 　当連結会計年度（2023年４月１日～2024年３月31日）におけるわが国経済は、企業収益や雇用・所得環境の改善を背景に、緩やかな回復基調で推移しました。　また、海外の経済情勢は、米国においては緩やかな景気回復傾向にありますが、中国の不動産市場低迷に伴う景気減速に加え、中東情勢などの地政学リスクを抱え、先行き不透明な状況が続きました。　こうした経済環境のもと、国内株式市場は、日本銀行が金融緩和策の維持を決定したことが好感され、上昇基調で始まり、６月中旬の日経平均株価（終値）は約33年ぶりに33,000円台を回復しました。その後、９月に入り、欧米の金融引き締め長期化懸念から株価は軟調に推移する局面もありましたが、年が明け２月に入ると、企業による「資本コストや株価を意識した経営」への期待感に加え、生成ＡＩ（人工知能）で成長が見込まれる半導体関連銘柄が相場上昇を牽引したことから、日経平均株価は1989年につけた最高値を約34年ぶりに更新し、３月上旬には４万円を突破しました。その後、日本銀行が金融政策決定会合でマイナス金利政策の解除を決定しましたが、当面は緩和的な金融環境が継続するとの観測を受け、株価は上昇基調で推移し取引を終えました。３月末の日経平均株価（終値）は、前期末を44.0％上回る40,369円44銭となりました。　一方、米国株式市場は、主要企業の堅調な決算内容を好感して、期初より上昇基調で始まり、７月には、景気の大幅な減速は避けられるとする「ソフトランディング」への期待が高まり、ダウ工業株30種平均は約36年ぶりに13営業日連続で上昇しました。その後、10月に入ると、米国の金融引き締め長期化懸念から長期金利が上昇したことに加え、中東情勢の緊迫化による地政学リスクの高まりを背景に株価は下落しました。しかしながら、２月に入り、再び米国景気のソフトランディング期待が高まったことに加え、生成ＡＩ向け需要の拡大が見込まれる半導体関連銘柄を中心に株価は一段高となり、３月末のダウ工業株30種平均は史上最高値となる39,807ドル37セント（前期末比19.6％上昇）で取引を終えました。 （当社グループの経営成績）　当社グループの営業収益は前期比22.1％増加の240億40百万円、純営業収益は同22.4％増加の237億81百万円となりました。一方、販売費・一般管理費は、同10.4％増加の161億80百万円となり、経常利益は同54.9％増加の80億３百万円、親会社株主に帰属する当期純利益は同55.9％増加の55億54百万円となりました。　セグメント別の経営成績は、以下のとおりであります。 岩井コスモホールディングス株式会社　岩井コスモホールディングス株式会社は、グループの経営戦略の策定及びその推進に取り組んでおります。営業収益は、前期と同額の19億60百万円となりました。一方、販売費・一般管理費は、租税公課の増加を主因として前期比1.3％増加の１億46百万円となりました。営業外損益は、投資有価証券の配当金の減少を主因として同5.3％減少の２億63百万円の利益となり、以上の結果、経常利益は同0.8％減少の20億77百万円となりました。 岩井コスモ証券株式会社　岩井コスモ証券株式会社は、資産形成やＮＩＳＡ制度などをテーマとしたＷｅｂセミナーの開催やＳＮＳ、ＹｏｕＴｕｂｅを積極的に活用した情報配信などのデジタルを駆使した金融サービスの提供に加え、国内外の株式を中心とした提案営業に注力しました。この様な取り組みのほか、対面取引・コールセンター取引では、成長・配当・割安に注目し持続的成長が期待できる優良企業に投資する「インベスコ・世界厳選株式オープン」や、中長期的な資産形成を目的とした「野村ＰＩＭＣＯ・世界インカム戦略ファンド」に加え、相対的に高い利回りが期待される米国の超長期社債へ投資する「米国超長期プライム社債ファンド」の販売に継続的に取り組みました。また、デジタルトランスフォーメーション（ＤＸ）の進展により、今後も成長が期待される半導体関連企業へ投資する「世界半導体関連フォーカスファンド」や「ジャパン半導体株式ファンド」の取り扱いを開始するなど、商品の拡充を図るとともに、投資信託残高の増大に注力しました。　一方、インターネット取引では、「コスモ・ネットレ」の更なる利便性の向上を目的として、2023年７月末より米国株式リアルタイムトレードにおいて「外貨決済サービス」を開始したほか、ＮＩＳＡ口座における日本株・米国株の売買手数料無料化（2024年４月１日～）を決定しました。また、ゆとりある老後生活実現に向けた資産形成ニーズの高まりを受け、投資初心者の方はもちろん、シニア世代へのサポートを強化するとともに、各種キャンペーンを積極的に展開し、取引の促進及び新規口座獲得に注力しました。　これらの取り組みに加え、企業知名度とサービス認知度の向上を目的としたテレビＣＭ制作に取り組み、お客様の資産形成をサポートする当社アナリストの投資情報の活用を訴求した「対面取引篇」と、インターネット取引「コスモ・ネットレ」の米国株式取引サービスを紹介した「ネット取引（眠らない世界経済）篇」の放映を開始しました。　また、当社が持続的に発展していくためには、常に進化し続けることが重要であると認識し、更なる効率化を求めて「生成ＡＩ」や新しいデジタル技術の導入に積極的に取り組むべく、その第一歩として、2024年１月に「ＤＸ推進部」を新設しました。当該部署が中心となって、当社のデジタルトランスフォーメーション（ＤＸ）を更に強力に推し進め、お客様の利便性の向上及び業務効率化の推進を継続的に図って参ります。　なお、人への投資という考えのもと、昨今の物価上昇に対する従業員の生活支援に加え、優秀な人材の確保及び定着を目的として、2024年度は本年度の５％を上回る７％の賃上げ（ベースアップを含む）を実施するとともに、2025年度入社の新卒初任給についても大幅に引き上げる方向で対処して参ります。　この結果、営業収益は前期比22.1％増加の240億48百万円、純営業収益は同22.4％増加の237億89百万円となりました。一方、販売費・一般管理費は、テレビＣＭ放映料などの一時的な費用に加え、業績に連動する賞与等の変動費の増加を主因として同10.4％増加の161億78百万円となり、投資有価証券の配当金などによる営業外損益１億40百万円の利益（対前期比19.3％増加）を加えた経常利益は、同58.3％増加の77億50百万円となりました。 （2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。 ①連結会計年度の財政状態の分析　当連結会計年度末の資産合計は2,081億14百万円となり、前連結会計年度末に比べて246億４百万円増加しました。主な要因としては、預託金が195億46百万円増加したことが挙げられます。　一方、負債合計は1,417億69百万円となり、前連結会計年度末に比べて158億16百万円増加しました。主な要因としては、預り金が102億15百万円増加したことが挙げられます。　純資産合計は663億44百万円となり、前連結会計年度末に比べて87億87百万円の増加となりました。 ②キャッシュ・フローの状況　当連結会計年度末における現金及び現金同等物の期末残高は79億82百万円と前連結会計年度末に比べて32億51百万円の増加となりました。　営業活動によるキャッシュ・フローは、15億79百万円の増加となりました。主な要因としては、顧客分別金信託の増加による支出（△215億円）があったものの、税金等調整前当期純利益（79億47百万円）のほか、預り金の増加により収入（102億15百万円）、受入保証金の増加による収入（47億95百万円）が挙げられます。　投資活動によるキャッシュ・フローは、30億20百万円の増加となりました。主な要因としては、定期預金の預入による支出（△27億93百万円）があったものの、定期預金の払戻による収入（63億21百万円）が挙げられます。　財務活動によるキャッシュ・フローは、18億86百万円の減少となりました。主な要因としては、配当金の支払額（△18億81百万円）が挙げられます。 ③重要な会計上の見積り及び当該見積りに用いた仮定　当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている企業会計の基準に基づき作成しております。この連結財務諸表の作成にあたって、会計方針の選択・適用、資産・負債及び収益・費用の報告金額及び開示に影響を与える見積りを必要としています。これらの見積りについて、過去の実績や状況に応じて入手可能な情報を基に合理的に判断しておりますが、実際の結果は見積り特有の不確実性があるためこれらの見積りと異なる場合があります。　当社グループの連結財務諸表で採用する重要な会計方針は「第５ 経理の状況」の「連結財務諸表作成のための基本となる重要な事項」に記載しております。 ④当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容　当社グループの当連結会計年度の営業収益は、前期比22.1％増加の240億40百万円、純営業収益は同22.4％増加の237億81百万円となり、経常利益は同54.9％増加の80億３百万円、親会社株主に帰属する当期純利益は同55.9％増加の55億54百万円となりました。主な要因は、米国景気のソフトランディング期待が高まったことに加え、生成ＡＩ向け需要の拡大が見込まれる半導体関連銘柄を中心に株価が上昇し、３月末のダウ工業株30種平均が史上最高値となるなど、良好なマーケット環境を背景に、米国株式の店頭取引を主とするトレーディング損益が増加（54億43百万円→106億36百万円　＋51億92百万円　＋95.4％）したことが挙げられます。なお、経営上の重要指標と位置付けるＲＯＥ（自己資本利益率）は9.0％となり、比較する主要な証券会社16社（ネット専業証券会社を除く）の平均値（6.0％）を上回るとともに、当社を含む17社中で最も高い数値となりました。今後も、業界平均を上回るＲＯＥの維持や経営課題の一つに掲げる安定収益拡大の取り組みとして、投資信託及び信用取引残高の増加に注力し、更なる強固な経営基盤の構築に努めて参ります。 　なお、主な収益と費用の内訳は、以下のとおりであります。 （受入手数料）受入手数料は108億９百万円（対前期比10.8％減少）となりました。内訳は以下のとおりであります。 ①委託手数料　委託手数料は、株券委託手数料が72億０百万円（前期比6.3％減少）、受益証券委託手数料が１億34百万円（同81.1％減少）となり、委託手数料全体では73億36百万円（同12.7％減少）となりました。  ②引受け・売出し・特定投資家向け売付け勧誘等の手数料　引受け・売出し・特定投資家向け売付け勧誘等の手数料は、株券の手数料が44百万円（対前期比21.9％減少）、債券の手数料は62百万円（同24.4％減少）となり、同手数料全体では１億７百万円（同23.4％減少）となりました。 ③募集・売出し・特定投資家向け売付け勧誘等の取扱手数料　募集・売出し・特定投資家向け売付け勧誘等の取扱手数料は、投資信託の販売減少を主因として７億87百万円（前期比33.5％減少）となりました。投資信託の主な販売動向として、成長・配当・割安に注目し持続的成長が期待できる優良企業に投資する「インベスコ・世界厳選株式オープン」や、中長期的な資産形成を目的とした「野村ＰＩＭＣＯ・世界インカム戦略ファンド」に加え、相対的に高い利回りが期待される米国の超長期社債へ投資する「米国超長期プライム社債ファンド」などが挙げられます。 ④その他の受入手数料　その他の受入手数料は、投資信託の信託報酬を中心に25億77百万円（対前期比7.7％増加）となりました。 （トレーディング損益）　株券等トレーディング損益は104億59百万円の利益（対前期比126.0％増加）となりました。一方、債券等トレーディング損益は２億47百万円の利益（同71.2％減少）となり、その他のトレーディング損益70百万円の損失（前期は43百万円の損失）を含めたトレーディング損益の合計は106億36百万円の利益（対前期比95.4％増加）となりました。 （金融収支）　金融収益は、信用取引収益を中心に25億95百万円（対前期比22.2％増加）となりました。一方、金融費用は２億59百万円（同1.3％減少）となり、差し引き金融収支は23億35百万円（同25.5％増加）となりました。 （販売費・一般管理費）　販売費・一般管理費は、テレビＣＭ放映料などの一時的な費用に加え、業績に連動する賞与等の変動費の増加を主因として161億80百万円（対前期比10.4％増加）となりました。 （営業外損益）　営業外損益は、受取配当金を中心に４億３百万円の利益（対前期比1.9％増加）となりました。 （特別損益）　特別損益は、金融商品取引責任準備金繰入れの計上により55百万円の損失（前期は１百万円の損失）となりました。 
経営上の重要な契約等	５【経営上の重要な契約等】　該当事項はありません。
研究開発活動	６【研究開発活動】　該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】　該当事項はありません。 
主要な設備の状況	２【主要な設備の状況】 当社グループにおける主要な設備は以下のとおりであります。（1）提出会社2024年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（人）建物土地(面積㎡)その他合計本社（大阪市中央区）岩井コスモホールディングス株式会社統括業務施設（賃借）－－－－－ （2）国内子会社2024年３月31日現在 会社（事業所）名（所在地）セグメントの名称設備の内容帳簿価額（百万円）従業員数（人）建物土地(面積㎡)その他合計岩井コスモ証券株式会社本社（大阪市中央区）岩井コスモ証券株式会社統括業務施設営業設備（賃借）35－130165199岩井コスモ証券株式会社東京本部（東京都中央区）岩井コスモ証券株式会社営業設備（賃借）110－83193203岩井コスモ証券株式会社京都支店（京都市下京区）岩井コスモ証券株式会社営業設備2327(203.73)333317　　（注）１．帳簿価額のうち「その他」はリース資産及び器具備品であり、建設仮勘定は含んでおりません。２．建物欄の賃借分の帳簿価額は店舗造作費及び除去費用資産計上額であります。３．従業員数は、就業人員数であります。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式100,000,000計100,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年６月21日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式25,012,80025,012,800東京証券取引所プライム市場単元株式数100株計25,012,80025,012,800－－  
