項目	値
事業の内容	 ３ 【事業の内容】当社グループ（当社及び当社の関係会社）は、ネクストウェア株式会社（当社）、連結子会社２社（株式会社システムシンク、株式会社OSK日本歌劇団）及び非連結子会社３社（ネクストアイ株式会社、ネクストウェルネス株式会社、ネクストインベストメント株式会社）により構成されており、ソリューション事業とエンターテインメント事業の２つを主な事業としております。当社グループの事業内容は以下のとおりであります。なお、以下に示す区分は、セグメントと同一の区分であります。 （1）ソリューション事業主にコンピュータシステムのコンサルティング、設計、開発及び運用・保守サービスの提供、IoTソリューションサービスの提供をしております。 （主な関係会社）当社、㈱システムシンク、ネクストアイ㈱、ネクストウェルネス㈱及びネクストインベストメント㈱ （2）エンターテインメント事業主に株式会社OSK日本歌劇団による歌劇の企画・興行及びデジタルコンテンツの開発・配信サービスをしております。 （主な関係会社）㈱OSK日本歌劇団 
経営方針、経営環境及び対処すべき課題等	"１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 （１）会社の経営の基本方針当社グループは、「仕事を通して社会に奉仕すること、仕事を通して家庭を幸福にすること、仕事を通して会社を発展させること」を社訓としております。具体的には、情報システムを通じて自らの能力を最大限に発揮して、お客様・株主の皆様をはじめ社会全体に対して貢献することを目指しております。それによって得た社会的信用や信頼を基礎として、会社を発展させるという基本方針に基づいて行動しております。 （２）目標とする経営指標当社グループは、成長性と安定性を重視しており、企業価値の向上と経営資本の効率化を追求した事業運営を推進しております。このため重要な経営指標として、売上高営業利益率と株主資本利益率の向上に努めてまいります。 （３）経営環境、中長期的な経営戦略当社グループを取巻く環境は、急速に進歩する技術革新への対応など目まぐるしく変化しております。あらゆる業界においてデジタルトランスフォーメーションの流れが加速し、お客様のニーズはさらに高度化・多様化するものと思われます。このような状況下、当社グループが継続的に成長するためには、環境変化を機敏に捉え、最適なソリューションの提供によって、お客様の情報化戦略を的確に支援できる技術体制が不可欠であると考えております。当社グループは、""今日より明日、明日よりその先の未来へ""をモットーに、独自のデジタルトランスフォーメーションサービスの開発に取り組んでおります。ソリューション事業においては、当社が推進するAI・顔認証技術などのスマートビジネス関連事業を中核に、既存のお客様からの継続的な受注の確保と新たなソリューションによる新規のお客様の開拓に努めております。エンターテインメント事業においては、伝統芸能とプロジェクションマッピングなどのテクノロジーの融合やデータサイエンスに基づくファンサービス向上のノウハウを生かし、ファンの拡大を図ります。このようなIoT、AI、ビッグデータ分析等の先端デジタル技術を活用した新しい製品やサービス、ビジネスモデルを創出することで、当社グループの中長期的な成長と経営基盤の強化を目指してまいります。なお、新型コロナウイルス感染症の影響により、ソリューション事業においては案件の規模縮小や先送りが、エンターテインメント事業においては公演の中止や延期が生じ、当社グループの財政状態や経営成績等に大きな影響を与える可能性がありますが、現時点において当該影響を合理的に算定することが困難であります。 （４）会社の対処すべき課題当社グループは、上記の経営戦略を実現し、持続的な成長と企業価値の向上を通じて社会に貢献するため、対処すべき課題として次のとおり取り組んでまいります。 ① 技術投資と調査研究お客様のニーズに的確に応えるため、先進的な技術領域への先行投資や調査研究、またパートナー企業との積極的な共同開発を通じて、高い技術力とスピーディーなサービスの提供に努めてまいります。 ② 収益性の改善当社グループが属するIT業界におきましては、イノベーションがもたらす先進性がゆえに一定の割合でプロジェクト収益性の低下が見られます。当社グループは、お客様への的確な業務改善の提案とシステム化手順の明示、また効率的な開発手法によって収益性の向上に取り組んでまいります。 ③ 優秀な人材の確保当社グループは、持続的な企業の成長を実現するためには、優秀な人材が生み出す多様なイノベーションが有効な手段であると考えております。そのため当社グループは、積極的な採用活動や個々の能力に応じた教育研修を通じて、優秀かつユニークな人材の育成に注力してまいります。 ④ 観劇者数の拡大とブランド力の向上当社グループは、良質なコンテンツを提供するためには、劇団の知名度を高めて新たなファンを継続して獲得することが重要であると認識しております。常に変化するお客様の嗜好を的確に捉え、伝統を活かしながらもITを活用するデジタルコンテンツの製作や、グローバルな地域への進出、またデータサイエンスに基づく積極的な商品開発に取り組むなど多くのファンを魅了することで観劇者数を拡大してまいります。 ⑤ 内部管理体制の強化とコーポ―レート・ガバナンスの推進当社グループは、管理機能の集約によるコストの削減、財務報告の信頼性の確保、事業活動に関わる法令等の遵守ならびに資産の保全を目的に、内部管理体制の強化とコーポレート・ガバナンスの推進に努めてまいります。 "
事業等のリスク	 ３ 【事業等のリスク】有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が連結会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。なお、文中における将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (１) 業績の第４四半期への偏りについてソリューション事業の一括請負契約による大規模な受託案件においては、お客様の都合により連結会計年度末に納期が集中する傾向にあります。そのため、売上高および利益が第４四半期に集中することになり、今後もこの傾向は継続すると考えております。しかしながら、第４四半期に再び新型コロナウイルス感染症等の拡大が起こり緊急事態宣言が発せられる場合は、年度内に納品が完了せずに売上高及び利益が減少し、業績に影響を与える可能性があります。 (２) 不採算プロジェクトの発生について受注時には利益が期待できるプロジェクトであっても予期し得ない不具合の発生などにより見積りを上回るコストが発生するような場合には、プロジェクト採算性が悪化し、業績に影響を与える可能性があります。当社グループは、お客様に対して徹底した機能要件ヒアリングのもと高い精度の見積書を提示するとともに、開発工程毎に段階的に契約を締結するなど、極力不採算プロジェクトの発生回避に努めております。 (３) 優秀な人材の育成及び確保について当社グループは、多様化する顧客ニーズに応えるため、高度な専門スキルを有する優秀な技術者を安定的に確保する必要があります。必要とする技術者を十分に確保できなかった場合、受注の減少、サービス品質の低下、業務効率の低下などにより業績に影響を与える可能性があります。当社グループは、最新技術や専門分野のスキル教育を実施するなど計画的な技術者の育成に努めております。 (４) 情報セキュリティについて当社グループは、個人情報を含む顧客情報や機密情報等を複数管理しております。万一情報漏洩が発生した場合は、当社グループの信用失墜に繋がり、今後の営業活動に影響を及ぼす可能性があります。また、損害賠償債務の支払義務が発生し、財政状態及び経営成績等に影響を与える可能性があります。当社グループは、情報資産の適切な管理に最大限の注意を払うとともに、情報管理の重要性を周知徹底するため全社員を対象とした研修を実施するなど、情報管理の強化に取り組んでおります。 (５) 知的財産権について当社グループは、新たな技法等の発明をした場合は積極的に特許を申請する方針ですが、必ずしも知的財産権として保護される保証はありません。そのため、他社が当社グループの知的財産を使用したとしても効果的に防止することができない可能性があります。また、当社グループの技術・サービス等が、第三者の知的財産権を侵害することがないよう細心の注意を払っておりますが、当社グループの技術が既に存在した場合においては、第三者の知的財産権を侵害したとして訴訟提起または損害賠償債務の支払義務によって業績に影響を与える可能性があります。 (６) 研究開発および先行投資について当社グループが提供するサービスやソフトウェアは、研究開発に多大な費用を要する場合や受注に先行してサーバーなどに投資を行う場合があります。これら研究開発および先行投資は、予め徹底した調査分析に基づいて実施されますが、販売不振や不測の事態により事業化に至らない場合には、多額の費用計上や減損処理を伴うことから、業績に影響を与える可能性があります。  (７) 新型コロナウイルス感染症等について当社グループは、ソリューション事業において客先に常駐してシステム開発や運用・保守サービスを提供し、エンターテインメント事業において劇場での歌劇の興行を行っております。新型コロナウイルス感染症等の影響からシステム開発案件の規模縮小や納期先送り、公演の中止や延期が生じることにより、当社グループの財政状態や経営成績等に大きな影響を与える可能性があります。当社グループでは、テレワークを前提としたシステム開発や運用・保守サービス、劇場に依存しないデジタルコンテンツ配信など、異常事態に強い事業ポートフォリオを拡大してまいります。また、有事の際にはテレワーク等勤務体制の変更、異常事態発生時の対応マニュアルの発動など事業リスクの最小化に向けた施策を推進します。 (８) 減損会計の適用について当社グループは企業買収により取得したのれんをはじめ、事業用の設備などの様々な固定資産を所有しております。これらの資産が、期待どおりのキャッシュ・フローを生み出さない状況になるなど、その収益性の低下により投資額の回収が見込めなくなることにより減損処理が必要となる場合には、減損損失を計上し、当社グループの財政状態及び経営成績等に影響を及ぼす可能性があります。 (９) 保有有価証券について当社グループが保有する投資有価証券については、主として営業上の取引関係の維持強化のため、長期的な観点から保有及び売却の判断をしております。しかしながら、投資先の業績不振や証券市場における市況の悪化等により想定以上に株価が下落した場合は、投資有価証券評価損を計上し、当社グループの業績に影響を与える可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 （1）経営成績等の状況の概要当連結会計年度における当社グループ（当社及び連結子会社）の財政状態、経営成績及びキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。 ① 財政状態及び経営成績の状況当連結会計年度における我が国経済は、新型コロナウイルス感染症対策に万全を期し、経済社会活動の正常化が進む中で、一部に弱さがみられるものの、緩やかに持ち直しています。一方、先行きにつきましては、ウィズコロナの下で、景気が持ち直していくことが期待されますが、世界的な金融引締め等が続く中、海外景気の下振れが国内景気を下押しするリスクとなっています。当社グループが所属する情報サービス産業におきましては、新型コロナウイルス対策を契機とした企業の働き方改革への取り組みを背景に社会のデジタル化が加速しており、競争上の優位性を確立するDX（デジタルトランスフォーメーション）関連の需要が引き続き旺盛です。当社グループは、ソリューション事業において、急速に変化するデジタル社会に対応すべくAI・RPA・顔認証等新たなソリューションによる新規顧客の開拓に邁進しました。また、エンターテインメント事業においては、100周年記念事業に加え、コンテンツ映像配信をはじめエンターテインメントと当社独自のDXソリューション技術の融合による新たなサービスが顧客増加につながりました。しかしながら、2021年９月に株式を譲渡した子会社の連結除外による影響を補うことができず、前年同期に比べ減収減益となりましたが、子会社売却で得た資金を積極的にDX事業へ投資し、事業転換を図っております。これらの結果、当社グループの当連結会計年度の経営成績は、売上高2,890百万円（前年同期比1.0%減）、営業損失25百万円（前年同期は52百万円の利益）、経常利益36百万円（前年同期比60.7%減）、親会社株主に帰属する当期純利益11百万円（前年同期比98.3%減）となりました。また、当連結会計年度末の資産合計は1,837百万円で、前連結会計年度末に比べ259百万円減少しました。負債合計は322百万円で、前連結会計年度末に比べ233百万円減少しました。純資産合計は1,515百万円で、前連結会計年度末に比べ26百万円減少しました。 セグメントごとの経営成績は、次のとおりであります。a.　ソリューション事業顔認証を利用した入退室管理システムや不審者検知システム、顔認証付きカードリーダー（マイナンバーカード対応）など弊社独自の顔認証ソリューション群・AI（人工知能）を中心としたスマートビジネス事業の受注は堅調に推移しており、小売業や医療機関、教育機関といった幅広いお客様向けの導入実績を築いております。また、顔認証と他の画像解析技術を組み合わせた研究開発にも注力し、市場競争力の強化を目指した取り組みを進めております。防災システムにおいては、近年の異常気象（大規模な台風、局地的な豪雨、線状降水帯、異常高温状況等）を背景に受注は底堅く、異常気象により発生した災害による被害情報を消防庁広域ハブに情報連携することに注力いたしました。また、Ｊアラートが発令された際、迅速に情報提供するため、道路監視系システムの整備を進めました。しかしながら、2021年９月に株式を譲渡した子会社の連結除外により、前年同期に比べ減収減益となりました。これらの結果、当連結会計年度のソリューション事業の売上高は2,504百万円（前年同期比4.9%減）、セグメント損失は2百万円（前年同期は100百万円の利益）となりました。 b.　エンターテインメント事業連結子会社の株式会社OSK日本歌劇団は、常設劇場であるBrooklyn Parlorにて、レビューやライブなどの多彩なコンテンツを有観客・配信を通じて上演しました。夏から秋にかけては、３年ぶりに京都南座公演やたけふレビューの１ヶ月公演を上演しました。また、多様な助成金を活用し、劇団員の凱旋公演として苫小牧市や枚方市、真岡市にてレビューを上演、大阪市中央公会堂では関西フィルハーモニー管弦楽団との初共演による記念コンサートを開催しました。当団出身の笠置シヅ子氏をモデルにした2023年度NHK朝ドラ「ブギウギ」の放送が決定し、記念すべき100周年に相応しい晴々しい１年となりました。これらの結果、当連結会計年度のエンターテインメント事業の売上高は386百万円（前年同期比35.8%増）、セグメント損失は23百万円（前年同期は47百万円の損失）となりました。なお、本セグメントにおいて新型コロナウイルス感染症に係る補助金等23百万円（前年同期は37百万円）を助成金収入として営業外収益に計上しております。 ② キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物は629百万円となり、前連結会計年度末より446百万円減少しました。各キャッシュ・フローの状況は次のとおりであります。(営業活動によるキャッシュ・フロー)営業活動によるキャッシュ・フローは346百万円の支出となりました(前年同期は314百万円の収入)。これは、税金等調整前当期純利益36百万円に、減価償却費36百万円、売上債権の増加額59百万円、その他の流動資産の増加額24百万円、その他の流動負債の減少額33百万円、法人税等の支払額309百万円等を加減した結果によります。(投資活動によるキャッシュ・フロー)投資活動によるキャッシュ・フローは31百万円の支出となりました（前年同期は741百万円の収入）。これは、有形固定資産の取得による支出27百万円、無形固定資産の取得による支出６百万円等によります。(財務活動によるキャッシュ・フロー)財務活動によるキャッシュ・フローは68百万円の支出となりました（前年同期は184百万円の支出）。これは、長期借入金の返済による支出30百万円、配当金の支払額38百万円によります。 ③ 生産、受注及び販売の状況a. 生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称前連結会計年度当連結会計年度比較増減(自　2021年４月１日(自　2022年４月１日至　2022年３月31日)至　2023年３月31日)金額(千円)金額(千円)金額(千円)前年同期比(％)ソリューション事業2,635,7472,507,864△127,883△4.9 (注) １．セグメント間取引については、相殺消去しております。２．金額は、販売価格によっております。３．エンターテインメント事業における生産はありません。 b. 受注実績当連結会計年度の受注実績をセグメントごとに示すと、次のとおりであります。セグメントの名称前連結会計年度当連結会計年度比較増減(自　2021年４月１日(自　2022年４月１日至　2022年３月31日)至　2023年３月31日)受注高受注残高受注高受注残高受注高受注残高（千円）（千円）（千円）（千円）（千円）（千円）ソリューション事業2,264,7561,233,3862,385,3411,114,407120,584△118,979 (注) エンターテインメント事業は受注生産を行っておりません。 c. 販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称前連結会計年度当連結会計年度比較増減(自　2021年４月１日(自　2022年４月１日至　2022年３月31日)至　2023年３月31日)金額(千円)金額(千円)金額(千円)前年同期比(％)ソリューション事業2,634,5352,504,321△130,214△4.9エンターテインメント事業284,455386,340101,88535.8 (注) １．セグメント間取引については、相殺消去しております。２．主な相手先別の販売実績及び総販売実績に対する割合は次のとおりであります。なお、当連結会計年度については、販売実績が総販売実績の100分の10以上の相手先がないため、記載を省略しております。 相手先前連結会計年度当連結会計年度金額(千円)割合(％)金額(千円)割合(％)りらいあコミュニケーションズ株式会社294,90310.1――  （2）経営者の視点による経営成績等の状況に関する分析・検討内容 経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ① 財政状態及び経営成績の状況に関する認識及び分析・検討内容当社グループの当連結会計年度の財政状態及び経営成績等は、以下のとおりであります。a．経営成績の分析経営成績の分析につきましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　（1）経営成績等の状況の概要」に記載しております。経営方針・経営戦略等又は経営上の目標の達成状況を判断するための客観的な指標等につきましては、次のとおりであります。当連結会計年度の売上高は計画比109百万円減（3.6%減）、営業利益は計画比55百万円減となりました。ソリューション事業においては、DX（デジタルトランスフォーメーション）化推進に伴うIT需要の高まりを背景に、顔認証ソリューションの受注が堅調に推移しましたが、2021年９月に株式を譲渡した子会社の連結除外による影響を補うことができず、減収減益となりました。また、エンターテインメント事業においては、新型コロナウイルス感染症の影響を受け、当初予定した公演計画が実現できず、減収減益となりました。経常利益は計画比23百万円減（39.8%減）となりました。これは主に、営業利益の減少に加え、営業外収益として業務受託収入が増加したことによります。親会社株主に帰属する当期純利益は計画比18百万円減（61.1%減）となりました。これは主に、経常利益が減少したことによります。 2023年３月期（計画）2023年３月期（実績）比較増減 金額（百万円）金額（百万円）金額（百万円）前期比（％）売上高3,0002,890△109△3.6営業利益又は営業損失（△）30△25△55―経常利益6036△23△39.8親会社株主に帰属する当期純利益3011△18△61.1  b. 財政状態の分析(流動資産)当連結会計年度末における流動資産の残高は1,371百万円で、前連結会計年度に比べ248百万円減少しております。これは主として、未収還付法人税等が103百万円、売掛金及び電子記録債権が79百万円、流動資産その他が25百万円それぞれ増加した一方、現金及び預金が346百万円、有価証券が100百万円、契約資産が19百万円それぞれ減少したことによります。（固定資産）当連結会計年度末における固定資産の残高は466百万円で、前連結会計年度末に比べ11百万円減少しております。これは主として、ソフトウェアが５百万円、機械及び装置が４百万円それぞれ減少したことによります。(流動負債)当連結会計年度末における流動負債の残高は276百万円で、前連結会計年度に比べ219百万円減少しております。これは主として、買掛金が16百万円増加した一方、未払法人税等が208百万円、１年内返済予定の長期借入金が14百万円、流動負債その他が11百万円それぞれ減少したことによります。 （固定負債）当連結会計年度末における固定負債の残高は45百万円で、前連結会計年度に比べ14百万円減少しております。これは主として長期借入金が15百万円減少したことによります。(純資産)当連結会計年度末における純資産の残高は1,515百万円で、前連結会計年度末に比べて26百万円減少しております。これは、利益剰余金が122百万円増加した一方、資本剰余金が149百万円減少したことによります。 当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。 ② キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報営業活動によるキャッシュ・フローでは346百万円のキャッシュを使用しました(前連結会計年度は314百万円の獲得)。これは税金等調整前当期純利益36百万円に、減価償却費36百万円、売上債権の増加額59百万円、その他の流動資産の増加額24百万円、その他の流動負債の減少額33百万円、法人税等の支払額309百万円等を加減した結果によります。投資活動によるキャッシュ・フローでは、31百万円のキャッシュを使用しました（前連結会計年度は741百万円の獲得）。これはソリューション事業における情報機器関連およびエンターテインメント事業における映像制作関連の投資などであり、有形固定資産の取得による支出27百万円、無形固定資産の取得による支出６百万円等によります。財務活動によるキャッシュ・フローでは68百万円のキャッシュを使用しました（前連結会計年度は184百万円の使用）。これは資金返済と配当金の支払であり、長期借入金の返済による支出30百万円、配当金の支払額38百万円によります。これらの活動の結果、現金及び現金同等物の残高は、前連結会計年度に比べ446百万円減少し、629百万円となりました。 当社グループの資本の財源及び資金の流動性については、次のとおりであります。当社グループの主な資金需要は、ソリューション事業やエンターテインメント事業に係る労務費、外注費、経費、販売費及び一般管理費等の営業費用、設備投資及び事業投資であります。これらの資金需要は、自己資金のほか、金融機関からの借入により調達しております。手許の運転資金につきましては、グループ各社の余剰資金を当社へ集中し、一元管理を行うことで、資金効率の向上を図っております。なお、当連結会計年度末における現金及び現金同等物の残高は629百万円であります。 ③ 重要な会計上の見積り及び当該見積りに用いた仮定当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。連結財務諸表の作成のための重要な会計基準等は「第５　経理の状況　１　連結財務諸表等　注記事項（連結財務諸表作成のための基本となる重要な事項）」に記載しております。この連結財務諸表の作成にあたって、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いておりますが、これらの見積り及び仮定に基づく数値は実際の結果と異なる可能性があります。連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要なものは以下のとおりであります。なお、新型コロナウイルス感染症の影響等不確実性が大きく将来事業計画等の見込数値に反映させることが難しい要素もありますが、期末時点で入手可能な情報を基に検証等を行っております。 (a) 減損会計における将来キャッシュ・フロー当社グループは、固定資産のうち減損の兆候がある資産又は資産グループについて、当該資産又は資産グループから得られる割引前将来キャッシュ・フローの総額が帳簿価額を下回る場合には、帳簿価額を回収可能価額まで減額し、当該減少額を減損損失として計上しております。減損の兆候の把握、減損損失の認識及び測定に当たっては慎重に検討しておりますが、事業計画や市場環境の変化により、その見積り額の前提とした条件や仮定に変更が生じ減少した場合、減損処理が必要となる可能性があります。 (b) 投資有価証券の評価当社グループは、その他投資有価証券のうち市場価格のない株式等について、発行会社の財政状態及び将来の事業計画等期末時点で入手可能な情報を基に慎重に減損の要否を判断しております。事業計画入手後の状況の変化により、実績が事業計画を下回る場合、減損処理が必要となる可能性があります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度の設備投資総額は33,513千円であり、セグメントごとの設備投資について示すと、次のとおりであります。なお、有形固定資産のほか、無形固定資産の投資を含めて記載しております。 （1）ソリューション事業情報機器関連に係る投資など総額22,340千円の投資を実施しました。なお、重要な設備の除却、売却等はありません。 （2）エンターテインメント事業連結子会社の株式会社OSK日本歌劇団の映像制作関連に係る投資など総額11,172千円の投資を実施しました。なお、重要な設備の除却、売却等はありません。 
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2023年３月31日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物器具備品車両ソフトウェア合計本社(大阪市中央区)ソリューション事業事務所設備、ソフトウェア及びシステム開発設備等11,51811,4747,84612,46943,30979東京オフィス(東京都港区)ソリューション事業事務所設備、システム開発設備等8,84511,608――20,45362名古屋オフィス(名古屋市中区)ソリューション事業事務所設備、システム開発設備等1,959794――2,75438 (注) １．従業員数は、就業人員数であります。２．上記の他、建物を賃借しており、年間賃借料は下記のとおりであります。本社31,775千円東京オフィス28,728千円名古屋オフィス5,606千円 ３．上記の他、連結会社以外から、事務機器等を賃借しております。 (2) 国内子会社2023年３月31日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物器具備品機械装置ソフトウェアその他合計㈱システムシンク本社（東京都港区）ソリューション事業システム開発設備等3123,113―273―3,69931㈱OSK日本歌劇団本社（大阪市中央区）エンターテインメント事業劇場設備、演劇用備品・映像マスタ等17,1786,60219,649―8,11351,5435 (注) １．従業員数は、就業人員数であります。２．上記の他、建物を賃借しており、年間賃借料は下記のとおりであります。㈱システムシンク16,300千円㈱OSK日本歌劇団5,083千円  
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式30,480,000計30,480,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年３月31日)提出日現在発行数(株)(2023年６月30日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式13,015,22213,015,222東京証券取引所スタンダード市場単元株式数は100株であります。計13,015,22213,015,222――  
