項目	値
事業の内容	３【事業の内容】　当社グループは、主にホームセンター事業を営む当社及び非連結子会社１社で構成されております。　なお、当社はホームセンターを主たる事業とする一般小売業の単一セグメントであるため、セグメント別の記載を省略しております。 　事業の系統図は次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。（１）会社の経営の基本方針　当社は、「関わる人々の幸せに貢献できる会社を創造しよう」を社是としております。お客様に、より快適な住まいと暮らしを営んでいただくための生活提案を行い、より良い品をより安く提供することを基本理念として、「お客様に感謝の気持ちと、お客様の立場に立った」いっそうのサービスをすることを行動理念とし生活を応援しております。　当社は、「地方都市、中山間地、離島のなくてはならないインフラになろう」の志・経営理念のもと、地域社会に貢献し、また、昨今における急激な経営環境の変化に迅速・的確に適応し、長期的な繁栄と成長を目指します。（２）中長期的な会社の経営戦略等①経営環境　原油等の資源価格の高騰や不安定な海外情勢及び円安による幅広い分野での物価上昇により、日本経済の先行きが懸念される状況にあります。また、小売業におきましても、継続する人口減少により市場規模が縮小していく中で、業種業態を問わず企業間競争は熾烈を極めております。加えて、人手不足、人口減少社会により、事業にとって必要な人材の確保が難しくなってきております。②経営戦略　前項に記載しておりますように、厳しい経営環境が続く中、ホームセンター業界をはじめ、小売業界の市場競争は熾烈を極める状況にあります。当社は、過去、中国地方において150坪型の店舗を多店舗展開してまいりましたが、現在は、300坪型から1,000坪型の店舗を基本に新規出店及びリニューアルを行っております。　出店形態につきましては、単独での出店のほか、他業態が運営する商業集積への出店、当社が主体となり食品スーパー等のテナントの入店を受ける形態での出店などの複合型の形態によっております。　今後も、当社の営業エリアである中国地方、近畿地方において同様の政策による積極的な出店及びリニューアルを行い、商圏のドミナント化を進めてまいります。　商品及び販売政策につきましては、農家のお客様や建築関係のお客様へ「生産財」の商品の提供を強化するため、品揃えや売り方の改革を図ってまいります。加えて、接客、特注品対応、修理、貸出、技術提供等のサービス面の充実に取り組んでまいります。また、2024年１月には島根県農業協同組合との間で、協業に向けた協議を始めることで基本合意しております。本協業により双方の持つ経営資源や経営ノウハウを相互に有効活用し、地域の農業を支える基盤として、より高い機能を具備した協力関係を構築することが、主力となる農業園芸部門を中心に業績に寄与するものと考えております。　自社カードシステムにつきましては、カード会員を対象としたポイントの付与による顧客サービスはもとより、イベントの開催や情報提供など、顧客満足度の向上とより一層の販売促進を行ってまいります。③目標とする経営指標　当社は、全社の経営効率を高め、営業収益早期500億円の復活と、継続して経常利益率２％以上を目標としております。（３）優先的に対処すべき事業上及び財務上の課題　当社は「地方都市、中山間地、離島のなくてはならないインフラになろう」の志・経営理念のもとに、次の課題に取り組んでまいります。　「ホームセンターは、農業、園芸、資材、金物、工具、ワーキングの専門店である」の基軸にもとづき、商品・販売施策強化と修理、貸出、技術提供等のサービス面の充実を図ってまいります。一方、ブックセンター事業を含め、地域インフラの充実整備に努めます。　事業活動におきましては、人件費単価の上昇に対して生産性を向上することやその他の経費の縮減に努めてまいります。　加えて、財務面におきましても、経営資源を最大限に有効活用し、企業体質及び財務体質の強化に努めてまいります。  
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、経営者が提出会社の財政状態、経営成績及びキャッシュ・フローの状況に重要な影響を与える可能性があると認識している主要なリスクは、以下のとおりであります。　なお、文中における将来に関する事項は、当事業年度末において当社が判断したものであります。(1）出店に関するリスク　当社は、中国地方、近畿地方において営業活動を行っており、出店地域や出店形態により300坪型から1,000坪型の店舗により出店を行っております。　経済環境の変化や、競合他社の動向により、当社の出店政策及び業績に影響を及ぼす可能性があります。　当社の営業エリアである中国地方、近畿地方において積極的な出店及びリニューアルを行い、商圏のドミナント化を進めております。 (2）出店に関する法的規制について①　「大規模小売店舗立地法」（平成12年６月１日施行）による規制について　売場面積1,000㎡を超える店舗の出店につきましては、大規模小売店舗立地法の定めにより環境対策等の規制が行われており、規制をクリアできなければ出店することができないこととなっております。　現在、当社は、300坪型から1,000坪型の店舗にて出店を行っておりますが、平米数で1,000㎡を超える場合には、大規模小売店舗立地法の規制の対象となるため、出店にあたり、スケジュールの難航やコスト負担の増加などの影響を受ける可能性があります。②　商品販売に係る法的規制について　ホームセンターにおきましては、販売にあたり法的規制を受ける「医療機器」「灯油」「農薬」等の商品を取り扱っております。　当社は、これらの法的規制を遵守のうえ営業を行っておりますが、許認可の状況及び有資格者の確保の状況によっては、出店政策及び営業に影響を及ぼす可能性があります。　積極的に資格の取得を進め、影響を少なくするように努めております。 (3）災害等に関するリスク　当社は、風水害、火災などによる損害が発生した場合は、業績及び財政状態に影響を及ぼす可能性があります。　このため、店舗及び本社等の建物や店舗の商品について火災保険（地震など保険の対象外は除き）に加入しております。　また、資源価格の高騰、不安定な海外情勢及び円安による物価上昇の影響から、今後の企業活動及び消費の低迷や雇用の悪化等により、売上の減少等業績及び財政状態に影響を及ぼす可能性があります。 (4）天候要因によるリスク　当社の中心でありますホームセンターにおきましては、冷暖房用品や海浜用品、祭事用品などの季節性の高い商品を取り扱っております。このため、冷夏、暖冬などの気候条件の不順により、予定する販売高を達成できない場合、売上高の減少や、余剰在庫を抱える可能性があり、業績及び財政状態に影響を及ぼす可能性があります。 (5）個人情報保護について　当社では、顧客に対するサービスを目的として、「会員カード」「ポイントカード」「クレジットカード」の発行や「懸賞」の受付等を行っているため、顧客に関する情報を保管しております。　犯罪行為やシステム障害等により、情報の流出が起こる可能性があり、また、提携先クレジット会社等からの情報の流出の可能性があります。こうした事態が発生した場合は、社会的信用の低下による売上の減少や被害者から損害賠償の責に問われるなど、当社の業績及び財政状態に影響を及ぼす可能性があります。　顧客情報の流出につきましては、「個人情報保護規程」を制定し、厳重な管理をしております。 (6）同業他社及び他業態との競争激化によるリスク　ホームセンター業界は、他のホームセンター及び他業態との競争が熾烈を極める状況となっております。現在、当社は、中国地方で100店舗（ホームセンター97店舗、ブックセンター３店舗）、近畿地方で28店舗（ホームセンター28店舗）を営業しており、今後も、中国地方、近畿地方において出店を計画しております。　しかし、当社の営業エリアにおきましては、多店舗展開を進めるドラッグストアや大規模商業施設及び他のホームセンターの出店が続いており、オーバーストアの状態となっている地域もあります。また、現在、当社のドミナントエリアである地域におきましても、他社の出店により競争にさらされることとなり、こうした競争は、当社の業績に影響を及ぼす可能性があります。 　このため、当社は農家のお客様や建築関係のお客様へ「生産財」の商品の提供を強化するため、品揃えや売り方の改革を図っております。加えて、接客、特注品対応、修理、貸出、技術提供等のサービス面の充実にも取り組んでおります。 (7）固定資産の減損等に関するリスク　「固定資産の減損に係る会計基準」におきましては、当社の資産又は資産グループについて、減損損失を認識する必要があると判定されたものについては、その回収可能価額まで帳簿価額を減額し、当該減少額を減損損失として計上することとされております。こうした減損の判定につきましては継続的に行うこととされているため、減損の発生状況によっては、業績及び財政状態に影響を及ぼす可能性があります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当事業年度における当社の財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は次のとおりであります。　なお、文中における将来に関する事項は、当事業年度末において当社が判断したものであります。 ①　財政状態及び経営成績の状況　当事業年度におけるわが国の経済は、物価高の影響により一部弱い動きが見られましたものの、新型コロナウイルス感染症の感染症法上の位置づけが５類に移行されたことによる社会経済活動の正常化と各種イベントの復活の効果から、景気は全体的には緩やかに回復へと向かいました。個人消費につきましても、外出機会増加とサービス消費の復活や賃上げの広がりにより所得環境が上向いたことから、改善の動きが見られました。しかしながら、円安や海外情勢の影響による原油価格の高止まりや食品、日用品等幅広い分野での物価上昇により、実質所得は伸び悩み、本格的な消費回復には至りませんでした。今後の見通しとしましては、不安定な海外情勢による地政学リスクの増大、円安の影響からくる原油価格の高止まりや物流におけるいわゆる２０２４年問題によるコスト上昇等の要因から物価上昇がさらに進み、実質所得が悪化することにより消費が低迷し、景気が後退することが懸念されます。　営業収益につきましては、「ホームセンターは、農業、園芸、資材、金物、工具、ワーキングの専門店である」の基軸のもと、園芸農業、資材工具関連部門を中心に、継続して商品力の強化に取り組んでまいりました。売上の推移としましては、春から初夏にかけての天候不順や、暖冬による季節商品の伸び悩み等による影響に加え、幅広い分野における物価高による顧客の買い控え等もあり、客数が大きく減少し、前事業年度を下回りました。商品部門別では、家庭雑貨・家庭電器部門では、猛暑、暖冬により衣料洗剤や、殺虫忌避剤が好調だった一方、冬物商品が不振となりました。園芸農業部門では、商品力や鮮度管理強化に継続して取り組んでいることもあり、堅調に推移し、特に刈払機等の園芸機械類や野菜苗、切り花等は継続して好調でした。資材工具部門では、継続してプロユースの取り込みに注力しているところではありますが、市況変化等の影響から、合板等の木材関連商品が伸び悩みました。その他、価格を見直したペット関連商品では、フードを中心に好調に推移いたしました。　売上高減少の他、物価上昇と価格競争の影響を受け、売上総利益は減少し、販売費及び一般管理費におきましては、抑制に努めてまいりましたが、人的投資を重視する施策による人件費の増加や新店投資に伴う減価償却費負担の増加が影響し、営業利益、経常利益、当期純利益とも前事業年度を下回りました。　以上の結果、当事業年度の財政状態及び経営成績は以下のとおりとなりました。ａ．財政状態　当事業年度末の財政状態は、総資産が385億９百万円で前事業年度末比６億２千９百万円の増加、負債が256億８千万円で前事業年度末比５億２千５百万円の増加、純資産が128億２千８百万円で前事業年度末比１億４百万円の増加となりました。ｂ．経営成績　当事業年度の営業収益（売上高及び営業収入）は446億５千３百万円で、前事業年度比３億１千１百万円（0.7％）の減少となりました。うち売上高は、437億６千４百万円で、前事業年度比２億９千３百万円（0.7％）の減少となり、営業収入は８億８千８百万円で、前事業年度比１千７百万円（2.0％）の減少となりました。　商品別売上高では、家庭雑貨・家庭電器が118億７千８百万円で前事業年度比１億１千３百万円の減少、園芸農業・資材工具が236億１千２百万円で前事業年度比１億８千万円の減少、趣味・嗜好が77億２千８百万円で前事業年度比１億４千４百万円の増加、その他の売上が２百万円で前事業年度比微減、関連事業が５億４千２百万円で前事業年度比１億４千３百万円の減少となりました。　損益面におきましては、営業利益は３億１千９百万円で、前事業年度比５億８千７百万円（64.8％）の減少となり、経常利益は３億１千７百万円で前事業年度比６億５百万円（65.6％）の減少、当期純利益は１億８千８百万円で、前事業年度比１億９千３百万円（50.6％）の減少となりました。　店舗につきましては、ホームセンター２店の開店と、３店の全面改装を実施し、ホームセンター２店及びブックセンター１店を閉店いたしました。これにより、当事業年度末の店舗数は128店（ホームセンター125店、ブックセンター３店）となり、前事業年度末比１店の減少となりました。　なお、2024年１月、当社は島根県農業協同組合との間で、協業に向けた協議を開始することに関し、基本合意いたしました。本合意は、協業により双方の持つ経営資源や経営ノウハウを相互に有効活用し、地域の農業を支える基盤として、より高い機能を具備した協力関係を構築することで、当社においては、主力となる農業園芸部門の強化及びロイヤリティの向上を図り、「地方都市、中山間地、離島のなくてはならないインフラになろう」の志・経営理念のもと、「ホームセンターは、農業、園芸、資材、金物、工具、ワーキングの専門店である」を基軸とした事業展開に寄与するものと考えております。　当社はホームセンターを主たる事業とする一般小売業の単一セグメントであるため、セグメント別の記載を省略しております。 ②　キャッシュ・フローの状況　当事業年度末における現金及び現金同等物（以下「資金」という。）は、営業活動と財務活動により増加した資金を、主として店舗建設等の投資活動と長期借入金の返済に充当し、前事業年度末に比べ８千８百万円減少の12億１千２百万円となりました。　当事業年度における各キャッシュ・フローの状況とその要因は次のとおりであります。 （営業活動によるキャッシュ・フロー）　当事業年度における営業活動による資金の増加は６億２千４百万円（前事業年度は８億円の増加）となりました。　主な要因は、資金収入の税引前当期純利益２億９千６百万円及び非資金費用の減価償却費13億４百万円等に対して、資金支出の棚卸資産の増加５億１千２百万円及び仕入債務の減少３億７千万円等によるものであります。 （投資活動によるキャッシュ・フロー）　当事業年度における投資活動による資金の減少は17億６千２百万円（前事業年度は28億８千７百万円の減少）となりました。　主な要因は、有形及び無形固定資産の取得による支出14億２千１百万円等によるものであります。　支出の主な内容は、店舗の新規出店及び改装等によるものであります。 （財務活動によるキャッシュ・フロー）　当事業年度における財務活動による資金の増加は10億４千９百万円（前事業年度は19億８千９百万円の増加）となりました。　主な要因は、長期借入金36億円の調達及び短期借入金の純増額５億円に対し、長期借入金27億７千３百万円の返済及び配当金１億２千１百万円の支出等によるものであります。 ③　仕入及び販売の実績　当社はホームセンターを主たる事業とする一般小売業の単一セグメントであり、部門別に示すと次のとおりであります。a．仕入実績部門別当事業年度（自　2023年３月１日至　2024年２月29日）　金額（千円）　構成比（％）前年同期比（％） 家庭雑貨・家庭電器8,597,80827.498.3 園芸農業・資材工具16,716,19853.296.8 趣味・嗜好5,761,83618.3101.6 その他1,9950.098.2 ホームセンター事業31,077,83898.998.1 関連事業352,5831.169.3　合計31,430,421100.097.6 b．販売実績部門別当事業年度（自　2023年３月１日至　2024年２月29日）　金額（千円）　構成比（％）前年同期比（％）売上高 家庭雑貨・家庭電器11,878,40326.699.1 園芸農業・資材工具23,612,70452.999.2 趣味・嗜好7,728,17217.3101.9 その他2,7480.087.5 ホームセンター事業43,222,02896.899.7 関連事業542,5721.279.1 売上高合計43,764,60098.099.3営業収入 ホームセンター事業865,6821.999.3 関連事業23,2310.166.8 営業収入合計888,9132.098.0売上高及び営業収入合計44,653,514100.099.3（注）１　ホームセンター事業の各部門の内容は次のとおりであります。家庭雑貨・家庭電器台所用品、家庭用品、日用消耗品、家電製品、寝装・インテリア等園芸農業・資材工具家庭園芸用品、農業用品、工具・建築金物、塗料・作業用品等趣味・嗜好ペット用品、オフィス・店舗用品等その他消耗品等２　関連事業の内容は次のとおりであります。書籍・ＣＤ・ＤＶＤ等３　仕入実績の金額は、仕入価格によっております。 c．県別売上実績県別当事業年度（自　2023年３月１日至　2024年２月29日）金額（千円）構成比（％）前年同期比（％）期末店舗数（店）店舗数前期比増減（店）売上高島根県7,700,56717.298.018－鳥取県3,362,2417.5100.612－山口県6,805,25615.298.823－岡山県4,776,62510.7101.613－広島県11,814,40226.598.531－兵庫県3,683,9358.3101.314－京都府3,388,6587.6108.861和歌山県1,100,3062.5118.261奈良県319,0380.754.22△1三重県268,2460.685.4－△1その他2,7480.087.5－－ホームセンター事業合計43,222,02896.899.7125－関連事業542,5721.279.13△1売上高合計43,764,60098.099.3128△1営業収入ホームセンター事業865,6821.999.3－－関連事業23,2310.166.8－－営業収入合計888,9132.098.0－－売上高及び営業収入合計44,653,514100.099.3－－ (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ①　重要な会計上の見積り及び当該見積りに用いた仮定　当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づいて作成しております。重要な会計方針につきましては、「第５　経理の状況　１ 財務諸表等　(1）財務諸表　注記事項（重要な会計方針）」に記載しております。この財務諸表の作成にあたっては、資産、負債、収益及び費用の報告額に影響を及ぼす見積り及び仮定を用いております。見積りが必要な事項につきましては、過去の実績や状況に応じて合理的な判断に基づき会計上の見積りを行っており、当該見積りは、現在入手可能な情報に基づく最善の見積りにより行っておりますが、見積り及び見積りに用いた仮定には不確実性が伴い、実際の結果はこれらの見積りとは異なる可能性があります。　財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１ 財務諸表等　(1）財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。  ②　当事業年度の経営成績等の状況に関する認識及び分析・検討内容ａ．経営成績等１）財政状態（流動資産）　当事業年度末の流動資産の残高は164億７千６百万円で前事業年度比５億４千３百万円（3.4％）の増加となりました。この主な要因は、商品５億９百万円の増加によるものであります。（固定資産）　当事業年度末の固定資産の残高は220億３千２百万円で前事業年度比８千６百万円（0.4％）の増加となりました。この主な要因は、建設協力金４億５千２百万円の増加に対して有形固定資産２億７千２百万円の減少によるものであります。（流動負債）　当事業年度末の流動負債の残高は130億９千５百万円で前事業年度比２千９百万円（0.2％）の増加となりました。この主な要因は、短期借入金５億円の増加に対して電子記録債務３億１千３百万円及び設備関係支払手形３億５千７百万円の減少によるものであります。（固定負債）　当事業年度末の固定負債の残高は125億８千５百万円で前事業年度比４億９千５百万円（4.1％）の増加となりました。この主な要因は、長期借入金５億５千７百万円の増加によるものであります。（純資産）　当事業年度末の純資産の残高は128億２千８百万円で前事業年度比１億４百万円（0.8％）の増加となりました。この主な要因は、利益剰余金６千７百万円の増加によるものであります。  ２）経営成績　当事業年度の営業収益（売上高及び営業収入）は446億５千３百万円となりました。　売上高は、「ホームセンター事業」が432億２千２百万円、「関連事業」が５億４千２百万円、売上高全体では437億６千４百万円で前事業年度比２億９千３百万円（0.7%）の減少となりました。なお、営業収益に占める売上高の割合は98.0％であります。　売上総利益は128億４千３百万円で、前事業年度比３億５千７百万円（2.7%）の減少となり、売上高に対する売上総利益率は29.3％で前事業年度比0.7ポイント低下いたしました。　営業収入は、「ホームセンター事業」が８億６千５百万円、「関連事業」が２千３百万円、営業収入全体では８億８千８百万円で前事業年度比１千７百万円（2.0%）の減少となりました。なお、営業収益に占める営業収入の割合は2.0％であります。　営業総利益は、137億３千２百万円で前事業年度比３億７千５百万円（2.7%）の減少となり、営業収益に対する営業総利益率は30.8%で前事業年度比0.6ポイント低下いたしました。　販売費及び一般管理費は、134億１千３百万円で前事業年度比２億１千１百万円（1.6%）の増加となり、営業収益販管費率は30.0％で前事業年度比0.6ポイント上昇いたしました。　営業利益は３億１千９百万円で前事業年度比５億８千７百万円（64.8%）の減少、経常利益は３億１千７百万円で前事業年度比６億５百万円（65.6%）の減少、当期純利益は１億８千８百万円で前事業年度比１億９千３百万円（50.6%）の減少となり、減収減益となりました。　また、１株当たり当期純利益は23.29円（前事業年度は１株当たり当期純利益47.16円）となりました。　これらの要因につきましては、第２［事業の状況］４［経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析］（1）経営成績等の状況の概要①財政状態及び経営成績の状況に記載しております。 b．キャッシュ・フローの状況　キャッシュ・フローの分析につきましては、第２［事業の状況］４［経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析］（1）経営成績等の状況の概要②キャッシュ・フローの状況に記載しております。 ③　資本の財源及び資金の流動性　当社は、運転資金及び設備資金につきましては、主に自己資金又は借入により資金調達することとしております。このうち、借入による資金調達に関しましては、運転資金については短期借入金で、設備などの長期資金は、固定金利の長期借入金で調達しております。　2024年２月29日現在、長期借入金の残高は119億５千９百万円であります。また、当事業年度末において、㈱山陰合同銀行との間で合計40億円の当座貸越契約及び貸出コミットメント契約を締結しております（借入実行残高16億円、借入未実行残高24億円）。 ④　経営方針・経営戦略、経営上の目標の達成状況を判断するための客観的な指標等　当社は、営業収益早期500億円の復活と、経常利益率２％以上を目標としております。　当事業年度の営業収益は446億５千３百万円、経常利益は３億１千７百万円であり、前事業年度との対比で減収減益となりました。当事業年度においては営業収益、経常利益率とも目標とする指標を達成できませんでしたが、今後も継続して目標達成に向け取り組んでまいります。 ⑤　経営成績に重要な影響を与える要因について　当社の営業基盤であります中国地方・近畿地方は、同業他社を始め、多店舗展開を進めるドラッグストア、大規模商業施設等の出店により競争が激化しており、厳しい経営環境となっております。また、エネルギーコスト及び物流コスト等の増加や天候要因等が、経営成績に影響を及ぼすことが予測されます。　このような要因に対して、「ホームセンターは、農業、園芸、資材、金物、工具、ワーキングの専門店である」の基軸にもとづき、商品・販売施策強化と、修理・貸出・技術提供等のサービス面の充実を図ってまいります。 
経営上の重要な契約等	５【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６【研究開発活動】　該当事項はありません。 
設備投資等の概要	１【設備投資等の概要】　当社はホームセンターを主たる事業とする一般小売業の単一セグメントであるため、「ホームセンター事業」と「関連事業」に区分した事業部門別に記載しております。　当社では、店舗のクローズアンドビルド及び全面改装並びに新設を進めており、当事業年度はこれらを中心に設備投資額は1,614百万円となりました。なお、設備投資には有形及び無形固定資産の他、長期前払費用、建設協力金、敷金等を含めて記載しております。　当事業年度は、「ホームセンター事業」において、ホームセンター２店を開店し、全面改装３店を実施いたしました。また、「ホームセンター事業」においてホームセンター２店、「関連事業」においてブックセンター１店を閉店しておりますが、重要な設備の除却、売却等はありません。 
主要な設備の状況	２【主要な設備の状況】　当社はホームセンターを主たる事業とする一般小売業の単一セグメントであるため、「ホームセンター事業」と「関連事業」に区分した事業部門別に記載しております。　当社における主要な設備は次のとおりであります。2024年２月29日現在 事業所名（所在地）事業部門の名称設備の内容帳簿価額（千円）従業員数（名）建物及び構築物土地（面積㎡）リース資産器具備品等合計ホームセンター益田店（島根県益田市）外　合計125店舗ホームセンター事業営業施設8,959,0514,122,284(75,254)77,358681,11613,839,810440ブックセンター浜田店（島根県浜田市）外　合計３店舗関連事業（ブックセンター）同上23,95988,218(4,036)－2,414114,59210広島センター（広島県東広島市）外　合計５箇所ホームセンター事業（物流センター）同上224,892146,232(15,771)7,74973,465452,340－江津テナント（島根県江津市）その他同上（テナント等）賃貸営業施設823,8361,007,069(43,337)－1,6761,832,583－本部（島根県益田市）その他ホームセンター事業及び関連事業統括業務施設122,902632,915(16,821)15,01414,219785,052126（注）１　従業員数は、正社員（正社員に準ずる者を含む）の期末在籍者数から、出向派遣者を除き、出向受入者を加えた就業人員であります。２　上記のほか、主要なリース設備として以下のものがあります。設備名リース契約期間（年）年間リース料（千円）リース契約残高（千円）フォークリフト626,10969,529貨物自動車526,65459,355ハンディ機器519,88221,913  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式28,800,000計28,800,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2024年２月29日）提出日現在発行数（株）（2024年５月27日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式8,331,1648,331,164東京証券取引所スタンダード市場単元株式数は100株であります。計8,331,1648,331,164――
