項目	値
事業の内容	３【事業の内容】　当社グループ（当社、子会社６社及びその他の関係会社１社（2023年３月31日現在）により構成）は、木質建築内装材の製造並びに販売を行っているほか、電線電気機器の販売、一般配管工事業等を営んでおります。　セグメントごとの事業内容と当社及び関係会社の当該事業にかかる位置付けは、次のとおりであります。なお、次の４部門のうち、「木材関連事業」及び「電線関連事業」「一般管工事関連事業」については、「第５　経理の状況　１．（１） 連結財務諸表　注記事項」に掲げるセグメントの区分と同一であります。 事業区分主要製品及びサービス主要な会社木材関連事業天井材、収納材、床材、合板、製材品の製造並びに販売、荷役、原材料及び製品の運送、梱包・荷造、木材加工品当社南海港運(株)PT.NANKAI INDONESIANP ROLPIN SASROLKEM SAS電線関連事業電線電気機器ナンリツ(株)一般管工事関連事業工業用及び家庭用合成樹脂製品の制作及び加工南海化工(株)サービス事業不動産賃貸事業南海興産(株)  [事業系統図]　以上の企業集団等について図示すると次のとおりであります。
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境及び対処すべき課題等】　当社グループの経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当連結会計年度末現在において当社グループが判断したものであります。 (1) 経営方針当社は、「経営ならびに製品の独自性と安定成長」を基本理念に、変化する外部環境に対して柔軟に対応できる経営体制のもと、メーカーの使命である製品の安定供給を続けてまいります。そのために、原材料仕入先である現地子会社ならびに協力工場に対して技術的援助をおこない、安定的な調達を実現してまいります。また、環境問題につきましては、現地の規制強化にともない植林事業への投資を実施いたしております。今後も市場ニーズを先取りしたオリジナル製品の開発により、顧客満足度の高い住宅内装メーカーを目指してまいります。 (2) 経営戦略等　当社製品の販売に大きく影響を及ぼす新設住宅着工戸数は、今後の少子高齢化・人口減少社会において大きく減少することが予想されています。このような市場環境の変化の中、当社グループにおいては新設住宅着工数に依存しない新たな事業に積極的に取り組むことにより、持続的な成長を図ってまいります。具体的にはリフォーム市場、DIYやECビジネスなどの個人向け市場、非住宅市場などへの製品展開を図ってまいります。　そのためには、徹底的なマーケティングにより顧客のニーズやライフスタイルの変化を的確にとらえる必要があります。ショールームやSNSなどを活用した市場動向の分析により省施工型の収納製品やデザイン性、快適性、居住性に優れた戦略的商品開発を推進することにより、顧客満足度、品質、コストパフォーマンスに優れた独自性のある製品展開に取り組んでまいります。 (3) 経営上の目標の達成状況を判断するための客観的な指標等　当社グループは、これまで同様安定した財務基盤のもとに持続的な成長を図る観点から「売上高成長率」「売上高営業利益率」「自己資本比率」を重要な経営指標として位置づけ、収益基盤を拡大していくことにより企業価値の継続的拡大を目指しております。＜「売上高成長率」「売上高営業利益率」「自己資本比率」推移＞回次66期67期68期69期70期決算年月2019年３月2020年３月2021年３月2022年３月2023年３月売上高成長率（％）7.32.3△1.613.05.1売上高営業利益率（％）8.18.78.59.93.9自己資本比率（％）84.283.781.175.471.7（注）「売上高成長率」につきましては前年同期比較により算出しております。 (4) 経営環境今後の我が国の経済情勢は新型コロナウイルス感染症の拡大に関する行動制限・自粛行動が一巡し、感染症法上の取り扱いが緩和され、経済活動の一段の回復が見込まれます。しかしながら、国内外においてコストプッシュ・インフレが進行・継続しており、調達・物流・エネルギーコストの上昇等、特に内需型製造業にとって大変厳しい経営環境になることが想定されます。このような状況の下、当社は引き続き収納材のトップメーカーを目指して、当社の強み・得意分野の拡充を図り、新設住宅着工戸数の減少予測等の事業を取巻く様々な課題の解決に向けて新規市場での採算性の向上等に取り組んで参ります。 (5) 優先的に対処すべき事業上及び財務上の課題当社グループといたしましては、安定した財務基盤を背景に今後の市場動向を注視し、製品の安定供給を確保するとともに、製造原価低減と品質向上に努めて、中期の経営戦略に定めたターゲットに向かって製品開発やそれぞれのアクションプランの確実な達成を目指しております。また、経営の透明度を高め効率性・健全性を追求すべく、コーポレート・ガバナンスの強化に取り組み、コンプライアンス体制につきましては企業倫理および法令遵守の基本体制を構築してまいります。さらに海外情勢の変化、災害などに対するリスク分散など事業の継続性を確保するための整備を図ってまいります。こうした企業活動を通じて高収益体質の企業を目指すとともに、顧客に安心してご使用いただける住宅内装材を供給できる体制を整えてまいります。 
事業等のリスク	３【事業等のリスク】当社グループの経営成績、株価及び財務状況等に影響を及ぼす可能性のあるリスクには以下のようなものがあります。なお、以下の文中における将来の事項は、当連結会計年度末現在において当社グループが判断したものであります。(１) 経済状況について当社グループの営業収入における重要な部分を占める住宅向け収納建材の需要は、新設住宅着工戸数の影響を受けます。従いまして、景気後退による経済状況の悪化等から、大幅な新設住宅着工戸数の減少がある場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。(２) 海外事情の変化について当社グループはインドネシアより原材料を調達することで、コスト削減を進めております。そのため、現地の政治および経済の状況が変化した場合や自然災害の発生によって、当社グループの業績及び財務状況に影響を及ぼす可能性があります。(３) 為替レートの変動について当社グループの主力製品である住宅向け収納建材の資材等の一部は海外子会社から調達しております。為替レートの変動は、外貨建て取引により発生する資産・負債及び仕入価格に影響を与える可能性があります。為替の変動リスクをヘッジするために為替予約及び通貨オプション等を行っており、為替変動の製品コストへの影響を最小限にとどめておりますが、急激な為替変動は当社グループの業績及び財務状況に影響を及ぼす可能性があります。(４) 価格競争について当社グループは安定した高品質を確保した上で、徹底した生産の合理化や海外子会社から資材調達等によりコスト削減に取り組んでおりますが、新設住宅のコスト削減傾向と、新設住宅着工戸数の減少傾向のため、業界における価格競争がさらに激しくなった場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。(５) 災害について近い将来発生が予想される南海トラフ地震等による災害が、広範囲でかつ深刻なものであった場合には、当社グループの業績及び財務状況に影響を及ぼす可能性があります。(６) 海外子会社の業績について当社のフランス子会社であるNP ROLPIN SASは、主として合板の製造及び販売を行っております。同社は、2014年の買収当初より業績の低迷が続いているため、経営全般にわたる積極的な経営支援を含む経営再建計画を策定し、業績の回復を図っておりますが、今後同社の業績が回復しない場合には、当社グループの業績及び財政状況に影響を及ぼす可能性があります。当社グループではフランス子会社に対してコスト削減や品質向上のための更なる技術支援及びインドネシア子会社からの製品供給などの販売支援に取り組み、欧州市場での競争力を向上させることでフランス子会社の業績回復に鋭意取り組んで参ります。なお当社は、2022年12月５日において、フランス子会社のNP ROLPIN SASに対して14百万ユーロの資本投資、34百万ユーロの融資を行っておりましたが、この内32百万ユ－ロの貸付金に対して債権放棄及びデッドエクイティスワップによる資本内容改善のための金融支援を実施いたしました。当社は、これに伴い同社への貸付金に対して計上しておりました貸倒引当金4,473百万円の取り崩し、及び134百万円の損失処理をしております。その結果2022年12月末時点において、フランス会計基準における同社の純資産額は回復しましたが、2023年３月末時点においては、同社が522百万円の債務超過となったため、貸倒引当金繰入額439百万円（上記金融支援後の追加計上額合計は522百万円）を追加計上しております。これにより当社が同社の株式に対して計上した関係会社株式評価損は1,820百万円、同社への貸付金に対して計上した貸倒引当金は522百万円になります。また、当社は、NP ROLPIN SASの完全子会社であるROLKEM SASに対して、2023年３月末時点において７百万ユーロの運転資金融資を行っております。ROLKEM SASは主要な販売先の内製化や、原材料価格の上昇等により利益計画の達成が困難な状況が続いており、同社は638百万円の債務超過となりました。そのため当社はROLKEM SASの債務超過額に対して、当事業年度において貸倒引当金繰入額173百万円を追加計上しております。これにより同社への貸付金に対して計上した貸倒引当金は638百万円になります。今後NP ROLPIN SAS及びROLKEM SASの業績が回復せず、純資産価値が引き続き毀損した場合には、追加で損失を計上するリスクがあります。連結財務諸表上におきましては、フランス子会社の業績は毎期の連結業績及び連結財政状態に反映されております。なお、連結グループ内の事象であるため当社の子会社に対する関係会社株式評価損や貸倒引当金は計上されません。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(１)　経営成績等の状況の概要　当連結会計年度における当社グループの財政状態、経営成績及びキャッシュ・フロー（以下「経営成績等」という。）の状況の概要は以下のとおりであります。 ①　財政状態及び経営成績の状況　当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の感染状況が緩やかに改善し、政府の感染対策についても緩和されたことから、経済活動は持ち直し正常化に向かう一方、急激な為替変動やロシアウクライナ情勢を背景としたグローバルサプライチェーンの混乱等から資源価格の上昇の影響もあり、景気の先行きは不透明な状況が続いております。　住宅関連業界におきましては、建築資材や住設機器、物流コストの上昇により、住宅建築価格の上昇傾向が続いており、2022年１月～2022年12月における新設住宅着工戸数は859,529戸と前年同期比0.4％増となりましたが、持家の着工戸数自体は253,287戸と前年同期比11.3％減と大きく減少しております。これまで政府などによる各種住宅取得支援策の継続実施等により新築住宅需要は下支えされてきましたが、住宅ローン金利上昇懸念と急激な物価高が住宅取得における消費マインドを徐々に鈍らせており、今後の経営環境への影響を懸念しております。　このような状況のなか、当社グループは、木材関連事業では中期的な新設住宅着工戸数の減少に対応するため、新設住宅着工戸数に依存しない新規市場での収益獲得が重要な課題となっており、リフォーム市場やDIY、ECビジネス等の個人向け市場、非住宅市場、海外市場などに向けた製品展開が重要と考えております。このような様々な市場ニーズを反映した当社製品を、お客様がユーザ体験をしていただけるよう様々な収納アイデアを取り入れた収納体験型ショールームを全国４か所に開設してきましたが、このうち東京ショールームを2023年１月にリニューアルオープンし、製品PRを強化いたしました。　また国内の主力事業である収納建材事業の基盤を更に強化するため、製造、物流機能に対しても積極投資を行いました。具体的には2022年11月に新事業所であります南海プライウッド朝日新町資材物流センターが完成いたしました。従来の保税倉庫より施設面積の拡大及び資材に関するロジスティクス機能を拡充したことで、生産効率化と生産能力向上に寄与することが見込まれます。これに加え、海外事業においては、2022年12月に当社の連結子会社でありますPT.NANKAI INDONESIAにおいて供給リスクマネジメントとファルカタ集成板の生産力増強を目的として、インドネシア東ジャワ州にジュンベル工場を新設いたしました。これにより、日本向け収納材の供給面におけるリスクを削減することができる事に加え、従来の工場と合わせて将来的にこれまでの1.5倍の生産能力の拡大が可能になると見込んでおります。併せて当社は、2022年12月５日にフランス子会社のNP ROLPIN SASへの貸付金に対して債権放棄及びデッドエクイティスワップによる財務体質改善のための金融支援を実施いたしました。これまでも当社はフランス子会社の生産合理化や生産能力向上を目的として設備投資支援などの取り組みを推進してきましたが、将来の生産量増加に伴う販売量拡大の観点から、取引上の信頼性が特に重要なものになると考えております。本財務体質の改善により取引先からの信頼を確保し、海外市場における収益の安定獲得に向けて、黒字化実現のための取り組みを推進してまいります。この他、当社はサステナビリティに関するリスクと機会が将来の事業環境に重要な影響を与えることが考えられることから、シナリオ分析等によるサステナビリティに関するリスクと機会の識別やこれらに対応した実効的な取組を推進させるためサステナビリティに関するガバナンス体制の構築に着手いたしました。今後は経営計画の策定においてもこれらのリスクや機会の側面を考慮し、当社グループの持続的な成長のためサステナビリティに関する取り組みを推進してまいります。当社グループは住宅業界が将来的にも厳しい市場環境におかれることが予測されることから、将来の安定的収益獲得のために事業基盤強化につながる投資への資本配分に重点を置き、企業価値向上に取り組んでまいります。　電線関連事業では、四国エリアを中心に電線および電設資材を販売しております。当エリアにおきましては、大型の新設物件が低迷するなか、銅をはじめとした資材価格の高騰による影響から電線、電材の仕入価格の値上がりにより、競合他社との価格競争が一段と厳しい状況が継続しております。このような状況のなか、引き続き、徹底した原価管理や販売品目の見直しによる利益率改善に重点を置きつつ、販売の拡大に注力してまいります。　一般管工事関連事業では、西日本エリアにおける化学プラント物件向け配管工事、ライニング工事を中心とした事業展開をしております。新型コロナウイルス感染症の感染状況の改善に伴い、工場の設備改修需要が回復基調にあります。更なる収益拡大に向けて鉄工関連の受注も併せて獲得できるよう現場管理の人員強化、体制の整備等に注力してまいります。 　この結果、当連結会計年度の財政状態及び経営成績は以下のとおりとなりました。 a．財政状態　当連結会計年度末の資産合計は、前連結会計年度末に比べ3,683百万円増加し、31,347百万円となりました。当連結会計年度末の負債合計は、前連結会計年度末に比べ2,055百万円増加し、8,864百万円となりました。当連結会計年度末の純資産合計は、前連結会計年度末に比べ1,627百万円増加し、22,483百万円となりました。 b．経営成績　当連結会計年度の経営成績は、売上高23,061百万円（前年同期比5.1％増）、営業利益906百万円（前年同期比58.2％減）、経常利益880百万円（前年同期比65.2％減）、親会社株主に帰属する当期純利益1,590百万円（前年同期比12.5％増）となりました。 　当連結会計年度における各セグメントごとの経営成績は、次のとおりです。 （木材関連事業）　当セグメントにおける、国内市場については、収納材を中心にお客様のニーズを第一に製品の生産・販売活動に注力した結果、新規販売先の開拓や新規採用品の増加に繋がり、販売先の拡大が継続しております。しかし世界的なインフレ基調と円安相場の継続により原材料価格やエネルギーコストが高止まりの状態となっており、製造原価・物流コストの上昇によるセグメント利益率の低下が避けられない状況が継続しております。また、海外市場については、フランス子会社の合板製造販売事業において、販売価格の値上げや製造工程の見直しによる赤字幅の縮小を目指しております。しかし、ロシアウクライナ問題に起因するエネルギー価格の高騰が製造コストを上昇させる状況が継続しており、経営を取り巻く状況は厳しさを増しております。引き続き、安価なグレードの合板の生産比率が高くなるという生産上の課題に対して、より市場価格の高い高品質な合板の生産比率を上げることや歩留を改善するための設備投資等の梃入れを行い、経営状況の改善に取り組んでまいります。　結果、当セグメントの経営成績は、売上高20,986百万円（前年同期比4.5％増）、セグメント利益775百万円（前年同期比61.6％減）となりました。（電線関連事業）　当セグメントでは、地方における電材業界に寄与する物件の新設が減少傾向にあることに対応するため、新規顧客の開拓、小口販売の拡充などの営業強化に取り組みましたが、電材仕入価格の上昇に反して同業各社におけるシェア拡大のための価格競争が激化したことでセグメント利益率は低下する状況となりました。　結果、当セグメントの経営成績は、売上高1,577百万円（前年同期比17.4％増）、セグメント利益40百万円（前年同期比7.5％減）となりました。（一般管工事関連事業）　当セグメントでは、顧客の設備投資および設備改修工事が増加傾向にあり、前期に引き続き安定的に工事物件を受注することができました。しかしながら資材価格の高騰の影響により利益率は低下する状況となりました。　結果、当セグメントの経営成績は、売上高498百万円（前年同期比3.6％減）、セグメント利益63百万円（前年同期比16.2％減）となりました。 ②　キャッシュ・フローの状況当連結会計年度末における当社グループの現金及び現金同等物（以下「資金」という。）は、前連結会計年度末に比べ344百万円減少し、2,986百万円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動の結果、支出した資金は1,587百万円（前年同期は、1,888百万円の獲得）となりました。　これは、主な増加要因としては、売上債権の減少額1,035百万円、税金等調整前当期純利益1,029百万円、減価償却費638百万円、固定資産圧縮損439百万円等であるのに対し、減少要因として、棚卸資産の増加額2,341百万円、法人税等の支払額1,324百万円、移転補償金537百万円、仕入債務の減少額498百万円等によるものであります。（投資活動によるキャッシュ・フロー）　投資活動の結果、支出した資金は1,927百万円（前年同期は、1,861百万円の支出）となりました。　これは、主に有形固定資産の取得による支出1,434百万円、投資不動産の取得による支出422百万円等によるものであります。（財務活動によるキャッシュ・フロー）　財務活動の結果、獲得した資金は2,989百万円（前年同期は、867百万円の獲得）となりました。　これは、主に長期借入れによる収入2,500百万円、短期借入金の増加額1,069百万円、長期借入金の返済による支出380百万円、配当金の支払額193百万円等によるものであります。 ③　生産、受注及び販売の実績a．生産実績及び受注実績当社グループの生産品目は広範囲かつ多種多様であり、同種の製品であっても、その容量、構造、形式等は必ずしも一様ではなく、また受注生産形態をとらない製品も多く、セグメントごとに生産規模及び受注規模を金額あるいは数量で示すことはしておりません。 b．販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。セグメントの名称当連結会計年度（自　2022年４月１日至　2023年３月31日）前年同期比（％）木材関連事業（千円）20,986,3394.5電線関連事業（千円）1,577,39817.4一般管工事関連事業（千円）498,257△3.6合計（千円）23,061,9955.1（注）１．セグメント間取引につきましては、相殺消去しております。２．最近２連結会計年度の主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合は次のとおりであります。相手先前連結会計年度（自　2021年４月１日至　2022年３月31日）当連結会計年度（自　2022年４月１日至　2023年３月31日）金額（千円）割合（％）金額（千円）割合（％）SMB建材株式会社5,939,63027.16,298,26127.3住友林業株式会社4,132,33818.84,322,17018.7  (２)　経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は以下のとおりであります。　以下の文中における将来の事項は、当連結会計年度末現在において判断したものです。 ①　当連結会計年度の財政状態及び経営成績等の状況に関する認識及び分析・検討内容a．財政状態の分析　当連結会計年度末の資産につきましては、総資産の額が31,347百万円となり、前連結会計年度末と比べ3,683百万円の増加となりました。主な要因は、投資不動産（純額）1,433百万円の増加、商品及び製品1,204百万円の増加、原材料及び貯蔵品961百万円の増加等によるものです。　負債につきましては、負債合計の額が8,864百万円となり、前連結会計年度末と比べ2,055百万円の増加となりました。主な要因は、長期借入金1,890百万円の増加、短期借入金1,387百万円の増加、未払法人税等699百万円の減少、支払手形及び買掛金409百万円の減少等によるものです。　純資産につきましては、純資産合計の額が22,483百万円となり、前連結会計年度末と比べ1,627百万円の増加となりました。主な要因は、利益剰余金1,396百万円の増加、為替換算調整勘定374百万円の増加等によるものです。 b．経営成績の分析（売上高）　当連結会計年度における売上高は、前連結会計年度に比べ1,127百万円増加し、23,061百万円（前年同期比5.1％増）となりました。これは主に、木材関連事業において引き続き住宅向け収納建材におけるサイズや色柄、オプション部材などのラインナップをさらに拡充し、積極的な収納プランの提案や販売活動に注力したことで伸長したものであります。　各セグメントの外部顧客に対する売上高の連結売上高に占める割合は、木材関連事業が91.0％、電線関連事業が6.8％、一般管工事関連事業が2.2%となりました。（営業利益）　当連結会計年度における営業利益は、前連結会計年度に比べ1,259百万円減少し、906百万円（前年同期比58.2％減）となりました。これは主に、木材関連事業における原材料価格やエネルギーコストの高止まりの状態が継続している影響を受けた、製造原価・物流コストの上昇等によるものであります。また、連結売上高営業利益率は3.9％（前年同期9.9％）となりました。（経常利益）　当連結会計年度における営業外収益は、前連結会計年度に比べ86百万円減少し、331百万円（前年同期比20.7％減）となりました。営業外費用は、フランス子会社のNP ROLPIN SASにおいて、電力代未使用に関するペナルティとして違約金損失196百万円を計上したこと等で前連結会計年度に比べ301百万円増加し、357百万円（前年同期比537.5％増）となりました。　以上の結果、経常利益は、前連結会計年度に比べ1,648百万円減少し、880百万円（前年同期比65.2％減）となりました。（親会社株主に帰属する当期純利益）　当連結会計年度における特別利益は、旧朝日新町保税倉庫の移転及び新設に関する補助金収入537百万円により前連結会計年度に比べ438百万円増加し、680百万円（前年同期比181.4％増）となりました。特別損失は、旧朝日新町保税倉庫の移転及び朝日新町資材物流センターの新設に関する補助金の交付に伴い固定資産の圧縮損を439百万円計上したこと等で前連結会計年度に比べ304百万円増加し、531百万円（前年同期比133.8％増）となりました。　以上の結果、親会社株主に帰属する当期純利益は、前連結会計年度に比べ176百万円増加し、1,590百万円（前年同期比12.5％増）となりました。 　セグメント毎の経営成績に関しましては、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析（１）経営成績等の状況の概要」に記載のとおりであります。 　当社グループの経営成績に重要な影響を与える要因につきましては、「第２　事業の状況　３　事業等のリスク」に記載のとおりであります。 ②　キャッシュ・フローの状況の分析・検討内容並びに資本の財源及び資金の流動性に係る情報　キャッシュ・フローの分析については、「(１)経営成績等の状況の概要　②キャッシュ・フローの状況」に記載しております。　当社グループの資本の財源及び資金の流動性につきましては、次のとおりです。　当社グループの運転資金需要のうち主なものは、原材料の仕入のほか、製造費、販売費及び一般管理費等の営業費用であります。投資を目的とした資金需要は、設備投資等によるものであります。　当社グループは、事業運営上必要な資金の流動性と資金の源泉を安定的に確保することを基本方針としております。　短期運転資金は自己資金及び金融機関からの短期借入を基本としており、設備投資や長期運転資金の調達につきましては、金融機関からの長期借入を基本としております。　なお、当連結会計年度末における借入金を含む有利子負債の残高は5,672百万円となっております。また、当連結会計年度末における現金及び現金同等物の残高は2,986百万円となっております。 ③　重要な会計上の見積り及び当該見積りに用いた仮定　連結財務諸表の作成に当たって用いた会計上の見積り及び当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１連結財務諸表等（１）連結財務諸表　注記事項　（重要な会計上の見積り）」に記載のとおりであります。 
経営上の重要な契約等	５【経営上の重要な契約等】　当連結会計年度において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	６【研究開発活動】  当社の特徴を生かした、時代のニーズに合った商品の開発を進めております。  研究開発は、木材関連事業セグメントにおいて、天井材、収納材、床材、その他の４部門に分け、当社商品開発グループ（当連結会計年度末現在10名）で行っております。  当連結会計年度の主な研究開発の概要とその成果及び工業所有権の取得状況は次のとおりであります。 (１) 天井材部門新柄の検討不燃　パネルタイプの検討 (２) 収納材部門新中段・枕棚の開発システム収納部材の開発ファルカタLVL・合板の検討ボックス収納ユニットの開発 (３) 床材部門サニタリーフロアの拡販・補助 (４) その他新規アームハングシステムの開発ストラボシステムの開発 (５) 工業所有権の取得状況2023年３月31日現在  登録件数出願中の件数合　計特　　許６件０件６件意　　匠８件０件８件商　　標15件０件15件 尚、当連結会計年度において、上記の研究開発に要した費用の総額は88百万円となりました。 
設備投資等の概要	１【設備投資等の概要】当社グループは、木材関連事業を中心に2,374百万円の設備投資（無形固定資産への投資を含む）を実施いたしました。主なものといたしましては、朝日新町物流倉庫の移転拡張工事に1,945百万円の投資を行いました。
主要な設備の状況	２【主要な設備の状況】　当社グループにおける主要な設備は、次のとおりであります。(１) 提出会社2023年３月31日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額従業員数(人)建物及び構築物(千円)機械装置及び運搬具（千円）土地（千円）（面積㎡）その他（千円）合計（千円）志度工場（香川県さぬき市）木材関連事業天井・収納材生産設備927,695165,3421,016,617(99,173)44,3442,154,000187本社（香川県高松市）木材関連事業その他の設備339,6003,249112,123(2,721)23,802478,776172朝日新町資材物流センター（香川県高松市）木材関連事業配送、保管設備662,6513,000309,442(17,384)19,916995,01020物流センター（香川県さぬき市）木材関連事業配送、保管設備240,9074,9991,944,744(71,225)19,8152,210,46748賃貸等不動産（香川県高松市）－その他の設備1,496,626－594,052(55,237)1,6102,092,289－（注）帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定は含んでおりません。 (２) 国内子会社2023年３月31日現在 会社名（所在地）セグメントの名称設備の内容帳簿価額従業員数(人)建物及び構築物(千円)機械装置及び運搬具（千円）土地（千円）（面積㎡）その他（千円）合計（千円）ナンリツ㈱（香川県高松市）電線関連事業総括及び販売業務施設19,161103,988111,334(2,431)1,557236,04228（注）帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定は含んでおりません。 (３) 在外子会社2023年３月31日現在 会社名（所在地）セグメントの名称設備の内容帳簿価額従業員数(人)建物及び構築物(千円)機械装置及び運搬具（千円）土地（千円）（面積㎡）その他（千円）合計（千円）PT.NANKAI INDONESIA（インドネシア共和国東ジャワ州）木材関連事業製材、加工設備371,709407,143554,335(390,354)7451,333,9341,297NP ROLPIN SAS（フランス共和国ラブエール市）ROLKEM SAS（フランス共和国ムーランクス市）木材関連事業製造設備、販売施設41,382705,48540,482(273,813)2,328789,678109（注）帳簿価額のうち「その他」は、工具、器具及び備品であり、建設仮勘定は含んでおりません。  
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式2,000,000計2,000,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年３月31日）提出日現在発行数（株）（2023年６月28日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式1,009,5801,009,580東京証券取引所スタンダード市場単元株式数100株計1,009,5801,009,580－－
