項目	値
事業の内容	 ３ 【事業の内容】当社は、豆腐及びその関連製品である厚揚げ、油揚げ等の製造、販売を行う豆腐等製造販売事業を主たる事業としております。 当社では、大豆、フィルム、トレイ、副資材（にがり等）を仕入れ、本社工場、関西工場及び富士山麓工場の各ラインにおいて、様々なサイズの豆腐、厚揚げ、油揚げ等を製造し、小売業、卸売業に対して製品を販売しております。製品の販売地域は、九州地方から関東地方までの広域に渡りますが、広島県三原市に本社工場があることから中国地方での販売量が多く、近年では2019年に静岡県駿東郡に富士山麓工場を新設し、関東地方での販売に注力しております。当社事業の特長といたしましては、①機械化により作業員の手の触れる部分の限定、一部ラインの完全自動化及び機械による加熱冷却殺菌等により、衛生面で高いレベルの製品製造が可能であること、②短時間で大量生産が可能なラインを導入することにより１個当たりの製造単価を引き下げ、価格競争力のある製品製造を行っていることが挙げられます。当社では、加工技術の高さが求められるカット済み豆腐などを、高い時間当たり製造能力で製造することで、販売単価の向上と原価低減を両立し、消費者のニーズに応えた製品を提供しつつ、収益を確保しております。さらに、当社は、外食業及びコンビニエンスストア等の企業向けに業務用としての豆腐の販売を開始しており、業容と売上の拡大を図っております。　主要な事業系統図は次のとおりであります。 　※充填ラインで製造する豆腐は、豆乳とにがりをパック詰めした後に加熱・冷却することにより製造する豆腐です。２Ｐラインで製造する豆腐は、トレイ２個連結で１個の豆腐です。６Ｂラインで製造する豆腐は、320gの大きなサイズの豆腐です。カット３Ｐラインで製造する豆腐は、150gにカットした豆腐を３パックセットにした豆腐です。京型ラインで製造する豆腐は、350gの大きなサイズの豆腐です。プラントは、豆腐を製造するための豆乳を生産する設備です。
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当事業年度末現在において、当社が判断したものであります。（１）経営方針　当社は、豆腐、厚揚げ等の商品を通じて、消費者のみなさまに食の安全とおいしさをお届けしたいと考えております。当社ですべての社員に浸透できるように、企業理念を定め、実践できるように努めております。　（企業理念）　　１．私たちは食品事業、特に大豆食品の提供を通じて、人々の健康と社会に貢献する企業となります。　　２．私たちは仕事を通して、全てのステークホルダーに満足して戴くことを目指します。　　３．私たちは一人一人が能力を高め、より良い生活を送れるよう創造的で闊達な仕事を行います。　（２）目標とする経営指標　当社では、投資価値のある企業を目指し企業価値の向上のため、売上高及び営業利益率を指標としております。　（３）経営環境及び対処すべき課題当社の主要な事業である豆腐製造事業は、零細企業主体から事業規模の大きな企業への淘汰が進んでおります。これは、豆腐等が日配商品のため大量の商品を流通するためには制限があったことが大きな要因となっておりました。こうしたなか、製造プロセス及び流通プロセスが進化したことにより賞味期限の延長、また長距離配送が可能になったことにより、大手企業への移行が進んだことによります。こうした経営環境の変化のなか、当社では次のような取組を行ってまいります。　① 食品安全衛生への取組み当社は、食に対する安全衛生管理を第一に考えております。消費者のみなさまに食の安全・安心をお届けすることが最重要項目と捉えております。当社の取り扱う豆腐、厚揚げ、油揚げは食品の中でも比較的賞味期限の短い日配品であり、高い品質管理の求められる製品であります。このような状況のもと、当社では、すべての製品のサンプルチェックを行うなど、製造過程から出荷まで徹底的に食品安全衛生管理に取り組んでおります。その一環として、本社工場、関西工場及び富士山麓工場では、国際規格であるFSSC22000を取得しております。　② 事業の規模拡大当社は、現状、広島県三原市の本社工場、滋賀県甲賀市の関西工場、及び静岡県駿東郡の富士山麓工場において生産を行い、西は九州地方から東は関東地方までの地域に製品を供給しております。また、静岡県駿東郡に新設した富士山麓工場を拠点に、国内最大規模の市場である関東地方に本格的に製品を供給するべく、積極的な営業活動を展開しております。当社は事業を行う際に、豆腐製造事業者の中ではトップクラスの設備投資を行い、１個当たりの製造固定費を削減することにより、価格競争力を保持し拡大を図ってまいりました。この過程においては設備投資を行い、投資回収を繰り返し規模の拡大を図っており、将来においても同様の方法により規模拡大を図っていく必要があると考えております。この規模拡大を図るために必要な設備に対する設備投資と、販売量確保のための営業を強化するために、ソフト面である営業技術、製造技術をブラッシュアップし、営業部門と製造部門の連携の強化を図ってまいります。　③ 販売単価の上昇当社は、豆腐製造事業者の中ではトップクラスの設備投資を行い、１個当たりの製造固定費を削減することにより、価格競争力を保持し、拡大を図ってまいりました。一方で、作りにくいがお客様からの需要は高い製品の自動化に取り組むことで、価値ある製品の販売に取り組んでおります。当社の製品の品質と価値を、お取引先様に認知頂き、販売単価を上昇させることで収益拡大を図ってまいります。　④ 人材の確保・育成当社は、事業を拡大して行く上で、人材の確保・育成は重要な経営課題であると認識しております。人材の採用・育成について、新卒採用、中途採用共に強化することで、マネジメント力を高めていきます。さらに、今後も職場環境の改善を段階的に進め、人事制度を軸として業績優秀な社員のモチベーション向上に努め、更なる従業員の定着率向上を図っていく所存であります。また、社内外の研修等により学習の機会を与えること、学習したことをビジネスで実践する機会を与えること等を通じて、やり甲斐ある職場作りに努めていく所存であります。 
事業等のリスク	３ 【事業等のリスク】当社の事業、経営等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項は以下のとおりであります。ただし、全てのリスクを網羅したものではなく、現時点で予見出来ないまたは重要とみなされないリスクの影響を将来的に受ける可能性があります。なお、以下の各項目に記載している将来に関する事項は、当事業年度末現在において当社が判断したものであります。当社は、これらのリスクが発生する可能性を認識したうえで、発生の回避及び発生した場合の対処に努めてまいります。 (1) 事業環境の変化について当社は、豆腐、厚揚げ、油揚げ等の製造販売を行っており、当社の主な販売先は小売業、卸売業、外食業等となっております。当社は、このような事業環境下、機械化による大量生産により価格競争力を高めた商品を提供しておりますが、競合他社より画期的な商品の販売や競合他社との価格競争が生じた場合には、当社の業績に影響を与える可能性があります。 (2) 事業リスクについて①　食品の安全性について当社は食に対する安全衛生管理を第一に考え、本社工場、関西工場及び富士山麓工場においてFSSC22000を取得し製造管理を行っております。こうした状況ではありますが、当社が製造する商品において誤表示、異物混入、残留農薬等製造に関わるリスクを完全に排除できるわけではございません。万が一、当社の提供する製品等にこのような問題が発生した場合には、風評等により当社の製品の評価は低下し、当社の業績に重大な影響を与える可能性があります。②　原材料について当社が使用します大豆につきましては、すべて遺伝子組み換えでないものに限定しており、また、国産大豆、外国産大豆などの産地管理を厳密に行っております。しかしながら、遺伝子組み換えの大豆の混入、産地虚偽記載等の大豆が混入する可能性があります。大豆は作付面積や天候により、また、外国産大豆は為替等の要因により仕入価格が変動いたします。さらに大豆の生産地における法令・規制の変更や外交上の問題等により輸入制限もしくは輸入ができなくなる可能性があります。当社では、大豆市況を勘案しながら仕入価格の平準化を図るなど、大豆価格の高騰について対処を行っております。しかしながら、価格高騰等が起こった場合には、当社の業績に重大な影響を与える可能性があります。③　豆腐等製造販売事業への依存について当社の製造する製品は、豆腐、厚揚げ、油揚げと豆腐に関連する製品であり、事業セグメントとしては、豆腐等製造販売事業の単一セグメントであります。当社では、伝統食材である豆腐は国内において一定の需要があると判断できること、一つの事業に対して財政面、人材面を始めとした経営資源を集中し事業の成長に傾注できること等のメリットがあると考えております。しかしながら、豆腐等製造販売事業において、需要の大幅な変動等の外的要因が発生した場合においては、他の事業分野で挽回するといった対応が図れず、当社の業績に影響を与える可能性があります。④　包装資材の仕入れについて当社の製造する製品の包装資材は、フィルム、トレイ等の石油製品を使用しております。そのため、原油価格や為替の変動により包装資材の仕入価格が高騰した場合には、当社の業績に影響を与える可能性があります。⑤　製品の配送運賃について当社の行う豆腐等製造販売事業において、製品の配送は重量がありチルド運送を行っているため、１個当たり単価に対し、配送運賃が高くなる傾向があります。当社といたしましては、チルド運送の業者との間で業務委託契約を締結した上で、販売先のドミナント化や配送ルートの効率化の施策によりコストの削減を行っております。しかしながら、ガソリン価格の著しい高騰等の運賃の増加要素が発生した場合には、当社の業績に影響を与える可能性があります。⑥　業績の季節変動について当社の製造する豆腐、厚揚げ、油揚げは、春夏には冷奴等に使用される豆腐の需要が高く、秋冬にはおでん、鍋等に使用される厚揚げ、油揚げ等の需要が高くなる傾向があります。　そのため、売上高は年間を通じて平準化されているものの、利益面においては、製品構成の違いにより、７月から９月の第１四半期が低く、10月から12月の第２四半期が高くなる傾向があります。　当社といたしましては、販売促進の施策や経費の削減等により利益面での平準化を図り、年間を通じて安定した利益の確保に努める所存でありますが、季節変動により四半期毎の業績に影響を与える可能性があります。　第49期の損益計算書に関する情報　　　　　　　　　　　　　　　　　　　　　　　　（単位：千円、％） 第１四半期第２四半期第３四半期第４四半期通期金額構成比金額構成比金額構成比金額構成比金額構成比売上高3,545,52621.94,293,01226.54,155,14125.74,184,91425.916,178,595100.0営業利益150,12114.4354,57934.1263,43525.3271,46026.11,039,596100.0経常利益148,04713.9373,55335.2269,36525.4270,40525.51,061,371100.0 （注）上記の四半期に係る数値につきましては、EY新日本有限責任監査法人の監査を受けておりません。 (3) 法的規制について当社は食品衛生法、農林物資の規格化等に関する法律(JAS法)、不当景品類及び不当表示防止法(景品表示法)及び製造物責任法による規制を受けております。当社は、食品安全衛生管理に対する取組みを強化することを目的として、本社工場、関西工場及び富士山麓工場においてFSSC22000を取得しており、また、製品開発時における食品表示の確認、製品製造過程における原材料のトレース、不当表示とならないようなチェック体制の構築等、ルール遵守によるソフト面での充実を図っております。これらの取組みにより、当社においてこれまで上記法令に違反した事実はありませんが、万が一当該法律を含む諸法令・規則の違反があった場合は、営業停止、行政処分等の適用を受け、当社の業績に影響を与える可能性があります。また、今後これらの規制の改廃もしくは新たな法的規制が設けられた場合には、それらに対応するための追加コストが発生し、当社の業績に影響を与える可能性があります。 (4) 許認可について　当社の本社第１工場、第２工場、第３工場、関西工場及び富士山麓工場では、食品衛生法に基づく豆腐製造業に関する営業許可証を受けております。当社が食品衛生法に違反した場合、営業許可の取り消し及び営業の禁止または停止、５年ごとの更新がなされない等の措置が講じられます。提出日現在までの間において、営業許可の取り消し及び営業許可の禁止または停止等となる事由は存在しておりません。 　当社は営業許可の継続のため、法令の遵守及び製品の品質管理等を徹底して行っております。しかし、将来、何らかの理由により、許可の取り消しが起こった場合には、営業停止の事態となり、当社の業績及び財政状態に影響を及ぼす可能性があります。 (5) 人材の確保・育成について当社は、継続的な事業拡大を行う計画であり、人材の確保と育成が必要であります。当社では、人材の確保・育成のために人事制度の充実、職場環境の改善等の施策を進めると共に、研修制度を充実させる等やり甲斐ある職場作りに努めていく所存であります。しかしながら、当社の事業の拡大に合わせた人材の継続的な確保・育成が困難となった場合には、当社の業績に影響を与える可能性があります。 (6) 気候変動等のリスクについて当社は、広島県三原市の本社工場、滋賀県甲賀市の関西工場及び静岡県駿東郡の富士山麓工場において豆腐等の製造を行っております。全ての工場が工業団地に所在し、インフラや地盤等が比較的安定した場所に立地しております。しかしながら、大規模な地震や台風等の自然災害が発生し当社の生産設備が被害を受けた場合、インフラの損壊等により配送ネットワークが影響を受けた場合には、操業停止等により当社の生産体制が確保できず当社の事業及び業績に影響を与える可能性があります。 (7) 情報システムリスクについて当社の製品の受注、出荷等の業務は、小売業者、卸売業者と繋がったコンピュータシステムにより処理されており、社内の業務においても情報システムを活用しております。当社では、情報システムを適切に運営するため、規程の整備、社員教育、セキュリティ対策、バックアップシステムの構築等の対策を実施しております。しかしながら、自然災害、突発的な事故、ソフトウエアや機器の欠陥等によりトラブルが起きた場合には、販売機会損失、請求漏れ、復旧に係る臨時費用の発生等により、当社の事業及び業績に影響を与える可能性があります。 (8) 訴訟に係るリスクについて当社は、事業を遂行するにあたり、各種法令、諸規則を遵守、第三者の知的財産権を侵害することのないように細心の注意を払っております。しかしながら、事業活動の遂行にあたり、商標権の侵害等の訴訟が提起されるリスクを抱えており、万が一訴訟が提起された場合には、その結果により、当社の事業及び業績に影響を与える可能性があります。 (9) 競合リスクについて豆腐関連産業全体のマーケット規模が停滞しているなか、零細企業は大きく減少しておりますが、大手企業に集約されている状況になっております。こうした状況のなか、顧客ニーズは多様化が進み、また販売価格の競争は一層激しさを増してまいりました。当社では、新商品の開発、新規取引先の拡大をはかり、売上高を向上させる取組みを推進してまいりますが、今後、さらに競合が厳しくなった場合には、業績に影響を与える可能性があります。 (10)設備投資について当社は、事業規模拡大のために販売エリアを中部地方以西から関東地方まで広げる足がかりとして、富士山麓工場を建設しました。しかしながら、経営環境の急変や、同業他社との競合等により、想定通りの投資効果を上げられず、当社の業績に影響を与える可能性があります。
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】(1) 経営成績の状況 当事業年度におけるわが国経済は、新型コロナウイルス感染症による影響を受けてきましたが、同感染症の分類が「５類感染症」に移行され行動制限の緩和やインバウンド需要回復により、ようやく景気の回復や経済活動の正常化が期待される環境となりました。しかし一方では、ウクライナ情勢に起因する原油価格や原材料価格の高騰、急速な円安の進行などにより、依然として先行きは不透明な状況が続いております。当社が属します食品製造業におきましては、原材料価格の高騰や原油高による包装資材や物流費など各種コストの大幅な上昇に加え、円安の影響も重なって経営環境は一段と厳しい状況となり、各企業は価格改定を行い、消費者の節約意識は高まっております。このような状況のもと、当社は合理化、省エネルギー、品質向上のため継続的かつ積極的な設備投資を行うとともに、全従業員を対象に「改善提案活動」を実施し、全工場でコスト削減に取組んでおります。また、各販売先様には、納入価格の改定をお願いし実施させて頂いておりますが、製品製造における急激な仕入れ単価上昇分をすべて転嫁するまでには至っておりません。引き続き省エネルギー・ローコスト運営の推進を図り、経営効率の向上と利益目標の達成に取組んでまいります。   以上の結果、当事業年度の業績は、国内産大豆を使用した製品の販売が好調で、売上高は16,178百万円と前年同期と比べ2,366百万円（17.1%）の増収となりました。利益につきましては、営業利益は1,039百万円と前年同期と比べ136百万円（15.2%）の増益、経常利益は1,061百万円と前年同期と比べ158百万円（17.5%）の増益、当期純利益は農林水産省補助事業である「輸入小麦等食品原材料価格高騰緊急対策事業」の補助金収入もあり、802百万円と前年同期と比べ195百万円(32.3%)の増益となりました。  なお、当社は単一セグメントであるため、セグメントごとの記載はしておりません。 (2) 財政状態の分析①　資産の部当事業年度末における総資産は、前事業年度末と比較して399百万円増加し、13,814百万円となりました。  流動資産は、前事業年度末と比較して659百万円増加し、2,807百万円となりました。これは主に現金及び預金が243百万円、売掛金が349百万円増加したこと等によるものです。  固定資産は、前事業年度末と比較して259百万円減少し、11,006百万円となりました。これは主に減価償却により建物が170百万円減少したこと等によるものです。 ②　負債の部　当事業年度末における総負債は、前事業年度末と比較して204百万円減少し、5,524百万円となりました。  流動負債は、前事業年度末と比較して333百万円増加し、3,151百万円となりました。これは主に買掛金が351百万円増加したこと等によるものです。  固定負債は、前事業年度末と比較して538百万円減少し、2,373百万円となりました。これは主に長期借入金が502百万円減少したこと等によるものです。 ③　純資産の部当事業年度末における純資産は、前事業年度末と比較して604百万円増加し、8,289百万円となりました。これは主に当期純利益802百万円の計上により利益剰余金が増加したこと等によるものです。  (3) キャッシュ・フローの状況当事業年度末における現金及び現金同等物の期末残高は、前事業年度末と比較して243百万円増加し、404百万円となりました。 (営業活動によるキャッシュ・フロー)営業活動により得られた資金は、2,155百万円（前事業年度は2,184百万円の収入）となりました。これは、収入要因として税引前当期純利益1,216百万円、減価償却費1,484百万円等があったことによるものです。 (投資活動によるキャッシュ・フロー)投資活動により支出した資金は、946百万円（前事業年度は846百万円の支出）となりました。これは主に、設備更新に伴う、有形固定資産の取得による支出1,090百万円等があったことによるものです。 (財務活動によるキャッシュ・フロー)財務活動により支出した資金は、966百万円（前事業年度は1,426百万円の支出）となりました。これは主に、短期借入金の純増減額200百万円、長期借入金の返済による支出550百万円等があったことによるものです。 (4) 生産、受注及び販売の状況① 生産実績当社は、豆腐等製造販売事業の単一セグメントであり、当事業年度の生産実績は次のとおりであります。 セグメントの名称生産高(千円)前年同期比(％)豆腐等製造販売事業12,961,257118.2合計12,961,257118.2 (注) １．金額は、製造原価によっております。 ② 受注実績当社は、受注予測に基づく見込生産を行っているため、該当事項はありません。 ③ 販売実績当社は、豆腐等製造販売事業の単一セグメントであり、当事業年度の販売実績は次のとおりであります。 セグメントの名称販売高(千円)前年同期比(％)豆腐等製造販売事業16,178,595117.1合計16,178,595117.1 (注）主な相手先別の販売実績及び当該販売実績の総販売実績に対する割合 相手先前事業年度（自　2021年７月１日　  至　2022年６月30日）当事業年度(自　2022年７月１日至　2023年６月30日)販売高(千円)割合(％)販売高(千円)割合(％)㈱日本アクセス2,702,51119.62,696,47316.7    （経営者の視点による経営成績等の状況に関する分析・検討内容）経営者の視点による当社の経営成績等の状況に関する認識及び分析・検討内容は以下のとおりであります。なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1) 重要な会計方針及び見積り当社の財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。詳細については、「第５　経理の状況　１　財務諸表等　注記事項」に記載しております。この財務諸表の作成にあたっては、損益または資産・負債の状況に影響を与える見積り、判断を必要としております。過去の実績やその時点で入手可能な情報を基に、合理的と考えられるさまざまな要因を考慮した上で、継続的に見積り、判断を行っておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。 (2) 当事業年度の経営成績等の状況に関する認識及び分析・検討内容①　売上高当事業年度における売上高は16,178百万円となり、前事業年度と比較して2,366百万円の増加となりました。これは当社主力商圏（中四国・関西地方等）での販売が堅調であったことに加え、関東地方での積極的な営業が成果を上げ富士山麓工場の稼動が好調に推移したことと、国内産大豆を使用した製品の販売が伸びたことによるものです。 ②　売上原価、売上総利益当事業年度における売上原価は、12,942百万円となり、前事業年度と比較して1,983百万円の増加となりました。これは主に、売上高増加による材料費の増加や人件費の増加もありましたが、エネルギー価格等の高騰もあったためであります。以上の結果、売上総利益は3,236百万円となりました。 ③　販売費及び一般管理費、営業利益当事業年度における販売費及び一般管理費は、2,196百万円となりました。これは主に、荷造運賃等の増加によるものであります。以上の結果、営業利益は前事業年度と比較して136百万円増加し、1,039百万円となりました。 ④　営業外収益、営業外費用、経常利益当事業年度における営業外収益は43百万円となり、前事業年度と比較して18百万円の増加となりました。これは主に、保険金収入が20百万円生じたこと等によるものであります。当事業年度における営業外費用は、22百万円となり、前事業年度と比較して3百万円の減少となりました。以上の結果、経常利益は前事業年度と比較して158百万円増加し、1,061百万円となりました。 ⑤　特別利益、特別損失、当期純利益当事業年度における特別利益は農林水産省補助事業である「輸入小麦等食品原材料価格高騰緊急対策事業」の補助金収入があり154百万円となりました。当事業年度における特別損失はありませんでした。以上の結果、当期純利益は、前事業年度と比較して195百万円増加し802百万円となりました。 (3) 資本の財源及び資金の流動性に係る情報当事業年度のキャッシュ・フローの状況については、「第２　事業の状況　４　経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析（経営成績等の状況の概要）（３）キャッシュ・フローの状況」をご参照ください。当社の主な資金需要は、豆腐製品等を製造するための原材料費、労務費、経費、販売費及び一般管理費等の営業費用に加え、工場や生産設備の更新、改修等に関する投資によるものとなっております。これらの資金需要につきましては、営業費用等短期的に必要な資金は営業キャッシュフロー、自己資金及び短期借入金等で調達していく、一方、設備投資に必要な資金は、自己資金、長期借入金及びエクイティファイナンス等で資金調達していくことを基本方針としております。 (4) 経営成績に重要な影響を与える要因について当社は、「第２ 事業の状況　３　事業等のリスク」に記載のとおり、事業環境の変化、事業リスク、業績の変動要因、法的規制、許認可、人材の確保・育成、自然災害等のリスク、情報システムリスク、訴訟に係るリスク等、様々なリスク要因が当社の経営成績に重要な影響を与える可能性があると認識しております。そのため、当社は、外部環境の変化に留意しつつ、人材の確保・教育、リスク分散、社内の統制を維持・向上させること等により経営成績に重要な影響を与える可能性のあるリスクを分散、回避し、リスクの発生を抑え、適切に対応していく所存であります。 (5) 経営戦略の現状と見通し今期までの当社の経営戦略につきましては、他社に先駆けて製造工程の機械化等の設備投資を実施し、大量かつ安価な製品を提供することで成長を続けることでありました。この戦略のもと、地盤の中四国地方を始めとし、近畿地方においてもシェアを獲得してまいりました。　今後につきましても、引き続き積極的に設備投資を行い、生産能力及び生産効率の向上に努め、中四国地方および近畿地方でのシェア維持・拡大を図るとともに、重点戦略として、新たに建設した富士山麓工場を活用し、関東地域へ、積極的な営業活動を開始し、本格的に参入することで、更なるシェア拡大を図ることとしております。　今後の見通しにつきましては、これらの戦略をベースに概ね利益計画どおり実績を積み上げることで、事業拡大に努める所存であります。 (6) 経営者の問題認識と今後の方針について当社は、積極的に設備投資を行い、生産能力及び生産効率の向上を図るとともに、事業拡大を図っていく方針ですが、その前提として、引き続き食品安全衛生に取り組む必要があると考えております。また、業容拡大に合わせて人材を確保し、育成していくことが重要であると認識しております。具体的には、「第２　事業の状況　１　経営方針、経営環境及び対処すべき課題等」に記載の通りであります。 
経営上の重要な契約等	５ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	６ 【研究開発活動】該当事項はありません。 
設備投資等の概要	１ 【設備投資等の概要】当事業年度における設備投資は、1,285百万円であります。主な内容といたしましては、本社工場木綿ラインスチーマー装置、関西工場６B・京型ラインスチーマー装置による設備投資であります。 
主要な設備の状況	２ 【主要な設備の状況】   2023年６月30日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(名)建物及び構築物機械装置及び運搬具土地(面積㎡)リース資産その他合計本社工場(広島県三原市)豆腐等製造販売事業工場1,364,1751,460,190515,752(25,623)―26,5433,366,661113(153)関西工場(滋賀県甲賀市)豆腐等製造販売事業工場1,212,9951,685,861296,136(21,059)―56,9193,251,91282(91)富士山麓工場(静岡県駿東郡)豆腐等製造販売事業工場1,310,4211,584,7391,278,497(50,496)―89,8614,263,52045(36) (注) １．現在休止中の主要な設備はありません。２．帳簿価額のうち「その他」は、工具、器具及び備品並びに建設仮勘定の合計であります。３．従業員数の( )は、臨時従業員数の年間平均雇用人員を外書きしております。 
株式の総数	① 【株式の総数】　種類発行可能株式総数(株)普通株式25,504,400計25,504,400  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2023年６月30日)提出日現在発行数(株)(2023年９月29日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式6,967,5006,967,500東京証券取引所（プライム市場）単元株式数は100株であります。計6,967,5006,967,500――  
