項目	値
事業の内容	３【事業の内容】　当社は、電気機械器具、精密機械器具、飲食店の経営ならびに健康補助食品の製造、販売を主な事業とし、これら製品に付帯する設備工事等これらに関連する事業を営んでおります。　当社の事業内容に係る位置付けは次のとおりであります。　なお、次の３部門は、「第５　経理の状況　１　財務諸表等　(1）財務諸表　注記事項」に掲げるセグメントの区分と同一であります。(1）エネルギー関連……………主要な製品は、研究機関の安全性確証試験装置等の試験研究設備、原子力・火力発電所の温度制御関係装置に使用されています。(2）産業システム関連…………主要な製品は、半導体・ＦＰＤ・自動車・鉄鋼等の製造装置の「熱と計測」に関する部分に広く使用されております。(3）その他………………………飲食店の経営および健康補助食品の製造、販売を行っております。　事業の系統図は、次のとおりであります。 
経営方針、経営環境及び対処すべき課題等	１【経営方針、経営環境および対処すべき課題等】　当社の経営方針、経営環境及び対処すべき課題等は、以下のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において当社が判断したものであります。 (1) 経営の基本方針当社の経営理念は次のとおりであります。①　顧客には誠実をむねとし、優秀な製品とゆき届いたサービスを提供し、好意にむくいることを目標とします。②　取引先には信頼をむねとし、相互の連結を密にし、共存共栄をはかることを目標とします。③　社員には調和をむねとし、協力の精神をもととして企業の繁栄につとめ、物心両面より生活の向上をはかることを目標とします。④　株主には誠意をむねとし、最善な運営を行い、公正適正な利益還元を行うことを目標とします。 この理念の実現のために、ものづくりの技術とそれをベースにしたサービスの提供を通じて、産業の進歩発展と人々の安全で快適な暮らしの維持向上に貢献する企業として成長していくことを基本方針としております。 (2) 経営環境　経営環境につきましては、「第２ 事業の状況　４ 経営者による財政状態、経営成績およびキャッシュ・フローの分析　(1) 経営成績等の状況の概況　① 財政状態および経営成績の状況」に記載しております。 (3) 優先的に対処すべき課題等　半導体・ＦＰＤ製造装置関連については、まだ調整段階から抜け出せずにいる状態であり次期も同様に推移すると見込まれます。2025年から回復に転じると予想されますので注視してまいります。　エネルギー分野においては、核融合についてはＪＴ－６０ＳＡの第１期試験から増強作業への移行と液体金属を使用した試験装置の需要、原子力については今年通常国会にて可決されたＧＸ（グリーントランスフォーメーション）関連法により革新炉関係における試験研究等の需要が見込まれます。　また自動車業界は急速なＥＶ化により大きな革命期に入っており、その中でもアルミニウム鋳造品は部品の大型化による新規設備化が考えられております。今こそ改めてアルミ用電磁ポンプ等を普及できるタイミングであり注力してまいります。　この激しい時代の変化、経済の変動の中にあっても、着実に業績を維持し、安定した利益還元を継続できるよう「人材育成」、そして全社のベクトルを合わせて経営体質の強化と収益性の向上に努めてまいります。 
事業等のリスク	３【事業等のリスク】　有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。　なお、本項における将来に関する事項は、当事業年度末において当社が判断したものであります。 (1）原子力産業分野への依存　当社は、福島第一原子力発電所の事故以降、原子力発電の縮小・凍結等が長期化しているなか、他の産業分野での受注、売上の拡大に力を注いでまいりましたが、現状でも原子力産業分野の売上高が、全売上高の約30％を占めております。今後さらに原子力産業分野の需要が減少した場合には、当社の業績および財務状況に悪影響を及ぼす可能性があります。 (2）半導体およびＦＰＤ製造装置関連製品の需要　当社は、原子力産業分野の動向等を踏まえて、産業システム関連分野での受注、売上増に重点を置いた営業展開を進めております。特に半導体およびＦＰＤ製造装置に使用される加熱装置、温度センサー等について、当社の固有技術であります加熱技術、温度計測制御技術等を応用した差別化製品や新製品を、個々の顧客のニーズに合わせて提案提供することに注力した結果、当分野の売上高が、全売上高の約45％を占めております。従いまして、半導体およびＦＰＤ等の最終製品の需要の変動等により、同製造装置および関連設備等の需要が大幅に下落した場合には、当社の業績および財務状態に悪影響を及ぼす可能性があります。 (3）技術およびコスト不確定性　当社は、エネルギー関連分野および産業システム関連分野で受注生産の形態をとっていますが、中にはこれまでに製作経験のない、技術的難度が高くかつ受注金額の大きい製品を受注する場合もあります。その結果として、受注時の技術的不透明性等により、想定外の多大な設計および製作コストが発生した場合には、当社の業績に悪影響を及ぼす可能性があります。 (4）生産拠点の集中　当社は、生産効率の向上、品質の一元管理、トータルコストの低減等の目的により、全売上高の約９割の生産を高萩工場に一極集中させております。従いまして、地震、火災等の災害および工場内の事故等により、当工場での生産能力に重大な支障が発生した場合には、当社の業績および財務状況に悪影響を及ぼす可能性があります。 (5）情報管理に関するリスク　当社は、取引先を含め、販売取引・仕入取引に係る顧客情報、技術情報、経営情報等の機密情報および個人情報を取り扱い、これらに対してセキュリティ対策を講じておりますが、さまざまなリスクが存在しております。　具体的なリスクとして、サイバー攻撃、不正アクセス、コンピューターウイルス感染、社内設備の故障、災害等による機密情報および個人情報の流出、消失または基幹システムの大規模な障害の発生のほか、持ち出しによる機密情報および個人情報の紛失・盗難等が想定され、業績および財政状態に影響を及ぼす可能性があります。　当該事象が発生した場合は、当社および取引先に対する社会的信頼、市場優位性の喪失、基幹システムの障害が長期にわたることから、取引先の流出等による市場シェアの縮小、事業活動の停滞が考えられます。　このような状況に対して、重要データのバックアップ保管、ハードウェアの保守、パスワード管理の強化、セキュリティソフトの導入、社内規定による情報管理(電磁的記録および書類記録)のほか、情報管理に係る社内教育の実施による人為的なミスの未然防止を図り、当該リスクを軽減するよう対応してまいります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	４【経営者による財政状態、経営成績およびキャッシュ・フローの状況の分析】(1）経営成績等の状況の概要　当事業年度における当社の財政状態、経営成績およびキャッシュ・フロー（以下、「経営成績等」という。）の状況の概要は次のとおりであります。①　財政状態および経営成績の状況　当事業年度の売上高は45億７千７百万円（前年同期比5.7％増）、営業利益は５億８千９百万円（前年同期比32.5％増）、経常利益は５億９千６百万円（前年同期比27.3％増）、当期純利益は３億９千７百万円（前年同期比22.2％増）となりました。　セグメント別の概況は、次のとおりであります。　エネルギー関連事業におきましては、原子力発電所の再稼働に向けた関連製品及び韓国原子力研究機関向け燃料集合体の売上もあり、売上高は16億５千９百万円（前年同期比12.9％増）、セグメント利益（営業利益）は３億５千７百万円（前年同期比40.6％増）となりました。　産業システム関連事業におきましては、活発化したITパネル用液晶投資の反動減の影響によりＦＰＤ製造装置関連製品が減少したものの、半導体製造装置関連製品は、ほぼ順調に推移したことや、新たに廃プラスチック等の再生資源設備関連製品があり、売上高は27億５千８百万円（前年同期比1.4％増）、セグメント利益（営業利益）は５億９千万円（前年同期比18.3％増）となりました。 　当事業年度末の総資産は、前事業年度末に比べ３億２千２百万円減少し、63億５千１百万円となりました。　負債は、前事業年度末に比べ２億２百万円減少し、28億３千万円となりました。　純資産は、前事業年度末に比べ１億２千万円減少し、35億２千１百万円となりました。 ②　キャッシュ・フローの状況　当事業年度末における現金及び現金同等物（以下「資金」という。）の期末残高は、前事業年度末に比べ７億１千８百万円減少し、４億５千３百万円となりました。　なお、各キャッシュ・フローの状況とそれらの要因は次のとおりであります。（営業活動によるキャッシュ・フロー）　営業活動による資金の増加は、６千５百万円（前年同期は４億５千１百万円の増加）となりました。これは主に、売上債権及び契約資産の増加額（△396百万円）、法人税等の支払額（△216百万円）、役員退職慰労引当金の減少額（△66百万円）、退職給付引当金の減少額（△55百万円）があった半面、税引前当期純利益の計上（563百万円）、減価償却費の計上（149百万円）、仕入債務の増加額（88百万円）によるものであります。（投資活動によるキャッシュ・フロー）　投資活動による資金の減少は、３千４百万円（前年同期は９千８百万円の減少）となりました。これは主に、投資有価証券の売却及び償還による収入（56百万円）があった半面、有形固定資産の取得による支出（△61百万円）、固定資産撤去に伴う支出（△33百万円）によるものであります。（財務活動によるキャッシュ・フロー）　財務活動による資金の減少は、７億５千万円（前年同期は１億７千９百万円の減少）となりました。これは主に、自己株式の取得による支出（△456百万円）、配当金の支払額（△157百万円）によるものであります。  ③　生産、受注および売上の状況ａ．生産実績当事業年度の生産実績をセグメントごとに示すと、次のとおりであります。セグメントの名称生産高（千円）前期比（％）エネルギー関連1,703,773115.0産業システム関連3,021,490102.2その他2,39997.2合計4,727,663106.5（注）１　その他のうち飲食店は記載しておりません。２　金額は、販売価格によっております。 ｂ．受注実績当事業年度の受注状況をセグメントごとに示すと、次のとおりであります。セグメントの名称受注高（千円）前期比（％）受注残高（千円）前期比（％）エネルギー関連1,561,88867.71,980,10995.3産業システム関連2,484,09971.61,622,52785.5その他2,39997.2－－合計4,048,38670.13,602,63690.6（注）その他のうち飲食店は、一般消費者へ直接販売する飲食事業を行っておりますので、受注高には記載しておりません。 ｃ．売上実績当事業年度の売上実績をセグメントごとに示すと、次のとおりであります。セグメントの名称売上高（千円）前期比（％）エネルギー関連1,659,244112.9産業システム関連2,758,348101.4その他159,536111.3合計4,577,128105.7（注）主な相手先別の売上実績および当該売上実績に対する割合相手先前事業年度当事業年度売上高（千円）割合（％）売上高（千円）割合（％）㈱シンワバネス697,44516.1927,05620.3  (2）経営者の視点による経営成績等の状況に関する分析・検討内容　経営者の視点による当社の経営成績等の状況に関する認識および分析・検討内容は次のとおりであります。　なお、文中の将来に関する事項は、当事業年度末現在において判断したものであります。 ①　財政状態および経営成績の状況に関する認識および分析・検討内容　当事業年度におけるわが国経済は、新型コロナウイルス感染症に起因する行動制限の解除により経済活動の正常化が進み、景気の緩やかな回復がみられた一方、地政学的リスクの高まりや世界的な金融引締めに伴う懸念及び円安の影響もあり物価高で推移し、先行き不透明な状況が続きました。　このような状況の中、当事業年度は、当社のコア技術を生かし、シース型の熱電対・ヒーター・信号ケーブル等の製品を、半導体製造装置、液晶・有機ＥＬ等のＦＰＤ製造装置および各種プラント向け製品等広範囲にわたり拡販すること、ならびに電磁ポンプを軸とする各種溶融金属機器の充実を図り、産業システム関連事業においてはアルミ給湯・鋳造用電磁ポンプ、エネルギー関連事業においては核融合関連製品等の受注確保に注力してまいりました。　この結果、売上高は45億７千７百万円（前年同期比5.7％増）、営業利益は５億８千９百万円（前年同期比32.5％増）、経常利益は５億９千６百万円（前年同期比27.3％増）、当期純利益は３億９千７百万円（前年同期比22.2％増）となりました。　セグメント別の概況は、次のとおりであります。　エネルギー関連事業におきましては、原子力発電所の再稼働に向けた関連製品及び韓国原子力研究機関向け燃料集合体の売上もあり、売上高は16億５千９百万円（前年同期比12.9％増）、セグメント利益（営業利益）は３億５千７百万円（前年同期比40.6％増）となりました。　産業システム関連事業におきましては、活発化したITパネル用液晶投資の反動減の影響によりＦＰＤ製造装置関連製品が減少したものの、半導体製造装置関連製品は、ほぼ順調に推移したことや、新たに廃プラスチック等の再生資源設備関連製品があり、売上高は27億５千８百万円（前年同期比1.4％増）、セグメント利益（営業利益）は５億９千万円（前年同期比18.3％増）となりました。 　当事業年度末における総資産は63億５千１百万円となり、前事業年度末に比べ３億２千２百万円減少しました。負債は28億３千万円となり前事業年度末に比べ２億２百万円減少しました。純資産は35億２千１百万円となり前事業年度末に比べ１億２千万円減少しました。　当事業年度末における財政状態に関する分析は以下のとおりであります。（資産）　総資産は、前事業年度末に比べ３億２千２百万円減少し、63億５千１百万円となりました。これは主に売掛金等の売上債権が増加した半面、現金及び預金が減少したことによるものであります。（負債）　負債は、前事業年度末に比べ２億２百万円減少し、28億３千万円となりました。これは主に、未払法人税等、短期借入金、役員退職慰労引当金が減少したことによるものであります。（純資産）　純資産は、前事業年度末に比べ１億２千万円減少し、35億２千１百万円となりました。これは主に、繰越利益剰余金、その他有価証券評価差額金が増加した半面、自己株式の取得によるものであります。 ②　キャッシュ・フローの状況の分析・検討内容並びに資本の財源および資金の流動性に係る情報　各キャッシュ・フローの状況とそれらの変動要因については、(1）経営成績等の状況の概要　②キャッシュ・フローの状況に記載しております。 　当社の資本の財源および資金の流動性につきましては事業運営上必要な流動性と資金の源泉を安定的に確保することを基本方針としております。　運転資金需要のうち主なものは、材料仕入のほか、製造原価、販売費及び一般管理費等の営業費用であり、投資目的の資金需要は、設備投資等によるものであります。これらの資金需要につきましては、営業活動によるキャッシュ・フローおよび自己資金のほか、金融機関からの借入金等で対応していくこととしております。 ③　重要な会計上の見積りおよび当該見積りに用いた仮定　当社の財務諸表は我が国において一般に公正妥当と認められる企業会計の基準に準拠して作成しております。その作成には経営者による会計方針の採用や、資産・負債及び収益・費用の計上および開示に関する経営者の見積りを必要とします。経営者は、これらの見積りについて過去の実績等を勘案して合理的に判断しておりますが、実際の結果は、見積り特有の不確実性があるため、これらの見積りと異なる場合があります。　財務諸表の作成に当たって用いた会計上の見積りおよび当該見積りに用いた仮定のうち、重要なものについては、「第５　経理の状況　１ 財務諸表等　(1)財務諸表　注記事項（重要な会計上の見積り）」に記載のとおりであります。
経営上の重要な契約等	５【経営上の重要な契約等】　当事業年度において、経営上の重要な契約等はありません。 
研究開発活動	６【研究開発活動】　当社の研究開発の目標は、高度な技術開発力を必要とする製品に主眼をおいております。また、新製品、新技術および既存製品の改良のための各種検討について、技術本部が担当しております。　なお、当事業年度は、溶融金属機器関連を中心に、研究開発費として115百万円投入いたしました。 
設備投資等の概要	１【設備投資等の概要】　当事業年度におきましては、エネルギー関連設備を中心に147百万円の設備投資を行いました。 
主要な設備の状況	２【主要な設備の状況】2023年９月30日現在 事業所名（所在地）セグメントの名称設備の内容帳簿価額（千円）従業員数（人）建物及び構築物機械装置及び運搬具土地（面積㎡）リース資産その他合計本社高萩工場（茨城県高萩市）全社エネルギー関連産業システム関連総括業務施設試験研究施設生産設備606,137227,229525,296(72,654)12,8325,5591,377,054163(9)滑川工場（茨城県日立市）エネルギー関連産業システム関連試験研究施設生産設備19,5633,268230,457(17,776)―193253,48319(2)（注）１　帳簿価額のうち「その他」は、工具、器具及び備品の合計であります。２　滑川工場の土地については、上記のほか6,079㎡を賃借しております。３　従業員数の（　）は、臨時従業員数を外書きしております。 
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式16,800,000計16,800,000
発行済株式、株式の総数等	②【発行済株式】種類事業年度末現在発行数（株）（2023年９月30日）提出日現在発行数（株）（2023年12月22日）上場金融商品取引所名または登録認可金融商品取引業協会名内容普通株式5,870,0005,870,000東京証券取引所スタンダード市場単元株式数100株計5,870,0005,870,000――
