項目	値
事業の内容	 ３ 【事業の内容】当社は、顧客企業の業務改善、経営課題の解決のため、AI(※１)をどこに、どのように、どうやって活用するのか、これらの複雑な導入プロセス、多くの技術的課題をワンストップで提供していく「AIソリューション事業」を展開しております。当社は創業以来基軸として「エンジニアからビジネスパーソンへ」を掲げ、業務を通じて培ってきた業務コンサルティングや様々な業種業態の企業に対して提供してきたシステム開発の経験、ノウハウをもとに、AIで経営課題を解決できるよう提案、開発、サービス化していくことで、企業の発展に貢献することを志向しております。創業時にはエンジニアの派遣や受託開発を行うことでシステム開発や業務のノウハウを取得し、幅広い技術領域に対応できる経験を積みました。2014年からPepperをはじめとする人型ロボット向けのアプリケーション開発をスタートしました。さらにロボットの高機能化を実現すべくAIの研究及びロボットへの実装をスタートさせたことで、他社に先駆けてAIソリューション開発の知見を得ることができました。現在は幅広いシステム開発や、営業や客先常駐を通じて培ってきた業務コンサルティングの経験と、AIソリューション開発の経験を組み合わせ、顧客の経営課題を解決することが当社の事業になります。AIを業務利用するためには、業務分析、AIの選定・学習モデルの構築、実証実験、AIを組み込んだシステム開発、追加学習を含めたシステム運用など幅広い知見と体制が必要なため、導入は簡単ではありません。顧客のデジタル化が遅れている場合は、まずデジタルトランスフォーメーション（DX）を計画的に行い、属人化を排除し、省人化を進め、企業内にあるノウハウをデータ化し蓄積することからスタートして、後に蓄積したデータを活用しAIの導入を行います。また、AIを使用するためには、IoT（※２）のデバイス（※３）からデータを収集したり、WebシステムにAIを組み込んだりと、多岐にわたる周辺技術への理解も必要になります。当社が提供するAIソリューション事業は、以下の事業サービスに記載のとおりです。なお、当社は「AIソリューション事業」の単一セグメントであるため、セグメント別の記載は省略しております。 (1) 事業サービス当社が提供するAIソリューション事業は、企業の経営課題をITやAIのシステム開発を通して解決するインテグレーションサービス及び、インテグレーションサービスで開発したシステムの改善、保守を行うOPSサービスで構成されております。 ①　インテグレーションサービスａ．AIインテグレーションサービス顧客の業務を分析し、AIの活用部分を抽出し、概念実証を行った後に選定したAIを既存の業務に組み込み運用するところまでをワンストップで行うサービスです。当社はAIを業務で活用する為に必要な業務ノウハウや業務システムの開発経験を幅広く積んでおります。AIのアルゴリズムを研究し、予測や認識精度の向上を目指す企業や研究所は増えてまいりましたが、研究されたAIが様々な業務システムやロボットなどのデバイスに組み込まれて活用されなければ価値が生まれません。当社では、顧客が所有するデータをAIに学習させることで、高度な予測機能やリコメンド機能を顧客のサービスに付加したり、スマートスピーカーやドローンにAIを組み込む事で高度な作業を人の代わりに行わせるなど、顧客の事業で活用できる様に、AIの学習モデル及びAIと連携する管理画面やWEBアプリケーションなどの周辺システムについても開発を行います。当社では、AIのアルゴリズム自体はMicrosoftやGoogleの様なAIプラットフォーマーが提供するサービスを活用することで開発期間やコストを抑え、AIプラットフォーマーが提供しているアルゴリズムを活用した学習モデルの生成や、提供された顔認識機能や自然言語解析機能などを組み込んだソリューション開発を、顧客の要望に合わせて行います。当社は公開されている既存技術や、当社が過去に生成した学習モデルなどを組み合わせて開発するので、顧客の業種範囲に関わらず広い分野でのサービス提供が可能です。 ｂ．DX(デジタルトランスフォーメーション)サービス顧客企業のIT化を支援し、企業のデジタル化を推進しております。顧客企業のAI化のファーストステップとして、アナログからデジタルへの業務・サービス変換への対応や、オンプレミスからクラウドサービスへの移行なども行っております。今後国内企業が高い成長を目指すには、各企業のデジタルトランスフォーメーション（DX）は必須と考えられております。さらに新型コロナウイルスの影響によりデジタルトランスフォーメーション（DX）の取り組みは緊急性を増しております。また、今後AIの活用は普及期に入り、デジタルトランスフォーメーション（DX）からAI化への流れも加速するものと考えております。当社は顧客のデジタルトランスフォーメーション（DX）をワンストップで支援します。部分的なデジタル化ではなく、顧客の業務全体のデジタル化を目指し、計画的にシステムの開発・導入やデータの蓄積を行います。具体的には、業務分析、デジタルトランスフォーメーション計画の策定、システム開発、AI活用を見越したデータの蓄積及び解析、これらのサービスを顧客の必要に応じて提供します。 ｃ．プロダクトサービス当社が有するAIプロダクト「SyncLect」（※４）や「Pocket Work Mate」（※５）等を顧客に提供、もしくはカスタマイズすることによって顧客の経営課題を解決するサービスです。当社はAIソリューションの開発を短納期、低コストで行うためのAIプラットフォーム「Synclect」を有するほか、業務マニュアルのデジタル化や業務ノウハウの共有を行う「Pocket Work Mate」をプロダクトとして有しております。システム開発時に「Synclect」を通して提供したAIの機能は、実装後にライセンス提供することもでき月額課金の安定した収益基盤となるサービスとして注力しております。また、「Pocket Work Mate」は、業務マニュアルのデジタル化や業務ノウハウの共有を行うツールになります。現在は小売業の顧客からの利用が中心ですが、医療分野や飲食分野での使用も開始されており、将来の安定した収益基盤として注力しております。 ②　OPSサービス主にインテグレーションサービスで開発したシステムの改善、保守を行っております。当社のOPSサービスは、DXサービスのシステム運用に加えて、AIインテグレーションサービスでは常に学習を続けていく必要があるAIの機械学習サポートを行っております。どちらのサービスに対してもログの学習機能によりシステムの障害予測、障害時の自動対応機能を提供しており、当社で開発したシステムをより有効的に活用するための運用サービスとなります。 ※１　AI(Artifical Intelligence　人工知能)とは、人工的にコンピュータ上等で人間と同様の知能を実現させようとする試み、あるいはその一連の基礎技術をいいます。※２　IoT(Internet of Things)とは、様々な「モノ(物)」がインターネットに接続され(単に繋がるだけでなく、モノがインターネットのように繋がる)、情報交換することにより相互に制御する仕組みをいいます。※３　デバイスとは、情報端末機のことをいいます。※４　SyncLectとは、当社のAIソリューション開発用の社内向けプラットフォームです。Synclectを活用することで、AIと各種デバイスを連動させたり、WebシステムやスマートフォンアプリにAI機能を簡単に組み込むことが可能です。AmazonやMicrosoftなどがクラウド上で提供しているAIの機能を評価し、適切なものをスイッチングして顧客に提供する機能もあります。このプラットフォームを活用することで、コストと工期の削減が可能になります。※５　Pocket Work Mateとは、当社のプロダクトの一つで、従業員教育に関連する業務マニュアル等のデジタル化を行い、早期戦力化を支援するノウハウ配信のためのプラットフォームです。具体的な機能としては、担当別・部門別など利用者単位にグループ化できるマニュアル管理機能、テスト結果や動画マニュアルの閲覧状況をダッシュボードで把握できる管理機能、また動画マニュアルでは自動字幕生成に加えて自動翻訳機能（60カ国語まで拡張可能）も提供しており、外国人労働者向けの教育にも対応しております。5Gの普及により動画が当たり前の時代になる中、動画内の発言者が発したセリフも検索対象とする機能を提供しており、動画内の見たい場所をピンポイントで閲覧可能です。当社の支援範囲はプラットフォームの提供のみであり、マニュアルの作成支援などは行いません。 (2) 事業の特徴当社のAIソリューション事業の特徴は下記の通りです。 ①　営業フェーズでのコンサルティングによる課題解決提案顧客の経営課題を解決するために、営業フェーズからコンサルティングを行います。顧客の状況に合わせて、経営全般に関わるDXロードマップを作成するケースと、AIの導入に絞って適切なAIの選択や導入に関するイメージの共有を行うケースがあります。DXのロードマップを作成する場合は、顧客業務を分析・把握した後に課題・改善点の抽出を行い、理想的な業務フローを検討します。具体的には、属人化の排除、業務効率の向上、AI導入を目論んだデータの蓄積などの施策を計画します。AIの導入計画を支援する場合は、顧客の有するデータが機械学習に適しているか、どの様なAIを使用するのが適切か、実証実験から実業務に組み込み稼働させるまでにどの程度の期間とコストがかかるかの概要を計画します。また、当社では実証実験の数値的なレポートを顧客に提出するだけではなく、実際に顧客自身がAIを触って検証できる状態にして納品するので、AI導入へのイメージを顧客と共有することが可能です。当社では、創業期よりビジネスを意識した事業展開やエンジニアに対する教育を行っておりました。当社のエンジニアは技術に長けているだけではなく、技術をどのようにビジネスに役立てるかを考えることができ、顧客が望んでいる成果を達成するために、どのような施策が必要かを提案できることが特徴となっております。通常はインテグレーションサービスの営業の一環として上記のコンサルティングを行っておりますが、より詳細な分析が必要な場合には、別途業務分析のための契約を締結することもあります。 ②　生産性向上を実現するワンストップのAI導入支援AIソリューション事業の提供に際しては、AIによって何を解決するか顧客と共通認識を持つことが全ての始まりになります。そのためには顧客業務分析やデジタル環境分析を行うことで、当該顧客の業務を理解し、適切な課題の抽出を行うことが重要です。当社は業務分析を行うチームを有しており、適切なAI導入の提案を行うことが可能となっております。その後、顧客の課題解決のために最適であろうデータ整備とAIの選定を行います。期待した効果が得られるかどうか範囲を限定したうえで実証実験を行い、方針の是非を確かめます。確証が得られれば、周辺のシステム開発を含めて、AIを実業務に実装します。この一連のAI導入の流れを前提に、各パートを実行することで顧客が納得できる成果を得ることが可能になります。また、AIの精度を向上させるためには継続的な学習が必要ですが、その事を顧客に予め伝え了承を得ることが重要です。当社では納品したシステムに対する継続的な運用保守の他、IoTデバイスとのデータ連携、顧客との契約に基づき、AIの精度を向上させるための継続的な学習を前提としたプラットフォーム構築の提供も行っております。早期からAIに携わり、創業以来培ってきたシステム開発のノウハウに、AI導入を組み込むことによって、様々な顧客にAIを導入する支援を行ってまいりました。この経験により、AI導入の提案、システムの開発、データ連携、追加学習、マルチデバイスという一連のプロセスを提供できるようになり、このプロセスをワンストップで提供できるのが、当社の特徴の一つになっております。 当社におけるAI導入のプロセスは、下記の通りです。  各プロセスにおける主な業務について プロセス主な業務業務分析顧客の業務を分析・可視化し、AI導入の有効性や可否を検証する。一定量のデータを用いて学習済みモデルの生成可能性を検証する。実証実験学習用データセットを用いて顧客が希望する精度の学習済みモデルが生成できるか検証する。開発学習済みモデルを生成する。生成したモデルを業務システムやサービスに組み込み活用する。運用・追加学習納品した学習済みモデルについて、当社で追加学習用のデータセットを使って学習させる。  〔事業系統図〕当社の事業系統図は、次の通りであります。 (3) 経営戦略当社は、顧客の事業を変革し成長させるコアの技術をAIと定めて、あらゆる企業に対してワンストップでAIソリューション提供を行っております。多くの企業にAIを活用したソリューションを使ってもらうためには、使いやすく、適切な金額でAI機能を提供することが必要となります。すなわち「AIの民主化」が当社の経営戦略上のテーマになります。また、当社は長期的に利用されるAI活用を目的として、そのファーストステップとなる顧客各社のデジタルトランスフォーメーションを支援いたします。これらの事業を推進するための当社の取り組みは、以下の３つとなります。 ①　営業戦略顧客の業務分析を切り口にすることで、AIを利用した継続的かつ高付加価値な案件獲得へ向けた営業活動を行ってまいります。また当社はSEO（※１）に注力したwebマーケティングによるプル型営業（※２）を行うことで、営業工数を大幅に削減しております。これによって生じた余力を企画作成に使うことで競合他社を上回る提案力を実現しております。 ②　技術的優位性最新の技術やデバイスの研究開発を継続的に行っております。様々なAIを簡単に使うためにマルチAIプラットフォーム「Synclect」を構築し短納期、高利益によるAI提供を実現しております。また豊富なロボット・アプリケーション開発の経験に基づいた、IoTデバイス、マルチクラウド（※３）、マルチAI（※４）を複合的に組み合わせたソリューション開発を目的とした研究開発にも取り組んでおります。 ③　人材育成当社では、様々な技術に習熟したITエンジニアに対しOJT及びOFFJTによるAI研修を行うことでAIエンジニアの育成に取り組んでおります。AIの知識だけではなく、顧客の業務や周辺技術の知識をベースに持つAIエンジニアを育成することで、他社が真似のできない顧客に寄り添ったAIソリューションの提供を実現します。 以上の活動から競争優位性を確保し、業績の最大化を目指すと共に、顧客に対して高付加価値なAIソリューションの提供を実現いたします。 ※１　SEO(Search Engine Optimizationの略)とは、GoogleやYahoo!などの検索エンジンからWebサイトに訪れる人を増やすことで、Webサイトの成果を向上させる施策のことをいいます。特定のキーワードによる検索結果で、自分のWebサイトを検索ページの上位に表示させることで、アクセス数を伸ばすことを目的とします。※２　プル型営業とは、製品・サービスに対して顧客が自発的に興味を持ち資料請求や問いあわせなどの行動を喚起する営業スタイルのことをいいます。対義語となるプッシュ営業は、逆に製品・サービスを売りたい会社から顧客に対して営業を仕掛けるスタイルを指します。※３  マルチクラウドとは、AWS（Amazon Web Service）やMicrosoft Azure、GCP（Google Cloud Platform）などの複数のクラウドサービスを組み合わせて利用することをいいます。※４　マルチAIとは、複数のAIエンジンを組み合わせて利用することをいいます。 
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】文中の将来に関する事項は、本書提出日現在において当社が判断したものであります。 (1) 経営の基本方針当社は、「エンジニアからビジネスパーソンへ」をミッションに掲げております。エンジニアという職業をよりクリエイティブな存在に再定義することで、エンジニアが開発をすることにとどまらず、テクノロジーに対する深い理解を基に新しい事業を生み出していく姿を目指しております。エンジニアが最新のテクノロジーを使い、様々な社会課題を解決し、日本社会をより良い未来に導くことが、当社の存在意義となります。 (2) 経営上の目標の達成状況を判断するための客観的な指標当社においては、受注生産方式での売上計上が中心であるため、生産性を向上させ、効果的に外注の協力を得ること、安価かつパフォーマンスの高いサービスを仕入れることにより原価を抑えつつ、売上高を上げていくことが重要になってきます。そのため、売上総利益率が重要な経営指針になると認識し、これを最も重要な指標として位置付けております。 (3) 経営環境当社の主軸事業分野である情報通信産業は、加速度的に進化し、特にAIに関する分野は大きな成長が見込まれる状況にあります。株式会社富士キメラ総研が実施した国内AI市場の調査によると2017年度の市場規模は3,921億円となっており、業種別では金融業、組立製造業、情報通信業でAIを導入済みとする企業が多い状況でした。国内AI市場は年平均25.3％の成長が予測され、2022年度に１兆2,109億円になると予測されております。各産業、各市場においてこれからが本格的なAIの導入期となるのは明らかでありますが、その中で当社がターゲットとするAIソリューション市場のうち構築サービスは年平均23.2％の成長が予測され、2022年度に6,600億円になると予測されており、高い成長ポテンシャルを示しております。 (4) 対処すべき課題当社は、以下の事項を対処すべき主要課題と捉えております。 ①　費用対効果が求められるAI実用の時代への対応国内外のAI関連企業がAIの研究開発に多額の資金を投じる中、「第２　事業の状況　１　経営方針、経営環境及び対処すべき課等　(３)経営環境」で記載の通り、近年AIの市場規模の拡大には著しいものがあります。進化するAIを積極的に活用し、日本企業における導入事例を早期に創り上げることがAIソリューション業の成功の鍵となります。従って、当社では常に最新のAIを検証し、その業務用途を構想し、どのような業種・業態に対して、どのようなAIの活用可能性があるかを探求しております。当社はAIの研究に特化したR&amp;Dチームを有しており、技術トレンドの検証を行っております。重点分野は、特に画像認識、自然言語解析、機械学習によるデータ分析を活用したソリューションの開発となります。 ②　AI導入顧客数の拡大当社では、まずは案件の規模にかかわらず、多くの業種・業務においてAIの活用事例を作ることが当面の課題だと考えております。顧客数が増え、案件数が増えれば、AIの導入事例も増えるので、多くの企業がAIの効果を実感することが可能となります。効果が測定できればAI導入を予算化することができるので、二次的には案件の金額規模の拡大が見込まれます。最終的にAI導入顧客数の拡大が売上規模の拡大にもつながり、AIインテグレーションサービスの成長へとつながることから、AI導入顧客数の拡大を図ってまいります。 ③　優秀な人材の確保・育成当社は、今後も事業を永続的に行っていくためには、新卒採用、キャリア採用において優秀な人材を確保し、育成することが重要な課題であると認識しております。特に人材の定着率を上げるための福利厚生制度の見直し、給与制度の改善に取り組んでまいります。また、パートナー企業についても、新規の協力会社を開拓するとともに、既存の協力会社との協力体制を強化して、優秀なパートナーの安定的な調達を図ってまいります。 ④　コーポレート・ガバナンス体制及び内部管理体制の強化当社は、永続的に事業を展開し企業価値を高めるために、強固な内部管理体制の構築が重要な課題であると認識しております。当社では、内部統制の実効性向上に向けた環境・体制を整備し、監査法人や顧問弁護士といった外部専門機関と連携を取り、コーポレート・ガバナンスの充実に繋げていくよう内部管理体制の強化に努めてまいります。 
事業等のリスク	 ２ 【事業等のリスク】本書に記載した事業の状況、経理の状況等に関する事項のうち、投資者の判断に重要な影響を及ぼす可能性のある事項には、以下のようなものがあります。なお、文中の将来に関する事項は、提出日現在において当社が判断したものであり、当社の事業等に関するリスクを網羅するものではございません。 (1) 事業環境に関するリスク(経済、市場の動向について)当社のAIソリューション事業は、企業を主要顧客としております。従って、国内の景気及び顧客企業のシステム関連の設備投資動向が悪化した場合には、当社の事業展開、財政状況及び経営成績に影響を及ぼす可能性があります。 (競合、価格競争等について)当社の属するAI関連の業界は、AIの普及による新規参入や他社との製品の差別化競争、価格競争が激化することが想定されます。当社では当業界での知名度を上げ、実績等を積み重ねることにより製品の差別化競争や価格競争に勝てるよう対応を講じておりますが、想定した単価で契約ができない場合は、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (新型コロナウイルス感染拡大について)今般の新型コロナウイルス感染症の流行拡大等に関して、当社においても旅行や飲食業界に関連する案件、東京オリンピック・パラリンピックに関する案件が中止や延期になるなど、一部影響を受けておりますが、当社においては顧客となる業種、業態が多岐にわたり、新型コロナウイルス感染症の影響により業態の変化に積極的な顧客、およびデジタル化を推進する顧客との取引が拡大しているため、当社の業績への影響は軽微と認識しております。しかし、今後新型コロナウイルスの感染拡大が長期化した場合には、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (2) 事業内容に関するリスク(開発工数の増加について)当社が、システム開発を請け負う場合、仕様の大幅な変更、不具合の発生等、当初想定通りの品質が確保できない場合など、予期し得ない事由の発生等により開発工数が増加することで、当初の納入予定日が変更となり、開発工数増加による採算性悪化や、売上及び利益の計上が翌四半期あるいは翌事業年度に期ずれする可能性があります。そのような採算性の悪化や期ずれが発生した場合、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (特定の販売先への依存について)2019年12月期の当社の売上高に占める販売先のうち、株式会社インフキュリオンデジタルの販売実績が257,478千円(24.1％)、株式会社ニチリウ永瀬の販売実績が249,912千円(23.4％)とこれらの企業に対する販売依存度が高くなっております。もっとも、2018年12月期は株式会社JALインフォテックへの販売実績が164,782千円(17.6％)、株式会社インフキュリオンデジタルへの販売実績が125,231千円(13.4％)となっており、各期の販売先は固定化されたものではないため、リスクは低いものと当社では考えております。取引先が固定化されないよう取引先の分散を図っておりますが、今後販売先の構成比の分散ができず、上位取引先との取引が中止、縮小した場合、業績並びに財政状態に影響を及ぼす可能性があります。 (技術革新への対応について)当社の事業領域であるAI関連の業界は、全世界で研究開発が進んでおり、技術革新の速度が極めて速いという特徴があります。当社はそうした技術革新に対応できる体制づくりに努めておりますが、今後において技術革新のスピードに対応できない場合、当社の財政状況及び経営成績に影響を及ぼす可能性があります。  (外注先について)当社におけるシステム開発業務等については、人材の確保、開発業務の効率化、顧客要請への迅速な対応等を目的として、業務の一部について外注先への外部委託を活用しております。現時点では優秀な外注先との良好な連携体制を維持しており、今後も外注先の確保、及びその連携体制の強化を積極的に推進していく方針ではありますが、外注先から十分な人材を確保できない場合には、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (情報システムのトラブルについて)当社は社内システムのほとんどをクラウドサービスにすることで、システムに必要なメンテナンスや故障対応を外部に委託しております。データのバックアップ、故障発生時のデータ保全、システムの可用性などクラウドサービスで定義されたSLA(Service Level Agreement)を確認して、障害発生時にも当社の業務がいち早く復旧できるよう備えております。通常の通信回線とは別にWi-Fiを利用してインターネット回線の冗長化も施しておりますが、大規模な地震や火災等の災害、コンピュータウイルス、電力供給の停止、通信障害等によるシステムトラブルが生じた場合、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (3) 組織体制に関するリスク(人材の確保と育成について)当社の基幹事業であるシステム開発は、知的労働集約型の業務であり、一定水準以上の専門技術や知識を有する技術者やそれを販売する営業部員の確保と育成並びに当社への定着が重要であると認識しております。また、管理部門の人員についても、会社の重要な業務を担う部門であるため、人材の確保と定着が重要であると認識しております。現在、採用の強化や社内での教育の実施、福利厚生の充実など離職防止策の導入を実施しておりますが、当社が必要とする人材が十分に確保できない場合には、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (情報管理体制について)当社は、顧客の秘密情報及び顧客が保有する個人情報を知りうる場合があることから、当該情報を漏えいするリスクがあります。当社はISO／IEC27001を取得するとともに、情報管理体制を構築し、情報管理の徹底を図っております。しかしながら、人為的ミス等により知り得た情報が漏えいした場合には、当社の社会的信用の失墜等により、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (小規模組織について)当社は、2019年12月31日現在において、取締役７名、監査役３名、従業員70名と小規模な組織となっており、内部管理体制もこれに応じたものになっております。当社は、今後の事業規模の拡大に応じて、人員の増強と内部管理体制の一層の充実を図っていく方針でありますが、これらの施策が適時適切に進行しなかった場合には、当社の財務状況及び経営成績に影響を及ぼす可能性があります。 (4) 法的規制及び知的財産等に関するリスク(法的規制等について)当社は、事業者との間で業務委託契約を締結し、業務を委任しておりますが、「下請代金支払遅延等防止法」(下請法)が適用される場合があります。また、「労働者派遣事業の適正な運営の確保及び派遣労働者の保護等に関する法律」(労働者派遣法)に基づき、派遣契約を締結し、労働者派遣を一部行っています。当社は、法令を遵守し事業運営を行っておりますが、運用の不備等により法令義務違反が発生した場合には、当社の社会的信用の失墜等により、当社の財政状況及び経営成績に影響を及ぼす可能性があります。  (知的財産権について)当社では、第三者の知的財産権を侵害しないよう努めておりますが、当社が認識していない第三者の知的財産権が既に成立している可能性や、使用しているフリーソフトウェアが第三者の知的財産権を侵害している可能性などから、当社による第三者の知的財産権の侵害が生じる可能性があり、その第三者より、損害賠償請求、使用差止請求及びロイヤリティの支払い請求等が発生した場合には、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (5) その他(新株予約権について)当社は、当社の役職員に対してインセンティブを目的としたストック・オプション制度を採用しております。本書提出日現在におけるストック・オプションは627個(125,400株)であり、発行済株式数の15.2%に相当します。これらストック・オプションが行使された場合、新株式が発行され、株式価値が希薄化する可能性があります。 (訴訟等について)当社は、その事業活動の遂行過程において、取引先により提起される訴訟その他の法的手続きの当事者となるリスクを有しております。これらの手続きは結果の予測が困難であり、多額の費用が必要となったり、事業活動に影響を及ぼしたりする可能性があります。さらに、これらの手続きにおいて当社に不利な判断がなされた場合には、当社の財政状況及び経営成績に影響を及ぼす可能性があります。 (調達資金の使途・効果等について)当社は株式会社東京証券取引所マザーズの上場に伴う公募増資資金に関しましては、人材採用や採用した人材の人件費等に充当する予定でおります。しかしながら、経営環境の変化により投資が期待通りの成果を上げられない可能性や、新規事業の発足等により投資効果が見込める使途等が生じた場合には現時点の資金使途計画以外の使途に充当する可能性があります。なお、資金使途を変更する決議を行った場合には、適時開示を行う方針であります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	
経営上の重要な契約等	 ４ 【経営上の重要な契約等】該当事項はありません。 
研究開発活動	５ 【研究開発活動】第15期事業年度(自　2019年１月１日　至　2019年12月31日)当社は、日々進化するAI技術を業務で利用しやすい形に変換して提供することを目的に、「AIの民主化」を目標に研究開発を進めております。AI、IoTなどの新しい技術領域の研究開発結果を「SyncLect」サービスに集約してサービス提供することで、汎用的な利用を可能とするとともに多様化する先端技術のサービス窓口になることを目指しております。当事業年度において、当社が支出した研究開発費の総額は9,118千円であり、次の技術分野に対する研究開発活動を行っております。 (1) AI技術近年、クラウドサービスの充実により急速に普及しているビジネスチャットに機械学習を利用することで、自動的に対話を行い質問に回答したり、言語分析を行うニーズが発生しております。WEBサイト上で利用するチャットボットを始め、社内利用されるチャットツール上のやり取りは機械学習によって業務効率化や業務スピードの改善が期待されています。 また、一方でビッグデータの活用の重要性を認識しつつも、うまく活用しきれていない企業に対して、業務や蓄積したデータに合わせた機械学習モデルの開発を行うことで、顧客に新たな企業価値を与えビジネスチャンスの拡大に繋がる提案を次々と行っております。進化するAI技術と顧客のビジネスをどのように融合させるか、顧客への提案に向けた実施検証、最適なAI技術の選定をできるよう研究開発によってそれぞれのAIエンジンの強み・弱みを整理しております。 (2) スマートスピーカー労働人口の不足や働き方改革により、各業種で人手不足が深刻な問題に直面しております。コミュニケーションロボットやスマートスピーカーによる音声認識は、これらの課題に対していくつかのソリューションを提供できると仮説を立て、Google Home、Amazon Echo、Fairy Devicesなどの各スマートスピーカーの技術検証を行っています。Pepperアプリ開発の実績を持つ当社は、UI/UX(※１)分野において十分なノウハウを蓄積していることで、スマートスピーカーにおいてもそれらを利用して発話による業務効率化、労働人口不足の代替ソリューションを研究開発によって提供し続けております。 ※１　UI(ユーザーインターフェース)とは、ユーザーがPCとやり取りをする際の入力や表示方法などの仕組みをいい、UX(ユーザーエクスペリエンス)とは、サービスなどによって得られるユーザー体験をいいます。 第16期第２四半期累計期間（自　2020年１月１日　至　2020年６月30日）当第２四半期累計期間の研究開発費の総額は4,647千円であります。なお、当第２四半期累計期間において当社の研究開発活動の状況に重要な変更はありません。
設備投資等の概要	１ 【設備投資等の概要】第15期事業年度(自　2019年１月１日　至　2019年12月31日)当事業年度において、実施した設備投資の総額は11,779千円であり、その主な内容は、本社内装の改装工事やパソコン等設備の取得であります。 第16期第２四半期累計期間(自　2020年１月１日　至　2020年６月30日)当第２四半期累計期間において、実施した設備投資の総額は4,119千円であり、その主な内容は、パソコン等設備の取得であります。  
主要な設備の状況	２ 【主要な設備の状況】    2019年12月31日現在事業所名(所在地)設備の内容帳簿価額(千円)従業員数(名)建物工具、器具及び備品合計本社(東京都新宿区)本社設備4,2337,52811,76270(0) (注) １．上記の金額には消費税等は含まれておりません。２．本社建物は賃貸物件であり、年間賃借料は28,363千円であります。３．従業員数は就業人数であり、臨時雇用者数(パートタイマー、アルバイトを含み、契約社員を除く。)は年間の平均人数を(　)外数で記載しております。４．単一セグメントであるため、セグメント別の記載はしておりません。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式3,291,200計3,291,200 (注)　2020年６月５日開催の臨時取締役会により、2020年６月16日付で株式分割に伴う定款の変更が行われ、発行可能株式総数は3,274,744株増加し、3,291,200株となっております。 
発行済株式、株式の総数等	② 【発行済株式】 種類発行数(株)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式822,800非上場完全議決権株式であり、株主としての権利関係に何ら制限のない、当社における標準となる株式であります。なお、単元株式数は100株であります。計822,800―― (注) １．2020年６月５日開催の臨時取締役会により、2020年６月16日付で普通株式１株につき200株の割合で株式分割を行っております。これにより発行済株式総数は818,686株増加し、822,800株となっております。２．2020年６月15日開催の臨時株主総会により、2020年６月16日付で定款の変更を行い、１単元を100株とする単元株制度を採用しております。 
