項目	値
事業の内容	２【事業の内容】　当第１四半期累計期間において、当社が営む事業の内容について重要な変更はありません。また、主要な関係会社における異動もありません。 
経営方針、経営環境及び対処すべき課題等	
事業等のリスク	１【事業等のリスク】　当第１四半期累計期間において、新たな事業等のリスクの発生、又は前事業年度の有価証券報告書に記載した事業等のリスクについての重要な変更はありません。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	２【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】　文中の将来に関する事項は、当四半期会計期間の末日現在において判断したものであります。なお、当社は、前第１四半期累計期間については四半期財務諸表を作成していないため、前年同四半期累計期間との比較分析は行っておりません。 (1）財政状態の状況（資産）　当第１四半期会計期間末における流動資産は1,497,587千円となり、前事業年度末に比べ180,189千円減少いたしました。これは主に売掛金及び契約資産が125,829千円減少、現金及び預金が36,935千円減少したことによるものであります。固定資産は97,007千円となり、前事業年度末に比べ10,296千円減少いたしました。この結果、総資産は1,594,594千円となり、前事業年度末に比べ190,485千円減少いたしました。 （負債）　当第１四半期会計期間末における流動負債は211,230千円となり、前事業年度末に比べ70,500千円減少いたしました。これは主に買掛金が37,846千円減少、未払金が9,527千円減少、未払法人税等が8,264千円減少したことによるものであります。　固定負債は470,888千円となり、前事業年度末に比べ4,395千円減少いたしました。これは長期借入金が4,395千円減少したことによるものであります。この結果、負債合計は682,119千円となり、前事業年度末に比べ74,895千円減少いたしました。 （純資産）　当第１四半期会計期間末における純資産合計は912,475千円となり、前事業年度末に比べ115,590千円減少いたしました。これは四半期純損失の計上に伴い利益剰余金が115,590千円減少したことによるものであります。この結果、自己資本比率は57.2％（前事業年度末は57.6％）となりました。 (2）経営成績の状況　当第１四半期累計期間におけるわが国経済は、ポストコロナが浸透しつつあるなか、旺盛なインバウンドや雇用・所得環境の改善等の効果もあり、緩やかな景気回復が継続している一方で、円安に伴う物価上昇、ロシア・ウクライナ情勢や中東情勢等の地政学リスクの長期化、世界的な金融引締めによる海外経済の減速等が日本経済を下押しするリスクに留意が必要な状況となりました。　また、わが国のドローン・ロボットを活用した動きは、コロナ禍以降のＤＸ化、国家安全保障や災害等の緊急時の活用に期待が高まり、導入や検証が少しずつ増加しております。　このような状況の中、当第１四半期累計期間の経営成績は、売上高268,283千円、営業損失116,101千円、経常損失114,915千円、四半期純損失115,590千円となりました。　なお、当社はドローン関連事業の単一セグメントであるため、セグメント別の記載は省略しております。当社の販売実績を４つのソリューション別「点検、教育、物流、ネクスト」に区分した売上高の状況は次のとおりであります。  （単位：千円） ソリューション区分当第１四半期累計期間（自　2024年１月１日至　2024年３月31日）点検134,989教育72,295物流51,842ネクスト9,155合計268,283 ・点検ソリューション　点検ソリューションの第１四半期累計期間における売上高は、過去３年で年平均成長率20%程度増加しており、当第１四半期累計期間においても屋内点検用ドローン（ＢＥＰインスペクション）及び自動巡回点検用ロボット（ＢＥＰサーベイランス）の販売拡大等により売上高は増加し、134,989千円となりました。・教育ソリューション　教育ソリューションの第１四半期累計期間における売上高は、過去３年で年平均成長率20%程度増加しており、当第１四半期累計期間においてもドローン操縦の基礎教育（ＢＥＰベーシック）等により売上高は72,295千円となりました。・物流ソリューション　前年同期に実績のあった国交省からの国際標準化関連プロジェクト等の案件（計1.1億円）の完了の影響により、当第１四半期累計期間の売上高は前年同期比で大きく減少し、51,842千円となりました。ただし、既に受注済みの「政府研究開発プロジェクトのドローンポートシステム開発」により、今年度の第２～第４四半期で約１億円の売上高を計上予定であり、通期では予定通りに進捗しております。・ネクストソリューション　複数台数・複数機種の掃除ロボットを活用したオフィス清掃サービス（ＢＥＰクリーン）、その他新規ソリューションの実証サービス等により、当第１四半期累計期間の売上高は9,155千円となりました。 　当社は、安定した売上成長の観点では年間取引企業数、及びストック型売上（ドローン等のハードウェアのリースやＢＥＰを軸としたソフトウェア、保守メンテナンス等）の比率を意識し、また、収益性を高めるためには、売上総利益率の高いソフトウェアサービスの売上（＝ＢＥＰユーザーの利用料）及びＢＥＰユーザー数（法人・個人）を伸ばしていくことが重要であると考えております。　第１四半期累計期間における年間取引企業数は、既存顧客のリピート及び新規顧客の獲得により、過去３年で年平均成長率10％程度増加しており、当第１四半期累計期間における取引企業数は75社となりました。　第１四半期累計期間におけるストック型売上は、過去３年で年平均成長率40%程度増加しており、当第１四半期累計期間のストック型売上は97,372千円、ストック型の売上比率は36.3%（フロー型売上比率は63.7％）となりました。パイロット管理システムの会員数（ＢＥＰベーシック）の増加、屋内点検用ドローンのリース契約（ＢＥＰインスペクション）の拡大がストック型売上の増加に繋がりました。　第１四半期累計期間におけるソフトウェア売上高は、過去３年で年平均成長率80%程度増加しており、当第１四半期累計期間のソフトウェア売上高は66,037千円、ＢＥＰユーザーの累計数は法人が157社、個人が102,169人となりました。ドローン専用飛行支援地図サービス「SORAPASS」やドローン飛行日誌作成・情報管理サービス「BLUE SKY」（ＢＥＰベーシック）、津波警報ドローンシステム（ＢＥＰポート）、送電線点検用ドローン自動飛行システム（ＢＥＰライン）等がソフトウェア売上に貢献しました。また、点検ソリューションにおける取引件数の拡大がＢＥＰユーザー数（法人）の増加に寄与し、「SORAPASS」や「BLUE SKY」（ＢＥＰベーシック）への加入者増加等がＢＥＰユーザー数（個人）の増加に寄与しました。 　なお、当社は、2023年12月期第１四半期において四半期財務諸表を作成していないため、前年同期の数値及び対前年同期の増減率については記載しておりません。また、2023年12月期第２四半期以前の数値については監査人の監査を受けておりません。  (3）会計上の見積り及び当該見積りに用いた仮定　前事業年度の有価証券報告書に記載した「経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析」中の会計上の見積り及び当該見積りに用いた仮定の記載について重要な変更はありません。 (4）経営方針・経営戦略等　当第１四半期累計期間において、当社が定めている経営方針・経営戦略等について重要な変更はありません。 (5）優先的に対処すべき事業上及び財務上の課題　当第１四半期累計期間において、当社が優先的に対処すべき事業上及び財務上の課題について重要な変更はありません。 (6）研究開発活動　当第１四半期累計期間における研究開発活動の金額は44,778千円であります。　なお、当第１四半期累計期間において、当社の研究開発活動の状況に重要な変更はありません。 (7）経営成績に重要な影響を与える要因　当第１四半期累計期間において、当社の経営成績に重要な影響を与える要因はありません。 (8）資本の財源及び資金の流動性についての分析　当社における主な資金需要は、継続的なサービス提供及び新規サービス開発のための販売・研究開発に関する費用や人件費、人員獲得のための採用費、当社の認知度向上及び潜在顧客獲得のためのＰＲマーケティング費などであります。これらの資金需要に対しては、自己資金、エクイティファイナンス、及び金融機関からの借入などで調達していくことを基本方針としております。なお、これらの資金調達方法の優先順位等については特段方針などはなく、資金需要の額や使途に応じて柔軟に検討を行う予定であります。 
経営上の重要な契約等	３【経営上の重要な契約等】　当第１四半期会計期間において、経営上の重要な契約等の決定又は締結等はありません。 
研究開発活動	
設備投資等の概要	
主要な設備の状況	
株式の総数	①【株式の総数】種類発行可能株式総数（株）普通株式10,000,000計10,000,000 
発行済株式、株式の総数等	②【発行済株式】種類第１四半期会計期間末現在発行数（株）（2024年３月31日）提出日現在発行数（株）（2024年５月14日）上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式3,939,0513,939,051東京証券取引所グロース市場完全議決権株式であり、株主としての権利内容に何ら限定のない当社における標準となる株式であり、単元株式数は100株であります。計3,939,0513,939,051－－ 
配当政策	
コーポレート・ガバナンスの概要	
役員の状況	２【役員の状況】　該当事項はありません。 
貸借対照表	
損益計算書	
キャッシュ・フロー計算書	
