項目	値
事業の内容	 ３ 【事業の内容】当社グループは、当社及び子会社２社より構成されており、試験機事業、エンジニアリング事業及びその他の事業を営んでまいりました。なお、2022年７月28日に設立した㈱東京衡機不動産につきましては、設立以来売上を計上することができず、2023年11月７日付で清算いたしました。また、2024年１月26日付で㈱東京衡機試験機サービス（同日に㈱ＺＲ東京衡機サービスに商号変更）の株式の51％を㈱ツビックローエルに譲渡し、持分法適用関連会社となりました。「試験機事業」は、㈱東京衡機試験機において、試験・計測機器の製造・販売、海外の販売業務提携先製品の輸入販売及び受託試験を主に行い、関連会社の㈱ＺＲ東京衡機サービスにおいて試験機の保守サービス・メンテナンスを行っております。また、「エンジニアリング事業」は、㈱東京衡機エンジニアリングにおいて、自社で生産施設を持たないファブレスメーカーとして、ゆるみ止めナット、ゆるみ止めスプリング、その他の締結部材の開発、設計及び販売並びに知的財産権の保有を行っており、製造については外部に委託しております。以下に示す区分は、セグメントと同一の区分であります。なお、当連結会計年度より、報告セグメントの区分を変更しております。詳細は「第５　経理の状況　１　連結財務諸表等　(1)連結財務諸表　注記事項（セグメント情報等）」をご参照ください。 〔事業系統図〕  
経営方針、経営環境及び対処すべき課題等	１ 【経営方針、経営環境及び対処すべき課題等】　文中の将来に関する事項は、当連結会計年度末現在において、当社グループが判断したものであります。 (1) 会社の経営の基本方針当社グループは、①技術への挑戦と顧客からの信頼、②人間性の尊重、③地域社会への貢献を企業理念とし、「技術と知識で豊かな社会の実現に貢献する」ことを目指しており、1923年創業当初からの試験機事業をはじめとして、社会インフラの安全・安心を支えるエンジニアリング事業などの事業を展開しております。 (2）経営戦略等試験機事業では、マーケットシェアの拡大と収益基盤の強化に向けて、標準製品のブラッシュアップや代理店網を活用した営業基盤の強化、顧客の様々な試験ニーズに応えるための製品・技術開発力の強化、オーダーメイドの特殊製品の受注拡大、安定的な取引の継続が期待できる修理・校正・メンテナンスサービスの拡充等に取り組んでおります。エンジニアリング事業では、道路業界、建築業界、鉄道業界、電力業界等の既存顧客の深耕、海外を含む新規顧客の開拓、顧客との共同製品開発による売上の安定的拡大、生産性の向上等によりインフラマーケットへのさらなる浸透を進め、着実な成長を目指しております。 (3）目標とする経営指標当社グループは、持続的な成長と安定的な収益の確保による企業価値の向上を基本的な経営目標としており、中長期的な経営指標としては、成長性の指標として売上高成長率10％以上、収益性・効率性の指標として営業利益率７％以上、ＲＯＥ（自己資本利益率）５％以上を目標としております。 (4）会社の対処すべき課題今後の見通しにつきましては、ウィズコロナの下で、政府の各種政策の効果もあって、景気は緩やかな回復が続くことが期待されますが、世界的な金融引締めに伴う影響や中国経済の先行き懸念、ロシアのウクライナ侵攻や中東地域をめぐる情勢、物価の上昇や金融資本市場の変動等の影響に十分留意すべき状況となっております。このような状況の下、当社は、2024年２月27日に2025年２月期から2027年２月期までの３ヵ年を対象とする中期経営計画を策定・公表いたしました。当該中期経営計画では、「未来志向の経営戦略」として、以下の３点を掲げております。 ①デジタル化の推進ハードウェア一辺倒の事業から、ソフトウェア、ＡＩ、ネットワーク等のデジタル化技術との融合を提案するハード・ソフトを一体化した事業体への発展を目指します。②持続的成長のための投資事業の基本である「先行投資⇒差別化製品開発⇒高付加価値提供⇒高収益」という本来あるべき企業体へ生まれ変わるための３ヵ年といたします。③人財教育への投資人財育成ほど確実な投資はありません。高付加価値を生み出し、提供できる人財を育成いたします。  また、各事業年度のミッションは以下のとおりとしております。①2025年２月期のミッション：「事業拡大のためのプラットフォーム作り」（主な戦略）・社内デジタル化推進による業務効率化・顧客サービスのデジタル化推進による高付加価値製品提供・リスク管理体制の強化と収益性の高い事業への投資②2026年２月期のミッション：「収益基盤の拡大」（主な戦略）・売上増加に寄与する核となる事業の特定と強化・コスト構造の最適化と効率化③2027年２月期のミッション：「市場の期待に応える」（主な戦略）・マーケットシェアの拡大と競争優位の確保・カスタマーエクスペリエンスの向上と顧客ロイヤルティの構築 当社グループのコア事業である試験機事業とエンジニアリング事業は、産業の基盤と社会インフラの「安全・安心」を支える事業であり、社会に必要不可欠な製品・商品・サービスを提供する企業グループとして今後も成長していくために、顧客満足度の向上を目指して製品の品質・サービスの向上に取り組むとともに、コア事業の発展が期待できる他社との業務提携や事業シナジー効果が期待できる分野への進出も検討してまいります。この点、当社は、2023年４月21日に試験機事業のさらなる磨き上げを目的として、CAE（Computer Aided Engineering）ソフトウェアの開発およびその受託解析・開発業務を行っている㈱先端力学シミュレーション研究所と業務提携契約を締結し、新たな収益機会の創出や事業の開発について定期的に会合を行い、両社協働によるCAEソフトウェアを組み合わせた試験装置の引合いの獲得など提携効果の実現に向けて協力関係を築いてまいりましたが、今後、デジタルツイン技術を駆使したソリューションを提供する企業としての地位を確立することを目指し、提携関係をさらに強化するために、2024年３月18日に資本提携についての基本合意書を締結し、最終契約締結に向けて協議をすることになりました。また、当社は、2023年３月30日付で㈱東京証券取引所より、当社株式について特設注意市場銘柄（現在は「特別注意銘柄」に名称変更）の指定を受けたことから、上場維持とステークホルダーの皆様からの信頼回復に向けてガバナンス・内部管理体制の整備・強化を進めるべく、2023年８月28日付で「改善計画・状況報告書」を策定・公表し、グループの役職員一丸となって内部管理体制等の改善に向けて取組みを進めました。その後、当社は、2024年４月１日に内部管理体制確認書を東京証券取引所に提出するとともに、同年４月２日に改善措置の実施状況および運用状況を更新した改善計画の進捗状況を公表いたしました。当社は、上場会社としてステークホルダーの皆様の信頼の下で事業の発展を目指すために、引き続きコンプライアンス・ガバナンス強化に努めてまいります。 
事業等のリスク	 ３ 【事業等のリスク】当社グループの事業活動その他に関するリスクについて、投資家の判断上、重要であると考えられる主な事項は以下のようなものがあります。当社グループは、これらのリスク発生の可能性を認識した上で、発生の防止および発生した場合の適切な対処に努めております。なお、以下に記載している将来に関する事項は、当連結会計年度末において当社グループが判断したものであります。①  災害・事故地震・豪雨等の自然災害や火災等の事故に対しては、防災対策や設備点検等を実施しておりますが、万一災害・事故が発生した場合、設備の損壊、電力供給停止および道路・橋梁等の周辺インフラの機能不全に起因する生産活動の停止・停滞により、当社グループの経営成績および財政状態に影響を及ぼす可能性があります。②  海外での事業活動当社グループの事業には、海外における商品の仕入・販売が含まれております。このため、換算時の為替レートにより、円換算後の価値が影響を受け、当社グループの経営成績および財政状態に影響を及ぼす可能性があります。さらに、海外での事業活動には、予期せぬ法律や規制の変更、インフラの脆弱性、地域紛争、感染症蔓延その他の要因による社会的または経済的混乱といったリスクがあるため、当社グループの経営成績および財政状態に影響を及ぼす可能性があります。③  製品の欠陥当社グループは、製品・商品・サービスに対して、品質管理体制を強化し、信頼性の維持に努めておりますが、予期せぬ欠陥およびリコールが発生する可能性があります。大規模なリコールや製造物責任賠償につながるような製品等の欠陥は、多額のコストにつながり、経営成績および財政状態に影響を及ぼす可能性があります。④  市場の動向当社グループが参入する諸市場に大きな収縮を与える国内あるいは世界的な金融または経済的混乱が発生した場合、売上高の減少、債権の回収長期化等が発生し、当社グループの経営成績および財政状態に影響を及ぼす可能性があります。⑤  新製品開発と他社との提携当社グループは、新製品開発が業容拡大の最適手段と考え、多様な製品の開発を継続しておりますが、新製品の投入時期の遅れ等により市場ニーズに対応できない可能性もあるため、たとえば試験機事業においては、海外有力メーカーとその製品の販売契約等を締結し、市場ニーズに即応する最先端の製品を市場に供給する体制を構築しております。ただし、万一、これらの契約が不測の事態により継続しない場合は、当社グループの経営成績および財政状態に影響を及ぼす可能性もあります。⑥　人材の確保と育成当社グループは、事業基盤の強化・拡大のために、必要な人材確保と育成を重要な経営課題と認識しており、社員の自立的な成長を基本とする人事制度等により人材育成を図っておりますが、事業展開のスピードに見合った人材採用と育成が計画通りに進まない場合は、当社グループの経営成績に影響を及ぼす可能性があります。⑦　ストック・オプション行使による株式価値の希薄化について当社グループは、取締役及び従業員に対するインセンティブを目的としたストック・オプション制度を採用しております。これらの新株予約権の行使が行われた場合、既存の株主が有する株式の株式価値及び議決権割合が希薄化する可能性があります。なお、当連結会計年度末時点における新株予約権による潜在株式総数は13,391株であり、発行済株式総数7,133,791株の0.2％に相当しております。 ⑧　東京証券取引所スタンダード市場の上場維持基準について当社グループは、2023年２月28日時点において、㈱東京証券取引所スタンダード市場の上場維持基準のうち流通株式時価総額の基準を充たさない状況となったため、2023年４月21日に上場維持基準に適合するための取組およびその実施時期を記載した計画を作成し公表しておりましたが、当該計画に基づき上場維持基準に適合するための各種取組みを進めた結果、2024年２月29日時点において、株主数、流通株式数、流通株式時価総額、流通株式比率の全ての上場維持基準に適合することとなりました。今後も上場会社としてステークホルダーの皆様の信頼の下で発展していくために、引き続きコンプライアンス・ガバナンスの強化と上場維持基準への適合に努め、業績および企業価値の向上を目指してまいりますが、業績の変動等に対する株価の動向によっては上場維持基準に抵触する可能性があります。⑨　特別注意銘柄の指定当社は、㈱東京証券取引所より2023年３月30日付で特設注意市場銘柄（現在は「特別注意銘柄」に名称変更）の指定を受けたことから、当社グループのガバナンス・内部管理体制を抜本的に改善し整備していくための「改善計画」を策定し、取組み状況とあわせて、2023年８月28日付「改善計画・状況報告書の公表に関するお知らせ」にてその内容を公表し、グループの役職員一丸となって内部管理体制等の改善に向けて取組みを進めました。その後、特別注意銘柄に指定されてから１年経過し、当社は、2024年４月１日に、有価証券上場規程に定められた「内部管理体制確認書」を提出し、東京証券取引所の審査を受けておりますが、特別注意銘柄の指定解除に向けて、引き続きガバナンス・内部管理体制の改善・強化に取り組んでまいります。 
経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析	 ４ 【経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析】文中の将来に関する事項は、当連結会計年度末現在において当社グループ（当社及び連結子会社）が判断したものであります。 (1) 経営成績等の状況の概要当連結会計年度におけるわが国経済は、新型コロナウイルス感染症の感染症法上の位置づけが「５類」に変更され、行動制限が緩和されたことにより、社会経済活動の正常化が進み個人消費や設備投資、輸出等に持ち直しが見られるなど景気は緩やかな回復基調で推移いたしました。一方、世界的な金融引締めに伴う影響や円安の進行、原材料・資源価格の高騰、ロシアのウクライナ侵攻の長期化、イスラエル・パレスチナの紛争の激化、中国経済の先行き懸念等、わが国経済を取り巻く世界情勢は依然として予断を許さない状況となっております。このような状況の下、当社は、2023年３月20日に創業100周年を迎え、これを節目に新たなステージを目指し、当社グループの技術と知識で持続可能な豊かな社会の実現に貢献すべく、社会の抱える様々な課題との関わりを常に意識し、５期連続で経常黒字を達成した前連結会計年度に引き続き、グループ一丸となって持続的な成長と企業価値の向上に取り組んでおります。当社グループの主力事業である試験機事業では、国内企業の景況感は上向きになり設備投資意欲にも持ち直しの動きが見られ、自動車業界、鉄鋼業界、産業機械業界などからの受注・引き合いが増加いたしました。また、海外渡航制限の緩和により、中国や韓国などの海外の企業からの製品受注にも回復の動きが見られました。一方、一部の調達品の納期が長期化しているため、受注から納品までのリードタイムが長くなり売上時期に影響が生じるとともに、部品・原材料等の仕入れ価格の高騰により、一部の製品やサービスで利益が圧迫されるなどの影響を受けました。また、開発要素のあるオーダーメイド製品については、一部の大型案件において、設計工数が予定工数を超過したこと、調達コストの改善が進まなかったこと等により原価率が悪化し、利益の確保に苦戦いたしましたが、標準的な試験機の製造・販売については好調であったことから、全体としては売上高・利益ともに前年同期を上回ることができました。なお、世界的な試験機メーカーであるZwickRoell SE社の日本法人である㈱ツビックローエルとの提携関係を強化し、ZwickRoell SE社製品の日本市場でのアフターサービス体制の充実による売上の拡大など相互のシナジーを追求していくために、2024年１月26日に子会社であった㈱東京衡機試験機サービス（同日に㈱ＺＲ東京衡機サービスに商号変更）の株式の51％を㈱ツビックローエルに譲渡いたしました。これにより、㈱ＺＲ東京衡機サービスは持分法適用会社となりましたが、今後も当社グループの試験機事業のメンテナンス・サービスを担うとともに、ZwickRoell SE社製品のメンテナンス・サービスを拡大していくことで、収益の増大を目指しております。エンジニアリング事業では、主力のゆるみ止めナット・スプリングについて、引き続き高速道路や橋梁、エネルギー関係等の社会インフラ向けや国内建設市場向けに製品の浸透と市場シェアの拡大に努めた結果、公共工事や都市開発関係で使用するゆるみ止め製品の販売は堅調に推移し、上期を中心にエネルギー関係の工事案件の需要が伸び、売上高・営業利益ともに前年同期を上回る結果となりました。なお、当社は、2023年３月３日付の第三者委員会の調査報告書を踏まえた役員等の責任追及に係る法的分析業務を法律事務所に委任し、その分析結果を基に2023年12月28日に当社の元取締役に対して損害賠償請求訴訟を提起しましたが、当該分析費用および訴訟費用につきましては、訴訟関連費用として特別損失に計上いたしました。また、当社は、前連結会計年度において商事事業の販売先に対する未回収債権518百万円を貸倒引当金繰入額として特別損失に計上しましたが、当該未回収債権については全額回収することを第一として債権回収を進めており、当連結会計年度における回収金額を貸倒引当金戻入額として特別利益に計上いたしました。また、当社は、金融庁より、商事事業での不適正な会計処理により過年度の有価証券報告書等を訂正したことに対して、2023年６月27日付で12百万円の課徴金納付命令を受けましたが、当該課徴金については前連結会計年度において訂正関連費用引当金として30百万円を計上していたことから、その差額を戻入益として特別利益に計上するとともに、2022年12月９日付で設置した第三者委員会の報酬および調査費用について、保険会社より、会社役員賠償責任保険の第三者委員会設置費用補償特約の対象になる旨の判定を受け、2023年12月５日付で当該特約の支払限度額50百万円を受領したことから、当該金額を受取保険金として特別利益に計上いたしました。さらに、エンジニアリング事業における外注先に対する製造委託料の水増し・キックバックの疑義の解明のために2024年２月27日に設置した調査委員会の調査の結果、過年度決算の訂正が必要になったことから、過年度遡及修正サポート費用や訂正監査費用を訂正関連費用引当金繰入額として特別損失に計上いたしました。以上の結果、当連結会計年度の業績は、売上高3,365,420千円（前年同期比10.2％増）、営業利益132,761千円（前年同期比24.2％増）、経常利益136,928千円（前年同期比10.7％減）となり、親会社株主に帰属する当期純利益は91,108千円（前年同期は702,350千円の親会社株主に帰属する当期純損失）となりました。 セグメントの業績は次のとおりであります。なお、当連結会計年度より、報告セグメントの区分を変更しており、前連結会計年度との比較・分析は変更後の区分に基づいて記載しております。  (試験機事業)試験機事業では、国内企業の景況感は上向きになり設備投資意欲にも持ち直しの動きが見られ、自動車業界、鉄鋼業界、産業機械業界などからの受注・引き合いが増加いたしました。また、海外渡航制限の緩和により、中国や韓国などの海外の企業からの製品受注にも回復の動きが見られました。一方、一部の調達品の納期が長期化しているため、受注から納品までのリードタイムが長くなり売上時期に影響が生じるとともに、部品・原材料等の仕入れ価格の高騰により、一部の製品やサービスで利益が圧迫されるなどの影響を受けました。また、開発要素のあるオーダーメイド製品については、一部の大型案件において、設計工数が予定工数を超過したこと、調達コストの改善が進まなかったこと等により原価率が悪化し、利益の確保に苦戦いたしましたが、標準的な試験機の製造・販売については好調であったことから、全体としては売上高・利益ともに前年同期を上回ることができました。以上の結果、試験機事業の売上高は2,907,062千円（前年同期比9.9％増）、営業利益は453,314千円（前年同期比36.4％増）となりました。  (エンジニアリング事業)エンジニアリング事業では、主力のゆるみ止めナット・スプリングについて、引き続き高速道路や橋梁、エネルギー関係等の社会インフラ向けや国内建設市場向けに製品の浸透と市場シェアの拡大に努めた結果、公共工事や都市開発関係で使用するゆるみ止め製品の販売は堅調に推移し、上期を中心にエネルギー関係の工事案件の需要が伸び、売上高、営業利益ともに前年度を上回ることができました。以上の結果、エンジニアリング事業の売上高は459,412千円（前年同期比12.6％増）、営業利益は88,594千円（前年同期比9.3％増）となりました。 ② キャッシュ・フローの状況当連結会計年度末における現金及び現金同等物は、前連結会計年度末と比べ441,416千円増加し、956,649千円となりました。当連結会計年度における各キャッシュ・フローの状況とそれらの要因は次のとおりであります。(営業活動によるキャッシュ・フロー)営業活動によるキャッシュ・フローの増加は219,595千円（前年同期は160,243千円の減少）となりました。これは主に税金等調整前当期純利益216,007千円、貸倒引当金の減少額147,834千円、売上債権の減少額360,327千円、過年度決算訂正関連費用の支払額121,328千円等によるものであります。(投資活動によるキャッシュ・フロー)投資活動によるキャッシュ・フローの増加は186,386千円(前年同期は51,817千円の減少)となりました。これは主に定期預金等の払戻による収入170,000千円、有形固定資産の売却による収入93,209千円、連結の範囲の変更を伴う子会社株式の売却による支出26,287千円等によるものであります。(財務活動によるキャッシュ・フロー)財務活動によるキャッシュ・フローの増加は35,434千円（前年同期は383,140千円の減少）となりました。これは主に短期借入れによる収入400,000千円、短期借入金の返済による支出369,162千円、長期借入れによる収入200,000千円、長期借入金の返済による支出180,911千円等によるものであります。  ③ 生産、受注及び販売の状況a. 生産実績当連結会計年度の生産実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称生産高(千円)前年同期比(％)試験機事業3,030,2965.5エンジニアリング事業458,58912.4合計3,488,8866.4 (注) １  金額は販売価額によっております。２  セグメント間の取引は相殺消去しております。３  その他は、提供するサービスの性格上生産実績に馴染まないため記載しておりません。 b. 受注状況当連結会計年度の受注状況をセグメントごとに示すと、次のとおりであります。 セグメントの名称受注高(千円)前年同期比(％)受注残高(千円)前年同期比(％)試験機事業3,478,69915.92,701,52434.9合計3,478,69915.92,701,52434.9 (注) １  金額は販売価額によっております。２  セグメント間の取引は相殺消去しております。３  エンジニアリング事業及びその他は受注生産ではないため、上記の金額に含まれておりません。 c. 販売実績当連結会計年度の販売実績をセグメントごとに示すと、次のとおりであります。 セグメントの名称販売高(千円)前年同期比(％)試験機事業2,906,3149.8エンジニアリング事業458,58912.4その他516△3.9合計3,365,42010.2 (注)   セグメント間の取引は相殺消去しております。  (2) 経営者の視点による経営成績等の状況に関する分析・検討内容経営者の視点による当社グループの経営成績等の状況に関する認識及び分析・検討内容は次のとおりであります。なお、文中の将来に関する事項は、当連結会計年度末現在において判断したものであります。 ① 重要な会計方針及び見積り当社グループの連結財務諸表は、わが国において一般に公正妥当と認められている会計基準に基づき作成されております。この連結財務諸表の作成にあたりまして、決算日における資産・負債の報告数値、報告期間における収益・費用の報告数値に影響を与える見積りは、主に固定資産の減損、棚卸資産の評価、貸倒引当金、賞与引当金及び法人税等であり、継続して評価を行っております。なお、見積り及び判断・評価については、過去実績や状況に応じて合理的と考えられる要因等に基づき行っておりますが、見積り特有の不確実性があるため、実際の結果は異なる場合があります。詳細は、第５ 経理の状況  １ 連結財務諸表等  (1)連結財務諸表  注記事項（連結財務諸表作成のための基本となる重要な事項）に記載しておりますが、連結財務諸表の作成にあたって用いた会計上の見積り及び仮定のうち、重要となるものは、第５ 経理の状況  １ 連結財務諸表等  (1)連結財務諸表  注記事項（重要な会計上の見積り）に記載のとおりであります。 ② 当連結会計年度の経営成績等の状況に関する認識及び分析・検討内容a. 財政状態の分析（資産の部）総資産は3,664,823千円となり、前連結会計年度末に比べ219,482千円増加いたしました。流動資産は2,599,455千円となり、前連結会計年度末に比べ279,568千円増加いたしました。これは主に現金及び預金の増加283,416千円、受取手形及び売掛金の減少720,110千円、電子記録債権の増加107,606千円、貸倒引当金の減少518,245千円によるものであります。固定資産は1,065,367千円となり、前連結会計年度末に比べ60,085千円減少いたしました。これは主に土地の減少111,430千円、投資有価証券の増加56,735千円、長期営業債権の増加359,121千円、長期未収入金の増加11,089千円、貸倒引当金の増加370,211千円によるものであります。（負債の部）流動負債は1,381,601千円となり、前連結会計年度末に比べ76,421千円増加いたしました。これは主に支払手形及び買掛金の減少106,413千円、短期借入金の増加30,838千円、未払法人税等の増加102,597千円、未払金の減少107,136千円、契約負債の増加140,180千円によるものであります。固定負債は762,881千円となり、前連結会計年度末に比べ39,203千円増加いたしました。これは主に長期借入金の増加13,209千円、資産除去債務の増加20,965千円によるものであります。（純資産の部）純資産は1,520,339千円となり、前連結会計年度末に比べ103,857千円増加いたしました。これは主に利益剰余金の増加92,840千円、新株予約権の増加10,947千円によるものであります。 b. 経営成績の分析当連結会計年度の売上高は3,365,420千円（前年同期比10.2％増）となりました。これは主に試験機事業およびエンジニアリング事業において、販売が堅調に推移したことによります。営業利益は132,761千円（前年同期比24.2％増）となりました。これは主に試験機事業において、標準的な試験機の製造・販売が好調であったことによります。経常利益は136,928千円（前年同期比10.7％減）、親会社株主に帰属する当期純利益は91,108千円（前年同期は702,350千円の親会社株主に帰属する当期純損失）となりました。 c. キャッシュ・フローの分析キャッシュ・フローの分析については、第２ 事業の状況  ４ 経営者による財政状態、経営成績及びキャッシュ・フローの状況の分析　(1) 経営成績等の状況の概要　② キャッシュ・フローの状況に記載のとおりであります。  ③ 資本の財源及び資金の流動性当社グループは、運転資金及び設備資金につきましては、営業キャッシュ・フローで充当することを基本としており、必要に応じて借入により資金調達を実施しております。 ④ 経営方針・経営戦略等又は経営上の目標の達成状況を判断するための客観的な指標等当社グループは、中長期的な経営指標として、売上高成長率10％以上、営業利益率７％以上、ＲＯＥ（自己資本利益率）５％以上を目標としております。当連結会計年度は、売上高成長率10.2％、営業利益率3.9％、ＲＯＥ（自己資本利益率）6.2％となり、売上高成長率とＲＯＥは目標とする指標を上回りましたが、営業利益率は目標とする指標を下回る結果となりました。 
経営上の重要な契約等	５ 【経営上の重要な契約等】１  技術援助契約契約会社名相手方の名称国名契約内容契約期間㈱東京衡機試験機（連結子会社）HORIBA Europe GmbHドイツ連邦共和国試験機に関する技術援助契約自  2017年７月至  2019年６月以降２年毎に自動更新 (注)　上記契約に従い、HORIBA Europe GmbH に対し、毎年一定額のロイヤルティを支払っております。 ２  販売代理契約契約会社名相手方の名称国名契約内容契約期間㈱東京衡機試験機（連結子会社）ZwickRoell GmbH &amp; Co.KGドイツ連邦共和国Zwick Roell社製品の日本国内における販売代理契約自  2015年９月至  2018年９月以降１年毎に自動更新㈱ツビックローエル日本 (注)　上記契約は、ZwickRoell GmbH ＆ Co.KGの製品の日本国内における販売代理に関する製造元および総販売元との三者契約であります。 
研究開発活動	６ 【研究開発活動】当社グループの研究開発活動は、試験機事業を主体にユーザーニーズの高度化・多様化に対処すべく、システム化、自動化、高付加価値化を重点として製品の改良・開発を実施しております。また、試験技術を発展させ、環境保全に貢献できる技術の基礎研究と製品の企画開発にも注力しております。当連結会計年度における研究開発費の総額は27,742千円であり、主な研究開発活動の状況は次のとおりであります。なお、研究開発活動は試験機事業およびエンジニアリング事業であります。 試験機事業では、前年度からの継続開発案件と油圧万能試験機用新型荷重指示計などに取り組みました。継続開発案件では、車両搭載ホース類を対象とした液圧試験機のブラッシュアップおよび製品化を行いました。また、主に引張試験機に使用する、非接触式伸び計のバージョンアップを行い、高機能化した商品をリリースしました。油圧万能試験機用新型荷重指示計については、万能試験機、圧縮試験機、構造物試験機などの油圧試験機と組み合わせて使用する新型荷重指示計であり、操作性の向上などを含めたバージョンアップ開発に着手し、システム設計、ハードウエア設計、ソフト制作を実施しました。次年度も継続して取り組み商品化を目指します。これらの研究開発費の金額は26,158千円であります。 
設備投資等の概要	１ 【設備投資等の概要】当連結会計年度中において実施いたしました設備投資の総額は25,927千円（資産除去債務21,391千円を除く）であり、その主なものは、次のとおりであります。(1) 試験機事業主に㈱東京衡機試験機において、豊橋工場の事務所棟屋根外壁改修工事で13,500千円の設備投資を行いました。(2) 全社共通主に提出会社において、本社事務所の内装整備等で1,175千円の設備投資を行いました。　
主要な設備の状況	２ 【主要な設備の状況】(1) 提出会社2024年２月29日現在事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計相模原事務所(神奈川県 相模原市緑区)―㈱東京衡機試験機に賃貸中327―600,000（18,862）821601,1483本社 (東京都渋谷区)―本社業務設備21,166――74721,91314 (注) １  帳簿価額のうち「その他」は、工具、器具及び備品であります。２　帳簿価額は減損損失計上後の金額であります。３　本社の建物は賃借中のものであり、帳簿価額は建物、建物附属設備及び資産除去債務について記載しております。 (2) 国内子会社2024年２月29日現在会社名事業所名(所在地)セグメントの名称設備の内容帳簿価額(千円)従業員数(人)建物及び構築物機械装置及び運搬具土地(面積㎡)その他合計㈱東京衡機試験機豊橋工場（愛知県 豊橋市)試験機事業生産設備36,253167141,207（2,878）2,797180,42531㈱東京衡機試験機相模原工場（神奈川県相模原市緑区）試験機事業生産設備16,4050―（―）14,58830,99443㈱東京衡機エンジニアリング相模原事業所（神奈川県相模原市緑区)エンジニアリング事業検査設備―4,264―（―）04,2649㈱東京衡機エンジニアリング貸与資産（大阪府岸和田市）エンジニアリング事業ハイパーロードナット検査室1,9176,956―（―）2089,081― (注) １  帳簿価額のうち「その他」は、工具、器具及び備品であります。２　帳簿価額は減損損失計上後の金額であります。 
株式の総数	① 【株式の総数】 種類発行可能株式総数(株)普通株式26,000,000計26,000,000  
発行済株式、株式の総数等	② 【発行済株式】 種類事業年度末現在発行数(株)(2024年２月29日)提出日現在発行数(株)(2024年５月31日)上場金融商品取引所名又は登録認可金融商品取引業協会名内容普通株式7,133,7917,133,791東京証券取引所スタンダード市場単元株式数100株計7,133,7917,133,791――  
